"poly","ring","cat","x","y"
1061,1,1,264,164
1061,1,1,261,163
1061,1,1,256,158
1061,1,1,254,157
1061,1,1,250,157
1061,1,1,246,158
1061,1,1,245,149
1061,1,1,241,142
1061,1,1,240,140
1062,1,0,432,496
1062,1,0,436,497
1062,1,0,436,502
1062,1,0,432,502
1062,1,0,432,496
1063,1,1,252,434
1063,1,1,261,433
1063,1,1,262,433
1063,1,1,252,434
1064,1,0,261,408
1064,1,0,261,407
1064,1,0,262,407
1064,1,0,262,405
1064,1,0,263,405
1064,1,0,263,408
1064,1,0,261,408
1065,1,0,441,705
1065,1,0,445,705
1065,1,0,445,712
1065,1,0,441,713
1065,1,0,441,705
1066,1,0,295,228
1066,1,0,298,226
1066,1,0,304,226
1066,1,0,304,232
1066,1,0,295,231
1066,1,0,295,228
1067,1,0,632,599
1067,1,0,637,595
1067,1,0,637,607
1067,1,0,633,611
1067,1,0,633,602
1067,1,0,632,599
1068,1,0,167,165
1068,1,0,174,166
1068,1,0,175,169
1068,1,0,167,168
1068,1,0,167,165
1069,1,0,288,467
1069,1,0,288,451
1069,1,0,304,452
1069,1,0,304,467
1069,1,0,300,468
1069,1,0,297,468
1069,1,0,294,467
1069,1,0,288,467
1070,1,0,299,434
1070,1,0,299,429
1070,1,0,306,429
1070,1,0,306,435
1070,1,0,299,434
1071,1,0,330,139
1071,1,0,331,132
1071,1,0,338,133
1071,1,0,337,134
1071,1,0,334,139
1071,1,0,330,139
1072,1,0,344,227
1072,1,0,351,227
1072,1,0,351,232
1072,1,0,344,232
1072,1,0,344,227
1073,1,0,340,289
1073,1,0,343,284
1073,1,0,344,284
1073,1,0,341,289
1073,1,0,340,289
1074,1,0,662,441
1074,1,0,666,441
1074,1,0,666,447
1074,1,0,662,447
1074,1,0,662,441
1075,1,0,540,283
1075,1,0,540,275
1075,1,0,544,276
1075,1,0,544,283
1075,1,0,540,283
1076,1,0,424,467
1076,1,0,424,465
1076,1,0,429,465
1076,1,0,429,467
1076,1,0,424,467
1077,1,0,255,411
1077,1,0,260,412
1077,1,0,260,415
1077,1,0,259,417
1077,1,0,258,415
1077,1,0,255,415
1077,1,0,255,411
1078,1,1,269,279
1078,1,1,272,278
1078,1,1,285,277
1078,1,1,290,275
1078,1,1,295,273
1078,1,1,295,275
1078,1,1,293,278
1078,1,1,293,280
1078,1,1,293,281
1078,1,1,284,281
1078,1,1,281,280
1078,1,1,277,281
1078,1,1,275,282
1078,1,1,275,281
1078,1,1,273,280
1078,1,1,270,281
1078,1,1,269,279
1079,1,1,417,538
1079,1,1,422,540
1079,1,1,422,541
1079,1,1,418,539
1079,1,1,417,538
1080,1,0,380,97
1080,1,0,382,94
1080,1,0,386,98
1080,1,0,385,100
1080,1,0,380,99
1080,1,0,380,97
1081,1,0,307,117
1081,1,0,317,117
1081,1,0,317,121
1081,1,0,307,121
1081,1,0,307,117
1082,1,0,183,146
1082,1,0,193,146
1082,1,0,194,150
1082,1,0,184,150
1082,1,0,183,146
1083,1,0,363,418
1083,1,0,373,418
1083,1,0,373,421
1083,1,0,363,421
1083,1,0,363,418
1084,1,0,467,437
1084,1,0,470,433
1084,1,0,480,439
1084,1,0,477,443
1084,1,0,467,437
1085,1,2,271,565
1085,1,2,286,546
1085,1,2,287,545
1085,1,2,288,546
1085,1,2,285,548
1085,1,2,271,566
1085,1,2,271,565
1086,1,0,107,321
1086,1,0,112,321
1086,1,0,121,323
1086,1,0,120,329
1086,1,0,114,326
1086,1,0,110,325
1086,1,0,107,325
1086,1,0,107,321
1087,1,1,547,538
1087,1,1,550,537
1087,1,1,559,536
1087,1,1,558,539
1087,1,1,556,539
1087,1,1,554,538
1087,1,1,549,539
1087,1,1,547,538
1088,1,0,557,569
1088,1,0,557,566
1088,1,0,561,569
1088,1,0,557,569
1089,1,1,425,330
1089,1,1,431,326
1089,1,1,432,325
1089,1,1,432,330
1089,1,1,425,330
1090,1,0,715,496
1090,1,0,719,483
1090,1,0,722,484
1090,1,0,718,496
1090,1,0,715,496
1091,1,0,325,399
1091,1,0,325,395
1091,1,0,328,395
1091,1,0,326,400
1091,1,0,325,399
1092,1,0,504,332
1092,1,0,510,332
1092,1,0,510,337
1092,1,0,504,337
1092,1,0,504,332
1093,1,1,493,392
1093,1,1,497,387
1093,1,1,500,389
1093,1,1,500,391
1093,1,1,498,394
1093,1,1,493,392
1094,1,0,154,313
1094,1,0,158,313
1094,1,0,158,314
1094,1,0,159,313
1094,1,0,159,315
1094,1,0,154,315
1094,1,0,154,313
1095,1,1,246,556
1095,1,1,248,555
1095,1,1,248,553
1095,1,1,251,553
1095,1,1,252,552
1095,1,1,257,559
1095,1,1,253,562
1095,1,1,250,562
1095,1,1,249,561
1095,1,1,246,556
1096,1,0,312,35
1096,1,0,315,32
1096,1,0,317,33
1096,1,0,320,35
1096,1,0,325,39
1096,1,0,322,42
1096,1,0,319,38
1096,1,0,314,37
1096,1,0,312,35
1097,1,0,530,578
1097,1,0,534,575
1097,1,0,534,584
1097,1,0,531,584
1097,1,0,531,580
1097,1,0,530,578
1098,1,0,581,315
1098,1,0,588,309
1098,1,0,594,315
1098,1,0,594,316
1098,1,0,594,317
1098,1,0,590,321
1098,1,0,587,321
1098,1,0,586,319
1098,1,0,581,315
1099,1,0,368,348
1099,1,0,372,348
1099,1,0,372,352
1099,1,0,368,353
1099,1,0,368,348
1100,1,1,597,368
1100,1,1,599,369
1100,1,1,600,371
1100,1,1,593,371
1100,1,1,597,368
1101,1,0,483,703
1101,1,0,482,701
1101,1,0,489,693
1101,1,0,489,701
1101,1,0,483,703
1102,1,0,569,552
1102,1,0,570,544
1102,1,0,575,544
1102,1,0,571,552
1102,1,0,569,552
1103,1,0,562,559
1103,1,0,564,557
1103,1,0,567,560
1103,1,0,570,560
1103,1,0,570,564
1103,1,0,568,564
1103,1,0,566,563
1103,1,0,562,559
1104,1,0,457,431
1104,1,0,455,432
1104,1,0,454,433
1104,1,0,455,430
1104,1,0,457,431
1105,1,0,423,510
1105,1,0,428,512
1105,1,0,428,514
1105,1,0,423,514
1105,1,0,423,510
1106,1,1,349,814
1106,1,1,356,813
1106,1,1,356,809
1106,1,1,357,808
1106,1,1,360,808
1106,1,1,360,813
1106,1,1,358,816
1106,1,1,349,816
1106,1,1,349,814
1107,1,0,365,365
1107,1,0,369,365
1107,1,0,369,367
1107,1,0,365,367
1107,1,0,365,365
1108,1,0,331,294
1108,1,0,331,286
1108,1,0,336,286
1108,1,0,336,288
1108,1,0,334,294
1108,1,0,333,294
1108,1,0,331,294
1109,1,1,530,251
1109,1,1,531,250
1109,1,1,556,276
1109,1,1,542,276
1109,1,1,539,275
1109,1,1,536,272
1109,1,1,537,267
1109,1,1,536,267
1109,1,1,536,259
1109,1,1,531,259
1109,1,1,532,252
1109,1,1,530,251
1110,1,0,307,401
1110,1,0,314,402
1110,1,0,314,404
1110,1,0,307,405
1110,1,0,307,401
1111,1,1,346,168
1111,1,1,350,167
1111,1,1,350,169
1111,1,1,346,168
1112,1,1,503,555
1112,1,1,503,554
1112,1,1,509,558
1112,1,1,508,559
1112,1,1,503,555
1113,1,1,415,631
1113,1,1,418,623
1113,1,1,418,607
1113,1,1,419,612
1113,1,1,421,615
1113,1,1,420,623
1113,1,1,415,631
1114,1,0,177,189
1114,1,0,180,185
1114,1,0,182,183
1114,1,0,184,189
1114,1,0,177,189
1115,1,0,165,231
1115,1,0,165,228
1115,1,0,173,228
1115,1,0,173,231
1115,1,0,165,231
1116,1,0,337,428
1116,1,0,338,421
1116,1,0,345,421
1116,1,0,345,428
1116,1,0,337,428
1117,1,2,408,594
1117,1,2,401,590
1117,1,2,409,594
1117,1,2,408,594
1118,1,1,585,374
1118,1,1,593,371
1118,1,1,601,371
1118,1,1,598,375
1118,1,1,587,375
1118,1,1,585,374
1119,1,0,360,83
1119,1,0,369,83
1119,1,0,369,85
1119,1,0,367,87
1119,1,0,365,91
1119,1,0,363,87
1119,1,0,360,83
1120,1,1,325,806
1120,1,1,325,801
1120,1,1,336,803
1120,1,1,337,797
1120,1,1,341,798
1120,1,1,341,793
1120,1,1,341,792
1120,1,1,344,791
1120,1,1,345,789
1120,1,1,345,790
1120,1,1,348,795
1120,1,1,346,803
1120,1,1,350,803
1120,1,1,360,803
1120,1,1,360,808
1120,1,1,357,808
1120,1,1,356,807
1120,1,1,344,808
1120,1,1,343,807
1120,1,1,334,807
1120,1,1,327,806
1120,1,1,325,806
1121,1,0,380,775
1121,1,0,385,769
1121,1,0,387,771
1121,1,0,387,773
1121,1,0,387,776
1121,1,0,380,775
1122,1,0,314,321
1122,1,0,314,318
1122,1,0,316,318
1122,1,0,316,323
1122,1,0,314,323
1122,1,0,314,321
1123,1,0,359,578
1123,1,0,376,578
1123,1,0,373,590
1123,1,0,372,624
1123,1,0,366,627
1123,1,0,363,628
1123,1,0,361,628
1123,1,0,360,626
1123,1,0,361,586
1123,1,0,359,578
1123,2,0,360,617
1123,2,0,362,617
1123,2,0,362,623
1123,2,0,363,623
1123,2,0,369,623
1123,2,0,369,618
1123,2,0,372,617
1123,2,0,372,586
1123,2,0,371,586
1123,2,0,371,580
1123,2,0,367,580
1123,2,0,367,586
1123,2,0,361,586
1123,2,0,360,617
1124,1,0,337,457
1124,1,0,342,457
1124,1,0,344,457
1124,1,0,344,460
1124,1,0,337,459
1124,1,0,337,457
1125,1,0,417,154
1125,1,0,419,154
1125,1,0,419,152
1125,1,0,424,152
1125,1,0,421,157
1125,1,0,417,157
1125,1,0,417,154
1126,1,0,286,241
1126,1,0,295,241
1126,1,0,295,246
1126,1,0,286,246
1126,1,0,286,241
1127,1,0,406,127
1127,1,0,409,127
1127,1,0,412,131
1127,1,0,406,131
1127,1,0,406,127
1128,1,0,84,321
1128,1,0,87,317
1128,1,0,88,315
1128,1,0,87,306
1128,1,0,84,303
1128,1,0,94,295
1128,1,0,99,292
1128,1,0,99,291
1128,1,0,96,290
1128,1,0,104,287
1128,1,0,104,301
1128,1,0,106,314
1128,1,0,99,313
1128,1,0,94,313
1128,1,0,91,319
1128,1,0,91,321
1128,1,0,84,321
1129,1,0,472,524
1129,1,0,477,524
1129,1,0,477,530
1129,1,0,472,530
1129,1,0,472,524
1130,1,0,668,481
1130,1,0,675,482
1130,1,0,675,485
1130,1,0,667,484
1130,1,0,668,481
1131,1,0,424,454
1131,1,0,429,454
1131,1,0,429,461
1131,1,0,424,461
1131,1,0,424,454
1132,1,0,125,375
1132,1,0,127,374
1132,1,0,129,374
1132,1,0,132,381
1132,1,0,128,382
1132,1,0,126,381
1132,1,0,126,380
1132,1,0,126,377
1132,1,0,125,375
1133,1,0,441,166
1133,1,0,444,164
1133,1,0,450,172
1133,1,0,456,177
1133,1,0,455,180
1133,1,0,451,178
1133,1,0,447,175
1133,1,0,444,171
1133,1,0,441,166
1134,1,1,513,509
1134,1,1,513,498
1134,1,1,516,497
1134,1,1,515,499
1134,1,1,516,500
1134,1,1,524,500
1134,1,1,525,500
1134,1,1,525,498
1134,1,1,524,497
1134,1,1,526,495
1134,1,1,525,488
1134,1,1,524,485
1134,1,1,521,483
1134,1,1,521,482
1134,1,1,527,484
1134,1,1,532,487
1134,1,1,538,494
1134,1,1,539,498
1134,1,1,538,502
1134,1,1,535,506
1134,1,1,532,508
1134,1,1,528,509
1134,1,1,513,509
1135,1,1,295,412
1135,1,1,295,410
1135,1,1,298,412
1135,1,1,295,412
1136,1,1,365,210
1136,1,1,367,210
1136,1,1,365,213
1136,1,1,365,210
1137,1,0,503,297
1137,1,0,509,297
1137,1,0,509,301
1137,1,0,503,301
1137,1,0,503,297
1138,1,0,71,318
1138,1,0,78,311
1138,1,0,78,314
1138,1,0,75,318
1138,1,0,73,319
1138,1,0,71,318
1139,1,0,122,291
1139,1,0,125,291
1139,1,0,127,296
1139,1,0,121,296
1139,1,0,122,291
1140,1,0,181,380
1140,1,0,186,380
1140,1,0,186,384
1140,1,0,181,384
1140,1,0,181,380
1141,1,0,421,168
1141,1,0,423,167
1141,1,0,428,167
1141,1,0,427,171
1141,1,0,424,171
1141,1,0,422,171
1141,1,0,421,168
1142,1,0,347,281
1142,1,0,358,278
1142,1,0,358,282
1142,1,0,347,283
1142,1,0,347,281
1143,1,1,283,542
1143,1,1,284,539
1143,1,1,285,539
1143,1,1,285,542
1143,1,1,287,544
1143,1,1,286,544
1143,1,1,283,542
1144,1,0,306,232
1144,1,0,307,227
1144,1,0,311,227
1144,1,0,311,232
1144,1,0,306,232
1145,1,0,484,542
1145,1,0,484,541
1145,1,0,489,538
1145,1,0,489,545
1145,1,0,484,542
1146,1,1,417,527
1146,1,1,417,522
1146,1,1,422,522
1146,1,1,422,527
1146,1,1,417,527
1147,1,1,416,553
1147,1,1,416,549
1147,1,1,418,549
1147,1,1,418,553
1147,1,1,416,553
1148,1,1,328,518
1148,1,1,332,518
1148,1,1,328,519
1148,1,1,328,518
1149,1,0,344,471
1149,1,0,344,465
1149,1,0,348,465
1149,1,0,347,471
1149,1,0,344,471
1150,1,1,550,345
1150,1,1,552,343
1150,1,1,553,343
1150,1,1,550,346
1150,1,1,550,345
1151,1,0,674,472
1151,1,0,675,468
1151,1,0,679,464
1151,1,0,680,461
1151,1,0,683,462
1151,1,0,682,465
1151,1,0,681,467
1151,1,0,679,469
1151,1,0,678,472
1151,1,0,674,472
1152,1,0,395,194
1152,1,0,395,189
1152,1,0,400,192
1152,1,0,398,194
1152,1,0,395,194
1153,1,1,281,416
1153,1,1,281,412
1153,1,1,284,412
1153,1,1,284,415
1153,1,1,286,418
1153,1,1,283,419
1153,1,1,281,416
1154,1,0,409,373
1154,1,0,409,369
1154,1,0,415,370
1154,1,0,415,373
1154,1,0,409,373
1155,1,0,404,667
1155,1,0,405,662
1155,1,0,410,642
1155,1,0,415,632
1155,1,0,417,632
1155,1,0,413,646
1155,1,0,408,659
1155,1,0,403,669
1155,1,0,404,667
1156,1,0,468,312
1156,1,0,476,312
1156,1,0,477,316
1156,1,0,468,317
1156,1,0,468,312
1157,1,0,509,287
1157,1,0,521,288
1157,1,0,521,292
1157,1,0,509,292
1157,1,0,509,287
1158,1,0,480,251
1158,1,0,482,251
1158,1,0,482,256
1158,1,0,480,256
1158,1,0,480,251
1159,1,1,574,608
1159,1,1,577,607
1159,1,1,579,606
1159,1,1,579,604
1159,1,1,578,600
1159,1,1,579,599
1159,1,1,588,603
1159,1,1,574,612
1159,1,1,574,608
1160,1,0,462,345
1160,1,0,469,343
1160,1,0,469,349
1160,1,0,468,349
1160,1,0,462,345
1161,1,0,478,715
1161,1,0,479,713
1161,1,0,480,710
1161,1,0,482,709
1161,1,0,482,713
1161,1,0,481,717
1161,1,0,480,717
1161,1,0,478,715
1162,1,1,374,267
1162,1,1,375,267
1162,1,1,376,268
1162,1,1,374,269
1162,1,1,374,267
1163,1,0,449,467
1163,1,0,454,467
1163,1,0,454,468
1163,1,0,449,470
1163,1,0,449,467
1164,1,1,286,37
1164,1,1,290,34
1164,1,1,308,18
1164,1,1,309,24
1164,1,1,306,25
1164,1,1,303,25
1164,1,1,296,31
1164,1,1,292,36
1164,1,1,287,39
1164,1,1,286,37
1165,1,0,435,705
1165,1,0,439,699
1165,1,0,441,700
1165,1,0,441,705
1165,1,0,435,705
1166,1,0,54,282
1166,1,0,59,274
1166,1,0,62,274
1166,1,0,65,275
1166,1,0,59,283
1166,1,0,55,285
1166,1,0,54,282
1167,1,0,214,151
1167,1,0,218,149
1167,1,0,220,154
1167,1,0,221,160
1167,1,0,216,160
1167,1,0,216,156
1167,1,0,214,151
1168,1,0,234,121
1168,1,0,236,120
1168,1,0,239,120
1168,1,0,238,131
1168,1,0,235,131
1168,1,0,234,128
1168,1,0,235,123
1168,1,0,234,121
1169,1,0,85,204
1169,1,0,90,204
1169,1,0,90,210
1169,1,0,85,210
1169,1,0,85,204
1170,1,0,100,222
1170,1,0,100,219
1170,1,0,107,219
1170,1,0,107,223
1170,1,0,100,222
1171,1,1,436,415
1171,1,1,439,409
1171,1,1,443,411
1171,1,1,440,417
1171,1,1,436,415
1172,1,1,288,451
1172,1,1,288,445
1172,1,1,294,445
1172,1,1,293,452
1172,1,1,289,452
1172,1,1,288,451
1173,1,0,361,300
1173,1,0,367,298
1173,1,0,367,301
1173,1,0,362,302
1173,1,0,361,300
1174,1,0,153,267
1174,1,0,156,268
1174,1,0,161,271
1174,1,0,164,272
1174,1,0,165,276
1174,1,0,164,278
1174,1,0,159,277
1174,1,0,155,277
1174,1,0,153,267
1175,1,0,716,510
1175,1,0,720,509
1175,1,0,721,514
1175,1,0,716,513
1175,1,0,716,510
1176,1,0,172,405
1176,1,0,175,405
1176,1,0,175,403
1176,1,0,177,403
1176,1,0,177,407
1176,1,0,172,408
1176,1,0,172,405
1177,1,0,333,267
1177,1,0,336,262
1177,1,0,345,262
1177,1,0,346,267
1177,1,0,333,267
1178,1,0,489,701
1178,1,0,489,695
1178,1,0,493,695
1178,1,0,497,694
1178,1,0,498,697
1178,1,0,497,696
1178,1,0,495,696
1178,1,0,489,698
1178,1,0,489,701
1179,1,1,528,537
1179,1,1,530,533
1179,1,1,531,531
1179,1,1,531,515
1179,1,1,529,509
1179,1,1,532,508
1179,1,1,534,507
1179,1,1,539,502
1179,1,1,542,500
1179,1,1,545,499
1179,1,1,549,499
1179,1,1,543,515
1179,1,1,539,521
1179,1,1,539,524
1179,1,1,539,525
1179,1,1,536,527
1179,1,1,530,538
1179,1,1,528,537
1180,1,0,232,397
1180,1,0,233,395
1180,1,0,244,395
1180,1,0,247,395
1180,1,0,250,400
1180,1,0,241,400
1180,1,0,237,401
1180,1,0,233,401
1180,1,0,233,397
1180,1,0,232,397
1181,1,0,468,495
1181,1,0,472,487
1181,1,0,473,487
1181,1,0,473,495
1181,1,0,468,495
1182,1,0,490,487
1182,1,0,490,485
1182,1,0,495,483
1182,1,0,495,488
1182,1,0,490,487
1183,1,1,299,542
1183,1,1,303,540
1183,1,1,304,538
1183,1,1,302,541
1183,1,1,299,542
1184,1,0,175,212
1184,1,0,176,207
1184,1,0,183,207
1184,1,0,183,212
1184,1,0,175,212
1185,1,0,187,196
1185,1,0,200,196
1185,1,0,200,203
1185,1,0,189,201
1185,1,0,187,196
1186,1,1,380,509
1186,1,1,381,508
1186,1,1,382,511
1186,1,1,381,512
1186,1,1,380,509
1187,1,0,582,641
1187,1,0,586,641
1187,1,0,591,646
1187,1,0,591,649
1187,1,0,592,650
1187,1,0,588,653
1187,1,0,585,650
1187,1,0,587,649
1187,1,0,582,643
1187,1,0,582,641
1188,1,0,606,452
1188,1,0,610,448
1188,1,0,612,451
1188,1,0,611,452
1188,1,0,613,454
1188,1,0,611,456
1188,1,0,606,452
1189,1,2,251,718
1189,1,2,254,718
1189,1,2,258,719
1189,1,2,259,720
1189,1,2,263,723
1189,1,2,266,724
1189,1,2,268,722
1189,1,2,269,726
1189,1,2,273,727
1189,1,2,276,727
1189,1,2,278,728
1189,1,2,284,728
1189,1,2,291,728
1189,1,2,292,727
1189,1,2,294,727
1189,1,2,300,725
1189,1,2,300,722
1189,1,2,301,721
1189,1,2,301,720
1189,1,2,302,717
1189,1,2,302,712
1189,1,2,305,704
1189,1,2,343,720
1189,1,2,337,747
1189,1,2,334,752
1189,1,2,336,752
1189,1,2,336,751
1189,1,2,337,751
1189,1,2,339,752
1189,1,2,338,752
1189,1,2,339,753
1189,1,2,337,759
1189,1,2,335,759
1189,1,2,336,754
1189,1,2,334,753
1189,1,2,334,755
1189,1,2,334,759
1189,1,2,331,766
1189,1,2,332,768
1189,1,2,331,769
1189,1,2,329,773
1189,1,2,328,778
1189,1,2,287,770
1189,1,2,285,766
1189,1,2,282,761
1189,1,2,272,754
1189,1,2,271,754
1189,1,2,270,756
1189,1,2,272,764
1189,1,2,270,765
1189,1,2,268,765
1189,1,2,266,762
1189,1,2,265,756
1189,1,2,265,755
1189,1,2,264,755
1189,1,2,263,753
1189,1,2,261,744
1189,1,2,260,743
1189,1,2,261,742
1189,1,2,260,734
1189,1,2,261,731
1189,1,2,260,730
1189,1,2,258,729
1189,1,2,256,725
1189,1,2,257,724
1189,1,2,258,725
1189,1,2,259,724
1189,1,2,258,722
1189,1,2,255,721
1189,1,2,253,721
1189,1,2,251,718
1190,1,0,114,358
1190,1,0,116,358
1190,1,0,118,360
1190,1,0,116,362
1190,1,0,114,362
1190,1,0,114,358
1191,1,0,139,182
1191,1,0,146,182
1191,1,0,145,188
1191,1,0,139,188
1191,1,0,139,182
1192,1,0,132,205
1192,1,0,133,205
1192,1,0,139,210
1192,1,0,139,211
1192,1,0,132,211
1192,1,0,132,205
1193,1,0,571,577
1193,1,0,579,582
1193,1,0,581,586
1193,1,0,584,591
1193,1,0,582,593
1193,1,0,580,597
1193,1,0,579,591
1193,1,0,577,588
1193,1,0,575,584
1193,1,0,571,582
1193,1,0,571,577
1194,1,1,331,831
1194,1,1,332,831
1194,1,1,335,829
1194,1,1,339,825
1194,1,1,341,821
1194,1,1,343,822
1194,1,1,332,834
1194,1,1,331,831
1195,1,0,511,590
1195,1,0,515,587
1195,1,0,516,587
1195,1,0,516,593
1195,1,0,511,593
1195,1,0,511,590
1196,1,0,528,342
1196,1,0,535,342
1196,1,0,535,345
1196,1,0,533,347
1196,1,0,528,347
1196,1,0,528,342
1197,1,0,525,696
1197,1,0,529,694
1197,1,0,532,693
1197,1,0,532,695
1197,1,0,529,698
1197,1,0,529,705
1197,1,0,531,708
1197,1,0,528,711
1197,1,0,525,707
1197,1,0,525,696
1198,1,0,550,297
1198,1,0,551,293
1198,1,0,559,293
1198,1,0,551,298
1198,1,0,550,297
1199,1,0,660,492
1199,1,0,660,486
1199,1,0,664,487
1199,1,0,664,492
1199,1,0,660,492
1200,1,0,552,660
1200,1,0,556,651
1200,1,0,563,651
1200,1,0,563,655
1200,1,0,560,655
1200,1,0,558,657
1200,1,0,559,664
1200,1,0,558,666
1200,1,0,552,660
1201,1,0,608,525
1201,1,0,612,524
1201,1,0,618,523
1201,1,0,624,533
1201,1,0,619,533
1201,1,0,613,532
1201,1,0,614,530
1201,1,0,613,529
1201,1,0,609,527
1201,1,0,608,525
1202,1,0,316,295
1202,1,0,316,292
1202,1,0,323,292
1202,1,0,323,295
1202,1,0,316,295
1203,1,0,535,701
1203,1,0,536,700
1203,1,0,539,696
1203,1,0,538,692
1203,1,0,546,692
1203,1,0,548,692
1203,1,0,536,703
1203,1,0,535,701
1204,1,0,334,413
1204,1,0,338,413
1204,1,0,338,421
1204,1,0,334,421
1204,1,0,334,413
1205,1,0,357,678
1205,1,0,372,644
1205,1,0,374,642
1205,1,0,375,642
1205,1,0,378,640
1205,1,0,377,639
1205,1,0,378,638
1205,1,0,394,628
1205,1,0,399,625
1205,1,0,402,620
1205,1,0,415,597
1205,1,0,417,599
1205,1,0,418,600
1205,1,0,418,602
1205,1,0,418,621
1205,1,0,417,626
1205,1,0,415,632
1205,1,0,409,629
1205,1,0,411,625
1205,1,0,411,623
1205,1,0,405,619
1205,1,0,403,623
1205,1,0,397,628
1205,1,0,388,634
1205,1,0,383,636
1205,1,0,379,640
1205,1,0,380,642
1205,1,0,371,651
1205,1,0,372,652
1205,1,0,371,653
1205,1,0,371,655
1205,1,0,366,666
1205,1,0,359,676
1205,1,0,359,678
1205,1,0,357,678
1206,1,1,378,674
1206,1,1,380,672
1206,1,1,383,671
1206,1,1,385,669
1206,1,1,390,656
1206,1,1,390,651
1206,1,1,394,653
1206,1,1,390,663
1206,1,1,397,666
1206,1,1,395,670
1206,1,1,395,672
1206,1,1,395,673
1206,1,1,397,674
1206,1,1,394,680
1206,1,1,390,680
1206,1,1,378,676
1206,1,1,377,676
1206,1,1,378,674
1207,1,0,472,429
1207,1,0,475,425
1207,1,0,485,430
1207,1,0,482,434
1207,1,0,472,429
1208,1,1,542,462
1208,1,1,569,465
1208,1,1,569,466
1208,1,1,542,462
1209,1,0,449,462
1209,1,0,450,454
1209,1,0,452,455
1209,1,0,452,462
1209,1,0,449,462
1210,1,0,436,407
1210,1,0,440,400
1210,1,0,443,402
1210,1,0,439,409
1210,1,0,436,407
1211,1,1,219,371
1211,1,1,220,365
1211,1,1,222,362
1211,1,1,222,363
1211,1,1,221,364
1211,1,1,221,368
1211,1,1,221,371
1211,1,1,223,373
1211,1,1,230,379
1211,1,1,233,384
1211,1,1,241,388
1211,1,1,244,390
1211,1,1,247,394
1211,1,1,247,395
1211,1,1,245,392
1211,1,1,241,388
1211,1,1,232,384
1211,1,1,228,380
1211,1,1,220,372
1211,1,1,219,371
1212,1,0,515,572
1212,1,0,519,571
1212,1,0,520,580
1212,1,0,515,576
1212,1,0,515,572
1213,1,0,480,613
1213,1,0,482,605
1213,1,0,489,606
1213,1,0,487,614
1213,1,0,480,613
1214,1,0,493,607
1214,1,0,493,603
1214,1,0,498,603
1214,1,0,498,609
1214,1,0,493,607
1215,1,0,503,285
1215,1,0,508,284
1215,1,0,509,287
1215,1,0,503,288
1215,1,0,503,285
1216,1,0,364,382
1216,1,0,364,378
1216,1,0,367,379
1216,1,0,368,382
1216,1,0,364,382
1217,1,0,389,386
1217,1,0,400,386
1217,1,0,400,390
1217,1,0,389,389
1217,1,0,389,386
1218,1,0,318,77
1218,1,0,318,73
1218,1,0,329,73
1218,1,0,325,77
1218,1,0,318,77
1219,1,0,436,324
1219,1,0,437,323
1219,1,0,440,323
1219,1,0,440,330
1219,1,0,436,330
1219,1,0,436,324
1220,1,0,349,723
1220,1,0,355,725
1220,1,0,354,728
1220,1,0,348,726
1220,1,0,349,723
1221,1,0,306,435
1221,1,0,306,429
1221,1,0,312,429
1221,1,0,310,433
1221,1,0,309,435
1221,1,0,306,435
1222,1,0,483,487
1222,1,0,483,480
1222,1,0,487,480
1222,1,0,487,487
1222,1,0,483,487
1223,1,0,603,424
1223,1,0,604,421
1223,1,0,607,418
1223,1,0,610,418
1223,1,0,613,419
1223,1,0,615,421
1223,1,0,617,427
1223,1,0,626,437
1223,1,0,627,441
1223,1,0,629,444
1223,1,0,622,450
1223,1,0,604,429
1223,1,0,603,427
1223,1,0,603,424
1224,1,0,501,654
1224,1,0,501,649
1224,1,0,503,649
1224,1,0,503,655
1224,1,0,501,654
1225,1,0,360,320
1225,1,0,361,318
1225,1,0,365,317
1225,1,0,367,318
1225,1,0,368,319
1225,1,0,370,324
1225,1,0,371,324
1225,1,0,375,322
1225,1,0,376,323
1225,1,0,378,325
1225,1,0,378,329
1225,1,0,378,331
1225,1,0,379,335
1225,1,0,379,336
1225,1,0,382,336
1225,1,0,383,337
1225,1,0,386,338
1225,1,0,387,339
1225,1,0,385,345
1225,1,0,382,345
1225,1,0,379,345
1225,1,0,375,344
1225,1,0,370,341
1225,1,0,368,341
1225,1,0,367,342
1225,1,0,367,336
1225,1,0,361,327
1225,1,0,360,324
1225,1,0,360,320
1226,1,0,637,593
1226,1,0,637,591
1226,1,0,645,595
1226,1,0,643,597
1226,1,0,637,593
1227,1,0,330,150
1227,1,0,337,150
1227,1,0,337,155
1227,1,0,330,155
1227,1,0,330,150
1228,1,0,308,218
1228,1,0,309,215
1228,1,0,311,215
1228,1,0,311,218
1228,1,0,308,218
1229,1,0,288,223
1229,1,0,293,218
1229,1,0,295,220
1229,1,0,295,221
1229,1,0,294,221
1229,1,0,290,226
1229,1,0,288,223
1230,1,0,337,150
1230,1,0,337,145
1230,1,0,344,145
1230,1,0,344,150
1230,1,0,337,150
1231,1,0,85,199
1231,1,0,90,199
1231,1,0,90,204
1231,1,0,85,204
1231,1,0,85,199
1232,1,0,66,263
1232,1,0,67,255
1232,1,0,68,253
1232,1,0,72,250
1232,1,0,76,249
1232,1,0,76,254
1232,1,0,73,254
1232,1,0,72,255
1232,1,0,70,261
1232,1,0,69,263
