"poly","ring","x","y"
"o_6988",1,33355,16922
"o_6988",1,33362,16926
"o_6988",1,33364,16927
"o_6989",1,34049,15881
"o_6989",1,34114,15812
"o_6989",1,34152,15797
"o_6989",1,34133,15778
"o_6989",1,34115,15811
"o_6989",1,34105,15810
"o_6989",1,34100,15803
"o_6989",1,34082,15795
"o_6989",1,34075,15791
"o_6989",1,34073,15789
"o_6989",1,34071,15786
"o_6989",1,34069,15779
"o_6989",1,34067,15777
"o_6989",1,34018,15728
"o_6989",1,33953,15713
"o_6989",1,33931,15720
"o_6989",1,33894,15721
"o_6989",1,33891,15721
"o_6989",1,33875,15725
"o_6989",1,33871,15726
"o_6989",1,33869,15727
"o_6989",1,33855,15737
"o_6989",1,33852,15739
"o_6989",1,33849,15740
"o_6989",1,33843,15740
"o_6989",1,33838,15740
"o_6989",1,33834,15742
"o_6989",1,33825,15749
"o_6989",1,33813,15751
"o_6989",1,33810,15752
"o_6989",1,33801,15760
"o_6989",1,33797,15761
"o_6989",1,33753,15707
"o_6989",1,33784,15747
"o_6989",1,33787,15758
"o_6989",1,33794,15759
"o_6989",1,33799,15764
"o_6989",1,33802,15759
"o_6989",1,33813,15751
"o_6989",1,33825,15749
"o_6989",1,33827,15748
"o_6989",1,33833,15742
"o_6989",1,33836,15741
"o_6989",1,33842,15740
"o_6989",1,33846,15740
"o_6989",1,33850,15740
"o_6989",1,33851,15740
"o_6989",1,33855,15737
"o_6989",1,33873,15726
"o_6989",1,33878,15724
"o_6989",1,33891,15721
"o_6989",1,33908,15723
"o_6989",1,33931,15720
"o_6989",1,33953,15713
"o_6989",1,34016,15779
"o_6989",1,34034,15767
"o_6989",1,34065,15775
"o_6989",1,34068,15779
"o_6989",1,34071,15785
"o_6989",1,34073,15789
"o_6989",1,34075,15791
"o_6989",1,34078,15793
"o_6989",1,34099,15803
"o_6989",1,34081,15824
"o_6989",1,34012,15828
"o_6989",1,34049,15881
"o_6990",1,34057,15927
"o_6990",1,34041,15916
"o_6990",1,33997,15910
"o_6990",1,34008,15933
"o_6990",1,33971,16005
"o_6990",1,33997,15968
"o_6990",1,34014,15986
"o_6990",1,34036,15957
"o_6990",1,34040,15954
"o_6990",1,34057,15927
"o_6991",1,34036,15957
"o_6991",1,34045,15940
"o_6991",1,34041,15947
"o_6991",1,34040,15945
"o_6991",1,34036,15957
"o_6992",1,33896,15832
"o_6992",1,33895,15830
"o_6992",1,33895,15829
"o_6992",1,33894,15828
"o_6992",1,33871,15829
"o_6992",1,33874,15829
"o_6992",1,33896,15832
"o_6993",1,33980,15599
"o_6993",1,33976,15520
"o_6993",1,33978,15583
"o_6993",1,33976,15596
"o_6993",1,33977,15596
"o_6993",1,33978,15600
"o_6993",1,33980,15599
"o_6994",1,33895,15829
"o_6994",1,33895,15830
"o_6994",1,33896,15832
"o_6994",1,33898,15828
"o_6994",1,33895,15827
"o_6994",1,33896,15828
"o_6994",1,33895,15829
"o_6995",1,33771,15447
"o_6995",1,33738,15455
"o_6995",1,33741,15457
"o_6995",1,33771,15447
"o_6996",1,33936,15970
"o_6996",1,33936,15969
"o_6996",1,33901,16001
"o_6996",1,33936,15970
"o_6997",1,33899,16084
"o_6997",1,33877,16155
"o_6997",1,33924,16122
"o_6997",1,33899,16084
"o_6998",1,32542,16442
"o_6998",1,32542,16412
"o_6998",1,32541,16407
"o_6998",1,32534,16399
"o_6998",1,32542,16442
"o_6999",1,32205,16371
"o_6999",1,32225,16323
"o_6999",1,32188,16379
"o_6999",1,32205,16371
"o_7000",1,33140,16245
"o_7000",1,33090,16281
"o_7000",1,32968,16294
"o_7000",1,32984,16372
"o_7000",1,33034,16399
"o_7000",1,33051,16359
"o_7000",1,33104,16339
"o_7000",1,33140,16245
"o_7001",1,32384,15376
"o_7001",1,32377,15378
"o_7001",1,32363,15385
"o_7001",1,32359,15400
"o_7001",1,32363,15407
"o_7001",1,32384,15376
"o_7002",1,32363,15385
"o_7002",1,32334,15319
"o_7002",1,32350,15251
"o_7002",1,32341,15240
"o_7002",1,32321,15249
"o_7002",1,32337,15346
"o_7002",1,32342,15388
"o_7002",1,32346,15407
"o_7002",1,32353,15401
"o_7002",1,32359,15400
"o_7002",1,32363,15385
"o_7003",1,32342,15240
"o_7003",1,32350,15163
"o_7003",1,32319,15126
"o_7003",1,32336,15074
"o_7003",1,32299,15132
"o_7003",1,32341,15240
"o_7003",1,32342,15240
"o_7004",1,32516,15539
"o_7004",1,32413,15515
"o_7004",1,32402,15459
"o_7004",1,32431,15418
"o_7004",1,32363,15407
"o_7004",1,32347,15473
"o_7004",1,32385,15513
"o_7004",1,32470,15551
"o_7004",1,32516,15539
"o_7005",1,32415,15220
"o_7005",1,32417,15220
"o_7005",1,32415,15218
"o_7005",1,32415,15220
"o_7006",1,32406,15246
"o_7006",1,32408,15243
"o_7006",1,32405,15246
"o_7006",1,32406,15246
"o_7007",1,33474,16102
"o_7007",1,33470,16143
"o_7007",1,33527,16163
"o_7007",1,33549,16112
"o_7007",1,33474,16102
"o_7008",1,33513,16374
"o_7008",1,33504,16422
"o_7008",1,33654,16447
"o_7008",1,33724,16495
"o_7008",1,33774,16518
"o_7008",1,33768,16551
"o_7008",1,33649,16655
"o_7008",1,33704,16677
"o_7008",1,33790,16657
"o_7008",1,33800,16574
"o_7008",1,33858,16529
"o_7008",1,33898,16474
"o_7008",1,33895,16298
"o_7008",1,33848,16297
"o_7008",1,33828,16365
"o_7008",1,33791,16351
"o_7008",1,33792,16354
"o_7008",1,33793,16359
"o_7008",1,33814,16395
"o_7008",1,33811,16467
"o_7008",1,33779,16487
"o_7008",1,33737,16468
"o_7008",1,33717,16453
"o_7008",1,33659,16394
"o_7008",1,33634,16413
"o_7008",1,33530,16398
"o_7008",1,33513,16374
"o_7009",1,33113,16146
"o_7009",1,33160,16166
"o_7009",1,33162,16106
"o_7009",1,33113,16146
"o_7010",1,33496,16353
"o_7010",1,33583,16368
"o_7010",1,33555,16315
"o_7010",1,33547,16301
"o_7010",1,33529,16305
"o_7010",1,33496,16353
"o_7011",1,33280,15611
"o_7011",1,33280,15596
"o_7011",1,33277,15597
"o_7011",1,33280,15611
"o_7012",1,33329,15781
"o_7012",1,33280,15626
"o_7012",1,33280,15645
"o_7012",1,33329,15781
"o_7013",1,33655,15872
"o_7013",1,33765,15989
"o_7013",1,33797,15951
"o_7013",1,33747,15905
"o_7013",1,33724,15856
"o_7013",1,33672,15841
"o_7013",1,33655,15872
"o_7014",1,33393,16602
"o_7014",1,33446,16615
"o_7014",1,33466,16667
"o_7014",1,33510,16648
"o_7014",1,33545,16715
"o_7014",1,33573,16684
"o_7014",1,33569,16625
"o_7014",1,33514,16582
"o_7014",1,33468,16579
"o_7014",1,33469,16520
"o_7014",1,33412,16545
"o_7014",1,33393,16602
"o_7015",1,33480,16442
"o_7015",1,33443,16470
"o_7015",1,33469,16520
"o_7015",1,33495,16474
"o_7015",1,33480,16442
"o_7016",1,33601,16550
"o_7016",1,33674,16560
"o_7016",1,33713,16501
"o_7016",1,33664,16462
"o_7016",1,33601,16446
"o_7016",1,33576,16479
"o_7016",1,33601,16550
"o_7017",1,33208,16468
"o_7017",1,33253,16413
"o_7017",1,33225,16364
"o_7017",1,33167,16363
"o_7017",1,33158,16416
"o_7017",1,33118,16447
"o_7017",1,33111,16505
"o_7017",1,33169,16509
"o_7017",1,33208,16468
"o_7018",1,33183,16327
"o_7018",1,33307,16313
"o_7018",1,33233,16273
"o_7018",1,33151,16280
"o_7018",1,33183,16327
"o_7019",1,33169,16509
"o_7019",1,33193,16558
"o_7019",1,33256,16548
"o_7019",1,33260,16525
"o_7019",1,33208,16468
"o_7019",1,33169,16509
"o_7020",1,31824,15745
"o_7020",1,31822,15746
"o_7020",1,31824,15745
"o_7021",1,31892,15790
"o_7021",1,31854,15745
"o_7021",1,31847,15744
"o_7021",1,31892,15790
"o_7022",1,31823,15744
"o_7022",1,31816,15743
"o_7022",1,31820,15747
"o_7022",1,31822,15746
"o_7022",1,31823,15744
"o_7023",1,31732,15584
"o_7023",1,31758,15536
"o_7023",1,31731,15530
"o_7023",1,31732,15584
"o_7024",1,31823,15744
"o_7024",1,31824,15745
"o_7024",1,31824,15744
"o_7024",1,31823,15744
"o_7025",1,31825,15744
"o_7025",1,31824,15744
"o_7025",1,31825,15745
"o_7025",1,31825,15744
"o_7026",1,32620,17261
"o_7026",1,32638,17243
"o_7026",1,32651,17213
"o_7026",1,32654,17144
"o_7026",1,32637,17171
"o_7026",1,32549,17221
"o_7026",1,32589,17257
"o_7026",1,32627,17254
"o_7026",1,32620,17261
"o_7027",1,32815,17379
"o_7027",1,32765,17327
"o_7027",1,32765,17335
"o_7027",1,32808,17384
"o_7027",1,32815,17379
"o_7028",1,32809,17434
"o_7028",1,32824,17417
"o_7028",1,32808,17413
"o_7028",1,32810,17418
"o_7028",1,32809,17434
"o_7029",1,32843,17414
"o_7029",1,32848,17343
"o_7029",1,32843,17400
"o_7029",1,32843,17414
"o_7030",1,32958,17446
"o_7030",1,33025,17431
"o_7030",1,33034,17373
"o_7030",1,32958,17446
"o_7031",1,32830,17622
"o_7031",1,32829,17623
"o_7031",1,32832,17625
"o_7031",1,32830,17622
"o_7032",1,32725,17453
"o_7032",1,32764,17436
"o_7032",1,32729,17358
"o_7032",1,32722,17418
"o_7032",1,32662,17430
"o_7032",1,32725,17453
"o_7033",1,32722,17454
"o_7033",1,32761,17492
"o_7033",1,32719,17530
"o_7033",1,32811,17497
"o_7033",1,32725,17453
"o_7033",1,32722,17454
"o_7034",1,32829,17623
"o_7034",1,32806,17630
"o_7034",1,32807,17632
"o_7034",1,32829,17623
"o_7035",1,33070,16909
"o_7035",1,33115,16909
"o_7035",1,33198,16942
"o_7035",1,33214,16931
"o_7035",1,33232,16925
"o_7035",1,33209,16872
"o_7035",1,33159,16875
"o_7035",1,33081,16828
"o_7035",1,32979,16834
"o_7035",1,33000,16892
"o_7035",1,33041,16878
"o_7035",1,33070,16909
"o_7036",1,33070,16909
"o_7036",1,33001,16969
"o_7036",1,33079,16995
"o_7036",1,33072,16931
"o_7036",1,33070,16909
"o_7037",1,33184,16792
"o_7037",1,33190,16801
"o_7037",1,33195,16782
"o_7037",1,33184,16792
"o_7038",1,32934,15875
"o_7038",1,32971,15846
"o_7038",1,32966,15849
"o_7038",1,32934,15875
"o_7039",1,32915,15710
"o_7039",1,32910,15727
"o_7039",1,32934,15722
"o_7039",1,32915,15710
"o_7040",1,32929,15415
"o_7040",1,32896,15355
"o_7040",1,32907,15313
"o_7040",1,32856,15284
"o_7040",1,32884,15235
"o_7040",1,32854,15202
"o_7040",1,32817,15234
"o_7040",1,32837,15281
"o_7040",1,32812,15310
"o_7040",1,32856,15368
"o_7040",1,32885,15422
"o_7040",1,32943,15441
"o_7040",1,32929,15415
"o_7041",1,31233,15183
"o_7041",1,31126,15248
"o_7041",1,31164,15254
"o_7041",1,31233,15183
"o_7042",1,31164,15254
"o_7042",1,31164,15259
"o_7042",1,31169,15262
"o_7042",1,31164,15254
"o_7043",1,31130,15290
"o_7043",1,31128,15284
"o_7043",1,31127,15289
"o_7043",1,31130,15290
"o_7044",1,31135,15285
"o_7044",1,31137,15278
"o_7044",1,31134,15284
"o_7044",1,31135,15285
"o_7045",1,31300,15541
"o_7045",1,31301,15547
"o_7045",1,31300,15541
"o_7046",1,32869,15919
"o_7046",1,32887,15891
"o_7046",1,32852,15912
"o_7046",1,32869,15919
"o_7047",1,32869,15919
"o_7047",1,32877,15933
"o_7047",1,32894,15908
"o_7047",1,32869,15919
"o_7048",1,31746,15311
"o_7048",1,31743,15300
"o_7048",1,31737,15291
"o_7048",1,31726,15277
"o_7048",1,31719,15261
"o_7048",1,31717,15257
"o_7048",1,31674,15218
"o_7048",1,31631,15186
"o_7048",1,31588,15167
"o_7048",1,31631,15186
"o_7048",1,31644,15204
"o_7048",1,31674,15219
"o_7048",1,31696,15240
"o_7048",1,31718,15259
"o_7048",1,31724,15275
"o_7048",1,31726,15278
"o_7048",1,31737,15291
"o_7048",1,31738,15299
"o_7048",1,31743,15301
"o_7048",1,31746,15311
"o_7049",1,31897,15422
"o_7049",1,31896,15422
"o_7049",1,31898,15423
"o_7049",1,31897,15422
"o_7050",1,30844,15574
"o_7050",1,30862,15542
"o_7050",1,30807,15484
"o_7050",1,30797,15489
"o_7050",1,30773,15481
"o_7050",1,30764,15481
"o_7050",1,30738,15488
"o_7050",1,30772,15481
"o_7050",1,30796,15489
"o_7050",1,30806,15497
"o_7050",1,30813,15523
"o_7050",1,30823,15591
"o_7050",1,30850,15631
"o_7050",1,30851,15629
"o_7050",1,30844,15574
"o_7051",1,30892,15796
"o_7051",1,30884,15804
"o_7051",1,30897,15815
"o_7051",1,30904,15810
"o_7051",1,30904,15797
"o_7051",1,30913,15787
"o_7051",1,30899,15778
"o_7051",1,30897,15791
"o_7051",1,30901,15796
"o_7051",1,30892,15796
"o_7052",1,30850,15631
"o_7052",1,30808,15658
"o_7052",1,30758,15669
"o_7052",1,30707,15694
"o_7052",1,30785,15668
"o_7052",1,30811,15657
"o_7052",1,30850,15631
"o_7053",1,30994,15646
"o_7053",1,31006,15644
"o_7053",1,30989,15642
"o_7053",1,30989,15645
"o_7053",1,30988,15647
"o_7053",1,30994,15646
"o_7054",1,30972,15760
"o_7054",1,30975,15778
"o_7054",1,30981,15772
"o_7054",1,30984,15771
"o_7054",1,30972,15760
"o_7055",1,30972,15760
"o_7055",1,30988,15718
"o_7055",1,30990,15715
"o_7055",1,30989,15709
"o_7055",1,30982,15697
"o_7055",1,30946,15698
"o_7055",1,30989,15715
"o_7055",1,30980,15730
"o_7055",1,30975,15741
"o_7055",1,30972,15760
"o_7056",1,30891,15794
"o_7056",1,30892,15796
"o_7056",1,30893,15795
"o_7056",1,30891,15794
"o_7057",1,30893,15795
"o_7057",1,30901,15796
"o_7057",1,30897,15791
"o_7057",1,30893,15795
"o_7058",1,31168,15630
"o_7058",1,31156,15621
"o_7058",1,31166,15632
"o_7058",1,31168,15630
"o_7059",1,33365,16949
"o_7059",1,33359,16946
"o_7059",1,33355,16942
"o_7059",1,33366,16956
"o_7059",1,33365,16949
"o_7060",1,33237,16952
"o_7060",1,33276,16967
"o_7060",1,33246,16953
"o_7060",1,33237,16952
"o_7061",1,33034,17131
"o_7061",1,32992,17188
"o_7061",1,33054,17238
"o_7061",1,33034,17131
"o_7062",1,33649,16655
"o_7062",1,33586,16721
"o_7062",1,33560,16798
"o_7062",1,33584,16821
"o_7062",1,33632,16783
"o_7062",1,33597,16740
"o_7062",1,33649,16655
"o_7063",1,32890,16996
"o_7063",1,32910,17041
"o_7063",1,32946,17040
"o_7063",1,32995,16984
"o_7063",1,32978,16887
"o_7063",1,32890,16996
"o_7064",1,32513,16843
"o_7064",1,32502,16801
"o_7064",1,32489,16856
"o_7064",1,32513,16843
"o_7065",1,32511,16851
"o_7065",1,32536,16829
"o_7065",1,32513,16843
"o_7065",1,32511,16851
"o_7066",1,31341,15065
"o_7066",1,31339,15064
"o_7066",1,31341,15065
"o_7067",1,31512,14941
"o_7067",1,31510,14941
"o_7067",1,31511,14944
"o_7067",1,31512,14942
"o_7067",1,31512,14941
"o_7068",1,31261,14963
"o_7068",1,31264,14965
"o_7068",1,31261,14962
"o_7068",1,31261,14963
"o_7069",1,31529,15100
"o_7069",1,31520,15108
"o_7069",1,31526,15103
"o_7069",1,31529,15100
"o_7070",1,31361,15156
"o_7070",1,31361,15160
"o_7070",1,31370,15163
"o_7070",1,31361,15156
"o_7071",1,33652,16277
"o_7071",1,33584,16276
"o_7071",1,33547,16301
"o_7071",1,33587,16278
"o_7071",1,33700,16332
"o_7071",1,33696,16249
"o_7071",1,33658,16217
"o_7071",1,33652,16277
"o_7072",1,33737,16468
"o_7072",1,33786,16389
"o_7072",1,33775,16348
"o_7072",1,33731,16396
"o_7072",1,33737,16468
"o_7073",1,33785,16353
"o_7073",1,33793,16359
"o_7073",1,33792,16354
"o_7073",1,33785,16353
"o_7074",1,31865,14888
"o_7074",1,31909,14919
"o_7074",1,31882,14874
"o_7074",1,31865,14888
"o_7075",1,32678,15662
"o_7075",1,32595,15647
"o_7075",1,32601,15677
"o_7075",1,32739,15664
"o_7075",1,32678,15662
"o_7076",1,32686,15289
"o_7076",1,32666,15302
"o_7076",1,32678,15308
"o_7076",1,32686,15289
"o_7077",1,33476,15277
"o_7077",1,33489,15346
"o_7077",1,33407,15432
"o_7077",1,33352,15383
"o_7077",1,33311,15424
"o_7077",1,33362,15470
"o_7077",1,33406,15481
"o_7077",1,33460,15546
"o_7077",1,33504,15428
"o_7077",1,33500,15429
"o_7077",1,33485,15468
"o_7077",1,33436,15444
"o_7077",1,33444,15402
"o_7077",1,33517,15326
"o_7077",1,33476,15277
"o_7078",1,33259,15124
"o_7078",1,33273,15144
"o_7078",1,33256,15117
"o_7078",1,33259,15124
"o_7079",1,32319,16784
"o_7079",1,32293,16832
"o_7079",1,32259,16898
"o_7079",1,32252,16909
"o_7079",1,32254,16912
"o_7079",1,32283,16929
"o_7079",1,32303,16953
"o_7079",1,32315,16912
"o_7079",1,32302,16912
"o_7079",1,32291,16921
"o_7079",1,32274,16923
"o_7079",1,32254,16911
"o_7079",1,32266,16888
"o_7079",1,32280,16871
"o_7079",1,32316,16892
"o_7079",1,32319,16860
"o_7079",1,32325,16824
"o_7079",1,32319,16784
"o_7080",1,30731,15501
"o_7080",1,30737,15503
"o_7080",1,30733,15502
"o_7080",1,30731,15501
"o_7081",1,32335,17217
"o_7081",1,32346,17202
"o_7081",1,32343,17205
"o_7081",1,32335,17217
"o_7082",1,32343,17141
"o_7082",1,32342,17142
"o_7082",1,32344,17147
"o_7082",1,32343,17142
"o_7082",1,32343,17141
"o_7083",1,32337,17098
"o_7083",1,32348,17131
"o_7083",1,32358,17092
"o_7083",1,32337,17098
"o_7084",1,32433,17021
"o_7084",1,32429,17020
"o_7084",1,32435,17023
"o_7084",1,32433,17021
"o_7085",1,31858,16494
"o_7085",1,31870,16494
"o_7085",1,31869,16483
"o_7085",1,31858,16494
"o_7086",1,31864,16089
"o_7086",1,31912,16113
"o_7086",1,31917,16106
"o_7086",1,31911,16102
"o_7086",1,31892,16096
"o_7086",1,31864,16089
"o_7087",1,32175,16381
"o_7087",1,32172,16379
"o_7087",1,32173,16382
"o_7087",1,32175,16381
"o_7088",1,32061,16242
"o_7088",1,32060,16267
"o_7088",1,32079,16238
"o_7088",1,32061,16242
"o_7089",1,32212,15894
"o_7089",1,32209,15892
"o_7089",1,32208,15892
"o_7089",1,32212,15894
"o_7090",1,33573,15552
"o_7090",1,33596,15516
"o_7090",1,33570,15547
"o_7090",1,33573,15552
"o_7091",1,32635,17461
"o_7091",1,32646,17461
"o_7091",1,32662,17430
"o_7091",1,32592,17439
"o_7091",1,32635,17461
"o_7092",1,30812,15485
"o_7092",1,30860,15481
"o_7092",1,30896,15447
"o_7092",1,30910,15416
"o_7092",1,30925,15403
"o_7092",1,30928,15400
"o_7092",1,30934,15396
"o_7092",1,30935,15395
"o_7092",1,30940,15377
"o_7092",1,30982,15340
"o_7092",1,30948,15369
"o_7092",1,30936,15368
"o_7092",1,30933,15396
"o_7092",1,30928,15400
"o_7092",1,30910,15416
"o_7092",1,30878,15462
"o_7092",1,30849,15470
"o_7092",1,30812,15485
"o_7093",1,32382,16669
"o_7093",1,32392,16628
"o_7093",1,32371,16637
"o_7093",1,32382,16669
"o_7094",1,32388,16613
"o_7094",1,32371,16637
"o_7094",1,32392,16628
"o_7094",1,32388,16613
"o_7095",1,32333,16530
"o_7095",1,32323,16555
"o_7095",1,32334,16557
"o_7095",1,32333,16530
"o_7096",1,32317,16951
"o_7096",1,32318,16951
"o_7096",1,32315,16948
"o_7096",1,32319,16954
"o_7096",1,32317,16951
"o_7097",1,31647,16062
"o_7097",1,31619,16029
"o_7097",1,31574,16051
"o_7097",1,31647,16062
"o_7098",1,33546,15321
"o_7098",1,33548,15316
"o_7098",1,33545,15319
"o_7098",1,33541,15318
"o_7098",1,33540,15341
"o_7098",1,33546,15321
"o_7098",2,33540,15341
"o_7098",2,33542,15332
"o_7098",2,33542,15333
"o_7098",2,33540,15341
"o_7099",1,33003,15257
"o_7099",1,33018,15243
"o_7099",1,33006,15244
"o_7099",1,33003,15257
"o_7100",1,32233,14929
"o_7100",1,32236,14935
"o_7100",1,32236,14932
"o_7100",1,32233,14929
"o_7101",1,19771,7042
"o_7101",1,19703,7013
"o_7101",1,19661,6999
"o_7101",1,19633,7013
"o_7101",1,19702,7083
"o_7101",1,19744,7055
"o_7101",1,19771,7042
"o_7102",1,19631,7304
"o_7102",1,19534,7289
"o_7102",1,19533,7317
"o_7102",1,19520,7358
"o_7102",1,19575,7331
"o_7102",1,19603,7304
"o_7102",1,19644,7332
"o_7102",1,19631,7304
"o_7103",1,19715,7097
"o_7103",1,19771,7112
"o_7103",1,19778,7084
"o_7103",1,19771,7070
"o_7103",1,19715,7097
"o_7104",1,19646,7152
"o_7104",1,19604,7192
"o_7104",1,19590,7220
"o_7104",1,19660,7193
"o_7104",1,19674,7152
"o_7104",1,19646,7152
"o_7105",1,19564,7080
"o_7105",1,19606,7067
"o_7105",1,19578,7053
"o_7105",1,19606,7053
"o_7105",1,19633,7013
"o_7105",1,19634,6999
"o_7105",1,19606,6985
"o_7105",1,19579,6971
"o_7105",1,19557,6943
"o_7105",1,19544,6976
"o_7105",1,19510,6970
"o_7105",1,19496,7037
"o_7105",1,19482,7011
"o_7105",1,19399,6996
"o_7105",1,19414,6954
"o_7105",1,19415,6913
"o_7105",1,19443,6871
"o_7105",1,19444,6841
"o_7105",1,19375,6829
"o_7105",1,19403,6801
"o_7105",1,19405,6688
"o_7105",1,19377,6646
"o_7105",1,19350,6703
"o_7105",1,19267,6729
"o_7105",1,19253,6757
"o_7105",1,19239,6757
"o_7105",1,19167,6754
"o_7105",1,19143,6767
"o_7105",1,19157,6782
"o_7105",1,19183,6825
"o_7105",1,19169,6838
"o_7105",1,19153,6851
"o_7105",1,19209,6867
"o_7105",1,19195,6895
"o_7105",1,19160,6935
"o_7105",1,19153,6935
"o_7105",1,19098,7028
"o_7105",1,19180,7058
"o_7105",1,19179,7099
"o_7105",1,19118,7098
"o_7105",1,19076,7027
"o_7105",1,19056,7041
"o_7105",1,19055,7069
"o_7105",1,19083,7083
"o_7105",1,19055,7096
"o_7105",1,19111,7155
"o_7105",1,19013,7151
"o_7105",1,19039,7193
"o_7105",1,19108,7205
"o_7105",1,19149,7210
"o_7105",1,19161,7294
"o_7105",1,19159,7350
"o_7105",1,19216,7367
"o_7105",1,19299,7375
"o_7105",1,19354,7370
"o_7105",1,19381,7390
"o_7105",1,19368,7355
"o_7105",1,19409,7328
"o_7105",1,19450,7315
"o_7105",1,19451,7259
"o_7105",1,19410,7244
"o_7105",1,19397,7203
"o_7105",1,19382,7244
"o_7105",1,19410,7272
"o_7105",1,19382,7286
"o_7105",1,19285,7284
"o_7105",1,19301,7186
"o_7105",1,19342,7187
"o_7105",1,19356,7188
"o_7105",1,19357,7146
"o_7105",1,19412,7133
"o_7105",1,19413,7091
"o_7105",1,19495,7093
"o_7105",1,19509,7094
"o_7105",1,19522,7122
"o_7105",1,19564,7080
"o_7105",2,19375,6829
"o_7105",2,19353,6745
"o_7105",2,19376,6745
"o_7105",2,19375,6787
"o_7105",2,19375,6829
"o_7105",3,19263,6896
"o_7105",3,19285,6854
"o_7105",3,19292,6856
"o_7105",3,19291,6910
"o_7105",3,19263,6896
"o_7105",4,19306,6841
"o_7105",4,19279,6813
"o_7105",4,19306,6800
"o_7105",4,19334,6842
"o_7105",4,19306,6841
"o_7105",5,19243,7310
"o_7105",5,19229,7309
"o_7105",5,19201,7323
"o_7105",5,19216,7295
"o_7105",5,19243,7310
"o_7105",6,19276,7088
"o_7105",6,19219,7156
"o_7105",6,19206,7100
"o_7105",6,19234,7087
"o_7105",6,19249,7032
"o_7105",6,19277,7047
"o_7105",6,19276,7088
"o_7105",7,19289,6966
"o_7105",7,19275,7007
"o_7105",7,19206,7006
"o_7105",7,19167,7029
"o_7105",7,19165,7005
"o_7105",7,19179,7006
"o_7105",7,19193,6992
"o_7105",7,19289,6966
"o_7105",8,19149,7203
"o_7105",8,19137,7126
"o_7105",8,19178,7127
"o_7105",8,19177,7183
"o_7105",8,19149,7203
"o_7106",1,19353,6745
"o_7106",1,19351,6743
"o_7106",1,19350,6741
"o_7106",1,19353,6745
"o_7107",1,19727,7334
"o_7107",1,19672,7347
"o_7107",1,19679,7369
"o_7107",1,19726,7362
"o_7107",1,19727,7334
"o_7108",1,19771,7112
"o_7108",1,19792,7125
"o_7108",1,19784,7112
"o_7108",1,19771,7112
"o_7109",1,19170,8200
"o_7109",1,19172,8131
"o_7109",1,19155,8214
"o_7109",1,19128,8227
"o_7109",1,19183,8215
"o_7109",1,19170,8200
"o_7110",1,19255,8035
"o_7110",1,19228,8020
"o_7110",1,19201,8006
"o_7110",1,19173,8020
"o_7110",1,19159,8033
"o_7110",1,19159,8061
"o_7110",1,19173,8061
"o_7110",1,19173,8089
"o_7110",1,19145,8102
"o_7110",1,19144,8116
"o_7110",1,19172,8131
"o_7110",1,19199,8117
"o_7110",1,19254,8114
"o_7110",1,19268,8114
"o_7110",1,19282,8091
"o_7110",1,19269,8063
"o_7110",1,19255,8035
"o_7111",1,19268,8114
"o_7111",1,19323,8119
"o_7111",1,19336,8155
"o_7111",1,19377,8148
"o_7111",1,19357,8131
"o_7111",1,19282,8091
"o_7111",1,19268,8114
"o_7112",1,19132,8074
"o_7112",1,19159,8033
"o_7112",1,19173,8020
"o_7112",1,19201,8006
"o_7112",1,19242,8007
"o_7112",1,19255,8007
"o_7112",1,19269,8008
"o_7112",1,19296,8008
"o_7112",1,19310,7980
"o_7112",1,19310,7938
"o_7112",1,19297,7938
"o_7112",1,19283,7917
"o_7112",1,19269,7924
"o_7112",1,19269,7910
"o_7112",1,19256,7896
"o_7112",1,19243,7882
"o_7112",1,19229,7868
"o_7112",1,19202,7854
"o_7112",1,19168,7868
"o_7112",1,19133,7937
"o_7112",1,19106,7922
"o_7112",1,19078,7949
"o_7112",1,19078,7977
"o_7112",1,19023,7975
"o_7112",1,19008,8002
"o_7112",1,19062,8087
"o_7112",1,19090,8060
"o_7112",1,19132,8074
"o_7113",1,19324,8014
"o_7113",1,19324,7980
"o_7113",1,19310,7980
"o_7113",1,19296,8008
"o_7113",1,19283,8035
"o_7113",1,19310,8050
"o_7113",1,19324,8014
"o_7114",1,19269,8063
"o_7114",1,19310,8050
"o_7114",1,19283,8049
"o_7114",1,19283,8035
"o_7114",1,19269,8035
"o_7114",1,19269,8063
"o_7115",1,19418,8201
"o_7115",1,19417,8261
"o_7115",1,19431,8261
"o_7115",1,19450,8234
"o_7115",1,19418,8201
"o_7116",1,19130,8130
"o_7116",1,19144,8116
"o_7116",1,19130,8116
"o_7116",1,19130,8130
"o_7117",1,19102,8143
"o_7117",1,19115,8161
"o_7117",1,19129,8158
"o_7117",1,19116,8143
"o_7117",1,19102,8143
"o_7118",1,19130,8130
"o_7118",1,19116,8143
"o_7118",1,19129,8144
"o_7118",1,19130,8130
"o_7119",1,19391,8162
"o_7119",1,19405,8177
"o_7119",1,19418,8163
"o_7119",1,19391,8162
"o_7120",1,19269,8035
"o_7120",1,19269,8008
"o_7120",1,19255,8007
"o_7120",1,19255,8035
"o_7120",1,19269,8035
"o_7121",1,17029,6588
"o_7121",1,16956,6667
"o_7121",1,17023,6692
"o_7121",1,17041,6623
"o_7121",1,17029,6588
"o_7122",1,17029,6588
"o_7122",1,17047,6514
"o_7122",1,17036,6470
"o_7122",1,17029,6588
"o_7123",1,17108,6785
"o_7123",1,17107,6675
