"st","x","y"
"20",20406,12611
"20",16803,13817
"20",19908,13186
"20",16798,13823
"20",18657,13930
"20",19491,13699
"20",20814,11968
"20",16885,12942
"20",16245,12896
"20",21252,13688
"20",19976,12003
"20",20777,13755
"20",21390,12132
"20",21517,12049
"20",21340,12077
"20",21454,12181
"20",19540,13282
"20",17541,13176
"20",21353,11790
"20",20063,11383
"20",21546,12070
"20",21444,12060
"20",21408,12157
"20",20183,12370
"20",19318,12639
"20",21122,13405
"20",21526,12065
"20",20078,11221
"20",20244,11357
"20",21406,12018
"20",21494,12157
"20",19523,13422
"20",16691,13779
"20",21512,12833
"20",21071,12063
"20",19467,13263
"20",21511,12122
"20",21335,11893
"20",21495,12000
"20",21386,12063
"20",21351,12217
"20",21384,12070
"20",19606,13236
"20",19472,13253
"20",19587,13265
"20",19436,13323
"20",19442,13336
"20",17534,13178
"20",21457,12133
"20",21572,12023
"20",21403,12152
"20",21460,12173
"20",21525,12024
"20",21159,12199
"20",21359,12227
"20",19454,13308
"20",19567,13306
"20",19591,13285
"20",19567,13318
"20",21410,11998
"20",21103,13637
"20",20772,12035
"20",20731,12002
"20",21490,11908
"20",21486,11920
"20",20802,12047
"20",19342,12212
"20",20777,12010
"20",18322,12712
"20",19363,12219
"20",21533,11894
"20",19108,12927
"20",18432,12102
"20",19140,12881
"20",19916,13152
"20",21529,13582
"20",19336,13927
"20",19661,13695
"20",21099,12413
"20",19815,13309
"20",19689,13036
"20",19666,12032
"20",16895,12666
"20",18518,11254
"20",21436,12129
"20",16818,12927
"20",21572,12027
"20",21443,12062
"20",21484,12081
"20",18072,12102
"20",19445,13217
"20",21225,11894
"20",19568,13336
"20",21036,13915
"20",17262,13720
"20",17522,13169
"20",20184,11295
"20",19496,12779
"20",19479,13218
"20",19525,13279
"20",21047,12070
"20",21455,12169
"20",21498,12140
"20",21342,11706
"20",19651,13413
"20",19614,13485
"20",19525,13282
"20",21490,12088
"20",21178,11484
"20",19305,12615
"20",19958,11949
"20",18906,12661
"20",21566,12171
"20",16502,13280
"20",19942,11968
"20",20176,11836
"20",21452,12169
"20",19417,13443
"20",17533,13171
"20",21415,12144
"20",20847,13931
"20",20835,13927
"20",17201,13315
"20",21530,12148
"20",19512,13255
"20",21437,12156
"20",19500,13289
"20",19595,13233
"20",20814,13924
"20",19352,12188
"20",19403,12178
"20",20800,12023
"20",21546,11934
"20",21473,11988
"20",19613,11487
"20",20706,12098
"20",19337,12202
"20",19375,12164
"20",19590,12444
"20",18427,12107
"20",20791,11954
"20",18460,12621
"20",20778,12232
"20",20791,12007
"20",19552,13530
"20",19144,12899
"20",19095,12933
"20",19483,13694
"20",19106,12900
"20",20701,11166
"20",19975,13403
"20",16805,13808
"20",18473,12612
"20",21094,12409
"20",16349,11542
"20",18957,13340
"20",18725,13861
"20",20714,12018
"20",20729,12003
"20",20118,11823
"20",18112,11774
"20",21109,12088
"20",18709,12187
"20",21399,12043
"20",20760,13744
"20",19516,13158
"20",19379,13314
"20",21327,11912
"20",21340,11774
"20",16887,12931
"20",21453,12157
"20",19459,13267
"20",19947,11937
"20",19946,11937
"20",19946,11937
"20",21340,11749
"20",19558,13191
"20",21405,12000
"20",21516,12073
"20",21328,12085
"20",21447,12163
"20",21342,11777
"20",21333,11739
"20",19619,13333
"20",19443,13304
"20",19974,13664
"20",20594,13966
"20",21556,12012
"20",21238,11914
"20",21487,12144
"20",21516,12164
"20",21525,12182
"20",21503,12070
"20",20945,13322
"20",21329,11707
"20",21501,12122
"20",21482,12058
"20",21108,12062
"20",20138,11844
"20",16519,13291
"20",21487,12035
"20",21514,12118
"20",21467,12007
"20",21332,12520
"20",19543,13307
"20",19632,13328
"20",19644,13307
"20",19473,13271
"20",19527,13258
"20",19443,13279
"20",21474,12115
"20",19545,13341
"20",19514,13149
"20",19417,13469
"20",20327,11846
"20",19927,12002
"20",20596,13955
"20",19725,12132
"20",21545,11936
"20",21407,11871
"20",21488,11924
"20",21514,11974
"20",21446,11913
"20",19105,12924
"20",20733,11990
"20",21084,12414
"20",20805,12504
"20",21545,11963
"20",19111,12905
"20",19823,13295
"20",19798,13468
"20",19816,13299
"20",19650,13537
"20",19006,13813
"20",21389,12448
"20",21535,11914
"20",16895,12919
"20",21363,11302
"20",18102,12114
"20",21571,12021
"20",21198,11480
"20",21199,11482
"20",16822,12896
"20",21457,12022
"20",19478,12873
"20",17240,11169
"20",17524,13194
"20",21353,11788
"20",17682,11953
"20",19482,12856
"20",19563,13293
"20",19559,13223
"20",21522,12053
"20",21424,12136
"20",21479,12029
"20",21448,12053
"20",21450,12056
"20",21453,12055
"20",19436,13263
"20",19781,13778
"20",20944,13249
"20",17524,13150
"20",21471,12177
"20",19466,13270
"20",20952,13317
"20",21337,11733
"20",20967,13343
"20",21520,12055
"20",21481,12113
"20",19548,12956
"20",21521,12009
"20",21276,12268
"20",21546,12049
"20",19528,13328
"20",18100,12134
"20",21551,12045
"20",21422,12161
"20",21106,12061
"20",21188,11515
"20",21146,11531
"20",19573,13345
"20",20173,13870
"20",21336,11725
"20",21415,12006
"20",21482,12154
"20",18488,12628
"20",20801,11986
"20",21512,11959
"20",19196,11677
"20",20731,12005
"20",20802,12051
"20",19350,12209
"20",21551,11948
"20",20779,12003
"20",20783,12001
"20",19353,12178
"20",19628,12102
"20",21534,11928
"20",18473,13323
"20",21089,12418
"20",19883,12915
"20",16814,13831
"20",16831,13837
"20",16351,11580
"20",19121,12900
"20",21423,13835
"20",21525,13846
"20",16806,13855
"20",19471,13695
"20",21117,12075
"20",17675,11955
"20",21451,12068
"20",17524,13190
"20",17525,13173
"20",21098,13641
"20",17517,13195
"20",19456,13305
"20",21098,12082
"20",21270,11265
"20",19584,13334
"20",19612,13299
"20",21311,13271
"20",19908,12013
"20",16884,12925
"20",21100,12077
"20",19593,13408
"20",19613,13319
"20",19534,13411
"20",21527,12095
"20",19937,11998
"20",19513,13377
"20",19448,13340
"20",21582,13258
"20",21462,12076
"20",21556,12071
"20",19568,13287
"20",19672,13315
"20",20311,11554
"20",19556,13334
"20",20241,11207
"20",19748,13887
"20",21457,12143
"20",21435,12197
"20",21523,12047
"20",21487,12080
"20",21525,12139
"20",18143,11569
"20",21442,12180
"20",20766,13913
"20",21574,11997
"20",19563,13331
"20",19533,13331
"20",21534,11997
"20",19570,13468
"20",21098,12101
"20",21399,12023
"20",21405,12149
"20",21544,12143
"20",19569,13261
"20",19517,13252
"20",19502,13349
"20",19359,13325
"20",21433,12156
"20",20950,13317
"20",19523,13283
"20",19544,13277
"20",19463,13275
"20",21523,12936
"20",21332,11759
"20",21490,12098
"20",21546,12015
"20",20759,13743
"20",16894,12451
"20",21451,11908
"20",20710,11920
"20",21551,11938
"20",21556,11926
"20",20795,11974
"20",20782,12054
"20",19124,12965
"20",18942,11605
"20",19793,12063
"20",21533,13594
"20",20667,12286
"20",19116,12925
"20",20411,12626
"20",20799,12020
"20",21529,13533
"20",19106,12909
"20",19090,12912
"20",19894,13176
"20",19683,13270
"20",16351,11579
"20",18829,13461
"20",20400,12601
"20",20403,12610
"20",21536,11966
"20",21495,12201
"20",21468,12052
"20",21530,12082
"20",21514,12066
"20",17241,11171
"20",19753,13627
"20",19617,13308
"20",19608,13227
"20",19452,13298
"20",19457,13299
"20",19510,13283
"20",19536,12952
"20",21081,12047
"20",16920,12928
"20",19562,13286
"20",19951,11920
"20",21507,12013
"20",21355,11783
"20",19580,13319
"20",19520,13250
"20",21478,12067
"20",19448,13273
"20",21336,12231
"20",19571,13377
"20",21460,12057
"20",20889,11158
"20",20764,13756
"20",21510,12078
"20",21458,12129
"20",21478,12125
"20",21554,12027
"20",21550,12000
"20",19610,13486
"20",21337,12209
"20",21570,12139
"20",19534,12945
"20",19589,13328
"20",19618,13496
"20",19516,13146
"20",19471,13249
"20",17807,13390
"20",17533,13181
"20",21431,12170
"20",21467,12166
"20",21094,12098
"20",19641,13409
"20",19797,13739
"20",19525,13348
"20",19573,13300
"20",21459,12208
"20",21498,12028
"20",19676,13262
"20",19761,13883
"20",19810,13714
"20",19656,13280
"20",19596,13447
"20",21550,12200
"20",20409,13849
"20",21570,11973
"20",20748,12013
"20",19001,11572
"20",21360,11972
"20",21460,11917
"20",20791,12008
"20",18547,12134
"20",18994,12842
"20",20815,12035
"20",19796,12667
"20",20808,12222
"20",19787,13350
"20",18484,12610
"20",21229,12300
"20",18426,12109
"20",18427,12099
"20",21239,13387
"20",19876,13185
"20",20757,12041
"20",16809,13847
"20",19040,12806
"20",20934,13607
"20",19484,13696
"20",20419,11561
"20",19047,13781
"20",16809,13828
"20",19691,13415
"20",19695,13298
"20",20994,11964
"20",21498,12088
"20",21408,12156
"20",16933,12926
"20",16074,13834
"20",19524,13224
"20",21343,11768
"20",18754,12250
"20",20481,13599
"20",21091,13635
"20",19613,13417
"20",19448,13287
"20",19554,13289
"20",19410,12994
"20",21513,12054
"20",21004,13082
"20",19588,13312
"20",17726,13098
"20",21406,12086
"20",21416,12285
"20",21551,12140
"20",19433,13262
"20",19306,12633
"20",19513,13378
"20",19897,11943
"20",20318,11795
"20",21343,11686
"20",20968,11383
"20",19534,13339
"20",18122,11271
"20",19558,13385
"20",19586,13256
"20",21542,12180
"20",21221,11941
"20",19591,13315
"20",19515,13480
"20",21432,12135
"20",21576,12012
"20",21412,12139
"20",21559,12130
"20",21446,12056
"20",21548,12111
"20",20942,11709
"20",21096,12089
"20",21436,12157
"20",19672,13324
"20",16891,12451
"20",21495,11944
"20",19358,12340
"20",19720,11658
"20",19651,12108
"20",21414,11976
"20",20802,11944
"20",19108,12947
"20",20796,11944
"20",19330,12182
"20",19576,12639
"20",20775,12014
"20",19388,12190
"20",19848,12343
"20",20797,12034
"20",20594,11307
"20",21529,13594
"20",21231,12305
"20",19689,13304
"20",19780,13317
"20",19518,11458
"20",19220,12867
"20",18467,12568
"20",18476,13302
"20",17362,11027
"20",19580,13577
"20",19307,12644
"20",20687,13459
"20",20125,11853
"20",18477,12975
"20",20124,11849
"20",17911,12056
"20",21490,12116
"20",16894,12941
"20",19518,13157
"20",21555,12014
"20",21283,11827
"20",21051,12071
"20",16895,12920
"20",21432,12199
"20",21515,12090
"20",16515,13305
"20",19523,13280
"20",19565,13287
"20",19412,12993
"20",21482,12042
"20",16491,13332
"20",17912,13804
"20",19547,13166
"20",19510,13304
"20",19354,13324
"20",19562,13276
"20",19451,13273
"20",19651,13264
"20",19517,13371
"20",16506,13682
"20",17912,12047
"20",21560,12109
"20",19305,12623
"20",21175,13470
"20",21364,11786
"20",21483,12125
"20",21544,12166
"20",21126,12102
"20",20132,11836
"20",21540,12003
"20",19631,13330
"20",21334,11709
"20",19567,13194
"20",18085,12116
"20",21424,12154
"20",21451,12136
"20",21498,12195
"20",20131,11826
"20",19445,13338
"20",19621,13254
"20",19566,13276
"20",19479,13299
"20",19433,13273
"20",21416,12156
"20",19583,13426
"20",19450,13267
"20",21501,12145
"20",21488,11901
"20",18473,12479
"20",21527,11925
"20",21572,11989
"20",21547,11930
"20",21568,11989
"20",20689,12383
"20",20498,11232
"20",20834,12024
"20",20674,12395
"20",21529,11976
"20",18194,12792
"20",21529,13528
"20",20177,11839
"20",19790,12660
"20",19082,12910
"20",16795,13847
"20",19691,13299
"20",19970,11970
"20",16802,13848
"20",19413,13000
"20",20419,12754
"20",21097,12043
"20",16892,12942
"20",21535,11990
"20",20073,11853
"20",19545,12924
"20",20134,11839
"20",21468,12111
"20",21463,12176
"20",17193,13282
"20",19550,13312
"20",19634,13281
"20",19614,13244
"20",19535,12949
"20",16908,12920
"20",21343,11735
"20",21511,12046
"20",21454,12160
"20",21519,12106
"20",21078,12050
"20",19559,13184
"20",19929,12011
"20",19934,12024
"20",21565,12033
"20",21509,12113
"20",21495,13132
"20",20495,11852
"20",19578,13311
"20",21081,12065
"20",21356,11760
"20",19459,12942
"20",19301,12630
"20",21501,12205
"20",21217,12097
"20",19564,13314
"20",19505,13303
"20",21315,11741
"20",18082,12103
"20",19503,13284
"20",21515,12130
"20",19476,12855
"20",21506,12060
"20",21446,12180
"20",21419,12076
"20",21463,12169
"20",21092,12051
"20",20845,13938
"20",19527,13200
"20",21380,12080
"20",19516,13260
"20",19755,13901
"20",19528,13292
"20",19604,13259
"20",20964,13318
"20",20085,11827
"20",20772,12027
"20",21544,11928
"20",20783,11981
"20",20768,12037
"20",21454,11912
"20",21492,11924
"20",20809,12004
"20",19374,12208
"20",19367,12227
"20",17625,12859
"20",21532,11964
"20",21535,13597
"20",21082,12435
"20",21490,11891
"20",21545,11934
"20",19661,13703
"20",19786,13465
"20",16911,12933
"20",20391,12612
"20",19088,13579
"20",19226,12855
"20",19681,13306
"20",19905,13169
"20",16601,12959
"20",20761,12013
"20",20125,11856
"20",20498,11850
"20",16902,12940
"20",16518,13306
"20",20112,11856
"20",21497,12180
"20",19564,13336
"20",19550,12947
"20",19544,12945
"20",19612,13440
"20",21496,12169
"20",21505,12000
"20",19605,13243
"20",19555,13311
"20",19556,13178
"20",19296,12448
"20",21178,11495
"20",21069,12076
"20",21080,12069
"20",21078,12070
"20",20738,11597
"20",21491,12128
"20",21058,12068
"20",21496,12136
"20",21520,12137
"20",21557,12164
"20",21065,12063
"20",21180,11963
"20",21572,12086
"20",20888,11211
"20",19575,13257
"20",19617,13345
"20",21447,12166
"20",19535,13259
"20",19652,13317
"20",20114,11849
"20",21498,12199
"20",19575,13349
"20",19648,13254
"20",19600,13438
"20",19583,13328
"20",17220,12462
"20",17111,12331
"20",17080,12358
"20",21479,12073
"20",19422,13361
"20",19477,13298
"20",19344,12193
"20",21534,11960
"20",20769,12010
"20",20730,12002
"20",21553,11929
"20",19341,12206
"20",21496,11899
"20",16798,13823
"20",21089,12408
"20",19683,13267
"20",18150,12783
"20",19112,12896
"20",16943,13601
"20",18998,11570
"20",16806,13816
"20",19709,13280
"20",19899,13180
"20",21443,12188
"20",21513,12194
"20",21531,12050
"20",21477,12036
"20",16871,12918
"20",20135,12347
"20",19755,13933
"20",20090,11839
"20",21482,12082
"20",19521,13257
"20",21126,12083
"20",21219,12126
"20",18595,13014
"20",16886,12930
"20",19747,13891
"20",21502,11996
"20",19758,13911
"20",21403,12005
"20",16498,13697
"20",19417,13281
"20",19798,13734
"20",19297,12437
"20",21364,12163
"20",19532,13261
"20",18081,12115
"20",18087,12448
"20",21338,11764
"20",17528,13146
"20",21376,12077
"20",20318,11839
"20",19548,13340
"20",20958,13316
"20",21252,11925
"20",21540,12021
"20",21555,12130
"20",21516,12053
"20",19599,13238
"20",19415,13276
"20",19513,13348
"20",19587,13328
"20",19590,13269
"20",21453,12202
"20",19570,13313
"20",19595,13223
"20",21473,12070
"20",20828,12001
"20",19336,11497
"20",16773,12282
"20",19100,12918
"20",19355,12191
"20",19380,12198
"20",21560,11936
"20",20739,11982
"20",20707,12023
"20",20776,12017
"20",20784,12015
"20",19112,12900
"20",19401,12265
"20",19067,13022
"20",18954,13328
"20",19158,12837
"20",19110,12940
"20",18990,13034
"20",19106,12938
"20",16836,11557
"20",19700,13293
"20",19696,13318
"20",19310,13585
"20",20418,12616
"20",19961,13166
"20",20428,12609
"20",19688,13304
"20",19013,13681
"20",18147,11574
"20",21152,12248
"20",21050,12072
"20",19478,13074
"20",21318,11302
"20",21493,12192
"20",21090,12077
"20",21574,12031
"20",16410,13781
"20",16536,13691
"20",19599,13290
"20",19664,13302
"20",16609,12956
"20",21214,12087
"20",19777,13913
"20",21201,11546
"20",19304,12620
"20",19481,13308
"20",19662,13267
"20",21549,12190
"20",21481,12085
"20",21436,12169
"20",19581,13253
"20",19534,13283
"20",19580,13293
"20",19561,13335
"20",19527,13372
"20",20994,13520
"20",21324,11798
"20",19596,13230
"20",21334,11734
"20",21375,11798
"20",21457,12127
"20",21142,12261
"20",21523,12109
"20",21462,12185
"20",21479,12065
"20",21475,12067
"20",19448,13325
"20",19451,13339
"20",19714,13580
"20",19493,13276
"20",19505,13280
"20",21413,12282
"20",18908,12653
"20",19402,13464
"20",21194,11491
"20",20349,13520
"20",19753,13890
"20",19569,13255
"20",19565,13259
"20",20101,11864
"20",21103,13643
"20",21541,11921
"20",17632,12864
"20",21488,11928
"20",18725,13168
"20",20765,12097
"20",18437,12113
"20",19393,12196
"20",21485,11899
"20",20758,12029
"20",21475,11944
"20",20718,12014
"20",19424,11153
"20",21083,12425
"20",18471,12614
"20",21452,11915
"20",19750,12333
"20",21323,12522
"20",16805,13826
"20",18505,13307
"20",18925,13511
"20",21084,12102
"20",20122,11851
"20",20122,11851
"20",20122,11850
"20",16929,12942
"20",20399,12611
"20",19544,12960
"20",21448,12064
"20",21573,12032
"20",17528,13199
"20",20853,13799
"20",21479,12092
"20",21567,11992
"20",19535,13251
"20",20081,11217
"20",21215,12089
"20",21544,12138
"20",21103,12091
"20",19511,13310
"20",19497,13293
"20",19601,13315
"20",21508,12014
"20",21512,12124
"20",21499,12075
"20",20891,11400
"20",19614,13362
"20",21469,12665
"20",19614,13323
"20",21095,12111
"20",21417,12287
"20",21399,11992
"20",19563,13271
"20",21345,11808
"20",21552,12135
"20",21156,12025
"20",21483,12211
"20",21401,12024
"20",21043,12053
"20",21048,12056
"20",21540,12123
"20",19931,11977
"20",16494,13684
"20",16492,13687
"20",16492,13692
"20",21570,12073
"20",19517,13316
"20",21112,13644
"20",20815,13622
"20",19974,12005
"20",21349,12205
"20",21080,12079
"20",21095,12096
"20",20064,11889
"20",19610,13438
"20",19560,13262
"20",19458,13274
"20",19520,13356
"20",19524,13358
"20",19540,12974
"20",21464,12199
"20",21457,11995
"20",21177,13469
"20",19602,13412
"20",19534,13373
"20",20092,11777
"20",21406,12005
"20",20766,13739
"20",19358,12204
"20",21407,11897
"20",21475,11906
"20",20766,12096
"20",20791,12052
"20",19371,12218
"20",19166,12243
"20",19347,12222
"20",19373,12203
"20",20757,12033
"20",20434,12629
"20",16865,11166
"20",19917,13306
"20",21524,13580
"20",19136,12949
"20",20094,11875
"20",20099,11868
"20",20020,11922
"20",21526,12144
"20",16906,12942
"20",18086,12098
"20",18087,12099
"20",19604,13305
"20",18090,12452
"20",21521,12132
"20",21382,12437
"20",21415,12306
"20",18682,11527
"20",19600,13312
"20",19514,13192
"20",19594,13227
"20",19805,13728
"20",17528,13169
"20",21500,12066
"20",21505,12065
"20",21575,12118
"20",19926,12011
"20",19797,13760
"20",16505,13294
"20",19433,13278
"20",19748,13893
"20",20327,11843
"20",21377,12018
"20",21566,12129
"20",21344,12191
"20",21467,12075
"20",21524,12134
"20",21421,12156
"20",19541,13368
"20",21135,12099
"20",20715,11615
"20",21489,12045
"20",21490,12044
"20",19438,13253
"20",19602,13243
"20",21083,12048
"20",21085,12050
"20",20140,11841
"20",19959,12004
"20",21115,13426
"20",21572,12134
"20",21452,12185
"20",20808,11096
"20",21478,12054
"20",19583,13349
"20",19444,13284
"20",19599,13228
"20",17261,13618
"20",21334,11736
"20",21483,12147
"20",20813,13899
"20",21498,11913
"20",21477,11932
"20",19189,12906
"20",20739,12005
"20",20777,11977
"20",21557,11898
"20",20808,12007
"20",20811,12010
"20",20796,11945
"20",19618,12116
"20",19355,12201
"20",21460,11918
"20",20774,11981
"20",21228,12302
"20",19692,13273
"20",20396,12613
"20",19124,12931
"20",20412,12617
"20",16988,13684
"20",20400,12601
"20",18122,11280
"20",20099,11851
"20",18108,13019
"20",19615,13336
"20",20828,13933
"20",21071,12097
"20",21412,12287
"20",21567,12035
"20",16513,13301
"20",20728,13954
"20",20870,13941
"20",20835,13948
"20",16063,13824
"20",19522,13333
"20",19531,12944
