"division","part","x","y"
"Pacific",96,243.1,652.8
"Pacific",96,243,652.9
"Pacific",96,242.8,653
"Pacific",96,242.4,652.8
"Pacific",96,242.3,652.9
"Pacific",96,242.2,653.3
"Pacific",96,242.4,653.5
"Pacific",96,242.5,653.7
"Pacific",96,242.3,653.8
"Pacific",96,242,653.4
"Pacific",96,241.8,653.4
"Pacific",96,241.4,654.1
"Pacific",96,241.6,654.3
"Pacific",96,241.9,654.2
"Pacific",96,242.2,654.2
"Pacific",96,242.3,654.4
"Pacific",96,242.8,654.6
"Pacific",96,243.3,654.7
"Pacific",96,243.4,654.7
"Pacific",96,243.7,654.6
"Pacific",97,248,652.7
"Pacific",97,248,652.9
"Pacific",97,248.1,653.1
"Pacific",97,248.3,652.9
"Pacific",97,248.4,652.7
"Pacific",97,248.4,652.4
"Pacific",97,248.3,652.3
"Pacific",97,248.1,652.3
"Pacific",97,248,652.7
"Pacific",98,236.3,660.9
"Pacific",98,236.4,661.3
"Pacific",98,236.5,661.5
"Pacific",98,236.5,662.2
"Pacific",98,236.5,663
"Pacific",98,236.7,663
"Pacific",98,237.1,663.2
"Pacific",98,237.4,663.6
"Pacific",98,237.5,663.8
"Pacific",98,237.5,664.2
"Pacific",98,237.8,663.9
"Pacific",98,237.9,663.6
"Pacific",98,238.1,663.6
"Pacific",98,238.3,663.3
"Pacific",98,238.5,663.1
"Pacific",98,238.7,662.8
"Pacific",98,238.9,662.3
"Pacific",98,239.4,661.9
"Pacific",98,239.7,661.6
"Pacific",98,239.8,661.7
"Pacific",98,239.7,662
"Pacific",98,239.5,662.2
"Pacific",98,239.3,662.2
"Pacific",98,239.2,662.5
"Pacific",98,239,662.9
"Pacific",98,238.9,663.2
"Pacific",98,239.1,663.2
"Pacific",98,239.5,663.1
"Pacific",98,239.5,663.4
"Pacific",98,239.1,663.6
"Pacific",98,238.9,663.8
"Pacific",98,238.7,664.1
"Pacific",98,238.5,664.2
"Pacific",98,238.3,664.7
"Pacific",98,238.1,665
"Pacific",98,238.2,665
"Pacific",98,238.7,664.9
"Pacific",98,238.7,665
"Pacific",98,238.9,665
"Pacific",98,239.3,664.8
"Pacific",98,239.6,664.2
"Pacific",98,239.8,664.3
"Pacific",98,240.2,664
"Pacific",98,240.2,663.5
"Pacific",98,240.6,663.4
"Pacific",98,240.8,663.1
"Pacific",98,240.9,662.9
"Pacific",98,240.7,662.5
"Pacific",98,240.6,662.4
"Pacific",98,240.3,662.4
"Pacific",98,240.4,662.2
"Pacific",98,240.7,662.1
"Pacific",98,241.1,662.3
"Pacific",98,241.1,662.2
"Pacific",98,241.7,661.3
"Pacific",98,241.9,661.3
"Pacific",98,242,661.4
"Pacific",98,241.6,661.9
"Pacific",98,241.5,662.2
"Pacific",98,241.7,662.3
"Pacific",98,241.9,662.6
"Pacific",98,241.7,662.8
"Pacific",98,242,663
"Pacific",98,242.3,662.8
"Pacific",98,242.4,662.6
"Pacific",98,242.3,662.2
"Pacific",98,242.6,662
"Pacific",98,242.8,662.1
"Pacific",98,243.3,661.9
"Pacific",98,243.7,661.8
"Pacific",98,243.9,661.6
"Pacific",98,243.8,661.5
"Pacific",98,243.5,661.3
"Pacific",98,243,661.3
"Pacific",98,242.7,661.4
"Pacific",98,242.5,661.4
"Pacific",98,242.3,661.2
"Pacific",98,242.4,661
"Pacific",98,242.9,661.1
"Pacific",98,243.3,661
"Pacific",98,243.5,660.7
"Pacific",98,243.4,660.5
"Pacific",98,243.2,660.4
"Pacific",98,242.8,660.5
"Pacific",98,242.8,660.4
"Pacific",98,242.9,660.2
"Pacific",98,243.2,660.1
"Pacific",98,243.7,660.2
"Pacific",98,243.8,660.4
"Pacific",98,244.1,660.7
"Pacific",98,244.4,660.3
"Pacific",98,244.5,660.3
"Pacific",98,244.6,660.5
"Pacific",98,244.9,660.2
"Pacific",98,245,659.7
"Pacific",98,244.9,659.5
"Pacific",98,244.7,659.4
"Pacific",98,244.3,659.1
"Pacific",98,244.1,658.9
"Pacific",98,243.6,659
"Pacific",98,243.8,658.6
"Pacific",98,244.1,658.8
"Pacific",98,244.4,658.7
"Pacific",98,244.5,658.9
"Pacific",98,244.7,659
"Pacific",98,245,659
"Pacific",98,245.2,659.1
"Pacific",98,245.4,659.2
"Pacific",98,245.6,659
"Pacific",98,245.8,659.2
"Pacific",98,246.2,659.3
"Pacific",98,246.3,658.9
"Pacific",98,246.4,658.5
"Pacific",98,246.5,658.4
"Pacific",98,246.9,657.9
"Pacific",98,247,657.7
"Pacific",98,246.5,657.6
"Pacific",98,246,657.5
"Pacific",98,245.9,657.7
"Pacific",98,245.8,657.9
"Pacific",98,245.6,657.8
"Pacific",98,245.8,657.5
"Pacific",98,246,657.2
"Pacific",98,245.9,657.1
"Pacific",98,245.7,657.3
"Pacific",98,245.6,657.2
"Pacific",98,245.7,656.8
"Pacific",98,245.4,656.7
"Pacific",98,245.7,656.4
"Pacific",98,245.9,656.4
"Pacific",98,246.3,656.6
"Pacific",98,246.7,656.2
"Pacific",98,246.2,656.3
"Pacific",98,246.2,656
"Pacific",98,246.1,655.9
"Pacific",98,245.8,656.1
"Pacific",98,245.7,656
"Pacific",98,245.8,655.7
"Pacific",98,245.6,655.6
"Pacific",98,245.5,655.5
"Pacific",98,245.6,655.4
"Pacific",98,245.8,655.4
"Pacific",98,246,655.5
"Pacific",98,246.2,655.2
"Pacific",98,245.7,655.1
"Pacific",98,245.8,654.8
"Pacific",98,245.5,654.9
"Pacific",98,245.4,655
"Pacific",98,245.2,655.4
"Pacific",98,244.8,655.2
"Pacific",98,244.7,655.5
"Pacific",98,244.5,655.8
"Pacific",98,244.4,656.1
"Pacific",98,244.1,655.8
"Pacific",98,243.9,656.1
"Pacific",98,243.9,656.7
"Pacific",98,243.6,656.6
"Pacific",98,243.6,656.5
"Pacific",98,243.7,655.9
"Pacific",98,244.3,655
"Pacific",98,244.4,654.7
"Pacific",98,243.8,654.8
"Pacific",98,243.7,655.1
"Pacific",98,243.1,655
"Pacific",98,242.8,655
"Pacific",98,242.6,655
"Pacific",98,242.2,654.7
"Pacific",98,242.2,654.6
"Pacific",98,241.9,654.6
"Pacific",98,242,655
"Pacific",98,242.3,655.2
"Pacific",98,242.8,655.7
"Pacific",98,242.6,655.8
"Pacific",98,242.2,655.5
"Pacific",98,242,655.5
"Pacific",98,241.2,654.9
"Pacific",98,241.1,654.8
"Pacific",98,240.9,654.9
"Pacific",98,240.8,655.2
"Pacific",98,241.2,655.6
"Pacific",98,241.5,655.8
"Pacific",98,241.8,655.9
"Pacific",98,241.8,656
"Pacific",98,241.7,656.2
"Pacific",98,241.2,655.9
"Pacific",98,241.1,656
"Pacific",98,241.2,656.3
"Pacific",98,241.1,656.9
"Pacific",98,240.8,657
"Pacific",98,240.8,656.8
"Pacific",98,240.8,656.4
"Pacific",98,240.7,656
"Pacific",98,240.4,655.6
"Pacific",98,240,655.5
"Pacific",98,239.6,655.7
"Pacific",98,239.1,656.2
"Pacific",98,239.1,657.1
"Pacific",98,239.4,657
"Pacific",98,240.2,657.4
"Pacific",98,240.3,657.6
"Pacific",98,239.4,657.5
"Pacific",98,239.4,657.7
"Pacific",98,239.6,658
"Pacific",98,239.4,658.4
"Pacific",98,239.3,658.7
"Pacific",98,239.2,658.8
"Pacific",98,239.1,658.5
"Pacific",98,238.9,658.3
"Pacific",98,238.9,657.5
"Pacific",98,238.7,657.4
"Pacific",98,238.4,657.5
"Pacific",98,237.8,657.4
"Pacific",98,237.3,657.7
"Pacific",98,236.8,658.2
"Pacific",98,236.5,658.1
"Pacific",98,236.4,658.4
"Pacific",98,236,658.7
"Pacific",98,235.7,659.2
"Pacific",98,235.7,659.7
"Pacific",98,235.6,659.9
"Pacific",98,235.4,659.8
"Pacific",98,235.3,660
"Pacific",98,235.5,660.3
"Pacific",98,235.3,660.5
"Pacific",98,235.5,660.6
"Pacific",98,235.7,660.5
"Pacific",98,236.1,660.7
"Pacific",98,236.3,660.9
"Pacific",99,238.1,665.5
"Pacific",99,238.7,665.5
"Pacific",99,238.7,665.3
"Pacific",99,238.6,665.1
"Pacific",99,238.4,665.3
"Pacific",99,238.1,665.4
"Pacific",99,238.1,665.5
"Pacific",100,224.1,666
"Pacific",100,223.7,666.3
"Pacific",100,223.7,666.4
"Pacific",100,224.4,666.4
"Pacific",100,224.6,666.3
"Pacific",100,225.2,666.3
"Pacific",100,224.8,666.1
"Pacific",100,224.5,666
"Pacific",100,224.1,666
"Pacific",101,239.4,666.5
"Pacific",101,238.8,666.6
"Pacific",101,238.6,666.6
"Pacific",101,238.5,666.3
"Pacific",101,238.4,666.1
"Pacific",101,238,666.2
"Pacific",101,237.8,666.1
"Pacific",101,237.5,666.2
"Pacific",101,237.2,666.7
"Pacific",101,237.3,666.9
"Pacific",101,237.8,667.1
"Pacific",101,238.1,667
"Pacific",101,238.3,667
"Pacific",101,238.8,667
"Pacific",101,239,667
"Pacific",101,239.3,666.7
"Pacific",101,239.4,666.5
"Pacific",102,236.4,666.2
"Pacific",102,235.6,666.8
"Pacific",102,235.1,667.5
"Pacific",102,235.3,667.8
"Pacific",102,235.5,667.8
"Pacific",102,235.9,667.2
"Pacific",102,236.4,667
"Pacific",102,237,666.6
"Pacific",102,237,666.4
"Pacific",102,236.8,666.2
"Pacific",102,236.4,666.2
"Pacific",103,221.5,668
"Pacific",103,221.4,667.7
"Pacific",103,221.3,667.6
"Pacific",103,221,667.8
"Pacific",103,221.3,668.1
"Pacific",103,221.5,668
"Pacific",104,226.1,669.1
"Pacific",104,226,669.3
"Pacific",104,226,669.6
"Pacific",104,226.1,669.6
"Pacific",104,226.1,669.1
"Pacific",105,226.1,670.6
"Pacific",105,226.4,671
"Pacific",105,226.5,670.7
"Pacific",105,226.7,670.5
"Pacific",105,226.6,670.3
"Pacific",105,226.5,670.1
"Pacific",105,226.2,670.3
"Pacific",105,226.1,670.6
"Pacific",106,215.3,671.6
"Pacific",106,215.2,671.5
"Pacific",106,215,671.3
"Pacific",106,214.8,671.5
"Pacific",106,215,671.7
"Pacific",106,215.3,671.6
"Pacific",107,216.3,671.3
"Pacific",107,216.1,671.8
"Pacific",107,216.3,671.8
"Pacific",107,216.4,671.5
"Pacific",107,216.6,671.5
"Pacific",107,216.9,671.8
"Pacific",107,217,671.7
"Pacific",107,216.8,671.4
"Pacific",107,216.6,671.3
"Pacific",107,216.3,671.3
"Pacific",108,214.2,672.2
"Pacific",108,214.3,672.1
"Pacific",108,214.3,671.9
"Pacific",108,214.2,671.7
"Pacific",108,214,671.7
"Pacific",108,213.8,672.2
"Pacific",108,214.2,672.2
"Pacific",109,231.2,671.9
"Pacific",109,231.1,672.2
"Pacific",109,231,672.4
"Pacific",109,230.7,672.5
"Pacific",109,230.8,672.9
"Pacific",109,231.4,673
"Pacific",109,231.6,672.6
"Pacific",109,231.5,672.3
"Pacific",109,231.6,672
"Pacific",109,231.5,671.8
"Pacific",109,231.2,671.9
"Pacific",110,209.2,674.8
"Pacific",110,210,674.9
"Pacific",110,210.1,674.4
"Pacific",110,209.5,674.2
"Pacific",110,209.2,674.3
"Pacific",110,209.1,674.5
"Pacific",110,209.2,674.8
"Pacific",111,210.5,675.5
"Pacific",111,210.4,675.3
"Pacific",111,210.1,675.3
"Pacific",111,210.2,675.5
"Pacific",111,210.4,675.6
"Pacific",111,210.5,675.5
"Pacific",112,212.9,677.9
"Pacific",112,212.7,677.6
"Pacific",112,212.7,677.4
"Pacific",112,212.9,677.2
"Pacific",112,212.9,676.9
"Pacific",112,212.8,676.8
"Pacific",112,212.9,676.4
"Pacific",112,212.9,676.2
"Pacific",112,212.5,676.5
"Pacific",112,212.4,676.9
"Pacific",112,212.1,676.7
"Pacific",112,212.1,676.8
"Pacific",112,212.1,677.3
"Pacific",112,212.1,677.9
"Pacific",112,212.2,678
"Pacific",112,212.5,677.8
"Pacific",112,212.7,677.8
"Pacific",112,212.8,678
"Pacific",112,212.9,677.9
"Pacific",113,210.7,677.6
"Pacific",113,210.7,677.3
"Pacific",113,210.9,677.2
"Pacific",113,211.1,677.4
"Pacific",113,211.3,677.2
"Pacific",113,211.4,676.7
"Pacific",113,211.2,676.7
"Pacific",113,211.2,677
"Pacific",113,211,676.8
"Pacific",113,211.1,676.4
"Pacific",113,211.3,676.3
"Pacific",113,211.3,676
"Pacific",113,211.2,675.8
"Pacific",113,210.8,676.6
"Pacific",113,210.6,676.7
"Pacific",113,210.5,676.4
"Pacific",113,210.3,676.5
"Pacific",113,210.5,676.8
"Pacific",113,210.5,677.1
"Pacific",113,210.2,677.2
"Pacific",113,210.2,677
"Pacific",113,210,676.8
"Pacific",113,209.6,677.1
"Pacific",113,209.6,677.6
"Pacific",113,209.8,677.7
"Pacific",113,210,677.6
"Pacific",113,210.1,677.8
"Pacific",113,209.8,678
"Pacific",113,209.6,678.2
"Pacific",113,209.3,678.5
"Pacific",113,209.2,678.6
"Pacific",113,209.1,678.9
"Pacific",113,209.2,679.1
"Pacific",113,209.4,679.1
"Pacific",113,209.5,678.7
"Pacific",113,209.9,678.2
"Pacific",113,210.2,678.1
"Pacific",113,210.7,677.6
"Pacific",114,211.3,677.5
"Pacific",114,211.2,677.7
"Pacific",114,211.1,677.9
"Pacific",114,211.2,678.1
"Pacific",114,211.4,677.7
"Pacific",114,211.6,677.7
"Pacific",114,211.8,677.5
"Pacific",114,211.8,677.2
"Pacific",114,211.3,677.5
"Pacific",115,213.2,678.4
"Pacific",115,213,678.6
"Pacific",115,212.9,678.8
"Pacific",115,213.1,678.8
"Pacific",115,213.6,678.6
"Pacific",115,213.6,677.9
"Pacific",115,213.1,677.8
"Pacific",115,213,678.1
"Pacific",115,213.2,678.2
"Pacific",115,213.2,678.4
"Pacific",116,213.6,679.5
"Pacific",116,213.9,679.4
"Pacific",116,214.1,679.3
"Pacific",116,214.1,679
"Pacific",116,213.8,678.8
"Pacific",116,213.6,678.9
"Pacific",116,213.6,679.2
"Pacific",116,213.6,679.5
"Pacific",117,211.3,679.9
"Pacific",117,211.5,679.8
"Pacific",117,211.7,679.8
"Pacific",117,211.7,679.6
"Pacific",117,211.5,679.5
"Pacific",117,211.4,679.6
"Pacific",117,211.1,679.7
"Pacific",117,211.3,679.9
"Pacific",118,212.2,680.1
"Pacific",118,212.2,680.3
"Pacific",118,212.6,680.3
"Pacific",118,212.6,680.1
"Pacific",118,212.3,679.7
"Pacific",118,212.2,679.8
"Pacific",118,212.2,680.1
"Pacific",119,192.7,588.6
"Pacific",119,193,588.7
"Pacific",119,194.2,589.1
"Pacific",119,194.6,589.4
"Pacific",119,194.9,589.7
"Pacific",119,195.4,589.8
"Pacific",119,195.8,589.8
"Pacific",119,196,589.9
"Pacific",119,196.3,590.2
"Pacific",119,196.3,590.4
"Pacific",119,196.2,590.6
"Pacific",119,195.8,590.8
"Pacific",119,195.8,591.2
"Pacific",119,195.6,591.4
"Pacific",119,195.2,591.4
"Pacific",119,195.1,591.6
"Pacific",119,194.7,591.5
"Pacific",119,194.5,591.4
"Pacific",119,194.3,591.2
"Pacific",119,194.2,591.3
"Pacific",119,194.3,591.6
"Pacific",119,194.7,592
"Pacific",119,194.8,592.2
"Pacific",119,194.7,592.6
"Pacific",119,195.2,593.1
"Pacific",119,195.5,593.7
"Pacific",119,195.5,594
"Pacific",119,195.3,594.2
"Pacific",119,195.2,594.2
"Pacific",119,195,594.8
"Pacific",119,195.2,595.5
"Pacific",119,195.2,595.6
"Pacific",119,195.7,596.1
"Pacific",119,195.8,596.2
"Pacific",119,196.7,596.6
"Pacific",119,197.3,596.8
"Pacific",119,198.4,597.3
"Pacific",119,199.1,597.7
"Pacific",119,199.7,598.1
"Pacific",119,200.2,598.1
"Pacific",119,200.5,598.1
"Pacific",119,201.5,597.7
"Pacific",119,202,597.5
"Pacific",119,202.4,597.5
"Pacific",119,203,597.5
"Pacific",119,203.5,597.7
"Pacific",119,204.1,597.6
"Pacific",119,204.9,597.8
"Pacific",119,205.4,598.1
"Pacific",119,205.7,598.4
"Pacific",119,206,598.8
"Pacific",119,206,599.1
"Pacific",119,206.2,599.4
"Pacific",119,206.4,599.3
"Pacific",119,206.5,599.1
"Pacific",119,206.8,598.8
"Pacific",119,206.8,598.5
"Pacific",119,206.5,598.5
"Pacific",119,206.3,598.2
"Pacific",119,206.1,598.1
"Pacific",119,205.9,597.9
"Pacific",119,205.9,597.8
"Pacific",119,206.3,597.5
"Pacific",119,206.5,597.4
"Pacific",119,206.5,597.7
"Pacific",119,206.8,597.9
"Pacific",119,206.9,598.1
"Pacific",119,206.9,598.3
"Pacific",119,207.2,598.3
"Pacific",119,207.4,598.7
"Pacific",119,207.4,598.9
"Pacific",119,207.5,599.5
"Pacific",119,207.4,599.9
"Pacific",119,207.5,600.2
"Pacific",119,207.7,599.9
"Pacific",119,208.1,599.8
"Pacific",119,208.3,599.3
"Pacific",119,208.2,599.1
"Pacific",119,208.6,598.6
"Pacific",119,209.3,598.2
"Pacific",119,209.7,598
"Pacific",119,209.8,597.7
"Pacific",119,210,597.5
"Pacific",119,210.3,597.5
"Pacific",119,210.8,597.5
"Pacific",119,211.1,597.4
"Pacific",119,211.9,596.9
"Pacific",119,212.1,597.1
"Pacific",119,212.4,597.2
"Pacific",119,212.7,597.2
"Pacific",119,212.9,597.1
"Pacific",119,213,596.9
"Pacific",119,213.3,596.5
"Pacific",119,213.6,596.3
"Pacific",119,213.7,596
"Pacific",119,213.8,596
"Pacific",119,213.9,596.2
"Pacific",119,214,596.4
"Pacific",119,214.3,596.8
"Pacific",119,214.5,596.9
"Pacific",119,214.7,597.2
"Pacific",119,214.9,597.8
"Pacific",119,214.8,598.6
"Pacific",119,214.8,598.7
"Pacific",119,214.2,599.1
"Pacific",119,213.8,599.1
"Pacific",119,213.9,599.4
"Pacific",119,213.9,599.5
"Pacific",119,213.7,599.5
"Pacific",119,213.1,599.4
"Pacific",119,212.8,599.3
"Pacific",119,212.6,599.1
"Pacific",119,212.3,599.3
"Pacific",119,212.1,599.9
"Pacific",119,212.5,600
"Pacific",119,212.8,600.2
"Pacific",119,212.9,600.2
"Pacific",119,213,600.5
"Pacific",119,213.8,601.7
"Pacific",119,213.9,602
"Pacific",119,213.9,602.1
"Pacific",119,213.8,602.9
"Pacific",119,213.9,603.8
"Pacific",119,214,604
"Pacific",119,214.1,604.5
"Pacific",119,214.2,605.1
"Pacific",119,214.2,605.6
"Pacific",119,214,605.9
"Pacific",119,213.6,606.5
"Pacific",119,213,607.1
"Pacific",119,212.8,607.3
"Pacific",119,212.6,607.6
"Pacific",119,212.4,607.7
"Pacific",119,211.9,607.8
"Pacific",119,211.4,607.9
"Pacific",119,210.9,607.9
"Pacific",119,210.6,607.7
"Pacific",119,210,607.8
"Pacific",119,209.3,607.7
"Pacific",119,209.2,607.5
"Pacific",119,209.3,607.4
"Pacific",119,209.2,607.2
"Pacific",119,209.1,607.2
"Pacific",119,208.6,606.9
"Pacific",119,208.4,606.8
"Pacific",119,208.4,607.3
"Pacific",119,208.1,607.5
"Pacific",119,207.8,607.9
"Pacific",119,207.7,608.1
"Pacific",119,207.1,608.8
"Pacific",119,206.7,609.2
"Pacific",119,206.5,609.3
"Pacific",119,206.3,609.3
"Pacific",119,206.1,609.3
"Pacific",119,206,609.8
"Pacific",119,205.7,610
"Pacific",119,205.3,610.2
"Pacific",119,205.2,610.4
"Pacific",119,204.8,610.5
"Pacific",119,204.1,610.5
"Pacific",119,203.8,610
"Pacific",119,203.5,609.7
"Pacific",119,203.4,609.6
"Pacific",119,203.1,609.5
"Pacific",119,202.9,609
"Pacific",119,202.8,608.8
"Pacific",119,202.2,608.6
"Pacific",119,201.9,608.4
"Pacific",119,201.7,608.2
"Pacific",119,201.3,608.2
"Pacific",119,200.5,608.3
"Pacific",119,200.2,608.4
"Pacific",119,199.9,608.7
"Pacific",119,199.3,609.2
"Pacific",119,199.3,609.4
"Pacific",119,199.4,609.6
"Pacific",119,198.9,609.9
"Pacific",119,198.6,610.4
"Pacific",119,198.2,611.1
"Pacific",119,198,611.5
"Pacific",119,198,611.7
"Pacific",119,198,612.5
"Pacific",119,197.9,612.6
"Pacific",119,197.6,612.6
"Pacific",119,197.3,612.7
"Pacific",119,197,613.2
"Pacific",119,196.8,613.7
"Pacific",119,196.4,614
"Pacific",119,196,614.3
"Pacific",119,195.8,614.7
"Pacific",119,194.1,616.4
"Pacific",119,193.7,616.9
"Pacific",119,193.6,617.5
"Pacific",119,193.6,617.8
"Pacific",119,193.7,618.4
"Pacific",119,193.9,618.7
"Pacific",119,193.8,618.8
"Pacific",119,193.5,618.8
"Pacific",119,193.3,618.9
"Pacific",119,192.9,618.8
"Pacific",119,192.6,618.7
"Pacific",119,192.1,618.8
"Pacific",119,192,618.9
"Pacific",119,192.2,619.5
"Pacific",119,192.5,619.8
"Pacific",119,192.7,619.9
"Pacific",119,192.9,620.1
"Pacific",119,192.5,620.1
"Pacific",119,191.9,620.2
"Pacific",119,191.6,620.2
"Pacific",119,191.6,619.6
"Pacific",119,191.3,620.5
"Pacific",119,191.4,621.2
"Pacific",119,191.5,621.4
"Pacific",119,191.6,621.4
"Pacific",119,191.7,621.1
"Pacific",119,192,621.1
"Pacific",119,192.1,621
"Pacific",119,192.3,621
"Pacific",119,192.5,621.2
"Pacific",119,192.7,621.3
"Pacific",119,192.9,621.6
"Pacific",119,192.8,621.9
"Pacific",119,192.1,622.1
"Pacific",119,192.1,622.4
"Pacific",119,192.1,622.8
"Pacific",119,192.3,623.1
"Pacific",119,192.5,623.1
"Pacific",119,192.9,623.3
"Pacific",119,193.1,623.5
"Pacific",119,193,623.8
"Pacific",119,192.9,624.2
"Pacific",119,192.9,624.4
"Pacific",119,192.9,624.8
"Pacific",119,193.1,625
"Pacific",119,193.6,625.2
"Pacific",119,193.8,625.2
"Pacific",119,193.8,625
"Pacific",119,194.1,624.6
"Pacific",119,194.2,624.5
"Pacific",119,194.4,624.8
"Pacific",119,194.6,624.8
"Pacific",119,194.6,625.1
"Pacific",119,194.7,625.4
"Pacific",119,195.1,625.7
"Pacific",119,195.2,625.6
"Pacific",119,195.4,625.6
"Pacific",119,195.3,625.9
"Pacific",119,195,626
"Pacific",119,194.7,625.9
"Pacific",119,194.3,626.2
"Pacific",119,194.3,626.5
"Pacific",119,194.5,626.7
"Pacific",119,194.8,626.9
"Pacific",119,195.2,626.6
"Pacific",119,195.3,626.6
"Pacific",119,194.9,627.2
"Pacific",119,194.8,627.5
"Pacific",119,194.8,627.7
"Pacific",119,195.1,627.6
"Pacific",119,195.1,627.8
"Pacific",119,194.9,627.9
"Pacific",119,194.6,627.9
"Pacific",119,194.6,628.1
"Pacific",119,194.8,628.4
"Pacific",119,194.8,628.5
"Pacific",119,194.6,628.7
"Pacific",119,194.4,628.7
"Pacific",119,194,628.9
"Pacific",119,193.9,629.1
"Pacific",119,193.5,629.4
"Pacific",119,193,629.3
"Pacific",119,192.8,629.5
"Pacific",119,193,629.9
"Pacific",119,193.4,630.1
"Pacific",119,193.7,630.1
"Pacific",119,194.3,629.8
"Pacific",119,194.5,629.9
"Pacific",119,194.6,630
"Pacific",119,194.6,630.2
"Pacific",119,194.4,630.4
"Pacific",119,194.2,630.5
"Pacific",119,193.9,630.6
"Pacific",119,193.8,630.7
"Pacific",119,194,631.1
"Pacific",119,194.4,631.6
"Pacific",119,194.8,631.9
"Pacific",119,195,632.1
"Pacific",119,195.4,632.1
"Pacific",119,195.5,632.4
"Pacific",119,195.5,632.6
"Pacific",119,195.8,632.9
"Pacific",119,196,633
"Pacific",119,196,633.3
"Pacific",119,196.3,634.1
"Pacific",119,196.5,634.3
"Pacific",119,196.6,634.3
"Pacific",119,197.1,634.7
"Pacific",119,197.3,635
"Pacific",119,197.2,635.2
"Pacific",119,197,635.2
"Pacific",119,196.9,635.3
"Pacific",119,196.9,635.5
"Pacific",119,197,636
"Pacific",119,197.1,636.2
"Pacific",119,197.8,636.6
"Pacific",119,198.5,636.8
"Pacific",119,198.9,636.9
"Pacific",119,199.4,636.9
"Pacific",119,200.2,636.8
"Pacific",119,201,636.7
"Pacific",119,201.4,636.7
"Pacific",119,201.8,636.5
"Pacific",119,202.2,636.3
"Pacific",119,202.6,636.2
"Pacific",119,202.9,636
"Pacific",119,202.9,635.8
"Pacific",119,203.1,635.8
"Pacific",119,203.3,636
"Pacific",119,203.7,636
"Pacific",119,203.9,635.8
"Pacific",119,204.1,635.5
"Pacific",119,204,635.2
"Pacific",119,204.1,634.7
"Pacific",119,204.3,634.4
"Pacific",119,204.6,634.5
"Pacific",119,204.7,634.9
"Pacific",119,204.9,635.2
"Pacific",119,204.9,635.4
"Pacific",119,205.1,635.5
"Pacific",119,205.2,636.1
"Pacific",119,205.4,636.3
"Pacific",119,205.5,636.5
"Pacific",119,205.4,636.7
"Pacific",119,205.5,637
"Pacific",119,205.7,637.5
"Pacific",119,206.1,638.3
"Pacific",119,206.1,638.6
"Pacific",119,206.1,639
"Pacific",119,206.3,639.5
"Pacific",119,206.5,639.8
"Pacific",119,206.7,640.4
"Pacific",119,206.5,640.6
"Pacific",119,206.3,640.6
"Pacific",119,206.2,640.8
"Pacific",119,206,640.8
"Pacific",119,205.9,641.1
"Pacific",119,205.5,641.2
"Pacific",119,205.5,641.4
"Pacific",119,205.3,641.5
"Pacific",119,205.1,641.9
"Pacific",119,205,642
"Pacific",119,205.2,643.1
"Pacific",119,205.5,643.8
"Pacific",119,205.8,644
"Pacific",119,205.7,644.1
"Pacific",119,205.8,644.7
"Pacific",119,205.8,645.2
"Pacific",119,205.8,645.9
"Pacific",119,205.7,646.3
"Pacific",119,205.3,646.8
"Pacific",119,205.2,647.1
"Pacific",119,204.9,647.2
"Pacific",119,204.7,646.9
"Pacific",119,203.9,647.1
"Pacific",119,204.3,647.4
"Pacific",119,205.2,647.4
"Pacific",119,205.6,647.7
"Pacific",119,205.6,648.1
"Pacific",119,205.9,648
"Pacific",119,206.2,647.8
"Pacific",119,206.5,647.7
"Pacific",119,206.6,647.6
"Pacific",119,207.3,647.4
"Pacific",119,207.3,647
"Pacific",119,207.5,646.7
"Pacific",119,208.2,646.4
"Pacific",119,209,646
"Pacific",119,209.6,645.8
"Pacific",119,209.8,646.3
"Pacific",119,210.1,645.6
"Pacific",119,210.7,645.2
"Pacific",119,211.4,644.8
"Pacific",119,212.1,644.5
"Pacific",119,212.3,645.1
"Pacific",119,212,645.5
"Pacific",119,212.2,645.5
"Pacific",119,212.3,645.9
"Pacific",119,212.7,645.8
"Pacific",119,212.7,646.2
"Pacific",119,212.9,646.3
"Pacific",119,213.1,646.1
"Pacific",119,213.4,646.3
"Pacific",119,213.3,646.5
"Pacific",119,213.6,647
"Pacific",119,214.1,646.9
"Pacific",119,214.2,646.7
"Pacific",119,214.1,646.4
"Pacific",119,214.3,646.5
"Pacific",119,214.5,645.9
"Pacific",119,214.8,645.8
"Pacific",119,215,645.9
"Pacific",119,215.1,646.2
"Pacific",119,214.8,646.6
"Pacific",119,215.1,646.7
"Pacific",119,215.4,646.8
"Pacific",119,215.8,647.4
"Pacific",119,215.9,647.6
"Pacific",119,216.4,648.6
"Pacific",119,216.6,649.2
"Pacific",119,217,650.3
"Pacific",119,217.7,650.6
"Pacific",119,218.1,650.5
"Pacific",119,218.6,649.9
"Pacific",119,218.3,649.3
"Pacific",119,218.1,648.7
"Pacific",119,218,648.1
"Pacific",119,218.1,647.9
"Pacific",119,218.3,647.8
"Pacific",119,218.5,647.6
"Pacific",119,218.4,647.2
"Pacific",119,218.5,646.7
"Pacific",119,218.8,646.7
"Pacific",119,219.2,646.4
"Pacific",119,219.6,645.7
"Pacific",119,219.8,645.7
"Pacific",119,219.6,646.9
"Pacific",119,219.4,647
"Pacific",119,219.4,647.3
