"lev","uid","geoid","name","pop"
"b",2709,"131530211144019","Block 4019",13
"b",2710,"131530211171002","Block 1002",137
"b",2711,"131530211081037","Block 1037",46
"b",2712,"131530211173032","Block 3032",0
"b",2713,"131530201122014","Block 2014",0
"b",2714,"131530213003025","Block 3025",0
"b",2715,"131530211252034","Block 2034",23
"b",2716,"131530202001008","Block 1008",37
"b",2717,"131530211212033","Block 2033",0
"b",2718,"131530211173006","Block 3006",0
"b",2719,"131530209004026","Block 4026",23
"b",2720,"131530210022002","Block 2002",52
"b",2721,"131530201133010","Block 3010",35
"b",2722,"131530211151012","Block 1012",0
"b",2723,"131530202004021","Block 4021",51
"b",2724,"131530201082014","Block 2014",65
"b",2725,"131530201133015","Block 3015",32
"b",2726,"131530201122007","Block 2007",26
"b",2727,"131530211081013","Block 1013",9
"b",2728,"131530211204039","Block 4039",32
"b",2729,"131530211153009","Block 3009",485
"b",2730,"131530211231033","Block 1033",62
"b",2731,"131530206001007","Block 1007",33
"b",2732,"131530211081018","Block 1018",35
"b",2733,"131530211242019","Block 2019",102
"b",2734,"131530210021018","Block 1018",18
"b",2735,"131530211141012","Block 1012",34
"b",2736,"131530214012031","Block 2031",33
"b",2737,"131530215022118","Block 2118",10
"b",2738,"131530212041007","Block 1007",14
"b",2739,"131530213001000","Block 1000",44
"b",2740,"131530214011015","Block 1015",46
"b",2741,"131530211242003","Block 2003",83
"b",2742,"131530201061016","Block 1016",0
"b",2743,"131530215011055","Block 1055",0
"b",2744,"131530212061013","Block 1013",71
"b",2745,"131530208001012","Block 1012",55
"b",2746,"131530211152006","Block 2006",0
"b",2747,"131530211153059","Block 3059",3
"b",2748,"131530211171000","Block 1000",0
"b",2749,"131530201121002","Block 1002",0
"b",2750,"131530201081027","Block 1027",48
"b",2751,"131530213004005","Block 4005",0
"b",2752,"131530212061011","Block 1011",17
"b",2753,"131530201062032","Block 2032",4
"b",2754,"131530213003013","Block 3013",8
"b",2755,"131530213004018","Block 4018",1
"b",2756,"131530212061003","Block 1003",3
"b",2757,"131530211163017","Block 3017",47
"b",2758,"131530211204021","Block 4021",130
"b",2759,"131530212031027","Block 1027",0
"b",2760,"131530201122006","Block 2006",103
"b",2761,"131530207003001","Block 3001",11
"b",2762,"131530211204010","Block 4010",243
"b",2763,"131530206002024","Block 2024",0
"b",2764,"131530201083017","Block 3017",14
"b",2765,"131530211173011","Block 3011",84
"b",2766,"131530211151010","Block 1010",0
"b",2767,"131530211152014","Block 2014",8
"b",2768,"131530201122004","Block 2004",0
"b",2769,"131530201062030","Block 2030",35
"b",2770,"131530211151038","Block 1038",29
"b",2771,"131530212031006","Block 1006",92
"b",2772,"131530210021014","Block 1014",43
"b",2773,"131530211192003","Block 2003",50
"b",2774,"131530211222009","Block 2009",0
"b",2775,"131530211153018","Block 3018",0
"b",2776,"131530212043016","Block 3016",6
"b",2777,"131530203011015","Block 1015",12
"b",2778,"131530211241002","Block 1002",146
"b",2779,"131530213004041","Block 4041",23
"b",2780,"131530203021002","Block 1002",145
"b",2781,"131530214011024","Block 1024",37
"b",2782,"131530204002013","Block 2013",7
"b",2783,"131530213004048","Block 4048",0
"b",2784,"131530203024001","Block 4001",81
"b",2785,"131530201062024","Block 2024",0
"b",2786,"131530212062018","Block 2018",13
"b",2787,"131530202001014","Block 1014",32
"b",2788,"131530211153005","Block 3005",10
"b",2789,"131530201081017","Block 1017",22
"b",2790,"131530214012018","Block 2018",38
"b",2791,"131530214013016","Block 3016",42
"b",2792,"131530215022072","Block 2072",33
"b",2793,"131530214021052","Block 1052",48
"b",2794,"131530212042042","Block 2042",187
"b",2795,"131530214021022","Block 1022",0
"b",2796,"131530212052025","Block 2025",25
"b",2797,"131530211182001","Block 2001",201
"b",2798,"131530201123008","Block 3008",63
"b",2799,"131530211081035","Block 1035",54
"b",2800,"131530211242016","Block 2016",199
"b",2801,"131530201121028","Block 1028",0
"b",2802,"131530214022018","Block 2018",48
"b",2803,"131530211141010","Block 1010",39
"b",2804,"131530211211026","Block 1026",17
"b",2805,"131530201122001","Block 2001",0
"b",2806,"131530211202004","Block 2004",44
"b",2807,"131530211212029","Block 2029",94
"b",2808,"131530212042002","Block 2002",91
"b",2809,"131530212031002","Block 1002",69
"b",2810,"131530211172019","Block 2019",0
"b",2811,"131530207002023","Block 2023",81
"b",2812,"131530215011039","Block 1039",0
"b",2813,"131530204001053","Block 1053",0
"b",2814,"131530204002009","Block 2009",64
"b",2815,"131530212052030","Block 2030",0
"b",2816,"131530213004002","Block 4002",0
"b",2817,"131530201121010","Block 1010",0
"b",2818,"131530211204018","Block 4018",61
"b",2819,"131530215023041","Block 3041",31
"b",2820,"131530201133017","Block 3017",54
"b",2821,"131530208002000","Block 2000",31
"b",2822,"131530211172005","Block 2005",147
"b",2823,"131530203024003","Block 4003",30
"b",2824,"131530213001004","Block 1004",0
"b",2825,"131530203021000","Block 1000",310
"b",2826,"131530207003017","Block 3017",40
"b",2827,"131530201062028","Block 2028",0
"b",2828,"131530211241020","Block 1020",24
"b",2829,"131530211232005","Block 2005",152
"b",2830,"131530211143018","Block 3018",42
"b",2831,"131530211153004","Block 3004",11
"b",2832,"131530206002034","Block 2034",0
"b",2833,"131530211252032","Block 2032",103
"b",2834,"131530201131021","Block 1021",15
"b",2835,"131530201084004","Block 4004",251
"b",2836,"131530201082007","Block 2007",138
"b",2837,"131530211082024","Block 2024",38
"b",2838,"131530213004034","Block 4034",0
"b",2839,"131530215022089","Block 2089",0
"b",2840,"131530209003002","Block 3002",13
"b",2841,"131530201062035","Block 2035",0
"b",2842,"131530211153020","Block 3020",35
"b",2843,"131530201121007","Block 1007",23
"b",2844,"131530201061033","Block 1033",31
"b",2845,"131530202003003","Block 3003",50
"b",2846,"131530211201004","Block 1004",99
"b",2847,"131530213001038","Block 1038",0
"b",2848,"131530211253022","Block 3022",0
"b",2849,"131530211163015","Block 3015",41
"b",2850,"131530215022120","Block 2120",16
"b",2851,"131530211083016","Block 3016",71
"b",2852,"131530204001024","Block 1024",0
"b",2853,"131530211081039","Block 1039",50
"b",2854,"131530201061021","Block 1021",153
"b",2855,"131530211152026","Block 2026",24
"b",2856,"131530211241022","Block 1022",26
"b",2857,"131530209003003","Block 3003",52
"b",2858,"131530203013002","Block 3002",0
"b",2859,"131530204001033","Block 1033",16
"b",2860,"131530208002017","Block 2017",188
"b",2861,"131530206002013","Block 2013",0
"b",2862,"131530211232014","Block 2014",0
"b",2863,"131530215022013","Block 2013",0
"b",2864,"131530211082003","Block 2003",102
"b",2865,"131530211151033","Block 1033",23
"b",2866,"131530211193006","Block 3006",0
"b",2867,"131530210012003","Block 2003",53
"b",2868,"131530213003046","Block 3046",29
"b",2869,"131530204002019","Block 2019",0
"b",2870,"131530204001017","Block 1017",9
"b",2871,"131530215011032","Block 1032",10
"b",2872,"131530211231042","Block 1042",7
"b",2873,"131530214011023","Block 1023",45
"b",2874,"131530206002054","Block 2054",0
"b",2875,"131530211232007","Block 2007",127
"b",2876,"131530209002023","Block 2023",40
"b",2877,"131530211252011","Block 2011",0
"b",2878,"131530211152022","Block 2022",67
"b",2879,"131530204002000","Block 2000",0
"b",2880,"131530215011048","Block 1048",0
"b",2881,"131530214021012","Block 1012",0
"b",2882,"131530206001008","Block 1008",0
"b",2883,"131530201132001","Block 2001",72
"b",2884,"131530212063005","Block 3005",71
"b",2885,"131530214013007","Block 3007",43
"b",2886,"131530203013022","Block 3022",27
"b",2887,"131530208001002","Block 1002",0
"b",2888,"131530207002000","Block 2000",0
"b",2889,"131530209001003","Block 1003",35
"b",2890,"131530210021002","Block 1002",88
"b",2891,"131530201083032","Block 3032",20
"b",2892,"131530201111014","Block 1014",31
"b",2893,"131530201083001","Block 3001",25
"b",2894,"131530201122000","Block 2000",0
"b",2895,"131530203013003","Block 3003",0
"b",2896,"131530212032021","Block 2021",0
"b",2897,"131530211222028","Block 2028",67
"b",2898,"131530202004018","Block 4018",46
"b",2899,"131530211082013","Block 2013",0
"b",2900,"131530212063011","Block 3011",33
"b",2901,"131530208002001","Block 2001",193
"b",2902,"131530212052046","Block 2046",0
"b",2903,"131530212052015","Block 2015",14
"b",2904,"131530209004017","Block 4017",29
"b",2905,"131530211252012","Block 2012",92
"b",2906,"131530213001006","Block 1006",0
"b",2907,"131530213003075","Block 3075",32
"b",2908,"131530213001046","Block 1046",0
"b",2909,"131530203013016","Block 3016",191
"b",2910,"131530211151001","Block 1001",0
"b",2911,"131530211151034","Block 1034",11
"b",2912,"131530211233001","Block 3001",58
"b",2913,"131530211151019","Block 1019",513
"b",2914,"131530201084008","Block 4008",29
"b",2915,"131530201061011","Block 1011",46
"b",2916,"131530206001027","Block 1027",0
"b",2917,"131530213003014","Block 3014",0
"b",2918,"131530211232016","Block 2016",83
"b",2919,"131530212031015","Block 1015",31
"b",2920,"131530213001037","Block 1037",22
"b",2921,"131530212043013","Block 3013",6
"b",2922,"131530213003047","Block 3047",81
"b",2923,"131530211143022","Block 3022",262
"b",2924,"131530212032014","Block 2014",0
"b",2925,"131530211151021","Block 1021",118
"b",2926,"131530208002015","Block 2015",27
"b",2927,"131530211171025","Block 1025",56
"b",2928,"131530206001002","Block 1002",0
"b",2929,"131530211151009","Block 1009",0
"b",2930,"131530211232011","Block 2011",40
"b",2931,"131530214022011","Block 2011",129
"b",2932,"131530214021042","Block 1042",0
"b",2933,"131530202001021","Block 1021",86
"b",2934,"131530206001052","Block 1052",28
"b",2935,"131530201061032","Block 1032",67
"b",2936,"131530215022020","Block 2020",0
"b",2937,"131530211152023","Block 2023",419
"b",2938,"131530201082030","Block 2030",93
"b",2939,"131530215022060","Block 2060",15
"b",2940,"131530215023012","Block 3012",238
"b",2941,"131530211144034","Block 4034",0
"b",2942,"131530212031052","Block 1052",0
"b",2943,"131530206002006","Block 2006",0
"b",2944,"131530213003073","Block 3073",0
"b",2945,"131530215021002","Block 1002",9
"b",2946,"131530211203005","Block 3005",109
"b",2947,"131530213001032","Block 1032",169
"b",2948,"131530215023011","Block 3011",50
"b",2949,"131530209004021","Block 4021",36
"b",2950,"131530212062004","Block 2004",89
"b",2951,"131530215011038","Block 1038",0
"b",2952,"131530201081029","Block 1029",133
"b",2953,"131530211152000","Block 2000",226
"b",2954,"131530214022016","Block 2016",19
"b",2955,"131530215023036","Block 3036",40
"b",2956,"131530215011004","Block 1004",0
"b",2957,"131530210021027","Block 1027",31
"b",2958,"131530211141002","Block 1002",0
"b",2959,"131530207002013","Block 2013",0
"b",2960,"131530212062000","Block 2000",9
"b",2961,"131530215021011","Block 1011",82
"b",2962,"131530211171006","Block 1006",40
"b",2963,"131530211202012","Block 2012",123
"b",2964,"131530215021006","Block 1006",69
"b",2965,"131530215021021","Block 1021",0
"b",2966,"131530201101002","Block 1002",182
"b",2967,"131530211143006","Block 3006",451
"b",2968,"131530201101001","Block 1001",0
"b",2969,"131530214021076","Block 1076",0
"b",2970,"131530211204009","Block 4009",9
"b",2971,"131530215021035","Block 1035",0
"b",2972,"131530215022094","Block 2094",37
"b",2973,"131530215022027","Block 2027",0
"b",2974,"131530211144029","Block 4029",42
"b",2975,"131530215023007","Block 3007",11
"b",2976,"131530211152027","Block 2027",28
"b",2977,"131530215011045","Block 1045",238
"b",2978,"131530211144033","Block 4033",17
"b",2979,"131530213001008","Block 1008",35
"b",2980,"131530201081011","Block 1011",294
"b",2981,"131530215023015","Block 3015",60
"b",2982,"131530211081030","Block 1030",0
"b",2983,"131530213003015","Block 3015",77
"b",2984,"131530212031033","Block 1033",91
"b",2985,"131530211153031","Block 3031",237
"b",2986,"131530213003067","Block 3067",50
"b",2987,"131530212063008","Block 3008",18
"b",2988,"131530211211019","Block 1019",95
"b",2989,"131530212061020","Block 1020",23
"b",2990,"131530214021029","Block 1029",195
"b",2991,"131530211081010","Block 1010",88
"b",2992,"131530212052013","Block 2013",32
"b",2993,"131530214011002","Block 1002",87
"b",2994,"131530211151003","Block 1003",67
"b",2995,"131530211152021","Block 2021",51
"b",2996,"131530214021010","Block 1010",5
"b",2997,"131530215011063","Block 1063",12
"b",2998,"131530213003022","Block 3022",55
"b",2999,"131530211152008","Block 2008",3
"b",3000,"131530211152007","Block 2007",14
"b",3001,"131530214021006","Block 1006",47
"b",3002,"131530211142000","Block 2000",0
"b",3003,"131530206002019","Block 2019",0
"b",3004,"131530211171036","Block 1036",0
"b",3005,"131530212031047","Block 1047",0
"b",3006,"131530215023021","Block 3021",7
"b",3007,"131530215022045","Block 2045",15
"b",3008,"131530201111012","Block 1012",107
"b",3009,"131530213001012","Block 1012",48
"b",3010,"131530214021025","Block 1025",56
"b",3011,"131530211141006","Block 1006",90
"b",3012,"131530211222020","Block 2020",105
"b",3013,"131530201131005","Block 1005",1013
"b",3014,"131530214022005","Block 2005",289
"b",3015,"131530212053000","Block 3000",1177
"b",3016,"131530215022057","Block 2057",23
"b",3017,"131530211193011","Block 3011",236
"b",3018,"131530201083007","Block 3007",37
"b",3019,"131530210022009","Block 2009",50
"b",3020,"131530215022069","Block 2069",8
"b",3021,"131530207002008","Block 2008",42
"b",3022,"131530213001047","Block 1047",0
"b",3023,"131530213001014","Block 1014",0
"b",3024,"131530212032015","Block 2015",191
"b",3025,"131530206001024","Block 1024",126
"b",3026,"131530203023005","Block 3005",120
"b",3027,"131530204001039","Block 1039",11
"b",3028,"131530213001026","Block 1026",412
"b",3029,"131530201102003","Block 2003",674
"b",3030,"131530206001069","Block 1069",0
"b",3031,"131530211231025","Block 1025",514
"b",3032,"131530210021011","Block 1011",588
"b",3033,"131530215022042","Block 2042",20
"b",3034,"131530215022086","Block 2086",6
"b",3035,"131530211211017","Block 1017",74
"b",3036,"131530215011034","Block 1034",57
"b",3037,"131530211151044","Block 1044",0
"b",3038,"131530201112013","Block 2013",148
"b",3039,"131530214021013","Block 1013",9
"b",3040,"131530211173024","Block 3024",34
"b",3041,"131530212031049","Block 1049",0
"b",3042,"131530211182002","Block 2002",0
"b",3043,"131530215011017","Block 1017",16
"b",3044,"131530201062001","Block 2001",0
"b",3045,"131530207003012","Block 3012",44
"b",3046,"131530201061001","Block 1001",0
"b",3047,"131530214011039","Block 1039",0
"b",3048,"131530211212037","Block 2037",0
"b",3049,"131530215022008","Block 2008",13
"b",3050,"131530201121024","Block 1024",84
"b",3051,"131530201083005","Block 3005",59
"b",3052,"131530212032002","Block 2002",9
"b",3053,"131530215011005","Block 1005",0
"b",3054,"131530211144027","Block 4027",18
"b",3055,"131530214011032","Block 1032",28
"b",3056,"131530201083019","Block 3019",0
"b",3057,"131530215022025","Block 2025",16
"b",3058,"131530211204004","Block 4004",0
"b",3059,"131530211143005","Block 3005",224
"b",3060,"131530204001011","Block 1011",8
"b",3061,"131530211172027","Block 2027",0
"b",3062,"131530215023038","Block 3038",71
"b",3063,"131530202004003","Block 4003",0
"b",3064,"131530211081031","Block 1031",265
"b",3065,"131530207002033","Block 2033",11
"b",3066,"131530201062018","Block 2018",0
"b",3067,"131530211161012","Block 1012",109
"b",3068,"131530215011026","Block 1026",23
"b",3069,"131530212062022","Block 2022",0
"b",3070,"131530215011028","Block 1028",21
"b",3071,"131530214021016","Block 1016",0
"b",3072,"131530211081032","Block 1032",19
"b",3073,"131530214011016","Block 1016",439
"b",3074,"131530215011053","Block 1053",79
"b",3075,"131530211151006","Block 1006",0
"b",3076,"131530215022033","Block 2033",37
"b",3077,"131530212031039","Block 1039",0
"b",3078,"131530211151008","Block 1008",59
"b",3079,"131530215023045","Block 3045",16
"b",3080,"131530211152019","Block 2019",161
"b",3081,"131530201121018","Block 1018",112
"b",3082,"131530211242013","Block 2013",291
"b",3083,"131530211144001","Block 4001",153
"b",3084,"131530211211000","Block 1000",94
"b",3085,"131530215011033","Block 1033",8
"b",3086,"131530214021017","Block 1017",321
"b",3087,"131530211152004","Block 2004",0
"b",3088,"131530213004045","Block 4045",0
"b",3089,"131530213003031","Block 3031",2
"b",3090,"131530213003077","Block 3077",0
"b",3091,"131530215011011","Block 1011",0
"b",3092,"131530211142001","Block 2001",977
"b",3093,"131530211083009","Block 3009",134
"b",3094,"131530214013019","Block 3019",84
"b",3095,"131530213003066","Block 3066",6
"b",3096,"131530215022016","Block 2016",11
"b",3097,"131530215022065","Block 2065",39
"b",3098,"131530214021007","Block 1007",6
"b",3099,"131530215021025","Block 1025",13
"b",3100,"131530215011006","Block 1006",151
"b",3101,"131530201082000","Block 2000",5
"b",3102,"131530215023049","Block 3049",15
"b",3103,"131530206002001","Block 2001",0
"b",3104,"131530206002002","Block 2002",0
"b",3105,"131530215022068","Block 2068",1
"b",3106,"131530211081014","Block 1014",276
"b",3107,"131530211081033","Block 1033",0
"b",3108,"131530212041001","Block 1001",761
"b",3109,"131530214011035","Block 1035",97
"b",3110,"131530211081016","Block 1016",149
"b",3111,"131530213003044","Block 3044",8
"b",3112,"131530211192004","Block 2004",833
"b",3113,"131530214021019","Block 1019",0
"b",3114,"131530215021008","Block 1008",8
"b",3115,"131530214011007","Block 1007",94
"b",3116,"131530215022080","Block 2080",4
"b",3117,"131530215022002","Block 2002",9
"b",3118,"131530201062008","Block 2008",111
"b",3119,"131530215022063","Block 2063",103
"b",3120,"131530215022092","Block 2092",18
"b",3121,"131530211153049","Block 3049",44
"b",3122,"131530214021077","Block 1077",0
"b",3123,"131530212062023","Block 2023",5
"b",3124,"131530213003017","Block 3017",85
"b",3125,"131530204003006","Block 3006",51
"b",3126,"131530211143028","Block 3028",139
"b",3127,"131530206002018","Block 2018",0
"b",3128,"131530211151025","Block 1025",0
"b",3129,"131530206001000","Block 1000",0
"b",3130,"131530206002000","Block 2000",0
"b",3131,"131530211202010","Block 2010",114
"b",3132,"131530215023027","Block 3027",29
"b",3133,"131530211192011","Block 2011",0
"b",3134,"131530201061037","Block 1037",52
"b",3135,"131530211144032","Block 4032",25
"b",3136,"131530215022061","Block 2061",77
"b",3137,"131530215022050","Block 2050",86
"b",3138,"131530201061004","Block 1004",0
"b",3139,"131530215022037","Block 2037",54
"b",3140,"131530201082001","Block 2001",18
"b",3141,"131530201062002","Block 2002",23
"b",3142,"131530214011029","Block 1029",17
"b",3143,"131530215023020","Block 3020",23
"b",3144,"131530215022017","Block 2017",0
"b",3145,"131530215022107","Block 2107",24
"b",3146,"131530211083021","Block 3021",0
"b",3147,"131530201083002","Block 3002",140
"b",3148,"131530211141000","Block 1000",794
"b",3149,"131530215022052","Block 2052",46
"b",3150,"131530209004005","Block 4005",11
"b",3151,"131530202004036","Block 4036",20
"b",3152,"131530215011047","Block 1047",16
"b",3153,"131530215021018","Block 1018",7
"b",3154,"131530215022058","Block 2058",7
"b",3155,"131530215011043","Block 1043",66
"b",3156,"131530215022036","Block 2036",5
"b",3157,"131530203022020","Block 2020",169
"b",3158,"131530206001001","Block 1001",0
"b",3159,"131530212032008","Block 2008",0
"b",3160,"131530215021009","Block 1009",55
"b",3161,"131530211144031","Block 4031",169
"b",3162,"131530212041017","Block 1017",343
"b",3163,"131530212051005","Block 1005",275
"b",3164,"131530211083000","Block 3000",1220
"b",3165,"131530211151027","Block 1027",88
"b",3166,"131530213003074","Block 3074",0
"b",3167,"131530215011037","Block 1037",0
"b",3168,"131530211204001","Block 4001",0
"b",3169,"131530215022028","Block 2028",19
"b",3170,"131530215011064","Block 1064",0
"b",3171,"131530214021014","Block 1014",7
"b",3172,"131530201061002","Block 1002",30
"b",3173,"131530215021032","Block 1032",14
"b",3174,"131530201061000","Block 1000",0
"b",3175,"131530211151030","Block 1030",19
"b",3176,"131530211231000","Block 1000",555
"b",3177,"131530212042005","Block 2005",32
"b",3178,"131530215021012","Block 1012",0
"b",3179,"131530215022021","Block 2021",23
"b",3180,"131530215011036","Block 1036",0
"b",3181,"131530211241023","Block 1023",30
"b",3182,"131530215023024","Block 3024",19
"b",3183,"131530211183009","Block 3009",387
"b",3184,"131530211222018","Block 2018",176
"b",3185,"131530211153028","Block 3028",124
"b",3186,"131530215022109","Block 2109",10
"b",3187,"131530211173010","Block 3010",0
"b",3188,"131530212032009","Block 2009",0
"b",3189,"131530214013021","Block 3021",9
"b",3190,"131530211191000","Block 1000",177
"b",3191,"131530211144020","Block 4020",249
"b",3192,"131530211081011","Block 1011",89
"b",3193,"131530201061006","Block 1006",0
"b",3194,"131530215022116","Block 2116",3
"b",3195,"131530211142008","Block 2008",104
"b",3196,"131530211144007","Block 4007",59
"b",3197,"131530215022018","Block 2018",0
"b",3198,"131530211151037","Block 1037",285
"b",3199,"131530212032022","Block 2022",32
"b",3200,"131530212051015","Block 1015",25
"b",3201,"131530214021035","Block 1035",0
"b",3202,"131530215023009","Block 3009",57
"b",3203,"131530207001013","Block 1013",41
"b",3204,"131530211082034","Block 2034",0
"b",3205,"131530201081002","Block 1002",63
"b",3206,"131530201081012","Block 1012",50
"b",3207,"131530215022083","Block 2083",29
"b",3208,"131530206002008","Block 2008",0
"b",3209,"131530211144023","Block 4023",169
"b",3210,"131530211253001","Block 3001",87
"b",3211,"131530201062007","Block 2007",32
"b",3212,"131530211204014","Block 4014",71
"b",3213,"131530213001048","Block 1048",36
"b",3214,"131530213003030","Block 3030",73
"b",3215,"131530215011001","Block 1001",0
"b",3216,"131530215022084","Block 2084",36
"b",3217,"131530215011062","Block 1062",9
"b",3218,"131530212061000","Block 1000",210
"b",3219,"131530214011001","Block 1001",413
"b",3220,"131530215021024","Block 1024",9
"b",3221,"131530214021031","Block 1031",260
"b",3222,"131530212031031","Block 1031",241
"b",3223,"131530206002043","Block 2043",0
"b",3224,"131530201082022","Block 2022",60
"b",3225,"131530212031051","Block 1051",0
"b",3226,"131530213003040","Block 3040",61
"b",3227,"131530211082019","Block 2019",39
"b",3228,"131530211161026","Block 1026",46
"b",3229,"131530215023002","Block 3002",7
"b",3230,"131530212052037","Block 2037",0
"b",3231,"131530201061008","Block 1008",0
"b",3232,"131530213003001","Block 3001",45
"b",3233,"131530214021044","Block 1044",0
"b",3234,"131530211183000","Block 3000",0
"b",3235,"131530206002035","Block 2035",46
"b",3236,"131530206002046","Block 2046",0
"b",3237,"131530215022097","Block 2097",26
"b",3238,"131530211151000","Block 1000",61
"b",3239,"131530212032000","Block 2000",402
"b",3240,"131530215011000","Block 1000",0
"b",3241,"131530213001030","Block 1030",0
"b",3242,"131530211153056","Block 3056",29
"b",3243,"131530201061005","Block 1005",0
"b",3244,"131530201062000","Block 2000",0
"b",3245,"131530201122020","Block 2020",0
"b",3246,"131530211171037","Block 1037",62
"b",3247,"131530212062017","Block 2017",17
"b",3248,"131530201122011","Block 2011",424
"b",3249,"131530215011029","Block 1029",53
"b",3250,"131530215011052","Block 1052",90
"b",3251,"131530211151043","Block 1043",0
"b",3252,"131530215022077","Block 2077",18
"b",3253,"131530212032016","Block 2016",0
"b",3254,"131530215011023","Block 1023",41
"b",3255,"131530212063006","Block 3006",0
"b",3256,"131530209002013","Block 2013",34
"b",3257,"131530206002005","Block 2005",0
"b",3258,"131530203011012","Block 1012",6
"b",3259,"131530201111023","Block 1023",44
"b",3260,"131530212032007","Block 2007",0
"b",3261,"131530212031053","Block 1053",0
"b",3262,"131530215022034","Block 2034",31
"b",3263,"131530214013020","Block 3020",0
"b",3264,"131530215022081","Block 2081",18
"b",3265,"131530209004024","Block 4024",17
"b",3266,"131530211212031","Block 2031",0
"b",3267,"131530215021013","Block 1013",11
"b",3268,"131530214011034","Block 1034",7
"b",3269,"131530211143025","Block 3025",0
"g",1,"131530201112","Block Group 2",NA
"g",2,"131530201101","Block Group 1",NA
"g",3,"131530211083","Block Group 3",NA
"g",4,"131530211162","Block Group 2",NA
"g",5,"131530211181","Block Group 1",NA
"g",6,"131530201102","Block Group 2",NA
"g",7,"131530214011","Block Group 1",NA
"g",8,"131530211204","Block Group 4",NA
"g",9,"131530212061","Block Group 1",NA
"g",10,"131530212051","Block Group 1",NA
"g",11,"131530211153","Block Group 3",NA
"g",12,"131530211143","Block Group 3",NA
"g",13,"131530211202","Block Group 2",NA
"g",14,"131530210021","Block Group 1",NA
"g",15,"131530201131","Block Group 1",NA
"g",16,"131530211182","Block Group 2",NA
"g",17,"131530214013","Block Group 3",NA
"g",18,"131530212063","Block Group 3",NA
"g",19,"131530211192","Block Group 2",NA
"g",20,"131530212062","Block Group 2",NA
"g",21,"131530203013","Block Group 3",NA
"g",22,"131530211242","Block Group 2",NA
"g",23,"131530211233","Block Group 3",NA
"g",24,"131530211164","Block Group 4",NA
"g",25,"131530210022","Block Group 2",NA
"g",26,"131530211201","Block Group 1",NA
"g",27,"131530211251","Block Group 1",NA
"g",28,"131530212042","Block Group 2",NA
"g",29,"131530210011","Block Group 1",NA
"g",30,"131530203022","Block Group 2",NA
"g",31,"131530204003","Block Group 3",NA
"g",32,"131530212052","Block Group 2",NA
"g",33,"131530201084","Block Group 4",NA
"g",34,"131530201123","Block Group 3",NA
"g",35,"131530211221","Block Group 1",NA
"g",36,"131530201111","Block Group 1",NA
"g",37,"131530203023","Block Group 3",NA
"g",38,"131530201132","Block Group 2",NA
"g",39,"131530203021","Block Group 1",NA
"g",40,"131530203012","Block Group 2",NA
"g",41,"131530203024","Block Group 4",NA
"g",42,"131530211141","Block Group 1",NA
"g",43,"131530214012","Block Group 2",NA
"g",44,"131530211203","Block Group 3",NA
"g",45,"131530209003","Block Group 3",NA
"g",46,"131530201061","Block Group 1",NA
"g",47,"131530201081","Block Group 1",NA
"g",48,"131530211152","Block Group 2",NA
"g",49,"131530211172","Block Group 2",NA
"g",50,"131530211193","Block Group 3",NA
"g",51,"131530211183","Block Group 3",NA
"g",52,"131530211161","Block Group 1",NA
"g",53,"131530211173","Block Group 3",NA
"g",54,"131530201121","Block Group 1",NA
"g",55,"131530211231","Block Group 1",NA
"g",56,"131530201122","Block Group 2",NA
"g",57,"131530211163","Block Group 3",NA
"g",58,"131530210012","Block Group 2",NA
"g",59,"131530201133","Block Group 3",NA
"g",60,"131530211212","Block Group 2",NA
"g",61,"131530211211","Block Group 1",NA
"g",62,"131530211144","Block Group 4",NA
"g",63,"131530211241","Block Group 1",NA
"g",64,"131530211252","Block Group 2",NA
"g",65,"131530212043","Block Group 3",NA
"g",66,"131530212041","Block Group 1",NA
"g",67,"131530211191","Block Group 1",NA
"g",68,"131530211171","Block Group 1",NA
"g",69,"131530211232","Block Group 2",NA
"g",70,"131530211222","Block Group 2",NA
"g",71,"131530211253","Block Group 3",NA
"g",72,"131530215022","Block Group 2",NA
"g",73,"131530203011","Block Group 1",NA
"g",74,"131530201062","Block Group 2",NA
"g",75,"131530215021","Block Group 1",NA
"g",76,"131530215023","Block Group 3",NA
"g",77,"131530215011","Block Group 1",NA
"g",78,"131530214021","Block Group 1",NA
"g",79,"131530212053","Block Group 3",NA
"g",80,"131530212032","Block Group 2",NA
"g",81,"131530212031","Block Group 1",NA
"g",82,"131530214022","Block Group 2",NA
"g",83,"131530211151","Block Group 1",NA
"g",84,"131530211142","Block Group 2",NA
"g",85,"131530204002","Block Group 2",NA
"g",86,"131530213004","Block Group 4",NA
"g",87,"131530201082","Block Group 2",NA
"g",88,"131530206002","Block Group 2",NA
"g",89,"131530206001","Block Group 1",NA
"g",90,"131530204001","Block Group 1",NA
"g",91,"131530202001","Block Group 1",NA
"g",92,"131530207003","Block Group 3",NA
"g",93,"131530207001","Block Group 1",NA
"g",94,"131530213002","Block Group 2",NA
"g",95,"131530202002","Block Group 2",NA
"g",96,"131530202003","Block Group 3",NA
"g",97,"131530209002","Block Group 2",NA
"g",98,"131530209001","Block Group 1",NA
"g",99,"131530209004","Block Group 4",NA
"g",100,"131530211081","Block Group 1",NA
"g",101,"131530213003","Block Group 3",NA
"g",102,"131530213001","Block Group 1",NA
"g",103,"131530207002","Block Group 2",NA
"g",104,"131530211082","Block Group 2",NA
