"uid","part","x","y"
"AK",123,252.5,642.5
"AK",123,252.6,642.4
"AK",123,252.9,642.5
"AK",123,253.1,642.5
"AK",123,253.1,642.3
"AK",123,253.1,641.9
"AK",123,252.9,641.7
"AK",123,253.1,641.2
"AK",123,253.3,641.2
"AK",123,253.2,641.5
"AK",123,253.4,642.1
"AK",123,253.6,642.2
"AK",123,253.7,641.7
"AK",123,253.8,641.4
"AK",123,254,641
"AK",123,254.2,641.1
"AK",123,254,641.6
"AK",123,253.7,642.6
"AK",123,253.8,643.1
"AK",123,254,643.1
"AK",123,254.1,642.5
"AK",123,254.3,642.4
"AK",123,254.3,642.1
"AK",123,254.8,641.5
"AK",123,255,641.2
"AK",123,255.7,640.3
"AK",123,255.8,640.1
"AK",123,255.7,639.8
"AK",123,255.3,639.6
"AK",123,255.2,639.5
"AK",123,255.3,639.3
"AK",123,255.8,639.5
"AK",123,256,639.7
"AK",123,256.1,640
"AK",123,256.3,640.3
"AK",123,256.5,640.5
"AK",123,256.6,640
"AK",123,256.5,639.7
"AK",123,256.4,638.7
"AK",123,256.5,638.3
"AK",123,256.4,637.9
"AK",123,256.6,638
"AK",123,256.8,638.3
"AK",123,256.8,638.5
"AK",123,256.7,638.8
"AK",123,256.9,639.4
"AK",123,257,639.7
"AK",123,257.4,639.9
"AK",123,257.4,639.3
"AK",123,257.1,639.1
"AK",123,257,638.8
"AK",123,257.1,638.7
"AK",123,257.2,638.2
"AK",123,257.3,638
"AK",123,257.5,638.1
"AK",123,257.6,637.6
"AK",123,257.8,637.5
"AK",123,257.7,637.3
"AK",123,257.6,637.2
"AK",123,257.5,636.6
"AK",123,257.6,636.4
"AK",123,257.8,636.4
"AK",123,258.1,637.6
"AK",123,258,637.9
"AK",123,258,638.2
"AK",123,257.8,638.6
"AK",123,257.9,638.8
"AK",123,258.4,638.4
"AK",123,258.5,637.9
"AK",123,258.6,637.4
"AK",123,258.7,637.2
"AK",123,259.1,636.9
"AK",123,259.2,636.9
"AK",123,258.9,637.5
"AK",123,259,637.7
"AK",123,259.2,637.6
"AK",123,259.4,637.7
"AK",123,259.6,637.5
"AK",123,259.8,637.5
"AK",123,260,637.9
"AK",123,260.2,637.8
"AK",123,260.2,637.6
"AK",123,260.4,637.6
"AK",123,260.7,637.6
"AK",123,260.8,637.8
"AK",123,260.9,637.9
"AK",123,261.2,637.6
"AK",123,261.3,637.2
"AK",123,261.4,637.1
"AK",123,261.5,637.5
"AK",123,261.7,637.6
"AK",123,261.9,637.3
"AK",123,261.8,636.8
"AK",123,261.9,636.4
"AK",123,261.9,636.1
"AK",123,262,635.9
"AK",123,262.2,636.1
"AK",123,262.3,636.4
"AK",123,262.2,636.8
"AK",123,262.6,637.2
"AK",123,262.5,637.6
"AK",123,262.9,637.5
"AK",123,263.1,637.4
"AK",123,263.4,637.5
"AK",123,263.9,637.2
"AK",123,264,637
"AK",123,264.1,636.8
"AK",123,264.2,636.4
"AK",123,264,636.2
"AK",123,263.8,635.8
"AK",123,263.5,635.7
"AK",123,263.1,635.3
"AK",123,262.8,635
"AK",123,262.4,634.9
"AK",123,262,635
"AK",123,262,634.9
"AK",123,262.4,634.5
"AK",123,262.4,634.3
"AK",123,262.6,634.3
"AK",123,262.7,634.6
"AK",123,262.8,634.7
"AK",123,263.2,634.7
"AK",123,263.3,634
"AK",123,263.4,633.3
"AK",123,263.2,633
"AK",123,263.2,632.7
"AK",123,262.7,632.1
"AK",123,262.6,632.1
"AK",123,262.3,632.4
"AK",123,262.1,632.7
"AK",123,262.1,633
"AK",123,261.8,633.1
"AK",123,261.7,633
"AK",123,261.7,632.7
"AK",123,262,632.1
"AK",123,262.1,632.1
"AK",123,262.5,631.9
"AK",123,262.6,631.5
"AK",123,262.5,630.9
"AK",123,262.3,630.7
"AK",123,262,630.7
"AK",123,261.8,630.8
"AK",123,261.6,631.5
"AK",123,261.4,631.4
"AK",123,261.5,631
"AK",123,261.4,630.8
"AK",123,261.1,630.6
"AK",123,261.2,630.3
"AK",123,261.3,630.4
"AK",123,261.5,630.4
"AK",123,261.7,629.9
"AK",123,261.7,629.5
"AK",123,261.8,629.3
"AK",123,262,628.8
"AK",123,262,628.2
"AK",123,262.2,628.2
"AK",123,262.4,628.7
"AK",123,262.5,628.7
"AK",123,262.7,628.3
"AK",123,262.7,628
"AK",123,263.3,626.9
"AK",123,263.4,626.7
"AK",123,263.6,626.4
"AK",123,263.7,626.5
"AK",123,263.5,626.8
"AK",123,263.5,627.1
"AK",123,263.1,627.8
"AK",123,262.9,628.1
"AK",123,262.9,628.4
"AK",123,262.5,629.2
"AK",123,262.4,629.6
"AK",123,262.3,630.2
"AK",123,262.3,630.4
"AK",123,262.8,630.5
"AK",123,263.2,630.2
"AK",123,263.2,630.1
"AK",123,263.8,630.2
"AK",123,264,630.1
"AK",123,263.9,629.8
"AK",123,263.7,629.7
"AK",123,263.8,629.3
"AK",123,263.9,629.3
"AK",123,264.2,629.5
"AK",123,264.2,629.9
"AK",123,264.4,629.8
"AK",123,264.5,629.6
"AK",123,264.3,628.8
"AK",123,264.4,627.9
"AK",123,264.6,627.7
"AK",123,264.7,627.9
"AK",123,264.6,628.4
"AK",123,264.6,629.3
"AK",123,264.8,629.1
"AK",123,264.8,628.9
"AK",123,265,629
"AK",123,265,629.4
"AK",123,265.3,629.5
"AK",123,265.7,629.1
"AK",123,265.7,628.6
"AK",123,265.9,628.5
"AK",123,265.9,628.8
"AK",123,266.1,628.9
"AK",123,266.2,628.9
"AK",123,266.2,628.5
"AK",123,266.3,628.3
"AK",123,266.3,628.1
"AK",123,266.2,627.7
"AK",123,266.1,627.6
"AK",123,266.2,627.4
"AK",123,266.1,627.3
"AK",123,266.3,627.1
"AK",123,266.6,627.1
"AK",123,266.4,627.4
"AK",123,266.6,627.7
"AK",123,266.8,628.5
"AK",123,266.5,628.8
"AK",123,266.9,628.8
"AK",123,267,628.7
"AK",123,267.3,628.4
"AK",123,267.3,628.2
"AK",123,267.5,627.9
"AK",123,267.9,627.7
"AK",123,268,627.3
"AK",123,268.1,627.2
"AK",123,268.6,627.1
"AK",123,268.9,627
"AK",123,269,627
"AK",123,269.4,627
"AK",123,269.6,627.2
"AK",123,268.9,627.4
"AK",123,268.2,627.4
"AK",123,268,627.7
"AK",123,268,627.8
"AK",123,267.9,628.3
"AK",123,267.8,628.6
"AK",123,267.8,628.9
"AK",123,268,629.2
"AK",123,267.8,629.2
"AK",123,267.6,629.4
"AK",123,267.6,629.7
"AK",123,267.7,629.8
"AK",123,268,629.7
"AK",123,268,629.5
"AK",123,268.2,629.2
"AK",123,268.3,629.2
"AK",123,268.7,629.7
"AK",123,269.3,629.6
"AK",123,269.5,629.5
"AK",123,269.8,629.1
"AK",123,270.1,629
"AK",123,270.1,629.2
"AK",123,269.9,629.5
"AK",123,269.5,629.8
"AK",123,269.1,630
"AK",123,268.9,630
"AK",123,268.7,630.2
"AK",123,268.5,630.1
"AK",123,268.1,630.3
"AK",123,268.3,630.7
"AK",123,268.5,630.8
"AK",123,268.7,630.7
"AK",123,269,630.7
"AK",123,269.4,630.6
"AK",123,269.6,630.2
"AK",123,269.8,630.4
"AK",123,269.9,630.3
"AK",123,270,630.1
"AK",123,270.3,630.2
"AK",123,270.5,630
"AK",123,270.6,629.7
"AK",123,270.8,630
"AK",123,270.4,630.3
"AK",123,270,630.9
"AK",123,270,631.1
"AK",123,270.5,631
"AK",123,270.9,630.6
"AK",123,271.3,630.2
"AK",123,271.4,630.2
"AK",123,271.1,630.6
"AK",123,271,630.8
"AK",123,271.1,631
"AK",123,271.3,630.9
"AK",123,271.5,631
"AK",123,271.7,630.9
"AK",123,271.9,631.1
"AK",123,271.3,631.3
"AK",123,270.5,631.8
"AK",123,270,632
"AK",123,269.7,632.3
"AK",123,269.4,632.5
"AK",123,269.1,632.3
"AK",123,268.8,632.3
"AK",123,268.6,632.5
"AK",123,268.4,633.2
"AK",123,268.4,633.5
"AK",123,268.7,633.6
"AK",123,269.1,633.4
"AK",123,269.2,633.4
"AK",123,269,633.7
"AK",123,268.7,633.9
"AK",123,268.6,634.1
"AK",123,268.8,634.4
"AK",123,269,634.4
"AK",123,269.4,633.9
"AK",123,269.8,633.6
"AK",123,270.1,633.4
"AK",123,270.3,633.4
"AK",123,270.7,633.1
"AK",123,271,633.1
"AK",123,270.9,632.8
"AK",123,270.7,632.6
"AK",123,270.1,632.8
"AK",123,269.9,632.9
"AK",123,269.8,632.5
"AK",123,270,632.5
"AK",123,270.4,632.5
"AK",123,270.8,632.3
"AK",123,271,632
"AK",123,271.8,631.5
"AK",123,272,631.1
"AK",123,272.3,631.1
"AK",123,272,631.7
"AK",123,271.5,632
"AK",123,271.4,632.2
"AK",123,271.4,632.3
"AK",123,271.8,632.3
"AK",123,272.3,632.1
"AK",123,272.9,632.2
"AK",123,273.3,632.4
"AK",123,273.3,632.6
"AK",123,274.4,633.1
"AK",123,274.9,633.2
"AK",123,275,633.2
"AK",123,275.2,632.7
"AK",123,275.2,632.2
"AK",123,275.6,632
"AK",123,275.7,631.8
"AK",123,275.9,631.8
"AK",123,275.6,633
"AK",123,275.6,633.2
"AK",123,275.9,633.1
"AK",123,276.2,633.1
"AK",123,276.5,633.2
"AK",123,276,633.5
"AK",123,275.9,633.7
"AK",123,276.9,633.7
"AK",123,277.2,633.8
"AK",123,277.4,633.7
"AK",123,277.9,634
"AK",123,278.3,634.4
"AK",123,278.4,634.2
"AK",123,278.2,634
"AK",123,278.4,633.8
"AK",123,278.5,634
"AK",123,279.3,634.2
"AK",123,279.6,634.5
"AK",123,279.6,634.7
"AK",123,278.9,634.8
"AK",123,278.1,635.7
"AK",123,277.7,636.5
"AK",123,277.7,637
"AK",123,278.2,636.3
"AK",123,278.2,636.1
"AK",123,279,635.1
"AK",123,279.7,634.8
"AK",123,280.3,635
"AK",123,281,634.6
"AK",123,281.3,634.4
"AK",123,282.2,634.2
"AK",123,283.5,633.8
"AK",123,284.2,633.5
"AK",123,284.5,633.4
"AK",123,285,633.4
"AK",123,285.7,633.3
"AK",123,286.9,633.4
"AK",123,287.4,633.5
"AK",123,287.9,633.4
"AK",123,288.3,633.5
"AK",123,289.1,633.7
"AK",123,289.7,633.6
"AK",123,290.4,633.1
"AK",123,290.5,632.9
"AK",123,290.3,632.7
"AK",123,290,632.5
"AK",123,289.7,632.2
"AK",123,289.5,632
"AK",123,289.7,631.9
"AK",123,290,632.1
"AK",123,290.1,631.9
"AK",123,290.3,631.9
"AK",123,290.3,632.2
"AK",123,290.8,632.8
"AK",123,291,633.1
"AK",123,290.9,633.3
"AK",123,290.9,633.6
"AK",123,290.4,633.9
"AK",123,290.2,633.8
"AK",123,290.3,634
"AK",123,290.5,634.2
"AK",123,292.5,634.7
"AK",123,292.9,634.9
"AK",123,293.9,634.9
"AK",123,294.3,634.9
"AK",123,295.3,634.8
"AK",123,295.7,634.5
"AK",123,295.8,634.3
"AK",123,297,633.4
"AK",123,297.2,633.2
"AK",123,297.2,632.9
"AK",123,297.4,632.3
"AK",123,297.7,632.1
"AK",123,297.6,631.7
"AK",123,297.7,631.6
"AK",123,297.7,631.3
"AK",123,298.1,631.6
"AK",123,297.9,631.9
"AK",123,298,632.1
"AK",123,297.8,632.4
"AK",123,297.7,632.7
"AK",123,298.1,633.5
"AK",123,298.2,633.8
"AK",123,298.2,634
"AK",123,298.5,634
"AK",123,298.5,634.1
"AK",123,298.3,634.5
"AK",123,298.4,634.8
"AK",123,298.3,635
"AK",123,298.1,634.9
"AK",123,298.1,634.7
"AK",123,297.8,634.7
"AK",123,297.6,635.2
"AK",123,297.7,635.4
"AK",123,297.5,635.4
"AK",123,297.4,635.6
"AK",123,297.9,635.8
"AK",123,298.9,636.3
"AK",123,299.5,636.5
"AK",123,300.2,636.7
"AK",123,301.8,637.1
"AK",123,302.5,637.4
"AK",123,303.2,637.8
"AK",123,304.7,638.1
"AK",123,305.3,638.3
"AK",123,305.3,638.4
"AK",123,305.9,638.6
"AK",123,306.3,638.9
"AK",123,306.6,639.2
"AK",123,306.7,639.5
"AK",123,306.7,639.7
"AK",123,306.8,639.9
"AK",123,307.4,640.2
"AK",123,308,640.6
"AK",123,308.1,640.9
"AK",123,308.4,641
"AK",123,308.5,641
"AK",123,309,641.2
"AK",123,309.5,641.5
"AK",123,310.1,641.8
"AK",123,310.3,641.8
"AK",123,310.6,641.9
"AK",123,311,642.2
"AK",123,311.3,641.9
"AK",123,311.6,642
"AK",123,312.2,642.4
"AK",123,312.2,642.5
"AK",123,312.5,642.6
"AK",123,312.8,642.6
"AK",123,312.8,642.8
"AK",123,313,643.1
"AK",123,313.2,643.1
"AK",123,313.5,643
"AK",123,313.5,642.7
"AK",123,313.4,642.3
"AK",123,313.5,642.1
"AK",123,314.2,642.1
"AK",123,314.2,641.8
"AK",123,314.1,641.6
"AK",123,314.2,641.4
"AK",123,314.5,641.5
"AK",123,314.5,641.7
"AK",123,314.7,641.8
"AK",123,315.2,641.4
"AK",123,315.4,641.1
"AK",123,315.1,640.4
"AK",123,314.9,640.1
"AK",123,314.7,640
"AK",123,314.6,639.8
"AK",123,314.4,639.6
"AK",123,314.1,638.9
"AK",123,314,639
"AK",123,313.7,639
"AK",123,313.6,639.3
"AK",123,313.2,639.7
"AK",123,313.2,639.5
"AK",123,313.4,639.3
"AK",123,313.5,638.9
"AK",123,312.8,638.3
"AK",123,312.2,638
"AK",123,311.8,638
"AK",123,311.5,637.9
"AK",123,311.4,638
"AK",123,310.9,637.9
"AK",123,310.7,637.9
"AK",123,310.6,637.5
"AK",123,310.7,637.3
"AK",123,311,637.6
"AK",123,311.2,637.4
"AK",123,311.5,637.5
"AK",123,311.7,637.7
"AK",123,311.9,637.6
"AK",123,312,637.4
"AK",123,312,637
"AK",123,312.2,637
"AK",123,312.2,637.2
"AK",123,312.6,637.9
"AK",123,313,638
"AK",123,313.8,638.3
"AK",123,314.2,638.2
"AK",123,314.1,637.3
"AK",123,313.9,636.8
"AK",123,313.7,636.7
"AK",123,313.8,636.5
"AK",123,314.2,636.8
"AK",123,314.4,637.4
"AK",123,314.3,637.6
"AK",123,314.5,637.9
"AK",123,314.8,638.1
"AK",123,314.8,638.4
"AK",123,315.5,639
"AK",123,315.5,639.4
"AK",123,315.7,639.9
"AK",123,315.4,640.2
"AK",123,315.5,640.3
"AK",123,315.9,640.3
"AK",123,316,640.9
"AK",123,316.7,640.6
"AK",123,317,640.2
"AK",123,317.4,640.3
"AK",123,317.6,640.4
"AK",123,317.9,640.2
"AK",123,318.2,640.7
"AK",123,318.6,641.1
"AK",123,319,641.3
"AK",123,319.2,641.2
"AK",123,319.5,641.4
"AK",123,319.8,641.4
"AK",123,319.6,640.9
"AK",123,319.6,640.6
"AK",123,319.7,640.4
"AK",123,319.6,640.1
"AK",123,319.3,639.6
"AK",123,319,639.1
"AK",123,318.5,638.5
"AK",123,318.5,638.3
"AK",123,318.7,638.3
"AK",123,318.6,638.1
"AK",123,318,637.3
"AK",123,317.8,636.9
"AK",123,317.6,636.7
"AK",123,317.2,636.2
"AK",123,317.2,636
"AK",123,317,635.9
"AK",123,316.8,635.6
"AK",123,316.7,635.3
"AK",123,316.7,635.2
"AK",123,316.6,635
"AK",123,316.6,634.6
"AK",123,316.5,634.5
"AK",123,316.3,634.5
"AK",123,315.9,634
"AK",123,315.1,633.5
"AK",123,315.5,633.5
"AK",123,315.9,633.7
"AK",123,316.3,634
"AK",123,316.7,634.5
"AK",123,316.9,634.5
"AK",123,316.3,633.7
"AK",123,316,633.5
"AK",123,315.9,633.2
"AK",123,315.7,633.2
"AK",123,315.4,633.1
"AK",123,315.4,632.9
"AK",123,316,633
"AK",123,316.7,633.7
"AK",123,317.1,634.1
"AK",123,317.3,634.5
"AK",123,317.6,635.1
"AK",123,318.1,636.3
"AK",123,318.9,637.1
"AK",123,318.7,636.7
"AK",123,318.8,636.3
"AK",123,318.9,636.2
"AK",123,319.1,636.6
"AK",123,319.4,637.3
"AK",123,319.1,637.4
"AK",123,319.5,637.9
"AK",123,320.4,638.7
"AK",123,320.7,639.4
"AK",123,321.6,640.4
"AK",123,322.2,640.5
"AK",123,322.3,640.4
"AK",123,322.6,640.4
"AK",123,322.9,640.4
"AK",123,323.3,640.4
"AK",123,323.6,640.2
"AK",123,323.7,640.2
"AK",123,323.7,639.9
"AK",123,323.8,639.7
"AK",123,323.6,639.6
"AK",123,323.5,639.4
"AK",123,323.7,639.1
"AK",123,323.7,638.4
"AK",123,323.8,638.4
"AK",123,324,638.8
"AK",123,324.2,639
"AK",123,324.1,639.3
"AK",123,323.9,639.4
"AK",123,324,639.8
"AK",123,324,640.2
"AK",123,324.5,641.1
"AK",123,325.6,641.9
"AK",123,326.6,642.8
"AK",123,326.9,642.8
"AK",123,326.8,642.3
"AK",123,326.8,642.2
"AK",123,327,642.1
"AK",123,327.2,642.8
"AK",123,327.6,643
"AK",123,328.5,643.3
"AK",123,328.6,643.3
"AK",123,329.3,643.6
"AK",123,329.3,643.7
"AK",123,329,643.6
"AK",123,328.2,643.4
"AK",123,327.6,643.4
"AK",123,327.3,643.3
"AK",123,327,643.4
"AK",123,327,643.9
"AK",123,327.1,644.1
"AK",123,327.5,644.4
"AK",123,327.7,644.4
"AK",123,328,644.2
"AK",123,328.1,644.4
"AK",123,328,644.5
"AK",123,328.1,645
"AK",123,328.6,645.6
"AK",123,328.6,645.8
"AK",123,328.7,645.9
"AK",123,329.2,646
"AK",123,329.6,645.9
"AK",123,329.5,646.3
"AK",123,329,646.4
"AK",123,328.9,646.3
"AK",123,328.7,646.4
"AK",123,328.6,646.6
"AK",123,328.6,646.9
"AK",123,328.9,647.4
"AK",123,329.9,647.7
"AK",123,330.2,647.4
"AK",123,330.4,647.4
"AK",123,330.5,647.7
"AK",123,331,647.6
"AK",123,331.3,647.7
"AK",123,331.8,647.7
"AK",123,332,647.3
"AK",123,332.1,647.3
"AK",123,332.3,647.6
"AK",123,332.2,647.9
"AK",123,331.9,648
"AK",123,332,648.2
"AK",123,332.3,648.5
"AK",123,332.6,648.7
"AK",123,333,649.1
"AK",123,333.7,649.3
"AK",123,334.1,649.4
"AK",123,334.1,649.5
"AK",123,334.3,649.8
"AK",123,334.2,650
"AK",123,334.4,650.4
"AK",123,334.8,650.5
"AK",123,335.1,650.7
"AK",123,335.2,650.5
"AK",123,335.4,650.5
"AK",123,335.6,650.9
"AK",123,336,651.1
"AK",123,336.1,651.1
"AK",123,336.4,651.2
"AK",123,336.7,651.6
"AK",123,336.7,651.9
"AK",123,336.4,651.7
"AK",123,336.4,651.6
"AK",123,336.2,651.4
"AK",123,335.6,651.2
"AK",123,335.5,651.3
"AK",123,335.9,652.1
"AK",123,336.1,652.3
"AK",123,336.2,652.6
"AK",123,336,652.6
"AK",123,335.8,652.4
"AK",123,335.7,652.4
"AK",123,335.3,652.6
"AK",123,335.2,653
"AK",123,335.3,653.5
"AK",123,335.1,653.6
"AK",123,334.9,653.6
"AK",123,334.8,653.8
"AK",123,335,654.4
"AK",123,335.1,654.7
"AK",123,335.6,655.2
"AK",123,335.8,654.8
"AK",123,336,654.9
"AK",123,336,654.7
"AK",123,336.2,654.7
"AK",123,336.4,655
"AK",123,336.7,655.5
"AK",123,337,655.6
"AK",123,337.1,656
"AK",123,337.3,656.2
"AK",123,337.5,656.1
"AK",123,337.4,655.8
"AK",123,337.5,655.5
"AK",123,337.7,655.4
"AK",123,338,655.3
"AK",123,338.1,655
"AK",123,337.6,654.3
"AK",123,337.8,653.8
"AK",123,338,653.5
"AK",123,337.9,653.1
"AK",123,338,653
"AK",123,338.2,652.9
"AK",123,338.3,653
"AK",123,338.3,653.6
"AK",123,338.3,653.9
"AK",123,338.1,653.8
"AK",123,338.1,654.2
"AK",123,338.4,654.9
"AK",123,338.6,655.6
"AK",123,338.6,655.9
"AK",123,338.5,656.1
"AK",123,338.2,656.3
"AK",123,338.4,656.7
"AK",123,338.3,656.9
"AK",123,338.1,657
"AK",123,338.3,657.2
"AK",123,338.8,658
"AK",123,339,658.1
"AK",123,339.5,658.2
"AK",123,339.9,658.4
"AK",123,340,658
"AK",123,339.7,657.4
"AK",123,339.8,657.3
"AK",123,340,657.4
"AK",123,340.2,656.8
"AK",123,340,656.4
"AK",123,340,655.6
"AK",123,339.8,655.5
"AK",123,339.6,655.2
"AK",123,339.8,655.1
"AK",123,340,654.9
"AK",123,340.2,655
"AK",123,340.2,655.2
"AK",123,340.4,655.7
"AK",123,340.5,655.6
"AK",123,340.7,655.6
"AK",123,340.7,655.8
"AK",123,340.4,656
"AK",123,340.4,656.2
"AK",123,340.6,656.4
"AK",123,340.7,656.9
"AK",123,340.9,657.1
"AK",123,341,657.1
"AK",123,341.1,657.2
"AK",123,340.9,657.6
"AK",123,340.7,657.8
"AK",123,340.5,658
"AK",123,340.7,658.5
"AK",123,341.3,658.8
"AK",123,341.4,658.9
"AK",123,341.6,659.1
"AK",123,341.9,659.1
"AK",123,342.4,659.3
"AK",123,342.5,659.3
"AK",123,342.5,659
"AK",123,342.6,658.9
"AK",123,343.1,659.5
"AK",123,343.2,659.5
"AK",123,343.6,658.9
"AK",123,343.6,658.6
"AK",123,343.4,658.4
"AK",123,343.3,658.2
"AK",123,343.7,658
"AK",123,343.8,658.2
"AK",123,343.8,658.8
"AK",123,343.7,659.1
"AK",123,343.7,659.4
"AK",123,343.9,659.5
"AK",123,344.2,659.6
"AK",123,344.4,659.4
"AK",123,344.7,658.6
"AK",123,344.6,658.1
"AK",123,344.5,657.8
"AK",123,344.6,657.6
"AK",123,344.9,658.1
"AK",123,345,658
"AK",123,344.8,657.7
"AK",123,344.7,657.6
"AK",123,344.4,657
"AK",123,344.2,656.5
"AK",123,344.4,656.3
"AK",123,344.4,656.1
"AK",123,344.1,655.6
"AK",123,343.9,655.3
"AK",123,343.4,654.9
"AK",123,343,654.4
"AK",123,342.5,654
"AK",123,341.9,653.7
"AK",123,342,653.4
"AK",123,342.3,653.7
"AK",123,342.8,653.9
"AK",123,343.8,654.8
"AK",123,344.1,655.2
"AK",123,344.5,655.9
"AK",123,344.7,656.4
"AK",123,344.8,656.7
"AK",123,344.8,657.1
"AK",123,344.8,657.3
"AK",123,345.2,657.7
"AK",123,345.4,658.2
"AK",123,345.2,658.3
"AK",123,345,658.8
"AK",123,344.7,659.4
"AK",123,344.8,659.6
"AK",123,345.1,659.9
"AK",123,345.6,660.2
"AK",123,345.6,660.8
"AK",123,346,660.9
"AK",123,346,661.2
"AK",123,346.4,661.9
"AK",123,346.4,662
"AK",123,346.6,662.2
"AK",123,347,662.3
"AK",123,347.2,662.1
"AK",123,347.1,661.7
"AK",123,347.4,661.8
"AK",123,347.5,662.2
"AK",123,347.9,662.4
"AK",123,348,662.1
"AK",123,347.9,662
"AK",123,347.9,661.8
"AK",123,348.2,661.6
"AK",123,348.5,661
"AK",123,348.8,660.2
"AK",123,349,659.7
"AK",123,349.1,658.9
"AK",123,349.1,658.7
"AK",123,349.1,658.2
"AK",123,349.1,657.8
"AK",123,349.4,656.9
"AK",123,349.3,656.7
"AK",123,349,656.5
"AK",123,348.6,655.7
"AK",123,348.3,655.4
"AK",123,347.9,654.8
"AK",123,347.6,654
"AK",123,347.4,653.8
"AK",123,347.2,653.4
"AK",123,347.2,653.1
"AK",123,347.4,652.9
"AK",123,347.5,652.1
"AK",123,347.4,652.1
"AK",123,347.2,651.3
"AK",123,346.4,650.6
"AK",123,345.9,651
"AK",123,345.3,650.9
"AK",123,345,651
"AK",123,344.5,650.2
"AK",123,344.2,650.3
"AK",123,343.7,650.3
"AK",123,342.8,649.8
"AK",123,341.4,649.9
"AK",123,340.9,649.7
"AK",123,339.3,649.4
"AK",123,338.7,649.1
"AK",123,337.6,649.6
"AK",123,337.2,648.8
"AK",123,336.9,648.5
"AK",123,336.9,648
"AK",123,335.6,647.8
"AK",123,335.5,646.4
"AK",123,334,646.5
"AK",123,334.2,645.4
"AK",123,333.4,644.5
"AK",123,332.2,643.6
"AK",123,331.5,642.9
"AK",123,331.4,642.8
"AK",123,330.8,642.2
"AK",123,330,641.3
"AK",123,328.7,640.4
"AK",123,327.8,639.2
"AK",123,326.8,638.5
"AK",123,326.1,637.8
"AK",123,326.3,637.4
"AK",123,325.4,636.9
"AK",123,324.5,636.4
"AK",123,323.7,635.6
"AK",123,323.1,635.5
"AK",123,321.7,635.1
"AK",123,321.2,634.7
"AK",123,321.2,634.4
"AK",123,320.8,634.3
"AK",123,320.7,633.8
"AK",123,320.4,633.5
"AK",123,320.1,633.2
"AK",123,319.8,633.3
"AK",123,319.2,633
"AK",123,319,632.6
"AK",123,317.8,632.6
"AK",123,317.4,632.2
"AK",123,317.5,631.8
"AK",123,316.9,631.6
"AK",123,317,631.4
"AK",123,317.1,631.2
"AK",123,316.9,630.5
"AK",123,316.4,630.1
"AK",123,316.2,630.1
"AK",123,315.9,629.9
"AK",123,315.7,629.6
"AK",123,315.2,629.5
"AK",123,314.6,629.1
"AK",123,313,630.7
"AK",123,312.1,631.2
"AK",123,311.5,631.7
"AK",123,312,631.9
"AK",123,312.1,632.1
"AK",123,312,632.7
"AK",123,311.7,632.9
"AK",123,311.3,632.9
"AK",123,311.5,633.6
"AK",123,311.7,634.3
"AK",123,311.7,634.5
"AK",123,311.5,635.4
"AK",123,310.5,635.7
"AK",123,310.4,635.9
"AK",123,309.1,637.4
"AK",123,308.5,638.4
"AK",123,308.2,638.5
"AK",123,308.1,637.8
"AK",123,307.7,636.9
"AK",123,307.2,635.9
"AK",123,304.9,634.4
"AK",123,303.2,633.4
"AK",123,302,632.6
"AK",123,301.7,632.3
"AK",123,301.4,631.6
"AK",123,301,631.5
"AK",123,299.9,631.2
"AK",123,299.1,630.6
"AK",123,299.2,628.6
"AK",123,299.1,628.3
"AK",123,296.7,629
"AK",123,295.8,630.5
"AK",123,293.7,629.9
"AK",123,293.6,630.7
"AK",123,292.5,630.5
"AK",123,291.5,630.4
"AK",123,291.2,628.9
"AK",123,290.3,624.2
"AK",123,289.7,621.2
"AK",123,289.3,619.2
"AK",123,288.6,615.6
"AK",123,287.3,609.1
"AK",123,285.8,601.6
"AK",123,284.2,593.6
"AK",123,282.6,585.5
"AK",123,281.3,579
"AK",123,280.3,573.8
"AK",123,279.3,568.9
"AK",123,278.4,564
"AK",123,277.3,558.7
"AK",123,276.5,554.8
"AK",123,276.2,554.7
"AK",123,275.9,554.7
"AK",123,275.6,554.7
"AK",123,275.2,554.7
"AK",123,274.9,554.4
"AK",123,274.3,554.1
"AK",123,273.9,554
"AK",123,273.5,553.9
"AK",123,273,553.7
"AK",123,272.5,553.4
"AK",123,272.1,553.4
"AK",123,272.1,553.3
"AK",123,271.8,553
"AK",123,271,552.6
"AK",123,270.4,552.4
"AK",123,269.3,552
"AK",123,269,552.2
"AK",123,268.5,552.1
"AK",123,268.4,552.3
"AK",123,268,552.4
"AK",123,267.8,552.6
"AK",123,267.6,552.5
"AK",123,267.5,552.7
"AK",123,267,552.9
"AK",123,266.9,553.1
"AK",123,266.7,553.1
"AK",123,266.6,553.3
"AK",123,266.1,553.4
"AK",123,266,553.7
"AK",123,265.8,554
"AK",123,265.4,554
"AK",123,265.1,554
"AK",123,265.1,554.1
"AK",123,264.8,554.2
"AK",123,264.6,554.1
"AK",123,264.1,554
"AK",123,263.9,553.9
"AK",123,263.4,553.8
"AK",123,263.2,553.7
"AK",123,263.1,553.5
"AK",123,262.8,553.5
"AK",123,262.3,553.2
"AK",123,262.2,553
"AK",123,261.6,553.1
"AK",123,261.4,553.1
"AK",123,261.1,553
"AK",123,260.8,552.9
"AK",123,260.4,553
"AK",123,260.2,552.9
"AK",123,259.5,553.1
"AK",123,259.1,553.1
"AK",123,258.8,553.4
