"plan","unit","part","x","y"
"most",6,2,1075.1,1292.4
"most",6,2,1075.6,1292.6
"most",6,2,1075.9,1293
"most",6,2,1076.6,1292.9
"most",6,2,1077.4,1292.1
"most",6,2,1078,1292
"most",6,2,1078.8,1291.8
"most",6,2,1079.4,1291.4
"most",6,2,1079.5,1291
"most",6,2,1080.3,1290.1
"most",6,2,1081.7,1289.9
"most",6,2,1082.1,1289.5
"most",6,2,1083.6,1288.8
"most",6,2,1083.8,1288.8
"most",6,2,1084.5,1289.2
"most",6,2,1085.5,1288.8
"most",6,2,1086,1288.7
"most",6,2,1087.8,1288.9
"most",6,2,1087.6,1288.5
"most",6,2,1087,1288.1
"most",6,2,1086.6,1287.7
"most",6,2,1086.3,1287.1
"most",6,2,1085.7,1286.6
"most",6,2,1085.2,1286.6
"most",6,2,1084,1286
"most",6,2,1083.2,1286
"most",6,2,1082.7,1286.1
"most",6,2,1082.2,1285.8
"most",6,2,1081.6,1285.6
"most",6,2,1081.2,1284.6
"most",6,2,1080.9,1283
"most",6,2,1081,1282.2
"most",6,2,1080.6,1281.7
"most",6,2,1080,1281.2
"most",6,2,1079,1280.9
"most",6,2,1078.9,1281.1
"most",6,2,1079.1,1281.3
"most",6,2,1079.1,1281.6
"most",6,2,1079,1281.8
"most",6,2,1078,1282.3
"most",6,2,1076.7,1282.2
"most",6,2,1075.7,1281.6
"most",6,2,1074.8,1281.3
"most",6,2,1074.7,1281.1
"most",6,2,1074.8,1280.6
"most",6,2,1074.5,1279.9
"most",6,2,1074.2,1279.9
"most",6,2,1073.8,1280
"most",6,2,1073.6,1279.8
"most",6,2,1073.7,1279.5
"most",6,2,1073.9,1278.8
"most",6,2,1073.9,1278.4
"most",6,2,1074.4,1277.9
"most",6,2,1073.6,1277.3
"most",6,2,1073.5,1277
"most",6,2,1073.2,1276.7
"most",6,2,1073.1,1276.7
"most",6,2,1072.5,1276.3
"most",6,2,1072.1,1276.3
"most",6,2,1071.2,1276.5
"most",6,2,1070.6,1276.4
"most",6,2,1069.4,1276.9
"most",6,2,1068.7,1277.1
"most",6,2,1068.3,1277
"most",6,2,1068.3,1277.2
"most",6,2,1068.4,1277.4
"most",6,7,1069.6,1282.9
"most",6,7,1069.7,1282.6
"most",6,7,1069.6,1282.6
"most",6,7,1069.9,1282.7
"most",6,7,1069.6,1282.9
"most",6,3,1071.4,1290.6
"most",6,3,1071.4,1290.3
"most",6,3,1071.6,1290.2
"most",6,3,1071.7,1290.1
"most",6,3,1071.7,1289.9
"most",6,3,1071.7,1289.6
"most",6,3,1071.7,1290
"most",6,3,1071.4,1290.4
"most",6,3,1071.4,1290.5
"most",6,3,1071.4,1290.6
"most",6,4,1072.5,1292.8
"most",6,4,1072.6,1292.8
"most",6,4,1072.5,1292.7
"most",6,4,1072.5,1292.8
"most",6,5,1072.6,1292.9
"most",6,5,1072.5,1292.9
"most",6,5,1072.6,1292.9
"most",6,5,1072.6,1292.9
"fewest_contig",1,1,1035.8,1221.7
"fewest_contig",1,1,1026.4,1220.7
"fewest_contig",1,1,1026.5,1220.9
"fewest_contig",1,1,1026.9,1221.1
"fewest_contig",1,1,1027.2,1221.1
"fewest_contig",1,1,1028.1,1221
"fewest_contig",1,1,1028.5,1221.1
"fewest_contig",1,1,1029.3,1221.8
"fewest_contig",1,1,1029.5,1222.1
"fewest_contig",1,1,1029.5,1222.5
"fewest_contig",1,1,1028.7,1223.3
"fewest_contig",1,1,1028.2,1224.2
"fewest_contig",1,1,1027.8,1224.4
"fewest_contig",1,1,1027.6,1224.6
"fewest_contig",1,1,1027.6,1225
"fewest_contig",1,1,1027.9,1225.6
"fewest_contig",1,1,1028,1226.4
"fewest_contig",1,1,1028.2,1226.8
"fewest_contig",1,1,1029.3,1227.8
"fewest_contig",1,1,1029.4,1229.1
"fewest_contig",1,1,1029.5,1229.5
"fewest_contig",1,1,1029.9,1229.9
"fewest_contig",1,1,1030.2,1230.6
"fewest_contig",1,1,1030.9,1231.1
"fewest_contig",1,1,1032,1232.4
"fewest_contig",1,1,1033,1233
"fewest_contig",1,1,1033.8,1234.6
"fewest_contig",1,1,1033.8,1234.9
"fewest_contig",1,1,1034.1,1235.1
"fewest_contig",1,1,1034.9,1234.3
"fewest_contig",1,1,1035.1,1234.3
"fewest_contig",1,1,1035.5,1234.5
"fewest_contig",1,1,1035.7,1235.1
"fewest_contig",1,1,1035.8,1235.8
"fewest_contig",1,1,1036.2,1236.2
"fewest_contig",1,1,1036.9,1236.6
"fewest_contig",1,1,1037.4,1237.1
"fewest_contig",1,1,1039.6,1237.9
"fewest_contig",1,1,1040.2,1238.4
"fewest_contig",1,1,1040.4,1238.1
"fewest_contig",1,1,1040.5,1238.2
"fewest_contig",1,1,1040.7,1238.2
"fewest_contig",1,1,1040.8,1237.9
"fewest_contig",1,1,1040.8,1237.6
"fewest_contig",1,1,1041.1,1238
"fewest_contig",1,1,1041.7,1237.9
"fewest_contig",1,1,1042.5,1237.9
"fewest_contig",1,1,1042.4,1238.2
"fewest_contig",1,1,1043.5,1238.4
"fewest_contig",1,1,1043.4,1239
"fewest_contig",1,1,1043.8,1239.1
"fewest_contig",1,1,1044,1238.9
"fewest_contig",1,1,1044.1,1239.1
"fewest_contig",1,1,1044.3,1239.2
"fewest_contig",1,1,1044.8,1238.4
"fewest_contig",1,1,1045.3,1238.4
"fewest_contig",1,1,1046.1,1239
"fewest_contig",1,1,1046,1239.2
"fewest_contig",1,1,1046.2,1239
"fewest_contig",1,1,1046.9,1238.8
"fewest_contig",1,1,1047.3,1238.9
"fewest_contig",1,1,1047.1,1239.1
"fewest_contig",1,1,1047.2,1239.2
"fewest_contig",1,1,1047.2,1239.5
"fewest_contig",1,1,1047.7,1239.6
"fewest_contig",1,1,1048,1239.5
"fewest_contig",1,1,1048,1239.7
"fewest_contig",1,1,1048.7,1240.2
"fewest_contig",1,1,1048.8,1239.8
"fewest_contig",1,1,1049.8,1239.9
"fewest_contig",1,1,1049.8,1239.7
"fewest_contig",1,1,1050.2,1239.8
"fewest_contig",1,1,1050.6,1239.6
"fewest_contig",1,1,1050.4,1240.1
"fewest_contig",1,1,1050.1,1240.1
"fewest_contig",1,1,1050.5,1240.2
"fewest_contig",1,1,1050.4,1240.5
"fewest_contig",1,1,1050.6,1240.8
"fewest_contig",1,1,1050.7,1240.9
"fewest_contig",1,1,1050.7,1240.6
"fewest_contig",1,1,1051,1240.6
"fewest_contig",1,1,1051.1,1240.8
"fewest_contig",1,1,1051.6,1240.5
"fewest_contig",1,1,1051.7,1241
"fewest_contig",1,1,1052,1241.4
"fewest_contig",1,1,1053.3,1240.4
"fewest_contig",1,1,1053.8,1240.5
"fewest_contig",1,1,1053.9,1241
"fewest_contig",1,1,1054.1,1241.2
"fewest_contig",1,1,1054.7,1241.3
"fewest_contig",1,1,1054.7,1241.2
"fewest_contig",1,1,1055.1,1241.8
"fewest_contig",1,1,1055.3,1241.7
"fewest_contig",1,1,1055.4,1241.4
"fewest_contig",1,1,1055.5,1241.4
"fewest_contig",1,1,1055.6,1241.8
"fewest_contig",1,1,1055.5,1241.9
"fewest_contig",1,1,1055.5,1242.2
"fewest_contig",1,1,1055.8,1242.1
"fewest_contig",1,1,1055.9,1241.9
"fewest_contig",1,1,1055.6,1241.6
"fewest_contig",1,1,1055.7,1241.5
"fewest_contig",1,1,1055.8,1241.5
"fewest_contig",1,1,1055.8,1241.6
"fewest_contig",1,1,1056.6,1241.7
"fewest_contig",1,1,1056.7,1241.6
"fewest_contig",1,1,1057.1,1241.7
"fewest_contig",1,1,1057.2,1241.5
"fewest_contig",1,1,1057.2,1241.8
"fewest_contig",1,1,1057.3,1242.1
"fewest_contig",1,1,1057.6,1241.9
"fewest_contig",1,1,1057.7,1242.2
"fewest_contig",1,1,1057.8,1242.2
"fewest_contig",1,1,1057.8,1241.8
"fewest_contig",1,1,1058.7,1241.9
"fewest_contig",1,1,1058.7,1242.4
"fewest_contig",1,1,1059,1242.3
"fewest_contig",1,1,1059,1242.2
"fewest_contig",1,1,1059.7,1243.2
"fewest_contig",1,1,1060,1243
"fewest_contig",1,1,1059.9,1242.9
"fewest_contig",1,1,1059.9,1242.7
"fewest_contig",1,1,1060.2,1242.8
"fewest_contig",1,1,1060.2,1242.5
"fewest_contig",1,1,1060.3,1242.5
"fewest_contig",1,1,1060.3,1242.7
"fewest_contig",1,1,1060.4,1242.7
"fewest_contig",1,1,1060.4,1242.6
"fewest_contig",1,1,1061,1242.6
"fewest_contig",1,1,1060.8,1242.7
"fewest_contig",1,1,1060.9,1242.9
"fewest_contig",1,1,1061.6,1243
"fewest_contig",1,1,1061.6,1243.1
"fewest_contig",1,1,1061.7,1243
"fewest_contig",1,1,1061.8,1243.1
"fewest_contig",1,1,1061.9,1243.2
"fewest_contig",1,1,1062,1243
"fewest_contig",1,1,1062.1,1242.9
"fewest_contig",1,1,1062.3,1242.7
"fewest_contig",1,1,1062.4,1242.7
"fewest_contig",1,1,1062,1243
"fewest_contig",1,1,1061.9,1243.5
"fewest_contig",1,1,1061.9,1243.5
"fewest_contig",1,1,1062,1243.2
"fewest_contig",1,1,1062.1,1243.1
"fewest_contig",1,1,1062.4,1243.1
"fewest_contig",1,1,1062.4,1243.3
"fewest_contig",1,1,1063,1243.2
"fewest_contig",1,1,1063,1243.6
"fewest_contig",1,1,1063.1,1243.7
"fewest_contig",1,1,1063.3,1243.4
"fewest_contig",1,1,1063.7,1243.5
"fewest_contig",1,1,1063.7,1243.3
"fewest_contig",1,1,1064.3,1243.4
"fewest_contig",1,1,1064.3,1243.8
"fewest_contig",1,1,1064.6,1243.8
"fewest_contig",1,1,1064.6,1243.9
"fewest_contig",1,1,1064.7,1243.8
"fewest_contig",1,1,1065.1,1243.9
"fewest_contig",1,1,1065.2,1243.8
"fewest_contig",1,1,1065.3,1244.1
"fewest_contig",1,1,1065.5,1243.5
"fewest_contig",1,1,1065.8,1243.6
"fewest_contig",1,1,1066,1244.1
"fewest_contig",1,1,1066.2,1244.2
"fewest_contig",1,1,1066.3,1244
"fewest_contig",1,1,1067,1244.1
"fewest_contig",1,1,1067,1244.2
"fewest_contig",1,1,1067.2,1244.3
"fewest_contig",1,1,1067.1,1244.6
"fewest_contig",1,1,1067.7,1244.7
"fewest_contig",1,1,1068,1244.8
"fewest_contig",1,1,1068.3,1244.7
"fewest_contig",1,1,1068.5,1245
"fewest_contig",1,1,1069.1,1244.7
"fewest_contig",1,1,1068.7,1244.5
"fewest_contig",1,1,1068.5,1244.3
"fewest_contig",1,1,1068.4,1244.2
"fewest_contig",1,1,1068.7,1243.9
"fewest_contig",1,1,1068.8,1243.3
"fewest_contig",1,1,1068.8,1243.1
"fewest_contig",1,1,1068.5,1243
"fewest_contig",1,1,1068.5,1242.9
"fewest_contig",1,1,1068.9,1242.2
"fewest_contig",1,1,1069,1242.2
"fewest_contig",1,1,1069.1,1242.3
"fewest_contig",1,1,1069.3,1242.5
"fewest_contig",1,1,1069.7,1242.8
"fewest_contig",1,1,1069.2,1242.4
"fewest_contig",1,1,1069,1242.1
"fewest_contig",1,1,1069.2,1242
"fewest_contig",1,1,1069.4,1241.5
"fewest_contig",1,1,1068.9,1241.2
"fewest_contig",1,1,1069,1241.1
"fewest_contig",1,1,1061.4,1240.3
"fewest_contig",1,1,1061.5,1239.5
"fewest_contig",1,1,1061,1239.4
"fewest_contig",1,1,1060.9,1240.3
"fewest_contig",1,1,1060.5,1240.2
"fewest_contig",1,1,1061.7,1229.4
"fewest_contig",1,1,1056.9,1227.4
"fewest_contig",1,1,1049.7,1224.3
"fewest_contig",1,1,1049.4,1223.5
"fewest_contig",1,1,1048.9,1223.5
"fewest_contig",1,1,1048.8,1223.3
"fewest_contig",1,1,1048.7,1222.8
"fewest_contig",1,1,1048.8,1222.6
"fewest_contig",1,1,1048.6,1222.3
"fewest_contig",1,1,1047.5,1222.3
"fewest_contig",1,1,1047.4,1223.1
"fewest_contig",1,1,1042.9,1222.7
"fewest_contig",1,1,1042.9,1222.5
"fewest_contig",1,1,1042.7,1222.4
"fewest_contig",1,1,1042.7,1222.6
"fewest_contig",1,1,1042,1222.5
"fewest_contig",1,1,1042,1222.5
"fewest_contig",1,1,1035.8,1221.7
"fewest_contig",1,2,1050.8,1240.4
"fewest_contig",1,2,1050.9,1240.5
"fewest_contig",1,2,1050.7,1240.5
"fewest_contig",1,2,1050.7,1240.4
"fewest_contig",1,2,1050.8,1240.4
"fewest_contig",1,3,1050.6,1240.4
"fewest_contig",1,3,1050.5,1240.5
"fewest_contig",1,3,1050.5,1240.4
"fewest_contig",1,3,1050.6,1240.4
"fewest_contig",1,4,1051.1,1240.4
"fewest_contig",1,4,1051.3,1240.4
"fewest_contig",1,4,1051.4,1240.5
"fewest_contig",1,4,1051.2,1240.6
"fewest_contig",1,4,1051.1,1240.4
"fewest_contig",1,5,1051.9,1241.1
"fewest_contig",1,5,1052.2,1241.2
"fewest_contig",1,5,1052,1241.2
"fewest_contig",1,5,1051.9,1241.1
"fewest_contig",1,6,1059.7,1242.8
"fewest_contig",1,6,1059.7,1242.9
"fewest_contig",1,6,1059.5,1242.8
"fewest_contig",1,6,1059.4,1242.5
"fewest_contig",1,6,1059.7,1242.4
"fewest_contig",1,6,1059.7,1242.6
"fewest_contig",1,6,1059.6,1242.7
"fewest_contig",1,6,1059.7,1242.8
"fewest_contig",2,1,1039.6,1238
"fewest_contig",2,1,1040.7,1238.7
"fewest_contig",2,1,1041.8,1238.9
"fewest_contig",2,1,1042.2,1239.2
"fewest_contig",2,1,1042.5,1240.2
"fewest_contig",2,1,1042.5,1240.5
"fewest_contig",2,1,1042.2,1241
"fewest_contig",2,1,1042.2,1241.9
"fewest_contig",2,1,1042.5,1242.2
"fewest_contig",2,1,1043.3,1242.1
"fewest_contig",2,1,1044.2,1242.9
"fewest_contig",2,1,1044.2,1243.2
"fewest_contig",2,1,1043.8,1243.9
"fewest_contig",2,1,1043.9,1244
"fewest_contig",2,1,1044.8,1244.6
"fewest_contig",2,1,1045.3,1245.2
"fewest_contig",2,1,1045.9,1245.7
"fewest_contig",2,1,1046.3,1246.5
"fewest_contig",2,1,1046.3,1247
"fewest_contig",2,1,1046.6,1247.3
"fewest_contig",2,1,1047.1,1247.7
"fewest_contig",2,1,1047.6,1247.7
"fewest_contig",2,1,1048.2,1249.3
"fewest_contig",2,1,1048.6,1249.7
"fewest_contig",2,1,1050.3,1251.8
"fewest_contig",2,1,1051.4,1252.7
"fewest_contig",2,1,1051.5,1252.9
"fewest_contig",2,1,1052,1254.2
"fewest_contig",2,1,1053.7,1255.6
"fewest_contig",2,1,1054.4,1256.4
"fewest_contig",2,1,1054.9,1257.5
"fewest_contig",2,1,1055.4,1258.1
"fewest_contig",2,1,1055.9,1258.3
"fewest_contig",2,1,1056.9,1259.7
"fewest_contig",2,1,1057.1,1259.9
"fewest_contig",2,1,1057.6,1259.9
"fewest_contig",2,1,1058.1,1259.7
"fewest_contig",2,1,1058.3,1259.9
"fewest_contig",2,1,1058.3,1260.2
"fewest_contig",2,1,1057.7,1261.3
"fewest_contig",2,1,1057.7,1262.4
"fewest_contig",2,1,1057.5,1262.7
"fewest_contig",2,1,1057.6,1262.9
"fewest_contig",2,1,1058,1263.6
"fewest_contig",2,1,1058,1263.8
"fewest_contig",2,1,1057.8,1264
"fewest_contig",2,1,1057.8,1264.4
"fewest_contig",2,1,1058.2,1265.1
"fewest_contig",2,1,1058.6,1265.6
"fewest_contig",2,1,1058.8,1265.9
"fewest_contig",2,1,1058.7,1265.7
"fewest_contig",2,1,1058.4,1265.4
"fewest_contig",2,1,1059.2,1264.4
"fewest_contig",2,1,1059.2,1264.2
"fewest_contig",2,1,1059.5,1263.2
"fewest_contig",2,1,1059.2,1263.1
"fewest_contig",2,1,1059.3,1262.8
"fewest_contig",2,1,1059.3,1262.2
"fewest_contig",2,1,1059.7,1262.3
"fewest_contig",2,1,1060.1,1262.6
"fewest_contig",2,1,1060.3,1262.3
"fewest_contig",2,1,1059.8,1262.4
"fewest_contig",2,1,1059.7,1262.2
"fewest_contig",2,1,1059.7,1262
"fewest_contig",2,1,1059.6,1261.7
"fewest_contig",2,1,1059.6,1261.6
"fewest_contig",2,1,1059.6,1261.4
"fewest_contig",2,1,1059.8,1261.4
"fewest_contig",2,1,1059.9,1260.9
"fewest_contig",2,1,1059.7,1260.4
"fewest_contig",2,1,1059.9,1260.2
"fewest_contig",2,1,1060.2,1260.3
"fewest_contig",2,1,1060.5,1260.1
"fewest_contig",2,1,1060.7,1260.2
"fewest_contig",2,1,1060.7,1260
"fewest_contig",2,1,1060.4,1259.9
"fewest_contig",2,1,1060.3,1260.1
"fewest_contig",2,1,1060.2,1260.2
"fewest_contig",2,1,1059.8,1259.9
"fewest_contig",2,1,1059.5,1260.1
"fewest_contig",2,1,1059.6,1260
"fewest_contig",2,1,1059.9,1259.9
"fewest_contig",2,1,1060.2,1260.2
"fewest_contig",2,1,1060.3,1260.1
"fewest_contig",2,1,1060.3,1260.1
"fewest_contig",2,1,1060.4,1259.9
"fewest_contig",2,1,1060.5,1259.9
"fewest_contig",2,1,1060.8,1259.8
"fewest_contig",2,1,1060.4,1259.9
"fewest_contig",2,1,1060.2,1260.1
"fewest_contig",2,1,1060,1260
"fewest_contig",2,1,1060.1,1259.6
"fewest_contig",2,1,1060.5,1259.3
"fewest_contig",2,1,1060.7,1258.9
"fewest_contig",2,1,1060.8,1258.6
"fewest_contig",2,1,1060.5,1258.3
"fewest_contig",2,1,1060.8,1257.7
"fewest_contig",2,1,1060.7,1257.5
"fewest_contig",2,1,1060.7,1257.4
"fewest_contig",2,1,1061,1257
"fewest_contig",2,1,1060.8,1256.8
"fewest_contig",2,1,1061.4,1255.9
"fewest_contig",2,1,1061.3,1255.2
"fewest_contig",2,1,1061.7,1254.7
"fewest_contig",2,1,1061.7,1254.5
"fewest_contig",2,1,1061.4,1254.6
"fewest_contig",2,1,1061.4,1254.5
"fewest_contig",2,1,1061.5,1254.3
"fewest_contig",2,1,1061.5,1254.3
"fewest_contig",2,1,1061.5,1254.2
"fewest_contig",2,1,1061.5,1254
"fewest_contig",2,1,1061.8,1253.6
"fewest_contig",2,1,1061.7,1253.5
"fewest_contig",2,1,1061.7,1253
"fewest_contig",2,1,1061.7,1252.6
"fewest_contig",2,1,1061.8,1252.9
"fewest_contig",2,1,1062,1252.9
"fewest_contig",2,1,1062,1252.4
"fewest_contig",2,1,1061.8,1252.3
"fewest_contig",2,1,1061.8,1252.2
"fewest_contig",2,1,1062.2,1252.2
"fewest_contig",2,1,1062,1252
"fewest_contig",2,1,1062.2,1252
"fewest_contig",2,1,1062.3,1251.3
"fewest_contig",2,1,1062.3,1251.3
"fewest_contig",2,1,1062.5,1250
"fewest_contig",2,1,1062.4,1249.8
"fewest_contig",2,1,1062.8,1249.5
"fewest_contig",2,1,1062.7,1249.4
"fewest_contig",2,1,1063,1249.2
"fewest_contig",2,1,1063.1,1249.3
"fewest_contig",2,1,1062.7,1248.8
"fewest_contig",2,1,1063.1,1248.8
"fewest_contig",2,1,1063.4,1246.9
"fewest_contig",2,1,1063.5,1246.9
"fewest_contig",2,1,1063.5,1246.6
"fewest_contig",2,1,1063.4,1246.6
"fewest_contig",2,1,1063.4,1246.1
"fewest_contig",2,1,1063.7,1246.1
"fewest_contig",2,1,1063.8,1245.2
"fewest_contig",2,1,1063.9,1245.2
"fewest_contig",2,1,1064,1244.3
"fewest_contig",2,1,1064.3,1244.3
"fewest_contig",2,1,1064.2,1243.4
"fewest_contig",2,1,1063.7,1243.3
"fewest_contig",2,1,1063.7,1243.5
"fewest_contig",2,1,1063.3,1243.4
"fewest_contig",2,1,1063.2,1243.4
"fewest_contig",2,1,1063.1,1243.7
"fewest_contig",2,1,1063,1243.6
"fewest_contig",2,1,1063,1243.2
"fewest_contig",2,1,1062.4,1243.3
"fewest_contig",2,1,1062.4,1243.1
"fewest_contig",2,1,1062.2,1243.1
"fewest_contig",2,1,1062,1243.2
"fewest_contig",2,1,1061.9,1243.5
"fewest_contig",2,1,1061.9,1243.5
"fewest_contig",2,1,1062,1243
"fewest_contig",2,1,1062.4,1242.7
"fewest_contig",2,1,1062.1,1242.9
"fewest_contig",2,1,1062,1243
"fewest_contig",2,1,1061.9,1243.2
"fewest_contig",2,1,1061.8,1243.1
"fewest_contig",2,1,1061.7,1243
"fewest_contig",2,1,1061.6,1243.1
"fewest_contig",2,1,1061.6,1243
"fewest_contig",2,1,1060.9,1242.9
"fewest_contig",2,1,1060.8,1242.7
"fewest_contig",2,1,1061,1242.6
"fewest_contig",2,1,1060.4,1242.6
"fewest_contig",2,1,1060.4,1242.7
"fewest_contig",2,1,1060.3,1242.7
"fewest_contig",2,1,1060.3,1242.5
"fewest_contig",2,1,1060.2,1242.5
"fewest_contig",2,1,1060.2,1242.8
"fewest_contig",2,1,1059.9,1242.7
"fewest_contig",2,1,1059.9,1242.9
"fewest_contig",2,1,1060,1243
"fewest_contig",2,1,1059.7,1243.2
"fewest_contig",2,1,1059,1242.2
"fewest_contig",2,1,1059,1242.3
"fewest_contig",2,1,1058.7,1242.4
"fewest_contig",2,1,1058.7,1241.9
"fewest_contig",2,1,1057.8,1241.8
"fewest_contig",2,1,1057.8,1242.2
"fewest_contig",2,1,1057.7,1242.2
"fewest_contig",2,1,1057.6,1241.9
"fewest_contig",2,1,1057.3,1242.1
"fewest_contig",2,1,1057.2,1241.8
"fewest_contig",2,1,1057.2,1241.5
"fewest_contig",2,1,1057.1,1241.7
"fewest_contig",2,1,1056.7,1241.6
"fewest_contig",2,1,1056.6,1241.7
"fewest_contig",2,1,1055.8,1241.6
"fewest_contig",2,1,1055.8,1241.5
"fewest_contig",2,1,1055.7,1241.5
"fewest_contig",2,1,1055.6,1241.6
"fewest_contig",2,1,1055.9,1241.9
"fewest_contig",2,1,1055.8,1242.1
"fewest_contig",2,1,1055.5,1242.2
"fewest_contig",2,1,1055.5,1241.9
"fewest_contig",2,1,1055.6,1241.8
"fewest_contig",2,1,1055.5,1241.4
"fewest_contig",2,1,1055.4,1241.4
"fewest_contig",2,1,1055.3,1241.7
"fewest_contig",2,1,1055.1,1241.8
"fewest_contig",2,1,1054.7,1241.2
"fewest_contig",2,1,1054.7,1241.3
"fewest_contig",2,1,1054.1,1241.2
"fewest_contig",2,1,1053.9,1241
"fewest_contig",2,1,1053.8,1240.5
"fewest_contig",2,1,1053.3,1240.4
"fewest_contig",2,1,1052,1241.4
"fewest_contig",2,1,1051.7,1241
"fewest_contig",2,1,1051.6,1240.5
"fewest_contig",2,1,1051.1,1240.8
"fewest_contig",2,1,1051,1240.6
"fewest_contig",2,1,1050.7,1240.6
"fewest_contig",2,1,1050.7,1240.9
"fewest_contig",2,1,1050.6,1240.8
"fewest_contig",2,1,1050.4,1240.5
"fewest_contig",2,1,1050.5,1240.2
"fewest_contig",2,1,1050.1,1240.1
"fewest_contig",2,1,1050.4,1240.1
"fewest_contig",2,1,1050.6,1239.6
"fewest_contig",2,1,1050.2,1239.8
"fewest_contig",2,1,1049.8,1239.7
"fewest_contig",2,1,1049.8,1239.9
"fewest_contig",2,1,1048.8,1239.8
"fewest_contig",2,1,1048.7,1240.2
"fewest_contig",2,1,1048,1239.7
"fewest_contig",2,1,1048,1239.5
"fewest_contig",2,1,1047.7,1239.6
"fewest_contig",2,1,1047.2,1239.5
"fewest_contig",2,1,1047.2,1239.2
"fewest_contig",2,1,1047.1,1239.1
"fewest_contig",2,1,1047.3,1238.9
"fewest_contig",2,1,1046.9,1238.8
"fewest_contig",2,1,1046.2,1239
"fewest_contig",2,1,1046,1239.2
"fewest_contig",2,1,1046.1,1239
"fewest_contig",2,1,1045.2,1238.4
"fewest_contig",2,1,1044.8,1238.4
"fewest_contig",2,1,1044.3,1239.2
"fewest_contig",2,1,1044.1,1239.1
"fewest_contig",2,1,1044,1238.9
"fewest_contig",2,1,1043.8,1239.1
"fewest_contig",2,1,1043.4,1239
"fewest_contig",2,1,1043.5,1238.4
"fewest_contig",2,1,1042.4,1238.2
"fewest_contig",2,1,1042.5,1237.9
"fewest_contig",2,1,1041.7,1237.9
"fewest_contig",2,1,1041.1,1238
"fewest_contig",2,1,1040.8,1237.6
"fewest_contig",2,1,1040.8,1237.9
"fewest_contig",2,1,1040.7,1238.2
"fewest_contig",2,1,1040.5,1238.2
"fewest_contig",2,1,1040.4,1238.1
"fewest_contig",2,1,1040.2,1238.4
"fewest_contig",2,1,1039.6,1237.9
"fewest_contig",2,1,1037.4,1237.1
"fewest_contig",2,1,1036.9,1236.6
"fewest_contig",2,1,1036.2,1236.2
"fewest_contig",2,1,1035.8,1235.8
"fewest_contig",2,1,1035.7,1235.1
"fewest_contig",2,1,1035.5,1234.5
"fewest_contig",2,1,1035.4,1234.5
"fewest_contig",2,1,1035.7,1235.3
"fewest_contig",2,1,1035.8,1235.9
"fewest_contig",2,1,1036.2,1236.2
"fewest_contig",2,1,1036.9,1236.6
"fewest_contig",2,1,1037.4,1237.2
"fewest_contig",2,1,1039.6,1238
"fewest_contig",2,2,1050.5,1240.4
"fewest_contig",2,2,1050.6,1240.5
"fewest_contig",2,2,1050.6,1240.4
"fewest_contig",2,2,1050.5,1240.4
"fewest_contig",2,3,1051.1,1240.4
"fewest_contig",2,3,1051.3,1240.6
"fewest_contig",2,3,1051.4,1240.5
"fewest_contig",2,3,1051.2,1240.3
"fewest_contig",2,3,1051.1,1240.4
"fewest_contig",2,4,1050.7,1240.5
"fewest_contig",2,4,1050.9,1240.5
"fewest_contig",2,4,1050.8,1240.4
"fewest_contig",2,4,1050.7,1240.4
"fewest_contig",2,4,1050.7,1240.5
"fewest_contig",2,5,1052,1241.1
"fewest_contig",2,5,1052,1241.2
"fewest_contig",2,5,1052.2,1241.2
"fewest_contig",2,5,1052.1,1241.1
"fewest_contig",2,5,1052,1241.1
"fewest_contig",2,6,1059.4,1242.5
"fewest_contig",2,6,1059.7,1242.9
"fewest_contig",2,6,1059.7,1242.8
"fewest_contig",2,6,1059.6,1242.7
"fewest_contig",2,6,1059.7,1242.6
"fewest_contig",2,6,1059.7,1242.4
"fewest_contig",2,6,1059.4,1242.5
"fewest_contig",3,1,1061,1257
"fewest_contig",3,1,1060.7,1257.4
"fewest_contig",3,1,1060.7,1257.5
"fewest_contig",3,1,1060.8,1257.7
"fewest_contig",3,1,1060.5,1258.3
"fewest_contig",3,1,1060.8,1258.6
"fewest_contig",3,1,1060.7,1258.9
"fewest_contig",3,1,1060.5,1259.3
"fewest_contig",3,1,1060.1,1259.6
"fewest_contig",3,1,1060,1260
"fewest_contig",3,1,1060.2,1260.1
"fewest_contig",3,1,1060.4,1259.9
"fewest_contig",3,1,1060.5,1259.9
"fewest_contig",3,1,1060.7,1259.8
"fewest_contig",3,1,1060.8,1259.8
"fewest_contig",3,1,1060.8,1259.8
"fewest_contig",3,1,1060.5,1259.9
"fewest_contig",3,1,1060.4,1259.9
"fewest_contig",3,1,1060.3,1260.1
"fewest_contig",3,1,1060.2,1260.2
"fewest_contig",3,1,1060,1259.9
"fewest_contig",3,1,1059.9,1259.9
"fewest_contig",3,1,1059.6,1260
"fewest_contig",3,1,1059.5,1260.1
"fewest_contig",3,1,1059.8,1259.9
"fewest_contig",3,1,1060.2,1260.2
"fewest_contig",3,1,1060.3,1260.1
"fewest_contig",3,1,1060.4,1259.9
"fewest_contig",3,1,1060.7,1260
"fewest_contig",3,1,1060.7,1260.2
"fewest_contig",3,1,1060.5,1260.1
"fewest_contig",3,1,1060.2,1260.3
"fewest_contig",3,1,1059.9,1260.2
"fewest_contig",3,1,1059.7,1260.4
"fewest_contig",3,1,1059.9,1260.9
"fewest_contig",3,1,1059.8,1261.4
