"GEOID20","pop","district_2022","district_2026"
"120570032003007",41,14,12
"120570030003000",26,14,12
"120570031001010",28,14,12
"120559616041003",0,18,9
"120759704003029",0,3,3
"121030270003002",21,13,13
"121030255071051",17,13,13
"120570121063013",23,15,14
"120570115063014",0,14,12
"120570141081027",17,14,14
"120570141212036",30,14,14
"120570070014013",39,14,14
"120570124011012",59,15,14
"120570125013018",0,15,14
"120570050003040",244,14,14
"120570139161020",140,16,14
"120830010121213",0,3,3
"120830008072016",18,6,6
"120830006043018",17,6,6
"120830008053090",27,6,6
"120830009041055",23,6,6
"120430003003063",0,18,9
"120890503071015",6,4,4
"120890504022014",7,4,4
"120910206011046",0,1,1
"120910205003023",0,1,1
"120910204002021",102,1,1
"120419501002016",28,3,3
"120419501004056",17,3,3
"120419502033035",21,3,3
"120559603003031",35,18,9
"120559604012192",1,18,9
"120559613014097",6,18,9
"120559612021052",0,18,9
"120890503092017",0,4,4
"120890503061003",158,4,4
"120890504012027",17,4,4
"121050126012004",19,18,18
"121050121333003",53,15,18
"120210111091023",21,26,22
"120174503093182",0,12,15
"120174511031053",38,12,15
"120174503082043",12,12,15
"120830012081038",0,6,6
"120830019001036",12,3,3
"120830025072027",111,3,3
"120210109022019",49,19,22
"120190301041003",20,4,4
"120190311051062",43,4,4
"121130108272016",708,1,1
"121130107122019",0,1,1
"121130108202002",30,1,1
"121130105033004",30,1,1
"121130108084001",276,1,1
"121130108081012",0,1,1
"121130108083000",0,1,1
"121130107093006",56,1,1
"121130108142003",38,1,1
"121130107093041",15,1,1
"120570116133000",97,14,14
"120570017002017",33,14,12
"120570110033013",154,15,12
"120570013002005",164,14,12
"120570141041056",14,14,14
"120710208011006",40,19,19
"120710108024008",143,19,19
"121050148042029",10,18,18
"121050147011007",88,18,18
"121050130023037",189,18,18
"121050121321002",50,15,18
"121150027462253",0,17,17
"121150001022019",3,17,17
"121150027342016",0,17,17
"121150027423048",9,17,17
"121150027451062",41,17,17
"121150027401056",22,17,17
"121150027461084",33,17,17
"121150020031010",23,17,17
"121150020032014",129,17,17
"121150018051039",25,17,17
"121150027411054",62,17,17
"121150023043017",19,17,17
"121150022031045",7,17,17
"121150027211003",36,17,17
"121150027212066",7,17,17
"121150027211018",78,17,17
"121150027411053",29,17,17
"120890505041026",49,4,4
"120090713452045",25,8,8
"120090649013010",69,8,8
"120090650223009",209,8,8
"120090661031011",22,8,8
"120090652311013",75,8,8
"120090713481053",7,8,8
"120090646014028",43,8,8
"120090713512032",50,8,8
"120090603011004",111,8,8
"120150203014029",29,17,17
"120150208002008",62,17,17
"120150302013003",0,17,17
"120150204024018",0,17,17
"120710017063008",0,19,19
"120710003051002",52,19,17
"120710401352000",0,19,17
"120710006002009",44,19,17
"120559613031030",14,18,9
"120970434002018",38,9,9
"120570113032003",39,15,12
"120570116054001",186,14,14
"120570142004041",0,14,15
"120570068023012",42,14,14
"120570034001005",10,14,15
"121050105023014",26,18,18
"121050107011027",36,15,18
"121050139021002",0,18,18
"121050148022018",0,18,18
"121050160031038",4,18,16
"121050140013018",67,18,18
"121050125081032",62,18,18
"121050152001022",13,18,18
"121050112021006",23,15,18
"121050121332007",36,15,18
"121050143011022",11,18,18
"121050151021029",0,18,18
"121050124052046",33,9,18
"121130108251037",0,1,1
"120350602122018",38,6,6
"120970415011008",50,9,9
"120970431002043",76,9,9
"120970408092004",29,9,9
"120970416004012",30,9,9
"120970438012137",12,9,9
"120970432082022",55,9,9
"120970426042020",70,9,9
"120970408101051",25,9,9
"120970436002033",84,9,9
"120210109051007",0,19,22
"120210108042028",100,26,22
"120210108082006",35,19,22
"120210108081023",16,19,22
"120210108013000",93,26,22
"120759701011098",3,3,3
"120759703042025",0,3,3
"120759704001131",0,3,3
"120759706002045",0,3,3
"120210114003009",12,18,22
"120570020001021",23,14,15
"120570017003007",83,14,15
"120570139222021",47,16,14
"120570054012019",91,14,14
"121050137024015",89,18,18
"121050149062008",112,18,18
"121050121132012",212,15,18
"121050144011037",167,18,18
"121050157022016",19,18,9
"121050137023003",75,18,18
"121050152001019",29,18,18
"121050148042021",0,18,18
"121050120023031",10,15,18
"121050118322044",240,18,18
"120632104003080",0,2,2
"120860003084015",62,24,24
"120860041023029",13,24,25
"120860002222012",72,24,25
"120860082082039",0,27,27
"120860001093001",121,24,25
"120070004002012",24,3,3
"121050157021023",28,18,9
"121050156002093",13,18,9
"121050128032031",41,18,18
"121050124112000",0,18,18
"121050124051009",36,11,18
"120860005042010",106,24,24
"120860127011009",30,26,26
"120860113011011",13,28,28
"120860078053018",28,27,27
"120860078093004",289,27,27
"120860187001005",102,28,28
"120860189021001",167,28,28
"120860017014030",65,26,26
"120990051011015",84,22,23
"120990002201061",82,21,21
"120990047024000",487,22,23
"120990014042003",40,20,23
"120090713392007",21,8,8
"120090694002008",39,8,8
"120090698011011",224,8,8
"120090605001021",47,8,8
"120090603022020",16,8,8
"120090649014020",50,8,8
"120090713432029",33,8,8
"120090713351029",29,8,8
"120010003022002",0,3,3
"120010003022003",122,3,3
"120010018191001",0,3,3
"120010006003001",0,3,3
"120231108004000",242,3,3
"120010022022037",0,3,3
"120010004002019",29,3,3
"120010004002002",1,3,3
"120010022021036",37,3,3
"120010019072026",0,3,3
"120010005002024",14,3,3
"120950167233007",102,10,10
"120210104221007",156,26,19
"120759705013006",31,3,3
"120759702003096",0,3,3
"120759702002048",30,3,3
"120430002012026",0,18,9
"120430002022085",29,18,9
"120430002022031",0,18,9
"120459603011049",0,2,2
"120459601021000",14,2,2
"120860178003000",606,28,28
"120860084261002",52,27,27
"120860138011003",48,26,26
"120860102122006",72,28,28
"120860007121005",0,26,26
"120860024023004",144,26,24
"120860145003017",78,28,28
"120860147023008",9,28,28
"120860005091016",22,24,24
"120860050031009",104,26,24
"120860111061033",0,28,28
"120860008052002",83,26,26
"120860125012022",0,26,26
"120860069022005",50,27,27
"120860095034012",67,24,24
"120860121012010",38,26,26
"120860019041026",26,24,24
"120860100222019",77,24,24
"120860159002016",98,28,28
"120860041032001",68,24,25
"120860039091004",73,24,25
"120860106251003",76,27,27
"120010020022120",17,3,3
"121319503062000",0,1,1
"121319501032013",0,1,1
"120190301033035",61,4,4
"120610508052007",43,8,9
"120310174002149",82,4,4
"120310110002019",0,4,4
"120310144271004",46,5,5
"120310145003008",42,5,5
"120310028022012",50,4,4
"120310137233011",12,4,4
"120310159271015",29,5,5
"120310143411033",31,5,5
"120231109044005",36,3,3
"121030251062018",59,13,16
"120559605042035",24,18,9
"120990079151055",0,21,21
"120990077641007",69,22,22
"120990079192002",43,21,21
"120990002231008",8,21,21
"120990010031007",49,21,21
"120990041021000",46,22,23
"120990050003016",45,22,23
"120990078471003",0,21,21
"120990082033030",26,20,22
"120990081013069",100,20,22
"120990059521008",0,22,23
"120990061002012",0,22,23
"120990078231014",42,21,21
"120990002142005",98,21,21
"120890501034000",33,4,4
"121050115023010",0,18,18
"121050124071008",6,11,18
"121050149063029",71,18,18
"121050136022014",27,18,18
"121050128033038",55,18,18
"121050128032016",29,18,18
"121050125101005",47,9,18
"121050125121001",50,9,18
"121050106011013",91,18,18
"121050156002256",0,18,9
"121050156002264",0,18,9
"121050156002273",0,18,9
"121050160021057",8,18,16
"121050114003006",47,18,18
"121050121261038",34,15,18
"120559606023014",124,18,9
"120559614012109",0,18,9
"120559614012025",13,18,9
"120310146013022",38,5,5
"120310146032008",59,5,5
"120310145001027",50,5,5
"120310158041028",84,5,5
"120310119014003",64,4,4
"120310147022007",56,4,4
"121050145014075",132,18,18
"121050156002185",2,18,9
"121050118343022",2,18,18
"121050116041002",42,18,18
"121050117042009",14,18,18
"120860056001016",52,27,27
"120759706003007",0,3,3
"120759701032004",10,3,3
"120759707004060",9,3,3
"120759704002115",0,3,3
"120759703042001",65,3,3
"120759704003080",0,3,3
"120210114001068",0,18,22
"120231103005038",1,3,3
"120231109011015",93,3,3
"120632103022017",8,2,2
"120632107003027",119,2,2
"120632101002040",8,2,2
"120632108001012",0,2,2
"120632111003087",25,2,2
"120632111004042",7,2,2
"121319501043014",63,1,1
"121319501043036",75,1,1
"121259602021124",0,3,3
"121259603001024",0,3,3
"120730022012003",166,2,2
"120730003011053",37,2,2
"120730019021030",28,2,2
"120570141222060",84,16,14
"120570110161005",184,15,15
"120570139131074",69,16,14
"120570141192005",90,16,14
"120570139263064",0,16,14
"120570114182002",103,15,12
"120570061033005",0,14,14
"120570117081026",0,14,14
"120570115064018",53,14,12
"120570140112016",10,16,14
"120570141181013",0,16,14
"120570139262000",0,16,14
"120570132072008",45,16,14
"120570012001022",16,14,12
"120570044001005",57,14,12
"120570023003011",28,14,12
"121150027452056",28,17,17
"121150027451027",47,17,17
"121030261021007",55,13,13
"121030272073010",59,13,13
"120632103012038",13,2,2
"120632110002010",10,2,2
"120632105004018",15,2,2
"120632109022029",16,2,2
"120652501041030",215,2,2
"120990068022015",69,22,23
"120990010031031",23,21,21
"120990079174034",0,20,22
"120990057022007",52,22,23
"120990055023003",59,22,23
"120990079174189",0,20,22
"120990035122010",0,22,23
"120990051012000",0,22,23
"120990076121016",0,23,25
"120990076044009",49,23,25
"120990061003010",86,22,23
"120990062012018",55,22,23
"120990053001013",29,22,23
"120990053004004",20,22,23
"120990053005023",36,22,23
"120990079174138",0,20,22
"120990075012007",215,23,25
"121150027462242",19,17,17
"121150027462377",0,17,17
"121150027462447",0,17,17
"121150010002014",4,17,17
"120430002012095",5,18,9
"120430002011053",10,18,9
"120430002021066",6,18,9
"120430002011040",8,18,9
"120010021021008",0,3,3
"120010009021002",1025,3,3
"120010003021017",20,3,3
"120010005005001",28,3,3
"120010018192033",0,3,3
"120010019072087",0,3,3
"120010004002008",69,3,3
"120010003012051",22,3,3
"120010014001008",10,3,3
"120231108001043",4,3,3
"120950168092011",87,9,9
"120950173011015",27,11,11
"120950168025093",39,9,9
"120310131001001",111,4,4
"120310022004016",69,4,4
"120860110142009",0,28,28
"120869807001024",0,28,28
"120860188011008",39,28,28
"120860114112017",0,28,28
"120310157011023",0,5,5
"120310012002032",56,4,4
"120950171111364",0,11,11
"120950190001065",0,10,10
"120950147052028",66,10,10
"120950133004001",187,10,10
"120950175061008",49,11,10
"121079505002076",12,6,6
"121079505004077",0,6,6
"121079507004026",0,6,6
"121079507002070",8,6,6
"120350602131036",55,6,6
"120350602062297",0,6,6
"120350602062024",0,6,6
"121079507002079",10,6,6
"120970408122081",7,9,18
"120970410052013",4,9,9
"120970416003043",0,9,9
"120970438011021",32,9,9
"120970438011013",53,9,9
"120970437003001",0,9,9
"121130101001047",6,1,1
"121130101002014",3,1,1
"121130103032015",73,1,1
"121130105043017",24,1,1
"120830023022015",19,6,6
"120830010101054",0,3,3
"120830002011025",2,6,6
"120830002011014",16,3,3
"120860062054009",0,27,27
"120860039062022",50,24,25
"120430003003034",11,18,9
"120310122023026",35,4,4
"120310028014009",15,4,4
"120950167283008",54,10,8
"120950181001062",11,11,11
"120950167381009",135,10,10
"120950169021002",689,10,10
"120950155011026",17,10,10
"120990044022031",75,22,23
"120310144233016",0,5,5
"120090664003010",41,8,8
"120990074071000",697,23,25
"120990059311002",416,22,23
"120990077241002",0,22,22
"120990048134018",0,22,23
"120990059162005",296,22,23
"120990058182017",29,22,23
"120990080012010",0,20,22
"120570128002065",34,15,14
"120570123041009",32,15,14
"120570035002006",52,14,15
"120570139232050",47,16,14
"120570139131048",77,16,14
"120570139122036",78,16,14
"120570104023032",32,14,15
"120570119092018",57,14,12
"120570125012006",61,15,14
"121239503023008",23,2,2
"121239504011008",17,2,2
"121239504021021",2,2,2
"121239504022028",0,2,2
"121239502021047",0,2,2
"121239504013082",0,2,2
"121239501004025",0,2,2
"120910211022019",48,1,1
"120910207022039",86,1,1
"120910218011005",54,1,1
"120860194021011",138,28,28
"120860090503006",47,26,26
"120860100251018",27,24,24
"120860100103004",76,24,24
"120860127022029",45,26,26
"120860127021004",73,26,26
"120860025014009",93,26,24
"120860025022011",89,26,24
"120890501043012",42,4,4
"120632103012035",10,2,2
"120632103022009",28,2,2
"120632108002054",0,2,2
"120632103022010",0,2,2
"120210003011009",11,19,19
"120210104202011",146,19,19
"120210111082018",88,26,22
"121050121261042",0,15,18
"121030286022038",0,14,16
"121030204001021",39,14,16
"121030247031010",47,13,13
"120499703011019",20,18,16
"120310010002003",38,4,4
"120310118001031",21,4,4
"120310172001054",0,4,4
"121050113002017",181,18,18
"121050142011002",44,18,18
"121050141232046",0,18,18
"121050112031006",83,15,18
"121050122091007",68,18,18
"121050154012005",0,18,18
"121050141301000",39,18,18
"120310013001004",23,4,4
"120310166051015",0,5,5
"120310143362018",72,5,5
"120310139021023",58,5,5
"120310021022004",43,4,4
"120310021021010",53,4,4
"120310014013031",32,4,4
"120310014023019",47,4,4
"120270103023004",10,18,16
"120299701041003",110,3,3
"120299702021020",1,3,3
"120299701031031",0,3,3
"120890501032040",12,4,4
"120890502054010",10,4,4
"121030216002008",407,14,16
"120150302021023",1,17,17
"120150204021154",0,17,17
"120150210011038",29,17,17
"120150305013083",0,17,17
"120860199012014",190,28,28
"120890502032013",0,4,4
"120890502054006",93,4,4
"120890502032016",15,4,4
"120310106021031",8,4,4
"120310106011010",12,4,4
"120310110004032",16,4,4
"120310028022030",39,4,4
"120310114001019",52,4,4
"120310157021000",67,5,5
"120310153002004",36,5,5
"121050138012021",36,18,18
"121050112023014",17,15,18
"121050137022021",30,18,18
"121050137024030",50,18,18
"120610508091010",63,8,9
"121050141273025",30,9,18
"121050127022042",15,18,18
"121050127012034",184,18,18
"121050140052053",87,18,18
"121050154022050",31,18,18
"121050160021047",40,18,16
"121050120041016",196,15,18
"121050119131000",0,18,18
"121050142011013",29,18,18
"121050120023008",69,15,18
"121050143012020",0,18,18
"121050141273022",34,9,18
"121050141281027",23,18,18
"120570007012013",68,14,12
"120570036001007",31,14,15
"120570015002008",36,14,12
"120570125033005",27,15,14
"120570030003009",22,14,12
"120570142002008",80,14,12
"120559604021009",11,18,9
"120010010001004",53,3,3
"120010018112030",330,3,3
"120010019022041",0,3,3
"120010022043010",0,3,3
"120010018191039",0,3,3
"120010022022011",31,3,3
"120010017021014",65,3,3
"120010019073003",0,3,3
"120759702002023",17,3,3
"120759701041092",0,3,3
"120759701011047",2,3,3
"120759701043084",9,3,3
"120759705022064",7,3,3
"120090652013002",434,8,8
"121050138012017",0,18,18
"121050124041010",0,11,18
"121050130022019",25,18,18
"120730003022008",50,2,2
"120910206013011",53,1,1
"120910226001009",38,1,1
"120860082062012",13,27,27
"120860005081002",575,24,24
"120860175002003",79,28,28
"120869803002011",0,27,27
"120860006031008",73,26,26
"120860076032006",13,27,27
"120860098033016",80,24,24
"120860106103009",24,27,27
"120860046023013",93,27,27
"120860045005002",174,24,25
"120860006091007",278,26,26
"120890503081028",6,4,4
"120499701012009",50,18,16
"121030263004038",18,13,13
"120310142041027",39,5,5
"120310144231033",149,5,5
"120310143123006",79,5,5
"121030250111002",93,13,13
"121030231003018",25,14,13
"121030272063018",56,13,13
"121030261012011",10,13,13
"121030251082001",72,13,16
"120479603001043",0,3,3
"120479603002055",4,3,3
"120479603002036",7,3,3
"120559614012004",0,18,9
"121199107022015",4,11,11
"120910201021097",3,1,1
"120310143122020",33,5,5
"120310139053024",0,5,5
"120310105032012",63,4,4
"120270103013018",51,18,16
"121030244102017",34,14,13
"121030277011016",22,13,16
"121030245102018",58,13,13
"121030250133005",0,13,13
"121030250112005",0,13,13
"121030253072030",18,13,13
"121030267035013",97,13,13
"121030234002027",0,14,16
"121030220004019",18,13,16
"120499703012050",2,18,16
"120430002021108",51,18,9
"120499703012015",32,18,16
"121030250141005",23,13,13
"121030224011014",29,13,16
"121030280042008",0,13,16
"121030251092004",0,13,16
"121030263001040",36,13,13
"120950160022008",42,10,10
"120950168113020",189,9,9
"120950124031058",20,10,10
"120950124031014",0,10,10
"120579806001000",0,14,14
"120310144151008",513,5,5
"120310143112002",97,5,5
"120860196003012",0,28,28
"120860071011013",71,27,27
"120860059022001",5,27,27
"120860115002026",22,28,28
"120910204001000",52,1,1
"120910205002012",56,1,1
"120910229002015",216,1,1
"121113809012027",104,21,21
"121113807003014",24,21,21
"121113815071022",8,21,21
"121113821193003",48,21,21
"120559616051047",0,18,9
"120499702021056",14,18,16
"120499702013050",16,18,16
"121030255011010",37,13,13
"120570061011012",41,14,14
"120570050003032",0,14,12
"120570053022023",79,14,14
"120570059003021",32,14,14
"120570139142055",33,16,14
"120570004012000",217,15,12
"120570115283010",208,14,12
"120570041002024",0,14,12
"120570116123005",41,14,14
"120570138041011",131,16,14
"120570054014015",0,14,14
"120610509051031",24,8,9
"120950178102024",10,11,11
"120950171082013",94,11,11
"120730002001005",19,2,2
"120730009073008",33,2,2
"120730009031011",32,2,2
"121050120011007",54,15,18
"121050137022016",75,18,18
"121050127012033",37,18,18
"121050157023057",0,18,9
"120759706002018",11,3,3
