"YEAR","STATE","STATE_ABV","TOTAL_BALLOTS_COUNTED","VOTE_FOR_HIGHEST_OFFICE","VAP","NONCITIZEN_PCT","INELIGIBLE_PRISON","INELIGIBLE_PROBATION","INELIGIBLE_PAROLE","INELIGIBLE_FELONS_TOTAL","ELIGIBLE_OVERSEAS","VEP","VEP_TURNOUT_RATE","VAP_TURNOUT_RATE","rate_vap_hi","rate_vep_hi","rate_vap_tb","rate_vep_tb","gap_hi","gap_tb","presidential","vep_recon","vep_recon_pct_err","pub_vep_err","pub_vap_err","inelig_pct"
2006,"New Mexico","NM",568597,561084,1464560,8,6639,16493,2831,17717,NA,1329678,42.76,38.82,38.3108,42.197,38.8237,42.762,3.88623,3.93826,FALSE,1329678,0.0000150412,0.00200704,0.00374228,9.20973
2006,"New York","NY",4703830,4490053,14665626,12.4,63315,0,53533,116848,NA,12730240,36.95,32.07,30.6162,35.2708,32.0738,36.95,4.65459,4.87621,FALSE,12730240,0.0000029536,0.0000496456,0.00384397,13.1968
2006,"North Carolina","NC",2036451,1940808,6799585,5.8,37460,110419,3101,95771,NA,6309438,32.28,29.95,28.543,30.7604,29.9496,32.2763,2.21736,2.32663,FALSE,6309438,0.00000110945,-0.00373387,-0.000363368,7.20848
2006,"North Dakota","ND",220479,218152,503647,1.5,1363,0,0,1363,NA,494729,44.57,43.78,43.3145,44.0953,43.7765,44.5656,0.780788,0.789116,FALSE,494729,0.0000596286,-0.00438933,-0.00350575,1.77068
2006,"Ohio","OH",4184072,4022754,8687609,2.2,49166,0,0,49166,NA,8447316,49.53,48.16,46.3045,47.6217,48.1614,49.5314,1.31718,1.37,FALSE,8447316,-0.00000471156,0.00137778,0.00137559,2.76593
2006,"Oklahoma","OK",NA,926462,2709819,3.9,26243,27415,4329,44280,NA,2559856,NA,NA,34.1891,36.192,NA,NA,2.00288,NA,FALSE,2559856,0.00000230482,NA,NA,5.53406
2006,"Oregon","OR",1399650,1379475,2829482,7.3,13707,0,0,13707,NA,2609223,53.64,49.47,48.7536,52.8692,49.4667,53.6424,4.11556,4.17575,FALSE,2609223,-0.00000712856,0.00240619,-0.00334851,7.78443
2006,"Pennsylvania","PA",NA,4096077,9680466,3,44397,0,0,44397,NA,9345655,NA,NA,42.3128,43.8287,NA,NA,1.51587,NA,FALSE,9345655,0.000000214003,NA,NA,3.45862
2006,"Rhode Island","RI",392882,384993,824887,8.1,3996,0,0,3996,NA,754075,52.1,47.63,46.6722,51.055,47.6286,52.1012,4.38279,4.4726,FALSE,754075,0.0000202898,0.00118357,-0.00141572,8.58445
2006,"South Carolina","SC",1117311,1091952,3332190,3.2,23616,38353,3072,45865,NA,3179695,35.14,33.53,32.7698,34.3414,33.5308,35.1389,1.57161,1.60811,FALSE,3179695,-0.00000251596,-0.00106372,0.000831075,4.57642
2006,"South Dakota","SD",341105,335508,589178,1.4,3359,0,2444,5803,NA,575127,59.31,57.9,56.9451,58.3363,57.8951,59.3095,1.39123,1.41444,FALSE,575127,-0.0000855463,-0.00049097,-0.00493263,2.38485
2006,"Tennessee","TN",1868363,1833695,4641909,3.1,25745,52558,8630,60654,NA,4437356,42.11,40.25,39.503,41.324,40.2499,42.1053,1.82101,1.85544,FALSE,4437356,-0.00000403393,-0.00467872,-0.000115739,4.40666
2006,"Texas","TX",NA,4399068,17029802,13.4,172116,431967,101916,490016,NA,14257793,NA,NA,25.8316,30.8538,NA,NA,5.02219,NA,FALSE,14257793,-0.00000328242,NA,NA,16.2774
2006,"Utah","UT",582561,571252,1752158,7.1,6430,0,0,6430,NA,1621325,35.93,33.25,32.6028,35.2337,33.2482,35.9312,2.63088,2.68297,FALSE,1621325,-0.0000134458,0.00116741,-0.00179978,7.46696
2006,"Vermont","VT",263025,262726,487141,2,0,0,0,0,NA,477398,55.1,53.99,53.9322,55.0329,53.9936,55.0955,1.10068,1.10193,FALSE,477398,0.0000377044,-0.00446127,0.0036076,2.00004
2006,"Virginia","VA",2398589,2370445,5867219,6.7,36688,48144,4499,65259,NA,5408856,44.35,40.88,40.4015,43.8253,40.8812,44.3456,3.42375,3.4644,FALSE,5408856,0.00000604564,-0.00441195,0.0011909,7.81227
2006,"Washington","WA",2085074,2083734,4861001,8,17561,108076,11568,83167,NA,4388954,47.51,42.89,42.8664,47.4768,42.8939,47.5073,4.61042,4.61339,FALSE,4388954,-0.00000182276,-0.0026896,0.00392247,9.7109
2006,"West Virginia","WV",473014,459884,1439052,0.7,5733,7668,1416,10983,NA,1417996,33.36,32.87,31.9574,32.432,32.8698,33.3579,0.47454,0.488088,FALSE,1417996,-0.00002567,-0.00207797,-0.000166248,1.46319
2006,"Wisconsin","WI",2183155,2161700,4240696,2.9,23431,55806,15907,67241,NA,4050475,53.9,51.48,50.9751,53.369,51.4811,53.8987,2.39393,2.41769,FALSE,4050475,-0.00000454268,-0.00125973,0.00105405,4.48561
2006,"Wyoming","WY",196217,193892,400187,2,2114,5225,609,5336,NA,386847,50.72,49.03,48.4503,50.1211,49.0313,50.7221,1.67076,1.69079,FALSE,386847,0.00006721,0.00212011,0.00132785,3.33344
2008,"Alabama","AL",2105622,2099819,3595708,2.2,30508,53252,8042,61155,NA,3455447,60.94,58.56,58.3979,60.7684,58.5593,60.9363,2.37045,2.377,TRUE,3455447,0.0000122705,-0.00368698,-0.000684282,3.90079
2008,"Alaska","AK",327341,326197,507645,3.7,5014,6708,1732,9234,NA,479628,68.25,64.48,64.2569,68.0104,64.4823,68.2489,3.7535,3.76667,TRUE,479628,0.0000281468,-0.00106541,0.00226615,5.51901
2008,"Arizona","AZ",2320851,2293475,4673718,11.6,39589,82232,7534,84472,NA,4047095,57.35,49.66,49.0717,56.6697,49.6575,57.3461,7.59792,7.68861,TRUE,4047095,-0.00000711622,-0.0039036,-0.00251104,13.4074
2008,"Arkansas","AR",1095958,1086617,2174846,2.9,14716,31169,19908,40255,NA,2071520,52.91,50.39,49.9629,52.4551,50.3924,52.906,2.49212,2.51354,TRUE,2071520,0.0000224956,-0.00401792,0.00244158,4.75096
2008,"California","CA",13743177,13561900,27411094,17.9,173670,0,120753,234047,NA,22270461,61.71,50.14,49.476,60.8964,50.1373,61.7103,11.4204,11.5731,TRUE,22270461,0.000000781304,0.00033909,-0.00271982,18.7538
2008,"Colorado","CO",2422236,2401361,3708955,8,23274,0,11654,29101,NA,3383138,71.6,65.31,64.7449,70.9803,65.3078,71.5973,6.23534,6.28954,TRUE,3383138,-0.0000118233,-0.00268414,-0.00222463,8.7846
2008,"Connecticut","CT",NA,1646792,2725917,8.5,20661,0,2328,21825,NA,2472389,NA,NA,60.4124,66.6073,NA,NA,6.19491,NA,TRUE,2472389,0.00000222457,NA,NA,9.30065
2008,"Delaware","DE",413562,412398,680493,5.3,7075,17216,551,15959,NA,628468,65.8,60.77,60.6028,65.6196,60.7739,65.8048,5.01674,5.0309,TRUE,628468,-0.0000205261,0.00478242,0.00388011,7.64519
2008,"District of Columbia","DC",266871,265853,481971,10.3,0,0,0,0,NA,432328,61.73,55.37,55.1595,61.4934,55.3708,61.7288,6.33381,6.35807,TRUE,432328,-0.00000300698,-0.00117374,0.000758822,10.3
2008,"Florida","FL",8453743,8390744,14558436,11.2,102388,279760,4528,244532,NA,12683359,66.65,58.07,57.6349,66.1555,58.0677,66.6522,8.52061,8.58458,TRUE,12683359,0.00000132457,0.00224094,-0.00234081,12.8797
2008,"Georgia","GA",3940705,3924440,7063638,7.3,52719,397081,23448,262984,NA,6285008,62.7,55.79,55.5583,62.4413,55.7886,62.7001,6.88295,6.91148,TRUE,6285008,0.00000677803,0.0000792998,-0.00139645,11.0231
2008,"Hawaii","HI",456064,453568,1036088,9.7,5955,0,0,5955,NA,929632,49.06,44.02,43.777,48.7901,44.0179,49.0586,5.01308,5.04067,TRUE,929632,0.0000499122,-0.0014478,-0.00211735,10.2748
2008,"Idaho","ID",667506,655032,1117842,4.9,7290,49513,3361,33727,NA,1029341,64.85,59.71,58.5979,63.6361,59.7138,64.8479,5.03815,5.13409,TRUE,1029341,-0.0000250646,-0.00210217,0.00380571,7.91713
2008,"Illinois","IL",5578195,5523051,9615700,9.2,45474,0,0,45474,NA,8685582,64.22,58.01,57.4378,63.5887,58.0113,64.2236,6.15088,6.21229,TRUE,8685582,-0.00000460533,0.00361795,0.00132523,9.67291
2008,"Indiana","IN",2805986,2751054,4826231,3,28322,0,0,28322,NA,4653122,60.3,58.14,57.0021,59.1228,58.1403,60.3033,2.12064,2.16298,TRUE,4653122,0.00000150437,0.00329744,0.000316947,3.58684
2008,"Iowa","IA",1543662,1537123,2298515,2.6,8766,22958,3159,21825,NA,2216929,69.63,67.16,66.8746,69.3357,67.1591,69.6306,2.46108,2.47155,TRUE,2216929,-0.0000175919,0.000646719,-0.00089945,3.54951
2008,"Kansas","KS",1264208,1235872,2100084,4.2,8539,16263,4958,19150,NA,1992730,63.44,60.2,58.8487,62.019,60.198,63.441,3.17035,3.24304,TRUE,1992730,0.0000236861,0.00100806,-0.00202697,5.11189
2008,"Kentucky","KY",1858578,1826508,3277617,2.2,21706,51035,12277,53362,NA,3152147,58.96,56.71,55.7267,57.9449,56.7052,58.9623,2.21818,2.25713,TRUE,3152147,0.0000135146,0.00228824,-0.0048389,3.82809
2008,"Louisiana","LA",1979852,1960761,3342279,2,38381,40025,24636,70712,NA,3204721,61.78,59.24,58.6654,61.1835,59.2366,61.7792,2.51813,2.54264,TRUE,3204721,0.0000131057,-0.000768672,-0.00341323,4.11569
2008,"Maine","ME",744456,731163,1049816,1.3,0,0,0,0,NA,1036168,71.85,70.91,69.6468,70.5641,70.913,71.847,0.91736,0.934038,TRUE,1036168,0.0000378317,-0.00296361,0.00299809,1.30004
2008,"Maryland","MD",2661905,2631596,4342850,7.8,23324,96360,13220,78114,NA,3925994,67.8,61.29,60.5961,67.0301,61.294,67.8021,6.434,6.5081,TRUE,3925994,-0.00000764138,0.0020649,0.00396594,9.59867
2008,"Massachusetts","MA",3102995,3080985,5058035,8.6,11408,0,0,11408,NA,4611636,67.29,61.35,60.9127,66.8089,61.3478,67.2862,5.89625,5.93837,TRUE,4611636,-0.000000216843,-0.00379181,-0.00216433,8.82554
2008,"Michigan","MI",5039080,5001766,7528460,3.3,48738,0,0,48738,NA,7231283,69.68,66.93,66.4381,69.1684,66.9337,69.6845,2.73034,2.75071,TRUE,7231283,-0.00000248918,0.00445295,0.00374209,3.94738
2008,"Minnesota","MN",2921147,2910369,3975974,4,9910,127627,5081,76264,NA,3740671,78.09,73.47,73.1989,77.8034,73.47,78.0915,4.6045,4.62155,TRUE,3740671,0.00000106933,0.00152422,-0.0000276108,5.91812
2008,"Mississippi","MS",NA,1289856,2190402,1.9,22754,22267,2922,35349,NA,2113435,NA,NA,58.8867,61.0313,NA,NA,2.14453,NA,TRUE,2113435,0.0000171285,NA,NA,3.51383
2008,"Missouri","MO",2950504,2925205,4507688,2.5,30186,57360,20683,69208,NA,4325788,68.21,65.45,64.8937,67.6225,65.4549,68.2073,2.72879,2.75239,TRUE,4325788,-0.00000462344,-0.00268147,0.00492944,4.03533
2008,"Montana","MT",497599,491960,755384,1.3,3545,0,0,3545,NA,742019,67.06,65.87,65.1271,66.3002,65.8736,67.0601,1.17305,1.18649,TRUE,742019,0.00000107814,0.000142665,0.00364837,1.7693
2008,"Nebraska","NE",811923,801281,1348048,4.3,4520,19606,846,14746,NA,1275336,63.66,60.23,59.4401,62.829,60.2295,63.6635,3.38892,3.43393,TRUE,1275336,-0.00000501829,0.0034581,-0.000468114,5.39387
2008,"Nevada","NV",970019,967848,2000277,14.1,12743,13337,3908,21366,NA,1696872,57.17,48.49,48.3857,57.0372,48.4942,57.1651,8.65149,8.67089,TRUE,1696872,-0.00000335912,-0.00487499,0.00423355,15.1681
2008,"New Hampshire","NH",719643,710970,1021787,2.6,2702,0,0,2702,NA,992519,72.51,70.43,69.581,71.6329,70.4298,72.5067,2.05185,2.07688,TRUE,992519,-0.0000465482,-0.00327721,-0.000155032,2.86439
2008,"New Jersey","NJ",3910220,3868237,6651284,11.7,25953,128737,15849,98246,NA,5774838,67.71,58.79,58.1577,66.9843,58.7889,67.7113,8.82659,8.92239,TRUE,5774838,-0.00000394816,0.00133666,-0.00105038,13.1771
2008,"New Mexico","NM",833365,830158,1505830,8.3,6402,20883,3724,18706,NA,1362140,61.18,55.34,55.1296,60.9451,55.3426,61.1806,5.81553,5.838,TRUE,1362140,0.00000807553,0.000568811,0.00256855,9.54225
2008,"New York","NY",7721718,7640640,14876971,12.4,60347,0,52225,86460,NA,12945767,59.65,51.9,51.3588,59.0204,51.9038,59.6467,7.66153,7.74283,TRUE,12945767,-0.00000312071,-0.00333712,0.00383177,12.9812
2008,"North Carolina","NC",4354571,4310789,7096503,5.9,39482,109678,3409,96026,NA,6581783,66.16,61.36,60.7453,65.4958,61.3622,66.161,4.75051,4.79875,TRUE,6581783,0.00000490748,0.000962766,0.00220896,7.25315
2008,"North Dakota","ND",321133,316621,512768,1.3,1452,0,0,1452,NA,504650,63.63,62.63,61.7474,62.7407,62.6273,63.6348,0.993293,1.00745,TRUE,504650,0.00000317051,0.00479639,-0.00265196,1.58317
2008,"Ohio","OH",5773777,5698260,8757453,2.2,51686,0,0,51686,NA,8513103,67.82,65.93,65.0675,66.9352,65.9299,67.8222,1.86762,1.89237,TRUE,8513103,0.000000399384,0.00223826,-0.000134319,2.79019
2008,"Oklahoma","OK",1474694,1462661,2770219,4,25864,27940,3073,41371,NA,2618039,56.33,53.23,52.7995,55.8686,53.2338,56.3282,3.0691,3.09435,TRUE,2618039,0.00000916717,-0.00180932,0.0038418,5.49343
2008,"Oregon","OR",1845251,1827864,2916246,6.9,14167,0,0,14167,NA,2700858,68.32,63.27,62.6787,67.6772,63.2749,68.3209,4.9985,5.04604,TRUE,2700858,0.000000962657,0.00091876,0.00487462,7.3858
2008,"Pennsylvania","PA",6071357,6012692,9813664,3.1,49215,0,0,49215,NA,9460225,64.18,61.87,61.2686,63.5576,61.8664,64.1777,2.28903,2.31136,TRUE,9460225,0.00000439736,-0.00227695,-0.00363694,3.6015
2008,"Rhode Island","RI",475428,471766,825786,7,4045,0,0,4045,NA,763936,62.23,57.57,57.1293,61.7546,57.5728,62.234,4.62532,4.66122,TRUE,763936,-0.00000261802,0.00400913,0.0027852,7.48983
2008,"South Carolina","SC",1927153,1920969,3473488,3.4,24326,41254,1947,45927,NA,3309462,58.23,55.48,55.3037,58.0448,55.4818,58.2316,2.74101,2.74983,TRUE,3309462,0.0000123283,0.00160985,0.00178085,4.72223
2008,"South Dakota","SD",387449,381975,602539,1.2,3342,0,2720,4702,NA,590607,65.6,64.3,63.3942,64.675,64.3027,65.6018,1.28075,1.2991,TRUE,590607,-0.0000792405,0.00182998,0.00272563,1.98029
2008,"Tennessee","TN",2618238,2599749,4771926,3.1,27228,58109,10578,61572,NA,4562424,57.39,54.87,54.4801,56.9817,54.8675,57.387,2.50167,2.51946,TRUE,4562424,0.00000644394,-0.00300572,-0.00246853,4.3903
2008,"Texas","TX",NA,8077795,17756112,13.5,172506,427080,102921,437507,NA,14921530,NA,NA,45.493,54.1352,NA,NA,8.64213,NA,TRUE,14921530,-0.000000804207,NA,NA,15.964
2008,"Utah","UT",971185,952370,1840087,7.2,6552,0,0,6552,NA,1701049,57.09,52.78,51.7568,55.9872,52.7793,57.0933,4.23043,4.314,TRUE,1701049,-0.0000155198,0.00329949,-0.000702065,7.55606
2008,"Vermont","VT",326822,325046,492610,2,0,0,0,0,NA,482758,67.7,66.34,65.9845,67.331,66.345,67.6989,1.34659,1.35395,TRUE,482758,-0.0000414286,-0.0010701,0.00497879,1.99996
2008,"Virginia","VA",3753059,3723260,6022123,6.6,38276,53614,4471,67319,NA,5557344,67.53,62.32,61.8264,66.9971,62.3212,67.5333,5.17074,5.21213,TRUE,5557344,-0.00000212332,0.00332167,0.0011947,7.71786
2008,"Washington","WA",3071587,3036878,5032960,7.8,17926,113134,11768,80377,NA,4560012,67.36,61.03,60.3398,66.598,61.0294,67.3592,6.25823,6.32975,TRUE,4560012,0.00000263157,-0.000813226,-0.000566029,9.39701
2008,"West Virginia","WV",731691,713362,1453045,0.8,6059,8283,2005,11203,NA,1430218,51.16,50.36,49.0943,49.8779,50.3557,51.1594,0.783569,0.803702,TRUE,1430218,-0.000025171,-0.000596329,-0.0042987,1.57098
2008,"Wisconsin","WI",2997086,2983417,4306876,3,23379,50418,18105,57641,NA,4120029,72.74,69.59,69.271,72.4125,69.5884,72.7443,3.1415,3.1559,TRUE,4120029,-0.00000679607,0.00429379,-0.00160228,4.33834
2008,"Wyoming","WY",256035,254658,418040,1.7,2084,5438,727,5167,NA,405766,63.1,61.25,60.9171,62.7598,61.2465,63.0992,1.84268,1.85264,TRUE,405766,0.0000788632,-0.000824613,-0.00346857,2.93608
2010,"Alabama","AL",1503232,1494273,3661750,2.9,31764,26633,9006,67403,NA,3487654,43.1,41.05,40.8076,42.8446,41.0523,43.1015,2.03703,2.04924,FALSE,3488156,0.0144008,0.00152326,0.00228374,4.75445
2010,"Alaska","AK",261128,256192,528459,4.5,5597,3480,2089,11166,NA,493475,52.92,49.41,48.4791,51.9159,49.4131,52.9162,3.43683,3.50305,FALSE,493512,0.00756776,-0.00384417,0.0031049,6.62
2010,"Arizona","AZ",1750840,1727791,4806125,10.2,40130,40455,7993,88578,NA,4225272,41.44,36.43,35.9498,40.8918,36.4293,41.4373,4.94206,5.00798,FALSE,4227322,0.0485235,-0.00266768,-0.000652033,12.0857
2010,"Arkansas","AR",789773,781333,2216571,3.7,16204,14411,21106,51721,NA,2082028,37.93,35.63,35.2496,37.5275,35.6304,37.9329,2.27787,2.30248,FALSE,2082837,0.0388502,0.00287122,0.000394876,6.06987
2010,"California","CA",10529134,10095485,28157259,18,165062,0,105133,270195,NA,22823850,46.13,37.39,35.8539,44.2322,37.394,46.1322,8.37824,8.73813,FALSE,22818757,-0.0223127,0.00215562,0.00403043,18.9415
2010,"Colorado","CO",1828323,1787730,3842941,7.5,22815,0,11014,33829,NA,3521135,51.92,47.58,46.5198,50.7714,47.5761,51.9243,4.25157,4.34811,FALSE,3520891,-0.00691751,0.0042517,-0.00385975,8.37395
2010,"Connecticut","CT",1153872,1153115,2771060,8.5,19321,0,2894,22215,NA,2512285,45.93,41.64,41.6128,45.8991,41.6401,45.9292,4.28628,4.28909,FALSE,2513305,0.0405965,-0.00081601,0.0000944043,9.33848
2010,"Delaware","DE",316754,307402,696911,5,6598,8157,560,15315,NA,646761,48.98,45.45,44.1092,47.5295,45.4511,48.9754,3.42024,3.52429,FALSE,646750,-0.00163121,-0.00456703,0.00114082,7.19604
2010,"District of Columbia","DC",135846,132656,507942,9.3,0,0,0,0,NA,460938,29.47,26.74,26.1164,28.7796,26.7444,29.4716,2.66321,2.72725,FALSE,460703,-0.0508975,0.00164261,0.00439208,9.25381
2010,"Florida","FL",5473787,5411106,14916715,11.5,104306,128110,4093,236509,NA,12966802,42.21,36.7,36.2755,41.7305,36.6957,42.2139,5.45501,5.5182,FALSE,12964784,-0.0155646,0.00385504,-0.00434013,13.072
2010,"Georgia","GA",2623035,2576161,7253576,7.6,56432,228580,25091,310103,NA,6394095,41.02,36.16,35.5157,40.2897,36.162,41.0228,4.77395,4.86082,FALSE,6392201,-0.0296176,0.00277179,0.00195653,11.8491
2010,"Hawaii","HI",386302,382563,1064539,9.2,5912,0,0,5912,NA,960761,40.21,36.29,35.937,39.8187,36.2882,40.2079,3.88178,3.91972,FALSE,960689,-0.00745118,-0.00208149,-0.00180389,9.74863
2010,"Idaho","ID",459079,452535,1146045,4.4,7431,26447,3957,37835,NA,1057993,43.39,40.06,39.4867,42.773,40.0577,43.3915,3.2863,3.33382,FALSE,1057784,-0.0197525,0.00149692,-0.00232338,7.68312
2010,"Illinois","IL",3792770,3729989,9736527,9.3,48418,0,0,48418,NA,8780431,43.2,38.95,38.3092,42.4807,38.954,43.1957,4.17147,4.24168,FALSE,8782612,0.0248392,-0.00428444,0.00403361,9.81968
2010,"Indiana","IN",1791832,1744481,4895546,3.4,28028,0,0,28028,NA,4700148,38.12,36.6,35.634,37.1154,36.6013,38.1229,1.4814,1.52161,FALSE,4701069,0.0196044,0.00288464,0.00126981,3.99134
2010,"Iowa","IA",1133429,1116063,2328364,3.3,9455,11190,3197,23842,NA,2227920,50.87,48.68,47.9334,50.0944,48.6792,50.8739,2.16104,2.19466,FALSE,2227686,-0.0105036,0.00386441,-0.000798638,4.31393
2010,"Kansas","KS",857658,838790,2134690,5.3,9051,8701,5063,22815,NA,1999897,42.89,40.18,39.2933,41.9417,40.1772,42.8851,2.64837,2.70794,FALSE,1998736,-0.0580315,-0.00489142,-0.00283142,6.31441
2010,"Kentucky","KY",1417995,1356468,3332440,2.5,20544,28598,14628,63770,NA,3186792,44.5,42.55,40.7049,42.5653,42.5513,44.496,1.86036,1.94475,FALSE,3185359,-0.0449669,-0.00399901,0.00125374,4.37061
2010,"Louisiana","LA",1298649,1264994,3437623,2.9,39445,21957,26202,87604,NA,3251832,39.94,37.78,36.7985,38.901,37.7775,39.9359,2.10246,2.15839,FALSE,3250328,-0.0462529,-0.0040808,-0.00247175,5.40464
2010,"Maine","ME",580584,572766,1055878,1.6,0,0,0,0,NA,1038785,55.89,54.99,54.2455,55.1381,54.9859,55.8907,0.892598,0.904782,FALSE,1038984,0.0191524,0.000679977,-0.00410201,1.61884
2010,"Maryland","MD",1868179,1857880,4453952,8.9,22645,44090.5,13195,79931,NA,3976848,46.98,41.94,41.7131,46.7174,41.9443,46.9764,5.00433,5.03207,FALSE,3977619,0.0193941,-0.00362575,0.00430025,10.7119
2010,"Massachusetts","MA",2319963,2297039,5167053,9.1,11312,0,0,11312,NA,4684240,49.53,44.9,44.4555,49.0376,44.8992,49.527,4.58211,4.62784,FALSE,4685539,0.0277351,-0.00301163,-0.00084762,9.34407
2010,"Michigan","MI",3268217,3226088,7555775,3.5,44113,0,0,44113,NA,7249664,45.08,43.25,42.697,44.4998,43.2546,45.0809,1.80284,1.82639,FALSE,7247210,-0.0338516,0.000944441,0.00455694,4.05135
2010,"Minnesota","MN",2123369,2107021,4040120,4.5,9796,55943,5807,71546,NA,3787530,56.06,52.56,52.1524,55.6305,52.5571,56.0621,3.47804,3.50503,FALSE,3786769,-0.0201028,0.0021038,-0.00292249,6.25204
2010,"Mississippi","MS",788549,788549,2221684,1.7,21067,13397,6434,40898,NA,2143946,36.78,35.49,35.4933,36.7803,35.4933,36.7803,1.28696,1.28696,FALSE,2143017,-0.043314,0.000264055,0.00330148,3.49906
2010,"Missouri","MO",1997271,1943899,4580080,2.6,30623,28715,19421,78759,NA,4383789,45.56,43.61,42.4425,44.3429,43.6078,45.5604,1.90043,1.95261,FALSE,4382239,-0.0353594,0.00038167,-0.00222459,4.28575
2010,"Montana","MT",367096,360341,769610,1,3716,0,0,3716,NA,758424,48.4,47.7,46.8212,47.5118,47.699,48.4025,0.690567,0.703512,FALSE,758198,-0.0298118,0.00247671,-0.00103559,1.45346
2010,"Nebraska","NE",503514,487988,1373145,4.2,4587,8160,941,13688,NA,1302279,38.66,36.67,35.538,37.4718,36.6687,38.6641,1.93387,1.9954,FALSE,1301785,-0.0379404,0.00406507,-0.00133063,5.16085
2010,"Nevada","NV",723515,721404,2044399,13.1,12653,5917,4964,23534,NA,1753166,41.27,35.39,35.2868,41.1486,35.3901,41.2691,5.86179,5.87895,FALSE,1753049,-0.00668898,-0.000947326,0.000107313,14.2454
2010,"New Hampshire","NH",461423,456588,1033552,2.8,2761,0,0,2761,NA,1001435,46.08,44.64,44.1766,45.5934,44.6444,46.0762,1.41679,1.43179,FALSE,1001852,0.0415947,-0.00381932,0.00439138,3.10744
2010,"New Jersey","NJ",2200974,2121584,6752083,12.4,25007,60077.5,15563,100648,NA,5813989,37.86,32.6,31.4212,36.491,32.597,37.8565,5.06984,5.25956,FALSE,5814177,0.00322856,-0.00347843,-0.00303696,13.8934
2010,"New Mexico","NM",630013,602827,1551751,7.7,6659,9920,3146,19725,NA,1411888,44.62,40.6,38.8482,42.6965,40.6001,44.622,3.84834,4.02189,FALSE,1412541,0.0462624,0.00202384,0.000134944,9.01324
2010,"New York","NY",4763899,4658586,15121092,12.6,56656,0,48542,105198,NA,13105474,36.35,31.5,30.8085,35.5469,31.505,36.3505,4.73834,4.84546,FALSE,13110636,0.0393912,0.000451727,0.00499316,13.3298
2010,"North Carolina","NC",2700706,2660079,7320628,6.1,40116,52114,3621,95851,NA,6777828,39.85,36.89,36.3368,39.2468,36.8917,39.8462,2.91002,2.95446,FALSE,6778219,0.00576427,-0.00381329,0.00172568,7.41466
2010,"North Dakota","ND",241039,238812,527031,1.7,1487,0,0,1487,NA,516826,46.64,45.74,45.3127,46.2074,45.7353,46.6383,0.894723,0.903067,FALSE,516584,-0.0467327,-0.00167298,-0.00473965,1.93632
2010,"Ohio","OH",3956028,3852453,8827567,2.4,51712,0,0,51712,NA,8566897,46.18,44.81,43.6412,44.9691,44.8145,46.1781,1.3279,1.3636,FALSE,8563993,-0.0338933,-0.00192642,0.00447719,2.95291
2010,"Oklahoma","OK",1043507,1034767,2836265,4.3,26252,12829,2627,41708,NA,2673056,39.04,36.79,36.4834,38.711,36.7916,39.038,2.22757,2.24639,FALSE,2672598,-0.0171487,-0.00202249,0.00159035,5.75436
2010,"Oregon","OR",1487210,1453548,2983427,7,14014,0,0,14014,NA,2760025,53.88,49.85,48.7207,52.6643,49.849,53.8839,3.94356,4.03488,FALSE,2760573,0.0198589,0.00393221,-0.000950568,7.4881
2010,"Pennsylvania","PA",4055336,3987551,9943828,3.3,51264,0,0,51264,NA,9562603,42.41,40.78,40.1008,41.6994,40.7824,42.4083,1.59867,1.62584,FALSE,9564418,0.0189768,-0.00171431,0.00244314,3.83379
2010,"Rhode Island","RI",346357,342290,831351,7.7,3357,0,0,3357,NA,763719,45.35,41.66,41.1727,44.8188,41.6619,45.3514,3.6461,3.68942,FALSE,763980,0.0341713,0.00136614,0.00194544,8.13519
2010,"South Carolina","SC",1365480,1344198,3569456,3.9,23578,16593,6412,46583,NA,3385527,40.33,38.25,37.6583,39.7042,38.2546,40.3329,2.0459,2.0783,FALSE,3383664,-0.055022,0.00286398,0.00456876,5.15286
2010,"South Dakota","SD",323410,317083,615153,1.7,3434,0,2843,6277,NA,598304,54.05,52.57,51.5454,52.997,52.5739,54.0545,1.45158,1.48055,FALSE,598418,0.0191205,0.00446061,0.00391251,2.73899
2010,"Tennessee","TN",1620542,1601549,4876354,3.5,27451,29973,12157,69581,NA,4636768,34.95,33.23,32.8432,34.5402,33.2327,34.9498,1.69704,1.71716,FALSE,4636101,-0.0143934,-0.000181506,0.00265702,4.91322
2010,"Texas","TX",5066957,4979870,18480135,13.7,173649,209339,104763,487751,NA,15461769,32.77,27.42,26.9472,32.2076,27.4184,32.7709,5.26048,5.35248,FALSE,15460606,-0.00752498,0.000875053,-0.00160181,16.333
