"year","stcd","dv","uncontested","source"
1948,"2602",49,FALSE,"Jacobson"
1948,"2701",42.8,FALSE,"Jacobson"
1948,"2702",51.4,FALSE,"Jacobson"
1948,"2703",35.2,FALSE,"Jacobson"
1948,"2704",36.4,FALSE,"Jacobson"
1948,"2801",50.7,FALSE,"Jacobson"
1948,"2901",44.2,FALSE,"Jacobson"
1948,"2902",42.1,FALSE,"Jacobson"
1948,"3001",46.4,FALSE,"Jacobson"
1948,"3002",37.8,FALSE,"Jacobson"
1948,"3003",40.6,FALSE,"Jacobson"
1948,"3004",61.5,FALSE,"Jacobson"
1948,"3005",41.8,FALSE,"Jacobson"
1948,"3006",42.5,FALSE,"Jacobson"
1948,"3007",43.5,FALSE,"Jacobson"
1948,"3008",49.9,FALSE,"Jacobson"
1948,"3009",37.8,FALSE,"Jacobson"
1948,"301",58.8,FALSE,"Jacobson"
1948,"3010",52.6,FALSE,"Jacobson"
1948,"3011",50.8,FALSE,"Jacobson"
1948,"3012",48,FALSE,"Jacobson"
1948,"3013",68.1,FALSE,"Jacobson"
1948,"3014",62.8,FALSE,"Jacobson"
1948,"302",64.2,FALSE,"Jacobson"
1948,"3101",NA,TRUE,"Jacobson"
1948,"3102",NA,TRUE,"Jacobson"
1948,"3201",32.4,FALSE,"Jacobson"
1948,"3202",30.2,FALSE,"Jacobson"
1948,"3203",38.5,FALSE,"Jacobson"
1948,"3204",51.7,FALSE,"Jacobson"
1948,"3205",53.6,FALSE,"Jacobson"
1948,"3206",57.9,FALSE,"Jacobson"
1948,"3207",60,FALSE,"Jacobson"
1948,"3208",70.3,FALSE,"Jacobson"
1948,"3209",69.1,FALSE,"Jacobson"
1948,"3210",68.2,FALSE,"Jacobson"
1948,"3211",64.5,FALSE,"Jacobson"
1948,"3212",65.4,FALSE,"Jacobson"
1948,"3213",59.7,FALSE,"Jacobson"
1948,"3214",NA,TRUE,"Jacobson"
1948,"3215",81.4,FALSE,"Jacobson"
1948,"3216",52.8,FALSE,"Jacobson"
1948,"3217",41.2,FALSE,"Jacobson"
1948,"3218",NA,TRUE,"Jacobson"
1948,"3219",78.9,FALSE,"Jacobson"
1948,"3220",68,FALSE,"Jacobson"
1948,"3221",49.3,FALSE,"Jacobson"
1948,"3222",81.9,FALSE,"Jacobson"
1948,"3223",NA,TRUE,"Jacobson"
1948,"3224",NA,TRUE,"Jacobson"
1948,"3225",NA,TRUE,"Jacobson"
1948,"3226",61.6,FALSE,"Jacobson"
1948,"3227",45.4,FALSE,"Jacobson"
1948,"3228",34.3,FALSE,"Jacobson"
1948,"3229",37.8,FALSE,"Jacobson"
1948,"3230",35.2,FALSE,"Jacobson"
1948,"3231",43.7,FALSE,"Jacobson"
1948,"3232",57.5,FALSE,"Jacobson"
1948,"3233",34.5,FALSE,"Jacobson"
1948,"3234",38.3,FALSE,"Jacobson"
1948,"3235",50.1,FALSE,"Jacobson"
1948,"3236",47.8,FALSE,"Jacobson"
1948,"3237",35,FALSE,"Jacobson"
1948,"3238",42,FALSE,"Jacobson"
1948,"3239",34.5,FALSE,"Jacobson"
1948,"3240",48.6,FALSE,"Jacobson"
1948,"3241",39.9,FALSE,"Jacobson"
1948,"3242",47.7,FALSE,"Jacobson"
1948,"3243",52,FALSE,"Jacobson"
1948,"3244",52.9,FALSE,"Jacobson"
1948,"3245",37.8,FALSE,"Jacobson"
1948,"3301",92.7,FALSE,"Jacobson"
1948,"3302",NA,TRUE,"Jacobson"
1948,"3303",78.8,FALSE,"Jacobson"
1948,"3304",78.1,FALSE,"Jacobson"
1948,"3305",73.6,FALSE,"Jacobson"
1948,"3306",73.9,FALSE,"Jacobson"
1948,"3307",84.6,FALSE,"Jacobson"
1948,"3308",62.7,FALSE,"Jacobson"
1948,"3309",59.6,FALSE,"Jacobson"
1948,"3310",59.6,FALSE,"Jacobson"
1948,"3311",64.9,FALSE,"Jacobson"
1948,"3312",63.1,FALSE,"Jacobson"
1948,"3401",NA,TRUE,"Jacobson"
1948,"3402",NA,TRUE,"Jacobson"
1948,"3501",48.4,FALSE,"Jacobson"
1948,"3502",52.9,FALSE,"Jacobson"
1948,"3503",58.2,FALSE,"Jacobson"
1948,"3504",44.3,FALSE,"Jacobson"
1948,"3505",47.9,FALSE,"Jacobson"
1948,"3506",53.1,FALSE,"Jacobson"
1948,"3507",NA,TRUE,"Jacobson"
1948,"3508",45.5,FALSE,"Jacobson"
1948,"3509",53.8,FALSE,"Jacobson"
1948,"3510",42.1,FALSE,"Jacobson"
1948,"3511",49.2,FALSE,"Jacobson"
1948,"3512",47.9,FALSE,"Jacobson"
1948,"3513",40.9,FALSE,"Jacobson"
1948,"3514",57.5,FALSE,"Jacobson"
1948,"3515",56.4,FALSE,"Jacobson"
1948,"3516",52.6,FALSE,"Jacobson"
1948,"3517",47.1,FALSE,"Jacobson"
1948,"3518",54.1,FALSE,"Jacobson"
1948,"3519",68.1,FALSE,"Jacobson"
1948,"3520",NA,TRUE,"Jacobson"
1948,"3521",76,FALSE,"Jacobson"
1948,"3522",45.3,FALSE,"Jacobson"
1948,"3523",52,FALSE,"Jacobson"
1948,"3601",53.3,FALSE,"Jacobson"
1948,"3602",70.6,FALSE,"Jacobson"
1948,"3603",83.9,FALSE,"Jacobson"
1948,"3604",72.1,FALSE,"Jacobson"
1948,"3605",67.4,FALSE,"Jacobson"
1948,"3606",73.7,FALSE,"Jacobson"
1948,"3607",79.4,FALSE,"Jacobson"
1948,"3608",58,FALSE,"Jacobson"
1948,"3701",34.1,FALSE,"Jacobson"
1948,"3702",41.8,FALSE,"Jacobson"
1948,"3703",40.1,FALSE,"Jacobson"
1948,"3704",33.4,FALSE,"Jacobson"
1948,"3801",53.4,FALSE,"Jacobson"
1948,"3802",54.4,FALSE,"Jacobson"
1948,"3803",48,FALSE,"Jacobson"
1948,"3804",58.3,FALSE,"Jacobson"
1948,"3805",50.7,FALSE,"Jacobson"
1948,"3806",43,FALSE,"Jacobson"
1948,"3807",38.1,FALSE,"Jacobson"
1948,"3808",40.8,FALSE,"Jacobson"
1948,"3809",32.9,FALSE,"Jacobson"
1948,"3810",58.5,FALSE,"Jacobson"
1948,"3811",51.8,FALSE,"Jacobson"
1948,"3812",39.4,FALSE,"Jacobson"
1948,"3813",52,FALSE,"Jacobson"
1948,"3814",34.8,FALSE,"Jacobson"
1948,"3815",38.5,FALSE,"Jacobson"
1948,"3816",33.1,FALSE,"Jacobson"
1948,"3817",35.5,FALSE,"Jacobson"
1948,"3818",36.3,FALSE,"Jacobson"
1948,"3819",36.3,FALSE,"Jacobson"
1948,"3820",58.8,FALSE,"Jacobson"
1948,"3821",53.7,FALSE,"Jacobson"
1948,"3822",39.6,FALSE,"Jacobson"
1948,"3823",54.3,FALSE,"Jacobson"
1948,"3824",65.4,FALSE,"Jacobson"
1948,"3825",47.4,FALSE,"Jacobson"
1948,"3826",55.4,FALSE,"Jacobson"
1948,"3827",62.2,FALSE,"Jacobson"
1948,"3828",45.5,FALSE,"Jacobson"
1948,"3829",54.2,FALSE,"Jacobson"
1948,"3830",49.7,FALSE,"Jacobson"
1948,"3831",43.6,FALSE,"Jacobson"
1948,"3832",72.7,FALSE,"Jacobson"
1948,"3833",69.2,FALSE,"Jacobson"
1948,"3901",62,FALSE,"Jacobson"
1948,"3902",59.7,FALSE,"Jacobson"
1948,"4001",89.1,FALSE,"Jacobson"
1948,"4002",NA,TRUE,"Jacobson"
1948,"4003",NA,TRUE,"Jacobson"
1948,"4004",94.9,FALSE,"Jacobson"
1948,"4005",NA,TRUE,"Jacobson"
1948,"4006",NA,TRUE,"Jacobson"
1948,"401",NA,TRUE,"Jacobson"
1948,"402",NA,TRUE,"Jacobson"
1948,"403",68.6,FALSE,"Jacobson"
1948,"404",87.8,FALSE,"Jacobson"
1948,"405",87,FALSE,"Jacobson"
1948,"406",NA,TRUE,"Jacobson"
1948,"407",NA,TRUE,"Jacobson"
1948,"4101",46.5,FALSE,"Jacobson"
1948,"4102",34.1,FALSE,"Jacobson"
1948,"4201",15.3,FALSE,"Jacobson"
1948,"4202",NA,TRUE,"Jacobson"
1948,"4203",68.3,FALSE,"Jacobson"
1948,"4204",64.3,FALSE,"Jacobson"
1948,"4205",NA,TRUE,"Jacobson"
1948,"4206",82.7,FALSE,"Jacobson"
1948,"4207",NA,TRUE,"Jacobson"
1948,"4208",69.2,FALSE,"Jacobson"
1948,"4209",91.1,FALSE,"Jacobson"
1948,"4210",93.1,FALSE,"Jacobson"
1948,"4301",NA,TRUE,"Jacobson"
1948,"4302",93.3,FALSE,"Jacobson"
1948,"4303",88.7,FALSE,"Jacobson"
1948,"4304",NA,TRUE,"Jacobson"
1948,"4305",NA,TRUE,"Jacobson"
1948,"4306",NA,TRUE,"Jacobson"
1948,"4307",NA,TRUE,"Jacobson"
1948,"4308",85.5,FALSE,"Jacobson"
1948,"4309",NA,TRUE,"Jacobson"
1948,"4310",NA,TRUE,"Jacobson"
1948,"4311",NA,TRUE,"Jacobson"
1948,"4312",89.1,FALSE,"Jacobson"
1948,"4313",NA,TRUE,"Jacobson"
1948,"4314",88.9,FALSE,"Jacobson"
1948,"4315",NA,TRUE,"Jacobson"
1948,"4316",NA,TRUE,"Jacobson"
1948,"4317",NA,TRUE,"Jacobson"
1948,"4318",88.7,FALSE,"Jacobson"
1948,"4319",NA,TRUE,"Jacobson"
1948,"4320",75.3,FALSE,"Jacobson"
1948,"4321",NA,TRUE,"Jacobson"
1948,"4401",59,FALSE,"Jacobson"
1948,"4402",57.5,FALSE,"Jacobson"
1948,"4501",39.2,FALSE,"Jacobson"
1948,"4601",81.1,FALSE,"Jacobson"
1948,"4602",64,FALSE,"Jacobson"
1948,"4603",75,FALSE,"Jacobson"
1948,"4604",NA,TRUE,"Jacobson"
1948,"4605",NA,TRUE,"Jacobson"
1948,"4606",65.1,FALSE,"Jacobson"
1948,"4607",60.4,FALSE,"Jacobson"
1948,"4608",56.9,FALSE,"Jacobson"
1948,"4609",52.4,FALSE,"Jacobson"
1948,"4701",52,FALSE,"Jacobson"
1948,"4702",63.3,FALSE,"Jacobson"
1948,"4703",47.9,FALSE,"Jacobson"
1948,"4704",46.8,FALSE,"Jacobson"
1948,"4705",45.4,FALSE,"Jacobson"
1948,"4706",42.6,FALSE,"Jacobson"
1948,"4801",57.3,FALSE,"Jacobson"
1948,"4802",54.7,FALSE,"Jacobson"
1948,"4803",57.1,FALSE,"Jacobson"
1948,"4804",53.1,FALSE,"Jacobson"
1948,"4805",65.1,FALSE,"Jacobson"
1948,"4806",62.5,FALSE,"Jacobson"
1948,"4901",47.8,FALSE,"Jacobson"
1948,"4902",45.8,FALSE,"Jacobson"
1948,"4903",30.5,FALSE,"Jacobson"
1948,"4904",58.6,FALSE,"Jacobson"
1948,"4905",54.2,FALSE,"Jacobson"
1948,"4906",44.1,FALSE,"Jacobson"
1948,"4907",36.6,FALSE,"Jacobson"
1948,"4908",44.7,FALSE,"Jacobson"
1948,"4909",NA,TRUE,"Jacobson"
1948,"4910",43.2,FALSE,"Jacobson"
1948,"5001",48.5,FALSE,"Jacobson"
1948,"501",45.4,FALSE,"Jacobson"
1948,"502",NA,TRUE,"Jacobson"
1948,"503",NA,TRUE,"Jacobson"
1948,"504",51.7,FALSE,"Jacobson"
1948,"505",NA,TRUE,"Jacobson"
1948,"506",NA,TRUE,"Jacobson"
1948,"507",48.6,FALSE,"Jacobson"
1948,"508",NA,TRUE,"Jacobson"
1948,"509",52.2,FALSE,"Jacobson"
1948,"510",NA,TRUE,"Jacobson"
1948,"511",NA,TRUE,"Jacobson"
1948,"512",NA,TRUE,"Jacobson"
1948,"513",47.3,FALSE,"Jacobson"
1948,"514",66.8,FALSE,"Jacobson"
1948,"515",NA,TRUE,"Jacobson"
1948,"516",42.9,FALSE,"Jacobson"
1948,"517",NA,TRUE,"Jacobson"
1948,"518",54.4,FALSE,"Jacobson"
1948,"519",71.7,FALSE,"Jacobson"
1948,"520",NA,TRUE,"Jacobson"
1948,"521",56.4,FALSE,"Jacobson"
1948,"522",NA,TRUE,"Jacobson"
1948,"523",56.4,FALSE,"Jacobson"
1948,"601",64.8,FALSE,"Jacobson"
1948,"602",48.1,FALSE,"Jacobson"
1948,"603",50.7,FALSE,"Jacobson"
1948,"604",51.9,FALSE,"Jacobson"
1948,"701",55.3,FALSE,"Jacobson"
1948,"702",51.7,FALSE,"Jacobson"
1948,"703",50.4,FALSE,"Jacobson"
1948,"704",44,FALSE,"Jacobson"
1948,"705",48.1,FALSE,"Jacobson"
1948,"706",49.7,FALSE,"Jacobson"
1948,"801",49.2,FALSE,"Jacobson"
1948,"901",NA,TRUE,"Jacobson"
1948,"902",91.1,FALSE,"Jacobson"
1948,"903",NA,TRUE,"Jacobson"
1948,"904",81,FALSE,"Jacobson"
1948,"905",70.7,FALSE,"Jacobson"
1948,"906",66.7,FALSE,"Jacobson"
1950,"1001",NA,TRUE,"Jacobson"
1950,"1002",NA,TRUE,"Jacobson"
1950,"1003",NA,TRUE,"Jacobson"
1950,"1004",NA,TRUE,"Jacobson"
1950,"1005",NA,TRUE,"Jacobson"
1950,"1006",NA,TRUE,"Jacobson"
1950,"1007",NA,TRUE,"Jacobson"
1950,"1008",NA,TRUE,"Jacobson"
1950,"1009",NA,TRUE,"Jacobson"
1950,"101",NA,TRUE,"Jacobson"
1950,"1010",NA,TRUE,"Jacobson"
1950,"102",NA,TRUE,"Jacobson"
1950,"103",NA,TRUE,"Jacobson"
1950,"104",93.7,FALSE,"Jacobson"
1950,"105",NA,TRUE,"Jacobson"
1950,"106",NA,TRUE,"Jacobson"
1950,"107",NA,TRUE,"Jacobson"
1950,"108",NA,TRUE,"Jacobson"
1950,"109",NA,TRUE,"Jacobson"
1950,"1201",49.5,FALSE,"Jacobson"
1950,"1202",42.9,FALSE,"Jacobson"
1950,"1301",62.4,FALSE,"Jacobson"
1950,"1302",46.4,FALSE,"Jacobson"
1950,"1303",45.5,FALSE,"Jacobson"
1950,"1304",44.2,FALSE,"Jacobson"
1950,"1305",65.6,FALSE,"Jacobson"
1950,"1306",64.6,FALSE,"Jacobson"
1950,"1307",71.8,FALSE,"Jacobson"
1950,"1308",59.3,FALSE,"Jacobson"
1950,"1309",51.8,FALSE,"Jacobson"
1950,"1310",33.5,FALSE,"Jacobson"
1950,"1311",43.3,FALSE,"Jacobson"
1950,"1312",43.8,FALSE,"Jacobson"
1950,"1313",25.9,FALSE,"Jacobson"
1950,"1314",25.8,FALSE,"Jacobson"
1950,"1315",36.7,FALSE,"Jacobson"
1950,"1316",32.7,FALSE,"Jacobson"
1950,"1317",33.2,FALSE,"Jacobson"
1950,"1318",38.4,FALSE,"Jacobson"
1950,"1319",41,FALSE,"Jacobson"
1950,"1320",40.7,FALSE,"Jacobson"
1950,"1321",52.8,FALSE,"Jacobson"
1950,"1322",39.3,FALSE,"Jacobson"
1950,"1323",44.1,FALSE,"Jacobson"
1950,"1324",44.7,FALSE,"Jacobson"
1950,"1325",64.9,FALSE,"Jacobson"
1950,"1326",48.8,FALSE,"Jacobson"
1950,"1401",52.8,FALSE,"Jacobson"
1950,"1402",42.4,FALSE,"Jacobson"
1950,"1403",46.8,FALSE,"Jacobson"
1950,"1404",43.4,FALSE,"Jacobson"
1950,"1405",45.5,FALSE,"Jacobson"
1950,"1406",47.4,FALSE,"Jacobson"
1950,"1407",49.6,FALSE,"Jacobson"
1950,"1408",51.5,FALSE,"Jacobson"
1950,"1409",44.8,FALSE,"Jacobson"
1950,"1410",40.7,FALSE,"Jacobson"
1950,"1411",43.1,FALSE,"Jacobson"
1950,"1501",38.1,FALSE,"Jacobson"
1950,"1502",41.2,FALSE,"Jacobson"
1950,"1503",35.7,FALSE,"Jacobson"
1950,"1504",43,FALSE,"Jacobson"
1950,"1505",42.9,FALSE,"Jacobson"
1950,"1506",35.2,FALSE,"Jacobson"
1950,"1507",37.8,FALSE,"Jacobson"
1950,"1508",35.9,FALSE,"Jacobson"
1950,"1601",33.5,FALSE,"Jacobson"
1950,"1602",47.8,FALSE,"Jacobson"
1950,"1603",45.3,FALSE,"Jacobson"
1950,"1604",41.2,FALSE,"Jacobson"
1950,"1605",39,FALSE,"Jacobson"
1950,"1606",40.5,FALSE,"Jacobson"
1950,"1701",NA,TRUE,"Jacobson"
1950,"1702",NA,TRUE,"Jacobson"
1950,"1703",44.5,FALSE,"Jacobson"
1950,"1704",NA,TRUE,"Jacobson"
1950,"1705",63.3,FALSE,"Jacobson"
1950,"1706",NA,TRUE,"Jacobson"
1950,"1707",56.1,FALSE,"Jacobson"
1950,"1708",60.5,FALSE,"Jacobson"
1950,"1709",NA,TRUE,"Jacobson"
1950,"1801",NA,TRUE,"Jacobson"
1950,"1802",NA,TRUE,"Jacobson"
1950,"1803",NA,TRUE,"Jacobson"
1950,"1804",NA,TRUE,"Jacobson"
1950,"1805",NA,TRUE,"Jacobson"
1950,"1806",NA,TRUE,"Jacobson"
1950,"1807",NA,TRUE,"Jacobson"
1950,"1808",NA,TRUE,"Jacobson"
1950,"1901",46,FALSE,"Jacobson"
1950,"1902",42.3,FALSE,"Jacobson"
1950,"1903",37.1,FALSE,"Jacobson"
1950,"2001",43,FALSE,"Jacobson"
1950,"2002",49.2,FALSE,"Jacobson"
1950,"2003",65.7,FALSE,"Jacobson"
1950,"2004",58.7,FALSE,"Jacobson"
1950,"2005",57.5,FALSE,"Jacobson"
1950,"2006",38.1,FALSE,"Jacobson"
1950,"2101",31.1,FALSE,"Jacobson"
1950,"2102",54.6,FALSE,"Jacobson"
1950,"2103",71.5,FALSE,"Jacobson"
1950,"2104",57.4,FALSE,"Jacobson"
1950,"2105",23.9,FALSE,"Jacobson"
1950,"2106",26.3,FALSE,"Jacobson"
1950,"2107",79,FALSE,"Jacobson"
1950,"2108",46.1,FALSE,"Jacobson"
1950,"2109",41.6,FALSE,"Jacobson"
1950,"2110",41.7,FALSE,"Jacobson"
1950,"2111",82.5,FALSE,"Jacobson"
1950,"2112",86.1,FALSE,"Jacobson"
1950,"2113",37.8,FALSE,"Jacobson"
1950,"2114",35.6,FALSE,"Jacobson"
1950,"2201",83.8,FALSE,"Jacobson"
1950,"2202",39.2,FALSE,"Jacobson"
1950,"2203",37.8,FALSE,"Jacobson"
1950,"2204",31.1,FALSE,"Jacobson"
1950,"2205",33.2,FALSE,"Jacobson"
1950,"2206",46.9,FALSE,"Jacobson"
1950,"2207",36.9,FALSE,"Jacobson"
1950,"2208",39,FALSE,"Jacobson"
1950,"2209",45.8,FALSE,"Jacobson"
1950,"2210",33.8,FALSE,"Jacobson"
1950,"2211",33.4,FALSE,"Jacobson"
1950,"2212",38.3,FALSE,"Jacobson"
1950,"2213",61.6,FALSE,"Jacobson"
1950,"2214",51.6,FALSE,"Jacobson"
1950,"2215",64.2,FALSE,"Jacobson"
1950,"2216",61.1,FALSE,"Jacobson"
1950,"2217",44.3,FALSE,"Jacobson"
1950,"2301",32.9,FALSE,"Jacobson"
1950,"2302",40.1,FALSE,"Jacobson"
1950,"2303",51.7,FALSE,"Jacobson"
1950,"2304",60.4,FALSE,"Jacobson"
1950,"2305",40.4,FALSE,"Jacobson"
1950,"2306",56.2,FALSE,"Jacobson"
1950,"2307",38.3,FALSE,"Jacobson"
1950,"2308",62.9,FALSE,"Jacobson"
1950,"2309",35.1,FALSE,"Jacobson"
1950,"2401",92.5,FALSE,"Jacobson"
1950,"2402",NA,TRUE,"Jacobson"
1950,"2403",92.5,FALSE,"Jacobson"
1950,"2404",NA,TRUE,"Jacobson"
1950,"2405",NA,TRUE,"Jacobson"
1950,"2406",NA,TRUE,"Jacobson"
1950,"2407",NA,TRUE,"Jacobson"
1950,"2501",54.4,FALSE,"Jacobson"
1950,"2502",53,FALSE,"Jacobson"
1950,"2503",51.1,FALSE,"Jacobson"
1950,"2504",61.5,FALSE,"Jacobson"
1950,"2505",54.4,FALSE,"Jacobson"
1950,"2506",49.3,FALSE,"Jacobson"
1950,"2507",41.3,FALSE,"Jacobson"
1950,"2508",54.7,FALSE,"Jacobson"
1950,"2509",61.4,FALSE,"Jacobson"
1950,"2510",NA,TRUE,"Jacobson"
1950,"2511",64.7,FALSE,"Jacobson"
1950,"2512",49,FALSE,"Jacobson"
1950,"2513",68.3,FALSE,"Jacobson"
1950,"2601",61.3,FALSE,"Jacobson"
1950,"2602",45,FALSE,"Jacobson"
1950,"2701",45.5,FALSE,"Jacobson"
1950,"2702",36.5,FALSE,"Jacobson"
1950,"2703",33.1,FALSE,"Jacobson"
1950,"2704",34.2,FALSE,"Jacobson"
1950,"2801",52.8,FALSE,"Jacobson"
1950,"2901",42.5,FALSE,"Jacobson"
1950,"2902",35.5,FALSE,"Jacobson"
1950,"3001",43.3,FALSE,"Jacobson"
1950,"3002",45.7,FALSE,"Jacobson"
1950,"3003",37.3,FALSE,"Jacobson"
1950,"3004",52.2,FALSE,"Jacobson"
1950,"3005",38.4,FALSE,"Jacobson"
1950,"3006",37.8,FALSE,"Jacobson"
1950,"3007",30.3,FALSE,"Jacobson"
1950,"3008",36.3,FALSE,"Jacobson"
1950,"3009",36.2,FALSE,"Jacobson"
1950,"301",60.6,FALSE,"Jacobson"
1950,"3010",61,FALSE,"Jacobson"
1950,"3011",52.1,FALSE,"Jacobson"
1950,"3012",45.7,FALSE,"Jacobson"
1950,"3013",55.6,FALSE,"Jacobson"
1950,"3014",59.2,FALSE,"Jacobson"
1950,"302",69.1,FALSE,"Jacobson"
1950,"3101",NA,TRUE,"Jacobson"
1950,"3102",NA,TRUE,"Jacobson"
1950,"3201",50.1,FALSE,"Jacobson"
1950,"3202",31.8,FALSE,"Jacobson"
1950,"3203",37.4,FALSE,"Jacobson"
1950,"3204",57.9,FALSE,"Jacobson"
1950,"3205",54.1,FALSE,"Jacobson"
1950,"3206",58.9,FALSE,"Jacobson"
1950,"3207",61,FALSE,"Jacobson"
1950,"3208",69.5,FALSE,"Jacobson"
1950,"3209",NA,TRUE,"Jacobson"
1950,"3210",72.4,FALSE,"Jacobson"
1950,"3211",64,FALSE,"Jacobson"
1950,"3212",65,FALSE,"Jacobson"
1950,"3213",60.8,FALSE,"Jacobson"
1950,"3214",77.8,FALSE,"Jacobson"
1950,"3215",80.9,FALSE,"Jacobson"
1950,"3216",54.9,FALSE,"Jacobson"
1950,"3217",43.7,FALSE,"Jacobson"
1950,"3218",NA,TRUE,"Jacobson"
1950,"3219",73.6,FALSE,"Jacobson"
1950,"3220",66.2,FALSE,"Jacobson"
1950,"3221",34.8,FALSE,"Jacobson"
1950,"3222",69.8,FALSE,"Jacobson"
1950,"3223",74.4,FALSE,"Jacobson"
1950,"3224",82.9,FALSE,"Jacobson"
1950,"3225",61.3,FALSE,"Jacobson"
1950,"3226",60.8,FALSE,"Jacobson"
1950,"3227",43,FALSE,"Jacobson"
1950,"3228",31.3,FALSE,"Jacobson"
1950,"3229",37.2,FALSE,"Jacobson"
1950,"3230",33.1,FALSE,"Jacobson"
1950,"3231",34.2,FALSE,"Jacobson"
1950,"3232",60,FALSE,"Jacobson"
1950,"3233",29.8,FALSE,"Jacobson"
1950,"3234",32.1,FALSE,"Jacobson"
1950,"3235",47.2,FALSE,"Jacobson"
1950,"3236",38.9,FALSE,"Jacobson"
1950,"3237",35.4,FALSE,"Jacobson"
1950,"3238",31.2,FALSE,"Jacobson"
1950,"3239",33,FALSE,"Jacobson"
1950,"3240",33.5,FALSE,"Jacobson"
1950,"3241",35.5,FALSE,"Jacobson"
1950,"3242",41.4,FALSE,"Jacobson"
1950,"3243",48.6,FALSE,"Jacobson"
1950,"3244",48.6,FALSE,"Jacobson"
1950,"3245",34,FALSE,"Jacobson"
1950,"3301",92.8,FALSE,"Jacobson"
1950,"3302",NA,TRUE,"Jacobson"
1950,"3303",NA,TRUE,"Jacobson"
1950,"3304",72.8,FALSE,"Jacobson"
1950,"3305",NA,TRUE,"Jacobson"
1950,"3306",75.4,FALSE,"Jacobson"
1950,"3307",84,FALSE,"Jacobson"
1950,"3308",59.6,FALSE,"Jacobson"
1950,"3309",61.1,FALSE,"Jacobson"
1950,"3310",52.3,FALSE,"Jacobson"
1950,"3311",68.9,FALSE,"Jacobson"
1950,"3312",63.7,FALSE,"Jacobson"
1950,"3401",NA,TRUE,"Jacobson"
1950,"3402",NA,TRUE,"Jacobson"
1950,"3501",41,FALSE,"Jacobson"
1950,"3502",47.3,FALSE,"Jacobson"
1950,"3503",54.5,FALSE,"Jacobson"
1950,"3504",33.2,FALSE,"Jacobson"
1950,"3505",42.5,FALSE,"Jacobson"
1950,"3506",50.8,FALSE,"Jacobson"
1950,"3507",31.6,FALSE,"Jacobson"
1950,"3508",37.3,FALSE,"Jacobson"
1950,"3509",NA,TRUE,"Jacobson"
1950,"3510",34.8,FALSE,"Jacobson"
1950,"3511",46.9,FALSE,"Jacobson"
1950,"3512",35.9,FALSE,"Jacobson"
1950,"3513",29.1,FALSE,"Jacobson"
1950,"3514",49.5,FALSE,"Jacobson"
1950,"3515",61.6,FALSE,"Jacobson"
1950,"3516",49.3,FALSE,"Jacobson"
1950,"3517",35.8,FALSE,"Jacobson"
1950,"3518",50.8,FALSE,"Jacobson"
1950,"3519",63.8,FALSE,"Jacobson"
1950,"3520",74.2,FALSE,"Jacobson"
1950,"3521",75.4,FALSE,"Jacobson"
1950,"3522",37.3,FALSE,"Jacobson"
1950,"3523",46.1,FALSE,"Jacobson"
1950,"3601",47.1,FALSE,"Jacobson"
1950,"3602",66.2,FALSE,"Jacobson"
1950,"3603",82.8,FALSE,"Jacobson"
1950,"3604",68.1,FALSE,"Jacobson"
1950,"3605",58.8,FALSE,"Jacobson"
1950,"3606",67.1,FALSE,"Jacobson"
1950,"3607",67.1,FALSE,"Jacobson"
1950,"3608",45.8,FALSE,"Jacobson"
1950,"3701",33.5,FALSE,"Jacobson"
1950,"3702",44.6,FALSE,"Jacobson"
1950,"3703",46.2,FALSE,"Jacobson"
1950,"3704",40.5,FALSE,"Jacobson"
1950,"3801",53.8,FALSE,"Jacobson"
1950,"3802",57,FALSE,"Jacobson"
1950,"3803",49.7,FALSE,"Jacobson"
1950,"3804",57.5,FALSE,"Jacobson"
1950,"3805",55.5,FALSE,"Jacobson"
1950,"3806",49.8,FALSE,"Jacobson"
1950,"3807",37.3,FALSE,"Jacobson"
1950,"3808",41.8,FALSE,"Jacobson"
1950,"3809",32.8,FALSE,"Jacobson"
1950,"3810",51.5,FALSE,"Jacobson"
1950,"3811",54.4,FALSE,"Jacobson"
1950,"3812",43.2,FALSE,"Jacobson"
1950,"3813",51.2,FALSE,"Jacobson"
1950,"3814",39.1,FALSE,"Jacobson"
1950,"3815",37.6,FALSE,"Jacobson"
1950,"3816",33.9,FALSE,"Jacobson"
1950,"3817",37.3,FALSE,"Jacobson"
1950,"3818",36.4,FALSE,"Jacobson"
1950,"3819",37.2,FALSE,"Jacobson"
1950,"3820",58.3,FALSE,"Jacobson"
1950,"3821",52.2,FALSE,"Jacobson"
1950,"3822",40.5,FALSE,"Jacobson"
1950,"3823",48.2,FALSE,"Jacobson"
1950,"3824",59.1,FALSE,"Jacobson"
1950,"3825",47.6,FALSE,"Jacobson"
1950,"3826",47.5,FALSE,"Jacobson"
1950,"3827",57.1,FALSE,"Jacobson"
1950,"3828",43,FALSE,"Jacobson"
1950,"3829",47.4,FALSE,"Jacobson"
1950,"3830",43.5,FALSE,"Jacobson"
1950,"3831",32.5,FALSE,"Jacobson"
1950,"3832",68.7,FALSE,"Jacobson"
1950,"3833",65.8,FALSE,"Jacobson"
1950,"3901",63.1,FALSE,"Jacobson"
1950,"3902",60.8,FALSE,"Jacobson"
1950,"4001",NA,TRUE,"Jacobson"
1950,"4002",NA,TRUE,"Jacobson"
1950,"4003",NA,TRUE,"Jacobson"
