"lev","uid","part","x","y","code"
"b",29,1,13.265,9.732,"15213"
"b",29,1,13.273,9.734,"15213"
"b",29,1,13.282,9.737,"15213"
"b",29,1,13.29,9.741,"15213"
"b",29,1,13.296,9.746,"15213"
"b",29,1,13.303,9.755,"15213"
"b",29,1,13.338,9.806,"15213"
"b",29,1,13.342,9.809,"15213"
"b",29,1,13.346,9.81,"15213"
"b",29,1,13.35,9.809,"15213"
"b",29,1,13.355,9.807,"15213"
"b",29,1,13.358,9.804,"15213"
"b",29,1,13.359,9.8,"15213"
"b",29,1,13.36,9.795,"15213"
"b",29,1,13.359,9.78,"15213"
"b",29,1,13.355,9.762,"15213"
"b",29,1,13.351,9.752,"15213"
"b",29,1,13.347,9.741,"15213"
"b",29,1,13.336,9.718,"15213"
"b",29,1,13.335,9.714,"15213"
"b",29,1,13.335,9.71,"15213"
"b",29,1,13.337,9.704,"15213"
"b",29,1,13.339,9.7,"15213"
"b",29,1,13.341,9.699,"15213"
"b",29,1,13.337,9.692,"15213"
"b",29,1,13.332,9.685,"15213"
"b",29,1,13.33,9.687,"15213"
"b",29,1,13.324,9.69,"15213"
"b",29,1,13.297,9.709,"15213"
"b",29,1,13.291,9.701,"15213"
"b",29,1,13.286,9.694,"15213"
"b",29,1,13.283,9.69,"15213"
"b",29,1,13.28,9.686,"15213"
"b",29,1,13.278,9.683,"15213"
"b",29,1,13.273,9.678,"15213"
"b",29,1,13.267,9.673,"15213"
"b",29,1,13.263,9.669,"15213"
"b",29,1,13.258,9.666,"15213"
"b",29,1,13.252,9.662,"15213"
"b",29,1,13.246,9.659,"15213"
"b",29,1,13.241,9.657,"15213"
"b",29,1,13.24,9.656,"15213"
"b",29,1,13.238,9.655,"15213"
"b",29,1,13.213,9.741,"15213"
"b",29,1,13.199,9.761,"15213"
"b",29,1,13.17,9.744,"15213"
"b",29,1,13.167,9.743,"15213"
"b",29,1,13.135,9.884,"15213"
"b",29,1,13.135,9.89,"15213"
"b",30,1,13.17,9.744,"15213"
"b",30,1,13.199,9.761,"15213"
"b",30,1,13.213,9.741,"15213"
"b",30,1,13.238,9.655,"15213"
"b",30,1,13.24,9.656,"15213"
"b",30,1,13.241,9.657,"15213"
"b",30,1,13.246,9.659,"15213"
"b",30,1,13.252,9.662,"15213"
"b",30,1,13.258,9.666,"15213"
"b",30,1,13.263,9.669,"15213"
"b",30,1,13.267,9.673,"15213"
"b",30,1,13.273,9.678,"15213"
"b",30,1,13.278,9.683,"15213"
"b",30,1,13.28,9.686,"15213"
"b",30,1,13.283,9.69,"15213"
"b",30,1,13.286,9.694,"15213"
"b",30,1,13.291,9.701,"15213"
"b",30,1,13.297,9.709,"15213"
"b",30,1,13.324,9.69,"15213"
"b",30,1,13.33,9.687,"15213"
"b",30,1,13.332,9.685,"15213"
"b",30,1,13.318,9.662,"15213"
"b",30,1,13.314,9.656,"15213"
"b",30,1,13.289,9.632,"15213"
"b",30,1,13.279,9.625,"15213"
"b",30,1,13.269,9.621,"15213"
"b",30,1,13.223,9.605,"15213"
"b",30,1,13.192,9.594,"15213"
"b",30,1,13.17,9.744,"15213"
"b",31,1,14.381,10.852,"15213"
"b",31,1,14.453,10.87,"15213"
"b",31,1,14.473,10.881,"15213"
"b",31,1,14.479,10.882,"15213"
"b",31,1,14.482,10.877,"15213"
"b",31,1,14.489,10.865,"15213"
"b",31,1,14.505,10.835,"15213"
"b",31,1,14.516,10.819,"15213"
"b",31,1,14.511,10.818,"15213"
"b",31,1,14.416,10.792,"15213"
"b",31,1,14.414,10.792,"15213"
"b",31,1,14.397,10.787,"15213"
"b",31,1,14.381,10.852,"15213"
"b",32,1,14.416,10.792,"15213"
"b",32,1,14.511,10.818,"15213"
"b",32,1,14.516,10.819,"15213"
"b",32,1,14.53,10.794,"15213"
"b",32,1,14.545,10.765,"15213"
"b",32,1,14.529,10.76,"15213"
"b",32,1,14.513,10.755,"15213"
"b",32,1,14.473,10.744,"15213"
"b",32,1,14.435,10.734,"15213"
"b",32,1,14.434,10.733,"15213"
"b",32,1,14.433,10.733,"15213"
"b",32,1,14.431,10.733,"15213"
"b",32,1,14.424,10.76,"15213"
"b",32,1,14.416,10.792,"15213"
"b",33,1,14.364,10.779,"15213"
"b",33,1,14.397,10.787,"15213"
"b",33,1,14.414,10.792,"15213"
"b",33,1,14.416,10.792,"15213"
"b",33,1,14.424,10.76,"15213"
"b",33,1,14.431,10.733,"15213"
"b",33,1,14.429,10.732,"15213"
"b",33,1,14.414,10.728,"15213"
"b",33,1,14.381,10.719,"15213"
"b",33,1,14.377,10.731,"15213"
"b",33,1,14.367,10.767,"15213"
"b",33,1,14.364,10.779,"15213"
"b",34,1,14.344,10.84,"15213"
"b",34,1,14.375,10.85,"15213"
"b",34,1,14.381,10.852,"15213"
"b",34,1,14.397,10.787,"15213"
"b",34,1,14.364,10.779,"15213"
"b",34,1,14.36,10.791,"15213"
"b",34,1,14.354,10.81,"15213"
"b",34,1,14.348,10.828,"15213"
"b",34,1,14.344,10.84,"15213"
"b",35,1,14.217,10.803,"15213"
"b",35,1,14.243,10.809,"15213"
"b",35,1,14.275,10.817,"15213"
"b",35,1,14.305,10.827,"15213"
"b",35,1,14.319,10.831,"15213"
"b",35,1,14.344,10.84,"15213"
"b",35,1,14.348,10.828,"15213"
"b",35,1,14.354,10.81,"15213"
"b",35,1,14.36,10.791,"15213"
"b",35,1,14.364,10.779,"15213"
"b",35,1,14.338,10.772,"15213"
"b",35,1,14.287,10.758,"15213"
"b",35,1,14.26,10.751,"15213"
"b",35,1,14.234,10.744,"15213"
"b",35,1,14.231,10.756,"15213"
"b",35,1,14.226,10.773,"15213"
"b",35,1,14.221,10.791,"15213"
"b",35,1,14.217,10.803,"15213"
"b",36,1,14.381,10.719,"15213"
"b",36,1,14.414,10.728,"15213"
"b",36,1,14.429,10.732,"15213"
"b",36,1,14.431,10.733,"15213"
"b",36,1,14.433,10.733,"15213"
"b",36,1,14.436,10.72,"15213"
"b",36,1,14.448,10.674,"15213"
"b",36,1,14.432,10.67,"15213"
"b",36,1,14.397,10.66,"15213"
"b",36,1,14.393,10.672,"15213"
"b",36,1,14.384,10.707,"15213"
"b",36,1,14.381,10.719,"15213"
"b",37,1,14.434,10.733,"15213"
"b",37,1,14.435,10.734,"15213"
"b",37,1,14.473,10.744,"15213"
"b",37,1,14.478,10.722,"15213"
"b",37,1,14.488,10.685,"15213"
"b",37,1,14.483,10.684,"15213"
"b",37,1,14.449,10.674,"15213"
"b",37,1,14.448,10.674,"15213"
"b",37,1,14.436,10.72,"15213"
"b",37,1,14.433,10.733,"15213"
"b",37,1,14.434,10.733,"15213"
"b",38,1,14.473,10.744,"15213"
"b",38,1,14.513,10.755,"15213"
"b",38,1,14.529,10.76,"15213"
"b",38,1,14.545,10.765,"15213"
"b",38,1,14.551,10.754,"15213"
"b",38,1,14.569,10.721,"15213"
"b",38,1,14.575,10.71,"15213"
"b",38,1,14.569,10.707,"15213"
"b",38,1,14.539,10.699,"15213"
"b",38,1,14.488,10.685,"15213"
"b",38,1,14.478,10.722,"15213"
"b",38,1,14.473,10.744,"15213"
"b",39,1,14.397,10.66,"15213"
"b",39,1,14.432,10.67,"15213"
"b",39,1,14.448,10.674,"15213"
"b",39,1,14.449,10.674,"15213"
"b",39,1,14.483,10.684,"15213"
"b",39,1,14.488,10.685,"15213"
"b",39,1,14.539,10.699,"15213"
"b",39,1,14.569,10.707,"15213"
"b",39,1,14.575,10.71,"15213"
"b",39,1,14.58,10.7,"15213"
"b",39,1,14.584,10.688,"15213"
"b",39,1,14.587,10.671,"15213"
"b",39,1,14.587,10.667,"15213"
"b",39,1,14.585,10.651,"15213"
"b",39,1,14.58,10.635,"15213"
"b",39,1,14.568,10.61,"15213"
"b",39,1,14.566,10.602,"15213"
"b",39,1,14.449,10.578,"15213"
"b",39,1,14.422,10.569,"15213"
"b",39,1,14.416,10.587,"15213"
"b",39,1,14.412,10.6,"15213"
"b",39,1,14.401,10.642,"15213"
"b",39,1,14.397,10.66,"15213"
"b",40,1,14.234,10.744,"15213"
"b",40,1,14.26,10.751,"15213"
"b",40,1,14.287,10.758,"15213"
"b",40,1,14.301,10.697,"15213"
"b",40,1,14.277,10.69,"15213"
"b",40,1,14.251,10.683,"15213"
"b",40,1,14.247,10.695,"15213"
"b",40,1,14.238,10.732,"15213"
"b",40,1,14.234,10.744,"15213"
"b",41,1,14.287,10.758,"15213"
"b",41,1,14.338,10.772,"15213"
"b",41,1,14.364,10.779,"15213"
"b",41,1,14.367,10.767,"15213"
"b",41,1,14.377,10.731,"15213"
"b",41,1,14.381,10.719,"15213"
"b",41,1,14.355,10.712,"15213"
"b",41,1,14.301,10.697,"15213"
"b",41,1,14.287,10.758,"15213"
"b",42,1,14.251,10.683,"15213"
"b",42,1,14.277,10.69,"15213"
"b",42,1,14.301,10.697,"15213"
"b",42,1,14.355,10.712,"15213"
"b",42,1,14.381,10.719,"15213"
"b",42,1,14.384,10.707,"15213"
"b",42,1,14.393,10.672,"15213"
"b",42,1,14.397,10.66,"15213"
"b",42,1,14.371,10.653,"15213"
"b",42,1,14.293,10.632,"15213"
"b",42,1,14.266,10.625,"15213"
"b",42,1,14.263,10.636,"15213"
"b",42,1,14.254,10.671,"15213"
"b",42,1,14.251,10.683,"15213"
"b",43,1,14.163,11.141,"15213"
"b",43,1,14.2,11.163,"15213"
"b",43,1,14.208,11.168,"15213"
"b",43,1,14.223,11.178,"15213"
"b",43,1,14.237,11.186,"15213"
"b",43,1,14.25,11.194,"15213"
"b",43,1,14.279,11.211,"15213"
"b",43,1,14.293,11.22,"15213"
"b",43,1,14.295,11.221,"15213"
"b",43,1,14.3,11.224,"15213"
"b",43,1,14.302,11.225,"15213"
"b",43,1,14.435,10.974,"15213"
"b",43,1,14.463,10.917,"15213"
"b",43,1,14.469,10.907,"15213"
"b",43,1,14.479,10.882,"15213"
"b",43,1,14.473,10.881,"15213"
"b",43,1,14.453,10.87,"15213"
"b",43,1,14.381,10.852,"15213"
"b",43,1,14.375,10.85,"15213"
"b",43,1,14.344,10.84,"15213"
"b",43,1,14.331,10.867,"15213"
"b",43,1,14.308,10.901,"15213"
"b",43,1,14.188,11.074,"15213"
"b",43,1,14.148,11.132,"15213"
"b",43,1,14.163,11.141,"15213"
"b",44,1,14.072,11.027,"15213"
"b",44,1,14.116,11.087,"15213"
"b",44,1,14.134,11.111,"15213"
"b",44,1,14.148,11.132,"15213"
"b",44,1,14.188,11.074,"15213"
"b",44,1,14.308,10.901,"15213"
"b",44,1,14.331,10.867,"15213"
"b",44,1,14.344,10.84,"15213"
"b",44,1,14.319,10.831,"15213"
"b",44,1,14.305,10.827,"15213"
"b",44,1,14.275,10.817,"15213"
"b",44,1,14.243,10.809,"15213"
"b",44,1,14.217,10.803,"15213"
"b",44,1,14.212,10.818,"15213"
"b",44,1,14.196,10.842,"15213"
"b",44,1,14.191,10.85,"15213"
"b",44,1,14.17,10.881,"15213"
"b",44,1,14.102,10.982,"15213"
"b",44,1,14.072,11.027,"15213"
"b",45,1,14.011,10.945,"15213"
"b",45,1,14.023,10.961,"15213"
"b",45,1,14.06,11.01,"15213"
"b",45,1,14.072,11.027,"15213"
"b",45,1,14.102,10.982,"15213"
"b",45,1,14.17,10.881,"15213"
"b",45,1,14.108,10.845,"15213"
"b",45,1,14.144,10.778,"15213"
"b",45,1,14.14,10.776,"15213"
"b",45,1,14.13,10.768,"15213"
"b",45,1,14.128,10.767,"15213"
"b",45,1,14.114,10.748,"15213"
"b",45,1,14.11,10.765,"15213"
"b",45,1,14.096,10.789,"15213"
"b",45,1,14.094,10.793,"15213"
"b",45,1,14.053,10.867,"15213"
"b",45,1,14.032,10.906,"15213"
"b",45,1,14.011,10.945,"15213"
"b",46,1,14.108,10.845,"15213"
"b",46,1,14.17,10.881,"15213"
"b",46,1,14.191,10.85,"15213"
"b",46,1,14.196,10.842,"15213"
"b",46,1,14.212,10.818,"15213"
"b",46,1,14.217,10.803,"15213"
"b",46,1,14.194,10.797,"15213"
"b",46,1,14.174,10.792,"15213"
"b",46,1,14.156,10.785,"15213"
"b",46,1,14.144,10.778,"15213"
"b",46,1,14.108,10.845,"15213"
"b",47,1,14.015,10.088,"15260"
"b",47,1,14.036,10.109,"15260"
"b",47,1,14.042,10.114,"15260"
"b",47,1,14.044,10.116,"15260"
"b",47,1,14.074,10.133,"15260"
"b",47,1,14.107,10.151,"15260"
"b",47,1,14.117,10.16,"15260"
"b",47,1,14.124,10.169,"15260"
"b",47,1,14.129,10.18,"15260"
"b",47,1,14.132,10.189,"15260"
"b",47,1,14.136,10.2,"15260"
"b",47,1,14.138,10.21,"15260"
"b",47,1,14.139,10.222,"15260"
"b",47,1,14.141,10.233,"15260"
"b",47,1,14.145,10.243,"15260"
"b",47,1,14.147,10.246,"15260"
"b",47,1,14.15,10.254,"15260"
"b",47,1,14.162,10.275,"15260"
"b",47,1,14.168,10.28,"15260"
"b",47,1,14.178,10.287,"15260"
"b",47,1,14.183,10.29,"15260"
"b",47,1,14.191,10.294,"15260"
"b",47,1,14.21,10.302,"15260"
"b",47,1,14.214,10.301,"15260"
"b",47,1,14.243,10.295,"15260"
"b",47,1,14.273,10.287,"15260"
"b",47,1,14.3,10.281,"15260"
"b",47,1,14.329,10.271,"15260"
"b",47,1,14.356,10.259,"15260"
"b",47,1,14.386,10.243,"15260"
"b",47,1,14.431,10.219,"15260"
"b",47,1,14.425,10.205,"15260"
"b",47,1,14.419,10.171,"15260"
"b",47,1,14.416,10.16,"15260"
"b",47,1,14.407,10.144,"15260"
"b",47,1,14.394,10.124,"15260"
"b",47,1,14.384,10.111,"15260"
"b",47,1,14.379,10.106,"15260"
"b",47,1,14.377,10.105,"15260"
"b",47,1,14.374,10.103,"15260"
"b",47,1,14.36,10.103,"15260"
"b",47,1,14.318,10.096,"15260"
"b",47,1,14.304,10.094,"15260"
"b",47,1,14.259,10.087,"15260"
"b",47,1,14.237,10.083,"15260"
"b",47,1,14.178,10.074,"15260"
"b",47,1,14.122,10.065,"15260"
"b",47,1,14.107,10.063,"15260"
"b",47,1,14.077,10.056,"15260"
"b",47,1,14.065,10.063,"15260"
"b",47,1,14.054,10.068,"15260"
"b",47,1,14.027,10.082,"15260"
"b",47,1,14.015,10.088,"15260"
"b",48,1,13.823,10.184,"15260"
"b",48,1,13.844,10.212,"15260"
"b",48,1,13.86,10.233,"15260"
"b",48,1,13.878,10.259,"15260"
"b",48,1,13.897,10.28,"15260"
"b",48,1,13.908,10.289,"15260"
"b",48,1,13.992,10.334,"15260"
"b",48,1,14.04,10.361,"15260"
"b",48,1,14.049,10.342,"15260"
"b",48,1,14.057,10.328,"15260"
"b",48,1,14.083,10.279,"15260"
"b",48,1,14.104,10.241,"15260"
"b",48,1,14.109,10.236,"15260"
"b",48,1,14.111,10.234,"15260"
"b",48,1,14.119,10.231,"15260"
"b",48,1,14.139,10.222,"15260"
"b",48,1,14.138,10.21,"15260"
"b",48,1,14.136,10.2,"15260"
"b",48,1,14.132,10.189,"15260"
"b",48,1,14.129,10.18,"15260"
"b",48,1,14.124,10.169,"15260"
"b",48,1,14.117,10.16,"15260"
"b",48,1,14.107,10.151,"15260"
"b",48,1,14.074,10.133,"15260"
"b",48,1,14.044,10.116,"15260"
"b",48,1,14.042,10.114,"15260"
"b",48,1,14.036,10.109,"15260"
"b",48,1,14.015,10.088,"15260"
"b",48,1,13.993,10.099,"15260"
"b",48,1,13.928,10.131,"15260"
"b",48,1,13.907,10.142,"15260"
"b",48,1,13.899,10.146,"15260"
"b",48,1,13.875,10.158,"15260"
"b",48,1,13.867,10.162,"15260"
"b",48,1,13.858,10.167,"15260"
"b",48,1,13.832,10.18,"15260"
"b",48,1,13.823,10.184,"15260"
"b",49,1,13.787,10.134,"15213"
"b",49,1,13.794,10.144,"15213"
"b",49,1,13.816,10.174,"15213"
"b",49,1,13.823,10.184,"15213"
"b",49,1,13.832,10.18,"15213"
"b",49,1,13.858,10.167,"15213"
"b",49,1,13.867,10.162,"15213"
"b",49,1,13.875,10.158,"15213"
"b",49,1,13.899,10.146,"15213"
"b",49,1,13.907,10.142,"15213"
"b",49,1,13.898,10.129,"15213"
"b",49,1,13.897,10.127,"15213"
"b",49,1,13.87,10.09,"15213"
"b",49,1,13.861,10.078,"15213"
"b",49,1,13.852,10.084,"15213"
"b",49,1,13.827,10.103,"15213"
"b",49,1,13.819,10.11,"15213"
"b",49,1,13.813,10.114,"15213"
"b",49,1,13.793,10.129,"15213"
"b",49,1,13.787,10.134,"15213"
"b",50,1,13.704,10.197,"15213"
"b",50,1,13.73,10.233,"15213"
"b",50,1,13.739,10.228,"15213"
"b",50,1,13.767,10.214,"15213"
"b",50,1,13.776,10.209,"15213"
"b",50,1,13.777,10.208,"15213"
"b",50,1,13.78,10.207,"15213"
"b",50,1,13.781,10.207,"15213"
"b",50,1,13.783,10.206,"15213"
"b",50,1,13.786,10.204,"15213"
"b",50,1,13.788,10.203,"15213"
"b",50,1,13.789,10.202,"15213"
"b",50,1,13.796,10.199,"15213"
"b",50,1,13.817,10.188,"15213"
"b",50,1,13.823,10.184,"15213"
"b",50,1,13.816,10.174,"15213"
"b",50,1,13.794,10.144,"15213"
"b",50,1,13.787,10.134,"15213"
"b",50,1,13.712,10.192,"15213"
"b",50,1,13.704,10.197,"15213"
"b",51,1,13.659,10.136,"15213"
"b",51,1,13.674,10.156,"15213"
"b",51,1,13.693,10.182,"15213"
"b",51,1,13.704,10.197,"15213"
"b",51,1,13.712,10.192,"15213"
"b",51,1,13.787,10.134,"15213"
"b",51,1,13.778,10.122,"15213"
"b",51,1,13.75,10.085,"15213"
"b",51,1,13.741,10.073,"15213"
"b",51,1,13.733,10.079,"15213"
"b",51,1,13.709,10.097,"15213"
"b",51,1,13.701,10.103,"15213"
"b",51,1,13.693,10.11,"15213"
"b",51,1,13.667,10.129,"15213"
"b",51,1,13.659,10.136,"15213"
"b",52,1,13.61,10.07,"15213"
"b",52,1,13.62,10.083,"15213"
"b",52,1,13.636,10.105,"15213"
"b",52,1,13.649,10.123,"15213"
"b",52,1,13.659,10.136,"15213"
"b",52,1,13.667,10.129,"15213"
"b",52,1,13.693,10.11,"15213"
"b",52,1,13.701,10.103,"15213"
"b",52,1,13.691,10.09,"15213"
"b",52,1,13.669,10.059,"15213"
"b",52,1,13.662,10.05,"15213"
"b",52,1,13.652,10.037,"15213"
"b",52,1,13.644,10.044,"15213"
"b",52,1,13.618,10.064,"15213"
"b",52,1,13.61,10.07,"15213"
"b",53,1,13.691,10.09,"15213"
"b",53,1,13.701,10.103,"15213"
"b",53,1,13.709,10.097,"15213"
"b",53,1,13.733,10.079,"15213"
"b",53,1,13.741,10.073,"15213"
"b",53,1,13.731,10.059,"15213"
"b",53,1,13.709,10.029,"15213"
"b",53,1,13.669,10.059,"15213"
"b",53,1,13.691,10.09,"15213"
"b",54,1,14.272,10.031,"15213"
"b",54,1,14.297,10.078,"15213"
"b",54,1,14.3,10.085,"15213"
"b",54,1,14.304,10.094,"15213"
"b",54,1,14.318,10.096,"15213"
"b",54,1,14.36,10.103,"15213"
"b",54,1,14.374,10.103,"15213"
"b",54,1,14.365,10.088,"15213"
"b",54,1,14.337,10.043,"15213"
"b",54,1,14.328,10.028,"15213"
"b",54,1,14.32,10.018,"15213"
"b",54,1,14.318,10.014,"15213"
"b",54,1,14.312,10.004,"15213"
"b",54,1,14.309,10.001,"15213"
"b",54,1,14.304,9.998,"15213"
"b",54,1,14.299,9.998,"15213"
"b",54,1,14.289,10.003,"15213"
"b",54,1,14.279,10.008,"15213"
"b",54,1,14.264,10.015,"15213"
"b",54,1,14.272,10.031,"15213"
"b",55,1,14.178,10.074,"15213"
"b",55,1,14.237,10.083,"15213"
"b",55,1,14.259,10.087,"15213"
"b",55,1,14.304,10.094,"15213"
"b",55,1,14.3,10.085,"15213"
"b",55,1,14.297,10.078,"15213"
"b",55,1,14.272,10.031,"15213"
"b",55,1,14.264,10.015,"15213"
"b",55,1,14.256,10.019,"15213"
"b",55,1,14.231,10.032,"15213"
"b",55,1,14.23,10.033,"15213"
"b",55,1,14.226,10.036,"15213"
"b",55,1,14.224,10.037,"15213"
"b",55,1,14.221,10.04,"15213"
"b",55,1,14.206,10.058,"15213"
"b",55,1,14.198,10.064,"15213"
"b",55,1,14.184,10.07,"15213"
"b",55,1,14.178,10.074,"15213"
"b",56,1,14.077,10.056,"15213"
"b",56,1,14.107,10.063,"15213"
"b",56,1,14.122,10.065,"15213"
"b",56,1,14.178,10.074,"15213"
"b",56,1,14.184,10.07,"15213"
"b",56,1,14.198,10.064,"15213"
"b",56,1,14.206,10.058,"15213"
"b",56,1,14.221,10.04,"15213"
"b",56,1,14.224,10.037,"15213"
"b",56,1,14.226,10.036,"15213"
"b",56,1,14.23,10.033,"15213"
"b",56,1,14.231,10.032,"15213"
"b",56,1,14.256,10.019,"15213"
"b",56,1,14.264,10.015,"15213"
"b",56,1,14.279,10.008,"15213"
"b",56,1,14.289,10.003,"15213"
"b",56,1,14.299,9.998,"15213"
"b",56,1,14.304,9.998,"15213"
"b",56,1,14.309,10.001,"15213"
"b",56,1,14.312,10.004,"15213"
"b",56,1,14.318,10.014,"15213"
"b",56,1,14.32,10.018,"15213"
"b",56,1,14.328,10.028,"15213"
"b",56,1,14.332,10.019,"15213"
"b",56,1,14.332,10.018,"15213"
"b",56,1,14.349,9.991,"15213"
"b",56,1,14.355,9.982,"15213"
"b",56,1,14.359,9.975,"15213"
"b",56,1,14.361,9.973,"15213"
"b",56,1,14.328,9.952,"15213"
"b",56,1,14.324,9.95,"15213"
"b",56,1,14.322,9.948,"15213"
"b",56,1,14.32,9.948,"15213"
"b",56,1,14.315,9.949,"15213"
"b",56,1,14.305,9.949,"15213"
"b",56,1,14.298,9.95,"15213"
"b",56,1,14.28,9.952,"15213"
"b",56,1,14.276,9.955,"15213"
"b",56,1,14.265,9.962,"15213"
"b",56,1,14.262,9.965,"15213"
"b",56,1,14.251,9.97,"15213"
"b",56,1,14.218,9.986,"15213"
"b",56,1,14.207,9.991,"15213"
"b",56,1,14.195,9.997,"15213"
"b",56,1,14.159,10.015,"15213"
"b",56,1,14.147,10.02,"15213"
"b",56,1,14.133,10.028,"15213"
"b",56,1,14.091,10.049,"15213"
"b",56,1,14.077,10.056,"15213"
"b",57,1,14.096,9.95,"15213"
"b",57,1,14.106,9.964,"15213"
"b",57,1,14.138,10.006,"15213"
"b",57,1,14.142,10.012,"15213"
"b",57,1,14.147,10.02,"15213"
"b",57,1,14.159,10.015,"15213"
"b",57,1,14.195,9.997,"15213"
"b",57,1,14.207,9.991,"15213"
"b",57,1,14.203,9.983,"15213"
"b",57,1,14.191,9.961,"15213"
"b",57,1,14.187,9.954,"15213"
"b",57,1,14.18,9.958,"15213"
"b",57,1,14.158,9.969,"15213"
"b",57,1,14.151,9.973,"15213"
"b",57,1,14.146,9.964,"15213"
"b",57,1,14.131,9.936,"15213"
"b",57,1,14.125,9.927,"15213"
"b",57,1,14.12,9.932,"15213"
"b",57,1,14.102,9.945,"15213"
"b",57,1,14.096,9.95,"15213"
"b",58,1,14.029,9.949,"15213"
"b",58,1,14.075,10.004,"15213"
"b",58,1,14.031,10.032,"15213"
"b",58,1,14.054,10.068,"15213"
"b",58,1,14.065,10.063,"15213"
"b",58,1,14.077,10.056,"15213"
"b",58,1,14.091,10.049,"15213"
"b",58,1,14.133,10.028,"15213"
"b",58,1,14.147,10.02,"15213"
"b",58,1,14.142,10.012,"15213"
"b",58,1,14.138,10.006,"15213"
"b",58,1,14.106,9.964,"15213"
"b",58,1,14.096,9.95,"15213"
"b",58,1,14.091,9.943,"15213"
"b",58,1,14.077,9.923,"15213"
"b",58,1,14.072,9.917,"15213"
"b",58,1,14.029,9.949,"15213"
"b",59,1,13.87,10.09,"15213"
"b",59,1,13.897,10.127,"15213"
"b",59,1,13.898,10.129,"15213"
"b",59,1,13.907,10.142,"15213"
"b",59,1,13.928,10.131,"15213"
"b",59,1,13.993,10.099,"15213"
"b",59,1,14.015,10.088,"15213"
"b",59,1,14.027,10.082,"15213"
"b",59,1,14.054,10.068,"15213"
"b",59,1,14.031,10.032,"15213"
"b",59,1,14.075,10.004,"15213"
"b",59,1,14.029,9.949,"15213"
"b",59,1,13.903,10.046,"15213"
"b",59,1,13.861,10.078,"15213"
"b",59,1,13.87,10.09,"15213"
"b",60,1,13.825,10.029,"15213"
"b",60,1,13.852,10.065,"15213"
"b",60,1,13.861,10.078,"15213"
"b",60,1,13.903,10.046,"15213"
"b",60,1,14.029,9.949,"15213"
"b",60,1,14.072,9.917,"15213"
"b",60,1,14.085,9.906,"15213"
"b",60,1,14.12,9.88,"15213"
"b",60,1,14.127,9.875,"15213"
"b",60,1,14.134,9.869,"15213"
"b",60,1,14.137,9.86,"15213"
"b",60,1,14.13,9.847,"15213"
"b",60,1,14.11,9.809,"15213"
"b",60,1,14.104,9.797,"15213"
"b",60,1,14.065,9.826,"15213"
"b",60,1,14.057,9.832,"15213"
"b",60,1,13.95,9.914,"15213"
"b",60,1,13.912,9.944,"15213"
"b",60,1,13.893,9.958,"15213"
"b",60,1,13.835,10.002,"15213"
"b",60,1,13.816,10.016,"15213"
"b",60,1,13.825,10.029,"15213"
"b",61,1,13.741,10.073,"15213"
"b",61,1,13.75,10.085,"15213"
"b",61,1,13.778,10.122,"15213"
"b",61,1,13.787,10.134,"15213"
"b",61,1,13.793,10.129,"15213"
"b",61,1,13.813,10.114,"15213"
"b",61,1,13.819,10.11,"15213"
"b",61,1,13.827,10.103,"15213"
"b",61,1,13.852,10.084,"15213"
"b",61,1,13.861,10.078,"15213"
"b",61,1,13.852,10.065,"15213"
"b",61,1,13.825,10.029,"15213"
"b",61,1,13.816,10.016,"15213"
"b",61,1,13.808,10.022,"15213"
"b",61,1,13.783,10.041,"15213"
"b",61,1,13.775,10.047,"15213"
"b",61,1,13.768,10.052,"15213"
"b",61,1,13.748,10.068,"15213"
"b",61,1,13.741,10.073,"15213"
"b",62,1,13.692,10.006,"15213"
"b",62,1,13.702,10.019,"15213"
"b",62,1,13.709,10.029,"15213"
"b",62,1,13.731,10.059,"15213"
"b",62,1,13.741,10.073,"15213"
"b",62,1,13.748,10.068,"15213"
"b",62,1,13.768,10.052,"15213"
"b",62,1,13.775,10.047,"15213"
"b",62,1,13.783,10.041,"15213"
"b",62,1,13.808,10.022,"15213"
"b",62,1,13.816,10.016,"15213"
"b",62,1,13.765,9.951,"15213"
"b",62,1,13.754,9.959,"15213"
"b",62,1,13.727,9.98,"15213"
"b",62,1,13.72,9.985,"15213"
"b",62,1,13.699,10.001,"15213"
"b",62,1,13.692,10.006,"15213"
"b",63,1,13.652,10.037,"15213"
"b",63,1,13.662,10.05,"15213"
"b",63,1,13.669,10.059,"15213"
"b",63,1,13.709,10.029,"15213"
"b",63,1,13.702,10.019,"15213"
"b",63,1,13.692,10.006,"15213"
"b",63,1,13.684,10.012,"15213"
"b",63,1,13.674,10.02,"15213"
"b",63,1,13.66,10.031,"15213"
"b",63,1,13.652,10.037,"15213"
"b",64,1,14.077,9.923,"15213"
"b",64,1,14.091,9.943,"15213"
"b",64,1,14.096,9.95,"15213"
"b",64,1,14.102,9.945,"15213"
"b",64,1,14.12,9.932,"15213"
"b",64,1,14.125,9.927,"15213"
"b",64,1,14.132,9.922,"15213"
"b",64,1,14.15,9.908,"15213"
"b",64,1,14.152,9.906,"15213"
"b",64,1,14.159,9.902,"15213"
"b",64,1,14.154,9.893,"15213"
"b",64,1,14.141,9.868,"15213"
"b",64,1,14.137,9.86,"15213"
"b",64,1,14.134,9.869,"15213"
"b",64,1,14.127,9.875,"15213"
"b",64,1,14.12,9.88,"15213"
