"SUMLVL","LEVEL","S203_GEOID","ST","CNTY","NAMELSAD","LANGUAGE","VACIT","MVACIT","VACLEP","MVACLEP","ILLIT","MILLIT","LEPPCT","MLEPPCT","ILLRAT","MILLRAT","FLAG10","FLAG5","FLAG_EDU","FLAG_AIAN","FLAG_ANRC","FLAG_COV"
"270","AIAN/County","2500000US2430","35","045","Navajo Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",119700,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2430","35","045","Navajo Nation Reservation and Off-Reservation Trust Land","Navajo alone or in combination",116900,1024,24410,398,4737,140,20.4,0.3,19.4,0.6,0,1,1,1,0,0
"270","AIAN/County","2500000US4470","35","045","Ute Mountain Reservation and Off-Reservation Trust Land","American Indian alone or in combination",1025,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US4470","35","045","Ute Mountain Reservation and Off-Reservation Trust Land","Ute alone or in combination",933,108,117,33,15,7,11.4,3.2,12.8,6.2,0,1,1,1,0,0
"270","AIAN/County","2500000US2430","35","053","Navajo Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",119700,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2430","35","053","Navajo Nation Reservation and Off-Reservation Trust Land","Navajo alone or in combination",116900,1024,24410,398,4737,140,20.4,0.3,19.4,0.6,0,1,1,1,0,0
"270","AIAN/County","2500000US1775","48","323","Kickapoo (TX) Reservation and Off-Reservation Trust Land","American Indian alone or in combination",196,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US1775","48","323","Kickapoo (TX) Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",196,77,40,19,2,2,20.4,9.6,5,2,0,1,1,1,0,0
"270","AIAN/County","2500000US0050","48","373","Alabama-Coushatta Reservation and Off-Reservation Trust Land","American Indian alone or in combination",388,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US0050","48","373","Alabama-Coushatta Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",361,45,26,13,1,1,6.7,3.3,3.8,2,0,1,1,1,0,0
"270","AIAN/County","2500000US2430","49","037","Navajo Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",119700,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US2430","49","037","Navajo Nation Reservation and Off-Reservation Trust Land","Navajo alone or in combination",116900,1024,24410,398,4737,140,20.4,0.3,19.4,0.6,0,1,1,1,0,0
"270","AIAN/County","2500000US4470","49","037","Ute Mountain Reservation and Off-Reservation Trust Land","American Indian alone or in combination",1025,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"270","AIAN/County","2500000US4470","49","037","Ute Mountain Reservation and Off-Reservation Trust Land","Ute alone or in combination",933,108,117,33,15,7,11.4,3.2,12.8,6.2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","American Indian alone or in combination",840,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"271","AIAN/MCD","2500000US1450","55","000","Ho-Chunk Nation Reservation and Off-Reservation Trust Land","All other American Indian tribes alone or in combination",714,54,44,18,2,1,5.2,2.2,4.5,2,0,1,1,1,0,0
