"fips","name","state","votes_dem","votes_gop","votes_tot","two","winner","margin","aland_km2","density","pop","cx","cy","gcol","grow","gx","gy","r","grid_shift_km"
"13117","Forsyth","Georgia",45509,91281,138249,136790,"R",33.4615,581.754,235.134,251283,1651,810,164,87,1650,803,17.109,11.2073
"13009","Baldwin","Georgia",9159,9574,18825,18733,"R",2.21534,670.028,27.9585,43799,1693,860,167,92,1683,858,6.33143,13.4695
"13253","Seminole","Georgia",1191,2811,4007,4002,"R",40.4798,615.253,6.50464,9147,1641,968,163,102,1639,968,2.92642,15.403
"13019","Berrien","Georgia",1209,6841,8068,8050,"R",69.9627,1174.24,6.8555,18160,1704,944,168,99,1694,935,4.15046,13.4695
"18071","Jackson","Indiana",4015,14323,18653,18338,"R",56.2111,1320.84,13.8836,46428,1554,597,155,68,1551,594,6.26432,8.35344
"18063","Hendricks","Indiana",31917,49783,83116,81700,"R",21.8678,1053.85,77.5253,174788,1533,559,153,64,1529,550,13.2224,8.99693
"18081","Johnson","Indiana",24880,51588,77794,76468,"R",34.927,829.871,92.1444,161765,1549,570,154,65,1540,561,12.792,11.6948
"17013","Calhoun","Illinois",560,2059,2680,2619,"R",57.2356,657.415,3.98378,4437,1386,600,140,68,1386,594,2.36737,13.0485
"19141","O'Brien","Iowa",1428,5998,7501,7426,"R",61.5405,1484.15,5.00352,14182,1206,418,123,52,1199,418,3.98635,13.4695
"21209","Scott","Kentucky",10501,18747,29761,29248,"R",28.1934,730.879,40.0175,57155,1610,619,160,70,1606,616,7.91127,6.88842
"21137","Lincoln","Kentucky",2080,8833,11034,10913,"R",61.8803,862.217,12.6569,24275,1612,661,160,74,1606,660,4.83248,10.6976
"51069","Frederick","Virginia",18331,33117,52040,51448,"R",28.7397,1070.01,48.0816,91419,1832,541,180,63,1826,539,10.4926,8.35344
"51167","Russell","Virginia",2172,11303,13525,13475,"R",67.7625,1226.42,10.9873,25781,1710,672,169,75,1705,671,5.36986,10.6976
"53065","Stevens","Washington",7492,19895,28095,27387,"R",45.2879,6415.67,4.26877,46445,508,89,60,22,506,88,7.65545,13.4695
"55011","Buffalo","Wisconsin",2765,5213,8091,7978,"R",30.6844,1750.29,4.5581,13317,1337,357,135,46,1331,352,4.13186,1.67069
"40059","Harper","Oklahoma",147,1284,1451,1431,"R",79.4549,2689.92,0.531986,3272,1056,718,110,79,1056,715,1.74992,14.2744
"48421","Sherman","Texas",48,817,872,865,"R",88.9017,2390.2,0.361895,2782,971,734,102,80,968,726,1.36052,8.35344
"49019","Grand","Utah",2828,2327,5300,5155,"D",-9.71872,9512.66,0.54191,9669,700,578,77,66,693,572,3.32133,3.73577
"51135","Nottoway","Virginia",2636,4168,6853,6804,"R",22.5162,814.266,8.356,15642,1857,637,182,71,1848,627,3.81575,13.4695
"05139","Union","Arkansas",5019,10196,15448,15215,"R",34.0256,2691.17,5.65367,39054,1327,884,134,94,1320,880,5.70603,5.01206
"06053","Monterey","California",93060,49226,146718,142286,"D",-30.807,8499.61,16.7403,439035,248,615,36,69,242,605,17.4494,10.6976
"08069","Larimer","Colorado",129376,89680,225482,219056,"D",-18.1214,6722.95,32.5833,359066,858,517,92,61,858,517,21.6509,18.3776
"12101","Pasco","Florida",117450,197779,318463,315229,"R",25.4827,1933.7,163.018,561891,1758,1076,173,111,1749,1067,25.9724,11.6948
"22117","Washington","Louisiana",5411,12846,18455,18257,"R",40.7241,1734.35,10.5267,45463,1433,989,144,103,1430,979,6.25047,12.1628
"26103","Marquette","Michigan",20866,17459,38992,38325,"D",-8.88976,4685.46,8.17955,66017,1466,247,147,36,1463,242,9.05606,6.02375
"04013","Maricopa","Arizona",980016,1051531,2053945,2031547,"R",3.52022,23833.1,85.2405,4420568,551,826,64,89,550,825,65.9343,15.0362
"05115","Pope","Arkansas",5487,18118,24191,23605,"R",53.5098,2100.36,11.2386,63381,1304,781,132,85,1298,781,7.10723,13.0485
"06005","Amador","California",7783,14018,22402,21801,"R",28.5996,1539.97,14.1568,40474,305,521,41,61,297,517,6.83025,6.88842
"19043","Clayton","Iowa",3017,6255,9381,9272,"R",34.9223,2016.21,4.59872,17043,1353,425,137,52,1353,418,4.45436,13.4695
"36031","Essex","New York",9629,9533,19162,19162,"D",-0.500992,4646.75,4.12374,37381,1936,281,190,39,1936,275,6.40352,13.0485
"37023","Burke","North Carolina",13272,32130,45733,45402,"R",41.5356,1311.15,34.6277,87570,1734,725,171,79,1727,715,9.85679,11.2073
"39077","Huron","Ohio",7496,19484,27212,26980,"R",44.4329,1274.91,21.1623,58565,1664,476,165,57,1661,473,7.59835,8.35344
"40027","Cleveland","Oklahoma",49432,67225,119294,116657,"R",15.2524,1395.76,83.5793,295528,1143,793,117,85,1133,781,15.7999,18.6789
"40139","Texas","Oklahoma",793,4319,5206,5112,"R",68.975,5286.92,0.966914,21384,987,716,103,79,979,715,3.30745,12.1628
"47069","Hardeman","Tennessee",3527,5793,9399,9320,"R",24.3133,1729.51,5.38881,25462,1460,782,146,85,1452,781,4.46587,12.1628
"47089","Jefferson","Tennessee",4503,21068,25815,25571,"R",64.7804,712.648,35.8817,54683,1665,720,165,79,1661,715,7.39728,3.73577
"30015","Chouteau","Montana",940,1885,2934,2825,"R",33.4513,10288.8,0.274571,5895,733,156,80,28,726,154,2.45871,8.99693
"31015","Boyd","Nebraska",132,938,1075,1070,"R",75.3271,1396.96,0.76595,1810,1102,426,114,52,1100,418,1.51318,10.1624
"47159","Smith","Tennessee",1595,7655,9336,9250,"R",65.5135,813.976,11.364,19904,1571,724,156,79,1562,715,4.44907,11.6948
"31129","Nuckolls","Nebraska",399,1836,2258,2235,"R",64.2953,1489.65,1.50036,4095,1120,555,115,64,1111,550,2.18694,8.35344
"48401","Rusk","Texas",4337,17234,21702,21571,"R",59.7886,2393.66,9.01171,52214,1241,938,126,99,1232,935,6.79412,10.1624
"48485","Wichita","Texas",12237,31818,44497,44055,"R",44.4467,1625.46,27.1031,129350,1088,849,112,91,1078,847,9.70948,13.4695
"48341","Moore","Texas",860,4458,5359,5318,"R",67.657,2330.21,2.2822,21358,970,754,102,82,968,748,3.37344,8.35344
"48371","Pecos","Texas",1144,3042,4233,4186,"R",45.3416,12338.3,0.339269,15193,924,993,98,104,924,990,2.99294,14.2744
"49003","Box Elder","Utah",5274,22853,28909,28127,"R",62.4987,14973.5,1.87845,57666,599,438,68,53,594,429,7.75818,8.35344
"26007","Alpena","Michigan",6038,10967,17210,17005,"R",28.9856,1481.21,11.4805,28907,1603,299,159,41,1595,297,6.03235,10.1624
"28139","Tippah","Mississippi",1547,7984,9591,9531,"R",67.5375,1185.75,8.03792,21815,1464,801,147,86,1463,792,4.51614,13.4695
"32017","Lincoln","Nevada",314,2108,2472,2422,"R",74.071,27540.3,0.0879437,4499,497,600,59,68,495,594,2.27659,8.35344
"36119","Westchester","New York",287434,167795,455229,455229,"D",-26.2811,1115.81,407.98,1004457,1968,419,193,52,1969,418,31.2114,18.6789
"36063","Niagara","New York",43438,58678,102116,102116,"R",14.9242,1352.88,75.4807,212666,1779,359,175,46,1771,352,14.7824,6.88842
"36027","Dutchess","New York",79994,71778,151772,151772,"D",-5.41338,2060.6,73.6543,295911,1964,389,192,49,1958,385,18.0216,3.73577
"38035","Grand Forks","North Dakota",12469,18123,31089,30592,"R",18.482,3719.78,8.22414,73170,1146,190,118,31,1144,187,8.091,10.1624
"40095","Marshall","Oklahoma",1169,5348,6589,6517,"R",64.1246,962.154,6.77334,15312,1163,849,119,91,1155,847,3.73441,10.1624
"48479","Webb","Texas",31952,33384,65845,65336,"R",2.19175,8706.24,7.5045,267114,1056,1142,110,117,1056,1133,11.8243,15.403
"48273","Kleberg","Texas",4338,5612,10010,9950,"R",12.804,2282.57,4.35912,31040,1121,1157,115,119,1111,1155,4.61434,13.4695
"53071","Walla Walla","Washington",13106,15476,29373,28582,"R",8.29193,3289.37,8.6892,62584,459,181,55,30,451,176,7.82068,6.02375
"08027","Custer","Colorado",1188,2583,3867,3771,"R",36.9928,1913.03,1.97122,4704,850,637,91,71,847,627,2.84071,12.1628
"08109","Saguache","Colorado",1704,1577,3400,3281,"D",-3.87077,8206.55,0.399803,6368,813,635,87,71,803,627,2.64973,12.1628
"13137","Habersham","Georgia",4036,19142,23280,23178,"R",65.1739,717.081,32.3227,46031,1672,787,167,85,1683,781,7.04265,39.0026
"17061","Greene","Illinois",1220,4719,6054,5939,"R",58.9156,1406.74,4.22183,11985,1396,590,140,67,1386,583,3.56496,11.2073
"18031","Decatur","Indiana",2406,9491,12111,11897,"R",59.5528,964.946,12.3292,26472,1572,576,156,66,1562,572,5.04565,11.2073
"16041","Franklin","Idaho",703,6279,7184,6982,"R",79.8625,1717.21,4.06589,14194,644,415,72,51,638,407,3.86534,6.02375
"19013","Black Hawk","Iowa",31299,30572,62653,61871,"D",-1.17503,1465.35,42.2228,131144,1320,445,134,54,1320,440,11.5065,13.0485
"21089","Greenup","Kentucky",4181,12961,17372,17142,"R",51.2192,892.133,19.2146,35962,1670,599,165,68,1661,594,6.0566,8.35344
"21021","Boyle","Kentucky",4990,9159,14371,14149,"R",29.465,467.068,30.2932,30614,1604,652,159,73,1595,649,5.50251,10.1624
"21093","Hardin","Kentucky",16572,30672,48060,47244,"R",29.8451,1615.9,29.2369,110702,1563,653,156,73,1562,649,10.0548,11.2073
"21179","Nelson","Kentucky",6515,16052,22838,22567,"R",42.2608,1084.39,20.8107,46738,1578,649,157,73,1573,649,6.94921,13.0485
"26091","Lenawee","Michigan",20787,33463,55012,54250,"R",23.3659,1941.55,27.9415,99423,1608,448,160,54,1606,440,10.7745,10.1624
"27035","Crow Wing","Minnesota",14173,27423,42212,41596,"R",31.854,2585.87,16.0859,66123,1256,259,128,37,1254,253,9.43461,8.35344
"27143","Sibley","Minnesota",2351,6014,8512,8365,"R",43.7896,1525.01,5.48522,14836,1251,347,127,45,1243,341,4.23088,6.02375
"28123","Scott","Mississippi",3729,6098,9891,9827,"R",24.1071,1577.9,6.22789,27990,1448,913,145,97,1441,913,4.58573,13.4695
"28009","Benton","Mississippi",1318,2535,3880,3853,"R",31.5858,1053.13,3.65861,7646,1454,805,146,87,1452,803,2.87143,11.6948
"28129","Smith","Mississippi",1486,6146,7676,7632,"R",61.0587,1647.93,4.63128,14209,1452,933,146,98,1452,924,4.04127,15.403
"29195","Saline","Missouri",2726,6498,9330,9224,"R",40.8933,1956.76,4.71391,23333,1294,602,131,68,1287,594,4.44281,6.88842
"31115","Loup","Nebraska",73,354,428,427,"R",65.808,1459.05,0.292657,607,1072,471,111,56,1067,462,0.955899,8.35344
"21099","Hart","Kentucky",1642,6691,8409,8333,"R",60.5904,1068.81,7.79653,19288,1567,672,156,75,1562,671,4.22278,10.6976
"35037","Quay","New Mexico",1055,2570,3704,3625,"R",41.7931,7443.51,0.487002,8746,903,782,96,85,902,781,2.78517,15.0362
"36099","Seneca","New York",6610,8379,14989,14989,"R",11.802,838.373,17.8787,33814,1847,366,181,47,1837,363,5.6635,12.1628
"37051","Cumberland","North Carolina",78631,59840,140175,138471,"D",-13.5704,1690.14,81.9288,334728,1845,740,181,81,1837,737,17.2138,8.35344
"40143","Tulsa","Oklahoma",106105,145241,256939,251346,"R",15.5706,1476.92,170.183,669279,1192,748,122,82,1188,748,23.1918,13.4695
"40091","McIntosh","Oklahoma",1937,6387,8439,8324,"R",53.4599,1601.36,5.19807,18941,1206,784,123,85,1199,781,4.2205,6.88842
"42089","Monroe","Pennsylvania",42007,42676,85525,84683,"R",0.790005,1575.65,53.7449,168327,1916,436,188,53,1914,429,13.4616,8.99693
"47147","Robertson","Tennessee",8428,26260,35070,34688,"R",51.4068,1233.7,28.117,72803,1535,713,153,78,1529,704,8.61565,8.35344
"21047","Christian","Kentucky",7055,14332,21671,21387,"R",34.0253,1858.73,11.5062,72748,1511,696,151,77,1507,693,6.76508,6.88842
"39043","Erie","Ohio",16871,22493,39737,39364,"R",14.2821,650.833,60.4825,75622,1662,467,165,56,1661,462,9.178,10.6976
"35017","Grant","New Mexico",7301,6580,14224,13881,"D",-5.19415,10259.5,1.35299,28185,713,883,78,94,704,880,5.45015,10.1624
"35021","Harding","New Mexico",128,297,431,425,"R",39.7647,5504.96,0.0772031,657,902,751,96,82,902,748,0.953658,14.2744
"05027","Columbia","Arkansas",2466,5367,7940,7833,"R",37.0356,1984.1,3.94789,22801,1301,888,132,94,1298,880,4.09414,8.35344
"55065","Lafayette","Wisconsin",3469,5256,8832,8725,"R",20.4814,1640.99,5.31693,16611,1395,432,140,53,1386,429,4.32097,10.1624
"51169","Scott","Virginia",1607,9392,11057,10999,"R",70.7792,1387.79,7.92557,21576,1694,684,168,76,1694,682,4.85149,15.403
"48149","Fayette","Texas",2515,10699,13327,13214,"R",61.9343,2460.32,5.37085,24435,1155,1043,119,108,1155,1034,5.3176,15.403
"47053","Gibson","Tennessee",5100,16346,21648,21446,"R",52.4387,1561.1,13.7377,50429,1460,744,146,81,1452,737,6.77441,6.88842
"25019","Nantucket","Massachusetts",4784,2171,7082,6955,"D",-37.5701,119.637,58.134,14255,2095,378,204,48,2090,374,3.85786,3.73577
"21039","Carlisle","Kentucky",408,2182,2610,2590,"R",68.4942,490.707,5.2781,4826,1455,702,146,77,1452,693,2.35423,10.1624
"45005","Allendale","South Carolina",2165,813,3023,2978,"D",-45.3996,1056.96,2.81751,8039,1766,854,174,91,1760,847,2.52441,3.73577
"46011","Brookings","South Dakota",5978,8575,14939,14553,"R",17.8451,2051.83,7.09268,34375,1166,357,120,46,1166,352,5.58052,13.0485
"51115","Mathews","Virginia",1774,4106,5929,5880,"R",39.6599,222.508,26.426,8533,1917,611,188,69,1914,605,3.54721,6.02375
"53075","Whitman","Washington",10480,8699,19845,19179,"D",-9.2862,5592.46,3.42944,47973,497,163,59,28,495,154,6.40636,11.6948
"29131","Miller","Missouri",2067,10826,13009,12893,"R",67.9361,1534.76,8.40068,24722,1323,644,134,72,1320,638,5.25261,6.02375
"26021","Berrien","Michigan",38323,44975,84478,83298,"R",7.98579,1470.58,56.6429,154316,1527,451,152,55,1518,451,13.3511,15.403
"30017","Custer","Montana",1385,4208,5797,5593,"R",50.4738,9798.72,0.570789,11867,882,249,94,36,880,242,3.45956,8.99693
"42053","Forest","Pennsylvania",724,1902,2650,2626,"R",44.8591,1106.6,2.37304,6973,1777,440,175,54,1771,440,2.37053,13.0485
"29059","Dallas","Missouri",1458,6907,8440,8365,"R",65.1405,1401.06,5.97049,17071,1303,676,132,75,1298,671,4.23088,1.67069
"37131","Northampton","North Carolina",5239,3905,9197,9144,"D",-14.5888,1390.07,6.57807,17471,1890,668,185,74,1881,660,4.4235,10.1624
"12085","Martin","Florida",33539,64121,98291,97660,"R",31.3148,1408.5,69.3364,158431,1848,1118,182,115,1848,1111,14.4563,13.4695
"12099","Palm Beach","Florida",372512,366836,745697,739348,"D",-0.767703,5087.57,145.325,1492191,1849,1137,182,117,1848,1133,39.7761,11.2073
"13033","Burke","Georgia",4994,6027,11070,11021,"R",9.37302,2142.03,5.14512,24596,1742,855,172,91,1738,847,4.85634,6.88842
"13151","Henry","Georgia",83253,44982,129034,128235,"D",-29.8444,825.452,155.351,240712,1656,844,164,90,1650,836,16.5654,6.02375
"29141","Morgan","Missouri",1914,7725,9733,9639,"R",60.2863,1547.87,6.22728,21006,1307,634,132,71,1298,627,4.54166,8.99693
"05029","Conway","Arkansas",2449,5893,8541,8342,"R",41.2851,1429.48,5.8357,20715,1319,787,133,85,1309,781,4.22506,10.6976
"29143","New Madrid","Missouri",1561,5203,6811,6764,"R",53.8439,1747.94,3.8697,16434,1430,717,144,79,1430,715,3.80452,15.403
"37021","Buncombe","North Carolina",98662,59016,159885,157678,"D",-25.1436,1700.3,92.7353,269452,1701,735,168,80,1694,726,18.3689,8.99693
"25025","Suffolk","Massachusetts",222280,66480,297041,288760,"D",-53.9548,150.886,1913.77,797936,2046,340,200,44,2046,330,24.858,16.7902
"42011","Berks","Pennsylvania",91125,116677,209838,207802,"R",12.2963,2218.08,93.6856,428849,1900,471,186,56,1892,462,21.0874,10.1624
"47079","Henry","Tennessee",3286,11629,15076,14915,"R",55.937,1455.32,10.2486,32199,1482,728,148,80,1474,726,5.6495,10.1624
"48007","Aransas","Texas",2831,10090,13028,12921,"R",56.1799,652.855,19.7915,23830,1153,1120,118,115,1144,1111,5.25831,11.6948
"25017","Middlesex","Massachusetts",554471,235118,809513,789589,"D",-40.4455,2118.29,372.748,1632002,2038,338,199,44,2035,330,41.1054,8.35344
"13049","Charlton","Georgia",1007,3607,4628,4614,"R",56.3502,2020.42,2.28369,12518,1753,962,173,101,1749,957,3.14222,3.73577
"48377","Presidio","Texas",1289,686,1994,1975,"D",-30.5316,9985.06,0.197796,6131,857,1023,91,107,847,1023,2.0558,16.7902
"06001","Alameda","California",499551,140789,669800,640340,"D",-56.0268,1910.01,335.255,1682353,249,544,36,63,242,539,37.0172,3.73577
"47061","Grundy","Tennessee",948,5334,6328,6282,"R",69.8185,933.546,6.72918,13529,1585,763,158,83,1584,759,3.66646,11.2073
"21055","Crittenden","Kentucky",608,3349,4008,3957,"R",69.2696,931.272,4.24903,8990,1486,678,149,75,1485,671,2.90992,11.2073
"09110","Capitol","Connecticut",285105,181038,474268,466143,"D",-22.3251,2660.84,175.187,NA,2002,379,196,48,2002,374,31.5833,13.0485
"09120","Greater Bridgeport","Connecticut",83461,51519,137015,134980,"D",-23.6642,363.068,371.776,NA,1986,409,194,51,1980,407,16.9955,8.35344
"09180","Southeastern Connecticut","Connecticut",76146,58392,136954,134538,"D",-13.1963,1549.17,86.8451,NA,2021,388,197,49,2013,385,16.9676,8.35344
"31165","Sioux","Nebraska",77,597,678,674,"R",77.1513,5352.79,0.125916,1135,925,434,98,53,924,429,1.20096,10.6976
"39075","Holmes","Ohio",1854,10384,12335,12238,"R",69.7009,1094.57,11.1807,44223,1690,500,167,59,1683,495,5.11745,3.73577
"25023","Plymouth","Massachusetts",159962,133544,298682,293506,"D",-9.00084,1705.51,172.092,530819,2061,356,201,46,2057,352,25.0615,5.01206
"48009","Archer","Texas",520,4592,5132,5112,"R",79.6557,2339.51,2.18507,8560,1088,864,112,92,1078,858,3.30745,10.6976
"46135","Yankton","South Dakota",3883,6650,10832,10533,"R",26.2698,1349.87,7.80295,23310,1145,423,118,52,1144,418,4.7476,10.6976
"46067","Hutchinson","South Dakota",755,2918,3736,3673,"R",58.8892,2105.69,1.74432,7427,1133,405,117,50,1133,396,2.80355,15.403
"47039","Decatur","Tennessee",819,4596,5466,5415,"R",69.7507,864.742,6.26198,11435,1492,762,149,83,1485,759,3.40406,6.88842
"42021","Cambria","Pennsylvania",21177,49408,71136,70585,"R",39.9957,1781.82,39.6141,133472,1804,485,178,58,1804,484,12.2901,16.7902
"41033","Josephine","Oregon",16592,30696,48521,47288,"R",29.8257,4244.08,11.1421,88090,252,314,36,42,242,308,10.0594,10.6976
"50027","Windsor","Vermont",22569,10458,34018,33027,"D",-36.67,2510.07,13.1578,57753,1982,297,194,41,1980,297,8.40684,15.403
"42055","Franklin","Pennsylvania",23543,59604,83884,83147,"R",43.3702,2000.19,41.5695,155932,1845,502,181,59,1837,495,13.3389,6.88842
"22013","Bienville","Louisiana",2531,3660,6256,6191,"R",18.2361,2101.37,2.94617,12981,1308,925,132,98,1298,924,3.63981,15.0362
"21063","Elliott","Kentucky",532,2335,2911,2867,"R",62.888,606.888,4.7241,7354,1667,621,165,70,1661,616,2.47692,1.67069
"48073","Cherokee","Texas",3744,16593,20502,20337,"R",63.1804,2727.14,7.45727,50412,1225,953,125,100,1221,946,6.59693,5.01206
"53053","Pierce","Washington",235169,188194,436685,423363,"D",-11.0957,4320.11,97.9982,921130,360,118,46,24,352,110,30.0992,8.35344
"26089","Leelanau","Michigan",9406,8035,17680,17441,"D",-7.86079,899.244,19.3952,22301,1536,309,153,42,1529,308,6.10919,11.2073
"29145","Newton","Missouri",5867,22923,29083,28790,"R",59.2428,1618.11,17.7924,58648,1255,713,128,78,1254,704,7.84909,13.4695
"27097","Morrison","Minnesota",4306,15666,20272,19972,"R",56.8796,2913.98,6.85385,34010,1251,277,127,39,1243,275,6.53746,10.1624
"42109","Snyder","Pennsylvania",5239,14664,20038,19903,"R",47.3547,851.547,23.3728,39736,1860,459,183,55,1859,451,6.52616,12.1628
"35047","San Miguel","New Mexico",6985,3887,11108,10872,"D",-28.4952,12228.7,0.889059,27201,859,760,92,83,858,759,4.8234,15.0362
"29149","Oregon","Missouri",696,3884,4612,4580,"R",69.607,2045.69,2.23886,8635,1365,717,138,79,1364,715,3.13062,13.4695
"46019","Butte","South Dakota",942,4024,5082,4966,"R",62.062,5827.5,0.852167,10243,942,325,99,43,935,319,3.25988,3.73577
"47059","Greene","Tennessee",5145,25586,31095,30731,"R",66.5159,1611.41,19.0709,70152,1686,710,167,78,1683,704,8.10936,6.02375
"47063","Hamblen","Tennessee",5132,20154,25501,25286,"R",59.4084,417.476,60.5687,64499,1671,712,165,78,1661,704,7.35594,12.1628
"46033","Custer","South Dakota",1567,4313,6001,5880,"R",46.7007,4032.46,1.45817,8318,941,379,99,48,935,374,3.54721,1.67069
"45025","Chesterfield","South Carolina",6520,11682,18391,18202,"R",28.3595,2069.36,8.79594,43273,1801,769,177,83,1793,759,6.24105,12.1628
"45027","Clarendon","South Carolina",7064,9065,16320,16129,"R",12.4062,1572.66,10.2559,31144,1805,811,178,87,1804,803,5.87492,12.1628
"31169","Thayer","Nebraska",544,2278,2852,2822,"R",61.4458,1486.11,1.89892,5034,1136,555,117,64,1133,550,2.4574,6.02375
"30099","Teton","Montana",927,2533,3568,3460,"R",46.4162,5883.46,0.58809,6226,679,149,75,27,671,143,2.72105,6.02375
"21079","Garrard","Kentucky",1719,7086,8917,8805,"R",60.954,595.502,14.7859,16953,1615,650,160,73,1606,649,4.34073,13.4695
"22017","Caddo","Louisiana",48864,44471,94699,93335,"D",-4.7067,2277.98,40.9726,237848,1276,913,130,97,1276,913,14.1325,18.3776
"35003","Catron","New Mexico",571,1752,2357,2323,"R",50.8394,17933.6,0.129534,3579,714,816,78,88,704,814,2.22958,13.4695
"16071","Oneida","Idaho",253,2119,2457,2372,"R",78.6678,3105.27,0.763863,4564,621,410,70,51,616,407,2.25297,6.02375
"16045","Gem","Idaho",1699,8707,10620,10406,"R",67.3458,1449.81,7.17751,19123,511,295,60,40,506,286,4.71889,8.35344
"39087","Lawrence","Ohio",6514,20013,26712,26527,"R",50.8878,1174.28,22.59,58240,1682,594,166,68,1672,594,7.53429,16.7902
"42111","Somerset","Pennsylvania",8596,31993,40881,40589,"R",57.6437,2784.36,14.5775,74129,1797,512,177,60,1793,506,9.31971,3.73577
"48167","Galveston","Texas",56732,100295,158933,157027,"R",27.7424,982.675,159.796,350682,1232,1065,126,110,1232,1056,18.331,15.403
"05045","Faulkner","Arkansas",17752,35357,54465,53109,"R",33.1488,1676.36,31.6811,123498,1334,792,135,86,1331,792,10.6606,14.2744
