"GEOID20","pop","precinct_2020","precinct_2024"
"131350505802000",0,"GWINNETT|LAWRENCEVILLE B","GWINNETT|LAWRENCEVILLE B"
"131350503331001",0,"GWINNETT|PINCKNEYVILLE I","GWINNETT|PINCKNEYVILLE I"
"131570107063013",36,"JACKSON|CENTRAL JACKSON","JACKSON|CENTRAL JACKSON"
"131350505591002",67,"GWINNETT|MARTINS B","GWINNETT|MARTINS B"
"131350501053004",109,"GWINNETT|SUGAR HILL A","GWINNETT|SUGAR HILL A"
"131350501191010",23,"GWINNETT|SUGAR HILL F","GWINNETT|SUGAR HILL F"
"130890219082003",47,"DEKALB|STONE MILL ELEM","DEKALB|STONE MILL ELEM"
"130890219151005",905,"DEKALB|WYNBROOKE ELEM","DEKALB|WYNBROOKE ELEM"
"130890214102003",0,"DEKALB|DRESDEN ELEM (CHA)","DEKALB|DRESDEN ELEM (CHA)"
"130890213061001",0,"DEKALB|DORAVILLE NORTH (DOR)","DEKALB|DORAVILLE NORTH (DOR)"
"130890216082005",118,"DEKALB|HAWTHORNE ELEM","DEKALB|HAWTHORNE ELEM"
"130890235072002",116,"DEKALB|SNAPFINGER ROAD N","DEKALB|SNAPFINGER ROAD N"
"131350501151008",0,"GWINNETT|PUCKETTS B","GWINNETT|PUCKETTS B"
"131350504432009",0,"GWINNETT|BERKSHIRE B","GWINNETT|BERKSHIRE B"
"130890234111005",56,"DEKALB|FLAT SHOALS","DEKALB|FLAT SHOALS"
"130890205003001",66,"DEKALB|METROPOLITAN (ATL)","DEKALB|METROPOLITAN (ATL)"
"130890212202004",73,"DEKALB|HUNTLEY HILLS ELEM (CHA)","DEKALB|HUNTLEY HILLS ELEM (CHA)"
"131350506252005",70,"GWINNETT|HARBINS C","GWINNETT|HARBINS C"
"131350507154001",49,"GWINNETT|CATES I","GWINNETT|CATES I"
"131350506221009",0,"GWINNETT|HOG MOUNTAIN B","GWINNETT|HOG MOUNTAIN B"
"131350501142022",28,"GWINNETT|SUGAR HILL E","GWINNETT|SUGAR HILL E"
"131171304103005",55,"FORSYTH|10 MIDWAY","FORSYTH|46 SAWMILL BRANCH"
"130950107013007",44,"DOUGHERTY|BILL MILLER CENTER","DOUGHERTY|BILL MILLER COMMUNITY CENTER"
"130950104011020",47,"DOUGHERTY|CHRIST CHURCH","DOUGHERTY|CHRIST METHODIST CHURCH"
"131050004002027",0,"ELBERT|ELBERTON","ELBERT|ELBERTON"
"131050001002013",14,"ELBERT|CENTERVILLE","ELBERT|CENTERVILLE"
"131050001002010",26,"ELBERT|PIKE","ELBERT|PIKE"
"130950103023008",0,"DOUGHERTY|ALBANY MIDDLE SCHOOL","DOUGHERTY|ALBANY MIDDLE SCHOOL"
"130950011003001",16,"DOUGHERTY|LITMAN CATHEDRAL","DOUGHERTY|LITMAN CATHEDRAL"
"130950007001048",31,"DOUGHERTY|PALMYRA METH CHURCH","DOUGHERTY|ALBANY HIGH SCHOOL"
"130950006002066",11,"DOUGHERTY|MERRY ACRES MIDDLE","DOUGHERTY|MERRY ACRES MIDDLE SCHOOL"
"131050004004019",66,"ELBERT|ELBERTON","ELBERT|ELBERTON"
"130950007001064",20,"DOUGHERTY|PALMYRA METH CHURCH","DOUGHERTY|ALBANY HIGH SCHOOL"
"132470604092001",55,"ROCKDALE|BA","ROCKDALE|BA"
"131131404091005",0,"FAYETTE|JEFF DAVIS","FAYETTE|JEFF DAVIS"
"131131404061011",18,"FAYETTE|BANKS","FAYETTE|BANKS"
"131350507222004",0,"GWINNETT|ROCKBRIDGE B","GWINNETT|ROCKBRIDGE B"
"131350504591023",0,"GWINNETT|BERKSHIRE H","GWINNETT|BERKSHIRE H"
"131350502342003",70,"GWINNETT|DULUTH A","GWINNETT|DULUTH A"
"131350502412025",37,"GWINNETT|SUWANEE B","GWINNETT|SUWANEE B"
"130890212201001",60,"DEKALB|KITTREDGE ELEM (BHAVN)","DEKALB|KITTREDGE ELEM (BHAVN)"
"130890219162027",36,"DEKALB|PINE LAKE","DEKALB|PINE LAKE (PIN)"
"130890224031004",82,"DEKALB|FERNBANK ELEM","DEKALB|FERNBANK ELEM"
"130890219142010",24,"DEKALB|STONE MTN","DEKALB|STONE MTN   (STO)"
"130890233273001",77,"DEKALB|MARBUT ELEM","DEKALB|MARBUT ELEM"
"130890233152002",114,"DEKALB|ROCK CHAPEL ELEM","DEKALB|ROCK CHAPEL ELEM"
"131350507422018",0,"GWINNETT|BAYCREEK H","GWINNETT|BAYCREEK H"
"131350507522002",0,"GWINNETT|BAYCREEK E","GWINNETT|BAYCREEK E"
"133170101021072",12,"WILKES|RAYLE CITY HALL","WILKES|RAYLE CITY HALL"
"130670303271000",117,"COBB|POPE 01","COBB|POPE 01"
"130670303271004",90,"COBB|POPE 01","COBB|POPE 01"
"130670302591002",43,"COBB|KENNESAW 4A","COBB|KENNESAW 4A"
"130670310072008",0,"COBB|FAIR OAKS 02","COBB|OREGON 03"
"130670306023051",58,"COBB|MARIETTA 4B","COBB|MARIETTA 4B"
"130670303612006",239,"COBB|GRITTERS 01","COBB|GRITTERS 01"
"130670304054033",17,"COBB|MARIETTA 7A","COBB|MARIETTA 7A"
"131639601004049",18,"JEFFERSON|WRENS","JEFFERSON|WRENS"
"130351503004028",68,"BUTTS|BUTTS COUNTY ADMIN BLDG","BUTTS|BUTTS COUNTY ADMINISTRATION JUDICIAL CENTER"
"130630406301006",9,"CLAYTON|JONESBORO 9","CLAYTON|JONESBORO 9"
"130630405121001",203,"CLAYTON|RIVERDALE 3","CLAYTON|RIVERDALE 3"
"131110502003006",3,"FANNIN|FLINTHILL","FANNIN|FLINTHILL"
"131110504005113",0,"FANNIN|TOCCOA","FANNIN|TOCCOA"
"131479604022064",0,"HART|BIO","HART|BIO"
"131110504002008",32,"FANNIN|SUGAR CREEK","FANNIN|SUGAR CREEK"
"131110504002023",36,"FANNIN|SUGAR CREEK","FANNIN|SUGAR CREEK"
"131479603001088",0,"HART|GOLDMINE","HART|GOLDMINE"
"131479604021007",15,"HART|BIO","HART|BIO"
"130890209022016",167,"DEKALB|BURGESS ELEM (ATL)","DEKALB|BURGESS ELEM (ATL)"
"131451204032013",30,"HARRIS|ELLERSLIE","HARRIS|ELLERSLIE"
"131451204032048",0,"HARRIS|ELLERSLIE","HARRIS|ELLERSLIE"
"131451202001020",38,"HARRIS|VALLEY PLAINS","HARRIS|VALLEY PLAINS"
"132171007012006",41,"NEWTON|TOWN","NEWTON|05-COV MILLS"
"132171006004014",20,"NEWTON|CEDAR SHOALS","NEWTON|20-STANSELLS"
"132470602011016",9,"ROCKDALE|LA","ROCKDALE|LA"
"132551607013011",18,"SPALDING|06","SPALDING|6"
"132551607011006",787,"SPALDING|05","SPALDING|5"
"132551609002010",6,"SPALDING|17","SPALDING|9"
"132551612024005",71,"SPALDING|03","SPALDING|3"
"132519703002000",8,"SCREVEN|SYLVANIA","SCREVEN|SENIOR CITIZENS CENTER"
"132519704022013",0,"SCREVEN|SR CITIZENS CENTER","SCREVEN|SENIOR CITIZENS CENTER"
"132519703003007",0,"SCREVEN|SCREVEN REC. DEPT.","SCREVEN|HILTONIA TOWN HALL"
"132519703003017",0,"SCREVEN|SYLVANIA","SCREVEN|SENIOR CITIZENS CENTER"
"132519704023012",0,"SCREVEN|SR CITIZENS CENTER","SCREVEN|SENIOR CITIZENS CENTER"
"132519703003010",0,"SCREVEN|SCREVEN REC. DEPT.","SCREVEN|HILTONIA TOWN HALL"
"130119702004012",25,"BANKS|POPLAR SPRINGS","BANKS|POPLAR SPRINGS"
"130950011002031",36,"DOUGHERTY|LITMAN CATHEDRAL","DOUGHERTY|LITMAN CATHEDRAL"
"130950014032019",12,"DOUGHERTY|SHILOH BAPTIST CHURC","DOUGHERTY|SHILOH BAPTIST CHURCH"
"130670313142037",0,"COBB|LINDLEY 01","COBB|SMYRNA 7A"
"130670314093004",105,"COBB|CLARKDALE 01","COBB|CLARKDALE 01"
"130670311122015",0,"COBB|SMYRNA 6A","COBB|SMYRNA 6A"
"130570907032028",15,"CHEROKEE|HOLLY SPRINGS","CHEROKEE|HOLLY SPRINGS"
"132130102011062",7,"MURRAY|MCDONALD","MURRAY|MCDONALD"
"132130103003002",8,"MURRAY|CARTERS-DOOLITTLE","MURRAY|CARTERS-DOOLITTLE"
"131639601001041",42,"JEFFERSON|MATTHEWS","JEFFERSON|MATTHEWS"
"131171304063025",0,"FORSYTH|25 WINDERMERE","FORSYTH|43 LAKELAND"
"130950112001027",0,"DOUGHERTY|TURNER ELEM SCHOOL","DOUGHERTY|TURNER ELEMENTARY"
"131350506301007",292,"GWINNETT|ROCKYCREEK C","GWINNETT|ROCKYCREEK C"
"130570905033009",21,"CHEROKEE|FREEHOME","CHEROKEE|FREE HOME"
"130570903033022",0,"CHEROKEE|SUTALLEE","CHEROKEE|SUTALLEE"
"130570905042003",361,"CHEROKEE|MACEDONIA","CHEROKEE|MACEDONIA"
"130570909083004",0,"CHEROKEE|LITTLE RIVER","CHEROKEE|LITTLE RIVER"
"130570910012014",200,"CHEROKEE|WOODSTOCK","CHEROKEE|WOODSTOCK"
"130570910142001",153,"CHEROKEE|CARMEL","CHEROKEE|CARMEL"
"130890213061014",0,"DEKALB|DORAVILLE NORTH (DOR)","DEKALB|DORAVILLE NORTH (DOR)"
"130890211034002",412,"DEKALB|SILVER LAKE","DEKALB|SILVER LAKE (BHAVN)"
"130890214054003",50,"DEKALB|BROOKHAVEN (BHAVN)","DEKALB|BROOKHAVEN (BHAVN)"
"130890234101009",9,"DEKALB|FLAT SHOALS ELEM","DEKALB|FLAT SHOALS ELEM"
"130890234131002",55,"DEKALB|MATHIS-BOB MATHIS ELEM","DEKALB|MATHIS-BOB MATHIS ELEM"
"130890219141020",14,"DEKALB|STONE MTN","DEKALB|STONE MTN   (STO)"
"130890215022013",43,"DEKALB|BRIAR VISTA ELEM","DEKALB|BRIAR VISTA ELEM"
"130730305042008",8,"COLUMBIA|BESSIE THOMAS CENTER","COLUMBIA|SECOND MOUNT MORIAH BAPTIST CHURCH"
"130730305083005",0,"COLUMBIA|GROVETOWN METHODIST","COLUMBIA|GROVETOWN METHODIST CHURCH"
"130890224011012",12,"DEKALB|EMORY SOUTH","DEKALB|EMORY SOUTH"
"131350501053043",5,"GWINNETT|SUGAR HILL A","GWINNETT|SUGAR HILL A"
"130570909101002",0,"CHEROKEE|NEESE","CHEROKEE|LICKSKILLET"
"133059704003016",15,"WAYNE|SCREVEN","WAYNE|SCREVEN"
"133059705001042",21,"WAYNE|REC CENTER","WAYNE|REC CENTER"
"130351503004022",0,"BUTTS|BUTTS COUNTY ADMIN BLDG","BUTTS|BUTTS COUNTY ADMINISTRATION JUDICIAL CENTER"
"130351501024005",113,"BUTTS|BUTTS COUNTY ADMIN BLDG","BUTTS|BUTTS COUNTY ADMINISTRATION JUDICIAL CENTER"
"130890233172002",0,"DEKALB|STONEVIEW ELEM","DEKALB|STONEVIEW ELEM"
"131350503362019",120,"GWINNETT|PINCKNEYVILLE C","GWINNETT|PINCKNEYVILLE C"
"131350503111018",0,"GWINNETT|PINCKNEYVILLE W","GWINNETT|PINCKNEYVILLE W"
"131350503112027",0,"GWINNETT|PINCKNEYVILLE W","GWINNETT|PINCKNEYVILLE W"
"132519703001073",10,"SCREVEN|BAY BRANCH","SCREVEN|BAY BRANCH FIRE STATION 9"
"132519703002006",22,"SCREVEN|SYLVANIA","SCREVEN|CAIL COMMUNITY CENTER"
"133130001031022",88,"WHITFIELD|VA","WHITFIELD|VA"
"133130001032025",14,"WHITFIELD|VA","WHITFIELD|VA"
"133130004022008",0,"WHITFIELD|GL","WHITFIELD|GL"
"132130104011027",0,"MURRAY|TOWN","MURRAY|TOWN"
"130630402032001",435,"CLAYTON|OAK 1","CLAYTON|OAK 1"
"130119702003029",23,"BANKS|HOMER","BANKS|HOMER"
"132551608002047",0,"SPALDING|06","SPALDING|1"
"132551608002018",34,"SPALDING|01","SPALDING|1"
"131911103003015",18,"MCINTOSH|DARIEN","MCINTOSH|DARIEN"
"131911101032029",5,"MCINTOSH|SOUTH NEWPORT","MCINTOSH|SOUTH NEWPORT"
"131270003021020",18,"GLYNN|HAMPTON RIVER","GLYNN|NSSI"
"131270010024002",0,"GLYNN|BROOKMAN","GLYNN|BRK"
"132859608003007",0,"TROUP|ADMINISTRATION BLDG","TROUP|ADMINISTRATION BLDG"
"130950114001021",21,"DOUGHERTY|SHILOH BAPTIST CHURC","DOUGHERTY|SHILOH BAPTIST CHURCH"
"130950010002029",21,"DOUGHERTY|DARTON COLLEGE","DOUGHERTY|ASU WEST CAMPUS"
"130950010002002",202,"DOUGHERTY|DARTON COLLEGE","DOUGHERTY|ASU WEST CAMPUS"
"130950014032010",68,"DOUGHERTY|SHILOH BAPTIST CHURC","DOUGHERTY|SHILOH BAPTIST CHURCH"
"130950001022000",0,"DOUGHERTY|PHOEBE EAST","DOUGHERTY|TURNER ELEMENTARY"
"130950001011022",0,"DOUGHERTY|PHOEBE EAST","DOUGHERTY|TURNER ELEMENTARY"
"132150103041035",0,"MUSCOGEE|CORNERSTONE","MUSCOGEE|CHATTAHOOCHEE"
"131350507422010",11,"GWINNETT|BAYCREEK H","GWINNETT|BAYCREEK H"
"131350505792001",66,"GWINNETT|HOG MOUNTAIN D","GWINNETT|HOG MOUNTAIN D"
"131350503153002",0,"GWINNETT|PINCKNEYVILLE E","GWINNETT|PINCKNEYVILLE E"
"131350505713004",43,"GWINNETT|LAWRENCEVILLE F","GWINNETT|LAWRENCEVILLE F"
"131350504611000",0,"GWINNETT|BERKSHIRE M","GWINNETT|BERKSHIRE M"
"131719702011051",0,"LAMAR|SENIOR CITIZEN BLDG","LAMAR|1712ABC"
"131451204012015",49,"HARRIS|MULBERRY GROVE","HARRIS|MULBERRY GROVE"
"131299709012013",31,"GORDON|SONORAVILLE","GORDON|SONORAVILLE"
"131299702022011",21,"GORDON|SUGAR VALLEY","GORDON|SUGAR VALLEY"
"131299707004010",0,"GORDON|PLAINVILLE","GORDON|PLAINVILLE"
"133219505002069",0,"WORTH|POULAN","WORTH|MINTON"
"133219506002008",11,"WORTH|MINTON","WORTH|MINTON"
"131950201004022",3,"MADISON|ILA","MADISON|ILA"
"132879702013036",139,"TURNER|ASHBURN","TURNER|ASHBURN"
"132879702021057",0,"TURNER|ASHBURN","TURNER|ASHBURN"
"132879703003061",0,"TURNER|REBECCA","TURNER|REBECCA"
"132879703003060",12,"TURNER|REBECCA","TURNER|REBECCA"
"132171004002043",9,"NEWTON|TOWN","NEWTON|05-COV MILLS"
"132171009034008",55,"NEWTON|STANSELLS","NEWTON|02TOWN"
"132171002021048",148,"NEWTON|BRICK STORE","NEWTON|07-BRICK STORE"
"132171009033011",36,"NEWTON|STANSELLS","NEWTON|02TOWN"
"130771705032055",0,"COWETA|SENOIA","COWETA|SENOIA"
"131319505022022",26,"GRADY|CAIRO 5TH DISTR","GRADY|CAIRO 5TH DISTR"
"131319503003020",15,"GRADY|CAIRO 4TH DISTR","GRADY|CAIRO 4TH DISTR"
"131319505023032",62,"GRADY|CAIRO 4TH DISTR","GRADY|CAIRO 4TH DISTR"
"131350504541002",0,"GWINNETT|PINCKNEYVILLE K","GWINNETT|PINCKNEYVILLE K"
"131350506331009",3,"GWINNETT|PUCKETTS E","GWINNETT|PUCKETTS E"
"132650102002031",28,"TALIAFERRO|CRAWFORDVILLE","TALIAFERRO|CRAWFORDVILLE"
"130670314161014",94,"COBB|CLARKDALE 02","COBB|CLARKDALE 02"
"130670312201001",0,"COBB|SMYRNA 7A","COBB|OAKDALE 01"
"130670311184007",14,"COBB|SMYRNA 4A","COBB|OAKDALE 01"
"130670301041002",35,"COBB|ACWORTH 1B","COBB|ACWORTH 1B"
"130670312211020",130,"COBB|SMYRNA 7A","COBB|SMYRNA 7A"
"130670313243004",0,"COBB|MABLETON 03","COBB|MABLETON 4B"
"130670308001004",64,"COBB|MARIETTA 7A","COBB|MARIETTA 7A"
"130670314091000",316,"COBB|AUSTELL 1A","COBB|AUSTELL 1A"
"130670315124003",652,"COBB|CLARKDALE 02","COBB|CLARKDALE 02"
"130670315161001",90,"COBB|POWDER SPRINGS 1A","COBB|POWDER SPRINGS 1A"
"130670302481000",0,"COBB|CHALKER 01","COBB|CHALKER 01"
"130730303111016",0,"COLUMBIA|COL CTY MAIN LIBRARY","COLUMBIA|COL CTY MAIN LIBRARY"
"130730303081032",30,"COLUMBIA|GREENBRIER HIGH","COLUMBIA|GRACE BAPTIST CHURCH"
"130730302021017",61,"COLUMBIA|ABILENE BAPTIST","COLUMBIA|ABILENE BAPTIST CHURCH"
"130730306032010",48,"COLUMBIA|MTZ COL FIRE HDQTR.","COLUMBIA|COLUMBIA CO. FIRE  HDQTR."
"131639603002008",7,"JEFFERSON|LOUISVILLE","JEFFERSON|LOUISVILLE"
"131679602012021",39,"JOHNSON|WRIGHTSVILLE","JOHNSON|WRIGHTSVILLE"
"131639603004041",0,"JEFFERSON|LOUISVILLE","JEFFERSON|LOUISVILLE"
"132359502021027",26,"PULASKI|COURTHOUSE ANNEX","PULASKI|COURTHOUSE ANNEX"
"132359502013015",7,"PULASKI|COURTHOUSE ANNEX","PULASKI|COURTHOUSE ANNEX"
"130630406233017",70,"CLAYTON|LOVEJOY 5","CLAYTON|LOVEJOY 5"
"130630406063015",43,"CLAYTON|LOVEJOY 7","CLAYTON|LOVEJOY 7"
"130630404214000",72,"CLAYTON|MORROW 10","CLAYTON|MORROW 10"
"130439501002050",0,"CANDLER|JACK STRICKLAND COMMUNITY CENTER","CANDLER|JACK STRICKLAND COMMUNITY CENTER"
"130439502003018",11,"CANDLER|JACK STRICKLAND COMMUNITY CENTER","CANDLER|JACK STRICKLAND COMMUNITY CENTER"
"130439502003007",26,"CANDLER|JACK STRICKLAND COMMUNITY CENTER","CANDLER|JACK STRICKLAND COMMUNITY CENTER"
"132971105064013",15,"WALTON|WEST WALTON","WALTON|WEST WALTON"
"131430101003010",35,"HARALSON|CORINTH","HARALSON|CORINTH"
"131950204002018",42,"MADISON|HULL","MADISON|HULL"
"130570908092002",62,"CHEROKEE|MOUNTAIN ROAD","CHEROKEE|MOUNTAIN ROAD"
"132999508022016",1,"WARE|100","WARE|100 - CITY AUDITORIUM"
"132999507001011",9,"WARE|100","WARE|100 - CITY AUDITORIUM"
"133079602001132",0,"WEBSTER|PRESTON 1","WEBSTER|PRESTON 1"
"132270506021002",6,"PICKENS|YELLOW CREEK","PICKENS|YELLOW CREEK"
"131559502013108",0,"IRWIN|OCILLA","IRWIN|OCILLA"
"131559502022085",4,"IRWIN|OCILLA","IRWIN|OCILLA"
"131999707012008",90,"MERIWETHER|LONE OAK","MERIWETHER|LONE OAK"
"131430104022006",41,"HARALSON|BREMEN","HARALSON|BREMEN"
"133219506001052",2,"WORTH|BRIDGEBORO","WORTH|BRIDGEBORO"
"133219505004037",33,"WORTH|COUNTY LINE","WORTH|COUNTY LINE"
"130670304101005",179,"COBB|MARIETTA 6A","COBB|MARIETTA 6A"
"130670313211006",18,"COBB|BRYANT 02","COBB|MABLETON 1B"
"130630405091002",187,"CLAYTON|RIVERDALE 11","CLAYTON|RIVERDALE 11"
"130639800001008",0,"CLAYTON|OAK 1","CLAYTON|OAK 1"
"130670311181009",24,"COBB|SMYRNA 4A","COBB|SMYRNA 4A"
"132310102001011",78,"PIKE|WILLIAMSON","PIKE|WILLIAMSON"
"132310103003007",51,"PIKE|MOLENA","PIKE|MOLENA"
"130630406372006",73,"CLAYTON|LOVEJOY 6","CLAYTON|LOVEJOY 6"
"132679503005089",2,"TATTNALL|EAST GLENNVILLE","TATTNALL|EAST GLENNVILLE"
"132719501011120",0,"TELFAIR|SCOTLAND","TELFAIR|SCOTLAND"
"131590105032049",8,"JASPER|MONTICELLO","JASPER|MONTICELLO"
"131590105031042",0,"JASPER|MONTICELLO","JASPER|MONTICELLO"
"131590102001010",54,"JASPER|MARTIN - BURNEY","JASPER|MARTIN & BURNEY"
"132859604013014",6,"TROUP|HOLLIS HAND","TROUP|HOLLIS HAND"
"132859611002024",25,"TROUP|ROSEMONT","TROUP|ROSEMONT"
"132859609041049",0,"TROUP|ADMINISTRATION BLDG","TROUP|ADMINISTRATION BLDG"
"132859605032021",3,"TROUP|HAMMETT RD","TROUP|HAMMETT RD"
"132859607004011",0,"TROUP|HIGHLAND","TROUP|GRIGGS CENTER"
"130670314121003",0,"COBB|SWEETWATER 02","COBB|MABLETON 6B"
"130670301042005",132,"COBB|ACWORTH 1B","COBB|ACWORTH 1B"
"130670302332000",183,"COBB|DOWELL 01","COBB|DOWELL 01"
"130470304021014",20,"CATOOSA|WESTSIDE","CATOOSA|WESTSIDE"
"130470304042014",0,"CATOOSA|BOYNTON","CATOOSA|BOYNTON"
"130470302011003",23,"CATOOSA|RINGGOLD","CATOOSA|RINGGOLD"
"132150010002004",325,"MUSCOGEE|GENTIAN/REESE @LDS","MUSCOGEE|CUNNINGHAM CENTER-GENTIAN"
"132150105013013",44,"MUSCOGEE|GENTIAN/REESE @LDS","MUSCOGEE|CUNNINGHAM CENTER-GENTIAN"
"131679602021018",15,"JOHNSON|WRIGHTSVILLE","JOHNSON|WRIGHTSVILLE"
"132910001041026",40,"UNION|GUMLOG","UNION|GUMLOG"
"131479604021043",5,"HART|BIO","HART|BIO"
"131110504004060",22,"FANNIN|TOCCOA","FANNIN|TOCCOA"
"130830401032028",26,"DADE|TRENTON","DADE|TRENTON"
"131570103003021",0,"JACKSON|NORTH JACKSON","JACKSON|NORTH JACKSON"
"131570107061019",0,"JACKSON|CENTRAL JACKSON","JACKSON|CENTRAL JACKSON"
"131570101042057",19,"JACKSON|CENTRAL JACKSON","JACKSON|CENTRAL JACKSON"
"130459101013014",16,"CARROLL|VILLA RICA CITY","CARROLL|VR POWELL PARK"
"130459111022012",56,"CARROLL|OLD CAMP CHURCH","CARROLL|OLD CAMP"
"130459107051026",0,"CARROLL|COUNTY ADMIN BLDG","CARROLL|NEVA LOMASON"
"132470603052015",0,"ROCKDALE|OT","ROCKDALE|OT"
"131570104003043",14,"JACKSON|NORTH JACKSON","JACKSON|NORTH JACKSON"
"131570102003049",0,"JACKSON|CENTRAL JACKSON","JACKSON|CENTRAL JACKSON"
"130730301032004",20,"COLUMBIA|CHRIST THE KING CH","COLUMBIA|CHRIST THE KING LUTHERAN CHURCH"
"130730301061020",0,"COLUMBIA|MARTINEZ BAPTIST","COLUMBIA|MARTINEZ BAPTIST CHURCH"
"132171009031004",13,"NEWTON|STANSELLS","NEWTON|02TOWN"
"132171009031005",22,"NEWTON|STANSELLS","NEWTON|02TOWN"
"132171004001053",33,"NEWTON|OXFORD","NEWTON|17-OXFORD"
"131270009001040",10,"GLYNN|HOWARD COFFIN PARK","GLYNN|HCP"
"131270001031012",20,"GLYNN|FIRST BAPTIST","GLYNN|SSSI"
"131270008004018",28,"GLYNN|URBANA-PERRY PARKS","GLYNN|UPP"
"131270005042007",56,"GLYNN|NORTHSIDE CHURCH","GLYNN|CST"
"133130015004007",0,"WHITFIELD|AN","WHITFIELD|TI"
"133130001011019",91,"WHITFIELD|LT","WHITFIELD|LT"
"133130010003018",18,"WHITFIELD|6A","WHITFIELD|6A"
"131999705012046",15,"MERIWETHER|RALEIGH","MERIWETHER|RALEIGH"
"131999705011024",12,"MERIWETHER|CHALYBEATE","MERIWETHER|CHALYBEATE"
"131999708021035",11,"MERIWETHER|7TH-ODESSADALE","MERIWETHER|7TH-ODESSADALE"
"132171001021037",13,"NEWTON|OXFORD","NEWTON|17-OXFORD"
"132171003012010",0,"NEWTON|ALCOVY","NEWTON|17-OXFORD"
"132171001014017",35,"NEWTON|CITY POND","NEWTON|17-OXFORD"
"130470302022003",805,"CATOOSA|GRAYSVILLE","CATOOSA|GRAYSVILLE"
"130470302013013",0,"CATOOSA|RINGGOLD","CATOOSA|RINGGOLD"
"130470302011002",383,"CATOOSA|RINGGOLD","CATOOSA|RINGGOLD"
"133170103012052",3,"WILKES|YOUNG FARMERS BLDG","WILKES|YOUNG FARMER'S BLDG"
"133170103022015",18,"WILKES|YOUNG FARMERS BLDG","WILKES|YOUNG FARMER'S BLDG"
"130730305042034",8,"COLUMBIA|SECOND MOUNT MORIAH BAPTIST CHURCH","COLUMBIA|HARLEM BRANCH LIBRARY"
"130730303062008",47,"COLUMBIA|LEWIS METHODIST","COLUMBIA|LEWIS METHODIST CHURCH"
"130690107012021",82,"COFFEE|DOUGLAS","COFFEE|DOUGLAS"
"130690103021042",6,"COFFEE|NICHOLLS","COFFEE|NICHOLLS"
"130570904023030",0,"CHEROKEE|CANTON","CHEROKEE|HICKORY LOG"
"130570909112005",44,"CHEROKEE|AIR ACRES","CHEROKEE|AIR ACRES"
"131719703004036",10,"LAMAR|BARNESVILLE","LAMAR|BARNESVILLE"
"131719701002021",4,"LAMAR|MILNER","LAMAR|MILNER"
"130570910011019",0,"CHEROKEE|WOODSTOCK","CHEROKEE|WOODSTOCK"
"130570911071005",90,"CHEROKEE|KELLOGG","CHEROKEE|BELLS"
"130630404252044",0,"CLAYTON|MORROW 4","CLAYTON|MORROW 4"
"130630403084009",0,"CLAYTON|FOREST PARK 3","CLAYTON|FOREST PARK 3"
"130630405191006",780,"CLAYTON|RIVERDALE 10","CLAYTON|RIVERDALE 10"
"130630405092009",44,"CLAYTON|RIVERDALE 1","CLAYTON|RIVERDALE 1"
"130510042071005",49,"CHATHAM|LARGO-TIBET ELEMENTA","CHATHAM|LARGO-TIBET ELEMENTA"
"130510029001000",0,"CHATHAM|FIRST PRESBYTERIAN CHURCH","CHATHAM|FIRST PRESBYTERIAN CHURCH"
"130510021001030",39,"CHATHAM|FELLOWSHIP OF LOVE COMMUNITY CHURCH","CHATHAM|FELLOWSHIP OF LOVE COMMUNITY CHURCH"
"130630403082012",70,"CLAYTON|FOREST PARK 3","CLAYTON|FOREST PARK 3"
"130630403071005",66,"CLAYTON|FOREST PARK 5","CLAYTON|FOREST PARK 5"
"130630405372002",48,"CLAYTON|JONESBORO 1","CLAYTON|JONESBORO 1"
"130470304031029",14,"CATOOSA|WOODSTATION","CATOOSA|WOODSTATION"
"130470303031008",22,"CATOOSA|CHAMBERS","CATOOSA|CHAMBERS"
"130470301003026",20,"CATOOSA|CATOOSA KEITH","CATOOSA|CATOOSA KEITH"
"132930104011011",23,"UPSON|TOWN","UPSON|TOWN"
"131270009003032",17,"GLYNN|HOWARD COFFIN PARK","GLYNN|HCP"
"131270006021003",14,"GLYNN|BLYTHE ISLAND BAPTIST CHURCH","GLYNN|ARCO"
"133170101022061",0,"WILKES|SENIOR CITIZEN CENTE","WILKES|SENIOR CITIZEN CENTE"
"130771703072026",34,"COWETA|THE NEWNAN CENTRE","COWETA|THE NEWNAN CENTRE"
"130771704033002",59,"COWETA|MADRAS","COWETA|MADRAS"
"130771702003013",170,"COWETA|EXPO CENTER","COWETA|EXPO CENTER"
"130771703041012",87,"COWETA|NORTHSIDE","COWETA|NORTHSIDE"
"130771706062018",297,"COWETA|THE NEWNAN CENTRE","COWETA|THE NEWNAN CENTRE"
"130470304031007",555,"CATOOSA|CHAMBERS","CATOOSA|CHAMBERS"
"130510111101004",12,"CHATHAM|GUARD HOUSE COMM CTR","CHATHAM|BURKE DAY PUBLIC SAFETY BLDG"
"130510111101007",24,"CHATHAM|GUARD HOUSE COMM CTR","CHATHAM|BURKE DAY PUBLIC SAFETY BLDG"
"130510042103023",0,"CHATHAM|LARGO-TIBET ELEMENTA","CHATHAM|LARGO-TIBET ELEMENTA"
"130510042092001",38,"CHATHAM|SAVANNAH PRIMITIVE BAPTIST CHURCH","CHATHAM|SAVANNAH PRIMITIVE BAPTIST CHURCH"
