"GEOID20","boe5","pop","pop_black","pop_white","vap","vap_black","vap_white","reg","reg_black","x_km","y_km","area_km2"
"131530202004012",1,28,0,18,22,0,15,2,0,17.843,37.9631,0.02003
"131530202004013",1,49,25,21,34,16,17,15,5,17.9034,38.2643,0.04114
"131530202004014",1,32,12,18,29,11,17,9,3,17.9457,38.0558,0.02751
"131530202004015",1,25,3,22,20,1,19,11,0,18.1158,38.4336,0.03141
"131530202004016",1,140,45,76,106,30,61,40,18,18.3084,38.1637,0.24157
"131530202004017",1,29,4,18,20,3,11,6,1,18.6063,37.9962,0.02495
"131530202004018",1,46,9,35,42,9,31,26,7,17.6964,37.4843,0.26891
"131530202004019",1,73,24,14,46,13,11,17,2,18.0336,37.1666,0.05828
"131530202004020",1,17,0,15,15,0,15,9,0,17.8834,37.1568,0.06133
"131530202004021",1,51,21,24,35,10,21,11,6,17.6158,37.1417,0.03376
"131530202004022",1,0,0,0,0,0,0,0,0,17.4346,38.0595,0.02731
"131530202004023",1,21,6,12,14,3,9,15,7,17.566,38.3025,0.14976
"131530202004024",1,0,0,0,0,0,0,0,0,17.3221,38.0839,0.05371
"131530202004026",1,0,0,0,0,0,0,0,0,17.6178,36.955,0.00691
"131530202004027",1,0,0,0,0,0,0,0,0,17.5775,36.9441,0.00166
"131530202004028",1,0,0,0,0,0,0,0,0,17.7345,36.918,0.00159
"131530202004029",1,0,0,0,0,0,0,0,0,17.9181,36.9664,0.01185
"131530202001000",4,40,16,17,33,13,17,4,1,20.6871,38.8984,0.02801
"131530202001001",4,91,53,35,65,33,30,30,17,20.5044,38.5909,0.05154
"131530202001003",4,319,223,85,238,160,75,96,75,20.4767,38.2645,0.20229
"131530202001005",4,41,20,14,26,11,11,4,2,20.1565,38.2616,0.01403
"131530202001007",4,100,57,34,70,34,28,13,10,20.3566,37.9782,0.03159
"131530202001008",4,37,18,17,28,13,13,12,4,20.0963,37.9842,0.02173
"131530202001010",4,42,13,27,29,9,20,11,1,19.9492,38.1735,0.0247
"131530202001013",4,32,7,19,23,1,17,9,3,20.0937,37.8928,0.02084
"131530202001015",4,68,42,21,47,27,15,18,11,20.0144,37.6885,0.04628
"131530202001016",4,25,3,20,21,3,16,8,5,20.3046,37.6775,0.02645
"131530203011000",4,0,0,0,0,0,0,0,0,23.0952,39.434,0.03196
"131530203011003",4,4,0,0,4,0,0,1,0,22.7264,40.1115,0.09011
"131530203011005",4,0,0,0,0,0,0,0,0,22.7617,40.28,0.00303
"131530203011008",4,2,2,0,2,2,0,1,0,22.7853,39.7789,0.02359
"131530203011011",4,222,186,22,191,157,22,30,21,22.9036,39.0355,0.28053
"131530203011013",4,12,6,4,9,3,4,0,0,23.072,38.9132,0.01284
"131530203013006",4,3,0,2,3,0,2,0,0,22.6751,40.5057,0.0193
"131530203013008",4,0,0,0,0,0,0,0,0,22.5701,40.5685,0.00283
"131530203013009",4,30,11,12,27,11,12,9,4,21.9753,40.8568,0.28224
"131530203013015",4,168,147,2,101,92,2,46,43,21.6014,40.5205,0.17132
"131530203013016",4,191,158,25,167,136,24,78,60,21.421,39.9568,0.43793
"131530203013020",4,19,4,3,13,4,3,4,2,22.1149,40.5853,0.1106
"131530203011001",4,0,0,0,0,0,0,0,0,23.1221,39.2707,0.01542
"131530203011002",4,0,0,0,0,0,0,0,0,22.8945,40.1283,0.00848
"131530203011004",4,0,0,0,0,0,0,0,0,22.608,40.2512,0.00158
"131530203011006",4,5,2,0,3,2,0,1,1,22.6187,39.8485,0.03489
"131530203011007",4,5,2,1,3,0,1,0,0,22.7701,39.9064,0.02279
"131530203011009",4,18,11,2,16,9,2,0,0,22.7995,39.6557,0.03014
"131530203011010",4,11,1,4,10,1,4,0,0,22.6119,39.5885,0.03614
"131530203011012",4,6,0,0,5,0,0,3,0,22.7275,39.526,0.01268
"131530203011014",4,45,29,9,29,14,8,4,3,22.6564,39.3825,0.03564
"131530203011015",4,12,4,6,9,4,5,5,2,22.9706,39.375,0.07253
"131530203011016",4,19,8,8,11,6,3,1,0,23.0056,39.5231,0.05047
"131530203011017",4,0,0,0,0,0,0,0,0,23.1054,39.2843,0.02282
"131530203012000",4,337,296,30,253,222,20,87,63,22.7289,38.7815,0.18137
"131530203013000",4,0,0,0,0,0,0,0,0,22.0252,41.3412,0.00068
"131530203013001",4,0,0,0,0,0,0,0,0,22.2622,40.9879,0.02193
"131530203013002",4,0,0,0,0,0,0,0,0,22.2819,40.9999,0.01634
"131530203013003",4,0,0,0,0,0,0,0,0,22.5839,40.6883,0.0012
"131530203013004",4,0,0,0,0,0,0,0,0,22.7536,40.4851,0.01228
"131530203013005",4,0,0,0,0,0,0,0,0,22.7621,40.5075,0.00937
"131530203013007",4,35,23,5,27,15,5,0,0,22.6768,40.3846,0.04696
"131530203013010",4,0,0,0,0,0,0,0,0,21.8307,41.1524,0.00487
"131530203013011",4,22,19,0,17,17,0,6,6,21.7329,40.8031,0.03297
"131530203013012",4,5,1,0,4,1,0,0,0,22.4325,40.5926,0.0595
"131530203013013",4,4,1,0,3,1,0,0,0,22.3001,40.7452,0.01861
"131530203013014",4,0,0,0,0,0,0,0,0,21.9728,41.2995,0.00131
"131530203013017",4,5,4,0,2,1,0,0,0,21.3131,40.3392,0.02279
"131530203013018",4,30,27,2,26,23,2,12,10,21.504,40.267,0.0286
"131530203013019",4,0,0,0,0,0,0,0,0,22.6779,40.2489,0.00022
"131530203013021",4,122,111,10,78,73,4,26,22,22.0896,40.0494,0.11315
"131530203013022",4,27,22,3,18,15,3,8,5,22.097,40.115,0.01191
"131530203013023",4,139,124,10,85,72,9,35,31,22.1258,40.2724,0.06007
"131530203013024",4,44,41,2,26,25,0,19,19,22.4131,40.2669,0.07698
"131530203013025",4,10,4,5,5,0,5,0,0,22.4536,40.4266,0.01565
"131530203013026",4,1,0,0,1,0,0,0,0,22.3287,40.4605,0.01386
"131530203013027",4,35,34,0,24,24,0,11,9,21.9822,40.3455,0.0332
"131530203023005",4,120,99,11,76,60,10,21,16,21.65,38.6376,0.1178
"131530203023010",4,74,50,12,48,28,12,19,15,22.0006,38.6108,0.04371
"131530203023012",4,74,54,16,57,39,15,22,14,21.5922,37.9869,0.05817
"131530203024008",4,80,54,13,60,36,13,11,7,21.2935,38.0977,0.03651
"131530203024010",4,92,72,14,64,48,11,24,20,21.2576,38.3491,0.04602
"131530203024013",4,0,0,0,0,0,0,0,0,20.9095,37.8862,0.13116
"131530203024015",4,94,59,29,75,42,27,34,17,21.3332,37.9924,0.05161
"131530203021002",4,145,119,18,109,86,15,34,30,21.273,39.197,0.05374
"131530203021004",4,85,61,16,60,41,16,34,26,21.424,39.0265,0.05458
"131530203021007",4,53,38,7,36,22,7,17,15,20.9595,38.6061,0.00914
"131530203021009",4,80,67,11,47,42,4,20,16,20.9032,38.41,0.01687
"131530203022000",4,0,0,0,0,0,0,0,0,22.5396,40.1659,0.00514
"131530203022003",4,60,46,11,35,26,7,17,12,22.236,39.6935,0.02963
"131530203022005",4,26,15,9,20,9,9,5,3,21.7646,39.5096,0.01249
"131530203022018",4,23,13,8,14,5,8,1,0,21.9834,39.2562,0.01063
"131530203022021",4,36,20,11,28,16,11,15,6,22.0834,39.2001,0.02142
"131530203022023",4,98,50,38,64,36,24,24,24,21.9805,39.6766,0.04172
"131530203023001",4,68,53,6,45,35,2,17,11,22.2804,38.8571,0.06317
"131530203023002",4,60,55,5,39,36,3,12,10,22.0039,38.9509,0.02375
"131530203023003",4,35,19,10,26,12,10,6,2,21.7953,38.9342,0.03639
"131530203023004",4,59,26,26,45,21,18,20,8,21.5743,38.9659,0.03544
"131530203023006",4,67,60,6,36,30,6,19,14,21.8286,38.6493,0.0331
"131530203023007",4,39,14,9,21,6,6,4,2,22.029,38.7476,0.03111
"131530203023008",4,39,33,4,23,18,4,13,11,22.0134,38.8524,0.02366
"131530203023009",4,62,32,12,48,25,8,17,13,22.2129,38.7541,0.03391
"131530203023011",4,44,37,1,34,28,1,6,6,22.0805,38.5297,0.01882
"131530203024000",4,51,41,5,34,29,5,18,15,21.3291,38.8065,0.03102
"131530203024001",4,81,59,15,68,49,14,28,23,21.1416,38.5511,0.03801
"131530203024002",4,51,40,10,43,37,5,13,8,21.2262,38.5052,0.02717
"131530203024003",4,30,27,3,19,16,3,12,7,21.3155,38.62,0.01937
"131530203024004",4,67,55,4,35,26,4,18,14,21.4085,38.6486,0.02601
"131530203024005",4,71,57,7,38,28,6,14,4,21.5027,38.6781,0.03297
"131530203024006",4,124,96,17,81,59,16,33,26,21.4875,38.2946,0.049
"131530203024007",4,60,40,11,36,20,11,13,6,21.4125,38.385,0.02566
"131530203024009",4,63,54,7,44,36,7,15,11,21.2195,38.1988,0.02729
"131530203024011",4,94,72,10,63,48,10,38,23,21.0334,38.2473,0.02122
"131530203024012",4,47,36,10,29,24,4,7,6,20.8435,38.2108,0.07899
"131530203024014",4,26,21,5,21,20,1,2,1,21.0261,38.0918,0.01763
"131530203024016",4,62,45,11,54,37,11,30,21,21.3774,37.8902,0.03308
"131530203024017",4,54,33,11,42,23,10,21,14,21.3775,37.7752,0.03837
"131530203024018",4,39,23,8,32,19,8,11,7,21.1657,37.8132,0.02061
"131530203021000",4,310,256,48,209,165,38,65,48,21.0605,39.2326,0.38829
"131530203021001",4,180,150,7,126,99,7,45,39,21.3704,39.1652,0.0632
"131530203021003",4,59,41,15,44,30,12,18,11,21.5395,39.3868,0.02958
"131530203021005",4,99,80,14,66,52,10,20,12,21.0753,38.6401,0.0591
"131530203021006",4,54,43,4,24,17,4,5,4,20.8434,38.7004,0.03036
"131530203021008",4,41,32,5,36,29,5,13,10,20.876,38.6079,0.01414
"131530203021010",4,79,62,8,55,40,8,23,20,20.9064,38.4986,0.01321
"131530203021011",4,12,5,7,6,0,6,7,0,20.7726,38.483,0.02306
"131530203022001",4,57,36,11,38,26,11,17,7,22.334,39.902,0.12025
"131530203022002",4,13,0,10,12,0,10,2,1,22.3553,39.7706,0.01382
"131530203022004",4,98,61,25,65,41,18,33,23,21.8947,39.7417,0.0648
"131530203022006",4,180,113,43,141,78,42,34,18,22.2254,39.4885,0.08614
"131530203022007",4,33,17,4,28,14,4,2,0,22.3491,39.6332,0.02022
"131530203022008",4,35,19,12,26,11,12,6,5,22.4777,39.6234,0.01997
"131530203022009",4,119,97,8,82,68,6,39,30,21.6409,39.3286,0.05812
"131530203022010",4,35,25,7,27,18,7,13,11,21.611,39.6543,0.03417
"131530203022011",4,33,12,10,28,11,10,5,5,22.0896,39.3778,0.01597
"131530203022012",4,72,53,9,45,31,9,12,9,22.1939,39.3508,0.02055
"131530203022013",4,43,32,9,26,16,9,11,3,22.2988,39.348,0.0206
"131530203022014",4,74,46,21,54,33,21,22,16,22.3922,39.2095,0.03038
"131530203022015",4,75,60,11,50,35,11,17,12,22.4842,39.206,0.0321
"131530203022016",4,36,30,2,23,20,2,6,4,21.8673,39.3823,0.01356
"131530203022017",4,45,38,2,32,27,2,10,7,21.9752,39.381,0.01868
"131530203022019",4,66,46,9,33,22,6,14,9,21.9175,39.2045,0.02471
"131530203022020",4,169,106,52,118,64,45,45,24,21.843,39.1707,0.0905
"131530203022022",4,0,0,0,0,0,0,0,0,22.2401,39.1481,0.04372
"131530203022024",4,66,41,19,49,32,12,18,14,22.0503,39.6015,0.0243
"131530203023000",4,0,0,0,0,0,0,0,0,22.4421,38.834,0.06869
"131530204001056",4,69,37,18,45,21,15,17,8,22.2843,36.5919,0.01875
"131530204003003",4,71,55,5,48,37,4,16,12,22.0436,38.3961,0.04229
"131530204001015",4,15,4,4,14,4,4,4,3,23.1033,37.0871,0.01792
"131530204001001",4,33,13,13,24,7,10,6,4,21.5304,37.5165,0.04344
"131530204001006",4,80,46,25,75,42,25,6,2,22.4145,37.2495,0.04991
"131530204001016",4,29,22,1,21,18,0,7,6,23.2719,37.0792,0.03389
"131530204001021",4,0,0,0,0,0,0,0,0,23.4152,36.9249,0.01
"131530204001024",4,0,0,0,0,0,0,0,0,22.9743,36.9441,0.01961
"131530204001026",4,0,0,0,0,0,0,0,0,22.7148,36.9725,0.03993
"131530204001029",4,16,6,10,6,2,4,3,0,23.5218,36.7421,0.01142
"131530204001040",4,16,13,2,13,12,0,6,5,23.6427,36.4386,0.01321
"131530204001042",4,0,0,0,0,0,0,0,0,22.4948,36.758,0.00635
"131530204001051",4,107,69,31,77,45,28,18,14,21.9776,36.9683,0.05127
"131530204001052",4,95,44,38,73,32,32,33,18,21.6949,37.1763,0.0569
"131530204002000",4,0,0,0,0,0,0,0,0,23.3959,38.2562,0.01065
"131530204002013",4,7,2,0,5,0,0,2,0,22.6031,38.3909,0.07436
"131530204002014",4,11,7,1,7,4,1,12,10,23.1386,37.7837,0.05112
"131530204002018",4,0,0,0,0,0,0,0,0,23.5895,37.3926,0.01704
"131530204002021",4,0,0,0,0,0,0,0,0,22.6023,37.5844,0.08271
"131530204002026",4,13,12,1,10,9,1,2,2,23.2785,37.4861,0.02082
"131530204003006",4,51,28,22,36,24,12,8,6,21.9548,38.2823,0.02943
"131530204003008",4,61,43,8,36,26,8,20,18,21.8689,37.9874,0.02736
"131530204003009",4,46,40,1,37,35,0,16,14,21.7108,37.9499,0.0284
"131530204001000",4,41,20,16,39,18,16,17,11,22.1548,37.7184,0.268
"131530204001002",4,74,49,9,49,24,9,29,16,21.7226,37.4269,0.07014
"131530204001003",4,79,44,22,44,23,14,25,11,21.8175,37.303,0.03718
"131530204001004",4,33,15,12,29,13,12,21,14,22.0154,37.5015,0.0295
"131530204001005",4,57,37,16,45,25,16,18,6,22.2782,37.4146,0.03894
"131530204001007",4,2,2,0,1,1,0,4,3,22.3175,36.9365,0.01984
"131530204001008",4,64,27,22,45,19,22,13,3,22.2193,37.0586,0.0305
"131530204001009",4,67,30,37,60,23,37,27,15,22.2458,37.2504,0.04619
"131530204001010",4,89,48,31,75,34,31,29,22,21.9754,37.3232,0.04802
"131530204001011",4,8,5,1,6,3,1,0,0,22.4255,36.9105,0.01376
"131530204001012",4,0,0,0,0,0,0,0,0,22.5601,36.9745,0.05448
"131530204001013",4,0,0,0,0,0,0,0,0,22.5598,37.1503,0.01076
"131530204001014",4,0,0,0,0,0,0,0,0,22.8457,37.1457,0.02028
"131530204001017",4,9,7,2,9,7,2,0,0,23.4569,37.0751,0.0214
"131530204001018",4,0,0,0,0,0,0,0,0,23.5792,37.0906,0.00942
"131530204001019",4,0,0,0,0,0,0,0,0,23.6127,36.9699,0.0124
"131530204001020",4,10,6,4,7,3,4,0,0,23.5103,36.9454,0.01734
"131530204001022",4,34,10,19,24,10,11,8,3,23.266,36.9342,0.03082
"131530204001023",4,7,2,0,4,0,0,1,1,23.0984,36.9405,0.01552
"131530204001025",4,0,0,0,0,0,0,0,0,22.8839,37.0114,0.04646
"131530204001027",4,37,1,13,18,0,13,4,0,23.2943,36.7028,0.04648
"131530204001028",4,22,3,16,12,2,8,6,5,23.4396,36.6738,0.04868
"131530204001030",4,6,6,0,5,5,0,5,5,23.5802,36.7593,0.01979
"131530204001031",4,9,6,0,4,1,0,1,1,23.6628,36.7775,0.02344
"131530204001032",4,0,0,0,0,0,0,0,0,23.7813,36.5575,0.02
"131530204001033",4,16,5,1,7,4,1,0,0,23.7503,36.3724,0.02683
"131530204001034",4,7,5,0,4,3,0,1,1,23.8054,36.2346,0.01382
"131530204001035",4,0,0,0,0,0,0,0,0,23.8105,36.5411,0.01753
"131530204001036",4,0,0,0,0,0,0,0,0,23.8225,36.5763,0.0142
"131530204001037",4,10,7,1,9,6,1,0,0,23.7124,36.5861,0.01314
"131530204001038",4,0,0,0,0,0,0,0,0,23.6311,36.5653,0.01062
"131530204001039",4,11,3,7,8,3,5,1,0,23.5723,36.5492,0.00681
"131530204001041",4,0,0,0,0,0,0,0,0,22.5775,36.6709,0.05038
"131530204001043",4,0,0,0,0,0,0,0,0,22.7545,36.6775,0.03822
"131530204001044",4,0,0,0,0,0,0,0,0,22.8809,36.695,0.04099
"131530204001045",4,37,24,11,35,23,11,6,3,23.0302,36.7235,0.0601
"131530204001046",4,21,8,11,21,8,11,5,3,23.1688,36.6842,0.03514
"131530204001047",4,15,11,0,14,10,0,2,2,23.6111,36.284,0.01284
"131530204001048",4,19,12,5,10,4,4,1,1,23.6766,36.2825,0.01435
"131530204001049",4,0,0,0,0,0,0,0,0,22.3288,36.8338,0.01397
"131530204001050",4,40,14,14,25,2,14,6,1,22.0302,36.8566,0.04126
"131530204001053",4,0,0,0,0,0,0,0,0,22.4923,36.8344,0.0056
"131530204001054",4,0,0,0,0,0,0,0,0,22.4223,36.7591,0.00522
"131530204001055",4,25,5,18,23,5,17,7,4,22.3041,36.6995,0.04647
"131530204001057",4,21,11,8,17,8,8,8,5,21.6878,36.884,0.03725
"131530204001058",4,62,40,16,48,27,15,27,14,22.064,37.2429,0.0432
"131530204001059",4,80,28,42,62,22,32,18,4,21.938,37.075,0.04081
"131530204002001",4,0,0,0,0,0,0,0,0,23.3832,38.2525,0.00562
"131530204002002",4,0,0,0,0,0,0,0,0,23.3676,38.2606,0.01043
"131530204002003",4,0,0,0,0,0,0,0,0,23.3003,38.1455,0.06693
"131530204002004",4,79,57,12,50,34,10,35,21,22.9565,38.1698,0.18456
"131530204002005",4,77,71,3,43,37,3,22,17,23.0053,38.2137,0.02019
"131530204002006",4,0,0,0,0,0,0,0,0,22.7391,38.2924,0.02375
"131530204002007",4,78,77,1,50,49,1,26,19,22.9118,38.4041,0.0814
"131530204002008",4,37,34,3,29,27,2,0,0,22.8783,38.4638,0.00539
"131530204002009",4,64,56,4,47,40,4,0,0,22.9601,38.422,0.00852
"131530204002010",4,27,24,0,18,16,0,45,38,22.9643,38.5511,0.00552
"131530204002011",4,26,24,0,19,19,0,9,8,22.972,38.2951,0.01331
"131530204002012",4,35,27,5,21,20,0,0,0,23.0444,38.4563,0.00555
