"fips","county","state","pop","lat","lon"
"47115","Marion","Tennessee",28837,35.1095,-85.6088
"47117","Marshall","Tennessee",34318,35.4967,-86.7708
"47119","Maury","Tennessee",100974,35.6356,-87.0292
"47121","Meigs","Tennessee",12758,35.5021,-84.8162
"47123","Monroe","Tennessee",46250,35.5184,-84.3542
"47125","Montgomery","Tennessee",220069,36.5571,-87.346
"47127","Moore","Tennessee",6461,35.2964,-86.3404
"47129","Morgan","Tennessee",21035,36.0984,-84.5932
"47131","Obion","Tennessee",30787,36.3972,-89.0799
"47133","Overton","Tennessee",22511,36.3449,-85.3249
"47135","Perry","Tennessee",8366,35.6538,-87.8593
"47137","Pickett","Tennessee",5001,36.5656,-85.1413
"47139","Polk","Tennessee",17544,35.1252,-84.5684
"47141","Putnam","Tennessee",79854,36.1632,-85.5038
"47143","Rhea","Tennessee",32870,35.5568,-84.9544
"47145","Roane","Tennessee",53404,35.8811,-84.5222
"47147","Robertson","Tennessee",72803,36.4846,-86.8303
"47149","Rutherford","Tennessee",341486,35.8883,-86.4503
"47151","Scott","Tennessee",21850,36.4545,-84.5083
"47153","Sequatchie","Tennessee",15826,35.3554,-85.3914
"47155","Sevier","Tennessee",98380,35.8642,-83.5825
"47157","Shelby","Tennessee",929744,35.131,-89.8864
"47159","Smith","Tennessee",19904,36.2413,-85.9682
"47161","Stewart","Tennessee",13657,36.4937,-87.8001
"47163","Sullivan","Tennessee",158163,36.5299,-82.3971
"47165","Sumner","Tennessee",196281,36.3962,-86.536
"47167","Tipton","Tennessee",60970,35.4759,-89.7503
"47169","Trousdale","Tennessee",11615,36.3862,-86.1534
"47171","Unicoi","Tennessee",17928,36.1513,-82.3947
"47173","Union","Tennessee",19802,36.2453,-83.816
"47175","Van Buren","Tennessee",6168,35.7115,-85.4546
"47177","Warren","Tennessee",40953,35.6952,-85.7948
"47179","Washington","Tennessee",133001,36.3256,-82.4338
"47181","Wayne","Tennessee",16232,35.2581,-87.7903
"47183","Weakley","Tennessee",32902,36.2925,-88.7738
"47185","White","Tennessee",27351,35.9416,-85.4889
"47187","Williamson","Tennessee",247726,35.9123,-86.8462
"47189","Wilson","Tennessee",147737,36.2003,-86.4095
"48001","Anderson","Texas",57922,31.7753,-95.6839
"48003","Andrews","Texas",18610,32.3214,-102.54
"48005","Angelina","Texas",86395,31.3135,-94.7161
"48007","Aransas","Texas",23830,28.0307,-97.0725
"48009","Archer","Texas",8560,33.7128,-98.6073
"48011","Armstrong","Texas",1848,35.0922,-101.392
"48013","Atascosa","Texas",48981,29.0416,-98.5784
"48015","Austin","Texas",30167,29.851,-96.2199
"48017","Bailey","Texas",6904,34.2187,-102.744
"48019","Bandera","Texas",20851,29.7035,-99.0316
"48021","Bastrop","Texas",97216,30.1426,-97.3667
"48023","Baylor","Texas",3465,33.5912,-99.2646
"48025","Bee","Texas",31047,28.3956,-97.7338
"48027","Bell","Texas",370647,31.0815,-97.5917
"48029","Bexar","Texas",2009324,29.4847,-98.5329
"48031","Blanco","Texas",11374,30.1771,-98.3921
"48033","Borden","Texas",631,32.7576,-101.436
"48035","Bosque","Texas",18235,31.8621,-97.5709
"48037","Bowie","Texas",92893,33.4366,-94.2008
"48039","Brazoria","Texas",372031,29.3553,-95.385
"48041","Brazos","Texas",233849,30.6242,-96.3288
"48043","Brewster","Texas",9546,30.2224,-103.62
"48045","Briscoe","Texas",1435,34.4435,-101.234
"48047","Brooks","Texas",7076,27.2087,-98.1448
"48049","Brown","Texas",38095,31.7316,-98.9893
"48051","Burleson","Texas",17642,30.4756,-96.6446
"48053","Burnet","Texas",49130,30.6722,-98.2417
"48055","Caldwell","Texas",45883,29.8653,-97.6746
"48057","Calhoun","Texas",20106,28.5892,-96.6259
"48059","Callahan","Texas",13708,32.3518,-99.4529
"48061","Cameron","Texas",421017,26.0474,-97.5612
"48063","Camp","Texas",12464,32.9902,-94.985
"48065","Carson","Texas",5807,35.3821,-101.328
"48067","Cass","Texas",28454,33.0806,-94.2973
"48069","Castro","Texas",7371,34.5251,-102.272
"48071","Chambers","Texas",46571,29.8054,-94.769
"48073","Cherokee","Texas",50412,31.9135,-95.2162
"48075","Childress","Texas",6664,34.4281,-100.224
"48077","Clay","Texas",10218,33.8254,-98.2448
"48079","Cochran","Texas",2547,33.6894,-102.741
"48081","Coke","Texas",3285,31.9041,-100.417
"48083","Coleman","Texas",7684,31.8081,-99.425
"48085","Collin","Texas",1064465,33.1129,-96.6906
"48087","Collingsworth","Texas",2652,34.8618,-100.222
"48089","Colorado","Texas",20557,29.6648,-96.5389
"48091","Comal","Texas",161501,29.7645,-98.2217
"48093","Comanche","Texas",13594,31.9722,-98.559
"48095","Concho","Texas",3303,31.2912,-99.8571
"48097","Cooke","Texas",41668,33.6074,-97.1338
"48099","Coryell","Texas",83093,31.2364,-97.8325
"48101","Cottle","Texas",1380,34.0278,-100.304
"48103","Crane","Texas",4675,31.4023,-102.353
"48105","Crockett","Texas",3098,30.7047,-101.217
"48107","Crosby","Texas",5133,33.6604,-101.358
"48109","Culberson","Texas",2188,31.0642,-104.82
"48111","Dallam","Texas",7115,36.105,-102.569
"48113","Dallas","Texas",2613539,32.8098,-96.7876
"48115","Dawson","Texas",12456,32.7347,-101.949
"48117","Deaf Smith","Texas",18583,34.8356,-102.403
"48119","Delta","Texas",5230,33.3748,-95.7046
"48121","Denton","Texas",906422,33.1164,-97.0147
"48123","DeWitt","Texas",19824,29.0996,-97.3115
"48125","Dickens","Texas",1770,33.5467,-100.856
"48127","Dimmit","Texas",8615,28.5207,-99.827
"48129","Donley","Texas",3258,34.9439,-100.862
"48131","Duval","Texas",9831,27.7425,-98.391
"48133","Eastland","Texas",17725,32.3573,-98.8454
"48135","Ector","Texas",165171,31.8667,-102.39
"48137","Edwards","Texas",1422,29.9859,-100.203
"48139","Ellis","Texas",192455,32.429,-96.828
"48141","El Paso","Texas",865657,31.783,-106.366
"48143","Erath","Texas",42545,32.2121,-98.2252
"48145","Falls","Texas",16968,31.2609,-96.9511
"48147","Fannin","Texas",35662,33.5569,-96.1813
"48149","Fayette","Texas",24435,29.8561,-96.9012
"48151","Fisher","Texas",3672,32.7709,-100.414
"48153","Floyd","Texas",5402,34.0398,-101.374
"48155","Foard","Texas",1095,33.9916,-99.7052
"48157","Fort Bend","Texas",822779,29.6202,-95.6813
"48159","Franklin","Texas",10359,33.1221,-95.2239
"48161","Freestone","Texas",19435,31.7001,-96.2093
"48163","Frio","Texas",18385,28.8395,-99.1085
"48165","Gaines","Texas",21598,32.752,-102.658
"48167","Galveston","Texas",350682,29.4281,-95.0193
"48169","Garza","Texas",5816,33.1975,-101.381
"48171","Gillespie","Texas",26725,30.2736,-98.9081
"48173","Glasscock","Texas",1116,31.8426,-101.525
"48175","Goliad","Texas",7012,28.7106,-97.3623
"48177","Gonzales","Texas",19653,29.4772,-97.5043
"48179","Gray","Texas",21227,35.5304,-100.94
"48181","Grayson","Texas",135543,33.6449,-96.6266
"48183","Gregg","Texas",124239,32.4999,-94.7908
"48185","Grimes","Texas",29268,30.4393,-96.0073
"48187","Guadalupe","Texas",172706,29.602,-98.1074
"48189","Hale","Texas",32522,34.1435,-101.742
"48191","Hall","Texas",2825,34.6647,-100.593
"48193","Hamilton","Texas",8222,31.763,-98.0957
"48195","Hansford","Texas",5285,36.2137,-101.271
"48197","Hardeman","Texas",3549,34.2852,-99.7014
"48199","Hardin","Texas",56231,30.2994,-94.2572
"48201","Harris","Texas",4731145,29.8169,-95.4257
"48203","Harrison","Texas",68839,32.5343,-94.4273
"48205","Hartley","Texas",5382,35.9946,-102.502
"48207","Haskell","Texas",5416,33.1775,-99.7647
"48209","Hays","Texas",241067,30.0094,-97.9254
"48211","Hemphill","Texas",3382,35.893,-100.361
"48213","Henderson","Texas",82150,32.2413,-95.8894
"48215","Hidalgo","Texas",870781,26.2359,-98.1845
"48217","Hill","Texas",35874,31.9982,-97.1771
"48219","Hockley","Texas",21537,33.5835,-102.333
"48221","Hood","Texas",61598,32.4343,-97.7623
"48223","Hopkins","Texas",36787,33.1245,-95.5893
"48225","Houston","Texas",22066,31.2979,-95.4664
"48227","Howard","Texas",34860,32.2414,-101.463
"48229","Hudspeth","Texas",3202,31.3683,-105.546
"48231","Hunt","Texas",99956,33.0821,-96.1045
"48233","Hutchinson","Texas",20617,35.6792,-101.447
"48235","Irion","Texas",1513,31.2704,-100.835
"48237","Jack","Texas",8472,33.2002,-98.1688
"48239","Jackson","Texas",14988,28.9592,-96.5944
"48241","Jasper","Texas",32980,30.7316,-93.9933
"48243","Jeff Davis","Texas",1996,30.6089,-103.997
"48245","Jefferson","Texas",256526,30.0115,-94.0676
"48247","Jim Hogg","Texas",4838,27.3031,-98.6852
"48249","Jim Wells","Texas",38891,27.7556,-98.0628
"48251","Johnson","Texas",179927,32.4413,-97.3228
"48253","Jones","Texas",19663,32.7066,-99.8051
"48255","Karnes","Texas",14710,28.8581,-97.8703
"48257","Kaufman","Texas",145310,32.6712,-96.3581
"48259","Kendall","Texas",44279,29.8314,-98.7176
"48261","Kenedy","Texas",350,27.1041,-97.7889
"48263","Kent","Texas",753,33.2505,-100.625
"48265","Kerr","Texas",52598,30.0403,-99.1594
"48267","Kimble","Texas",4286,30.4863,-99.7277
"48269","King","Texas",265,33.6444,-100.296
"48271","Kinney","Texas",3129,29.3034,-100.418
"48273","Kleberg","Texas",31040,27.4914,-97.857
"48275","Knox","Texas",3353,33.4598,-99.704
"48277","Lamar","Texas",50088,33.6755,-95.534
"48279","Lamb","Texas",13045,34.0283,-102.325
"48281","Lampasas","Texas",21627,31.0952,-98.1132
"48283","La Salle","Texas",6664,28.3534,-99.2464
"48285","Lavaca","Texas",20337,29.4071,-97.0438
"48287","Lee","Texas",17478,30.2748,-96.9714
"48289","Leon","Texas",15719,31.2913,-96.0483
"48291","Liberty","Texas",91628,30.1592,-94.9255
"48293","Limestone","Texas",22146,31.5904,-96.5191
"48295","Lipscomb","Texas",3059,36.3866,-100.363
"48297","Live Oak","Texas",11335,28.3366,-98.1081
"48299","Llano","Texas",21243,30.6802,-98.5087
"48301","Loving","Texas",64,31.7779,-103.609
"48303","Lubbock","Texas",310639,33.5526,-101.894
"48305","Lynn","Texas",5596,33.1991,-101.817
"48307","McCulloch","Texas",7630,31.148,-99.3388
"48309","McLennan","Texas",260579,31.54,-97.1748
"48311","McMullen","Texas",600,28.4387,-98.523
"48313","Madison","Texas",13455,30.9558,-95.8997
"48315","Marion","Texas",9725,32.7895,-94.4232
"48317","Martin","Texas",5237,32.1736,-101.828
"48319","Mason","Texas",3953,30.7544,-99.2202
"48321","Matagorda","Texas",36255,28.9181,-95.9989
"48323","Maverick","Texas",57887,28.7064,-100.478
"48325","Medina","Texas",50748,29.3139,-98.9534
"48327","Menard","Texas",1962,30.9011,-99.7767
"48329","Midland","Texas",169983,32.0032,-102.107
"48331","Milam","Texas",24754,30.7443,-97.0086
"48333","Mills","Texas",4456,31.484,-98.5784
"48335","Mitchell","Texas",8990,32.3923,-100.864
"48337","Montague","Texas",19965,33.6328,-97.7607
"48339","Montgomery","Texas",620443,30.2288,-95.4621
"48341","Moore","Texas",21358,35.9029,-101.957
"48343","Morris","Texas",11973,33.0732,-94.7229
"48345","Motley","Texas",1063,34.0136,-100.843
"48347","Nacogdoches","Texas",64653,31.6257,-94.6446
"48349","Navarro","Texas",52624,32.0813,-96.486
"48351","Newton","Texas",12217,30.6858,-93.7548
"48353","Nolan","Texas",14738,32.4511,-100.412
"48355","Nueces","Texas",353178,27.7286,-97.4283
"48357","Ochiltree","Texas",10015,36.3811,-100.81
"48359","Oldham","Texas",1758,35.2919,-102.408
"48361","Orange","Texas",84808,30.1202,-93.8658
"48363","Palo Pinto","Texas",28409,32.7793,-98.164
"48365","Panola","Texas",22491,32.1634,-94.3351
"48367","Parker","Texas",148222,32.7894,-97.7274
"48369","Parmer","Texas",9869,34.5407,-102.816
"48371","Pecos","Texas",15193,30.8971,-102.799
"48373","Polk","Texas",50123,30.7365,-94.9368
"48375","Potter","Texas",118525,35.2215,-101.84
"48377","Presidio","Texas",6131,29.8385,-104.249
"48379","Rains","Texas",12164,32.8857,-95.7951
"48381","Randall","Texas",140753,35.1198,-101.891
"48383","Reagan","Texas",3385,31.2143,-101.466
"48385","Real","Texas",2758,29.7237,-99.8237
"48387","Red River","Texas",11587,33.5919,-95.0783
"48389","Reeves","Texas",14748,31.3871,-103.526
"48391","Refugio","Texas",6741,28.2905,-97.2476
"48393","Roberts","Texas",827,35.7163,-100.696
"48395","Robertson","Texas",16757,30.966,-96.5432
"48397","Rockwall","Texas",107819,32.9169,-96.428
"48399","Runnels","Texas",9900,31.7992,-99.9936
"48401","Rusk","Texas",52214,32.1944,-94.7985
"48403","Sabine","Texas",9894,31.339,-93.8494
"48405","San Augustine","Texas",7918,31.4411,-94.1528
"48407","San Jacinto","Texas",27402,30.5491,-95.1347
"48409","San Patricio","Texas",68755,27.9427,-97.391
"48411","San Saba","Texas",5730,31.1882,-98.7604
"48413","Schleicher","Texas",2451,30.8697,-100.593
"48415","Scurry","Texas",16932,32.7041,-100.909
"48417","Shackelford","Texas",3105,32.691,-99.3062
"48419","Shelby","Texas",24022,31.8235,-94.1815
"48421","Sherman","Texas",2782,36.3328,-102.008
"48423","Smith","Texas",233479,32.3261,-95.301
"48425","Somervell","Texas",9205,32.235,-97.7522
"48427","Starr","Texas",65920,26.3878,-98.8434
"48429","Stephens","Texas",9101,32.7562,-98.9022
"48431","Sterling","Texas",1372,31.8348,-100.993
"48433","Stonewall","Texas",1245,33.1445,-100.232
"48435","Sutton","Texas",3372,30.5633,-100.628
"48437","Swisher","Texas",6971,34.5322,-101.772
"48439","Tarrant","Texas",2110640,32.7645,-97.2477
"48441","Taylor","Texas",143208,32.4178,-99.7671
"48443","Terrell","Texas",760,30.1601,-102.352
"48445","Terry","Texas",11831,33.1827,-102.272
"48447","Throckmorton","Texas",1440,33.1414,-99.1396
"48449","Titus","Texas",31247,33.1759,-94.9665
"48451","Tom Green","Texas",120003,31.451,-100.461
"48453","Travis","Texas",1290188,30.3143,-97.7482
"48455","Trinity","Texas",13602,30.9989,-95.2447
"48457","Tyler","Texas",19798,30.7387,-94.3677
"48459","Upshur","Texas",40892,32.6979,-94.9223
"48461","Upton","Texas",3308,31.181,-102.125
"48463","Uvalde","Texas",24564,29.2433,-99.7578
"48465","Val Verde","Texas",47586,29.3809,-100.898
"48467","Van Zandt","Texas",59541,32.5775,-95.8376
"48469","Victoria","Texas",91319,28.825,-96.9916
"48471","Walker","Texas",76400,30.7258,-95.5387
"48473","Waller","Texas",56794,29.9968,-95.9536
"48475","Ward","Texas",11644,31.5693,-102.913
"48477","Washington","Texas",35805,30.1815,-96.3978
"48479","Webb","Texas",267114,27.523,-99.4755
"48481","Wharton","Texas",41570,29.2767,-96.1754
"48483","Wheeler","Texas",4990,35.3525,-100.263
"48485","Wichita","Texas",129350,33.9209,-98.5525
"48487","Wilbarger","Texas",12887,34.1449,-99.297
"48489","Willacy","Texas",20164,26.4524,-97.7774
"48491","Williamson","Texas",609017,30.561,-97.717
"48493","Wilson","Texas",49753,29.2314,-98.143
"48495","Winkler","Texas",7791,31.8423,-103.099
"48497","Wise","Texas",68632,33.1618,-97.6299
"48499","Wood","Texas",44843,32.776,-95.4001
"48501","Yoakum","Texas",7694,33.0226,-102.833
"48503","Young","Texas",17867,33.1643,-98.6242
"48505","Zapata","Texas",13889,26.9034,-99.266
"48507","Zavala","Texas",9670,28.7494,-99.8102
"49001","Beaver","Utah",7072,38.2981,-112.763
"49003","Box Elder","Utah",57666,41.5926,-112.098
"49005","Cache","Utah",133154,41.7454,-111.84
"49007","Carbon","Utah",20412,39.6024,-110.778
"49009","Daggett","Utah",935,40.9671,-109.647
"49011","Davis","Utah",362679,41.0199,-111.961
"49013","Duchesne","Utah",19596,40.2895,-110.162
"49015","Emery","Utah",9825,39.2176,-110.93
"49017","Garfield","Utah",5083,37.7654,-112.1
"49019","Grand","Utah",9669,38.5691,-109.529
"49021","Iron","Utah",57289,37.7089,-113.076
"49023","Juab","Utah",11786,39.7484,-111.879
"49025","Kane","Utah",7667,37.1122,-112.453
"49027","Millard","Utah",12975,39.2093,-112.486
"49029","Morgan","Utah",12295,41.0837,-111.725
"49031","Piute","Utah",1438,38.2772,-112.214
"49033","Rich","Utah",2510,41.7765,-111.286
"49035","Salt Lake","Utah",1185238,40.6385,-111.928
"49037","San Juan","Utah",14518,37.5205,-109.546
"49039","Sanpete","Utah",28437,39.3845,-111.605
"49041","Sevier","Utah",21522,38.7718,-112.045
"49043","Summit","Utah",42357,40.7268,-111.471
"49045","Tooele","Utah",72698,40.5682,-112.363
"49047","Uintah","Utah",35620,40.4264,-109.59
"49049","Utah","Utah",659399,40.2783,-111.75
"49051","Wasatch","Utah",34788,40.5114,-111.412
"49053","Washington","Utah",180279,37.1302,-113.524
"49055","Wayne","Utah",2486,38.3617,-111.474
"49057","Weber","Utah",262223,41.2276,-111.993
"50001","Addison","Vermont",37363,44.0605,-73.1654
"50003","Bennington","Vermont",37347,42.9803,-73.1486
"50005","Caledonia","Vermont",30233,44.4665,-72.0764
"50007","Chittenden","Vermont",168323,44.4803,-73.1498
"50009","Essex","Vermont",5920,44.6637,-71.7417
"50011","Franklin","Vermont",49946,44.8363,-72.9976
"50013","Grand Isle","Vermont",7293,44.7962,-73.2987
"50015","Lamoille","Vermont",25945,44.5837,-72.6556
"50017","Orange","Vermont",29277,43.9961,-72.3928
"50019","Orleans","Vermont",27393,44.8626,-72.2255
"50021","Rutland","Vermont",60572,43.6026,-73.0413
"50023","Washington","Vermont",59807,44.2433,-72.5872
"50025","Windham","Vermont",45905,42.9529,-72.6279
"50027","Windsor","Vermont",57753,43.5473,-72.4906
"51001","Accomack","Virginia",33413,37.7891,-75.6294
"51003","Albemarle","Virginia",112395,38.0524,-78.5192
"51005","Alleghany","Virginia",15223,37.8025,-79.9299
"51007","Amelia","Virginia",13265,37.3415,-77.974
"51009","Amherst","Virginia",31307,37.5189,-79.1035
"51011","Appomattox","Virginia",16119,37.3602,-78.837
"51013","Arlington","Virginia",238643,38.8747,-77.0999
"51015","Augusta","Virginia",77487,38.1271,-79.031
"51017","Bath","Virginia",4209,38.0189,-79.7589
"51019","Bedford","Virginia",79462,37.3202,-79.4854
"51021","Bland","Virginia",6270,37.1501,-81.0873
"51023","Botetourt","Virginia",33596,37.4464,-79.8531
"51025","Brunswick","Virginia",15849,36.7583,-77.8633
"51027","Buchanan","Virginia",20355,37.2641,-82.0591
"51029","Buckingham","Virginia",16824,37.5802,-78.4851
"51031","Campbell","Virginia",55696,37.2615,-79.169
"51033","Caroline","Virginia",30887,38.0087,-77.4387
"51035","Carroll","Virginia",29155,36.713,-80.7621
"51036","Charles City","Virginia",6773,37.3834,-77.1014
"51037","Charlotte","Virginia",11529,37.0221,-78.6303
"51041","Chesterfield","Virginia",364548,37.4183,-77.5562
"51043","Clarke","Virginia",14783,39.1294,-77.9874
"51045","Craig","Virginia",4892,37.4754,-80.1738
"51047","Culpeper","Virginia",52552,38.4982,-77.9991
"51049","Cumberland","Virginia",9675,37.4814,-78.2587
"51051","Dickenson","Virginia",14124,37.1434,-82.3788
"51053","Dinwiddie","Virginia",27947,37.1357,-77.5605
"51057","Essex","Virginia",10599,37.9088,-76.9013
"51059","Fairfax","Virginia",1150309,38.8447,-77.2591
"51061","Fauquier","Virginia",72972,38.6955,-77.7741
"51063","Floyd","Virginia",15476,36.9432,-80.3424
"51065","Fluvanna","Virginia",27249,37.8886,-78.3018
"51067","Franklin","Virginia",54477,37.0209,-79.8576
"51069","Frederick","Virginia",91419,39.1663,-78.1884
"51071","Giles","Virginia",16787,37.3185,-80.7178
"51073","Gloucester","Virginia",38711,37.3763,-76.5295
"51075","Goochland","Virginia",24727,37.7,-77.8376
"51077","Grayson","Virginia",15333,36.6456,-81.1146
"51079","Greene","Virginia",20552,38.2506,-78.4197
"51081","Greensville","Virginia",11391,36.7238,-77.5368
"51083","Halifax","Virginia",34022,36.7485,-78.9269
"51085","Hanover","Virginia",109979,37.6869,-77.4181
"51087","Henrico","Virginia",334389,37.6046,-77.4986
"51089","Henry","Virginia",50948,36.6901,-79.9023
"51091","Highland","Virginia",2232,38.3866,-79.5705
"51093","Isle of Wight","Virginia",38606,36.9246,-76.6447
"51095","James City","Virginia",78254,37.2979,-76.7599
"51097","King and Queen","Virginia",6608,37.698,-76.8912
"51099","King George","Virginia",26723,38.2902,-77.1636
"51101","King William","Virginia",17810,37.7057,-77.0626
"51103","Lancaster","Virginia",10919,37.704,-76.4359
"51105","Lee","Virginia",22173,36.7144,-83.1026
"51107","Loudoun","Virginia",420959,39.0343,-77.5175
"51109","Louisa","Virginia",37596,37.9823,-77.9714
"51111","Lunenburg","Virginia",11936,36.97,-78.2166
"51113","Madison","Virginia",13837,38.3761,-78.2345
"51115","Mathews","Virginia",8533,37.4452,-76.3423
"51117","Mecklenburg","Virginia",30319,36.6904,-78.3185
"51119","Middlesex","Virginia",10625,37.6013,-76.5039
"51121","Montgomery","Virginia",99721,37.1895,-80.4136
"51125","Nelson","Virginia",14775,37.8123,-78.873
"51127","New Kent","Virginia",22945,37.498,-77.0411
"51131","Northampton","Virginia",12282,37.3884,-75.9192
"51133","Northumberland","Virginia",11839,37.8883,-76.4083
"51135","Nottoway","Virginia",15642,37.1463,-78.0788
"51137","Orange","Virginia",36254,38.2719,-77.9547
"51139","Page","Virginia",23709,38.6045,-78.5006
"51141","Patrick","Virginia",17608,36.6544,-80.2845
"51143","Pittsylvania","Virginia",60501,36.7698,-79.4112
"51145","Powhatan","Virginia",30333,37.5429,-77.8758
"51147","Prince Edward","Virginia",21849,37.2578,-78.4222
"51149","Prince George","Virginia",43010,37.2191,-77.3001
"51153","Prince William","Virginia",482204,38.6919,-77.4116
"51155","Pulaski","Virginia",33800,37.0821,-80.7038
"51157","Rappahannock","Virginia",7348,38.6957,-78.1238
"51159","Richmond","Virginia",8923,37.9474,-76.7165
"51161","Roanoke","Virginia",96929,37.2706,-79.9902
"51163","Rockbridge","Virginia",22650,37.7877,-79.4272
"51165","Rockingham","Virginia",83757,38.4522,-78.8382
"51167","Russell","Virginia",25781,36.9353,-82.0868
"51169","Scott","Virginia",21576,36.6831,-82.5966
"51171","Shenandoah","Virginia",44186,38.8707,-78.5267
"51173","Smyth","Virginia",29800,36.8282,-81.5745
"51175","Southampton","Virginia",17996,36.7173,-77.0674
"51177","Spotsylvania","Virginia",140032,38.2386,-77.5692
"51179","Stafford","Virginia",156927,38.4151,-77.4503
"51181","Surry","Virginia",6561,37.1164,-76.8683
"51183","Sussex","Virginia",10829,36.9732,-77.2121
"51185","Tazewell","Virginia",40429,37.1467,-81.5645
"51187","Warren","Virginia",40727,38.9277,-78.1783
"51191","Washington","Virginia",53935,36.7029,-81.9727
"51193","Westmoreland","Virginia",18477,38.1608,-76.8542
"51195","Wise","Virginia",36130,36.9512,-82.613
"51197","Wythe","Virginia",28290,36.9196,-81.0685
"51199","York","Virginia",70045,37.1746,-76.4953
"51510","Alexandria","Virginia",159467,38.8198,-77.091
"51520","Bristol","Virginia",17219,36.6105,-82.1692
"51530","Buena Vista","Virginia",6641,37.734,-79.3527
"51540","Charlottesville","Virginia",46553,38.0332,-78.4904
"51550","Chesapeake","Virginia",249422,36.7557,-76.2827
"51570","Colonial Heights","Virginia",18170,37.2641,-77.4018
"51580","Covington","Virginia",5737,37.7812,-79.9894
"51590","Danville","Virginia",42590,36.5915,-79.4092
"51595","Emporia","Virginia",5766,36.6922,-77.5413
"51600","Fairfax","Virginia",24146,38.8518,-77.3024
"51610","Falls Church","Virginia",14658,38.8836,-77.1743
"51620","Franklin","Virginia",8180,36.679,-76.937
"51630","Fredericksburg","Virginia",27982,38.2991,-77.4835
"51640","Galax","Virginia",6720,36.6662,-80.9189
"51650","Hampton","Virginia",137148,37.0431,-76.3679
"51660","Harrisonburg","Virginia",51814,38.4408,-78.8683
"51670","Hopewell","Virginia",23033,37.2894,-77.3055
"51678","Lexington","Virginia",7320,37.7844,-79.4437
"51680","Lynchburg","Virginia",79009,37.3928,-79.1906
"51683","Manassas","Virginia",42772,38.7527,-77.4751
"51685","Manassas Park","Virginia",17219,38.7722,-77.4487
"51690","Martinsville","Virginia",13485,36.6828,-79.8638
"51700","Newport News","Virginia",186247,37.0905,-76.4963
"51710","Norfolk","Virginia",238005,36.8962,-76.2606
"51720","Norton","Virginia",3687,36.938,-82.6233
"51730","Petersburg","Virginia",33458,37.21,-77.3954
"51735","Poquoson","Virginia",12460,37.1316,-76.3815
"51740","Portsmouth","Virginia",97915,36.8332,-76.3528
"51750","Radford","Virginia",16070,37.1283,-80.5596
"51760","Richmond","Virginia",226610,37.5355,-77.4665
"51770","Roanoke","Virginia",100011,37.2785,-79.9602
"51775","Salem","Virginia",25346,37.2869,-80.0563
"51790","Staunton","Virginia",25750,38.1576,-79.0772
"51800","Suffolk","Virginia",94324,36.7819,-76.5511
"51810","Virginia Beach","Virginia",459470,36.8214,-76.1006
"51820","Waynesboro","Virginia",22196,38.0721,-78.8983
"51830","Williamsburg","Virginia",15425,37.2752,-76.7104
"51840","Winchester","Virginia",28120,39.175,-78.1707
"53001","Adams","Washington",20613,46.8649,-119.031
"53003","Asotin","Washington",22285,46.3884,-117.068
"53005","Benton","Washington",206873,46.2299,-119.277
"53007","Chelan","Washington",79074,47.5302,-120.345
"53009","Clallam","Washington",77155,48.095,-123.437
"53011","Clark","Washington",503311,45.6806,-122.562
"53013","Columbia","Washington",3952,46.3231,-117.976
"53015","Cowlitz","Washington",110730,46.1355,-122.895
"53017","Douglas","Washington",42938,47.5043,-120.179
"53019","Ferry","Washington",7178,48.6176,-118.521
"53021","Franklin","Washington",96749,46.3035,-119.125
"53023","Garfield","Washington",2286,46.4721,-117.578
"53025","Grant","Washington",99123,47.1447,-119.466
"53027","Grays Harbor","Washington",75636,46.9913,-123.768
"53029","Island","Washington",86857,48.2063,-122.577
"53031","Jefferson","Washington",32977,48.0105,-122.82
"53033","King","Washington",2269675,47.5505,-122.23
"53035","Kitsap","Washington",275611,47.6122,-122.633
"53037","Kittitas","Washington",44337,47.0518,-120.63
"53039","Klickitat","Washington",22735,45.7984,-121.146
"53041","Lewis","Washington",82149,46.6189,-122.839
"53043","Lincoln","Washington",10876,47.6385,-118.325
"53045","Mason","Washington",65726,47.2886,-123.034
"53047","Okanogan","Washington",42104,48.4461,-119.592
"53049","Pacific","Washington",23365,46.5246,-123.905
"53051","Pend Oreille","Washington",13401,48.2815,-117.224
"53053","Pierce","Washington",921130,47.1777,-122.407
"53055","San Juan","Washington",17788,48.5752,-122.979
"53057","Skagit","Washington",129523,48.4668,-122.335
"53059","Skamania","Washington",12036,45.6886,-121.934
"53061","Snohomish","Washington",827957,47.9275,-122.189
"53063","Spokane","Washington",539339,47.6802,-117.369
"53065","Stevens","Washington",46445,48.2777,-117.813
"53067","Thurston","Washington",294793,47.0009,-122.837
"53069","Wahkiakum","Washington",4422,46.2365,-123.426
"53071","Walla Walla","Washington",62584,46.0779,-118.391
"53073","Whatcom","Washington",226847,48.8232,-122.488
"53075","Whitman","Washington",47973,46.7936,-117.218
"53077","Yakima","Washington",256728,46.5193,-120.422
"54001","Barbour","West Virginia",15465,39.1101,-80.0044
"54003","Berkeley","West Virginia",122076,39.4588,-77.9812
"54005","Boone","West Virginia",21809,38.0564,-81.7575
"54007","Braxton","West Virginia",12447,38.6919,-80.7236
"54009","Brooke","West Virginia",22559,40.3095,-80.5859
"54011","Cabell","West Virginia",94350,38.4136,-82.3352
"54013","Calhoun","West Virginia",6229,38.8526,-81.1044
"54015","Clay","West Virginia",8051,38.4719,-81.0993
