"part","x","y"
12,-1675.9,-117.4
12,-1675.9,-115.1
12,-1697.7,-82.4
12,-1720.8,-47.5
12,-1736.9,-23.4
12,-1754.4,2.6
12,-1778,38.1
12,-1797.4,67.4
12,-1808.7,84.4
12,-1840.4,131.1
12,-1865.4,168.9
12,-1873.9,181.7
12,-1888.1,202.5
12,-1899,219
12,-1924,256.4
12,-1944.8,288
12,-1958,307.9
12,-1979.3,339.5
12,-1997.3,366.5
12,-2002,374
12,-2023.3,405.2
12,-2037.4,427
12,-2031.8,451.5
12,-2022.3,485.1
12,-2017.1,505.4
12,-2010.5,530.4
12,-2002,563.5
12,-1994.9,589.5
12,-1985,630.1
12,-1976.5,663.7
12,-1967.5,697.7
12,-1964.2,711
12,-1953.8,751.6
12,-1976.5,757.3
12,-2005.3,764.8
12,-2036,773.3
12,-2043.1,775.2
12,-2060.1,779.9
12,-2079,785.6
12,-2100.3,791.8
12,-2112.1,795.5
12,-2124.8,799.3
12,-2141.9,804.5
12,-2162.7,809.7
12,-2183,815.4
12,-2194.8,818.7
12,-2202.8,822
12,-2218.9,825.3
12,-2225.5,827.7
12,-2240.6,831.9
12,-2243.5,832.4
12,-2249.1,834.3
12,-2270.4,840.4
12,-2286.9,846.1
13,-1085.7,467.1
13,-1091.4,424.6
13,-1094.2,405.2
13,-1097.5,380.6
13,-1102.7,341.9
13,-1108.9,300.3
13,-1114.6,258.7
13,-1118.3,230.9
13,-1121.2,213.8
13,-1128.3,164.7
13,-1128.3,151.9
13,-1131.6,131.1
13,-1132,123.6
13,-1138.2,81.5
13,-1140.5,64.5
13,-1146.7,22.5
13,-1109.4,17.7
13,-1076.7,13.5
13,-1030,7.3
13,-1004.4,4.5
13,-956.7,-1.2
13,-956.3,-2.1
13,-934,-4.5
13,-897.7,-8.3
13,-879.7,-10.1
13,-847.6,-13.5
13,-802.7,-18.2
13,-792.3,-19.1
13,-761.1,-22
13,-734.2,-24.3
13,-705.3,-26.7
13,-681.2,-28.6
13,-630.2,-32.4
13,-617,-33.3
13,-600.4,-34.7
13,-590,-35.7
13,-559.8,-38
13,-532.4,-39.9
13,-530,0.3
13,-527.7,37.1
13,-525.3,77.7
13,-522.5,123.6
13,-519.6,163.7
13,-518.2,189.7
13,-516.3,218.6
13,-514.9,245
13,-513,279.5
13,-511.6,297
13,-510.2,323
13,-507.8,356.5
13,-506.4,380.2
13,-504.5,408.5
13,-546.6,411.4
13,-572.5,413.3
13,-625,417
13,-671.3,420.8
13,-722.8,425.5
13,-737.9,426.5
13,-771,429.8
13,-810.2,433.6
13,-838.1,436.4
13,-850.9,437.8
13,-870.7,440.2
13,-903.8,444
13,-935.9,447.7
13,-967.6,451.5
13,-1002.6,456.3
13,-1019.6,458.1
13,-1039.9,460.5
13,-1072,464.8
13,-1085.7,467.1
14,1833.6,728
14,1834.6,722.3
14,1839.3,695.8
14,1842.1,680.2
14,1848.3,644.8
14,1855.8,636.8
14,1838.8,619.8
14,1847.3,611.7
14,1847.8,608.9
14,1848.3,610.8
14,1851.1,613.1
14,1854.4,613.1
14,1856.3,616.4
14,1859.2,618.8
14,1863.9,620.7
14,1864.8,620.2
14,1867.7,622.1
14,1869.6,625.4
14,1867.7,627.3
14,1871,628.7
14,1873.8,631.6
14,1876.2,631.1
14,1879.9,636.3
14,1881.8,637.7
14,1886.1,636.8
14,1887.5,640.1
14,1890.8,645.3
14,1893.7,645.3
14,1897,651.4
14,1899.3,653.3
14,1900.3,657.6
14,1902.6,651.9
14,1905.9,654.2
14,1908.3,654.2
14,1913,657.1
14,1918.7,656.1
14,1919.6,659
14,1923.9,660.4
14,1928.1,660.9
14,1930.5,659.4
14,1937.1,664.6
14,1941.4,665.6
14,1942.8,664.2
14,1948,667.5
14,1952.2,668.9
14,1952.7,670.8
14,1956.5,671.7
14,1957.9,675
14,1962.2,673.6
14,1964.1,673.6
14,1965.5,676.5
14,1970.7,677.4
14,1974.9,679.3
14,1976.3,681.7
14,1981.1,682.6
14,1983.9,681.2
14,1985.3,684.5
14,1983,691.6
14,1985.8,693
14,1980.1,719.5
14,1971.1,749.2
14,1969.3,757.3
14,1968.8,758.7
14,1947.5,754
14,1941.8,752.5
14,1910.7,745
14,1906.9,743.6
14,1897,742.1
14,1892.7,740.3
14,1892.2,736.9
14,1888.5,735.5
14,1887.5,739.8
14,1872.9,736
14,1837.9,728.9
14,1833.6,728
15,1610.6,321.1
15,1613.4,318.7
15,1615.8,318.3
15,1620,313.5
15,1620.5,306.9
15,1629.5,320.2
15,1616.3,329.1
15,1610.6,321.1
16,1704.2,430.7
16,1705.6,424.1
16,1708.9,412.3
16,1720.7,370.7
16,1732.5,327.2
16,1742,294.6
16,1764.6,298.4
16,1785,302.7
16,1796.8,305.5
16,1795.8,309.3
16,1790.2,328.2
16,1785.9,340
16,1783.5,341
16,1781.2,340
16,1776,341.9
16,1771.7,345.2
16,1762.8,352.3
16,1760.9,359.4
16,1757.6,362.7
16,1752.8,365.5
16,1749.1,375.9
16,1749.5,381.6
16,1747.6,383.5
16,1747.2,386.8
16,1743.4,390.6
16,1742.9,392.5
16,1737.7,394.8
16,1735.3,397.2
16,1732,401.9
16,1728.7,403.8
16,1725.9,408.1
16,1726.8,412.3
16,1726.4,417.5
16,1721.6,420.3
16,1721.2,423.2
16,1722.6,427
16,1724.5,427.9
16,1726.4,432.2
16,1728.3,432.2
16,1730.2,435.5
16,1730.2,441.6
16,1733,446.3
16,1725.4,448.2
16,1719.3,447.7
16,1715.5,446.3
16,1712.2,444
16,1709.4,441.1
16,1706.1,435.5
16,1705.1,431.2
16,1704.2,430.7
17,1544.9,-1285.5
17,1550.6,-1285.1
17,1551.1,-1281.8
17,1548.2,-1282.7
17,1544.9,-1285.5
18,1519.9,-1301.1
18,1520.8,-1303.5
18,1523.6,-1301.1
18,1528.8,-1298.8
18,1535.5,-1294
18,1539.7,-1291.7
18,1538.8,-1289.8
18,1528.4,-1295.9
18,1519.9,-1301.1
19,1451.4,-1328.1
19,1452.3,-1330
19,1455.6,-1328.5
19,1464.6,-1326.6
19,1466.5,-1324.8
19,1471.7,-1322.4
19,1476.4,-1319.1
19,1480.6,-1317.2
19,1481.1,-1314.8
19,1490.6,-1312.5
19,1492.9,-1314.8
19,1507.6,-1307.7
19,1507.1,-1306.8
19,1501.9,-1304
19,1499.6,-1299.2
19,1497.7,-1298.3
19,1492,-1297.4
19,1484.9,-1295
19,1479.7,-1298.3
19,1475.9,-1301.6
19,1472.6,-1303.5
19,1471.7,-1305.9
19,1463.6,-1311.1
19,1456.5,-1316.3
19,1452.3,-1324.3
19,1451.4,-1328.1
20,1432,-1333.3
20,1432.4,-1334.7
20,1436.7,-1334.7
20,1441.4,-1333.3
20,1444.3,-1330.4
20,1443.3,-1329
20,1440.5,-1330.9
20,1432,-1333.3
21,1415.9,-1333.3
21,1416.4,-1334.7
21,1420.6,-1334.2
21,1422.1,-1331.4
21,1421.6,-1329.5
21,1417.3,-1329.5
21,1415.9,-1333.3
22,1372,-1104.6
22,1376.7,-1111.2
22,1377.2,-1114.5
22,1379.1,-1115.9
22,1382.8,-1124.4
22,1384.7,-1126.8
22,1389.4,-1129.6
22,1395.1,-1130.1
22,1400.3,-1126.8
22,1395.6,-1124.9
22,1392.3,-1126.8
22,1390.4,-1125.3
22,1386.6,-1125.3
22,1383.8,-1123.5
22,1382.4,-1119.2
22,1378.1,-1110.2
22,1373.9,-1103.6
22,1372,-1104.6
23,1290.2,-946.3
23,1291.2,-951
23,1293,-950.5
23,1292.1,-945.8
23,1290.2,-946.3
24,1337,-1337
24,1337.9,-1338
24,1343.1,-1337.5
24,1343.1,-1335.6
24,1337,-1337
25,1092.2,-795.5
25,1093.2,-796.9
25,1100.3,-793.1
25,1101.2,-790.3
25,1095.1,-794.1
25,1092.2,-795.5
26,1045,-665.6
26,1021.8,-668.4
26,997.7,-671.7
26,960.4,-676
26,939.6,-678.3
26,915,-680.7
26,901.3,-682.1
26,897.1,-682.1
26,883.4,-683.5
26,881.5,-683.5
26,842.2,-687.3
26,831.4,-688.2
26,798.8,-691.1
26,800.2,-694.9
26,797.8,-703.8
26,796.9,-706.2
26,800.7,-710.9
26,805.4,-714.2
26,807.7,-719
26,810.6,-720.8
26,820.5,-725.1
26,821.9,-730.3
26,820.5,-737.9
26,818.1,-742.1
26,819.6,-747.3
26,821.9,-749.7
26,826.2,-750.1
26,826.2,-752
26,823.3,-754.4
26,821,-755.3
26,819.1,-759.6
26,819.6,-762
26,815.8,-764.8
26,816.3,-766.7
26,813.4,-770
26,822.9,-767.2
26,834.7,-763.4
26,837,-763.9
26,847.9,-761.5
26,871.1,-754.4
26,885.7,-750.6
26,897.1,-749.2
26,907,-749.2
26,918.3,-748.7
26,929.2,-749.7
26,936.8,-751.1
26,950,-753.9
26,959,-756.8
26,971.2,-761.5
26,981.6,-767.2
26,986.4,-770.9
26,990.1,-772.8
26,1001,-776.1
26,1001.5,-778
26,1006.2,-782.3
26,1011.4,-785.6
26,1014.2,-785.6
26,1019.9,-787.5
26,1024.2,-791.3
26,1028,-796.5
26,1030.3,-797.9
26,1031.3,-800.2
26,1031.7,-809.7
26,1030.8,-813
26,1027.5,-813.9
26,1025.1,-811.1
26,1021.8,-802.1
26,1021.8,-795.5
26,1020.4,-795
26,1019.4,-799.8
26,1022.3,-809.7
26,1026.5,-815.4
26,1028,-816.3
26,1034.1,-813.9
26,1040.7,-813.9
26,1045.9,-815.8
26,1048.7,-818.2
26,1054.9,-819.6
26,1058.2,-822
26,1064.3,-819.6
26,1068.1,-817.2
26,1074.3,-812.5
26,1083.2,-807.3
26,1090.3,-799.3
26,1089.4,-797.9
26,1080.9,-806.9
26,1071.4,-811.6
26,1061.5,-818.7
26,1055.8,-817.2
26,1054.9,-813
26,1048.7,-811.6
26,1048.3,-809.2
26,1054.4,-807.8
26,1058.2,-808.3
26,1062,-807.3
26,1064.8,-804
26,1067.2,-803.1
26,1068.6,-798.8
26,1072.4,-799.8
26,1070.5,-804
26,1078,-800.7
26,1083.2,-796.9
26,1089.4,-791.3
26,1091.7,-791.3
26,1097.4,-785.1
26,1103.6,-780.9
26,1107.3,-779.9
26,1111.1,-777.6
26,1113.5,-779.9
26,1118.7,-780.9
26,1122,-779.4
26,1122.5,-777.1
26,1121,-771.4
26,1119.2,-770.5
26,1118.2,-768.1
26,1124.4,-762
26,1126.2,-761
26,1126.2,-756.8
26,1129.5,-757.7
26,1133.3,-757.2
26,1137.6,-758.2
26,1140.4,-755.8
26,1144.2,-755.3
26,1146.1,-753.9
26,1149.9,-753.5
26,1159.3,-758.7
26,1159.3,-759.1
26,1168.3,-762.9
26,1170.2,-764.3
26,1174,-764.3
26,1184.4,-769
26,1189.6,-772.4
26,1192.4,-777.1
26,1195.7,-779.9
26,1196.2,-783.2
26,1201.8,-789.4
26,1206.1,-790.3
26,1207.5,-792.2
26,1210.4,-793.1
26,1214.6,-793.6
26,1216.5,-799.8
26,1216.5,-803.5
26,1217.9,-810.2
26,1222.2,-811.6
26,1225,-813.9
26,1226.9,-813.5
26,1229.3,-817.2
26,1234.5,-817.2
26,1236.8,-818.2
26,1239.2,-823.4
26,1242,-826.2
26,1243.4,-831.9
26,1247.7,-832.4
26,1251.5,-833.8
26,1253.4,-835.2
26,1252.4,-839
26,1255.7,-843.7
26,1255.2,-845.6
26,1257.1,-848
26,1259,-847.5
26,1261.9,-842.3
26,1267.1,-842.3
26,1278.4,-841.8
26,1280.8,-842.8
26,1281.7,-847.5
26,1279.8,-848.4
26,1280.8,-850.8
26,1284.1,-850.8
26,1286.4,-852.7
26,1287.4,-855.5
26,1287.4,-859.3
26,1290.2,-861.2
26,1294,-865
26,1295.9,-867.8
26,1292.6,-874.4
26,1297.3,-884.3
26,1296.4,-888.6
26,1301.1,-890.5
26,1301.1,-895.7
26,1303.9,-901.8
26,1303.4,-908.9
26,1304.4,-913.6
26,1303.4,-917
26,1304.4,-918.4
26,1302,-923.1
26,1302.5,-926.9
26,1300.6,-932.1
26,1301.1,-935.9
26,1300.1,-939.2
26,1298.7,-941.1
26,1299.2,-943.9
26,1296.4,-947.7
26,1295.4,-951.4
26,1297.3,-951.4
26,1298.7,-954.3
26,1299.7,-961.8
26,1295.9,-961.8
26,1296.4,-973.2
26,1295.4,-981.7
26,1296.4,-985
26,1298.7,-988.3
26,1303,-991.1
26,1308.2,-997.3
26,1309.6,-999.6
26,1310.1,-1007.2
26,1311.5,-1009.6
26,1313.8,-1008.2
26,1311.5,-1003.4
26,1312,-1000.1
26,1315.3,-998.7
26,1318.1,-999.2
26,1319.5,-997.8
26,1320,-995.4
26,1319,-993
26,1319.5,-990.2
26,1322.3,-985.5
26,1319.5,-979.8
26,1316.7,-976.5
26,1311.5,-976
26,1307.7,-974.1
26,1310.5,-967
26,1309.1,-963.7
26,1311,-963.3
26,1321.4,-968.9
26,1323.3,-968.5
26,1326.1,-972.2
26,1327.1,-977.9
26,1325.2,-981.7
26,1329.9,-983.1
26,1333.7,-983.1
26,1333.7,-981.2
26,1331.3,-978.9
26,1330.4,-972.7
26,1332.3,-970.8
26,1333.7,-973.7
26,1337.9,-974.1
26,1339.4,-976
26,1341.2,-980.7
26,1340.8,-983.6
26,1338.4,-989.3
26,1334.2,-991.6
26,1334.6,-994.5
26,1331.3,-996.8
26,1326.1,-1009.6
26,1323.8,-1011
26,1323.8,-1012.9
26,1320.9,-1018.6
26,1318.6,-1019
26,1315.7,-1023.3
26,1318.1,-1027.5
26,1329,-1038.4
26,1332.3,-1041.7
26,1332.7,-1044.1
26,1336.1,-1046.4
26,1343.6,-1057.8
26,1348.3,-1066.3
26,1359.7,-1081.4
26,1367.2,-1089.4
26,1370.1,-1093.7
26,1371,-1100.8
26,1372.4,-1100.8
26,1372.4,-1095.6
26,1374.3,-1094.6
26,1379.1,-1093.7
26,1381.9,-1091.3
26,1380,-1084.7
26,1377.2,-1078.1
26,1380.9,-1076.2
26,1382.4,-1072.9
26,1386.1,-1071.9
26,1388,-1074.8
26,1385.7,-1076.2
26,1386.1,-1079.5
26,1389.4,-1080.5
26,1390.9,-1088.5
26,1390.9,-1095.1
26,1389.4,-1099.8
26,1389.4,-1104.1
26,1388,-1104.1
26,1385.7,-1100.8
26,1380.9,-1101.2
26,1380.5,-1103.6
26,1385.2,-1107.9
26,1389.4,-1117.8
26,1390.9,-1123.9
26,1395.6,-1122.5
26,1394.2,-1117.8
26,1397,-1118.7
26,1399.4,-1117.8
26,1399.8,-1122
26,1404.6,-1123
26,1405.5,-1124.9
26,1411.2,-1127.2
26,1416.4,-1132
26,1421.1,-1140.5
26,1423.5,-1146.6
26,1424.9,-1153.7
26,1427.7,-1162.7
26,1432.9,-1170.7
26,1434.8,-1172.1
26,1434.8,-1175.4
26,1442.8,-1186.3
26,1444.7,-1182.5
26,1448.5,-1180.6
26,1453.2,-1182
26,1457,-1184.4
26,1465.1,-1186.8
26,1465.5,-1188.2
26,1470.3,-1188.7
26,1474.5,-1190.1
26,1475.5,-1192.9
26,1478.3,-1194.8
26,1479.2,-1199.1
26,1483,-1196.7
26,1485.4,-1198.1
26,1485.8,-1201.4
26,1488.2,-1203.3
26,1488.7,-1205.7
26,1492,-1207.1
26,1494.4,-1211.3
26,1496.7,-1213.2
26,1496.7,-1216.5
26,1501.4,-1220.3
26,1504.7,-1226
26,1504.7,-1228.4
26,1507.1,-1228.8
26,1508.5,-1231.7
26,1505.7,-1235.4
26,1505.2,-1239.2
26,1505.2,-1246.8
26,1507.1,-1247.7
26,1509.5,-1252.5
26,1516.1,-1256.2
26,1518.9,-1254.8
26,1524.1,-1254.3
26,1527,-1252.9
26,1534,-1251
26,1533.6,-1248.7
26,1535.9,-1247.3
26,1541.1,-1246.3
26,1542.1,-1244.9
26,1549.2,-1247.7
26,1551.1,-1245.4
26,1552.5,-1246.8
26,1555.8,-1244.4
26,1557.2,-1242.1
26,1562.4,-1240.2
26,1569,-1238.3
26,1570.9,-1236.4
26,1573.7,-1238.3
26,1576.6,-1236.4
26,1579.4,-1238.3
26,1578,-1241.6
26,1578.5,-1249.2
26,1576.1,-1254.8
26,1572.3,-1259.1
26,1561.9,-1272.3
26,1562.9,-1273.3
26,1570.4,-1266.2
26,1577,-1256.7
26,1580.8,-1251
26,1584.1,-1246.8
26,1588.4,-1240.6
26,1590.3,-1232.6
26,1599.3,-1209.9
26,1600.7,-1201.4
26,1599.3,-1201.4
26,1596.9,-1211.8
26,1595,-1212.8
26,1592.2,-1221.7
26,1587.9,-1226
26,1585.1,-1226.9
26,1583.7,-1223.6
26,1587.4,-1220.3
26,1589.3,-1215.1
26,1587.4,-1213.7
26,1586,-1209
26,1584.1,-1203.3
26,1584.6,-1199.5
26,1586,-1198.6
26,1586.5,-1195.3
26,1586,-1190.1
26,1587.9,-1187.2
26,1589.3,-1181.1
26,1589.8,-1177.8
26,1590.8,-1175.9
26,1593.6,-1174.5
26,1596.4,-1174.5
26,1597.4,-1176.4
26,1596.9,-1180.2
26,1599.7,-1182
26,1599.3,-1173.5
26,1600.2,-1170.2
26,1599.7,-1162.7
26,1597.4,-1146.6
26,1596.4,-1135.7
26,1595.5,-1119.7
26,1595.9,-1115.9
26,1595.5,-1107.9
26,1594.5,-1096
26,1594.5,-1082.3
26,1592.6,-1066.3
26,1591.2,-1061.1
26,1591.2,-1057.3
26,1588.4,-1051.2
26,1580.8,-1034.6
26,1574.7,-1025.2
26,1571.8,-1020
26,1570.9,-1016.7
26,1566.7,-1011
26,1558.6,-997.8
26,1552.5,-985.5
26,1550.1,-983.1
26,1546.8,-975.5
26,1544,-970.8
26,1539.2,-960.9
26,1530.7,-948.6
26,1522.7,-937.7
26,1518,-929.7
26,1515.1,-925
26,1511.4,-916.5
26,1508.5,-908
26,1507.1,-902.3
26,1506.6,-896.2
26,1507.6,-891
26,1509.5,-887.7
26,1512.8,-884.8
26,1508.1,-877.3
26,1505.7,-871.6
26,1500.5,-866.9
26,1496.7,-862.6
26,1489.6,-855.1
26,1479.7,-843.2
26,1468.8,-830
26,1465.1,-824.3
26,1460.8,-820.1
26,1458,-816.3
26,1447.1,-800.2
26,1437.2,-783.2
26,1432,-774.7
26,1421.1,-755.8
26,1419.2,-751.1
26,1416.9,-743.1
26,1415,-738.8
26,1413.1,-736
26,1410.7,-731.7
26,1403.2,-710.9
26,1398.4,-699.1
26,1396.1,-692
26,1395.1,-685.4
26,1393.7,-683.5
26,1392.3,-676.9
26,1388.5,-675
26,1389.4,-672.6
26,1388,-669.3
26,1387.6,-664.1
26,1387.1,-653.3
26,1385.2,-652.3
26,1380.9,-650.9
26,1377.2,-651.9
26,1376.2,-653.3
26,1361.1,-651.9
26,1358.7,-652.3
26,1354,-650
26,1352.6,-650.9
26,1349.8,-648.6
26,1346.9,-649.5
26,1344.1,-649
26,1340.8,-646.7
26,1339.4,-647.1
26,1335.6,-646.7
26,1333.7,-652.8
26,1330.9,-651.4
26,1330.9,-654.7
26,1328.5,-656.6
26,1329.4,-661.3
26,1328.5,-664.6
26,1329,-667
26,1333.7,-673.1
26,1334.6,-676.4
26,1334.2,-681.2
26,1335.1,-686.4
26,1333.7,-691.1
26,1334.2,-699.1
26,1329.4,-700.1
26,1328.5,-699.1
26,1322.3,-701
26,1320,-699.1
26,1317.6,-694.4
26,1317.6,-687.8
26,1314.3,-684.5
26,1313.4,-681.6
26,1314.8,-678.8
26,1280.8,-681.2
26,1251.5,-683
26,1227.4,-684.9
26,1191.9,-687.3
26,1181.1,-687.8
26,1138.5,-691.1
26,1092.7,-693.9
26,1061.5,-696.3
26,1058.2,-692
26,1056.3,-692
26,1053.5,-684.9
26,1053.9,-682.6
26,1052.5,-677.8
26,1047.3,-672.6
26,1047.3,-669.3
26,1045,-668.9
26,1045,-665.6
27,939.1,-230.4
27,941,-237
27,946.2,-255.9
27,953.3,-281.4
27,959.4,-301.7
27,966.1,-325.3
27,976.9,-365
27,985,-394.3
27,996.3,-435
27,1003.9,-461.9
27,1007.2,-463.3
27,1006.2,-467.1
27,1010.9,-470.9
27,1009.5,-472.3
27,1012.4,-475.6
27,1011.4,-477.5
27,1012.8,-480.3
27,1015.7,-483.2
27,1015.7,-486
27,1018.5,-491.7
27,1024.6,-497.3
27,1026.5,-504.9
27,1028.9,-505.8
27,1028.9,-514.8
27,1027,-518.1
27,1028,-519.5
27,1034.6,-521.4
27,1039.3,-525.2
27,1036.9,-526.6
27,1036.5,-529.9
27,1032.2,-530.4
27,1033.2,-532.8
27,1028.9,-535.1
27,1025.1,-540.8
27,1026.5,-546
27,1027,-554.5
27,1025.1,-562.1
27,1021.3,-569.6
27,1020.9,-574.4
27,1022.3,-577.2
27,1022.3,-580
27,1024.6,-586.2
27,1024.2,-590.4
27,1031.3,-597.5
27,1032.2,-603.2
27,1034.1,-606
27,1034.1,-608.9
27,1032.2,-615
27,1033.2,-618.8
27,1031.7,-626.8
27,1032.7,-629.2
27,1032.7,-634.4
27,1030.8,-636.3
27,1032.7,-641
27,1032.7,-646.2
27,1036,-649.5
27,1038.3,-653.3
27,1040.2,-654.2
27,1043.1,-659.9
27,1045,-665.6
27,1045,-668.9
27,1047.3,-669.3
27,1047.3,-672.6
27,1052.5,-677.8
27,1053.9,-682.6
27,1053.5,-684.9
27,1056.3,-692
27,1058.2,-692
27,1061.5,-696.3
27,1092.7,-693.9
27,1138.5,-691.1
27,1181.1,-687.8
27,1191.9,-687.3
27,1227.4,-684.9
27,1251.5,-683
27,1280.8,-681.2
27,1314.8,-678.8
27,1313.4,-681.6
27,1314.3,-684.5
27,1317.6,-687.8
27,1317.6,-694.4
27,1320,-699.1
27,1322.3,-701
27,1328.5,-699.1
27,1329.4,-700.1
27,1334.2,-699.1
27,1333.7,-691.1
27,1335.1,-686.4
27,1334.2,-681.2
27,1334.6,-676.4
27,1333.7,-673.1
27,1329,-667
27,1328.5,-664.6
27,1329.4,-661.3
27,1328.5,-656.6
27,1330.9,-654.7
27,1330.9,-651.4
27,1333.7,-652.8
27,1335.6,-646.7
27,1339.4,-647.1
27,1340.8,-646.7
27,1344.1,-649
27,1346.9,-649.5
27,1349.8,-648.6
27,1352.6,-650.9
27,1354,-650
27,1358.7,-652.3
27,1361.1,-651.9
27,1376.2,-653.3
27,1377.2,-651.9
27,1380.9,-650.9
27,1385.2,-652.3
27,1383.3,-649
27,1382.8,-645.7
27,1383.3,-641.5
27,1384.7,-638.2
27,1385.7,-630.1
27,1385.2,-624.5
27,1380.9,-625.4
27,1376.2,-623.5
27,1379.5,-618.8
27,1382.4,-618.3
27,1383.3,-611.7
27,1382.4,-605.1
27,1385.2,-604.1
27,1386.1,-600.8
27,1389,-595.6
27,1391.3,-595.6
27,1391.8,-590
27,1391.3,-586.2
27,1392.8,-582.9
27,1389.9,-581.9
27,1389.9,-577.7
27,1391.8,-571.1
27,1394.6,-564.9
27,1396.5,-559.7
27,1394.2,-557.8
27,1392.8,-559.2
27,1389,-559.7
27,1389,-556.4
27,1392.3,-555.9
27,1397.5,-553.6
27,1398.9,-547.4
27,1398,-541.8
27,1392.8,-539.4
27,1390.9,-538
27,1391.3,-536.1
27,1397.5,-536.6
27,1399.8,-532.3
27,1402.7,-530.4
27,1404.1,-523.8
27,1400.8,-523.8
27,1403.2,-518.1
27,1407.9,-519.5
27,1412.6,-512.9
27,1409.3,-512.9
27,1408.3,-510.1
27,1410.2,-507.7
27,1414,-508.7
27,1418.3,-505.4
27,1419.2,-500.2
27,1417.8,-498.8
27,1415.4,-500.2
27,1414,-498.8
27,1411.2,-498.3
27,1407.9,-495.9
27,1405.5,-495
27,1402.2,-493.1
27,1400.3,-495
27,1397,-495
27,1394.2,-493.1
27,1391.8,-492.6
27,1390.4,-485.1
27,1386.1,-479.9
27,1386.6,-477
27,1388.5,-474.2
27,1388,-472.3
27,1384.7,-468
27,1382.8,-466.6
27,1381.4,-463.3
27,1378.6,-460.5
27,1378.1,-455.3
27,1372.4,-450.6
27,1369.6,-449.1
27,1369.1,-446.8
27,1364.4,-446.8
27,1360.6,-445.8
27,1355.9,-441.6
27,1355.9,-435
27,1353.1,-432.6
27,1353.1,-426.9
27,1351.6,-423.1
27,1351.2,-417.9
27,1347.9,-416.5
27,1346.4,-411.8
27,1342.2,-407.6
27,1342.2,-400
27,1339.8,-398.1
27,1335.1,-395.7
27,1333.7,-396.2
27,1329,-392
27,1326.6,-392.9
27,1320.5,-391
27,1314.8,-387.2
27,1313.4,-384.9
27,1314.3,-382.5
27,1313.4,-381.1
27,1311.5,-382
27,1307.7,-380.1
27,1304.9,-378.3
27,1305.8,-375.4
27,1303.4,-374
27,1304.4,-372.1
27,1298.7,-370.7
27,1294.5,-366.9
27,1295.4,-365
27,1294.9,-362.2
27,1296.4,-357.9
27,1294.5,-355.6
27,1288.8,-354.2
27,1286,-349.4
27,1282.2,-346.1
27,1277.5,-344.7
27,1276,-343.8
27,1273.7,-344.7
27,1267.1,-340.9
27,1266.1,-337.1
27,1262.8,-333.8
27,1261.4,-330.1
27,1260,-327.2
27,1255.2,-324.9
27,1255.2,-323.4
27,1250,-320.1
27,1244.4,-317.8
27,1243,-318.2
27,1235.9,-314
27,1233.5,-311.2
27,1229.3,-310.7
27,1225.5,-305
27,1224.5,-301.7
27,1219.8,-298.4
27,1219.8,-296.5
27,1215.6,-291.8
27,1211.8,-290.4
27,1209.9,-287.1
27,1207,-277.6
27,1204.7,-275.7
27,1201.8,-270
27,1197.6,-267.7
27,1193.8,-258.2
27,1189.6,-255.4
27,1182.9,-256.8
27,1181.1,-258.2
27,1174.4,-255.9
27,1172.6,-252.6
27,1164,-246.9
27,1164,-245.5
27,1157.9,-245.5
27,1155.5,-243.1
27,1151.8,-241.7
27,1150.8,-239.8
27,1147.5,-238.9
27,1145.6,-234.1
27,1148,-230.4
27,1147,-227
27,1149.9,-222.8
27,1151.8,-222.8
27,1153.6,-216.2
27,1157,-214.8
27,1159.3,-211
27,1163.1,-207.7
27,1162.2,-206.3
27,1164,-202
27,1163.1,-201.1
27,1144.2,-203.9
27,1117.7,-208.1
27,1117.7,-208.6
27,1071.9,-214.3
27,1054.4,-216.2
27,1010.9,-221.8
27,999.1,-223.3
27,959,-228.5
27,939.1,-230.4
28,-36.7,671.7
28,-48,671.7
28,-46.6,669.8
28,-48.5,666.1
28,-48,664.6
28,-43.3,660.4
28,-42.4,659.9
28,-42.4,650.9
28,-43.8,649.1
28,-47.1,649.5
28,-46.6,647.2
28,-44.7,643.9
28,-44.7,641.5
28,-41.9,640.5
28,-39,641
28,-37.6,636.3
28,-37.6,633
28,-35.7,631.1
28,-35.7,628.7
28,-37.2,626.8
28,-36.7,624.5
28,-39.5,621.6
28,-41.4,618.8
28,-40,616.9
28,-42.4,613.6
28,-40.5,611.7
28,-43.8,607.5
28,-43.8,602.3
28,-44.2,599.4
28,-47.1,596.6
28,-49,591.9
28,-50.4,591.9
28,-52.3,586.7
28,-51.3,583.4
28,-47.1,580.5
28,-43.8,577.7
28,-39,566.4
28,-38.6,560.7
28,-36.2,559.3
28,-32.4,558.3
28,-31,554.1
28,-33.8,550.3
28,-33.4,541.8
28,-30.1,538.9
28,-30.1,537.1
28,-27.2,533.3
28,-26.8,530
28,-29.1,528.1
28,-28.7,522.9
28,-25.3,519.1
28,-22,516.3
28,-23,512.5
28,-22.5,509.2
28,-19.7,508.7
28,-17.8,504.9
28,-15.4,504.9
28,-14.9,501.6
28,-10.7,501.1
28,-11.6,497.4
28,-11.6,494.5
28,-13.5,493.1
28,-12.1,489.8
28,-9.7,487.9
28,-8.8,484.1
28,-6,482.2
28,-6.9,476.6
28,-8.3,473.7
28,-6.4,470.9
28,-9.7,470
28,-10.2,468.1
28,-7.9,464.8
28,-9.3,461.9
28,-9.3,459.1
