"county_fips","state_name","county_name","lon","lat","x","y","pop","votes_dem_16","votes_gop_16","total_votes_16","votes_dem_24","votes_gop_24","total_votes_24","margin_16","margin_24","swing","swing_a","swing_b","angle_deg","len_km","dx","dy","lw","in_frame","capped_len","capped_angle"
"05061","Arkansas","Howard",-93.9089,33.9815,191.771,-391.767,12785,1351,3157,4674,1158,3246,4473,40.0621,47.4114,7.34933,3.00141,4.34792,58.7947,37.0073,31.653,19.1738,0.0349424,TRUE,FALSE,FALSE
"05063","Arkansas","Independence",-91.6073,35.7507,393.591,-186.865,37938,2881,9936,13614,2689,11023,14011,55.0441,60.7789,5.7348,5.02991,0.70489,45.8784,45.1126,32.3847,31.4066,0.0616565,TRUE,FALSE,FALSE
"05065","Arkansas","Izard",-91.9117,36.1215,364.548,-146.6,13577,1113,4042,5448,949,4854,5925,56.8186,67.2928,10.4742,7.05257,3.42158,83.7933,42.3804,42.132,4.58202,0.0401102,TRUE,FALSE,FALSE
"05067","Arkansas","Jackson",-91.2465,35.6231,426.607,-199.577,16755,1583,3267,5156,1183,3509,4775,34.7216,49.5737,14.8521,10.2158,4.63627,90,43.7869,43.7869,0.00000000000000268118,0.0360668,TRUE,FALSE,TRUE
"05069","Arkansas","Jefferson",-92.0451,34.2348,361.443,-358.043,67260,15772,9250,25894,12802,8468,21608,-26.0651,-20.3761,5.68895,3.78117,1.90778,45.5116,50.5505,36.0623,35.424,0.0767914,TRUE,FALSE,FALSE
"05071","Arkansas","Johnson",-93.4731,35.4765,227.283,-223.638,25749,2427,6091,9112,2107,6766,9059,43.0148,52.5076,9.49282,7.4678,2.02501,75.9425,45.9031,44.5284,11.1496,0.049598,TRUE,FALSE,FALSE
"05073","Arkansas","Lafayette",-93.5577,33.2789,225.989,-469.456,6308,1032,1758,2860,698,1589,2325,26.0215,38.9593,12.9378,9.34059,3.59724,90,36.3709,36.3709,0.00000000000000222707,0.0251803,TRUE,FALSE,TRUE
"05075","Arkansas","Lawrence",-91.0644,36.0708,440.333,-148.683,16216,1263,4064,5685,965,4608,5692,52.5812,65.3687,12.7876,9.18195,3.6056,90,44.0267,44.0267,0.00000000000000269586,0.0393073,TRUE,FALSE,TRUE
"05077","Arkansas","Lee",-90.7696,34.7874,474.51,-290.708,8600,1735,1229,3026,1270,1181,2520,-17.0715,-3.63117,13.4404,12.0143,1.42605,90,37.1358,37.1358,0.00000000000000227391,0.0260676,TRUE,FALSE,TRUE
"05079","Arkansas","Lincoln",-91.7459,33.9734,390.078,-386.05,12941,1252,2455,3826,813,2502,3372,32.4521,50.9502,18.4981,12.6689,5.82925,90,42.4685,42.4685,0.00000000000000260045,0.0303159,TRUE,FALSE,TRUE
"05081","Arkansas","Little River",-94.1987,33.7003,165.793,-423.726,12026,1397,3605,5227,1084,3744,4899,44.1423,55.0953,10.9529,6.23208,4.72086,87.6235,41.0434,41.0081,1.70192,0.0365858,TRUE,FALSE,FALSE
"05083","Arkansas","Logan",-93.7683,35.2277,201.39,-252.141,21131,1715,5746,7921,1464,6567,8205,54.0276,63.5413,9.51367,7.29988,2.21379,76.1093,44.7894,43.4796,10.7526,0.047186,TRUE,FALSE,FALSE
"05085","Arkansas","Lonoke",-91.9739,34.917,364.715,-281.545,74015,5664,19958,27100,6790,23225,30620,55.788,54.756,-1.03204,-1.0095,-0.0225364,-8.25631,36.6925,-5.2691,36.3122,0.0912216,TRUE,FALSE,FALSE
"05087","Arkansas","Madison",-93.7577,36.0629,200.141,-158.644,16521,1588,4928,6841,1491,5885,7501,51.2584,59.5716,8.31314,5.45116,2.86199,66.5051,42.4679,38.9472,16.9306,0.0452209,TRUE,FALSE,FALSE
"05089","Arkansas","Marion",-92.6602,36.2844,297.195,-130.975,16826,1434,5336,7107,1501,6230,7851,57.6366,61.1693,3.53269,0.498451,3.03423,28.2615,35.8263,16.9636,31.5557,0.0462963,TRUE,FALSE,FALSE
"05091","Arkansas","Miller",-93.9872,33.4024,185.961,-456.601,42600,4273,11294,16091,3769,11842,15803,45.1018,51.7135,6.61172,2.3773,4.23441,52.8937,48.4067,38.6052,29.2035,0.0657876,TRUE,FALSE,FALSE
"05093","Arkansas","Mississippi",-90.0016,35.8434,536.643,-168.642,40685,5670,7061,13204,3574,6963,10717,10.9261,32.1629,21.2368,12.1716,9.06517,90,60.6455,60.6455,0.00000000000000371346,0.0540489,TRUE,FALSE,TRUE
"05095","Arkansas","Monroe",-91.2215,34.7771,433.607,-294.018,6799,1312,1489,2884,1002,1385,2433,6.31917,16.0452,9.72607,8.46538,1.2607,77.8086,34.7867,34.0022,7.3462,0.025725,TRUE,FALSE,FALSE
"05097","Arkansas","Montgomery",-93.6224,34.5146,216.549,-331.572,8484,748,2643,3559,645,2987,3707,55.8832,64.4824,8.59916,5.40881,3.19035,68.7933,36.7509,34.2621,13.294,0.0317323,TRUE,FALSE,FALSE
"05099","Arkansas","Nevada",-93.3594,33.7255,242.948,-419.106,8310,1157,2000,3246,849,2002,2907,26.7026,40.442,13.7394,6.23604,7.50334,90,38.4596,38.4596,0.00000000000000235497,0.0281143,TRUE,FALSE,TRUE
"05101","Arkansas","Newton",-93.1657,35.9826,253.235,-166.221,7225,699,2875,3753,644,3063,3770,60.8842,65.2549,4.37076,2.76618,1.60458,34.9661,32.7643,18.7769,26.8501,0.0320583,TRUE,FALSE,FALSE
"05103","Arkansas","Ouachita",-92.8387,33.5738,291.402,-434.581,22650,4321,5351,9935,3412,5056,8626,10.6493,19.4143,8.76497,3.33499,5.42998,70.1197,44.4688,41.8187,15.1218,0.0484528,TRUE,FALSE,FALSE
"05105","Arkansas","Perry",-92.7777,34.9987,291.623,-275.186,10019,1049,3008,4306,923,3559,4584,48.2869,58.813,10.5261,6.64517,3.88094,84.2089,40.015,39.8108,4.03755,0.0352504,TRUE,FALSE,FALSE
"05107","Arkansas","Phillips",-90.7038,34.5309,482.072,-319.022,16568,4310,2446,6953,2754,2098,4938,-27.5903,-13.5202,14.0701,7.6234,6.44669,90,43.5692,43.5692,0.00000000000000266785,0.0366766,TRUE,FALSE,TRUE
"05109","Arkansas","Pike",-93.6262,34.1864,217.12,-368.264,10171,685,3150,3981,560,3746,4358,64.2764,73.9898,9.71338,4.78437,4.92901,77.707,38.9916,38.0976,8.30171,0.0345514,TRUE,FALSE,FALSE
"05111","Arkansas","Poinsett",-90.5584,35.6048,488.415,-198.31,22965,1880,5502,7722,1235,5731,7079,49.0653,64.5421,15.4768,12.1442,3.33258,90,48.9772,48.9772,0.00000000000000299899,0.0439461,TRUE,FALSE,TRUE
"05113","Arkansas","Polk",-94.2579,34.5228,158.66,-331.91,19221,1212,6618,8231,1145,6987,8288,69.0421,71.8396,2.7975,0.86487,1.93263,22.38,34.6625,13.1977,32.0517,0.0474818,TRUE,FALSE,FALSE
"05115","Arkansas","Pope",-93.0968,35.3091,261.692,-241.399,63381,5000,16256,22569,5487,18118,24191,52.9545,53.5098,0.55539,-1.35089,1.90628,4.44312,31.733,2.45833,31.6376,0.0808967,TRUE,FALSE,FALSE
"05117","Arkansas","Prairie",-91.5405,34.8638,404.228,-285.737,8282,814,2505,3444,524,2628,3200,50.9491,66.7513,15.8022,11.0277,4.77452,90,40.4967,40.4967,0.00000000000000247971,0.0295612,TRUE,FALSE,TRUE
"05119","Arkansas","Pulaski",-92.3151,34.7752,334.438,-298.65,399125,89574,61257,159776,92038,57977,153924,-18.774,-22.7051,-3.93107,-4.32513,0.394059,-31.4486,84.4246,-44.0471,72.0233,0.203937,TRUE,FALSE,FALSE
"05121","Arkansas","Randolph",-90.9896,36.3021,445.635,-122.465,18571,1425,4509,6379,1138,5367,6636,51.9717,65.0115,13.0398,11.042,1.99783,90,45.9855,45.9855,0.0000000000000028158,0.0424671,TRUE,FALSE,TRUE
"05123","Arkansas","St. Francis",-90.7749,35.0164,472.622,-265.154,23090,4031,3195,7430,2953,2909,5979,-11.5693,-0.750597,10.8187,6.28157,4.53716,86.5499,42.8073,42.7297,2.57612,0.0403136,TRUE,FALSE,FALSE
"05125","Arkansas","Saline",-92.5461,34.597,314.206,-319.355,123416,13256,35863,52100,16609,39736,57609,46.025,41.0453,-4.97961,-3.77812,-1.20149,-39.8369,65.2136,-41.7761,50.0756,0.124985,TRUE,FALSE,FALSE
"05127","Arkansas","Scott",-94.097,34.9042,172.457,-288.977,9836,602,2731,3510,425,2913,3384,63.8764,74.5357,10.6593,8.08297,2.57629,85.2741,37.7106,37.5824,3.10694,0.0304209,TRUE,FALSE,FALSE
"05129","Arkansas","Searcy",-92.6607,35.9231,298.572,-171.414,7828,601,2955,3728,511,3305,3869,66.198,73.218,7.02005,4.05247,2.96759,56.1604,35.6982,29.6509,19.8792,0.0325262,TRUE,FALSE,FALSE
"05131","Arkansas","Sebastian",-94.3548,35.3187,148.294,-243.038,127799,12300,29127,44637,13652,30719,45452,40.6184,38.4643,-2.15412,-4.03969,1.88557,-17.233,47.4302,-14.0516,45.3009,0.110912,TRUE,FALSE,FALSE
"05133","Arkansas","Sevier",-94.3038,34.0153,155.492,-388.712,15839,1075,3282,4562,862,3772,4714,50.6541,62.7967,12.1426,4.70588,7.43672,90,41.6282,41.6282,0.00000000000000254899,0.0358432,TRUE,FALSE,TRUE
"05135","Arkansas","Sharp",-91.5195,36.1781,399.196,-138.691,17271,1472,5407,7249,1316,5978,7437,57.2031,63.9155,6.71247,4.6835,2.02896,53.6997,40.3428,32.5133,23.8837,0.0449688,TRUE,FALSE,FALSE
"05137","Arkansas","Stone",-92.1338,35.8557,345.966,-177.169,12359,1203,4113,5618,1089,4808,6030,54.7404,63.066,8.32556,4.54186,3.7837,66.6045,40.3674,37.0487,16.029,0.0404338,TRUE,FALSE,FALSE
"05139","Arkansas","Union",-92.652,33.2074,310.046,-474.88,39054,5855,10456,16894,5019,10196,15448,28.208,34.0256,5.81767,2.26147,3.5562,46.5414,46.4911,33.7466,31.978,0.0649478,TRUE,FALSE,FALSE
"05141","Arkansas","Van Buren",-92.4201,35.5681,321.571,-210.349,15796,1549,5382,7339,1437,6023,7621,55.3023,61.4745,6.17227,2.92509,3.24718,49.3781,39.8034,30.2117,25.9146,0.0454777,TRUE,FALSE,FALSE
"05143","Arkansas","Washington",-94.1723,36.0959,163.069,-155.741,245871,33366,41476,81861,43779,50243,97158,10.8362,6.87499,-3.96117,-6.80673,2.84555,-31.6894,71.7115,-37.6711,61.0199,0.161452,TRUE,FALSE,FALSE
"05145","Arkansas","White",-91.7736,35.2394,381.245,-244.718,76822,5170,21077,27219,5641,24514,30837,60.605,62.5866,1.98161,-0.246931,2.22855,15.8529,42.2119,11.531,40.6065,0.0914341,TRUE,FALSE,FALSE
"05147","Arkansas","Woodruff",-91.251,35.2332,428.384,-243.185,6269,1118,1347,2571,760,1513,2318,9.29006,33.128,23.838,19.3469,4.49109,90,41.2704,41.2704,0.00000000000000252709,0.0251032,TRUE,FALSE,TRUE
"05149","Arkansas","Yell",-93.2829,35.1278,245.502,-262.176,20263,1480,4608,6439,1213,5147,6477,51.3798,61.8553,10.4756,9.17323,1.30235,83.8047,43.3141,43.0611,4.67439,0.0419911,TRUE,FALSE,FALSE
"06001","California","Alameda",-122.099,37.7066,-2250.61,334.155,1682353,514842,95922,654266,499551,140789,669800,-68.5895,-56.0268,12.5627,4.74727,7.81543,90,150,150,0.00000000000000918485,0.421341,TRUE,TRUE,TRUE
"06003","California","Alpine",-119.848,38.7285,-2032.35,394.043,1204,334,217,602,479,243,738,-21.2341,-32.687,-11.4529,-10.9881,-0.464758,-90,29.8327,-29.8327,0.00000000000000182673,0.0141481,TRUE,FALSE,TRUE
"06005","California","Amador",-120.778,38.3959,-2119.45,378.291,40474,6004,10485,17734,7783,14018,22402,27.1757,28.5996,1.42391,-2.18719,3.61111,11.3913,36.7076,7.25006,35.9845,0.077744,TRUE,FALSE,FALSE
"06007","California","Butte",-121.727,39.6589,-2160.81,536.252,211632,41567,45144,95564,44228,47179,94523,4.1252,3.22842,-0.89678,-5.83563,4.93885,-7.17424,45.5873,-5.69326,45.2304,0.159191,TRUE,FALSE,FALSE
"06009","California","Calaveras",-120.645,38.1573,-2115.19,349.483,45292,7944,13511,23136,9181,16625,26479,25.9473,28.846,2.89867,-1.58353,4.4822,23.1894,44.5546,17.5444,40.955,0.0845842,TRUE,FALSE,FALSE
"06011","California","Colusa",-122.084,39.1534,-2205.4,489.893,21839,2661,3551,6632,2431,4414,7021,14.3271,28.9701,14.6429,2.62204,12.0209,90,48.0294,48.0294,0.00000000000000294095,0.0435628,TRUE,FALSE,TRUE
"06013","California","Contra Costa",-122.025,37.935,-2237.47,357.05,1165927,319287,115956,466175,356008,155308,528904,-46.7167,-39.2517,7.46501,0.427161,7.03784,59.72,150,129.536,75.6338,0.376507,TRUE,TRUE,FALSE
"06015","California","Del Norte",-124.164,41.7908,-2290.01,822.561,27743,3485,5134,9558,4266,5999,10564,19.1321,16.8826,-2.24954,-3.11491,0.865373,-17.9963,34.7537,-10.7373,33.0534,0.0533468,TRUE,FALSE,FALSE
"06017","California","El Dorado",-120.761,38.741,-2108.06,415.287,191185,36404,49247,93591,47703,61109,111890,14.9946,12.3203,-2.67424,-5.98956,3.31532,-21.3939,65.9989,-24.0749,61.4513,0.173687,TRUE,FALSE,FALSE
"06019","California","Fresno",-119.765,36.7438,-2080.47,176.761,1008654,141341,124049,282319,151628,165924,325994,-6.51569,4.50194,11.0176,-1.47364,12.4913,88.1411,150,149.921,4.86581,0.296713,TRUE,TRUE,FALSE
"06021","California","Glenn",-122.179,39.6658,-2197.61,547.361,28917,3065,5788,9470,3260,6904,10442,30.7579,35.852,5.09409,-3.01332,8.10741,40.7527,40.8487,26.6659,30.9443,0.0530837,TRUE,FALSE,FALSE
"06023","California","Humboldt",-124.088,40.7576,-2317.71,710.085,136463,33200,18373,59246,39800,21559,64228,-28.7495,-29.7283,-0.978781,-5.81417,4.83539,-7.83025,42.2616,-5.75766,41.8676,0.130427,TRUE,FALSE,FALSE
"06025","California","Imperial",-115.54,32.8416,-1805.51,-334.894,179702,32667,12704,48091,26083,26546,54025,-43.9995,0.879743,44.8792,19.09,25.7892,90,146.43,146.43,0.00000000000000896623,0.120793,TRUE,FALSE,TRUE
"06027","California","Inyo",-118.269,37.1714,-1940.87,191.623,19016,3155,4248,8086,4201,4468,8951,14.7643,3.07994,-11.6843,-14.9156,3.23123,-90,48.1641,-48.1641,0.0000000000000029492,0.0490245,TRUE,FALSE,TRUE
"06029","California","Kern",-118.942,35.3698,-2046.64,9.64403,909235,98689,129584,244163,108241,167879,283246,13.5342,21.5986,8.06435,-3.08669,11.151,64.5148,142.83,128.932,61.4566,0.27668,TRUE,FALSE,FALSE
"06031","California","Kings",-119.727,36.2527,-2090.81,122.623,152486,13617,18093,33915,15519,25074,41501,14.1154,23.5385,9.42312,-1.55317,10.9763,75.385,72.3727,70.031,18.2613,0.106085,TRUE,FALSE,FALSE
"06033","California","Lake",-122.733,38.9762,-2264.35,486.056,68163,11496,10599,24496,12794,13161,26759,-4.05974,1.41399,5.47373,-2.41831,7.89204,43.7898,52.8943,36.6037,38.1835,0.084828,TRUE,FALSE,FALSE
"06035","California","Lassen",-120.584,40.3937,-2045.95,590.418,32730,2224,7574,10524,2478,8619,11371,54.603,55.3393,0.736301,-2.16862,2.90492,5.89041,29.789,3.05713,29.6318,0.0554666,TRUE,FALSE,FALSE
"06037","California","Los Angeles",-118.246,34.0679,-2019.48,-146.769,10014009,2464364,769743,3434308,2417109,1189862,3728427,-52.3984,-34.0243,18.3741,7.2818,11.0923,90,150,150,0.00000000000000918485,1,TRUE,TRUE,TRUE
"06039","California","Madera",-120.01,37.0371,-2093.25,213.971,156255,17029,23357,43112,20981,32344,54624,15.6688,21.309,5.64016,-3.85058,9.49074,45.1213,66.7233,47.2803,47.0805,0.121589,TRUE,FALSE,FALSE
"06041","California","Marin",-122.547,37.9865,-2279.6,375.008,262321,108707,21771,139273,116152,24054,144113,-66.6289,-65.6876,0.941226,-1.17755,2.11878,7.52981,51.7934,6.78711,51.3468,0.197157,TRUE,FALSE,FALSE
"06043","California","Mariposa",-119.971,37.5321,-2076.08,266.828,17131,3122,5185,8877,3622,5625,9509,24.8345,21.6611,-3.1734,-6.28497,3.11157,-25.3872,36.3135,-15.5688,32.8067,0.0506325,TRUE,FALSE,FALSE
"06045","California","Mendocino",-123.394,39.2856,-2308.94,535.242,91601,22079,10888,37477,24049,13528,39216,-33.9461,-27.9985,5.94756,-2.95136,8.89892,47.5805,60.6216,44.7524,40.8925,0.102068,TRUE,FALSE,FALSE
"06047","California","Merced",-120.629,37.2748,-2139.19,253.523,281202,37317,28725,70789,40190,43955,86392,-13.0099,4.47442,17.4843,2.15549,15.3288,90,120.309,120.309,0.0000000000000073668,0.152736,TRUE,FALSE,TRUE
"06049","California","Modoc",-120.631,41.5217,-2017.41,713.52,8700,877,2696,3788,1008,2884,4016,50.9096,48.2014,-2.70816,-4.91289,2.20473,-21.6653,30.7787,-11.363,28.6044,0.0328485,TRUE,FALSE,FALSE
"06051","California","Mono",-118.971,37.773,-1984.74,271.642,13195,2773,2111,5276,3522,2294,6064,-13.5545,-21.1142,-7.5597,-9.43052,1.87082,-60.4776,39.4085,-34.2918,19.4191,0.0401551,TRUE,FALSE,FALSE
"06053","California","Monterey",-121.647,36.6147,-2245.22,205.617,439035,89088,34895,133408,93060,49226,146718,-43.71,-30.807,12.9031,1.49277,11.4103,90,131.762,131.762,0.00000000000000806807,0.198614,TRUE,FALSE,TRUE
"06055","California","Napa",-122.32,38.3251,-2250.23,406.092,138019,39199,17411,61372,43212,20357,65549,-38.4879,-35.9531,2.53484,-2.85096,5.3858,20.2787,54.8697,19.0171,51.4687,0.132755,TRUE,FALSE,FALSE
"06057","California","Nevada",-120.915,39.22,-2106.96,470.567,102241,26053,23365,54935,33784,26177,62132,-5.43931,-12.6866,-7.24727,-9.7338,2.48653,-57.9781,75.6572,-64.1456,40.1167,0.128933,TRUE,FALSE,FALSE
"06059","California","Orange",-117.859,33.7327,-1993.52,-191.392,3186989,609961,507148,1197521,691731,654815,1390965,-9.20349,-2.74153,6.46196,-0.0222983,6.48425,51.6956,150,117.709,92.9758,0.610997,TRUE,TRUE,FALSE
"06061","California","Placer",-121.198,38.8397,-2141.5,435.741,404739,73509,95138,182839,103958,123941,234809,12.825,8.76836,-4.05666,-6.01511,1.95845,-32.4532,100.035,-53.6797,84.4121,0.251362,TRUE,FALSE,FALSE
"06063","California","Plumas",-120.822,39.9812,-2077.24,550.919,19790,3459,5420,9676,4020,5725,10067,22.0858,17.4962,-4.58967,-4.96788,0.378216,-36.7173,39.5538,-23.648,31.7061,0.051978,TRUE,FALSE,FALSE
"06065","California","Riverside",-117.077,33.7993,-1921.76,-200.25,2418185,373695,333243,751391,451782,463677,940405,-5.72214,1.29935,7.02149,-2.39164,9.41313,56.1719,150,124.607,83.5054,0.503788,TRUE,TRUE,FALSE
"06067","California","Sacramento",-121.381,38.5683,-2164.71,410.537,1585055,326023,189789,559330,381564,252140,656626,-26.4116,-20.4234,5.98815,0.50473,5.48342,47.9052,150,111.305,100.554,0.419152,TRUE,TRUE,FALSE
"06069","California","San Benito",-121.403,36.8431,-2217.61,224.559,64209,12521,7841,21924,15179,11702,27649,-22.984,-12.9348,10.0492,-1.95754,12.0067,80.3936,64.4111,63.5079,10.7488,0.0863279,TRUE,FALSE,FALSE
"06071","California","San Bernardino",-117.36,34.191,-1937.37,-151.815,2181654,340833,271240,653983,362114,378416,761714,-11.37,2.2014,13.5714,0.4711,13.1003,90,150,150,0.00000000000000918485,0.453106,TRUE,TRUE,TRUE
"06073","California","San Diego",-117.112,32.8844,-1947.41,-299.186,3298634,735476,477766,1306400,841372,593270,1477786,-21.2414,-17.2937,3.94778,-2.05669,6.00447,31.5823,150,78.5583,127.783,0.630667,TRUE,TRUE,FALSE
"06075","California","San Francisco",-122.436,37.7606,-2277.26,348.006,873965,345084,37688,405792,323719,62594,402964,-80.3079,-67.5942,12.7137,6.2722,6.44151,90,150,150,0.00000000000000918485,0.327264,TRUE,TRUE,TRUE
"06077","California","San Joaquin",-121.302,37.9245,-2177.12,339.123,779233,121124,88936,224166,126647,128996,263671,-15.3232,0.91886,16.2421,1.13684,15.1053,90,150,150,0.00000000000000918485,0.266223,TRUE,TRUE,TRUE
"06079","California","San Luis Obispo",-120.666,35.3418,-2197.9,45.109,282424,67107,56164,135009,81314,64932,150766,-8.87719,-11.2017,-2.32448,-4.5254,2.20092,-18.5959,69.516,-22.168,65.8866,0.201359,TRUE,FALSE,FALSE
"06081","California","San Mateo",-122.34,37.5636,-2275.25,324.473,764442,237882,57929,314384,242957,76616,330510,-60.8338,-52.051,8.78276,2.01555,6.76721,70.2621,150,141.187,50.6578,0.297655,TRUE,TRUE,FALSE
"06083","California","Santa Barbara",-120.103,34.6451,-2168.38,-43.2225,448229,107142,56365,176786,114149,64870,184715,-31.0549,-27.5272,3.52769,-1.76434,5.29203,28.2216,86.5819,40.943,76.2895,0.222781,TRUE,FALSE,FALSE
"06085","California","Santa Clara",-121.911,37.3155,-2246.61,287.507,1936259,511684,144826,703709,510744,210924,750433,-55.88,-41.5454,14.3346,7.43358,6.90103,90,150,150,0.00000000000000918485,0.447298,TRUE,TRUE,TRUE
"06087","California","Santa Cruz",-121.939,36.9863,-2258.92,252.646,270861,95249,22438,128821,100998,27978,134135,-61.8683,-56.6152,5.25316,0.0273308,5.22583,42.0253,88.8751,59.4982,66.0208,0.189096,TRUE,FALSE,FALSE
"06089","California","Shasta",-122.3,40.5783,-2179.57,648.511,182155,22301,51778,80053,27130,59539,88900,39.7913,37.394,-2.39731,-5.87861,3.48129,-19.1785,59.2565,-19.4665,55.9678,0.15501,TRUE,FALSE,FALSE
"06091","California","Sierra",-120.422,39.6072,-2055.17,501.711,3236,601,1048,1830,641,1066,1754,27.1073,24.8975,-2.20986,-5.09879,2.88893,-17.6789,27.4527,-8.33687,26.1562,0.0217543,TRUE,FALSE,FALSE
"06093","California","Siskiyou",-122.494,41.5727,-2164.59,760.016,44076,7234,11341,20492,8329,12461,21489,22.1104,19.8749,-2.23542,-5.95426,3.71884,-17.8834,39.8839,-12.2476,37.9569,0.07592,TRUE,FALSE,FALSE
"06095","California","Solano",-122.067,38.2363,-2231.84,390.548,453491,102360,51920,166113,113997,70345,189834,-32.6938,-23.6799,9.0139,1.67387,7.34003,72.1112,126.446,120.333,38.8405,0.226069,TRUE,FALSE,FALSE
"06097","California","Sonoma",-122.72,38.4123,-2280.82,425.023,488863,160435,51408,231253,179600,63426,251426,-51.4659,-47.8031,3.66283,-1.29667,4.9595,29.3026,98.5808,48.2476,85.967,0.25957,TRUE,FALSE,FALSE
"06099","California","Stanislaus",-120.956,37.6184,-2156.95,298.118,552878,81647,78494,172146,85347,106986,197472,-1.96889,11.2508,13.2197,1.16122,12.0585,90,150,150,0.00000000000000918485,0.230917,TRUE,TRUE,TRUE
"06101","California","Sutter",-121.644,39.1372,-2169.6,478.016,99633,13076,18176,33523,13016,25372,39336,16.319,32.1871,15.8682,0.46989,15.3983,90,85.4364,85.4364,0.00000000000000523147,0.103164,TRUE,FALSE,TRUE
"06103","California","Tehama",-122.219,40.1148,-2187.18,596.696,65829,6809,15494,23908,7415,18503,26532,38.9409,42.7811,3.84013,-2.47296,6.31309,30.721,47.9398,24.4905,41.2122,0.0847675,TRUE,FALSE,FALSE
"06105","California","Trinity",-123.097,40.63,-2242.22,672.617,16112,2214,2812,5686,2449,2979,5645,11.8981,9.76419,-2.13394,-6.31774,4.18379,-17.0716,31.1786,-9.15298,29.8049,0.0387926,TRUE,FALSE,FALSE
"06107","California","Tulare",-119.235,36.2541,-2048.29,112.06,473117,47585,58299,112334,53221,81854,138271,10.1186,21.1979,11.0792,-2.13304,13.2123,88.6339,121.147,121.112,2.8883,0.193516,TRUE,FALSE,FALSE
"06109","California","Tuolumne",-120.325,37.972,-2093.59,322.313,55620,9123,14551,25529,10909,17210,28810,22.9281,22.4083,-0.519771,-3.67776,3.15799,-4.15817,32.2487,-2.33835,32.1638,0.0882935,TRUE,FALSE,FALSE
"06111","California","Ventura",-119.025,34.2428,-2084.14,-110.951,843843,194402,132323,351726,217424,158901,387595,-19.0004,-15.5512,3.4492,-2.56202,6.01121,27.5936,114.371,52.9765,101.362,0.323006,TRUE,FALSE,FALSE
"06113","California","Yolo",-121.719,38.5982,-2191.94,421.516,216403,54752,20739,82090,61405,27844,92589,-45.0557,-37.6038,7.45192,2.57915,4.87277,59.6154,88.2621,76.1393,44.6432,0.157301,TRUE,FALSE,FALSE
"06115","California","Yuba",-121.511,39.1319,-2158.78,474.414,81575,7910,13170,22998,10725,18491,30070,24.9526,26.5813,1.62876,-2.65269,4.28146,13.0301,40.0906,9.03894,39.0583,0.0899993,TRUE,FALSE,FALSE
"08001","Colorado","Adams",-104.921,39.8769,-755.103,301.866,519572,96558,80082,193665,124056,103024,233336,-9.32745,-9.26193,0.0655115,-7.44153,7.50704,0.524092,32.3353,0.295771,32.334,0.25091,TRUE,FALSE,FALSE
"08003","Colorado","Alamosa",-105.878,37.4819,-863.68,42.8986,16376,3189,3046,6939,3244,4057,7519,-2.2935,11.1355,13.429,3.00666,10.4223,90,47.7495,47.7495,0.00000000000000292381,0.0449904,TRUE,FALSE,TRUE
"08005","Colorado","Arapahoe",-104.839,39.6466,-750.579,275.522,655070,159885,117053,303046,190725,125311,325451,-15.4663,-20.6983,-5.232,-9.84214,4.61015,-41.856,126.191,-84.2025,93.9903,0.296004,TRUE,FALSE,FALSE
"08007","Colorado","Archuleta",-107.09,37.2403,-972.348,27.6957,13359,2500,4264,7339,3904,5218,9355,26.0792,14.4047,-11.6745,-9.82518,-1.84932,-90,48.8151,-48.8151,0.00000000000000298906,0.0502891,TRUE,FALSE,TRUE
"08009","Colorado","Baca",-102.532,37.3681,-572.579,4.9038,3506,283,1753,2153,275,1686,2004,72.2004,71.9531,-0.247308,-1.2297,0.982389,-1.97846,24.2758,-0.838094,24.2613,0.0233167,TRUE,FALSE,FALSE
