"congress","year","chamber","state","district_code","bioname","party","dim1","dim2"
103,1993,"House","WI",8,"ROTH, Toby A.","Republican",0.351,-0.21
103,1993,"House","CA",40,"LEWIS, Charles Jeremy (Jerry)","Republican",0.348,-0.101
103,1993,"House","NY",4,"LEVY, David A.","Republican",0.347,-0.354
103,1993,"House","CA",43,"CALVERT, Ken","Republican",0.34,0.279
103,1993,"House","OH",10,"HOKE, Martin R.","Republican",0.338,-0.244
103,1993,"House","PA",18,"SANTORUM, Richard John (Rick)","Republican",0.338,-0.234
103,1993,"House","PA",19,"GOODLING, William Franklin","Republican",0.336,-0.494
103,1993,"House","KY",5,"ROGERS, Harold Dallas (Hal)","Republican",0.334,0.157
103,1993,"House","CA",22,"HUFFINGTON, Michael","Republican",0.332,-0.541
103,1993,"House","IL",13,"FAWELL, Harris W.","Republican",0.332,-0.616
103,1993,"House","MO",8,"EMERSON, Norvell William (Bill)","Republican",0.332,-0.125
103,1993,"House","FL",4,"FOWLER, Tillie Kidd","Republican",0.329,-0.209
103,1993,"House","LA",1,"LIVINGSTON, Robert Linlithgow, Jr.","Republican",0.326,0.109
103,1993,"House","FL",10,"YOUNG, Charles William (Bill)","Republican",0.325,-0.112
103,1993,"House","MI",6,"UPTON, Frederick Stephen","Republican",0.32,-0.355
103,1993,"House","OH",15,"PRYCE, Deborah D.","Republican",0.32,-0.329
103,1993,"House","SC",2,"SPENCE, Floyd Davidson","Republican",0.32,0.185
103,1993,"House","MI",3,"EHLERS, Vernon James","Republican",0.316,-0.622
103,1993,"House","MN",3,"RAMSTAD, James (Jim)","Republican",0.316,-0.683
103,1993,"House","OH",7,"HOBSON, David Lee","Republican",0.315,-0.229
103,1993,"House","OH",12,"KASICH, John Richard","Republican",0.314,0.013
103,1993,"House","IL",6,"HYDE, Henry John","Republican",0.312,-0.18
103,1993,"House","NM",2,"SKEEN, Joseph Richard","Republican",0.301,0.034
103,1993,"House","FL",22,"SHAW, Eugene Clay, Jr.","Republican",0.3,-0.142
103,1993,"House","NC",9,"McMILLAN, John Alexander, III (Alex)","Republican",0.294,-0.248
103,1993,"House","VA",10,"WOLF, Frank Rudolph","Republican",0.284,-0.213
103,1993,"House","AK",1,"YOUNG, Donald Edwin","Republican",0.283,0.022
103,1993,"House","IA",5,"GRANDY, Frederick Lawrence","Republican",0.283,-0.465
103,1993,"House","MD",2,"BENTLEY, Helen Delich","Republican",0.276,-0.362
103,1993,"House","CT",5,"FRANKS, Gary A.","Republican",0.273,-0.519
103,1993,"House","NJ",12,"ZIMMER, Richard","Republican",0.27,-0.963
103,1993,"House","MI",3,"HENRY, Paul B.","Republican",0.264,-0.773
103,1993,"House","NJ",7,"FRANKS, Robert Douglas","Republican",0.259,-0.836
103,1993,"House","NY",3,"KING, Peter T.","Republican",0.259,-0.03
103,1993,"House","WI",2,"KLUG, Scott L.","Republican",0.258,-0.713
103,1993,"House","NY",13,"MOLINARI, Susan","Republican",0.256,-0.5
103,1993,"House","OH",5,"GILLMOR, Paul Eugene","Republican",0.254,0.106
103,1993,"House","TN",1,"QUILLEN, James Henry","Republican",0.246,0.23
103,1993,"House","FL",18,"ROS-LEHTINEN, Ileana","Republican",0.244,-0.225
103,1993,"House","FL",21,"DIAZ-BALART, Lincoln","Republican",0.243,-0.105
103,1993,"House","VA",1,"BATEMAN, Herbert Harvell","Republican",0.242,0.191
103,1993,"House","NJ",3,"SAXTON, Hugh James","Republican",0.238,-0.378
103,1993,"House","IN",7,"MYERS, John Thomas","Republican",0.236,0.254
103,1993,"House","OH",2,"GRADISON, Willis David, Jr.","Republican",0.233,-0.338
103,1993,"House","PA",7,"WELDON, Wayne Curtis (Curt)","Republican",0.232,-0.324
103,1993,"House","NE",1,"BEREUTER, Douglas Kent","Republican",0.231,-0.347
103,1993,"House","DE",1,"CASTLE, Michael Newbold","Republican",0.229,-0.7
103,1993,"House","NY",24,"McHUGH, John Michael","Republican",0.225,-0.063
103,1993,"House","PA",8,"GREENWOOD, James Charles","Republican",0.225,-0.632
103,1993,"House","OH",16,"REGULA, Ralph Straus","Republican",0.221,-0.223
103,1993,"House","IL",10,"PORTER, John Edward","Republican",0.217,-0.604
103,1993,"House","NY",2,"LAZIO, Enrico A. (Rick)","Republican",0.216,-0.588
103,1993,"House","KS",3,"MEYERS, Jan","Republican",0.208,-0.541
103,1993,"House","NY",25,"WALSH, James T.","Republican",0.208,-0.19
103,1993,"House","MD",1,"GILCHREST, Wayne Thomas","Republican",0.204,-0.563
103,1993,"House","NJ",11,"GALLO, Dean Anderson","Republican",0.203,-0.498
103,1993,"House","WI",3,"GUNDERSON, Steven Craig","Republican",0.203,-0.293
103,1993,"House","NY",30,"QUINN, John Francis (Jack)","Republican",0.198,-0.223
103,1993,"House","NM",1,"SCHIFF, Steven Harvey","Republican",0.196,-0.261
103,1993,"House","MA",3,"BLUTE, Peter I.","Republican",0.192,-0.463
103,1993,"House","PA",21,"RIDGE, Thomas Joseph","Republican",0.186,-0.669
103,1993,"House","NJ",4,"SMITH, Christopher Henry","Republican",0.184,-0.17
103,1993,"House","PA",5,"CLINGER, William Floyd, Jr.","Republican",0.176,-0.221
103,1993,"House","CA",38,"HORN, John Stephen (Steve)","Republican",0.167,-0.651
103,1993,"House","NJ",5,"ROUKEMA, Margaret Scafati","Republican",0.162,-0.701
103,1993,"House","SC",1,"RAVENEL, Arthur, Jr.","Republican",0.162,-0.119
103,1993,"House","MA",6,"TORKILDSEN, Peter Gerard","Republican",0.155,-0.7
103,1993,"House","NY",31,"HOUGHTON, Amory, Jr.","Republican",0.154,-0.281
103,1993,"House","IA",1,"LEACH, James Albert Smith","Republican",0.141,-0.79
103,1993,"House","CT",4,"SHAYS, Christopher H.","Republican",0.129,-0.992
103,1993,"House","CT",6,"JOHNSON, Nancy Lee","Republican",0.122,-0.513
103,1993,"House","RI",1,"MACHTLEY, Ronald K.","Republican",0.113,-0.86
103,1993,"House","NY",23,"BOEHLERT, Sherwood Louis","Republican",0.103,-0.718
103,1993,"House","TX",4,"HALL, Ralph Moody","Democrat",0.096,0.995
103,1993,"House","PA",10,"McDADE, Joseph Michael","Republican",0.093,-0.355
103,1993,"House","ME",2,"SNOWE, Olympia Jean","Republican",0.091,-0.548
103,1993,"House","NY",19,"FISH, Hamilton, Jr.","Republican",0.07,-0.423
103,1993,"House","NY",20,"GILMAN, Benjamin Arthur","Republican",0.043,-0.425
103,1993,"House","MS",4,"PARKER, Michael (Mike)","Democrat",0.034,0.758
103,1993,"House","LA",3,"TAUZIN, Wilbert Joseph (Billy)","Democrat",0.03,0.568
103,1993,"House","TX",17,"STENHOLM, Charles Walter","Democrat",0.019,1
103,1993,"House","MS",3,"MONTGOMERY, Gillespie V. (Sonny)","Democrat",0.017,1
103,1993,"House","FL",1,"HUTTO, Earl Dewitt","Democrat",-0.007,0.732
103,1993,"House","MD",8,"MORELLA, Constance A.","Republican",-0.018,-0.893
103,1993,"House","OK",6,"ENGLISH, Glenn Lee, Jr.","Democrat",-0.027,0.603
103,1993,"House","TX",12,"GEREN, Preston M. (Pete)","Democrat",-0.032,0.729
103,1993,"House","GA",9,"DEAL, John Nathan","Democrat",-0.036,0.393
103,1993,"House","MS",5,"TAYLOR, Gary Eugene (Gene)","Democrat",-0.045,0.893
103,1993,"House","MN",1,"PENNY, Timothy Joseph","Democrat",-0.051,-0.502
103,1993,"House","LA",7,"HAYES, James Allison","Democrat",-0.057,0.755
103,1993,"House","TN",3,"LLOYD, Marilyn Laird","Democrat",-0.058,0.452
103,1993,"House","IN",10,"JACOBS, Andrew, Jr.","Democrat",-0.07,-0.846
103,1993,"House","TX",13,"SARPALIUS, William","Democrat",-0.078,0.997
103,1993,"House","OK",3,"BREWSTER, William K.","Democrat",-0.08,0.688
103,1993,"House","PA",20,"MURPHY, Austin John","Democrat",-0.081,-0.357
103,1993,"House","OH",17,"TRAFICANT, James A., Jr.","Democrat",-0.082,0.071
103,1993,"House","NC",2,"VALENTINE, Itimous Thaddeus (Tim), Jr.","Democrat",-0.084,0.465
103,1993,"House","UT",3,"ORTON, William","Democrat",-0.086,0.483
103,1993,"House","TX",14,"LAUGHLIN, Gregory H.","Democrat",-0.097,0.858
103,1993,"House","KS",2,"SLATTERY, James Charles","Democrat",-0.099,-0.04
103,1993,"House","CA",18,"CONDIT, Gary Adrian","Democrat",-0.103,0.3
103,1993,"House","OH",18,"APPLEGATE, Douglas Earl","Democrat",-0.106,0.166
103,1993,"House","OK",4,"McCURDY, David Keith","Democrat",-0.112,0.299
103,1993,"House","VA",4,"SISISKY, Norman","Democrat",-0.122,0.453
103,1993,"House","GA",8,"ROWLAND, James Roy, Jr.","Democrat",-0.127,0.616
103,1993,"House","AL",5,"CRAMER, Robert E. (Bud), Jr.","Democrat",-0.132,0.612
103,1993,"House","KS",4,"GLICKMAN, Daniel Robert","Democrat",-0.133,-0.149
103,1993,"House","NC",3,"LANCASTER, H. Martin","Democrat",-0.134,0.416
103,1993,"House","TX",25,"ANDREWS, Michael Allen","Democrat",-0.135,0.32
103,1993,"House","NH",2,"SWETT, Richard","Democrat",-0.144,-0.141
103,1993,"House","NC",5,"NEAL, Stephen Lybrook","Democrat",-0.145,0.112
103,1993,"House","MN",7,"PETERSON, Collin Clark","Democrat",-0.148,0.712
103,1993,"House","VA",5,"PAYNE, Lewis Franklin, Jr.","Democrat",-0.148,0.418
103,1993,"House","VA",2,"PICKETT, Owen Bradford","Democrat",-0.149,0.555
103,1993,"House","NJ",2,"HUGHES, William John","Democrat",-0.153,-0.204
103,1993,"House","KY",6,"BAESLER, Henry Scott (Scotty)","Democrat",-0.155,0.28
103,1993,"House","GA",7,"DARDEN, George (Buddy)","Democrat",-0.161,0.691
103,1993,"House","MS",1,"WHITTEN, Jamie Lloyd","Democrat",-0.161,0.987
103,1993,"House","TN",4,"COOPER, James Hayes Shofner","Democrat",-0.164,-0.033
103,1993,"House","AL",3,"BROWDER, John Glen","Democrat",-0.165,0.826
103,1993,"House","IN",3,"ROEMER, Timothy John","Democrat",-0.165,0.229
103,1993,"House","AR",1,"LINCOLN, Blanche Lambert","Democrat",-0.166,0.178
103,1993,"House","IN",2,"SHARP, Philip Riley","Democrat",-0.166,-0.283
103,1993,"House","GA",10,"JOHNSON, Clete Donald, Jr. (Don)","Democrat",-0.168,0.132
103,1993,"House","IN",9,"HAMILTON, Lee Herbert","Democrat",-0.171,-0.053
103,1993,"House","WI",1,"BARCA, Peter William","Democrat",-0.171,-0.192
103,1993,"House","MO",4,"SKELTON, Isaac Newton, IV (Ike)","Democrat",-0.172,0.724
103,1993,"House","IL",3,"LIPINSKI, William Oliver","Democrat",-0.176,0.3
103,1993,"House","TN",8,"TANNER, John S.","Democrat",-0.182,0.648
103,1993,"House","MI",5,"BARCIA, James A.","Democrat",-0.184,0.547
103,1993,"House","NV",1,"BILBRAY, James Hubert","Democrat",-0.184,0.258
103,1993,"House","KY",3,"MAZZOLI, Romano Louis","Democrat",-0.186,-0.016
103,1993,"House","MO",6,"DANNER, Patsy Ann (Pat)","Democrat",-0.186,0.529
103,1993,"House","CA",20,"DOOLEY, Calvin M.","Democrat",-0.19,0.103
103,1993,"House","OH",19,"FINGERHUT, Eric D.","Democrat",-0.191,-0.381
103,1993,"House","MO",9,"VOLKMER, Harold Lee","Democrat",-0.196,0.329
103,1993,"House","TX",2,"WILSON, Charles","Democrat",-0.196,0.474
103,1993,"House","TX",1,"CHAPMAN, Jim","Democrat",-0.198,0.657
103,1993,"House","TN",6,"GORDON, Barton Jennings","Democrat",-0.204,0.286
103,1993,"House","NE",2,"HOAGLAND, Peter J.","Democrat",-0.209,-0.047
103,1993,"House","IL",19,"POSHARD, Glenn","Democrat",-0.211,0.392
103,1993,"House","AL",4,"BEVILL, Tom","Democrat",-0.213,0.976
103,1993,"House","MN",2,"MINGE, David R.","Democrat",-0.213,-0.131
103,1993,"House","SC",3,"DERRICK, Butler Carson, Jr.","Democrat",-0.215,0.258
103,1993,"House","OH",1,"MANN, David Scott","Democrat",-0.216,-0.149
103,1993,"House","TN",5,"CLEMENT, Robert Nelson","Democrat",-0.216,0.327
103,1993,"House","TX",10,"PICKLE, James Jarrell (Jake)","Democrat",-0.218,0.523
103,1993,"House","PA",13,"MARGOLIES-MEZVINSKY, Marjorie","Democrat",-0.223,-0.5
103,1993,"House","IN",4,"LONG, Jill Lynette","Democrat",-0.224,0.065
103,1993,"House","CO",1,"SCHROEDER, Patricia Scott","Democrat",-0.225,-0.974
103,1993,"House","IL",11,"SANGMEISTER, George Edward","Democrat",-0.226,0.075
103,1993,"House","TX",11,"EDWARDS, Thomas Chester (Chet)","Democrat",-0.226,0.5
103,1993,"House","FL",11,"GIBBONS, Sam Melville","Democrat",-0.233,0.17
103,1993,"House","PA",6,"HOLDEN, Thomas Timothy (Tim)","Democrat",-0.233,0.608
103,1993,"House","FL",15,"BACCHUS, James","Democrat",-0.236,-0.024
103,1993,"House","AZ",1,"COPPERSMITH, Samuel G.","Democrat",-0.238,-0.448
103,1993,"House","PA",15,"MCHALE, Paul F., Jr.","Democrat",-0.242,-0.002
103,1993,"House","ID",1,"LaROCCO, Larry","Democrat",-0.243,0.239
103,1993,"House","UT",2,"SHEPHERD, Karen","Democrat",-0.246,-0.294
103,1993,"House","SD",1,"JOHNSON, Timothy Peter (Tim)","Democrat",-0.25,0.143
103,1993,"House","MI",8,"CARR, Milton Robert (Bob)","Democrat",-0.254,-0.342
103,1993,"House","TX",15,"de la GARZA, Eligio, II (Kika)","Democrat",-0.255,0.757
103,1993,"House","CA",49,"SCHENK, Lynn","Democrat",-0.256,-0.297
103,1993,"House","SC",5,"SPRATT, John McKee, Jr.","Democrat",-0.256,0.255
103,1993,"House","CA",17,"PANETTA, Leon Edward","Democrat",-0.258,-0.186
103,1993,"House","VA",11,"BYRNE, Leslie Larkin","Democrat",-0.259,-0.258
103,1993,"House","FL",2,"PETERSON, Douglas Brian (Pete)","Democrat",-0.261,0.417
103,1993,"House","CA",36,"HARMAN, Jane L.","Democrat",-0.262,-0.12
103,1993,"House","NJ",9,"TORRICELLI, Robert Guy","Democrat",-0.262,-0.118
103,1993,"House","NC",8,"HEFNER, Willie Gathrel (Bill)","Democrat",-0.264,0.609
103,1993,"House","PA",12,"MURTHA, John Patrick, Jr.","Democrat",-0.265,0.569
103,1993,"House","VA",9,"BOUCHER, Frederick C.","Democrat",-0.265,0.189
103,1993,"House","ND",1,"POMEROY, Earl Ralph, III","Democrat",-0.266,0.339
103,1993,"House","CA",19,"LEHMAN, Richard Henry","Democrat",-0.27,-0.036
103,1993,"House","TX",27,"ORTIZ, Solomon P.","Democrat",-0.272,0.712
103,1993,"House","TX",28,"TEJEDA, Frank","Democrat",-0.277,0.961
103,1993,"House","OH",3,"HALL, Tony Patrick","Democrat",-0.28,0.155
103,1993,"House","NJ",8,"KLEIN, Herbert C.","Democrat",-0.286,-0.214
103,1993,"House","KY",2,"NATCHER, William Huston","Democrat",-0.288,0.575
103,1993,"House","GA",2,"BISHOP, Sanford Dixon, Jr.","Democrat",-0.289,0.446
103,1993,"House","WV",1,"MOLLOHAN, Alan Bowlby","Democrat",-0.292,0.657
103,1993,"House","WA",9,"KREIDLER, Myron Bradford (Mike)","Democrat",-0.294,-0.541
103,1993,"House","NJ",1,"ANDREWS, Robert Ernest","Democrat",-0.297,-0.119
103,1993,"House","AZ",6,"ENGLISH, Karan","Democrat",-0.298,-0.253
103,1993,"House","VA",8,"MORAN, James P.","Democrat",-0.302,-0.203
103,1993,"House","PA",11,"KANJORSKI, Paul E.","Democrat",-0.303,0.364
103,1993,"House","FL",5,"THURMAN, Karen L.","Democrat",-0.304,0.273
103,1993,"House","AR",2,"THORNTON, Raymond Hoyt (Ray), Jr.","Democrat",-0.306,0.635
103,1993,"House","WV",3,"RAHALL, Nick Joe, II","Democrat",-0.306,0.45
103,1993,"House","WA",1,"CANTWELL, Maria E.","Democrat",-0.309,-0.401
103,1993,"House","PA",4,"KLINK, Ronald","Democrat",-0.31,0.526
103,1993,"House","WA",6,"DICKS, Norman DeValois","Democrat",-0.312,0.11
103,1993,"House","IA",4,"SMITH, Neal Edward","Democrat",-0.313,0.174
103,1993,"House","MT",1,"WILLIAMS, John Patrick","Democrat",-0.315,-0.138
103,1993,"House","KY",1,"BARLOW, Thomas J., III","Democrat",-0.316,0.493
103,1993,"House","TX",24,"FROST, Jonas Martin","Democrat",-0.316,0.354
103,1993,"House","IL",12,"COSTELLO, Jerry Francis","Democrat",-0.317,0.657
103,1993,"House","NC",7,"ROSE, Charles Grandison, III","Democrat",-0.319,0.573
103,1993,"House","MD",3,"CARDIN, Benjamin Louis","Democrat",-0.32,-0.224
103,1993,"House","WV",2,"WISE, Robert Ellsworth, Jr.","Democrat",-0.32,0.253
103,1993,"House","WI",1,"ASPIN, Leslie","Democrat",-0.32,-0.125
103,1993,"House","NM",3,"RICHARDSON, Bill","Democrat",-0.321,0.227
103,1993,"House","OK",2,"SYNAR, Michael Lynn","Democrat",-0.321,-0.032
103,1993,"House","WI",4,"KLECZKA, Gerald Daniel","Democrat",-0.322,-0.093
103,1993,"House","FL",20,"DEUTSCH, Peter R.","Democrat",-0.324,-0.115
103,1993,"House","TX",29,"GREEN, Raymond Eugene (Gene)","Democrat",-0.324,0.453
103,1993,"House","WA",4,"INSLEE, Jay Robert","Democrat",-0.33,-0.194
103,1993,"House","OR",3,"WYDEN, Ronald Lee","Democrat",-0.335,-0.486
103,1993,"House","IN",8,"McCLOSKEY, Francis Xavier","Democrat",-0.336,0.094
103,1993,"House","IL",20,"DURBIN, Richard Joseph","Democrat",-0.338,-0.314
103,1993,"House","CA",31,"MARTÍNEZ, Matthew G.","Democrat",-0.341,0.106
103,1993,"House","OH",9,"KAPTUR, Marcia Carolyn (Marcy)","Democrat",-0.341,0.14
103,1993,"House","NC",4,"PRICE, David Eugene","Democrat",-0.343,-0.03
103,1993,"House","CT",1,"KENNELLY, Barbara Bailey","Democrat",-0.346,-0.13
103,1993,"House","NY",1,"HOCHBRUECKNER, George Joseph","Democrat",-0.348,0.117
103,1993,"House","WA",5,"FOLEY, Thomas Stephen","Democrat",-0.354,0.192
103,1993,"House","CO",2,"SKAGGS, David Evans","Democrat",-0.355,-0.187
103,1993,"House","NY",9,"SCHUMER, Charles Ellis (Chuck)","Democrat",-0.355,-0.411
103,1993,"House","NY",29,"LaFALCE, John Joseph","Democrat",-0.357,0.112
103,1993,"House","TX",5,"BRYANT, John Wiley","Democrat",-0.358,0.135
103,1993,"House","RI",2,"REED, John F. (Jack)","Democrat",-0.36,-0.154
103,1993,"House","NY",7,"MANTON, Thomas J.","Democrat",-0.361,0.382
103,1993,"House","NJ",13,"MENENDEZ, Robert","Democrat",-0.366,-0.126
103,1993,"House","NY",21,"McNULTY, Michael Robert","Democrat",-0.369,0.369
103,1993,"House","FL",19,"JOHNSTON, Harry A., II","Democrat",-0.372,-0.376
103,1993,"House","CA",12,"LANTOS, Thomas Peter","Democrat",-0.376,-0.033
103,1993,"House","OH",14,"SAWYER, Thomas Charles","Democrat",-0.377,-0.114
103,1993,"House","CA",14,"ESHOO, Anna Georges","Democrat",-0.379,-0.372
103,1993,"House","MI",12,"LEVIN, Sander Martin","Democrat",-0.379,-0.091
103,1993,"House","MD",4,"WYNN, Albert Russell","Democrat",-0.38,0.038
103,1993,"House","WI",5,"BARRETT, Thomas M.","Democrat",-0.38,-0.507
103,1993,"House","MD",5,"HOYER, Steny Hamilton","Democrat",-0.381,0.125
103,1993,"House","OH",6,"STRICKLAND, Ted","Democrat",-0.384,0.404
103,1993,"House","MI",9,"KILDEE, Dale Edward","Democrat",-0.385,0.011
103,1993,"House","MS",2,"ESPY, Alphonso Michael (Mike)","Democrat",-0.386,0.432
103,1993,"House","NY",14,"MALONEY, Carolyn Bosher","Democrat",-0.387,-0.285
103,1993,"House","NY",18,"LOWEY, Nita M.","Democrat",-0.389,-0.152
103,1993,"House","IL",5,"ROSTENKOWSKI, Daniel David","Democrat",-0.39,0.246
103,1993,"House","MA",5,"MEEHAN, Martin Thomas","Democrat",-0.39,-0.539
103,1993,"House","MI",1,"STUPAK, Bart T.","Democrat",-0.396,0.701
103,1993,"House","ME",1,"ANDREWS, Thomas Hiram","Democrat",-0.398,-0.624
103,1993,"House","IN",1,"VISCLOSKY, Peter","Democrat",-0.402,0.244
103,1993,"House","NJ",6,"PALLONE, Frank, Jr.","Democrat",-0.402,-0.162
103,1993,"House","TX",16,"COLEMAN, Ronald D'Emory","Democrat",-0.402,0.548
103,1993,"House","CA",5,"MATSUI, Robert T.","Democrat",-0.404,-0.03
103,1993,"House","CA",26,"BERMAN, Howard Lawrence","Democrat",-0.404,-0.286
103,1993,"House","TX",9,"BROOKS, Jack Bascom","Democrat",-0.407,0.725
103,1993,"House","NY",17,"ENGEL, Eliot Lance","Democrat",-0.408,-0.093
103,1993,"House","MA",8,"KENNEDY, Joseph Patrick, II","Democrat",-0.413,-0.453
103,1993,"House","CT",3,"DeLAURO, Rosa L.","Democrat",-0.414,-0.107
103,1993,"House","CT",2,"GEJDENSON, Samuel","Democrat",-0.416,-0.486
103,1993,"House","MO",3,"GEPHARDT, Richard Andrew","Democrat",-0.416,0.245
103,1993,"House","PA",3,"BORSKI, Robert Anthony, Jr.","Democrat",-0.416,0.406
103,1993,"House","MA",2,"NEAL, Richard Edmund","Democrat",-0.417,-0.104
103,1993,"House","MA",9,"MOAKLEY, John Joseph","Democrat",-0.418,-0.054
103,1993,"House","AZ",2,"PASTOR, Ed","Democrat",-0.421,0.12
103,1993,"House","LA",2,"JEFFERSON, William Jennings","Democrat",-0.424,0.242
103,1993,"House","OH",13,"BROWN, Sherrod","Democrat",-0.425,-0.097
103,1993,"House","OR",4,"DeFAZIO, Peter Anthony","Democrat",-0.427,-0.002
103,1993,"House","FL",3,"BROWN, Corrine","Democrat",-0.429,0.192
103,1993,"House","NY",5,"ACKERMAN, Gary Leonard","Democrat",-0.429,-0.165
103,1993,"House","WA",2,"SWIFT, Allan Byron","Democrat",-0.43,0.099
103,1993,"House","HI",1,"ABERCROMBIE, Neil","Democrat",-0.432,-0.026
103,1993,"House","TN",9,"FORD, Harold Eugene","Democrat",-0.438,-0.064
103,1993,"House","CA",24,"BEILENSON, Anthony Charles","Democrat",-0.44,-0.605
103,1993,"House","MD",7,"MFUME, Kweisi","Democrat",-0.441,-0.318
103,1993,"House","MA",10,"STUDDS, Gerry Eastman","Democrat",-0.444,-0.593
103,1993,"House","MI",16,"DINGELL, John David, Jr.","Democrat",-0.448,0.313
103,1993,"House","VA",3,"SCOTT, Robert C.","Democrat",-0.45,-0.005
103,1993,"House","WI",7,"OBEY, David Ross","Democrat",-0.45,-0.063
103,1993,"House","IL",17,"EVANS, Lane Allen","Democrat",-0.454,-0.181
103,1993,"House","CA",3,"FAZIO, Victor Herbert, Jr.","Democrat",-0.455,0.36
103,1993,"House","CA",17,"FARR, Sam","Democrat",-0.455,-0.219
103,1993,"House","NY",6,"FLAKE, Floyd Harold","Democrat",-0.455,-0.092
103,1993,"House","LA",4,"FIELDS, Cleo","Democrat",-0.457,0.12
103,1993,"House","OR",1,"FURSE, Elizabeth","Democrat",-0.457,-0.438
103,1993,"House","CA",32,"DIXON, Julian Carey","Democrat",-0.458,-0.076
103,1993,"House","NC",1,"CLAYTON, Eva M.","Democrat",-0.459,-0.032
103,1993,"House","MO",5,"WHEAT, Alan Dupree","Democrat",-0.465,-0.73
103,1993,"House","NY",28,"SLAUGHTER, Louise McIntosh","Democrat",-0.465,-0.104
103,1993,"House","SC",6,"CLYBURN, James Enos","Democrat",-0.466,0.247
103,1993,"House","CA",33,"ROYBAL-ALLARD, Lucille","Democrat",-0.469,-0.171
103,1993,"House","MN",4,"VENTO, Bruce Frank","Democrat",-0.472,-0.376
103,1993,"House","CA",29,"WAXMAN, Henry Arnold","Democrat",-0.473,-0.343
103,1993,"House","CA",15,"MINETA, Norman Y.","Democrat",-0.479,-0.01
103,1993,"House","CA",37,"TUCKER, Walter R., III","Democrat",-0.479,0.291
103,1993,"House","IL",1,"RUSH, Bobby L.","Democrat",-0.479,-0.203
103,1993,"House","FL",17,"MEEK, Carrie P.","Democrat",-0.483,0.12
