"county_fips","state_name","county_name","total_votes_20","total_votes_24","r20","r24","swing","flipped"
"38101","North Dakota","Ward County",28246,28326,73.25,74.09,0.84,FALSE
"38103","North Dakota","Wells County",2374,2242,81.07,81.76,0.69,FALSE
"38105","North Dakota","Williams County",14334,15010,84.4,84.6,0.2,FALSE
"39001","Ohio","Adams County",12145,12429,82.07,83.04,0.97,FALSE
"39003","Ohio","Allen County",48006,46361,70.06,72.25,2.19,FALSE
"39005","Ohio","Ashland County",26405,26662,74.79,75.22,0.43,FALSE
"39007","Ohio","Ashtabula County",44147,43368,61.98,64.31,2.33,FALSE
"39009","Ohio","Athens County",26059,25726,42.37,44.58,2.21,FALSE
"39011","Ohio","Auglaize County",25777,25623,81.72,82.53,0.81,FALSE
"39013","Ohio","Belmont County",33088,31032,72.05,73.8,1.75,FALSE
"39015","Ohio","Brown County",21096,21442,79,80.92,1.92,FALSE
"39017","Ohio","Butler County",186737,183142,62.17,63.25,1.08,FALSE
"39019","Ohio","Carroll County",14212,13818,76.77,77.59,0.82,FALSE
"39021","Ohio","Champaign County",19972,20468,74.24,75.62,1.38,FALSE
"39023","Ohio","Clark County",64212,62835,61.85,64.9,3.05,FALSE
"39025","Ohio","Clermont County",110480,114115,68.63,68.05,-0.58,FALSE
"39027","Ohio","Clinton County",20527,20779,76.73,77.53,0.8,FALSE
"39029","Ohio","Columbiana County",49860,48046,72.78,74.69,1.91,FALSE
"39031","Ohio","Coshocton County",16739,16333,74.92,76.32,1.4,FALSE
"39033","Ohio","Crawford County",20686,20241,75.85,76.68,0.83,FALSE
"39035","Ohio","Cuyahoga County",625670,575890,32.75,34.15,1.4,FALSE
"39037","Ohio","Darke County",27134,27000,82.3,82.91,0.61,FALSE
"39039","Ohio","Defiance County",19381,19153,68.55,70.12,1.57,FALSE
"39041","Ohio","Delaware County",126070,133357,53.47,53.33,-0.14,FALSE
"39043","Ohio","Erie County",40335,39737,55.88,57.14,1.26,FALSE
"39045","Ohio","Fairfield County",83311,84431,61.93,62.13,0.2,FALSE
"39047","Ohio","Fayette County",12612,12571,76.1,77.78,1.68,FALSE
"39049","Ohio","Franklin County",630577,597530,34.05,35.65,1.6,FALSE
"39051","Ohio","Fulton County",22770,22452,70.24,71.37,1.13,FALSE
"39053","Ohio","Gallia County",13799,13000,78.07,79.92,1.85,FALSE
"39055","Ohio","Geauga County",56021,54886,61.69,62.16,0.47,FALSE
"39057","Ohio","Greene County",88643,90031,59.94,60.02,0.08,FALSE
"39059","Ohio","Guernsey County",18230,17594,74.55,76.22,1.67,FALSE
"39061","Ohio","Hamilton County",430929,409753,41.94,42.48,0.54,FALSE
"39063","Ohio","Hancock County",38771,37937,69.11,69.44,0.33,FALSE
"39065","Ohio","Hardin County",13247,12893,76.47,77.59,1.12,FALSE
"39067","Ohio","Harrison County",7655,7109,76.61,77.86,1.25,FALSE
"39069","Ohio","Henry County",14764,14911,72.07,73.58,1.51,FALSE
"39071","Ohio","Highland County",19676,19984,80.49,81.84,1.35,FALSE
"39073","Ohio","Hocking County",13824,13489,71.51,72.32,0.81,FALSE
"39075","Ohio","Holmes County",12947,12335,84.41,84.85,0.44,FALSE
"39077","Ohio","Huron County",27190,27212,70.96,72.22,1.26,FALSE
"39079","Ohio","Jackson County",14794,14285,77.35,79.21,1.86,FALSE
"39081","Ohio","Jefferson County",33362,31257,69.5,72.2,2.7,FALSE
"39083","Ohio","Knox County",31398,32090,72.23,72.66,0.43,FALSE
"39085","Ohio","Lake County",130509,128535,56.9,57.24,0.34,FALSE
"39087","Ohio","Lawrence County",28127,26712,73.06,75.44,2.38,FALSE
"39089","Ohio","Licking County",94210,95045,64.29,65.14,0.85,FALSE
"39091","Ohio","Logan County",23368,23403,78.04,78.34,0.3,FALSE
"39093","Ohio","Lorain County",157437,158959,51.24,52.89,1.65,FALSE
"39095","Ohio","Lucas County",200623,190525,41.47,43.66,2.19,FALSE
"39097","Ohio","Madison County",19855,20668,70.83,72.06,1.23,FALSE
"39099","Ohio","Mahoning County",118966,112678,50.96,54.74,3.78,FALSE
"39101","Ohio","Marion County",27818,27355,69.7,70.86,1.16,FALSE
"39103","Ohio","Medina County",105825,107017,61.88,62.51,0.63,FALSE
"39105","Ohio","Meigs County",10951,10400,76.94,78.68,1.74,FALSE
"39107","Ohio","Mercer County",23761,23750,82.84,83.61,0.77,FALSE
"39109","Ohio","Miami County",57972,59176,72.54,72.77,0.23,FALSE
"39111","Ohio","Monroe County",7148,6794,77.29,80.15,2.86,FALSE
"39113","Ohio","Montgomery County",268505,254715,48.86,49.76,0.9,FALSE
"39115","Ohio","Morgan County",6847,6782,74.5,76.81,2.31,FALSE
"39117","Ohio","Morrow County",18457,18855,77.67,78.09,0.42,FALSE
"39119","Ohio","Muskingum County",40465,39327,69.95,72.13,2.18,FALSE
"39121","Ohio","Noble County",6343,6161,81.44,82.53,1.09,FALSE
"39123","Ohio","Ottawa County",24007,23956,61.89,62.65,0.76,FALSE
"39125","Ohio","Paulding County",9467,9276,76.2,78.38,2.18,FALSE
"39127","Ohio","Perry County",16675,16991,75.1,77.46,2.36,FALSE
"39129","Ohio","Pickaway County",28271,29275,73.82,74.5,0.68,FALSE
"39131","Ohio","Pike County",12412,12218,74.65,77,2.35,FALSE
"39133","Ohio","Portage County",82872,83181,56.33,57.84,1.51,FALSE
"39135","Ohio","Preble County",21809,21653,79.12,79.79,0.67,FALSE
"39137","Ohio","Putnam County",19921,19754,83.7,84.69,0.99,FALSE
"39139","Ohio","Richland County",59975,58358,70.16,71.34,1.18,FALSE
"39141","Ohio","Ross County",33299,32930,67.85,69.84,1.99,FALSE
"39143","Ohio","Sandusky County",30074,29713,64.07,65.57,1.5,FALSE
"39145","Ohio","Scioto County",32047,31179,71.35,74.12,2.77,FALSE
"39147","Ohio","Seneca County",25810,25262,67.4,68.95,1.55,FALSE
"39149","Ohio","Shelby County",25258,25288,82.06,82.66,0.6,FALSE
"39151","Ohio","Stark County",189879,184158,59.41,61.06,1.65,FALSE
"39153","Ohio","Summit County",280473,273413,45.15,46.48,1.33,FALSE
"39155","Ohio","Trumbull County",101001,96514,55.35,58.47,3.12,FALSE
"39157","Ohio","Tuscarawas County",44015,43019,70.27,71.81,1.54,FALSE
"39159","Ohio","Union County",33445,37288,66.04,64.96,-1.08,FALSE
"39161","Ohio","Van Wert County",14965,14729,79.16,79.47,0.31,FALSE
"39163","Ohio","Vinton County",6030,5737,77.68,79.49,1.81,FALSE
"39165","Ohio","Warren County",136100,139593,65.63,65.91,0.28,FALSE
"39167","Ohio","Washington County",32031,31000,70.7,72.04,1.34,FALSE
"39169","Ohio","Wayne County",54283,53140,68.81,69.81,1,FALSE
"39171","Ohio","Williams County",18651,18274,73.53,74.35,0.82,FALSE
"39173","Ohio","Wood County",67597,67565,53.87,55.13,1.26,FALSE
"39175","Ohio","Wyandot County",11390,11389,75.59,75.82,0.23,FALSE
"40001","Oklahoma","Adair County",7108,7256,80.11,81.97,1.86,FALSE
"40003","Oklahoma","Alfalfa County",2262,2160,89.5,88.9,-0.6,FALSE
"40005","Oklahoma","Atoka County",5389,5662,85.63,86.12,0.49,FALSE
"40007","Oklahoma","Beaver County",2178,2124,91.2,92.46,1.26,FALSE
"40009","Oklahoma","Beckham County",7948,7678,86.59,85.56,-1.03,FALSE
"40011","Oklahoma","Blaine County",3901,3786,82.01,81.99,-0.02,FALSE
"40013","Oklahoma","Bryan County",15976,17812,78.79,79.68,0.89,FALSE
"40015","Oklahoma","Caddo County",9859,9496,72.43,74.04,1.61,FALSE
"40017","Oklahoma","Canadian County",61940,73074,72.23,70.61,-1.62,FALSE
"40019","Oklahoma","Carter County",19479,19488,76.68,77.75,1.07,FALSE
"40021","Oklahoma","Cherokee County",17714,17823,65.06,66.64,1.58,FALSE
"40023","Oklahoma","Choctaw County",5832,5639,81.28,83.07,1.79,FALSE
"40025","Oklahoma","Cimarron County",1054,935,93.27,92.87,-0.4,FALSE
"40027","Oklahoma","Cleveland County",119778,119294,57.23,57.63,0.4,FALSE
"40029","Oklahoma","Coal County",2524,2538,84.83,86.2,1.37,FALSE
"40031","Oklahoma","Comanche County",35631,34284,60.33,61.89,1.56,FALSE
"40033","Oklahoma","Cotton County",2572,2506,84.34,84.06,-0.28,FALSE
"40035","Oklahoma","Craig County",6032,6056,79.38,79.64,0.26,FALSE
"40037","Oklahoma","Creek County",30505,31312,77.98,78.39,0.41,FALSE
"40039","Oklahoma","Custer County",10691,10168,77.28,77.15,-0.13,FALSE
"40041","Oklahoma","Delaware County",17245,18108,79.61,80.57,0.96,FALSE
"40043","Oklahoma","Dewey County",2359,2215,90.85,90.47,-0.38,FALSE
"40045","Oklahoma","Ellis County",1873,1812,91.24,88.95,-2.29,FALSE
"40047","Oklahoma","Garfield County",22430,21844,77.53,77.39,-0.14,FALSE
"40049","Oklahoma","Garvin County",10922,10991,82.64,83.41,0.77,FALSE
"40051","Oklahoma","Grady County",23101,25283,81.73,81.79,0.06,FALSE
"40053","Oklahoma","Grant County",2226,2125,87.25,85.88,-1.37,FALSE
"40055","Oklahoma","Greer County",1973,1836,83.03,83.25,0.22,FALSE
"40057","Oklahoma","Harmon County",933,882,80.84,81.12,0.28,FALSE
"40059","Oklahoma","Harper County",1487,1451,90.7,89.73,-0.97,FALSE
"40061","Oklahoma","Haskell County",5014,4936,84.18,85.27,1.09,FALSE
"40063","Oklahoma","Hughes County",4857,4659,80.83,81.84,1.01,FALSE
"40065","Oklahoma","Jackson County",8221,8053,79.52,79.71,0.19,FALSE
"40067","Oklahoma","Jefferson County",2385,2375,86.4,86.36,-0.04,FALSE
"40069","Oklahoma","Johnston County",4251,4230,82.34,83.5,1.16,FALSE
"40071","Oklahoma","Kay County",17249,16913,76.06,75.11,-0.95,FALSE
"40073","Oklahoma","Kingfisher County",6465,6754,86.6,86.16,-0.44,FALSE
"40075","Oklahoma","Kiowa County",3427,3278,79.27,79.61,0.34,FALSE
"40077","Oklahoma","Latimer County",4249,4079,81.85,83.13,1.28,FALSE
"40079","Oklahoma","Le Flore County",18805,18754,82.18,82.8,0.62,FALSE
"40081","Oklahoma","Lincoln County",14888,15465,82.16,82.17,0.01,FALSE
"40083","Oklahoma","Logan County",21574,24149,74.1,75.05,0.95,FALSE
"40085","Oklahoma","Love County",4076,4260,82.3,83.59,1.29,FALSE
"40087","Oklahoma","McClain County",19236,21397,81.02,80.84,-0.18,FALSE
"40089","Oklahoma","McCurtain County",11467,11309,83.62,84.83,1.21,FALSE
"40091","Oklahoma","McIntosh County",8335,8439,75.24,76.73,1.49,FALSE
"40093","Oklahoma","Major County",3467,3478,90.6,90.42,-0.18,FALSE
"40095","Oklahoma","Marshall County",6064,6589,81.64,82.06,0.42,FALSE
"40097","Oklahoma","Mayes County",16626,17374,78.07,79.29,1.22,FALSE
"40099","Oklahoma","Murray County",5894,5885,79.96,81.28,1.32,FALSE
"40101","Oklahoma","Muskogee County",25081,24357,67.31,69.1,1.79,FALSE
"40103","Oklahoma","Noble County",4938,4957,79.21,79.25,0.04,FALSE
"40105","Oklahoma","Nowata County",4391,4561,83.53,83.98,0.45,FALSE
"40107","Oklahoma","Okfuskee County",4038,3988,77.34,78.29,0.95,FALSE
"40109","Oklahoma","Oklahoma County",294740,288923,50.58,50.86,0.28,FALSE
"40111","Oklahoma","Okmulgee County",14313,14349,68.93,71.74,2.81,FALSE
"40113","Oklahoma","Osage County",20538,20628,70.17,71.06,0.89,FALSE
"40115","Oklahoma","Ottawa County",11438,11178,76.08,77.17,1.09,FALSE
"40117","Oklahoma","Pawnee County",6786,6880,79.44,79.96,0.52,FALSE
"40119","Oklahoma","Payne County",29643,29279,62.03,62.98,0.95,FALSE
"40121","Oklahoma","Pittsburg County",17924,17572,78.61,79.94,1.33,FALSE
"40123","Oklahoma","Pontotoc County",15320,15174,72.41,73.79,1.38,FALSE
"40125","Oklahoma","Pottawatomie County",28185,28774,73.56,74.22,0.66,FALSE
"40127","Oklahoma","Pushmataha County",4739,4702,85.74,86.73,0.99,FALSE
"40129","Oklahoma","Roger Mills County",1834,1733,90.65,90.63,-0.02,FALSE
"40131","Oklahoma","Rogers County",44553,46902,78.02,77.99,-0.03,FALSE
"40133","Oklahoma","Seminole County",8337,8044,73.66,75.31,1.65,FALSE
"40135","Oklahoma","Sequoyah County",15386,15583,79.96,81.12,1.16,FALSE
"40137","Oklahoma","Stephens County",19057,18620,83.15,82.34,-0.81,FALSE
"40139","Oklahoma","Texas County",5521,5206,83.44,84.49,1.05,FALSE
"40141","Oklahoma","Tillman County",2708,2533,77.67,80.05,2.38,FALSE
"40143","Oklahoma","Tulsa County",266678,256939,58.01,57.79,-0.22,FALSE
"40145","Oklahoma","Wagoner County",35338,38501,75.56,75.33,-0.23,FALSE
"40147","Oklahoma","Washington County",23501,23174,74.68,74.4,-0.28,FALSE
"40149","Oklahoma","Washita County",4777,4652,87.23,87.97,0.74,FALSE
"40151","Oklahoma","Woods County",3678,3638,83.51,82.8,-0.71,FALSE
"40153","Oklahoma","Woodward County",7785,7312,86.8,86.57,-0.23,FALSE
"41001","Oregon","Baker County",9932,9523,75.81,75.22,-0.59,FALSE
"41003","Oregon","Benton County",52799,49336,29.34,29.49,0.15,FALSE
"41005","Oregon","Clackamas County",257679,237953,44.28,44.99,0.71,FALSE
"41007","Oregon","Clatsop County",23910,22989,44.17,44.13,-0.04,FALSE
"41009","Oregon","Columbia County",32221,31094,55.35,57.19,1.84,FALSE
"41011","Oregon","Coos County",37075,35166,60.52,60.23,-0.29,FALSE
"41013","Oregon","Crook County",15448,15892,74.81,75.98,1.17,FALSE
"41015","Oregon","Curry County",14925,14018,58.34,58.28,-0.06,FALSE
"41017","Oregon","Deschutes County",125234,122417,45.76,44.81,-0.95,FALSE
"41019","Oregon","Douglas County",64349,60756,69.32,69.31,-0.01,FALSE
"41021","Oregon","Gilliam County",1178,1130,72.02,73.45,1.43,FALSE
"41023","Oregon","Grant County",4596,4421,79.24,81.08,1.84,FALSE
"41025","Oregon","Harney County",4481,4227,79.54,80.61,1.07,FALSE
"41027","Oregon","Hood River County",13090,12620,31.1,31.54,0.44,FALSE
"41029","Oregon","Jackson County",127165,118577,51.78,53.3,1.52,FALSE
"41031","Oregon","Jefferson County",11913,11653,62.07,65.48,3.41,FALSE
"41033","Oregon","Josephine County",51641,48521,63.25,64.91,1.66,FALSE
"41035","Oregon","Klamath County",36726,35281,70.9,71.46,0.56,FALSE
"41037","Oregon","Lake County",4363,4130,81.42,83.4,1.98,FALSE
"41039","Oregon","Lane County",222253,206547,37.42,38.05,0.63,FALSE
"41041","Oregon","Lincoln County",30726,29671,41.75,40.49,-1.26,FALSE
"41043","Oregon","Linn County",72640,71052,62.12,62.59,0.47,FALSE
"41045","Oregon","Malheur County",11804,10738,71.52,72.85,1.33,FALSE
"41047","Oregon","Marion County",165534,155732,49.42,51.03,1.61,TRUE
"41049","Oregon","Morrow County",5118,4693,72.34,75.03,2.69,FALSE
"41051","Oregon","Multnomah County",463659,408474,18.43,17.82,-0.61,FALSE
"41053","Oregon","Polk County",48291,47025,50.87,51.96,1.09,FALSE
"41055","Oregon","Sherman County",1208,1138,77.98,79.29,1.31,FALSE
"41057","Oregon","Tillamook County",16888,16130,50.88,50.7,-0.18,FALSE
"41059","Oregon","Umatilla County",33038,30832,66.52,69.41,2.89,FALSE
"41061","Oregon","Union County",14944,14364,70.77,70.95,0.18,FALSE
"41063","Oregon","Wallowa County",5149,5082,67.69,68.15,0.46,FALSE
"41065","Oregon","Wasco County",14130,13185,51.58,52.94,1.36,FALSE
"41067","Oregon","Washington County",320326,295038,32.06,32.42,0.36,FALSE
"41069","Oregon","Wheeler County",965,863,76.62,74.58,-2.04,FALSE
"41071","Oregon","Yamhill County",58923,57324,52.1,53.17,1.07,FALSE
"42001","Pennsylvania","Adams County",56714,60650,67.33,66.98,-0.35,FALSE
"42003","Pennsylvania","Allegheny County",724800,720504,39.64,39.75,0.11,FALSE
"42005","Pennsylvania","Armstrong County",36370,37119,76.47,76.79,0.32,FALSE
"42007","Pennsylvania","Beaver County",94122,94843,58.96,60.44,1.48,FALSE
"42009","Pennsylvania","Bedford County",27574,28160,84.06,84.51,0.45,FALSE
"42011","Pennsylvania","Berks County",205540,209838,54.16,56.15,1.99,FALSE
"42013","Pennsylvania","Blair County",63595,64949,71.98,71.89,-0.09,FALSE
"42015","Pennsylvania","Bradford County",30159,31192,72.86,74.16,1.3,FALSE
"42017","Pennsylvania","Bucks County",396234,401028,47.79,50.04,2.25,TRUE
"42019","Pennsylvania","Butler County",113305,121440,66.47,66.24,-0.23,FALSE
"42021","Pennsylvania","Cambria County",70574,71136,68.87,70,1.13,FALSE
"42023","Pennsylvania","Cameron County",2434,2219,73.64,75.46,1.82,FALSE
"42025","Pennsylvania","Carbon County",33629,35395,66.22,67.54,1.32,FALSE
"42027","Pennsylvania","Centre County",77493,80792,47.59,48.57,0.98,FALSE
"42029","Pennsylvania","Chester County",315753,324964,41.35,42.7,1.35,FALSE
"42031","Pennsylvania","Clarion County",19493,19733,75.71,76.72,1.01,FALSE
"42033","Pennsylvania","Clearfield County",39496,40430,75.12,75.96,0.84,FALSE
"42035","Pennsylvania","Clinton County",17625,18522,68.39,70.62,2.23,FALSE
"42037","Pennsylvania","Columbia County",31171,32576,65.62,65.66,0.04,FALSE
"42039","Pennsylvania","Crawford County",42004,42872,68.85,69.78,0.93,FALSE
"42041","Pennsylvania","Cumberland County",141595,148396,55.37,54.78,-0.59,FALSE
"42043","Pennsylvania","Dauphin County",147368,149526,45.68,47.01,1.33,FALSE
"42045","Pennsylvania","Delaware County",329006,328172,36.48,38.01,1.53,FALSE
"42047","Pennsylvania","Elk County",16906,17153,72.86,73.67,0.81,FALSE
"42049","Pennsylvania","Erie County",137083,137595,49.48,50.52,1.04,TRUE
"42051","Pennsylvania","Fayette County",62139,63472,66.85,69.06,2.21,FALSE
"42053","Pennsylvania","Forest County",2646,2650,72.11,72.43,0.32,FALSE
"42055","Pennsylvania","Franklin County",80783,83884,71.86,71.69,-0.17,FALSE
"42057","Pennsylvania","Fulton County",7977,8177,86.28,86.46,0.18,FALSE
"42059","Pennsylvania","Greene County",17669,17236,71.92,72.85,0.93,FALSE
"42061","Pennsylvania","Huntingdon County",22792,23156,75.81,76.66,0.85,FALSE
"42063","Pennsylvania","Indiana County",41198,42229,68.98,69.71,0.73,FALSE
"42065","Pennsylvania","Jefferson County",22824,23129,79.87,79.48,-0.39,FALSE
"42067","Pennsylvania","Juniata County",12043,12104,81.07,80.93,-0.14,FALSE
"42069","Pennsylvania","Lackawanna County",115410,116590,45.78,48.6,2.82,FALSE
"42071","Pennsylvania","Lancaster County",281375,289257,58.03,58.06,0.03,FALSE
"42073","Pennsylvania","Lawrence County",46076,47110,64.94,67,2.06,FALSE
"42075","Pennsylvania","Lebanon County",71858,73692,66.13,66.13,0,FALSE
"42077","Pennsylvania","Lehigh County",184713,189810,46.16,48.64,2.48,FALSE
"42079","Pennsylvania","Luzerne County",153321,156150,57.26,59.66,2.4,FALSE
"42081","Pennsylvania","Lycoming County",59254,59685,70.96,70.91,-0.05,FALSE
"42083","Pennsylvania","McKean County",19466,19682,73.42,73.79,0.37,FALSE
"42085","Pennsylvania","Mercer County",57954,58410,63.18,65.21,2.03,FALSE
"42087","Pennsylvania","Mifflin County",21502,22071,78.36,78.4,0.04,FALSE
"42089","Pennsylvania","Monroe County",83829,85525,46.78,50.4,3.62,TRUE
"42091","Pennsylvania","Montgomery County",510157,520906,36.73,38.48,1.75,FALSE
"42093","Pennsylvania","Montour County",9817,9908,60.78,60.62,-0.16,FALSE
"42095","Pennsylvania","Northampton County",171399,178215,49.64,50.9,1.26,TRUE
"42097","Pennsylvania","Northumberland County",42283,43522,69.55,70.16,0.61,FALSE
"42099","Pennsylvania","Perry County",24652,25725,75.46,74.92,-0.54,FALSE
"42101","Pennsylvania","Philadelphia County",741377,721441,18.02,20.24,2.22,FALSE
"42103","Pennsylvania","Pike County",32554,34950,59.61,62.12,2.51,FALSE
"42105","Pennsylvania","Potter County",9064,9085,80.75,81.41,0.66,FALSE
"42107","Pennsylvania","Schuylkill County",70603,73184,70.22,71.22,1,FALSE
"42109","Pennsylvania","Snyder County",19140,20038,74.01,73.68,-0.33,FALSE
"42111","Pennsylvania","Somerset County",40543,40881,78.43,78.82,0.39,FALSE
"42113","Pennsylvania","Sullivan County",3595,3721,73.98,73.6,-0.38,FALSE
"42115","Pennsylvania","Susquehanna County",21752,22404,70.92,72.56,1.64,FALSE
"42117","Pennsylvania","Tioga County",21075,21587,76.06,76.14,0.08,FALSE
"42119","Pennsylvania","Union County",20115,21188,62.31,61.8,-0.51,FALSE
"42121","Pennsylvania","Venango County",26528,26732,71,71.24,0.24,FALSE
"42123","Pennsylvania","Warren County",20650,20723,70.12,69.78,-0.34,FALSE
"42125","Pennsylvania","Washington County",118478,121617,61.52,62.83,1.31,FALSE
"42127","Pennsylvania","Wayne County",28089,29444,66.97,68.69,1.72,FALSE
"42129","Pennsylvania","Westmoreland County",205183,211450,64.35,64.32,-0.03,FALSE
