"key","stfips","geoid","state","cd","geoname","pop_total","pop_black_low","pop_black_high","pop_hisp","pop_total_moe","pop_black_low_moe","pop_hisp_moe","vap_total","vap_black_low","vap_black_high","vap_hisp","vap_total_moe","vap_black_low_moe","vap_hisp_moe","cvap_total","cvap_black_low","cvap_black_high","cvap_hisp","cvap_total_moe","cvap_black_low_moe","cvap_hisp_moe","r_white","r_black","r_api","r_aian","r_2prace","r_hisp","state_abb","bioguide","name","party","black","hisp","both","dem_pct","rep_pct","dpres","pop_black_low_pct","pop_black_high_pct","pop_hisp_pct","pop_black_low_pct_moe","pop_hisp_pct_moe","vap_black_low_pct","vap_black_high_pct","vap_hisp_pct","vap_black_low_pct_moe","vap_hisp_pct_moe","cvap_black_low_pct","cvap_black_high_pct","cvap_hisp_pct","cvap_black_low_pct_moe","cvap_hisp_pct_moe","minority_pct"
"NY-05","36","5001800US3605","New York",5,"Congressional District 5 (118th Congress), New York",792000,346885,360205,162705,8186,3333,5614,621520,278095,288150,121040,6334,2653,4046,521030,246100,254870,90760,6289,3206,3509,116240,346885,144570,4645,16955,162705,"NY","M001137","Gregory W. Meeks","Democrat",TRUE,FALSE,FALSE,80.9,18.5,81.39,43.7986,45.4804,20.5436,0.618089,0.676288,44.7443,46.3621,19.4748,0.624611,0.619992,47.2334,48.9166,17.4193,0.231472,0.639812,64.2192
"NY-06","36","5001800US3606","New York",6,"Congressional District 6 (118th Congress), New York",738060,31345,37740,184645,8471,2360,5397,597955,25425,29890,142695,6820,1893,4114,434610,22300,26315,91770,5843,1829,2936,195095,31345,308090,1655,17240,184645,"NY","M001188","Grace Meng","Democrat",FALSE,FALSE,FALSE,64.7,34.4,65.29,4.24694,5.11341,25.0176,0.31602,0.672508,4.25199,4.9987,23.8638,0.312842,0.631885,5.13104,6.05485,21.1155,0.415145,0.613006,28.1158
"NY-07","36","5001800US3607","New York",7,"Congressional District 7 (118th Congress), New York",745735,83490,94010,264030,9947,4155,6792,599485,69310,77135,204780,7252,3207,5004,489220,63560,70625,154905,6101,3038,3991,280605,83490,96005,725,20880,264030,"NY","V000081","Nydia M. Velázquez","Democrat",FALSE,TRUE,FALSE,80.8,18.2,81.62,11.1957,12.6064,35.4053,0.536783,0.778777,11.5616,12.8669,34.1593,0.516353,0.725255,12.9921,14.4362,31.6637,0.599479,0.713853,45.7209
"NY-08","36","5001800US3608","New York",8,"Congressional District 8 (118th Congress), New York",769905,340105,351010,127805,7548,6449,4529,597280,263735,270960,93330,5672,4685,3285,518910,239385,246065,75770,5267,4469,3094,218460,340105,61535,1440,20560,127805,"NY","J000294","Hakeem S. Jeffries","Democrat",TRUE,FALSE,FALSE,76.3,23.1,76.76,44.1749,45.5913,16.6001,0.716989,0.565294,44.156,45.3657,15.6258,0.662899,0.529597,46.1323,47.4196,14.6018,0.722812,0.577536,59.7818
"NY-09","36","5001800US3609","New York",9,"Congressional District 9 (118th Congress), New York",749195,327095,338060,85030,8603,6851,4164,573925,267010,274420,64935,6256,5103,3206,484570,228025,234345,49235,5635,4736,2593,253020,327095,64130,650,19270,85030,"NY","C001067","Yvette D. Clarke","Democrat",TRUE,FALSE,FALSE,75.4,23.9,75.93,43.6595,45.1231,11.3495,0.764769,0.540301,46.5235,47.8146,11.3142,0.73034,0.544825,47.0572,48.3614,10.1606,0.809805,0.521906,57.8377
"NY-10","36","5001800US3610","New York",10,"Congressional District 10 (118th Congress), New York",732690,45260,54185,141195,9450,3299,4586,596475,37850,43940,110445,7200,2636,3611,501360,35835,41355,85250,7316,2459,3169,377180,45260,144740,1060,23260,141195,"NY","G000599","Daniel S. Goldman","Democrat",FALSE,FALSE,FALSE,85.1,13.9,85.96,6.17724,7.39535,19.2708,0.443154,0.574448,6.34561,7.36661,18.5163,0.435241,0.56262,7.14756,8.24856,17.0037,0.479248,0.581344,24.8619
"NY-11","36","5001800US3611","New York",11,"Congressional District 11 (118th Congress), New York",753790,50785,57980,140395,4806,1126,2611,591110,38110,42200,100440,3632,768,1796,509755,34695,38400,78270,3879,1032,1885,399585,50785,146815,1405,14805,140395,"NY","M000317","Nicole Malliotakis","Republican",FALSE,TRUE,FALSE,45.7,53.4,46.12,6.73729,7.6918,18.6252,0.143069,0.325391,6.44719,7.13911,16.9918,0.123739,0.285334,6.80621,7.53303,15.3544,0.195713,0.350841,23.439
"NY-12","36","5001800US3612","New York",12,"Congressional District 12 (118th Congress), New York",716965,33060,42035,81300,7092,2745,4106,627710,29830,36495,69785,6306,2360,3784,548180,27130,33195,58760,6780,2317,3544,484815,33060,95260,610,21920,81300,"NY","N000002","Jerrold Nadler","Democrat",FALSE,FALSE,FALSE,85.2,13.8,86.06,4.6111,5.86291,11.3395,0.380137,0.5616,4.75219,5.81399,11.1174,0.372926,0.59239,4.9491,6.05549,10.7191,0.418216,0.632764,15.8696
"NY-13","36","5001800US3613","New York",13,"Congressional District 13 (118th Congress), New York",786215,191150,203515,405210,9317,4178,7258,633705,154285,163980,312945,7025,3014,5688,510445,141160,150190,229910,7096,2799,5273,128075,191150,42935,995,17855,405210,"NY","E000297","Adriano Espaillat","Democrat",TRUE,TRUE,TRUE,88.1,11.1,88.81,24.3127,25.8854,51.5393,0.446522,0.692233,24.3465,25.8764,49.3834,0.39162,0.711303,27.6543,29.4233,45.0411,0.39101,0.82163,73.7299
"NY-14","36","5001800US3614","New York",14,"Congressional District 14 (118th Congress), New York",720140,122220,129885,373520,8167,3670,7726,566355,98675,104630,280730,6582,2406,5805,439920,89025,94080,195700,5918,2190,4962,129895,122220,81865,1530,11105,373520,"NY","O000172","Alexandria Ocasio-Cortez","Democrat",FALSE,TRUE,FALSE,77.9,21.3,78.53,16.9717,18.0361,51.8677,0.471879,0.897214,17.4228,18.4743,49.5679,0.373463,0.847778,20.2366,21.3857,44.4854,0.416788,0.956088,66.9907
"NY-15","36","5001800US3615","New York",15,"Congressional District 15 (118th Congress), New York",751610,238370,245110,406460,7084,4147,6120,561175,178550,183090,297545,5107,2871,4142,457640,153300,157210,230945,5397,2966,4615,72650,238370,22820,1980,9330,406460,"NY","T000486","Ritchie Torres","Democrat",TRUE,TRUE,TRUE,84.7,14.7,85.21,31.7146,32.6113,54.0786,0.463765,0.634993,31.8172,32.6262,53.0218,0.42178,0.558525,33.4979,34.3523,50.4643,0.513793,0.8141,84.839
"NY-16","36","5001800US3616","New York",16,"Congressional District 16 (118th Congress), New York",776130,163430,173065,225990,3940,3698,4081,605975,130200,136275,164810,3002,2605,2851,521760,114970,120385,122450,3767,2569,3145,319075,163430,50070,1620,15945,225990,"NY","B001223","Jamaal Bowman","Democrat",TRUE,FALSE,FALSE,71.4,27.7,72.05,21.057,22.2985,29.1175,0.464321,0.50461,21.486,22.4886,27.1975,0.4165,0.450776,22.035,23.0729,23.4686,0.465962,0.578463,48.6835
"NY-17","36","5001800US3617","New York",17,"Congressional District 17 (118th Congress), New York",775105,58225,64515,157180,872,1641,3093,584420,46270,49795,109590,1763,1286,2061,533110,41000,44325,78855,2859,1399,2189,507725,58225,37930,525,13525,157180,"NY","L000599","Michael Lawler","Republican",FALSE,FALSE,FALSE,54.5,44.4,55.11,7.51189,8.32339,20.2785,0.211545,0.39839,7.91725,8.52041,18.7519,0.218747,0.348091,7.69072,8.31442,14.7915,0.259161,0.402874,26.6692
"NY-18","36","5001800US3618","New York",18,"Congressional District 18 (118th Congress), New York",781060,79470,92880,147425,692,1448,1190,609755,62795,69945,102785,1063,919,779,572050,58625,65570,82530,2502,1090,1717,509095,79470,23275,670,21130,147425,"NY","R000579","Patrick Ryan","Democrat",FALSE,FALSE,FALSE,53.4,45,54.27,10.1746,11.8915,18.875,0.18517,0.151437,10.2984,11.471,16.8568,0.149643,0.12433,10.2482,11.4623,14.4271,0.185196,0.293441,27.1552
"NY-19","36","5001800US3619","New York",19,"Congressional District 19 (118th Congress), New York",773745,29105,41415,52380,659,1063,829,634725,23820,30110,36980,871,603,542,610835,21785,27805,31780,1644,687,796,643815,29105,27110,620,20715,52380,"NY","M001221","Marcus J. Molinaro","Republican",FALSE,FALSE,FALSE,51.3,46.7,52.35,3.76158,5.35254,6.76967,0.137346,0.106986,3.75281,4.74379,5.82615,0.0948621,0.0850162,3.56643,4.55197,5.20271,0.112059,0.129559,9.57895
"NY-20","36","5001800US3620","New York",20,"Congressional District 20 (118th Congress), New York",780015,67395,85205,50140,589,1868,544,630110,51655,60355,34750,796,1106,341,603480,48055,56535,31395,1879,1138,747,592755,67395,42530,770,26425,50140,"NY","T000469","Paul Tonko","Democrat",FALSE,FALSE,FALSE,58.6,39.4,59.8,8.64022,10.9235,6.42808,0.239394,0.0695731,8.19777,9.57849,5.51491,0.175219,0.0536672,7.96298,9.36816,5.20233,0.186936,0.122718,13.7127
"NY-21","36","5001800US3621","New York",21,"Congressional District 21 (118th Congress), New York",772320,16660,23830,33535,1148,927,744,619540,14695,18575,23215,1211,724,456,608730,13625,17445,20535,1517,686,582,694345,16660,8435,4315,15025,33535,"NY","S001196","Elise M. Stefanik","Republican",FALSE,FALSE,FALSE,42.8,55.2,43.67,2.15714,3.08551,4.34211,0.119985,0.0961167,2.37192,2.99819,3.74713,0.116769,0.0732377,2.23827,2.8658,3.37342,0.112556,0.0952386,6.11906
"NY-22","36","5001800US3622","New York",22,"Congressional District 22 (118th Congress), New York",769230,62060,79905,44415,173,1585,8,607400,44840,53355,28645,96,884,10,586845,42140,50375,25845,1238,835,380,604880,62060,29520,2435,25920,44415,"NY","W000828","Brandon Williams","Republican",FALSE,FALSE,FALSE,52.6,45.2,53.78,8.06781,10.3877,5.77396,0.206042,0.00166369,7.38229,8.78416,4.716,0.145534,0.00146797,7.18077,8.58404,4.40406,0.141478,0.0640831,12.0983
"NY-23","36","5001800US3623","New York",23,"Congressional District 23 (118th Congress), New York",772645,18255,26045,29225,1009,1270,974,613790,14125,17450,19315,1434,873,657,606370,13680,16915,17910,1706,860,686,698995,18255,7420,4080,14670,29225,"NY","L000600","Nicholas A. Langworthy","Republican",FALSE,FALSE,FALSE,40.4,57.6,41.22,2.36266,3.37089,3.78246,0.164341,0.125964,2.30128,2.84299,3.14684,0.142129,0.106787,2.25605,2.78955,2.95364,0.141685,0.112827,5.44812
"NY-24","36","5001800US3624","New York",24,"Congressional District 24 (118th Congress), New York",774290,20190,32340,32780,1061,1072,746,615945,16825,22355,21740,1141,718,499,607455,15840,21325,18805,1283,695,696,693405,20190,7215,1035,19670,32780,"NY","T000478","Claudia Tenney","Republican",FALSE,FALSE,FALSE,40.3,57.5,41.21,2.60755,4.17673,4.23356,0.138403,0.0961715,2.73158,3.62938,3.52954,0.116459,0.0807495,2.6076,3.51055,3.0957,0.114279,0.11439,6.26111
"NY-25","36","5001800US3625","New York",25,"Congressional District 25 (118th Congress), New York",771435,105905,121510,74475,310,1502,267,613125,77005,85505,50175,395,1079,189,593405,74530,82675,46450,1209,1216,588,538840,105905,28545,630,23045,74475,"NY","M001206","Joseph D. Morelle","Democrat",FALSE,FALSE,FALSE,58.8,39.1,60.06,13.7283,15.7512,9.65409,0.194624,0.0343927,12.5594,13.9458,8.18349,0.175798,0.0303715,12.5597,13.9323,7.82771,0.203315,0.0977973,20.7429
"NY-26","36","5001800US3626","New York",26,"Congressional District 26 (118th Congress), New York",771795,120920,138090,56710,1196,2242,1120,615405,91155,98605,37165,1618,1408,723,590490,87865,95080,34735,2386,1445,813,523640,120920,43210,2185,25130,56710,"NY","H001038","Brian Higgins","Democrat",FALSE,FALSE,FALSE,60.8,37.4,61.91,15.6674,17.8921,7.34781,0.289475,0.144669,14.8122,16.0228,6.03911,0.225454,0.116406,14.88,16.1019,5.8824,0.237211,0.135615,20.8513
"OH-01","39","5001800US3901","Ohio",1,"Congressional District 1 (118th Congress), Ohio",788975,147915,164785,35360,861,2882,1331,608750,109710,118410,21800,1821,1799,808,581940,105890,114440,15900,2329,1997,885,545550,147915,34675,370,25095,35360,"OH","L000601","Greg Landsman","Democrat",FALSE,FALSE,FALSE,53.5,45,54.31,18.7477,20.886,4.48176,0.364711,0.168629,18.0222,19.4513,3.58111,0.290565,0.132298,18.196,19.6653,2.73224,0.335347,0.151684,21.6033
"OH-02","39","5001800US3902","Ohio",2,"Congressional District 2 (118th Congress), Ohio",786700,15200,24865,12345,447,819,131,610570,12845,17215,8165,344,558,124,606520,12620,16975,6600,698,558,419,734465,15200,4940,590,19160,12345,"OH","W000815","Brad R. Wenstrup","Republican",FALSE,FALSE,FALSE,26.7,72,27.05,1.93212,3.16067,1.56921,0.1041,0.0166279,2.10377,2.8195,1.33728,0.0913823,0.0202949,2.08072,2.79875,1.08818,0.0919691,0.0690713,3.44105
"OH-03","39","5001800US3903","Ohio",3,"Congressional District 3 (118th Congress), Ohio",785540,222025,245625,52000,5676,3861,2681,610195,157940,170760,33305,3805,2608,1606,563470,144735,157375,20030,4216,2650,1198,434645,222025,41885,385,34605,52000,"OH","B001281","Joyce Beatty","Democrat",TRUE,FALSE,FALSE,71.1,27.4,72.18,28.264,31.2683,6.61965,0.447072,0.337926,25.8835,27.9845,5.45809,0.395757,0.260985,25.6864,27.9296,3.55476,0.429238,0.210941,31.3416
"OH-04","39","5001800US3904","Ohio",4,"Congressional District 4 (118th Congress), Ohio",792205,35160,51400,20880,867,1293,441,606805,27530,35305,13900,981,894,320,594490,27050,34705,12040,1349,936,470,687270,35160,23295,600,25000,20880,"OH","J000289","Jim Jordan","Republican",FALSE,FALSE,FALSE,31.4,67.1,31.88,4.43825,6.48822,2.63568,0.163143,0.0555926,4.53688,5.81818,2.29069,0.147146,0.052605,4.55012,5.83778,2.02527,0.157107,0.0789257,6.82756
"OH-05","39","5001800US3905","Ohio",5,"Congressional District 5 (118th Congress), Ohio",786315,29200,42530,59170,536,925,460,611105,22050,28965,39400,653,615,311,602870,21610,28475,36325,1162,605,638,669310,29200,7745,625,20265,59170,"OH","L000566","Robert E. Latta","Republican",FALSE,FALSE,FALSE,35.8,62.6,36.38,3.71352,5.40877,7.52497,0.11761,0.0582754,3.60822,4.73977,6.44734,0.100563,0.0504229,3.58452,4.72324,6.02535,0.100115,0.105188,10.0556
"OH-06","39","5001800US3906","Ohio",6,"Congressional District 6 (118th Congress), Ohio",781400,47520,60880,25425,1080,1335,706,622085,35600,42445,17315,1268,819,404,617020,35355,42195,15030,1323,807,480,684190,47520,4610,425,19230,25425,"OH","J000292","Bill Johnson","Republican",FALSE,FALSE,FALSE,35,63.7,35.46,6.08139,7.79114,3.25378,0.17064,0.0902387,5.72269,6.82302,2.78338,0.131136,0.0646946,5.72996,6.83851,2.4359,0.130212,0.0776177,8.50607
"OH-07","39","5001800US3907","Ohio",7,"Congressional District 7 (118th Congress), Ohio",782340,25435,35250,32380,1125,2035,1648,616365,19230,23995,21595,1669,1440,1077,601360,18450,23190,19045,2002,1450,953,681890,25435,24030,535,18070,32380,"OH","M001222","Max L. Miller","Republican",FALSE,FALSE,FALSE,44.8,54,45.34,3.25114,4.50571,4.13887,0.260075,0.210566,3.1199,3.89299,3.50361,0.233475,0.174476,3.06805,3.85626,3.16699,0.240904,0.158123,6.62351
"OH-08","39","5001800US3908","Ohio",8,"Congressional District 8 (118th Congress), Ohio",784950,103085,122620,37920,960,2946,1307,597350,74570,82655,22015,1847,1770,799,574640,70445,78350,12960,2468,1856,856,594080,103085,22225,360,27280,37920,"OH","D000626","Warren Davidson","Republican",FALSE,FALSE,FALSE,38.3,60.3,38.84,13.1327,15.6214,4.83088,0.374967,0.166403,12.4835,13.8369,3.68544,0.293784,0.133271,12.259,13.6346,2.25533,0.318665,0.148648,16.1689
"OH-09","39","5001800US3909","Ohio",9,"Congressional District 9 (118th Congress), Ohio",783015,93480,110730,58230,492,1449,461,609385,68555,75335,38020,633,721,310,600860,67935,74695,35120,1051,662,623,595730,93480,10935,630,23995,58230,"OH","K000009","Marcy Kaptur","Democrat",FALSE,FALSE,FALSE,47.7,50.6,48.52,11.9385,14.1415,7.43664,0.184902,0.0586893,11.2499,12.3625,6.23908,0.117738,0.0504564,11.3063,12.4313,5.84496,0.108386,0.103179,17.4889
"OH-10","39","5001800US3910","Ohio",10,"Congressional District 10 (118th Congress), Ohio",784850,130525,154445,30240,483,1828,501,612030,98820,109825,19965,630,1072,253,596590,96185,107080,15820,1417,1265,605,572100,130525,17210,570,34205,30240,"OH","T000463","Michael R. Turner","Republican",FALSE,FALSE,FALSE,47.4,50.9,48.22,16.6306,19.6783,3.85297,0.232686,0.0637898,16.1463,17.9444,3.26209,0.174364,0.0412012,16.1225,17.9487,2.65174,0.208552,0.101214,19.4084
"OH-11","39","5001800US3911","Ohio",11,"Congressional District 11 (118th Congress), Ohio",776190,340485,361115,60170,496,3104,1651,613230,256985,268075,42430,1579,2017,1079,593515,253365,264375,38555,1941,2270,1105,328710,340485,19865,590,26370,60170,"OH","B001313","Shontel M. Brown","Democrat",TRUE,FALSE,FALSE,78.3,20.7,79.09,43.8662,46.524,7.75197,0.398918,0.212648,41.9068,43.7152,6.9191,0.31071,0.175049,42.6889,44.5439,6.49604,0.356077,0.184963,48.8259
"OH-12","39","5001800US3912","Ohio",12,"Congressional District 12 (118th Congress), Ohio",792715,30170,42800,16300,1152,967,647,610675,22960,28640,10180,1151,686,334,603200,22230,27875,8825,1444,691,394,709245,30170,14290,385,22315,16300,"OH","B001306","Troy Balderson","Republican",FALSE,FALSE,FALSE,33.8,64.7,34.31,3.80591,5.39917,2.05622,0.12186,0.0815635,3.75977,4.68989,1.66701,0.112111,0.0546033,3.68534,4.62119,1.46303,0.114215,0.0652243,5.42678
"OH-13","39","5001800US3913","Ohio",13,"Congressional District 13 (118th Congress), Ohio",783865,97100,120115,22500,1038,2153,482,618555,71220,83000,14515,1141,1288,375,604360,70010,81650,11715,1632,1340,612,607015,97100,24820,480,31945,22500,"OH","S001223","Emilia Strong Sykes","Democrat",TRUE,FALSE,FALSE,50.7,47.9,51.42,12.3873,15.3234,2.87039,0.274174,0.0613726,11.5139,13.4184,2.3466,0.207141,0.0604704,11.5842,13.5102,1.93841,0.219504,0.101129,13.8605
"OH-14","39","5001800US3914","Ohio",14,"Congressional District 14 (118th Congress), Ohio",785285,38710,51810,26240,484,1110,22,626070,29640,36145,17100,478,618,21,617545,29500,35875,14030,886,631,543,691685,38710,8415,480,19755,26240,"OH","J000295","David P. Joyce","Republican",FALSE,FALSE,FALSE,41.9,56.8,42.45,4.92942,6.5976,3.34146,0.141317,0.00189926,4.73429,5.77332,2.73132,0.0986448,0.00262724,4.77698,5.80929,2.2719,0.101949,0.0878684,7.46562
"OH-15","39","5001800US3915","Ohio",15,"Congressional District 15 (118th Congress), Ohio",785695,89255,109705,48400,5855,3315,2714,596695,62350,73065,29070,4032,2311,1645,567090,58350,68750,17550,4508,2283,1272,583000,89255,33140,475,31425,48400,"OH","C001126","Mike Carey","Republican",FALSE,FALSE,FALSE,45.8,52.6,46.54,11.36,13.9628,6.16015,0.41334,0.342363,10.4492,12.2449,4.87184,0.380809,0.273713,10.2894,12.1233,3.09475,0.394185,0.22295,15.3211
"OK-01","40","5001800US4001","Oklahoma",1,"Congressional District 1 (118th Congress), Oklahoma",799565,68030,88620,112720,908,917,415,599245,49005,59155,68955,821,557,273,559930,47625,57705,41320,1423,635,993,485910,68030,28510,41675,62720,112720,"OK","H001082","Kevin Hern","Republican",FALSE,FALSE,FALSE,38,59.4,39.01,8.50838,11.0835,14.0977,0.11428,0.0493724,8.17779,9.87159,11.507,0.0922726,0.0427426,8.50553,10.3058,7.37949,0.111328,0.176349,19.6848
"OK-02","40","5001800US4002","Oklahoma",2,"Congressional District 2 (118th Congress), Oklahoma",800100,24455,40630,47720,731,600,305,614120,19265,28040,28325,716,413,213,603880,19155,27920,21310,992,416,472,505465,24455,8425,129000,85035,47720,"OK","B001317","Josh Brecheen","Republican",FALSE,FALSE,FALSE,22.4,75.8,22.81,3.05649,5.07812,5.96425,0.0749386,0.0377288,3.13701,4.56588,4.61229,0.0671512,0.0342644,3.17199,4.62344,3.52885,0.0686905,0.077946,7.7493
"OK-03","40","5001800US4003","Oklahoma",3,"Congressional District 3 (118th Congress), Oklahoma",797955,38410,54190,165785,3224,2089,2282,597280,29145,36845,102060,2712,1382,1393,552025,28190,35685,65285,2876,1417,1321,495300,38410,15255,35030,48170,165785,"OK","L000491","Frank D. Lucas","Republican",FALSE,FALSE,FALSE,26.5,71.2,27.12,4.81355,6.79111,20.7762,0.261071,0.273384,4.87962,6.1688,17.0875,0.230319,0.21994,5.10665,6.46438,11.8265,0.255309,0.231233,21.9671
"OK-04","40","5001800US4004","Oklahoma",4,"Congressional District 4 (118th Congress), Oklahoma",798640,57435,80715,83155,1040,1831,962,614655,43720,55570,53505,1155,1170,585,596750,42620,54290,45035,1634,1177,850,535455,57435,20810,37625,64160,83155,"OK","C001053","Tom Cole","Republican",FALSE,FALSE,FALSE,33,64.6,33.81,7.1916,10.1066,10.4121,0.229073,0.119689,7.11293,9.04084,8.70488,0.189881,0.0937592,7.14202,9.09761,7.54671,0.196263,0.140931,15.8178
"OK-05","40","5001800US4005","Oklahoma",5,"Congressional District 5 (118th Congress), Oklahoma",799005,88240,110340,81420,3429,2422,2334,606575,66790,77740,50155,2868,1543,1424,581075,64830,75655,35810,3417,1524,1385,516950,88240,26530,29235,56630,81420,"OK","B000740","Stephanie I. Bice","Republican",FALSE,FALSE,FALSE,40.3,57.1,41.38,11.0437,13.8097,10.1902,0.299399,0.288821,11.011,12.8162,8.26856,0.248995,0.231483,11.1569,13.0198,6.16272,0.253934,0.23558,19.2796
"OR-01","41","5001800US4101","Oregon",1,"Congressional District 1 (118th Congress), Oregon",706335,15665,27335,110865,3381,1043,1999,568830,12885,20215,75615,2978,766,1413,520085,11395,18585,55680,3643,732,1742,473205,15665,69560,2630,34405,110865,"OR","B001278","Suzanne Bonamici","Democrat",FALSE,FALSE,FALSE,68.4,29.1,70.15,2.21779,3.86998,15.6958,0.147282,0.272856,2.26518,3.55379,13.2931,0.134139,0.238457,2.19099,3.57345,10.7059,0.139907,0.326442,15.5583
"OR-02","41","5001800US4102","Oregon",2,"Congressional District 2 (118th Congress), Oregon",707100,4625,11595,106740,1723,484,471,558220,3510,7540,68605,1551,344,346,536530,3385,7390,51710,2141,326,1099,550740,4625,7540,9975,27480,106740,"OR","B000668","Cliff Bentz","Republican",FALSE,FALSE,FALSE,36.6,61.1,37.46,0.65408,1.6398,15.0955,0.06843,0.0555328,0.628784,1.35072,12.29,0.0615997,0.0517283,0.630906,1.37737,9.63786,0.0607086,0.201192,12.9187
