GEOID,state,city,grade,total,white,black,pct_black
26163517200,MI,Detroit,D,1758,1071,435,24.74
26163517300,MI,Detroit,D,2131,737,1220,57.25
26163517500,MI,Detroit,D,2856,456,2059,72.09
26163518000,MI,Detroit,D,2280,658,1400,61.4
26163518900,MI,Detroit,D,2121,89,1954,92.13
26163519000,MI,Detroit,D,1091,95,925,84.78
26163519100,MI,Detroit,C,1037,222,725,69.91
26163519200,MI,Detroit,C,1440,49,1333,92.57
26163519300,MI,Detroit,D,1208,106,1031,85.35
26163520200,MI,Detroit,C,3650,2034,843,23.1
26163520300,MI,Detroit,D,2622,1060,719,27.42
26163520400,MI,Detroit,D,1940,650,1072,55.26
26163520800,MI,Detroit,D,1242,502,483,38.89
26163521100,MI,Detroit,D,1544,474,425,27.53
26163521400,MI,Detroit,D,1403,752,400,28.51
26163521500,MI,Detroit,D,1354,270,898,66.32
26163521800,MI,Detroit,C,1466,47,1351,92.16
26163521900,MI,Detroit,C,2943,998,1667,56.64
26163522000,MI,Detroit,D,1789,64,1649,92.17
26163522300,MI,Detroit,D,1193,40,1090,91.37
26163522400,MI,Detroit,D,924,67,803,86.9
26163522500,MI,Detroit,D,1442,173,1198,83.08
26163522800,MI,Detroit,D,1186,103,857,72.26
26163523200,MI,Detroit,D,3247,782,159,4.9
26163523300,MI,Detroit,D,2914,669,216,7.41
26163523400,MI,Detroit,C,2196,726,595,27.09
26163523800,MI,Detroit,D,3759,1152,239,6.36
26163524001,MI,Detroit,C,2553,601,147,5.76
26163524101,MI,Detroit,C,3730,894,370,9.92
26163524200,MI,Detroit,C,4366,1085,228,5.22
26163524300,MI,Detroit,D,2626,803,128,4.87
26163524500,MI,Detroit,D,83,46,14,16.87
26163524600,MI,Detroit,D,1401,497,236,16.85
26163524700,MI,Detroit,C,3768,103,3144,83.44
26163524800,MI,Detroit,C,2586,140,2059,79.62
26163525400,MI,Detroit,D,1795,230,872,48.58
26163525700,MI,Detroit,D,4403,1143,207,4.7
26163525800,MI,Detroit,D,1781,397,108,6.06
26163525900,MI,Detroit,D,2610,533,535,20.5
26163526000,MI,Detroit,D,3043,1726,139,4.57
26163526100,MI,Detroit,D,2753,1800,103,3.74
26163526200,MI,Detroit,D,3026,1287,153,5.06
26163526300,MI,Detroit,D,3345,668,260,7.77
26163526400,MI,Detroit,D,1417,193,240,16.94
26163526500,MI,Detroit,C,1796,71,1215,67.65
26163527900,MI,Detroit,D,1835,64,1462,79.67
26163530100,MI,Detroit,D,2336,92,2153,92.17
26163530200,MI,Detroit,C,3546,629,2718,76.65
26163530300,MI,Detroit,C,1341,14,1264,94.26
26163530400,MI,Detroit,C,1283,7,1244,96.96
26163530500,MI,Detroit,C,2253,108,1987,88.19
26163530800,MI,Detroit,C,1394,30,1297,93.04
26163530900,MI,Detroit,C,1698,39,1564,92.11
26163531100,MI,Detroit,C,946,19,881,93.13
26163531200,MI,Detroit,C,2242,412,1669,74.44
26163531300,MI,Detroit,C,1153,55,1036,89.85
26163531400,MI,Detroit,C,1518,75,1370,90.25
26163531501,MI,Detroit,C,1276,62,1135,88.95
26163531502,MI,Detroit,C,809,12,747,92.34
26163531600,MI,Detroit,C,1644,29,1547,94.1
26163531700,MI,Detroit,C,1645,28,1542,93.74
26163531800,MI,Detroit,C,1500,25,1412,94.13
26163531900,MI,Detroit,C,866,47,754,87.07
26163532100,MI,Detroit,C,2162,417,1585,73.31
26163532400,MI,Detroit,C,1569,186,1261,80.37
26163532600,MI,Detroit,C,2068,220,1623,78.48
26163532700,MI,Detroit,D,558,33,499,89.43
26163533000,MI,Detroit,C,1426,186,1151,80.72
26163533100,MI,Detroit,C,1388,86,1232,88.76
26163533200,MI,Detroit,C,1104,19,1032,93.48
26163533300,MI,Detroit,C,1196,59,1059,88.55
26163533400,MI,Detroit,C,2215,59,2064,93.18
26163533600,MI,Detroit,C,1390,64,1205,86.69
26163533800,MI,Detroit,C,1921,54,1712,89.12
26163533900,MI,Detroit,C,3356,779,2230,66.45
26163534100,MI,Detroit,C,1691,9,1604,94.86
26163534200,MI,Detroit,C,2991,37,2828,94.55
26163534300,MI,Detroit,C,1087,13,997,91.72
26163534400,MI,Detroit,C,1474,16,1383,93.83
26163534700,MI,Detroit,B,3056,102,2754,90.12
26163534800,MI,Detroit,C,2205,49,1897,86.03
26163535000,MI,Detroit,C,2411,58,2204,91.41
26163535100,MI,Detroit,C,1717,19,1663,96.85
26163535200,MI,Detroit,C,2019,31,1888,93.51
26163535300,MI,Detroit,C,3950,51,3704,93.77
26163535600,MI,Detroit,B,3727,205,3351,89.91
26163535700,MI,Detroit,C,1313,18,1206,91.85
26163535800,MI,Detroit,C,3944,137,3560,90.26
26163536100,MI,Detroit,C,3327,93,3073,92.37
26163536200,MI,Detroit,B,2165,36,2049,94.64
26163536300,MI,Detroit,C,2736,26,2585,94.48
26163536400,MI,Detroit,C,2145,25,2063,96.18
26163536500,MI,Detroit,C,2097,29,1952,93.09
26163536600,MI,Detroit,C,2535,35,2423,95.58
26163536700,MI,Detroit,C,1055,9,989,93.74
26163536800,MI,Detroit,B,1667,5,1608,96.46
26163536900,MI,Detroit,B,3374,48,3188,94.49
26163537000,MI,Detroit,B,3334,47,3171,95.11
26163537100,MI,Detroit,B,1946,31,1855,95.32
26163537200,MI,Detroit,C,583,12,552,94.68
26163537300,MI,Detroit,C,1987,29,1835,92.35
26163537500,MI,Detroit,B,2714,39,2573,94.8
26163537600,MI,Detroit,D,3365,72,3156,93.79
26163537700,MI,Detroit,B,2874,34,2723,94.75
26163537800,MI,Detroit,C,1545,27,1465,94.82
26163538200,MI,Detroit,A,1972,357,1477,74.9
26163538400,MI,Detroit,A,3330,593,2473,74.26
26163538500,MI,Detroit,A,5184,176,4730,91.24
26163538600,MI,Detroit,A,4758,130,4410,92.69
26163538700,MI,Detroit,B,3823,53,3653,95.55
26163538800,MI,Detroit,B,1549,24,1484,95.8
26163539000,MI,Detroit,D,2769,55,2596,93.75
26163539100,MI,Detroit,D,1788,36,1673,93.57
26163539400,MI,Detroit,B,3707,48,3510,94.69
26163539600,MI,Detroit,B,3197,39,3037,95.0
26163540200,MI,Detroit,B,3183,30,3032,95.26
26163540300,MI,Detroit,B,3746,27,3552,94.82
26163540600,MI,Detroit,B,3274,71,3047,93.07
26163541100,MI,Detroit,C,2921,56,2708,92.71
26163541200,MI,Detroit,C,2046,110,1844,90.13
26163541300,MI,Detroit,C,2664,394,2117,79.47
26163542100,MI,Detroit,A,4547,53,4338,95.4
26163542200,MI,Detroit,A,3644,74,3442,94.46
26163542300,MI,Detroit,B,2255,41,2111,93.61
26163542400,MI,Detroit,B,2651,49,2502,94.38
26163542500,MI,Detroit,B,2475,81,2264,91.47
26163542900,MI,Detroit,B,3319,273,2888,87.01
26163543000,MI,Detroit,B,1778,162,1545,86.9
26163543100,MI,Detroit,B,2455,179,2156,87.82
26163543200,MI,Detroit,A,3008,81,2805,93.25
26163543300,MI,Detroit,B,3315,91,3130,94.42
26163543400,MI,Detroit,A,3132,76,2971,94.86
26163543500,MI,Detroit,B,1210,89,1029,85.04
26163543700,MI,Detroit,D,1785,89,1547,86.67
26163543900,MI,Detroit,D,785,89,646,82.29
26163544000,MI,Detroit,D,2534,134,2291,90.41
26163544200,MI,Detroit,D,2005,194,1651,82.34
26163544300,MI,Detroit,D,2428,472,1808,74.46
26163544800,MI,Detroit,D,1775,203,1402,78.99
26163545100,MI,Detroit,C,1026,22,958,93.37
26163545200,MI,Detroit,C,2641,44,2475,93.71
26163545500,MI,Detroit,C,3878,1105,2347,60.52
26163545600,MI,Detroit,C,5319,3263,1193,22.43
26163545700,MI,Detroit,D,2925,1014,1237,42.29
26163545800,MI,Detroit,D,5518,1774,2526,45.78
26163545900,MI,Detroit,C,3758,438,2835,75.44
26163547000,MI,Detroit,D,3512,58,3330,94.82
26163547100,MI,Detroit,D,4714,89,4424,93.85
26163550100,MI,Detroit,A,3945,3256,344,8.72
26163550200,MI,Detroit,B,4109,3273,365,8.88
26163550300,MI,Detroit,A,3541,3161,96,2.71
26163550400,MI,Detroit,C,1648,1439,83,5.04
26163550500,MI,Detroit,A,4030,3675,102,2.53
26163550700,MI,Detroit,A,5817,5291,121,2.08
26163551100,MI,Detroit,A,5347,4768,215,4.02
26163551700,MI,Detroit,A,3399,3009,118,3.47
26163551800,MI,Detroit,B,3759,3090,333,8.86
26163552000,MI,Detroit,C,3701,1415,192,5.19
26163552100,MI,Detroit,D,5760,2285,1370,23.78
26163552200,MI,Detroit,C,4685,3102,285,6.08
26163552300,MI,Detroit,D,4656,2588,184,3.95
26163552801,MI,Detroit,D,6102,4695,404,6.62
26163553100,MI,Detroit,C,1295,78,1132,87.41
26163553200,MI,Detroit,C,572,23,516,90.21
26163553601,MI,Detroit,C,1931,148,1655,85.71
26163553800,MI,Detroit,C,1370,126,1162,84.82
26163554100,MI,Detroit,C,4247,1962,1845,43.44
26163554400,MI,Detroit,C,3404,1307,1754,51.53
26163554500,MI,Detroit,C,2766,1341,1123,40.6
26163554600,MI,Detroit,C,3756,2306,1083,28.83
26163559800,MI,Detroit,D,2891,91,2639,91.28
26163566500,MI,Detroit,C,2376,1363,674,28.37
26163566800,MI,Detroit,D,3057,1982,667,21.82
26163566900,MI,Detroit,D,5149,3067,1395,27.09
26163569100,MI,Detroit,C,2504,2150,93,3.71
26163569200,MI,Detroit,C,2747,2266,171,6.22
26163569300,MI,Detroit,C,3688,3083,252,6.83
26163569400,MI,Detroit,C,2857,2358,238,8.33
26163569500,MI,Detroit,C,2791,2403,127,4.55
26163569600,MI,Detroit,C,3497,3017,133,3.8
26163569700,MI,Detroit,C,4328,3693,223,5.15
26163569800,MI,Detroit,D,2494,2088,179,7.18
26163569900,MI,Detroit,D,2474,1948,244,9.86
26163570100,MI,Detroit,C,4107,1224,2429,59.14
26163570200,MI,Detroit,C,3043,872,1966,64.61
26163570400,MI,Detroit,C,5360,1118,3721,69.42
26163570500,MI,Detroit,C,3646,616,2703,74.14
26163570600,MI,Detroit,D,2192,93,1930,88.05
26163570800,MI,Detroit,D,2935,218,2465,83.99
26163570900,MI,Detroit,D,2560,255,2117,82.7
26163571000,MI,Detroit,D,2245,302,1804,80.36
26163572400,MI,Detroit,C,1512,1154,176,11.64
26163573300,MI,Detroit,C,4463,4112,34,0.76
26163573400,MI,Detroit,C,5706,5090,276,4.84
26163573501,MI,Detroit,D,5119,4544,98,1.91
26163573600,MI,Detroit,C,7392,6764,184,2.49
26163573701,MI,Detroit,B,2070,1881,43,2.08
26163573702,MI,Detroit,B,7178,6717,65,0.91
26163573800,MI,Detroit,C,5715,5251,93,1.63
26163573900,MI,Detroit,C,6018,5602,52,0.86
26163574000,MI,Detroit,C,6694,6098,99,1.48
26163574100,MI,Detroit,C,4875,4196,359,7.36
26163574301,MI,Detroit,C,3774,2851,190,5.03
26163574600,MI,Detroit,B,5352,4781,115,2.15
26163574700,MI,Detroit,B,4979,4445,82,1.65
26163574800,MI,Detroit,A,4588,4136,66,1.44
26163574900,MI,Detroit,C,1895,1598,115,6.07
26163575000,MI,Detroit,B,4702,3954,167,3.55
26163575100,MI,Detroit,C,2712,2203,175,6.45
26163575200,MI,Detroit,C,4389,3428,454,10.34
26163575300,MI,Detroit,C,3804,3159,181,4.76
26163575401,MI,Detroit,C,3437,2847,181,5.27
26163575500,MI,Detroit,C,4184,3413,242,5.78
26163576100,MI,Detroit,C,6260,4771,295,4.71
26163576500,MI,Detroit,B,3901,3335,48,1.23
26163577000,MI,Detroit,C,4419,2027,1039,23.51
26163577100,MI,Detroit,C,3251,1705,378,11.63
26163577200,MI,Detroit,C,3495,2009,294,8.41
26163577300,MI,Detroit,C,3386,2329,197,5.82
26163577400,MI,Detroit,C,3613,2330,293,8.11
26163577500,MI,Detroit,C,3591,2332,256,7.13
26163577600,MI,Detroit,C,4006,2664,321,8.01
26163577700,MI,Detroit,B,2437,1783,171,7.02
26163577800,MI,Detroit,C,5173,3662,276,5.34
26163577900,MI,Detroit,B,4206,3099,323,7.68
26163578000,MI,Detroit,C,2668,1810,315,11.81
26163578600,MI,Detroit,C,6443,4075,777,12.06
26163579100,MI,Detroit,D,1734,825,477,27.51
26163579200,MI,Detroit,C,3060,1369,978,31.96
26163579300,MI,Detroit,D,2430,81,2128,87.57
26163579501,MI,Detroit,C,1520,753,381,25.07
26163579600,MI,Detroit,D,3318,174,2834,85.41
26163579700,MI,Detroit,D,2966,1430,733,24.71
26163579800,MI,Detroit,D,1494,787,371,24.83
26163580200,MI,Detroit,D,2818,2486,65,2.31
26163580300,MI,Detroit,D,2765,2429,48,1.74
26163580400,MI,Detroit,B,2594,2302,37,1.43
26163580500,MI,Detroit,C,2953,2687,20,0.68
26163580600,MI,Detroit,D,3105,2701,45,1.45
26163580700,MI,Detroit,C,3484,3003,79,2.27
26163580800,MI,Detroit,D,1511,1341,35,2.32
26163580900,MI,Detroit,C,3908,3433,85,2.18
26163595000,MI,Detroit,D,3790,3407,44,1.16
26163985300,MI,Detroit,D,220,92,91,41.36
26163985900,MI,Detroit,D,0,0,0,
26163986600,MI,Detroit,D,0,0,0,
29021000500,MO,St. Joseph,D,2852,2451,78,2.73
29021000900,MO,St. Joseph,B,4521,3538,266,5.88
29021001000,MO,St. Joseph,D,2279,1440,400,17.55
29021001100,MO,St. Joseph,D,2259,1763,151,6.68
29021001200,MO,St. Joseph,D,1890,1404,206,10.9
29021001500,MO,St. Joseph,C,4912,3916,232,4.72
29021001600,MO,St. Joseph,C,2556,2110,135,5.28
29021002400,MO,St. Joseph,D,1907,1481,48,2.52
29021003002,MO,St. Joseph,D,2582,1867,250,9.68
29077000200,MO,Springfield,C,4629,3431,419,9.05
29077000300,MO,Springfield,B,3126,2701,78,2.5
29077000501,MO,Springfield,D,2228,1690,179,8.03
29077000502,MO,Springfield,D,3371,2623,258,7.65
29077000600,MO,Springfield,C,2612,2018,257,9.84
29077000700,MO,Springfield,D,4607,3492,458,9.94
29077000900,MO,Springfield,C,5097,4042,231,4.53
29077001000,MO,Springfield,B,2202,1957,26,1.18
29077001700,MO,Springfield,D,3217,2642,160,4.97
29077001800,MO,Springfield,D,3340,2614,182,5.45
29077001900,MO,Springfield,C,3000,2348,202,6.73
29077005500,MO,Springfield,D,4267,3240,446,10.45
29095000600,MO,Greater Kansas City,D,4653,1277,459,9.86
29095000700,MO,Greater Kansas City,C,4056,1232,504,12.43
29095000800,MO,Greater Kansas City,C,4334,1293,738,17.03
29095000900,MO,Greater Kansas City,D,3005,1136,545,18.14
29095001000,MO,Greater Kansas City,D,2910,862,1210,41.58
29095001100,MO,Greater Kansas City,D,2378,1660,309,12.99
29095001800,MO,Greater Kansas City,D,3161,806,980,31.0
29095001900,MO,Greater Kansas City,D,3380,778,584,17.28
29095002100,MO,Greater Kansas City,D,4470,946,1111,24.85
29095002200,MO,Greater Kansas City,D,3224,724,756,23.45
29095002300,MO,Greater Kansas City,D,2149,491,732,34.06
29095003400,MO,Greater Kansas City,D,3288,684,1011,30.75
29095003700,MO,Greater Kansas City,D,1049,132,675,64.35
29095003800,MO,Greater Kansas City,C,1538,164,1187,77.18
29095004300,MO,Greater Kansas City,D,2794,1630,712,25.48
29095005100,MO,Greater Kansas City,C,1620,1112,208,12.84
29095005200,MO,Greater Kansas City,C,1038,204,725,69.85
29095005300,MO,Greater Kansas City,C,1437,422,798,55.53
29095005400,MO,Greater Kansas City,C,826,85,619,74.94
29095005500,MO,Greater Kansas City,C,927,100,677,73.03
29095005601,MO,Greater Kansas City,C,1726,185,1234,71.49
29095005602,MO,Greater Kansas City,C,1420,113,1040,73.24
29095005700,MO,Greater Kansas City,D,2285,106,1803,78.91
29095005801,MO,Greater Kansas City,D,2172,177,1657,76.29
29095006000,MO,Greater Kansas City,D,1478,101,1138,77.0
29095006100,MO,Greater Kansas City,C,2695,232,2118,78.59
29095006300,MO,Greater Kansas City,D,1737,362,1086,62.52
29095006500,MO,Greater Kansas City,C,1632,1192,195,11.95
29095006600,MO,Greater Kansas City,C,1833,1431,125,6.82
29095006700,MO,Greater Kansas City,C,1807,1319,240,13.28
29095006900,MO,Greater Kansas City,C,1338,1052,109,8.15
29095007100,MO,Greater Kansas City,C,2993,2466,133,4.44
29095007200,MO,Greater Kansas City,A,2044,1826,32,1.57
29095007301,MO,Greater Kansas City,B,1818,1391,64,3.52
29095007302,MO,Greater Kansas City,B,1377,1125,43,3.12
29095007400,MO,Greater Kansas City,B,4397,3619,93,2.12
29095007500,MO,Greater Kansas City,C,2727,1447,882,32.34
29095007600,MO,Greater Kansas City,C,2294,337,1642,71.58
29095007700,MO,Greater Kansas City,C,1665,232,1286,77.24
29095007802,MO,Greater Kansas City,D,2258,175,1855,82.15
29095007900,MO,Greater Kansas City,C,3498,252,2893,82.7
29095008000,MO,Greater Kansas City,C,3022,238,2490,82.4
29095008100,MO,Greater Kansas City,C,2113,615,1224,57.93
29095008200,MO,Greater Kansas City,B,2913,2413,125,4.29
29095008300,MO,Greater Kansas City,B,2337,2057,34,1.45
29095008400,MO,Greater Kansas City,A,2800,2524,42,1.5
29095008500,MO,Greater Kansas City,A,3573,3237,28,0.78
29095008600,MO,Greater Kansas City,A,5385,4664,274,5.09
29095008700,MO,Greater Kansas City,C,2558,430,1854,72.48
29095008800,MO,Greater Kansas City,D,3430,326,2766,80.64
29095008900,MO,Greater Kansas City,D,1950,108,1680,86.15
29095009000,MO,Greater Kansas City,C,4219,608,3161,74.92
29095009100,MO,Greater Kansas City,A,3735,3029,332,8.89
29095009200,MO,Greater Kansas City,B,2890,2522,74,2.56
29095009300,MO,Greater Kansas City,C,2394,1995,101,4.22
29095009500,MO,Greater Kansas City,C,3160,722,2032,64.3
29095011001,MO,Greater Kansas City,D,2451,1764,156,6.36
29095011002,MO,Greater Kansas City,D,2479,1683,235,9.48
29095011601,MO,Greater Kansas City,C,2759,2064,274,9.93
29095011602,MO,Greater Kansas City,C,2333,1855,175,7.5
29095011701,MO,Greater Kansas City,D,2113,1399,245,11.59
29095011702,MO,Greater Kansas City,D,2257,1656,168,7.44
29095011800,MO,Greater Kansas City,C,5477,3644,488,8.91
29095015300,MO,Greater Kansas City,D,3010,1192,526,17.48
29095015401,MO,Greater Kansas City,D,2138,385,1198,56.03
29095015402,MO,Greater Kansas City,D,1341,254,820,61.15
29095016100,MO,Greater Kansas City,D,1906,218,1501,78.75
29095016200,MO,Greater Kansas City,C,2052,714,1037,50.54
29095016400,MO,Greater Kansas City,D,1741,410,804,46.18
29095016500,MO,Greater Kansas City,D,1868,187,1264,67.67
29095016600,MO,Greater Kansas City,D,1619,159,1197,73.93
29095016700,MO,Greater Kansas City,D,3366,2287,462,13.73
29095016801,MO,Greater Kansas City,D,2178,1482,336,15.43
29095016802,MO,Greater Kansas City,C,1338,1041,32,2.39
29095016900,MO,Greater Kansas City,D,2361,352,1695,71.79
29095017800,MO,Greater Kansas City,D,3809,2189,861,22.6
29189211900,MO,St. Louis,C,4495,228,4053,90.17
29189212002,MO,St. Louis,C,2866,125,2613,91.17
29189212003,MO,St. Louis,B,3441,224,3121,90.7
29189212101,MO,St. Louis,C,3467,187,3094,89.24
29189212201,MO,St. Louis,C,3792,123,3524,92.93
29189212202,MO,St. Louis,C,2079,36,1955,94.04
29189212300,MO,St. Louis,A,4623,677,3684,79.69
29189212702,MO,St. Louis,C,1881,432,1328,70.6
29189213500,MO,St. Louis,C,5222,2672,1673,32.04
29189213600,MO,St. Louis,C,3431,477,2601,75.81
29189213900,MO,St. Louis,C,1437,22,1365,94.99
29189214100,MO,St. Louis,C,1080,24,993,91.94
29189215801,MO,St. Louis,A,3943,2947,596,15.12
29189215901,MO,St. Louis,B,3337,1079,1941,58.17
29189215902,MO,St. Louis,B,3161,501,2430,76.87
29189216000,MO,St. Louis,B,1542,228,1190,77.17
29189216101,MO,St. Louis,A,3337,1767,446,13.37
29189216102,MO,St. Louis,B,2262,995,615,27.19
29189216201,MO,St. Louis,A,3827,2933,464,12.12
29189216202,MO,St. Louis,A,3950,2967,481,12.18
29189216300,MO,St. Louis,A,7068,4775,576,8.15
29189216401,MO,St. Louis,A,2762,2187,65,2.35
29189216402,MO,St. Louis,A,3071,2211,95,3.09
29189216700,MO,St. Louis,B,3539,2675,487,13.76
29189216800,MO,St. Louis,B,3189,2566,208,6.52
29189216900,MO,St. Louis,B,2333,1685,390,16.72
29189217000,MO,St. Louis,C,4002,3088,406,10.14
29189217200,MO,St. Louis,B,1899,1297,287,15.11
29189217400,MO,St. Louis,C,4915,4142,128,2.6
29189218800,MO,St. Louis,B,6176,5744,41,0.66
29189218902,MO,St. Louis,B,2928,2117,471,16.09
29189219100,MO,St. Louis,B,3950,3523,68,1.72
29189219200,MO,St. Louis,A,2679,2422,57,2.13
29189219300,MO,St. Louis,C,2170,1851,115,5.3
29189219400,MO,St. Louis,B,6335,5829,70,1.1
29189219602,MO,St. Louis,C,2579,2210,92,3.57
29189219802,MO,St. Louis,C,3757,3128,243,6.47
29189220002,MO,St. Louis,B,3199,2714,133,4.16
29189220101,MO,St. Louis,C,3231,2743,94,2.91
29189220200,MO,St. Louis,C,5704,4417,425,7.45
29189221900,MO,St. Louis,B,3871,3442,90,2.32
29510101200,MO,St. Louis,C,3197,2335,189,5.91
29510101300,MO,St. Louis,A,4150,3062,515,12.41
29510101400,MO,St. Louis,C,2704,1388,904,33.43
29510101500,MO,St. Louis,C,2849,1454,962,33.77
29510102100,MO,St. Louis,B,2737,2190,280,10.23
29510102200,MO,St. Louis,A,5967,5287,180,3.02
29510102400,MO,St. Louis,B,2240,1564,310,13.84
29510102500,MO,St. Louis,B,1842,1427,195,10.59
29510103100,MO,St. Louis,A,3331,2597,345,10.36
29510103400,MO,St. Louis,B,1778,1543,72,4.05
29510103600,MO,St. Louis,C,1250,1020,65,5.2
29510103700,MO,St. Louis,B,2507,2116,129,5.15
29510103800,MO,St. Louis,B,3823,3283,179,4.68
29510104200,MO,St. Louis,B,3406,2846,162,4.76
29510104500,MO,St. Louis,C,2520,1802,240,9.52
29510105198,MO,St. Louis,B,3960,2237,397,10.03
29510105200,MO,St. Louis,B,2647,1085,1118,42.24
29510105300,MO,St. Louis,B,2211,265,1770,80.05
29510105400,MO,St. Louis,B,2413,146,1764,73.1
29510105500,MO,St. Louis,B,2546,134,2284,89.71
29510106100,MO,St. Louis,C,1744,38,1631,93.52
29510106200,MO,St. Louis,B,1260,6,1219,96.75
29510106300,MO,St. Louis,B,1480,31,1395,94.26
29510106400,MO,St. Louis,B,1650,33,1555,94.24
29510106500,MO,St. Louis,C,2687,178,2399,89.28
29510106600,MO,St. Louis,C,1250,39,1143,91.44
29510106700,MO,St. Louis,C,2502,45,2324,92.89
29510107200,MO,St. Louis,B,974,22,920,94.46
29510107300,MO,St. Louis,B,3968,44,3772,95.06
29510107400,MO,St. Louis,B,1783,16,1670,93.66
29510107500,MO,St. Louis,B,2040,60,1910,93.63
29510107600,MO,St. Louis,B,1905,25,1832,96.17
29510108200,MO,St. Louis,B,2260,70,2119,93.76
29510108300,MO,St. Louis,B,1830,54,1705,93.17
29510110100,MO,St. Louis,B,2264,27,2128,93.99
29510110200,MO,St. Louis,B,1922,24,1824,94.9
29510110300,MO,St. Louis,C,1904,24,1819,95.54
29510110400,MO,St. Louis,C,1960,47,1834,93.57
29510111100,MO,St. Louis,D,1874,64,1718,91.68
29510111200,MO,St. Louis,C,1014,137,845,83.33
29510111300,MO,St. Louis,D,1199,22,1151,96.0
29510112200,MO,St. Louis,C,1434,178,1138,79.36
29510112300,MO,St. Louis,C,1787,70,1620,90.65
29510112400,MO,St. Louis,B,4492,2888,556,12.38
29510113500,MO,St. Louis,C,2352,2155,40,1.7
29510114101,MO,St. Louis,A,4201,2928,755,17.97
29510114102,MO,St. Louis,A,4211,3744,132,3.13
29510114200,MO,St. Louis,B,4557,3581,435,9.55
29510114300,MO,St. Louis,A,5242,4464,309,5.89
29510115100,MO,St. Louis,B,3940,2283,842,21.37
29510115200,MO,St. Louis,C,2960,1212,1039,35.1
29510115300,MO,St. Louis,B,5047,1915,1700,33.68
29510115400,MO,St. Louis,B,3054,1687,707,23.15
29510115500,MO,St. Louis,C,5460,1609,2769,50.71
29510115700,MO,St. Louis,C,3460,839,1817,52.51
29510116100,MO,St. Louis,B,3057,1487,756,24.73
29510116200,MO,St. Louis,B,4175,2982,621,14.87
29510116301,MO,St. Louis,B,2902,2044,412,14.2
29510116302,MO,St. Louis,B,3007,629,1296,43.1
29510116400,MO,St. Louis,C,4536,1008,2586,57.01
29510116500,MO,St. Louis,C,3813,1927,1275,33.44
29510117100,MO,St. Louis,B,1546,1122,237,15.33
29510117200,MO,St. Louis,B,5460,3493,1347,24.67
29510117400,MO,St. Louis,B,4188,2714,978,23.35
29510118600,MO,St. Louis,D,4561,2561,957,20.98
29510119101,MO,St. Louis,C,2649,1286,829,31.29
29510119102,MO,St. Louis,B,3418,2108,458,13.4
