"icpsr","bioname","chamber","party","state_abbrev","first","last","tenure","span","gap","ongoing"
9105,"SWANSON, Charles Edward","House","Republican","IA",71,72,2,2,FALSE,FALSE
9439,"TOWNSEND, John Gillis, Jr.","Senate","Republican","DE",71,76,6,6,FALSE,FALSE
9527,"TURPIN, Charles Murray","House","Republican","PA",71,74,4,4,FALSE,FALSE
9724,"WALCOTT, Frederic Collin","Senate","Republican","CT",71,73,3,3,FALSE,FALSE
9751,"WALKER, Lewis Leavell","House","Republican","KY",71,71,1,1,FALSE,FALSE
10068,"WHITLEY, James Lucius","House","Republican","NY",71,73,3,3,FALSE,FALSE
10192,"WILLIAMSON, Ben Mitchell","Senate","Democrat","KY",71,71,1,1,FALSE,FALSE
10273,"WINGO, Effiegene Locke","House","Democrat","AR",71,72,2,2,FALSE,FALSE
156,"AMLIE, Thomas Ryum","House","Republican","WI",72,75,3,4,TRUE,FALSE
200,"ANDREWS, Walter Gresham","House","Republican","NY",72,80,9,9,FALSE,FALSE
296,"AUSTIN, Warren Robinson","Senate","Republican","VT",72,79,8,8,FALSE,FALSE
349,"BAILEY, Josiah William","Senate","Democrat","NC",72,79,8,8,FALSE,FALSE
378,"BALDRIGE, Howard Malcolm","House","Republican","NE",72,72,1,1,FALSE,FALSE
404,"BANKHEAD, John Hollis, II","Senate","Democrat","AL",72,79,8,8,FALSE,FALSE
425,"BARBOUR, William Warren","Senate","Republican","NJ",72,78,7,7,FALSE,FALSE
499,"BARTON, William Edward","House","Democrat","MO",72,72,1,1,FALSE,FALSE
548,"BEAM, Harry Peter","House","Democrat","IL",72,77,6,6,FALSE,FALSE
694,"BIDDLE, Joseph Franklin","House","Republican","PA",72,72,1,1,FALSE,FALSE
820,"BOEHNE, John William, Jr.","House","Democrat","IN",72,77,6,6,FALSE,FALSE
828,"BOILEAU, Gerald John","House","Republican","WI",72,75,4,4,FALSE,FALSE
831,"BOLAND, Patrick Joseph","House","Democrat","PA",72,77,6,6,FALSE,FALSE
1234,"BULOW, William John","Senate","Democrat","SD",72,77,6,6,FALSE,FALSE
1245,"BURCH, Thomas Granville","House","Democrat","VA",72,79,8,8,FALSE,FALSE
1370,"BYRNES, James Francis","Senate","Democrat","SC",72,77,6,6,FALSE,FALSE
1497,"CARAWAY, Hattie Wyatt","Senate","Democrat","AR",72,78,7,7,FALSE,FALSE
1499,"CARDEN, Cap Robert","House","Democrat","KY",72,74,3,3,FALSE,FALSE
1563,"CARY, Glover H.","House","Democrat","KY",72,74,3,3,FALSE,FALSE
1589,"CASTELLOW, Bryant Thomas","House","Democrat","GA",72,74,3,3,FALSE,FALSE
1609,"CAVICCHIA, Peter Angelo","House","Republican","NJ",72,74,3,3,FALSE,FALSE
1678,"CHAVEZ, Dennis","House","Democrat","NM",72,73,2,2,FALSE,FALSE
1772,"CLARK, Joel Bennett","Senate","Democrat","MO",72,78,7,7,FALSE,FALSE
1912,"COHEN, John Sanford","Senate","Democrat","GA",72,72,1,1,FALSE,FALSE
2035,"COOLIDGE, Marcus Allen","Senate","Democrat","MA",72,74,3,3,FALSE,FALSE
2083,"COSTIGAN, Edward Prentiss","Senate","Democrat","CO",72,74,3,3,FALSE,FALSE
2207,"CROWE, Eugene Burgess","House","Democrat","IN",72,76,5,5,FALSE,FALSE
2222,"CRUMP, Edward Hull","House","Democrat","TN",72,73,2,2,FALSE,FALSE
2262,"CURRY, Charles Forrest, Jr.","House","Republican","CA",72,72,1,1,FALSE,FALSE
2406,"DAVIS, Robert Lee","House","Republican","PA",72,72,1,1,FALSE,FALSE
2575,"DICKINSON, Lester Jesse","Senate","Republican","IA",72,74,3,3,FALSE,FALSE
2588,"DIES, Martin, Jr.","House","Democrat","TX",72,85,10,14,TRUE,FALSE
2589,"DIETERICH, William Henry","House","Democrat","IL",72,72,1,1,FALSE,FALSE
2611,"DISNEY, Wesley Ernest","House","Democrat","OK",72,78,7,7,FALSE,FALSE
2940,"ELLZEY, Lawrence Russell","House","Democrat","MS",72,73,2,2,FALSE,FALSE
2990,"ESLICK, Willa McCord Blake","House","Democrat","TN",72,72,1,1,FALSE,FALSE
3115,"FERNÁNDEZ, Joachim Octave","House","Democrat","LA",72,76,5,5,FALSE,FALSE
3139,"FIESINGER, William Louis","House","Democrat","OH",72,74,3,3,FALSE,FALSE
3163,"FISHBURNE, John Wood","House","Democrat","VA",72,72,1,1,FALSE,FALSE
3207,"FLANNAGAN, John William, Jr.","House","Democrat","VA",72,80,9,9,FALSE,FALSE
3226,"FLOOD, Joel West","House","Democrat","VA",72,72,1,1,FALSE,FALSE
3580,"GILCHRIST, Fred Cramer","House","Republican","IA",72,78,7,7,FALSE,FALSE
3591,"GILLEN, Courtland Craig","House","Democrat","IN",72,72,1,1,FALSE,FALSE
3742,"GRAMMER, Elijah Sherman","Senate","Republican","WA",72,72,1,1,FALSE,FALSE
3745,"GRANATA, Peter Charles","House","Republican","IL",72,72,1,1,FALSE,FALSE
3841,"GRISWOLD, Glenn Hasenfratz","House","Democrat","IN",72,75,4,4,FALSE,FALSE
3914,"HAINES, Harry Luther","House","Democrat","PA",72,77,5,6,TRUE,FALSE
4075,"HARLAN, Byron Berry","House","Democrat","OH",72,75,4,4,FALSE,FALSE
4147,"HART, Michael James","House","Democrat","MI",72,73,2,2,FALSE,FALSE
4526,"HOLLISTER, John Baker","House","Republican","OH",72,74,3,3,FALSE,FALSE
4538,"HOLMES, Pehr Gustaf","House","Republican","MA",72,79,8,8,FALSE,FALSE
4583,"HORNOR, Lynn Sedwick","House","Democrat","WV",72,73,2,2,FALSE,FALSE
4584,"HORR, Ralph Ashley","House","Republican","WA",72,72,1,1,FALSE,FALSE
4717,"HULL, Cordell","Senate","Democrat","TN",72,73,2,2,FALSE,FALSE
4873,"JACOBSEN, Bernhard Martin","House","Democrat","IA",72,74,3,3,FALSE,FALSE
4989,"JOHNSON, Robert Davis","House","Democrat","MO",72,72,1,1,FALSE,FALSE
5095,"KARCH, Charles Adam","House","Democrat","IL",72,72,1,1,FALSE,FALSE
5134,"KELLER, Kent Ellsworth","House","Democrat","IL",72,76,5,5,FALSE,FALSE
5149,"KELLY, Edward Austin","House","Democrat","IL",72,79,7,8,TRUE,FALSE
5175,"KENNEDY, Ambrose Jerome","House","Democrat","MD",72,76,5,5,FALSE,FALSE
5314,"KLEBERG, Richard Mifflin, Sr.","House","Democrat","TX",72,78,7,7,FALSE,FALSE
5335,"KNIFFIN, Frank Charles","House","Democrat","OH",72,75,4,4,FALSE,FALSE
5423,"LAMBETH, John Walter","House","Democrat","NC",72,75,4,4,FALSE,FALSE
5425,"LAMNECK, Arthur Philip","House","Democrat","OH",72,75,4,4,FALSE,FALSE
5479,"LARRABEE, William Henry","House","Democrat","IN",72,77,6,6,FALSE,FALSE
5655,"LICHTENWALNER, Norton Lewis","House","Democrat","PA",72,72,1,1,FALSE,FALSE
5747,"LOGAN, Marvel Mills","Senate","Democrat","KY",72,76,5,5,FALSE,FALSE
5758,"LONG, Huey Pierce","Senate","Democrat","LA",72,74,3,3,FALSE,FALSE
5802,"LOVETTE, Oscar Byrd","House","Republican","TN",72,72,1,1,FALSE,FALSE
5947,"MALONEY, Paul Herbert","House","Democrat","LA",72,79,7,8,TRUE,FALSE
6019,"MARTIN, Charles Henry","House","Democrat","OR",72,73,2,2,FALSE,FALSE
6100,"MAY, Andrew Jackson","House","Democrat","KY",72,79,8,8,FALSE,FALSE
6265,"McGUGIN, Harold Clement","House","Republican","KS",72,73,2,2,FALSE,FALSE
6469,"MILLARD, Charles Dunsmore","House","Republican","NY",72,75,4,4,FALSE,FALSE
6492,"MILLER, John Elvis","House","Democrat","AR",72,75,4,4,FALSE,FALSE
6570,"MITCHELL, John Ridley","House","Democrat","TN",72,75,4,4,FALSE,FALSE
6578,"MOBLEY, William Carlton","House","Democrat","GA",72,72,1,1,FALSE,FALSE
7126,"OVERTON, John Holmes","House","Democrat","LA",72,72,1,1,FALSE,FALSE
7190,"PARKER, Homer Cling","House","Democrat","GA",72,73,2,2,FALSE,FALSE
7222,"PARTRIDGE, Donald Barrows","House","Republican","ME",72,72,1,1,FALSE,FALSE
7360,"PERSON, Seymour Howe","House","Republican","MI",72,72,1,1,FALSE,FALSE
7376,"PETTENGILL, Samuel Barrett","House","Democrat","IN",72,75,4,4,FALSE,FALSE
7506,"POLK, James Gould","House","Democrat","OH",72,86,11,15,TRUE,FALSE
7836,"REYNOLDS, Robert Rice","Senate","Democrat","NC",72,78,7,7,FALSE,FALSE
8104,"RUDD, Stephen Andrew","House","Democrat","NY",72,74,3,3,FALSE,FALSE
8138,"RUSSELL, Richard Brevard, Jr.","Senate","Democrat","GA",72,92,21,21,FALSE,FALSE
8274,"SCHUETZ, Leonard William","House","Democrat","IL",72,78,7,7,FALSE,FALSE
8280,"SCHUYLER, Karl Cortlandt","Senate","Republican","CO",72,72,1,1,FALSE,FALSE
8400,"SHANNON, Joseph Bernard","House","Democrat","MO",72,77,6,6,FALSE,FALSE
8636,"SMITH, Howard Worth","House","Democrat","VA",72,89,18,18,FALSE,FALSE
8778,"SPENCE, Brent","House","Democrat","KY",72,87,16,16,FALSE,FALSE
8945,"STEWART, Percy Hamilton","House","Democrat","NJ",72,72,1,1,FALSE,FALSE
8969,"STOKES, Edward Lowber","House","Republican","PA",72,73,2,2,FALSE,FALSE
9059,"STULL, Howard William","House","Republican","PA",72,72,1,1,FALSE,FALSE
9098,"SUTPHIN, William Halstead","House","Democrat","NJ",72,77,6,6,FALSE,FALSE
9113,"SWEENEY, Martin Leonard","House","Democrat","OH",72,77,6,6,FALSE,FALSE
9312,"THOMASON, Robert Ewing","House","Democrat","TX",72,80,9,9,FALSE,FALSE
9379,"TIERNEY, William Laurence","House","Democrat","CT",72,72,1,1,FALSE,FALSE
9755,"WALKER, Walter","Senate","Democrat","CO",72,72,1,1,FALSE,FALSE
9909,"WEEKS, John Eliakim","House","Republican","VT",72,72,1,1,FALSE,FALSE
9959,"WEST, Charles Franklin","House","Democrat","OH",72,73,2,2,FALSE,FALSE
10047,"WHITE, Wallace Humphrey, Jr.","Senate","Republican","ME",72,80,9,9,FALSE,FALSE
10048,"WHITE, Wilbur McKee","House","Republican","OH",72,72,1,1,FALSE,FALSE
10299,"WITHROW, Gardner Robert","House","Republican","WI",72,86,10,15,TRUE,FALSE
10303,"WOLCOTT, Jesse Paine","House","Republican","MI",72,84,13,13,FALSE,FALSE
10329,"WOOD, John Stephens","House","Democrat","GA",72,82,6,11,TRUE,FALSE
19,"ADAIR, Jackson Leroy","House","Democrat","IL",73,74,2,2,FALSE,FALSE
43,"ADAMS, Wilbur Louis","House","Democrat","DE",73,73,1,1,FALSE,FALSE
121,"ALLEN, Leo Elwood","House","Republican","IL",73,86,14,14,FALSE,FALSE
227,"ARENS, Henry Martin","House","Other","MN",73,73,1,1,FALSE,FALSE
307,"AYERS, Roy Elmer","House","Democrat","MT",73,74,2,2,FALSE,FALSE
319,"BACHMAN, Nathan Lynn","Senate","Democrat","TN",73,75,3,3,FALSE,FALSE
348,"BAILEY, Joseph Weldon, Jr.","House","Democrat","TX",73,73,1,1,FALSE,FALSE
376,"BAKEWELL, Charles Montague","House","Republican","CT",73,73,1,1,FALSE,FALSE
587,"BEITER, Alfred Florian","House","Democrat","NY",73,77,4,5,TRUE,FALSE
666,"BERLIN, William Markle","House","Democrat","PA",73,74,2,2,FALSE,FALSE
700,"BIERMANN, Frederick Elliott","House","Democrat","IA",73,75,3,3,FALSE,FALSE
778,"BLANCHARD, George Washington","House","Republican","WI",73,73,1,1,FALSE,FALSE
843,"BONE, Homer Truett","Senate","Democrat","WA",73,78,6,6,FALSE,FALSE
1004,"BRENNAN, Martin Adlai","House","Democrat","IL",73,74,2,2,FALSE,FALSE
1079,"BROOKS, Joshua Twing","House","Democrat","PA",73,74,2,2,FALSE,FALSE
1109,"BROWN, Fred Herbert","Senate","Democrat","NH",73,75,3,3,FALSE,FALSE
1124,"BROWN, John Young","House","Democrat","KY",73,73,1,1,FALSE,FALSE
1130,"BROWN, Paul","House","Democrat","GA",73,86,14,14,FALSE,FALSE
1131,"BROWN, Prentiss Marsh","House","Democrat","MI",73,74,2,2,FALSE,FALSE
1198,"BUCK, Frank Henry","House","Democrat","CA",73,77,5,5,FALSE,FALSE
1263,"BURKE, Edward Raymond","House","Democrat","NE",73,73,1,1,FALSE,FALSE
1267,"BURKE, John Harley","House","Democrat","CA",73,73,1,1,FALSE,FALSE
1294,"BURNHAM, George","House","Republican","CA",73,74,2,2,FALSE,FALSE
1365,"BYRD, Harry Flood","Senate","Democrat","VA",73,89,17,17,FALSE,FALSE
1388,"CADY, Claude Ernest","House","Democrat","MI",73,73,1,1,FALSE,FALSE
1412,"CALDWELL, Millard Fillmore","House","Democrat","FL",73,76,4,4,FALSE,FALSE
1486,"CANNON, Raymond Joseph","House","Democrat","WI",73,75,3,3,FALSE,FALSE
1514,"CARMICHAEL, Archibald Hill","House","Democrat","AL",73,74,2,2,FALSE,FALSE
1525,"CARPENTER, Terry McGovern","House","Democrat","NE",73,73,1,1,FALSE,FALSE
1526,"CARPENTER, William Randolph","House","Democrat","KS",73,74,2,2,FALSE,FALSE
1671,"CHASE, Ray Park","House","Republican","MN",73,73,1,1,FALSE,FALSE
1715,"CHRISTIANSON, Theodore","House","Republican","MN",73,74,2,2,FALSE,FALSE
1735,"CLAIBORNE, James Robert","House","Democrat","MO",73,74,2,2,FALSE,FALSE
1797,"CLARKE, Marian Williams","House","Republican","NY",73,73,1,1,FALSE,FALSE
1907,"COFFIN, Thomas Chalkley","House","Democrat","ID",73,73,1,1,FALSE,FALSE
1919,"COLDEN, Charles J.","House","Democrat","CA",73,75,3,3,FALSE,FALSE
1950,"COLLINS, Samuel LaFort","House","Republican","CA",73,74,2,2,FALSE,FALSE
1952,"COLMER, William Meyers","House","Democrat","MS",73,92,20,20,FALSE,FALSE
2032,"COOLEY, Harold Dunbar","House","Democrat","NC",73,89,17,17,FALSE,FALSE
2195,"CROSBY, Charles Noel","House","Democrat","PA",73,75,3,3,FALSE,FALSE
2249,"CUMMINGS, Fred Nelson","House","Democrat","CO",73,76,4,4,FALSE,FALSE
2335,"DARDEN, Colgate Whitehead, Jr.","House","Democrat","VA",73,77,4,5,TRUE,FALSE
2450,"DEAR, Cleveland","House","Democrat","LA",73,74,2,2,FALSE,FALSE
2459,"DEEN, Braswell Drue","House","Democrat","GA",73,75,3,3,FALSE,FALSE
2589,"DIETERICH, William Henry","Senate","Democrat","IL",73,75,3,3,FALSE,FALSE
2604,"DINGELL, John David","House","Democrat","MI",73,84,12,12,FALSE,FALSE
2609,"DIRKSEN, Everett McKinley","House","Republican","IL",73,80,8,8,FALSE,FALSE
2612,"DITTER, John William","House","Republican","PA",73,78,6,6,FALSE,FALSE
2629,"DOBBINS, Donald Claude","House","Democrat","IL",73,74,2,2,FALSE,FALSE
2634,"DOCKWEILER, John Francis","House","Democrat","CA",73,75,3,3,FALSE,FALSE
2653,"DONDERO, George Anthony","House","Republican","MI",73,84,12,12,FALSE,FALSE
2746,"DUFFEY, Warren Joseph","House","Democrat","OH",73,74,2,2,FALSE,FALSE
2747,"DUFFY, Francis Ryan","Senate","Democrat","WI",73,75,3,3,FALSE,FALSE
2761,"DUNCAN, Richard Meloan","House","Democrat","MO",73,77,5,5,FALSE,FALSE
2774,"DUNN, Matthew Anthony","House","Democrat","PA",73,76,4,4,FALSE,FALSE
2790,"DURGAN, George Richard","House","Democrat","IN",73,73,1,1,FALSE,FALSE
2851,"EDMISTON, Andrew","House","Democrat","WV",73,77,5,5,FALSE,FALSE
2884,"EICHER, Edward Clayton","House","Democrat","IA",73,75,3,3,FALSE,FALSE
2900,"ELLENBOGEN, Henry","House","Democrat","PA",73,75,3,3,FALSE,FALSE
2950,"ELTSE, Ralph Roscoe","House","Republican","CA",73,73,1,1,FALSE,FALSE
2980,"ERICKSON, John Edward","Senate","Democrat","MT",73,73,1,1,FALSE,FALSE
3044,"FADDIS, Charles Isiah","House","Democrat","PA",73,77,5,5,FALSE,FALSE
3060,"FARLEY, James Indus","House","Democrat","IN",73,75,3,3,FALSE,FALSE
3189,"FITZGIBBONS, John","House","Democrat","NY",73,73,1,1,FALSE,FALSE
3273,"FORD, Thomas Francis","House","Democrat","CA",73,78,6,6,FALSE,FALSE
3319,"FOULKES, George Ernest","House","Democrat","MI",73,73,1,1,FALSE,FALSE
3372,"FREY, Oliver Walter","House","Democrat","PA",73,75,3,3,FALSE,FALSE
3558,"GIBSON, Ernest Willard","Senate","Republican","VT",73,76,4,4,FALSE,FALSE
3595,"GILLESPIE, James Frank","House","Democrat","IL",73,73,1,1,FALSE,FALSE
3603,"GILLETTE, Guy Mark","House","Democrat","IA",73,74,2,2,FALSE,FALSE
3687,"GOODWIN, Philip Arnold","House","Republican","NY",73,75,3,3,FALSE,FALSE
3799,"GREENWAY, Isabella Selmes","House","Democrat","AZ",73,74,2,2,FALSE,FALSE
3990,"HAMILTON, Finley","House","Democrat","KY",73,73,1,1,FALSE,FALSE
4151,"HARTER, Dow Watters","House","Democrat","OH",73,77,5,5,FALSE,FALSE
4184,"HATCH, Carl Atwood","Senate","Democrat","NM",73,80,8,8,FALSE,FALSE
4261,"HEALEY, Arthur Daniel","House","Democrat","MA",73,77,5,5,FALSE,FALSE
4327,"HENNEY, Charles William Francis","House","Democrat","WI",73,73,1,1,FALSE,FALSE
4400,"HIGGINS, William Lincoln","House","Republican","CT",73,74,2,2,FALSE,FALSE
4403,"HILDEBRANDT, Fred Herman","House","Democrat","SD",73,75,3,3,FALSE,FALSE
4417,"HILL, Knute","House","Democrat","WA",73,77,5,5,FALSE,FALSE
4481,"HOEPPEL, John Henry","House","Democrat","CA",73,74,2,2,FALSE,FALSE
4509,"HOIDALE, Einar","House","Democrat","MN",73,73,1,1,FALSE,FALSE
4703,"HUGHES, James Frederic","House","Democrat","WI",73,73,1,1,FALSE,FALSE
4799,"IMHOFF, Lawrence E.","House","Democrat","OH",73,77,4,5,TRUE,FALSE
4908,"JENCKES, Virginia Ellis","House","Democrat","IN",73,75,3,3,FALSE,FALSE
4980,"JOHNSON, Magnus","House","Other","MN",73,73,1,1,FALSE,FALSE
5117,"KEE, John","House","Democrat","WV",73,82,10,10,FALSE,FALSE
5189,"KENNEY, Edward Aloysius","House","Democrat","NJ",73,75,3,3,FALSE,FALSE
5324,"KLOEB, Frank Le Blond","House","Democrat","OH",73,75,3,3,FALSE,FALSE
5353,"KOCIALKOWSKI, Leo Paul","House","Democrat","IL",73,77,5,5,FALSE,FALSE
5359,"KOPPLEMANN, Herman Paul","House","Democrat","CT",73,79,5,7,TRUE,FALSE
5363,"KRAMER, Charles","House","Democrat","CA",73,77,5,5,FALSE,FALSE
5472,"LANZETTA, James Joseph","House","Democrat","NY",73,75,2,3,TRUE,FALSE
5556,"LEE, Frank Hood","House","Democrat","MO",73,73,1,1,FALSE,FALSE
5593,"LEHR, John Camillus","House","Democrat","MI",73,73,1,1,FALSE,FALSE
5602,"LEMKE, William","House","Republican","ND",73,81,8,9,TRUE,FALSE
5616,"LESINSKI, John","House","Democrat","MI",73,81,9,9,FALSE,FALSE
5647,"LEWIS, Lawrence","House","Democrat","CO",73,78,6,6,FALSE,FALSE
5728,"LLOYD, Wesley","House","Democrat","WA",73,74,2,2,FALSE,FALSE
5752,"LONERGAN, Augustine","Senate","Democrat","CT",73,75,3,3,FALSE,FALSE
5945,"MALONEY, Francis Thomas","House","Democrat","CT",73,73,1,1,FALSE,FALSE
5987,"MARLAND, Ernest Whitworth","House","Democrat","OK",73,73,1,1,FALSE,FALSE
6004,"MARSHALL, Leroy Tate","House","Republican","OH",73,74,2,2,FALSE,FALSE
6119,"McADOO, William Gibbs","Senate","Democrat","CA",73,75,3,3,FALSE,FALSE
6132,"McCARRAN, Patrick Anthony (Pat)","Senate","Democrat","NV",73,83,11,11,FALSE,FALSE
6244,"McFARLANE, William Doddridge","House","Democrat","TX",73,75,3,3,FALSE,FALSE
6261,"MCGRATH, John Joseph","House","Democrat","CA",73,75,3,3,FALSE,FALSE
6333,"McLEAN, Donald Holman","House","Republican","NJ",73,78,6,6,FALSE,FALSE
6406,"MEEKS, James Andrew","House","Democrat","IL",73,75,3,3,FALSE,FALSE
6587,"MONAGHAN, Joseph Patrick","House","Democrat","MT",73,74,2,2,FALSE,FALSE
6663,"MORAN, Edward Carleton, Jr.","House","Democrat","ME",73,74,2,2,FALSE,FALSE
6761,"MOTT, James Wheaton","House","Republican","OR",73,79,7,7,FALSE,FALSE
6774,"MOYNIHAN, Patrick Henry","House","Republican","IL",73,73,1,1,FALSE,FALSE
6785,"MULDOWNEY, Michael Joseph","House","Republican","PA",73,73,1,1,FALSE,FALSE
6800,"MURDOCK, Orrice Abram, Jr. (Abe)","House","Democrat","UT",73,76,4,4,FALSE,FALSE
6815,"MURPHY, Richard Louis","Senate","Democrat","IA",73,74,2,2,FALSE,FALSE
6820,"MURRAY, James Edward","Senate","Democrat","MT",73,86,14,14,FALSE,FALSE
6832,"MUSSELWHITE, Harry Webster","House","Democrat","MI",73,73,1,1,FALSE,FALSE
6878,"NESBIT, Walter","House","Democrat","IL",73,73,1,1,FALSE,FALSE
7004,"O'BRIEN, Thomas Joseph","House","Democrat","IL",73,88,14,16,TRUE,FALSE
7013,"O'CONNELL, John Matthew","House","Democrat","RI",73,75,3,3,FALSE,FALSE
7068,"O'LOUGHLIN MCCARTHY, Kathryn Ellen","House","Democrat","KS",73,73,1,1,FALSE,FALSE
7070,"O'MAHONEY, Joseph Christopher","Senate","Democrat","WY",73,86,14,14,FALSE,FALSE
7072,"O'MALLEY, Thomas David Patrick","House","Democrat","WI",73,75,3,3,FALSE,FALSE
7126,"OVERTON, John Holmes","Senate","Democrat","LA",73,80,8,8,FALSE,FALSE
7129,"OWEN, Emmett Marshall","House","Democrat","GA",73,76,4,4,FALSE,FALSE
7372,"PETERSON, James Hardin","House","Democrat","FL",73,81,9,9,FALSE,FALSE
7386,"PEYSER, Theodore Albert","House","Democrat","NY",73,75,3,3,FALSE,FALSE
7441,"PIERCE, Walter Marcus","House","Democrat","OR",73,77,5,5,FALSE,FALSE
7495,"PLUMLEY, Charles Albert","House","Republican","VT",73,81,9,9,FALSE,FALSE
7524,"POPE, James Pinckney","Senate","Democrat","ID",73,75,3,3,FALSE,FALSE
7578,"POWERS, David Lane","House","Republican","NJ",73,79,7,7,FALSE,FALSE
7702,"RAMSAY, Robert Lincoln","House","Democrat","WV",73,82,6,10,TRUE,FALSE
7722,"RANDOLPH, Jennings","House","Democrat","WV",73,79,7,7,FALSE,FALSE
7869,"RICHARDS, James Prioleau","House","Democrat","SC",73,84,12,12,FALSE,FALSE
7884,"RICHARDSON, William Emanuel","House","Democrat","PA",73,74,2,2,FALSE,FALSE
7958,"ROBERTSON, Absalom Willis","House","Democrat","VA",73,79,7,7,FALSE,FALSE
7980,"ROBINSON, James William","House","Democrat","UT",73,79,7,7,FALSE,FALSE
8036,"ROGERS, Will","House","Democrat","OK",73,77,5,5,FALSE,FALSE
8105,"RUFFIN, James Edward","House","Democrat","MO",73,73,1,1,FALSE,FALSE
8172,"SADOWSKI, George Gregory","House","Democrat","MI",73,81,7,9,TRUE,FALSE
8198,"SANDERS, Jared Young, Jr.","House","Democrat","LA",73,77,3,5,TRUE,FALSE
8252,"SCHAEFER, Edwin Martin","House","Democrat","IL",73,77,5,5,FALSE,FALSE
8275,"SCHULTE, William Theodore","House","Democrat","IN",73,77,5,5,FALSE,FALSE
8320,"SCRUGHAM, James Graves","House","Democrat","NV",73,77,5,5,FALSE,FALSE
