GEOID,cx,cy,dist,total,hispanic,nh_white,nh_black,nh_aian,nh_asian,nh_nhpi,nh_sor,nh_two,county,side
261635080001036,12.34,16.919,-1.541,20,0,0,18,0,0,0,0,2,26163,south
261635080001037,12.568,16.891,-1.57,4,0,1,3,0,0,0,0,0,26163,south
261635080001038,11.845,16.896,-1.536,8,0,2,4,0,0,0,0,2,26163,south
261635080002000,11.165,18.368,-0.007,0,0,0,0,0,0,0,0,0,26163,south
261635080002001,11.465,17.909,-0.487,0,0,0,0,0,0,0,0,0,26163,south
261635080002002,11.094,18.301,-0.072,0,0,0,0,0,0,0,0,0,26163,south
261635080002003,10.986,18.199,-0.17,0,0,0,0,0,0,0,0,0,26163,south
261635080002004,10.811,18.289,-0.07,0,0,0,0,0,0,0,0,0,26163,south
261635080002005,11.012,18.117,-0.253,0,0,0,0,0,0,0,0,0,26163,south
261635081001000,12.698,18.452,-0.009,11,0,2,3,0,0,0,2,4,26163,south
261635081001001,12.188,18.442,-0.013,0,0,0,0,0,0,0,0,0,26163,south
261635081001002,11.804,18.411,-0.018,0,0,0,0,0,0,0,0,0,26163,south
261635081001003,12.121,18.294,-0.157,21,0,1,15,0,0,0,0,5,26163,south
261635081001004,11.98,18.363,-0.078,11,0,2,8,0,0,0,0,1,26163,south
261635081001005,12.295,18.305,-0.156,16,0,0,16,0,0,0,0,0,26163,south
261635081001006,12.396,18.311,-0.15,18,1,3,12,0,0,0,0,2,26163,south
261635081001007,12.488,18.317,-0.143,26,0,5,19,0,2,0,0,0,26163,south
261635081001008,12.577,18.319,-0.142,37,1,15,18,0,0,0,1,2,26163,south
261635081001009,12.666,18.316,-0.145,65,3,20,42,0,0,0,0,0,26163,south
261635081001010,12.866,18.433,-0.031,19,0,12,7,0,0,0,0,0,26163,south
261635081001011,13.071,18.08,-0.39,0,0,0,0,0,0,0,0,0,26163,south
261635081001012,13.007,18.329,-0.138,4,0,0,4,0,0,0,0,0,26163,south
261635081001013,12.931,18.305,-0.16,12,0,5,7,0,0,0,0,0,26163,south
261635081001014,12.845,18.312,-0.151,22,1,0,20,0,0,0,0,1,26163,south
261635081001015,12.756,18.313,-0.148,66,2,7,56,0,0,0,0,1,26163,south
261635081001016,12.771,18.066,-0.395,67,0,0,65,0,0,0,0,2,26163,south
261635081001017,12.86,18.072,-0.392,20,2,1,16,0,1,0,0,0,26163,south
261635081001018,12.946,18.077,-0.389,25,0,0,24,1,0,0,0,0,26163,south
261635081001019,13.015,18.08,-0.388,14,1,5,4,0,3,0,0,1,26163,south
261635081001020,13.03,17.806,-0.663,15,0,3,11,0,0,0,1,0,26163,south
261635081001021,12.963,17.8,-0.666,19,1,7,11,0,0,0,0,0,26163,south
261635081001022,12.877,17.794,-0.67,25,0,0,24,0,0,0,0,1,26163,south
261635081001023,12.789,17.788,-0.673,32,0,0,30,0,0,0,1,1,26163,south
261635081001024,12.7,17.782,-0.679,29,0,8,20,0,0,0,0,1,26163,south
261635081001025,12.682,18.061,-0.4,60,0,0,57,0,0,0,0,3,26163,south
261635081001026,12.593,18.055,-0.406,26,1,0,24,1,0,0,0,0,26163,south
261635081001027,12.505,18.049,-0.412,4,0,3,1,0,0,0,0,0,26163,south
261635081001028,12.413,18.04,-0.421,18,0,0,18,0,0,0,0,0,26163,south
261635081001029,12.312,18.034,-0.427,33,0,1,32,0,0,0,0,0,26163,south
261635081001030,12.219,18.029,-0.429,17,0,10,7,0,0,0,0,0,26163,south
261635081001031,12.011,17.98,-0.462,21,1,4,16,0,0,0,0,0,26163,south
261635081001032,11.848,18.25,-0.182,5,0,0,5,0,0,0,0,0,26163,south
261635081001033,12.138,18.025,-0.428,18,2,7,9,0,0,0,0,0,26163,south
261635081001034,11.981,18.148,-0.292,16,3,1,11,1,0,0,0,0,26163,south
261635081001035,12.33,17.757,-0.703,19,0,2,16,0,0,0,0,1,26163,south
261635081001036,12.43,17.762,-0.698,1,1,0,0,0,0,0,0,0,26163,south
261635081001037,12.522,17.77,-0.691,17,0,4,13,0,0,0,0,0,26163,south
261635081001038,12.611,17.776,-0.685,32,1,3,24,0,0,0,3,1,26163,south
261635081001039,12.202,18.299,-0.158,4,0,0,3,0,0,0,0,1,26163,south
261635081001040,11.987,18.253,-0.188,5,2,0,3,0,0,0,0,0,26163,south
261635081002000,13.102,17.257,-1.214,0,0,0,0,0,0,0,0,0,26163,south
261635081002001,13.046,17.532,-0.936,10,1,0,8,0,0,0,0,1,26163,south
261635081002002,12.98,17.528,-0.939,4,3,0,1,0,0,0,0,0,26163,south
261635081002003,12.894,17.521,-0.943,22,1,1,19,0,0,0,0,1,26163,south
261635081002004,12.805,17.514,-0.948,29,4,0,24,0,0,0,0,1,26163,south
261635081002005,12.716,17.508,-0.953,3,0,0,1,0,0,0,0,2,26163,south
261635081002006,12.627,17.501,-0.96,23,0,1,22,0,0,0,0,0,26163,south
261635081002007,12.539,17.494,-0.967,17,0,1,15,0,0,0,0,1,26163,south
261635081002008,12.358,17.491,-0.969,0,0,0,0,0,0,0,0,0,26163,south
261635081002009,12.449,17.236,-1.224,0,0,0,0,0,0,0,0,0,26163,south
261635081002010,12.553,17.232,-1.229,23,0,0,20,1,0,0,0,2,26163,south
261635081002011,12.642,17.238,-1.222,26,0,1,24,1,0,0,0,0,26163,south
261635081002012,12.731,17.245,-1.216,37,2,2,33,0,0,0,0,0,26163,south
261635081002013,12.82,17.252,-1.211,12,0,2,10,0,0,0,0,0,26163,south
261635081002014,12.908,17.259,-1.206,16,0,0,16,0,0,0,0,0,26163,south
261635081002015,12.994,17.265,-1.202,42,0,3,36,0,0,0,0,3,26163,south
261635081002016,13.061,17.27,-1.2,31,1,1,28,0,0,0,0,1,26163,south
261635081002017,13.076,16.997,-1.474,24,0,0,23,0,1,0,0,0,26163,south
261635081002018,13.01,16.993,-1.475,1,1,0,0,0,0,0,0,0,26163,south
261635081002019,12.924,16.986,-1.479,27,2,6,19,0,0,0,0,0,26163,south
261635081002020,12.835,16.98,-1.483,25,2,0,23,0,0,0,0,0,26163,south
261635081002021,12.746,16.974,-1.487,12,0,0,12,0,0,0,0,0,26163,south
261635081002022,12.658,16.992,-1.469,15,0,1,14,0,0,0,0,0,26163,south
261635081002023,12.592,16.986,-1.475,2,0,0,0,0,0,0,0,2,26163,south
261635090001000,12.336,16.762,-1.698,28,0,1,25,0,0,0,0,2,26163,south
261635090001001,11.827,16.738,-1.693,22,1,14,4,2,0,0,0,1,26163,south
261635090001002,11.855,16.646,-1.786,63,3,2,57,0,1,0,0,0,26163,south
261635090001003,12.34,16.672,-1.789,26,1,3,21,0,0,0,0,1,26163,south
261635090001004,12.346,16.583,-1.877,15,0,2,4,0,0,0,2,7,26163,south
261635090001005,11.882,16.556,-1.878,30,3,0,22,1,2,0,0,2,26163,south
261635090001006,11.907,16.469,-1.967,85,0,12,70,0,0,0,0,3,26163,south
261635090001007,12.352,16.495,-1.965,89,0,13,73,0,0,0,0,3,26163,south
261635090001008,12.357,16.408,-2.052,70,4,12,53,0,0,0,0,1,26163,south
261635090001009,11.934,16.384,-2.054,99,0,14,79,0,0,0,3,3,26163,south
261635090001010,11.96,16.302,-2.137,47,2,9,34,0,0,0,0,2,26163,south
261635090001011,12.364,16.327,-2.134,85,3,2,80,0,0,0,0,0,26163,south
261635090001012,12.369,16.249,-2.212,75,1,9,55,0,0,0,0,10,26163,south
261635090001013,11.984,16.226,-2.215,63,0,8,51,0,0,0,1,3,26163,south
261635090003000,12.374,16.169,-2.292,88,6,7,73,0,0,0,0,2,26163,south
261635090003001,12.007,16.148,-2.295,62,1,9,50,0,0,0,2,0,26163,south
261635090003002,12.031,16.068,-2.376,58,0,0,57,0,1,0,0,0,26163,south
261635090003003,12.379,16.088,-2.372,22,0,0,21,0,0,0,1,0,26163,south
261635090003004,12.385,16,-2.46,33,0,1,31,0,0,0,0,1,26163,south
261635090003005,12.033,15.989,-2.455,28,2,1,25,0,0,0,0,0,26163,south
261635090004000,13.161,16.819,-1.655,0,0,0,0,0,0,0,0,0,26163,south
261635090004001,13.132,16.817,-1.656,0,0,0,0,0,0,0,0,0,26163,south
261635090004002,13.065,16.811,-1.659,0,0,0,0,0,0,0,0,0,26163,south
261635090004003,13.204,16.452,-2.024,0,0,0,0,0,0,0,0,0,26163,south
261635090004004,13.178,16.426,-2.049,0,0,0,0,0,0,0,0,0,26163,south
261635090004005,13.073,16.723,-1.747,9,0,1,4,0,0,0,3,1,26163,south
261635090004006,13.134,16.16,-2.313,8,0,0,7,0,0,0,0,1,26163,south
261635090004007,12.905,16.628,-1.837,0,0,0,0,0,0,0,0,0,26163,south
261635090004008,12.698,16.521,-1.94,19,0,4,15,0,0,0,0,0,26163,south
261635090004009,12.778,16.275,-2.187,23,0,4,18,0,0,0,0,1,26163,south
261635090004010,12.756,16.193,-2.268,19,0,3,12,0,0,0,1,3,26163,south
261635090004011,13.023,16.111,-2.357,5,0,0,5,0,0,0,0,0,26163,south
261635090004012,12.761,16.113,-2.348,25,0,0,20,0,0,0,0,5,26163,south
261635090004013,12.766,16.03,-2.432,23,0,0,23,0,0,0,0,0,26163,south
261635090004022,13.243,16.057,-2.421,0,0,0,0,0,0,0,0,0,26163,south
261635090004023,13.277,16.079,-2.401,0,0,0,0,0,0,0,0,0,26163,south
261635090004033,13.091,16.548,-1.923,0,0,0,0,0,0,0,0,0,26163,south
261635090004034,13.082,16.636,-1.835,8,0,0,8,0,0,0,0,0,26163,south
261635090004037,13.099,16.464,-2.008,2,0,0,2,0,0,0,0,0,26163,south
261635090004038,13.105,16.383,-2.088,0,0,0,0,0,0,0,0,0,26163,south
261635090004039,13.11,16.303,-2.169,2,2,0,0,0,0,0,0,0,26163,south
261635381001000,9.624,18.272,-0.011,0,0,0,0,0,0,0,0,0,26163,south
261635381001001,9.399,18.258,-0.014,0,0,0,0,0,0,0,0,0,26163,south
261635381001002,9.275,18.109,-0.156,44,2,1,38,0,0,0,1,2,26163,south
261635381001003,9.362,18.114,-0.157,68,3,9,51,0,0,0,0,5,26163,south
261635381001004,9.447,18.12,-0.155,74,0,11,59,0,1,0,0,3,26163,south
261635381001005,9.537,18.126,-0.154,62,1,1,58,0,0,0,0,2,26163,south
261635381001006,9.631,18.132,-0.152,94,2,11,81,0,0,0,0,0,26163,south
261635381001007,9.647,17.874,-0.411,97,0,16,81,0,0,0,0,0,26163,south
261635381001008,9.561,17.934,-0.347,46,3,13,25,0,0,2,2,1,26163,south
261635381001009,9.493,17.901,-0.377,52,0,1,49,0,1,0,0,1,26163,south
261635381001010,9.414,17.871,-0.403,64,0,14,49,0,0,0,0,1,26163,south
261635381001011,9.29,17.846,-0.421,28,0,2,24,0,1,0,0,1,26163,south
261635381001012,9.375,17.784,-0.488,45,0,4,40,0,0,0,1,0,26163,south
261635381001013,9.528,17.747,-0.533,57,0,4,53,0,0,0,0,0,26163,south
261635381001014,9.309,17.574,-0.694,39,0,3,32,0,0,0,0,4,26163,south
261635381001015,9.371,17.641,-0.63,0,0,0,0,0,0,0,0,0,26163,south
261635381001016,9.426,17.562,-0.713,62,2,10,46,0,0,0,0,4,26163,south
261635381001017,9.518,17.538,-0.742,64,3,4,56,0,0,0,0,1,26163,south
261635381001018,9.58,17.654,-0.628,25,1,0,23,0,0,0,0,1,26163,south
261635381001019,9.667,17.615,-0.671,119,0,12,105,0,0,0,0,2,26163,south
261635381001020,9.604,17.507,-0.776,29,1,1,26,0,0,0,0,1,26163,south
261635381002000,10.723,18.18,-0.174,6,1,0,3,0,1,0,0,1,26163,south
261635381002001,10.874,17.873,-0.489,0,0,0,0,0,0,0,0,0,26163,south
261635381002002,10.252,18.311,-0.005,0,0,0,0,0,0,0,0,0,26163,south
261635381002003,9.822,18.284,-0.01,0,0,0,0,0,0,0,0,0,26163,south
261635381002004,10.521,18.268,-0.074,36,3,11,13,0,0,1,0,8,26163,south
261635381002005,10.288,18.25,-0.07,64,0,15,46,0,3,0,0,0,26163,south
261635381002006,10.062,18.237,-0.071,56,1,4,46,0,0,1,1,3,26163,south
261635381002007,9.855,18.224,-0.071,36,0,3,29,0,0,0,1,3,26163,south
261635381002008,9.718,18.216,-0.071,30,2,0,23,0,0,0,1,4,26163,south
261635381002009,9.726,18.084,-0.204,55,0,1,50,0,0,0,0,4,26163,south
261635381002010,9.817,18.09,-0.203,43,0,8,29,0,0,0,1,5,26163,south
261635381002011,9.908,18.096,-0.203,42,3,13,23,0,0,0,1,2,26163,south
261635381002012,10.479,17.754,-0.584,78,2,26,48,0,0,0,0,2,26163,south
261635381002013,9.997,17.803,-0.502,72,2,43,26,0,0,0,0,1,26163,south
261635381002014,9.937,17.623,-0.677,97,0,28,66,0,0,0,0,3,26163,south
261635381002015,9.92,17.89,-0.409,86,4,22,54,0,3,2,1,0,26163,south
261635381002016,9.829,17.884,-0.409,100,0,31,59,0,1,0,4,5,26163,south
261635381002017,9.738,17.879,-0.409,95,0,16,74,0,0,0,0,5,26163,south
261635381002018,9.754,17.609,-0.679,97,0,13,83,0,0,0,0,1,26163,south
261635381002019,9.845,17.615,-0.679,74,5,15,54,0,0,0,0,0,26163,south
261635381002020,11.088,17.478,-0.895,0,0,0,0,0,0,0,0,0,26163,south
261635382001000,9.812,17.292,-1.001,84,2,7,75,0,0,0,0,0,26163,south
261635382001001,9.718,17.331,-0.956,78,1,16,59,0,0,0,0,2,26163,south
261635382001002,9.627,17.381,-0.903,34,1,0,32,0,0,0,0,1,26163,south
261635382001003,9.557,17.329,-0.952,74,2,13,54,2,1,0,0,2,26163,south
261635382001004,9.471,17.29,-0.987,75,0,10,59,1,1,0,0,4,26163,south
261635382001005,9.392,17.295,-0.977,0,0,0,0,0,0,0,0,0,26163,south
261635382001006,9.955,17.145,-1.157,33,1,2,27,0,0,1,0,2,26163,south
261635382001007,9.868,17.018,-1.278,52,0,5,45,0,0,0,0,2,26163,south
261635382001008,9.693,17.16,-1.126,29,0,14,15,0,0,0,0,0,26163,south
261635382001009,9.67,17.058,-1.227,50,1,8,39,0,0,0,0,2,26163,south
261635382001010,9.631,16.958,-1.326,80,0,24,53,0,0,0,0,3,26163,south
261635382001011,9.436,17.142,-1.133,40,1,4,31,0,1,0,0,3,26163,south
261635382001012,9.343,17.049,-1.221,51,3,7,35,0,3,0,0,3,26163,south
261635382001013,9.325,17.337,-0.931,21,1,1,15,0,0,0,0,4,26163,south
261635382001014,9.458,16.988,-1.289,42,0,5,33,0,0,0,3,1,26163,south
261635382001015,9.47,16.821,-1.456,43,1,0,41,0,0,0,0,1,26163,south
261635382001016,9.659,16.822,-1.463,66,3,19,44,0,0,0,0,0,26163,south
261635382001017,9.876,16.817,-1.48,25,0,6,19,0,0,0,0,0,26163,south
261635382001018,9.987,16.848,-1.456,46,0,5,41,0,0,0,0,0,26163,south
261635382001019,9.921,16.718,-1.582,54,4,9,38,1,0,0,0,2,26163,south
261635382001020,9.683,16.709,-1.577,61,1,14,45,0,0,0,0,1,26163,south
261635382001021,9.498,16.695,-1.584,44,3,2,35,1,1,0,0,2,26163,south
261635382001022,9.365,16.761,-1.51,23,0,0,23,0,0,0,0,0,26163,south
261635382002000,11.217,17.245,-1.133,0,0,0,0,0,0,0,0,0,26163,south
261635382002001,11.159,17.21,-1.165,26,0,0,26,0,0,0,0,0,26163,south
261635382002002,10.21,17.297,-1.017,135,3,41,85,0,2,0,0,4,26163,south
261635382002003,10.458,17.172,-1.164,24,0,11,10,0,2,0,0,1,26163,south
261635382002004,10.401,16.807,-1.523,31,1,3,24,0,0,0,3,0,26163,south
261635382002005,10.221,17.212,-1.103,18,2,9,7,0,0,0,0,0,26163,south
261635382002006,10.58,17.181,-1.165,10,0,4,6,0,0,0,0,0,26163,south
261635382002007,10.697,17.186,-1.166,30,4,2,21,0,1,0,0,2,26163,south
261635382002008,10.236,16.953,-1.362,42,0,3,33,0,0,0,0,6,26163,south
261635382002009,10.814,17.19,-1.169,44,2,4,37,0,0,0,1,0,26163,south
261635382002010,10.93,17.191,-1.175,28,0,13,15,0,0,0,0,0,26163,south
261635382002011,10.042,17.055,-1.252,103,4,14,74,0,5,0,3,3,26163,south
261635382002012,11.395,16.918,-1.472,0,0,0,0,0,0,0,0,0,26163,south
261635382002013,11.294,16.968,-1.415,20,0,5,15,0,0,0,0,0,26163,south
261635382002014,11.168,16.964,-1.412,25,0,8,14,0,0,0,0,3,26163,south
261635382002015,11.055,17.178,-1.194,37,0,5,30,1,0,0,0,1,26163,south
261635382002016,11.034,16.971,-1.4,37,0,4,27,1,0,0,0,5,26163,south
261635382002017,10.897,16.995,-1.369,24,0,9,15,0,0,0,0,0,26163,south
261635382002018,10.748,17.018,-1.337,23,1,1,21,0,0,0,0,0,26163,south
261635382002019,10.615,17.039,-1.309,0,0,0,0,0,0,0,0,0,26163,south
261635382002020,10.541,16.942,-1.401,23,2,9,12,0,0,0,0,0,26163,south
261635382002021,10.357,17.092,-1.235,33,3,8,21,0,0,0,0,1,26163,south
261635382002022,10.318,16.953,-1.37,9,0,0,9,0,0,0,0,0,26163,south
261635382002023,10.578,16.765,-1.58,0,0,0,0,0,0,0,0,0,26163,south
261635382002024,10.83,16.781,-1.579,34,0,4,29,0,1,0,0,0,26163,south
261635382002025,10.751,16.902,-1.454,32,0,17,15,0,0,0,0,0,26163,south
261635382002026,11.024,16.832,-1.539,43,1,3,38,0,0,0,0,1,26163,south
261635382002027,11.305,16.812,-1.571,36,5,6,20,1,1,0,0,3,26163,south
261635382002028,11.275,16.749,-1.631,0,0,0,0,0,0,0,0,0,26163,south
261635382002029,10.938,16.728,-1.639,0,0,0,0,0,0,0,0,0,26163,south
261635382002030,10.67,16.714,-1.637,0,0,0,0,0,0,0,0,0,26163,south
261635383002000,11.623,16.502,-1.911,0,0,0,0,0,0,0,0,0,26163,south
261635383002001,11.37,16.146,-2.243,0,0,0,0,0,0,0,0,0,26163,south
261635383002004,11.881,16.03,-2.405,0,0,0,0,0,0,0,0,0,26163,south
261635384001000,10.129,16.273,-2.037,146,1,18,121,0,0,0,0,6,26163,south
261635384001001,10.032,16.555,-1.751,70,0,11,55,0,0,0,0,4,26163,south
261635384001002,9.931,16.55,-1.75,67,0,6,54,0,0,0,0,7,26163,south
261635384001003,9.831,16.545,-1.749,54,1,15,34,0,2,0,1,1,26163,south
261635384001004,9.726,16.54,-1.747,77,0,16,58,0,0,0,0,3,26163,south
261635384001005,9.614,16.534,-1.749,58,1,9,46,0,0,0,0,2,26163,south
261635384001006,9.5,16.528,-1.751,71,3,17,43,0,0,0,0,8,26163,south
261635384001007,9.384,16.522,-1.75,47,7,10,29,0,0,0,0,1,26163,south
261635384001008,9.398,16.323,-1.95,27,0,0,21,0,0,0,0,6,26163,south
261635384001009,9.514,16.329,-1.951,48,3,0,44,0,0,0,0,1,26163,south
261635384001010,9.628,16.334,-1.95,65,1,7,55,0,0,0,0,2,26163,south
261635384001011,9.74,16.34,-1.948,64,0,27,36,0,1,0,0,0,26163,south
261635384001012,9.845,16.345,-1.95,42,0,17,22,0,0,0,0,3,26163,south
261635384001013,9.945,16.35,-1.952,40,4,5,31,0,0,0,0,0,26163,south
261635384001014,10.045,16.354,-1.952,55,4,10,40,0,0,0,0,1,26163,south
261635384001015,10.057,16.182,-2.126,58,0,14,43,0,0,0,0,1,26163,south
261635384001016,9.957,16.177,-2.125,36,2,12,20,0,0,0,0,2,26163,south
261635384001017,9.856,16.172,-2.123,45,4,8,32,0,0,0,0,1,26163,south
261635384001018,9.752,16.167,-2.121,50,0,0,47,0,0,0,0,3,26163,south
261635384001019,9.583,16.159,-2.123,0,0,0,0,0,0,0,0,0,26163,south
261635384001020,9.41,16.15,-2.124,30,4,0,24,0,0,0,0,2,26163,south
261635384001021,9.424,15.95,-2.325,31,0,0,26,0,0,0,0,5,26163,south
261635384001022,9.54,15.955,-2.325,46,0,20,26,0,0,0,0,0,26163,south
261635384001023,9.655,15.961,-2.324,42,1,2,39,0,0,0,0,0,26163,south
261635384001024,9.766,15.967,-2.322,74,0,1,69,0,0,0,0,4,26163,south
261635384001025,9.87,15.972,-2.324,73,1,14,50,0,1,0,1,6,26163,south
261635384001026,9.97,15.977,-2.326,84,1,2,77,0,0,0,1,3,26163,south
261635384001027,10.071,15.983,-2.325,53,2,3,40,0,3,0,1,4,26163,south
261635385003000,9.152,15.773,-2.485,104,4,0,98,0,0,0,1,1,26163,south
261635386001000,8.826,16.504,-1.733,69,0,10,56,0,0,0,0,3,26163,south
261635386001001,8.724,16.498,-1.732,49,2,0,44,0,1,0,0,2,26163,south
261635386001002,8.622,16.492,-1.732,86,1,3,80,0,0,0,1,1,26163,south
261635386001003,8.522,16.485,-1.733,56,2,0,52,0,0,0,2,0,26163,south
261635386001004,8.535,16.288,-1.931,94,0,0,90,0,0,0,0,4,26163,south
261635386001005,8.636,16.294,-1.931,57,0,0,56,0,0,0,0,1,26163,south
261635386001006,8.738,16.3,-1.931,68,1,0,65,0,1,0,0,1,26163,south
261635386001007,8.84,16.307,-1.932,94,1,2,90,0,0,0,0,1,26163,south
261635386001008,8.854,16.108,-2.131,83,0,4,74,0,0,0,0,5,26163,south
261635386001009,8.752,16.103,-2.13,93,3,0,87,0,0,0,0,3,26163,south
261635386001010,8.65,16.097,-2.129,75,1,2,69,0,0,0,0,3,26163,south
261635386001011,8.548,16.092,-2.128,91,3,0,88,0,0,0,0,0,26163,south
261635386001012,8.562,15.894,-2.326,79,0,0,73,0,0,0,0,6,26163,south
261635386001013,8.663,15.899,-2.328,74,1,0,69,0,0,0,2,2,26163,south
261635386001014,8.766,15.904,-2.329,75,0,0,72,0,0,0,0,3,26163,south
261635386001015,8.868,15.91,-2.331,92,1,1,89,0,0,0,0,1,26163,south
261635386002000,8.038,16.466,-1.721,70,0,5,63,0,0,0,1,1,26163,south
261635386002001,7.949,16.462,-1.719,85,0,6,78,0,0,0,0,1,26163,south
261635386002002,7.859,16.459,-1.717,78,0,2,76,0,0,0,0,0,26163,south
261635386002003,7.769,16.454,-1.715,29,0,0,22,0,0,0,5,2,26163,south
261635386002004,7.781,16.256,-1.914,41,0,0,34,0,0,0,3,4,26163,south
261635386002005,7.87,16.26,-1.916,94,3,8,82,0,0,0,0,1,26163,south
261635386002006,7.96,16.263,-1.919,106,1,4,98,0,0,0,0,3,26163,south
261635386002007,8.05,16.267,-1.921,57,0,1,53,0,0,0,1,2,26163,south
261635386002008,8.062,16.069,-2.12,85,0,0,84,0,1,0,0,0,26163,south
261635386002009,7.972,16.065,-2.118,75,2,0,71,0,0,0,0,2,26163,south
261635386002010,7.882,16.061,-2.116,70,0,0,69,0,0,0,0,1,26163,south
261635386002011,7.793,16.056,-2.114,54,1,2,50,0,0,0,0,1,26163,south
261635386002012,7.805,15.857,-2.314,51,2,4,40,0,0,0,2,3,26163,south
261635386002013,7.894,15.861,-2.316,71,3,0,60,3,0,0,0,5,26163,south
261635386002014,7.984,15.866,-2.318,75,1,8,65,1,0,0,0,0,26163,south
261635386002015,8.074,15.87,-2.319,50,0,1,49,0,0,0,0,0,26163,south
261635386003000,8.424,16.481,-1.73,56,1,0,53,0,0,0,0,2,26163,south
261635386003001,8.324,16.477,-1.728,65,0,0,63,0,0,0,2,0,26163,south
261635386003002,8.225,16.473,-1.726,74,1,0,65,0,0,0,0,8,26163,south
261635386003003,8.129,16.47,-1.723,66,1,0,61,0,0,0,0,4,26163,south
261635386003004,8.14,16.271,-1.922,72,0,2,70,0,0,0,0,0,26163,south
261635386003005,8.235,16.275,-1.924,80,2,5,72,0,0,0,0,1,26163,south
261635386003006,8.335,16.28,-1.926,78,0,0,73,0,0,0,3,2,26163,south
261635386003007,8.434,16.284,-1.929,85,0,5,80,0,0,0,0,0,26163,south
261635386003008,8.447,16.087,-2.126,75,0,0,75,0,0,0,0,0,26163,south
261635386003009,8.347,16.082,-2.125,82,1,1,79,0,0,0,0,1,26163,south
261635386003010,8.247,16.077,-2.123,76,2,0,74,0,0,0,0,0,26163,south
261635386003011,8.152,16.073,-2.121,89,0,1,83,0,0,0,2,3,26163,south
261635386003012,8.164,15.874,-2.321,72,0,0,66,0,0,0,0,6,26163,south
261635386003013,8.26,15.879,-2.322,58,0,0,56,0,0,0,0,2,26163,south
261635386003014,8.361,15.884,-2.324,83,1,3,77,0,0,0,2,0,26163,south
261635386003015,8.461,15.889,-2.325,0,0,0,0,0,0,0,0,0,26163,south
261635386004000,9.281,16.532,-1.733,29,0,1,25,0,0,0,0,3,26163,south
261635386004001,9.192,16.527,-1.733,44,1,10,30,0,0,0,0,3,26163,south
261635386004002,9.103,16.522,-1.734,63,0,0,63,0,0,0,0,0,26163,south
261635386004003,9.014,16.516,-1.734,66,0,1,58,0,0,0,0,7,26163,south
261635386004004,8.924,16.51,-1.734,62,3,1,56,0,0,0,1,1,26163,south
261635386004005,8.937,16.312,-1.932,85,2,5,76,2,0,0,0,0,26163,south
261635386004006,9.028,16.318,-1.933,70,0,4,65,0,0,0,0,1,26163,south
261635386004007,9.117,16.323,-1.933,84,2,0,74,0,0,0,5,3,26163,south
261635386004008,9.206,16.328,-1.933,83,2,3,78,0,0,0,0,0,26163,south
261635386004009,9.294,16.334,-1.933,28,1,0,24,0,0,0,1,2,26163,south
261635386004010,9.308,16.133,-2.134,40,0,0,40,0,0,0,0,0,26163,south
261635386004011,9.22,16.128,-2.134,85,0,0,80,0,1,0,0,4,26163,south
261635386004012,9.131,16.123,-2.133,77,0,6,69,0,1,0,0,1,26163,south
261635386004013,9.042,16.119,-2.133,74,0,0,73,0,0,0,0,1,26163,south
261635386004014,8.951,16.113,-2.132,78,2,5,64,0,0,0,7,0,26163,south
261635386004015,8.965,15.914,-2.332,73,0,0,64,1,0,0,0,8,26163,south
261635386004016,9.056,15.919,-2.333,75,0,1,74,0,0,0,0,0,26163,south
261635386004017,9.145,15.924,-2.334,81,1,2,74,0,0,0,0,4,26163,south
261635386004018,9.234,15.928,-2.335,83,3,5,67,0,0,0,2,6,26163,south
261635386004019,9.322,15.933,-2.335,41,2,0,39,0,0,0,0,0,26163,south
261635387002000,7.681,16.45,-1.714,29,0,1,28,0,0,0,0,0,26163,south
261635387002001,7.456,16.439,-1.711,22,0,0,20,0,0,0,0,2,26163,south
261635387002002,7.231,16.427,-1.708,47,0,0,47,0,0,0,0,0,26163,south
261635387002003,7.142,16.422,-1.707,60,1,2,57,0,0,0,0,0,26163,south
261635387002004,7.017,16.316,-1.804,0,0,0,0,0,0,0,0,0,26163,south
261635387002005,7.013,16.015,-2.104,43,2,0,40,0,0,0,0,1,26163,south
261635387002006,7.078,16.018,-2.106,44,3,0,41,0,0,0,0,0,26163,south
261635387002007,7.166,16.022,-2.109,75,1,5,68,0,0,0,0,1,26163,south
261635387002008,7.154,16.222,-1.908,71,0,0,68,0,0,0,0,3,26163,south
261635387002009,7.243,16.227,-1.909,60,0,1,58,0,0,0,1,0,26163,south
261635387002010,7.334,16.232,-1.91,89,0,0,88,0,0,0,0,1,26163,south
261635387002011,7.425,16.237,-1.91,76,0,0,75,0,0,0,1,0,26163,south
261635387002012,7.515,16.242,-1.911,79,2,2,74,0,0,0,1,0,26163,south
261635387002013,7.604,16.247,-1.912,83,2,3,76,1,0,0,0,1,26163,south
261635387002014,7.693,16.252,-1.913,56,0,0,55,0,0,0,0,1,26163,south
261635387002015,7.705,16.052,-2.113,43,0,1,41,0,0,0,0,1,26163,south
261635387002016,7.616,16.047,-2.113,80,0,0,78,0,0,0,0,2,26163,south
261635387002017,7.526,16.042,-2.112,63,2,0,60,0,0,0,0,1,26163,south
261635387002018,7.437,16.037,-2.111,71,1,1,68,0,0,0,0,1,26163,south
261635387002019,7.346,16.032,-2.111,82,0,4,78,0,0,0,0,0,26163,south
