"division","piece","x","y"
"Pacific",40,116.065,6.43961
"Pacific",40,124.176,8.57919
"Pacific",40,137.422,11.8952
"Pacific",40,144.708,13.6529
"Pacific",40,158.012,16.7537
"Pacific",40,155.776,26.534
"Pacific",40,153.068,38.2184
"Pacific",40,150.754,48.5969
"Pacific",40,148.502,58.6071
"Pacific",40,148.045,60.8722
"Pacific",40,147.504,61.7646
"Pacific",40,148.29,63.7464
"Pacific",40,148.457,65.2655
"Pacific",40,147.433,66.5838
"Pacific",40,147.879,68.2948
"Pacific",40,148.215,69.9567
"Pacific",40,148.827,71.3001
"Pacific",40,150.074,72.6244
"Pacific",40,150.931,72.8756
"Pacific",40,151.454,73.7879
"Pacific",40,151.344,74.7135
"Pacific",40,151.878,76.0128
"Pacific",40,148.187,80.6306
"Pacific",40,146.454,83.8592
"Pacific",40,145.083,85.0527
"Pacific",40,144.786,86.8258
"Pacific",40,143.045,88.9965
"Pacific",40,141.221,89.6711
"Pacific",40,139.576,92.3697
"Pacific",40,138.257,93.4779
"Pacific",40,137.702,94.9506
"Pacific",40,138.082,96.1644
"Pacific",40,139.359,98.1056
"Pacific",40,140.427,98.3742
"Pacific",40,140.346,99.1073
"Pacific",40,141.049,99.9848
"Pacific",40,139.78,100.947
"Pacific",40,140.057,102.022
"Pacific",40,139.063,104.22
"Pacific",40,138.198,105.323
"Pacific",40,137.274,109.238
"Pacific",40,135.063,119.081
"Pacific",40,132.554,130.239
"Pacific",40,131.088,136.779
"Pacific",40,123.498,135.072
"Pacific",40,108.88,131.699
"Pacific",40,103.416,130.342
"Pacific",40,93.4395,127.787
"Pacific",40,89.8436,141.686
"Pacific",40,87.8234,149.638
"Pacific",40,84.4357,162.762
"Pacific",40,81.3896,174.161
"Pacific",40,80.1508,179.185
"Pacific",40,84.3473,185.473
"Pacific",41,90.7358,7.30961
"Pacific",41,89.8253,8.47001
"Pacific",41,89.7213,9.44005
"Pacific",41,88.8677,9.38381
"Pacific",41,87.1977,8.13825
"Pacific",41,86.2589,7.04106
"Pacific",41,85.9827,5.4183
"Pacific",41,86.0515,3.74616
"Pacific",41,88.0171,4.02417
"Pacific",41,89.9551,2.95237
"Pacific",41,91.0835,4.10813
"Pacific",41,91.5365,5.73663
"Pacific",41,90.6253,6.51156
"Pacific",41,90.7358,7.30961
"Pacific",42,114.592,516.411
"Pacific",42,114.848,516.52
"Pacific",42,114.617,517.443
"Pacific",42,114.176,517.367
"Pacific",42,114.075,517.059
"Pacific",42,114.592,516.411
"Pacific",43,111.113,515.751
"Pacific",43,110.71,515.704
"Pacific",43,110.73,515.366
"Pacific",43,111.136,515.459
"Pacific",43,111.113,515.751
"Pacific",44,120.072,513.061
"Pacific",44,118.341,512.926
"Pacific",44,118.016,513.093
"Pacific",44,117.607,513.543
"Pacific",44,117.276,513.424
"Pacific",44,117.74,512.806
"Pacific",44,118.398,512.3
"Pacific",44,119.818,512.222
"Pacific",44,120.059,512.502
"Pacific",44,120.526,512.742
"Pacific",44,120.072,513.061
"Pacific",45,109.776,512.589
"Pacific",45,108.83,512.511
"Pacific",45,108.969,512.265
"Pacific",45,109.375,512.087
"Pacific",45,109.776,512.589
"Pacific",46,189.431,503.164
"Pacific",46,190.15,502.927
"Pacific",46,190.702,503.307
"Pacific",46,191.108,503.321
"Pacific",46,191.466,503.537
"Pacific",46,191.578,503.976
"Pacific",46,191.916,504.355
"Pacific",46,192.854,504.778
"Pacific",46,193.593,505.373
"Pacific",46,193.833,505.997
"Pacific",46,194.114,505.958
"Pacific",46,194.609,506.536
"Pacific",46,195.318,506.901
"Pacific",46,195.019,507.275
"Pacific",46,195.711,507.872
"Pacific",46,196.035,507.848
"Pacific",46,196.423,508.329
"Pacific",46,196.408,508.831
"Pacific",46,196.706,509.229
"Pacific",46,196.971,509.987
"Pacific",46,197.271,510.578
"Pacific",46,197.209,511.187
"Pacific",46,196.765,511.385
"Pacific",46,196.234,511.405
"Pacific",46,195.78,511.13
"Pacific",46,195.046,511.58
"Pacific",46,195.079,512.079
"Pacific",46,194.378,512.144
"Pacific",46,194.238,511.844
"Pacific",46,193.725,511.576
"Pacific",46,192.838,510.854
"Pacific",46,192.366,510.258
"Pacific",46,192.189,509.626
"Pacific",46,191.581,509.717
"Pacific",46,191.242,509.393
"Pacific",46,190.794,509.36
"Pacific",46,190.446,508.776
"Pacific",46,190.15,508.619
"Pacific",46,189.84,508.697
"Pacific",46,189.706,507.43
"Pacific",46,189.822,506.948
"Pacific",46,189.526,506.678
"Pacific",46,189.431,506.37
"Pacific",46,188.662,506.463
"Pacific",46,188.502,506.122
"Pacific",46,188.814,505.745
"Pacific",46,189.108,504.876
"Pacific",46,188.808,504.071
"Pacific",46,188.665,503.442
"Pacific",46,188.859,503.214
"Pacific",46,189.431,503.164
"Pacific",47,120.356,504.831
"Pacific",47,120.86,504.438
"Pacific",47,121.294,504.413
"Pacific",47,121.741,504.231
"Pacific",47,121.828,503.813
"Pacific",47,122.151,504.058
"Pacific",47,122.434,503.751
"Pacific",47,122.035,503.297
"Pacific",47,122.368,502.794
"Pacific",47,122.667,502.657
"Pacific",47,122.731,502.371
"Pacific",47,123.237,501.756
"Pacific",47,123.618,501.544
"Pacific",47,123.749,501.166
"Pacific",47,124.056,501.093
"Pacific",47,124.224,500.785
"Pacific",47,124.524,500.722
"Pacific",47,124.431,500.264
"Pacific",47,124.585,499.903
"Pacific",47,125.418,499.659
"Pacific",47,125.482,499.962
"Pacific",47,125.33,500.375
"Pacific",47,124.942,500.976
"Pacific",47,124.995,501.315
"Pacific",47,125.356,501.386
"Pacific",47,125.621,500.951
"Pacific",47,125.868,501.269
"Pacific",47,126.183,501.136
"Pacific",47,126.668,501.422
"Pacific",47,127.217,501.928
"Pacific",47,127.298,502.249
"Pacific",47,127.09,502.521
"Pacific",47,126.529,502.443
"Pacific",47,126.282,502.668
"Pacific",47,125.434,502.867
"Pacific",47,125.08,502.815
"Pacific",47,124.934,503.041
"Pacific",47,124.168,503.452
"Pacific",47,124.317,503.713
"Pacific",47,124.058,504.263
"Pacific",47,124.233,504.661
"Pacific",47,124.61,504.132
"Pacific",47,124.968,504.158
"Pacific",47,125.302,503.931
"Pacific",47,125.629,504.121
"Pacific",47,125.553,504.63
"Pacific",47,126.016,504.886
"Pacific",47,125.739,505.175
"Pacific",47,125.277,505.306
"Pacific",47,125.706,505.853
"Pacific",47,126.211,505.921
"Pacific",47,126.222,506.105
"Pacific",47,125.7,506.897
"Pacific",47,125.946,507.409
"Pacific",47,125.72,507.671
"Pacific",47,125.204,507.117
"Pacific",47,124.885,507.033
"Pacific",47,124.702,507.818
"Pacific",47,124.49,508.078
"Pacific",47,123.667,508.243
"Pacific",47,123.654,508.674
"Pacific",47,123.823,509.013
"Pacific",47,123.277,509.196
"Pacific",47,122.606,509.848
"Pacific",47,122.355,509.955
"Pacific",47,122.14,509.353
"Pacific",47,121.864,509.322
"Pacific",47,121.55,509.552
"Pacific",47,121.677,509.884
"Pacific",47,121.688,510.548
"Pacific",47,121.479,510.552
"Pacific",47,120.685,510.959
"Pacific",47,120.239,511.437
"Pacific",47,120.086,511.78
"Pacific",47,119.625,511.827
"Pacific",47,119.707,511.453
"Pacific",47,119.112,510.804
"Pacific",47,119.09,510.36
"Pacific",47,118.368,509.841
"Pacific",47,118.392,509.055
"Pacific",47,118.159,508.261
"Pacific",47,117.499,508.058
"Pacific",47,117.552,507.579
"Pacific",47,118.095,506.666
"Pacific",47,118.418,506.28
"Pacific",47,119.494,505.749
"Pacific",47,120.162,505.797
"Pacific",47,120.373,505.55
"Pacific",47,120.356,504.831
"Pacific",48,186.632,499.969
"Pacific",48,186.098,499.697
"Pacific",48,186.144,499.389
"Pacific",48,186.488,499.132
"Pacific",48,188.437,499.132
"Pacific",48,189.164,498.876
"Pacific",48,189.708,499.208
"Pacific",48,190.197,499.852
"Pacific",48,190.591,499.896
"Pacific",48,190.885,500.21
"Pacific",48,191.387,500.388
"Pacific",48,191.532,500.736
"Pacific",48,191.45,501.134
"Pacific",48,191.084,501.5
"Pacific",48,190.3,501.674
"Pacific",48,189.963,502.2
"Pacific",48,189.568,502.275
"Pacific",48,188.453,502.761
"Pacific",48,188.006,503.23
"Pacific",48,188.122,504.284
"Pacific",48,188.002,504.6
"Pacific",48,188.104,505.142
"Pacific",48,187.681,505.251
"Pacific",48,187.686,505.669
"Pacific",48,187.908,506.346
"Pacific",48,187.452,507.147
"Pacific",48,187.033,506.524
"Pacific",48,187.313,506.454
"Pacific",48,187.411,505.72
"Pacific",48,187.042,505.192
"Pacific",48,186.563,504.037
"Pacific",48,186.525,502.788
"Pacific",48,186.086,502.771
"Pacific",48,186.029,502.363
"Pacific",48,185.698,502.152
"Pacific",48,185.285,501.284
"Pacific",48,185.292,501.011
"Pacific",48,185.558,500.469
"Pacific",48,185.916,500.221
"Pacific",48,186.297,500.323
"Pacific",48,186.85,500.911
"Pacific",48,187.013,500.599
"Pacific",48,186.632,499.969
"Pacific",49,178.41,493.858
"Pacific",49,178.723,494.123
"Pacific",49,180.317,494.535
"Pacific",49,180.854,494.435
"Pacific",49,181.438,494.594
"Pacific",49,181.716,495.254
"Pacific",49,181.535,495.55
"Pacific",49,181.951,496.206
"Pacific",49,182.778,497.662
"Pacific",49,183.001,498.421
"Pacific",49,183.096,499.085
"Pacific",49,183.98,500.687
"Pacific",49,184.25,501.09
"Pacific",49,184.803,502.158
"Pacific",49,185.088,503.077
"Pacific",49,185.002,503.295
"Pacific",49,185.232,503.733
"Pacific",49,185.575,504.789
"Pacific",49,185.621,505.413
"Pacific",49,185.035,505.084
"Pacific",49,184.826,504.731
"Pacific",49,184.485,504.503
"Pacific",49,183.385,503.266
"Pacific",49,182.339,502.566
"Pacific",49,181.977,502.589
"Pacific",49,181.587,502.251
"Pacific",49,181.741,501.886
"Pacific",49,181.919,501.001
"Pacific",49,181.071,500.698
"Pacific",49,181.022,501.328
"Pacific",49,180.338,501.612
"Pacific",49,180.228,501.079
"Pacific",49,180.449,500.757
"Pacific",49,179.914,500.28
"Pacific",49,179.919,499.891
"Pacific",49,179.534,499.189
"Pacific",49,178.665,498.486
"Pacific",49,178.42,498.53
"Pacific",49,178.071,498.196
"Pacific",49,177.623,497.388
"Pacific",49,177.308,497.079
"Pacific",49,176.52,496.688
"Pacific",49,176.378,496.032
"Pacific",49,176.362,495.663
"Pacific",49,176.816,495.185
"Pacific",49,176.58,494.584
"Pacific",49,177.645,494.136
"Pacific",49,178.161,494.101
"Pacific",49,178.41,493.858
"Pacific",50,293.405,485.649
"Pacific",50,295.333,486.49
"Pacific",50,297.645,488.193
"Pacific",50,299.226,488.36
"Pacific",50,303.086,490.067
"Pacific",50,304.817,491.391
"Pacific",50,306.164,492.821
"Pacific",50,306.179,495.054
"Pacific",50,307.514,494.839
"Pacific",50,308.07,496.692
"Pacific",50,310.749,498.463
"Pacific",50,309.739,500.175
"Pacific",50,307.371,501.992
"Pacific",50,305.071,503.123
"Pacific",50,303.324,503.04
"Pacific",50,300.203,505.216
"Pacific",50,299.344,505.47
"Pacific",50,297.561,508.421
"Pacific",50,296.601,509.357
"Pacific",50,295.693,508.454
"Pacific",50,293.093,507.296
"Pacific",50,292.541,506.205
"Pacific",50,292.935,501.841
"Pacific",50,291.875,499.42
"Pacific",50,291.417,497.293
"Pacific",50,290.57,496.563
"Pacific",50,289.974,495.153
"Pacific",50,290.213,494.281
"Pacific",50,292.421,492.396
"Pacific",50,293.795,490.71
"Pacific",50,293.897,489.952
"Pacific",50,292.806,488.248
"Pacific",50,292.789,485.94
"Pacific",50,293.405,485.649
"Pacific",51,183.703,493.341
"Pacific",51,183.76,493.634
"Pacific",51,184.631,494.417
"Pacific",51,185.126,494.959
"Pacific",51,185.376,495.671
"Pacific",51,185.795,496.032
"Pacific",51,185.827,496.835
"Pacific",51,186.057,497.517
"Pacific",51,186.417,497.769
"Pacific",51,186.214,498.117
"Pacific",51,185.806,498.016
"Pacific",51,185.502,498.347
"Pacific",51,185.352,498.92
"Pacific",51,184.887,499.514
"Pacific",51,184.655,500.126
"Pacific",51,184.45,500.236
"Pacific",51,184.076,499.793
"Pacific",51,183.827,499.028
"Pacific",51,183.798,497.955
"Pacific",51,182.86,496.441
"Pacific",51,181.88,494.171
"Pacific",51,180.916,492.909
"Pacific",51,180.766,492.426
"Pacific",51,181.143,492.614
"Pacific",51,181.761,493.223
"Pacific",51,182.002,493.623
"Pacific",51,182.267,493.478
"Pacific",51,183.201,493.432
"Pacific",51,183.703,493.341
"Pacific",52,121.985,494.905
"Pacific",52,122.19,495.133
"Pacific",52,122.07,495.427
"Pacific",52,121.667,495.492
"Pacific",52,121.406,495.085
"Pacific",52,121.985,494.905
"Pacific",53,126.35,488.032
"Pacific",53,126.698,488.174
"Pacific",53,126.366,488.916
"Pacific",53,125.994,489.092
"Pacific",53,126.028,488.621
"Pacific",53,126.35,488.032
"Pacific",54,282.052,481.217
"Pacific",54,279.923,481.624
"Pacific",54,279.893,480.657
"Pacific",54,281.595,479.864
"Pacific",54,282.052,481.217
"Pacific",55,286.917,474.005
"Pacific",55,287.708,474.805
"Pacific",55,289.936,476.221
"Pacific",55,290.864,476.478
"Pacific",55,290.902,478.187
"Pacific",55,288.8,479.437
"Pacific",55,287.476,479.427
"Pacific",55,284.721,480.317
"Pacific",55,283.825,479.975
"Pacific",55,283.126,476.6
"Pacific",55,282.07,476.82
"Pacific",55,280.52,476.073
"Pacific",55,279.396,474.332
"Pacific",55,279.706,473.285
"Pacific",55,280.712,472.45
"Pacific",55,281.647,472.651
"Pacific",55,282.997,474.716
"Pacific",55,285.432,473.86
"Pacific",55,286.917,474.005
"Pacific",56,274.594,475.986
"Pacific",56,273.487,474.463
"Pacific",56,275.487,474.255
"Pacific",56,276.547,474.791
"Pacific",56,277.612,476.093
"Pacific",56,277.122,477.072
"Pacific",56,274.988,477.591
"Pacific",56,274.594,475.986
"Pacific",57,91.9785,449.154
"Pacific",57,93.5291,448.763
"Pacific",57,94.5965,448.585
"Pacific",57,96.0116,448.737
"Pacific",57,96.5189,449.02
"Pacific",57,96.1617,449.338
"Pacific",57,95.7075,449.953
"Pacific",57,95.6637,450.75
"Pacific",57,95.4188,451.146
"Pacific",57,95.6165,451.739
"Pacific",57,95.8489,452.026
"Pacific",57,96.3682,451.94
"Pacific",57,97.2147,452.221
"Pacific",57,98.2264,452.168
"Pacific",57,98.5058,452.519
"Pacific",57,99.0088,452.525
"Pacific",57,99.2259,452.662
"Pacific",57,99.7457,452.434
"Pacific",57,100.452,452.867
"Pacific",57,101.502,451.501
"Pacific",57,101.853,451.585
"Pacific",57,102.177,451.895
"Pacific",57,102.701,451.805
"Pacific",57,102.518,451.286
"Pacific",57,101.977,450.896
"Pacific",57,101.077,450.623
"Pacific",57,100.496,450.844
"Pacific",57,100.716,449.865
"Pacific",57,100.233,449.118
"Pacific",57,100.112,448.699
"Pacific",57,99.3602,448.264
"Pacific",57,99.1489,447.511
"Pacific",57,99.6076,447.003
"Pacific",57,99.2384,446.661
"Pacific",57,98.733,446.639
"Pacific",57,98.359,446.351
"Pacific",57,96.773,445.63
"Pacific",57,96.7706,445.005
"Pacific",57,96.6297,443.704
"Pacific",57,96.3613,442.73
"Pacific",57,95.9598,442.139
"Pacific",57,95.383,441.588
"Pacific",57,93.7959,439.458
"Pacific",57,92.487,438.51
"Pacific",57,92.3146,437.978
"Pacific",57,91.8822,437.475
"Pacific",57,91.2809,437.083
"Pacific",57,90.7465,436.958
"Pacific",57,91.3844,436.655
"Pacific",57,92.0204,436.547
"Pacific",57,92.4351,435.557
"Pacific",57,92.6425,434.894
"Pacific",57,92.7377,434.001
"Pacific",57,94.2766,434.387
"Pacific",57,95.5378,434.434
"Pacific",57,97.1723,434.401
"Pacific",57,97.9611,434.09
"Pacific",57,98.8523,433.461
"Pacific",57,99.734,432.465
"Pacific",57,100.043,431.744
"Pacific",57,100.195,430.644
"Pacific",57,100.721,429.41
"Pacific",57,101.236,428.843
"Pacific",57,102.484,427.319
"Pacific",57,103.47,426.675
"Pacific",57,104.078,426.908
"Pacific",57,104.694,427.014
"Pacific",57,105.747,426.639
"Pacific",57,107.11,425.662
"Pacific",57,108.416,424.349
"Pacific",57,109.442,423.943
"Pacific",57,109.532,424.3
"Pacific",57,110.063,424.492
"Pacific",57,110.643,424.518
"Pacific",57,111.084,424.397
"Pacific",57,111.78,424.365
"Pacific",57,112.342,424.134
"Pacific",57,113.092,423.564
"Pacific",57,114.431,421.753
"Pacific",57,114.936,421.377
"Pacific",57,114.999,421.719
"Pacific",57,115.917,422.076
"Pacific",57,115.967,422.426
"Pacific",57,116.274,422.38
"Pacific",57,116.898,422.525
"Pacific",57,116.995,423.16
"Pacific",57,116.512,423.644
"Pacific",57,116.117,423.759
"Pacific",57,116.153,424.438
"Pacific",57,116.55,424.579
"Pacific",57,116.944,424.492
"Pacific",57,117.018,423.929
"Pacific",57,117.333,423.612
"Pacific",57,117.552,423.103
"Pacific",57,117.973,422.71
"Pacific",57,118.212,422.829
"Pacific",57,118.947,423.556
"Pacific",57,118.887,423.948
"Pacific",57,118.955,424.652
"Pacific",57,119.541,424.683
"Pacific",57,119.878,424.946
"Pacific",57,120.37,424.296
"Pacific",57,121.331,424.264
"Pacific",57,121.718,424.065
"Pacific",57,122.412,424.288
"Pacific",57,123.411,424.421
"Pacific",57,123.9,424.792
"Pacific",57,123.332,425.482
"Pacific",57,123.424,425.884
"Pacific",57,124.393,426.183
"Pacific",57,124.981,426.257
"Pacific",57,124.915,426.936
"Pacific",57,125.413,426.949
"Pacific",57,126.122,427.258
"Pacific",57,126.672,426.715
"Pacific",57,127.395,426.554
"Pacific",57,127.955,426.908
"Pacific",57,128.426,426.753
"Pacific",57,128.837,426.295
"Pacific",57,129.108,426.354
"Pacific",57,129.684,426.194
"Pacific",57,130.292,426.349
"Pacific",57,130.845,426.665
"Pacific",57,131.395,426.602
"Pacific",57,132.123,427.306
"Pacific",57,132.413,427.015
"Pacific",57,133.161,427.282
"Pacific",57,133.412,427.706
"Pacific",57,134.138,427.825
"Pacific",57,134.547,427.67
"Pacific",57,134.732,427.968
"Pacific",57,135.099,427.978
"Pacific",57,135.298,427.723
"Pacific",57,136.099,427.634
"Pacific",57,137.196,427.784
"Pacific",57,137.491,427.592
"Pacific",57,138.052,428.021
"Pacific",57,139.079,428.455
"Pacific",57,139.683,428.54
"Pacific",57,140.172,428.457
"Pacific",57,140.575,427.98
"Pacific",57,140.947,427.843
"Pacific",57,141.651,427.325
"Pacific",57,142.954,426.902
"Pacific",57,144.193,427.364
"Pacific",57,144.903,427.761
"Pacific",57,145.05,427.992
"Pacific",57,145.421,428.049
"Pacific",57,145.962,428.314
"Pacific",57,146.66,428.484
"Pacific",57,147.371,428.934
"Pacific",57,147.855,428.908
"Pacific",57,148.345,429.051
"Pacific",57,149.707,435.919
"Pacific",57,152.884,451.945
"Pacific",57,157.618,475.816
"Pacific",57,159.441,485.006
"Pacific",57,159.544,485.526
"Pacific",57,161.042,485.741
"Pacific",57,161.122,485.179
"Pacific",57,162.726,485.634
"Pacific",57,163.391,484.507
"Pacific",57,165.187,483.996
"Pacific",57,165.246,484.197
"Pacific",57,165.214,485.686
"Pacific",57,165.803,486.139
"Pacific",57,166.961,486.43
"Pacific",57,167.304,487.099
"Pacific",57,167.538,487.299
"Pacific",57,171.264,489.637
"Pacific",57,171.977,491.094
"Pacific",57,172.253,491.517
"Pacific",57,172.672,490.816
"Pacific",57,173.77,489.531
"Pacific",57,174.507,489.293
"Pacific",57,174.664,488.485
"Pacific",57,174.35,487.415
"Pacific",57,174.725,487.406
"Pacific",57,174.976,486.856
"Pacific",57,174.504,486.506
"Pacific",57,174.919,486.133
"Pacific",57,175.613,485.787
"Pacific",57,176.784,484.582
"Pacific",57,177.694,484.98
"Pacific",57,177.801,485.16
"Pacific",57,178.534,485.595
"Pacific",57,178.693,486.124
"Pacific",57,178.662,486.474
"Pacific",57,179.226,487.221
"Pacific",57,180.067,487.182
"Pacific",57,180.301,487.542
"Pacific",57,180.69,487.768
"Pacific",57,180.949,487.691
"Pacific",57,181.424,488.149
"Pacific",57,181.465,488.517
"Pacific",57,182.136,489.077
"Pacific",57,183.625,489.459
"Pacific",57,184.279,490.036
"Pacific",57,185.596,490.782
"Pacific",57,185.426,491.113
"Pacific",57,186.005,491.672
"Pacific",57,186.751,492.216
"Pacific",57,187.349,493.001
"Pacific",57,188.295,493.712
"Pacific",57,188.914,494.406
"Pacific",57,189.926,495.38
"Pacific",57,190.834,496.088
"Pacific",57,191.463,496.743
"Pacific",57,191.325,497.576
"Pacific",57,192.429,497.488
"Pacific",57,192.544,498.602
"Pacific",57,193.495,498.731
"Pacific",57,193.504,499.066
"Pacific",57,194.023,499.876
"Pacific",57,194.814,499.526
"Pacific",57,195.331,499.772
"Pacific",57,196.48,500.016
"Pacific",57,196.831,500.165
"Pacific",57,197.789,500.051
"Pacific",57,198.613,500.428
"Pacific",57,199.173,500.407
"Pacific",57,199.519,500.932
"Pacific",57,200.194,500.969
"Pacific",57,200.611,500.682
"Pacific",57,201.197,501.275
"Pacific",57,201.337,501.73
"Pacific",57,201.216,502.497
"Pacific",57,201.304,502.991
"Pacific",57,201.527,503.205
"Pacific",57,201.756,503.897
"Pacific",57,202.311,504.575
"Pacific",57,202.796,505.479
"Pacific",57,202.621,506.044
"Pacific",57,202.587,507.13
"Pacific",57,202.421,507.881
"Pacific",57,202.025,508.754
"Pacific",57,201.734,509.074
"Pacific",57,201.699,509.491
"Pacific",57,201.201,509.227
"Pacific",57,200.983,509.41
"Pacific",57,200.684,509.27
"Pacific",57,199.971,507.972
"Pacific",57,199.342,507.234
"Pacific",57,199.107,507.278
"Pacific",57,199.33,508.209
"Pacific",57,199.254,508.587
"Pacific",57,199.569,508.932
"Pacific",57,199.483,509.309
"Pacific",57,199.251,509.442
"Pacific",57,198.555,509.222
"Pacific",57,198.085,509.282
"Pacific",57,197.822,508.792
"Pacific",57,197.813,508.326
"Pacific",57,197.293,508.369
"Pacific",57,196.884,508.055
"Pacific",57,196.588,507.565
"Pacific",57,196.31,506.568
"Pacific",57,195.227,506.328
"Pacific",57,194.925,506.186
"Pacific",57,194.309,505.261
"Pacific",57,194.654,504.822
"Pacific",57,194.733,504.38
"Pacific",57,194.308,504.237
"Pacific",57,193.938,504.327
"Pacific",57,193.94,504.801
"Pacific",57,193.644,504.726
"Pacific",57,192.962,503.733
"Pacific",57,192.718,504.105
"Pacific",57,192.167,503.701
"Pacific",57,191.931,503.092
"Pacific",57,191.368,503.131
"Pacific",57,190.989,502.893
"Pacific",57,190.567,502.804
"Pacific",57,190.66,502.067
"Pacific",57,191.747,501.557
"Pacific",57,192.119,500.773
"Pacific",57,191.722,500.425
"Pacific",57,191.399,499.756
"Pacific",57,190.452,499.426
"Pacific",57,189.616,498.451
"Pacific",57,188.829,498.461
"Pacific",57,188.459,498.252
"Pacific",57,188.266,498.471
"Pacific",57,187.717,498.344
"Pacific",57,187.313,497.933
"Pacific",57,187.307,497.117
"Pacific",57,186.852,496.21
"Pacific",57,186.181,495.809
"Pacific",57,186.085,495.265
"Pacific",57,185.787,494.851
"Pacific",57,185.065,494.148
"Pacific",57,184.206,493.595
"Pacific",57,183.953,493.091
"Pacific",57,183.654,492.878
"Pacific",57,182.926,493.039
"Pacific",57,182.063,493.049
"Pacific",57,181.437,492.306
"Pacific",57,180.745,492.085
"Pacific",57,180.241,492.286
"Pacific",57,180.656,493.067
"Pacific",57,180.523,493.214
"Pacific",57,180.725,493.752
"Pacific",57,179.97,493.695
"Pacific",57,179.483,493.191
"Pacific",57,178.762,493.516
"Pacific",57,178.396,493.153
"Pacific",57,177.449,493.526
"Pacific",57,177.293,493.811
"Pacific",57,176.343,494.328
"Pacific",57,175.984,494.334
"Pacific",57,175.995,494.964
"Pacific",57,175.65,495.046
"Pacific",57,175.514,494.736
"Pacific",57,175.006,494.596
"Pacific",57,174.465,494.177
"Pacific",57,174.189,494.292
"Pacific",57,173.177,493.946
"Pacific",57,172.368,493.541
"Pacific",57,170.898,492.592
"Pacific",57,170.73,492.048
"Pacific",57,169.675,491.374
"Pacific",57,168.264,491.085
"Pacific",57,167.229,490.576
"Pacific",57,165.515,490.132
"Pacific",57,163.945,489.418
"Pacific",57,164.205,488.873
"Pacific",57,164.657,488.654
"Pacific",57,164.349,487.585
"Pacific",57,163.824,487.624
"Pacific",57,163.58,487.875
"Pacific",57,162.741,488.477
"Pacific",57,162.601,488.811
"Pacific",57,160.877,488.908
"Pacific",57,160.453,488.847
"Pacific",57,158.883,488.408
"Pacific",57,158.162,487.966
"Pacific",57,157.735,488.046
"Pacific",57,157.148,487.853
"Pacific",57,155.524,487.76
"Pacific",57,154.537,487.786
"Pacific",57,153.582,488.107
"Pacific",57,151.927,488.572
"Pacific",57,151.146,489.015
"Pacific",57,150.79,488.9
"Pacific",57,150.393,488.421
"Pacific",57,150.144,488.345
"Pacific",57,149.675,488.576
"Pacific",57,149.38,488.263
"Pacific",57,148.646,488.013
"Pacific",57,147.795,487.985
"Pacific",57,147.658,487.63
"Pacific",57,147.235,487.488
"Pacific",57,146.741,487.607
"Pacific",57,146.329,487.403
"Pacific",57,145.585,487.816
"Pacific",57,144.464,487.422
"Pacific",57,143.761,487.809
"Pacific",57,143.283,487.935
"Pacific",57,142.693,488.54
"Pacific",57,142.405,488.333
"Pacific",57,141.722,488.336
"Pacific",57,141.522,488.675
"Pacific",57,140.801,489.573
"Pacific",57,140.495,490.175
"Pacific",57,140.641,490.497
"Pacific",57,140.301,490.581
"Pacific",57,140.197,491.289
"Pacific",57,139.432,491.649
"Pacific",57,138.933,491.77
"Pacific",57,139.111,491.206
"Pacific",57,138.749,490.695
"Pacific",57,137.851,490.943
"Pacific",57,137.93,490.663
"Pacific",57,137.613,490.333
"Pacific",57,137.158,490.981
"Pacific",57,136.688,491.144
"Pacific",57,136.506,490.979
"Pacific",57,135.161,490.934
"Pacific",57,134.874,491.14
"Pacific",57,134.75,491.563
"Pacific",57,134.439,491.809
"Pacific",57,134.115,491.411
"Pacific",57,133.827,491.749
"Pacific",57,133.779,492.091
"Pacific",57,134.065,492.239
"Pacific",57,133.393,492.681
"Pacific",57,132.818,492.81
"Pacific",57,132.584,493.205
"Pacific",57,131.775,494.267
"Pacific",57,131.738,494.531
"Pacific",57,131.349,495.057
"Pacific",57,131.097,494.37
"Pacific",57,130.843,494.452
"Pacific",57,130.575,495.332
"Pacific",57,130.121,495.197
"Pacific",57,129.846,495.369
"Pacific",57,129.774,495.819
"Pacific",57,129.201,495.988
"Pacific",57,128.109,495.83
"Pacific",57,128.252,496.488
"Pacific",57,127.539,496.798
"Pacific",57,126.909,496.482
"Pacific",57,126.486,495.662
"Pacific",57,126.539,495.25
"Pacific",57,126.764,494.772
"Pacific",57,127.204,494.464
"Pacific",57,128.476,493.768
"Pacific",57,128.842,493.398
"Pacific",57,128.541,492.998
"Pacific",57,128.081,493.318
"Pacific",57,127.477,493.347
"Pacific",57,127.146,493.115
"Pacific",57,126.749,492.615
"Pacific",57,127.064,491.684
"Pacific",57,127.167,491.111
"Pacific",57,127.489,490.542
"Pacific",57,128.03,489.818
"Pacific",57,128.158,488.823
"Pacific",57,128.339,488.725
"Pacific",57,128.385,488.049
"Pacific",57,128.304,487.647
"Pacific",57,127.944,486.734
"Pacific",57,128.378,486.352
"Pacific",57,128.97,486.217
"Pacific",57,129.995,485.236
"Pacific",57,130.87,484.58
"Pacific",57,131.053,484.645
"Pacific",57,131.536,485.38
"Pacific",57,132.169,485.481
"Pacific",57,132.529,484.911
"Pacific",57,132.918,484.613
"Pacific",57,132.551,484.234
"Pacific",57,131.829,483.813
