"fips","county","state","pop","white","black","api","aian","twoplus","hispanic"
"31107","Knox County","Nebraska",8306,0.843246,0.00529738,0.0046954,0.0911389,0.0231158,0.0325066
"31109","Lancaster County","Nebraska",332857,0.776784,0.0441571,0.0520914,0.00547983,0.0312026,0.090285
"31111","Lincoln County","Nebraska",33319,0.858429,0.0117951,0.00807347,0.00585252,0.018608,0.0972418
"31113","Logan County","Nebraska",694,0.900576,0.00288184,0.00576369,0.0129683,0.0230548,0.054755
"31115","Loup County","Nebraska",582,0.929553,0.0206186,0.00343643,0.00171821,0.00515464,0.0395189
"31119","Madison County","Nebraska",35579,0.768656,0.0141094,0.016358,0.0114112,0.0175103,0.171955
"31117","McPherson County","Nebraska",376,0.970745,0.00531915,0.00265957,0,0.0106383,0.0106383
"31121","Merrick County","Nebraska",7837,0.901876,0.00472119,0.011484,0.00625239,0.0136532,0.0620135
"31123","Morrill County","Nebraska",4485,0.804905,0.00602007,0.0120401,0.0100334,0.0162765,0.150725
"31125","Nance County","Nebraska",3262,0.939301,0.0101165,0.0030656,0.00521153,0.0122624,0.0300429
"31127","Nemaha County","Nebraska",7046,0.923077,0.0151859,0.00610275,0.00482543,0.015044,0.035765
"31129","Nuckolls County","Nebraska",4094,0.927455,0.00439668,0.0166097,0.00268686,0.0114802,0.0373718
"31131","Otoe County","Nebraska",16591,0.857332,0.0107287,0.0077753,0.00482189,0.0148876,0.104454
"31133","Pawnee County","Nebraska",2521,0.941293,0.00912336,0.00317334,0.00357001,0.0206267,0.0222134
"31135","Perkins County","Nebraska",2779,0.9086,0.00755668,0.00251889,0.00287873,0.0104354,0.0680101
"31137","Phelps County","Nebraska",9042,0.896041,0.00652511,0.00398142,0.00475559,0.0127184,0.0759788
"31139","Pierce County","Nebraska",7334,0.941642,0.0053177,0.00395419,0.00422689,0.0122716,0.0325879
"31141","Platte County","Nebraska",35499,0.702752,0.0109862,0.0080284,0.00363391,0.00704245,0.267557
"31143","Polk County","Nebraska",5269,0.897514,0.00550389,0.00417537,0.0053141,0.0151831,0.0723097
"31145","Red Willow County","Nebraska",10409,0.901143,0.0121049,0.00384283,0.00509175,0.0126813,0.0651359
"31147","Richardson County","Nebraska",7666,0.902557,0.00495695,0.00495695,0.0326115,0.0270023,0.0279155
"31149","Rock County","Nebraska",1241,0.960516,0.0016116,0.00483481,0.00725222,0.00564061,0.020145
"31151","Saline County","Nebraska",14740,0.633853,0.012483,0.0263229,0.00393487,0.0128901,0.310516
"31153","Sarpy County","Nebraska",204828,0.764393,0.0454821,0.0311578,0.00381296,0.0299178,0.125237
"31155","Saunders County","Nebraska",23406,0.938947,0.00610954,0.00508417,0.00363155,0.0151671,0.0310604
"31157","Scotts Bluff County","Nebraska",35734,0.709268,0.00744389,0.00982258,0.0136005,0.0117255,0.248139
"31159","Seward County","Nebraska",17769,0.933705,0.00821656,0.00489617,0.00388317,0.0148573,0.034442
"31161","Sheridan County","Nebraska",4927,0.803735,0.00750964,0.0125837,0.0832149,0.0353156,0.0576416
"31163","Sherman County","Nebraska",2949,0.937267,0.00746016,0.00746016,0.00508647,0.0115293,0.031197
"31165","Sioux County","Nebraska",1099,0.901729,0.00545951,0.00272975,0.00909918,0.0145587,0.066424
"31167","Stanton County","Nebraska",5756,0.890549,0.00938151,0.00295344,0.00677554,0.0151147,0.0752259
"31169","Thayer County","Nebraska",4870,0.935524,0.00780287,0.00246407,0.00349076,0.0156057,0.0351129
"31171","Thomas County","Nebraska",634,0.905363,0.0189274,0.00315457,0.011041,0.0126183,0.0488959
"31173","Thurston County","Nebraska",6637,0.366581,0.00557481,0.0116016,0.527045,0.02697,0.0622269
"31175","Valley County","Nebraska",4032,0.93626,0.00496032,0.00545635,0.00396825,0.0104167,0.0389385
"31177","Washington County","Nebraska",21254,0.931448,0.00865719,0.00503435,0.00371695,0.0134563,0.037687
"31179","Wayne County","Nebraska",9870,0.85076,0.0177305,0.00790274,0.004154,0.0136778,0.105775
"31181","Webster County","Nebraska",3326,0.891461,0.00811786,0.0078172,0.00571257,0.0192423,0.0676488
"31183","Wheeler County","Nebraska",808,0.918317,0.00371287,0.00371287,0.00618812,0.00990099,0.0581683
"31185","York County","Nebraska",14375,0.883896,0.0193391,0.00702609,0.00841739,0.015513,0.0658087
"32510","Carson City","Nevada",58148,0.630047,0.022288,0.0307491,0.0182809,0.0249364,0.273698
"32001","Churchill County","Nevada",26033,0.707179,0.0214343,0.0314985,0.0405639,0.0381823,0.161142
"32003","Clark County","Nevada",2398871,0.375161,0.125956,0.123638,0.00445334,0.0431878,0.327603
"32005","Douglas County","Nevada",49564,0.792168,0.00748527,0.0226172,0.0147284,0.0251997,0.137802
"32007","Elko County","Nevada",54363,0.641631,0.0106322,0.0163714,0.0440557,0.0208414,0.266468
"32009","Esmeralda County","Nevada",720,0.588889,0.0458333,0.0166667,0.0722222,0.0611111,0.215278
"32011","Eureka County","Nevada",1877,0.77837,0.0175812,0.0149174,0.0356953,0.0255727,0.127864
"32013","Humboldt County","Nevada",17116,0.631982,0.0108086,0.0156579,0.0339448,0.0237789,0.283828
"32015","Lander County","Nevada",5785,0.675713,0.00864304,0.0159032,0.0375108,0.0281763,0.234054
"32017","Lincoln County","Nevada",4345,0.842117,0.029229,0.0124281,0.0204833,0.0250863,0.0706559
"32019","Lyon County","Nevada",63718,0.699818,0.0126495,0.0223799,0.0196648,0.033099,0.212389
"32021","Mineral County","Nevada",4475,0.603352,0.0373184,0.0286034,0.145251,0.04,0.145475
"32023","Nye County","Nevada",55990,0.69716,0.0390248,0.0286301,0.0119486,0.0354528,0.187784
"32027","Pershing County","Nevada",6536,0.635404,0.0410037,0.0208078,0.0305998,0.0238678,0.248317
"32029","Storey County","Nevada",4112,0.802286,0.0172665,0.0252918,0.0179961,0.0296693,0.10749
"32031","Washoe County","Nevada",507280,0.584241,0.0262301,0.0738842,0.0122753,0.0333149,0.270054
"32033","White Pine County","Nevada",8534,0.711507,0.0349191,0.0142958,0.0391376,0.0297633,0.170377
"33001","Belknap County","New Hampshire",65257,0.939485,0.00735553,0.0117535,0.00263573,0.0137457,0.0250241
"33003","Carroll County","New Hampshire",52580,0.948802,0.00661849,0.00880563,0.00342335,0.0126664,0.0196843
"33005","Cheshire County","New Hampshire",78078,0.927111,0.00909347,0.0155101,0.00289454,0.0172136,0.028177
"33007","Coos County","New Hampshire",31094,0.938638,0.00916576,0.00726828,0.00402007,0.014826,0.0260822
"33009","Grafton County","New Hampshire",93045,0.89231,0.0136493,0.0415283,0.00325649,0.0184857,0.0307701
"33011","Hillsborough County","New Hampshire",430462,0.808524,0.029322,0.0491216,0.00171908,0.0198368,0.0914761
"33013","Merrimack County","New Hampshire",157869,0.909609,0.0194402,0.0234055,0.00229304,0.0157472,0.0295055
"33015","Rockingham County","New Hampshire",322433,0.909535,0.00924223,0.0255309,0.00155071,0.014434,0.0397075
"33017","Strafford County","New Hampshire",134202,0.894085,0.0130624,0.0369294,0.00211621,0.0199028,0.0339041
"33019","Sullivan County","New Hampshire",44012,0.93245,0.011815,0.0118377,0.00329456,0.0182905,0.0223121
"34001","Atlantic County","New Jersey",279114,0.538332,0.143407,0.0817551,0.00168032,0.0213282,0.213497
"34003","Bergen County","New Jersey",978641,0.506587,0.0569054,0.17952,0.00106168,0.0164943,0.239431
"34005","Burlington County","New Jersey",475515,0.623556,0.178617,0.064795,0.00167187,0.0271474,0.104213
"34007","Camden County","New Jersey",533988,0.521347,0.188381,0.0644846,0.00183712,0.0214649,0.202486
"34009","Cape May County","New Jersey",93875,0.845039,0.0377523,0.0101198,0.00177896,0.0172144,0.0880959
"34011","Cumberland County","New Jersey",155678,0.406833,0.178702,0.0154742,0.00567196,0.0224695,0.370849
"34013","Essex County","New Jersey",881527,0.285173,0.367393,0.067543,0.0020283,0.0166654,0.261197
"34015","Gloucester County","New Jersey",311783,0.735762,0.114067,0.0351527,0.00147859,0.021454,0.0920865
"34017","Hudson County","New Jersey",736185,0.280014,0.109193,0.184028,0.00171288,0.017156,0.407896
"34019","Hunterdon County","New Jersey",131708,0.798881,0.027356,0.0563292,0.000941477,0.0150181,0.101474
"34021","Mercer County","New Jersey",392138,0.414352,0.18517,0.133522,0.00154792,0.0193325,0.246077
"34023","Middlesex County","New Jersey",890119,0.363359,0.103854,0.266797,0.00186604,0.0161001,0.248024
"34025","Monmouth County","New Jersey",647520,0.729673,0.0628737,0.0586963,0.000983753,0.0148474,0.132926
"34027","Morris County","New Jersey",523053,0.657027,0.0363577,0.119617,0.000955926,0.0168033,0.169239
"34029","Ocean County","New Jersey",666434,0.8189,0.0336913,0.0208618,0.00071725,0.0121152,0.113714
"34031","Passaic County","New Jersey",526597,0.372714,0.0928775,0.0598883,0.00146792,0.0129112,0.460141
"34033","Salem County","New Jersey",65874,0.696618,0.139661,0.0112032,0.00330935,0.0242736,0.124935
"34035","Somerset County","New Jersey",357467,0.481384,0.0978216,0.215108,0.00130082,0.0179989,0.186386
"34037","Sussex County","New Jersey",147444,0.793827,0.0294756,0.0243889,0.001526,0.0146089,0.136174
"34039","Union County","New Jersey",594160,0.353159,0.201723,0.0632304,0.00116972,0.0140046,0.366713
"34041","Warren County","New Jersey",112031,0.734466,0.0686774,0.0323214,0.00127643,0.0161295,0.147129
"35001","Bernalillo County","New Mexico",671747,0.376914,0.029127,0.0312915,0.0468346,0.0206372,0.495195
"35003","Catron County","New Mexico",3795,0.73913,0.00790514,0.00474308,0.0358366,0.0284585,0.183926
"35005","Chaves County","New Mexico",63697,0.355825,0.016971,0.0131089,0.00913701,0.00978068,0.595177
"35006","Cibola County","New Mexico",26686,0.194184,0.0134527,0.00775688,0.43742,0.0156262,0.33156
"35007","Colfax County","New Mexico",12307,0.468433,0.00828797,0.00755668,0.0173072,0.0143008,0.484115
"35009","Curry County","New Mexico",47156,0.426648,0.0572992,0.0171982,0.00623463,0.0237934,0.468827
"35011","De Baca County","New Mexico",1657,0.549789,0.006035,0.002414,0.013277,0.0199155,0.40857
"35013","Doña Ana County","New Mexico",229366,0.262829,0.0194536,0.0137727,0.00782156,0.0109214,0.685202
"35015","Eddy County","New Mexico",61436,0.423774,0.0146494,0.00934306,0.010336,0.0114428,0.530454
"35017","Grant County","New Mexico",27541,0.474856,0.00969464,0.0100577,0.00929523,0.0163756,0.479721
"35019","Guadalupe County","New Mexico",4385,0.169213,0.0216648,0.0127708,0.0157355,0.0111745,0.769441
"35021","Harding County","New Mexico",635,0.565354,0.0173228,0,0.0015748,0.0220472,0.393701
"35023","Hidalgo County","New Mexico",3966,0.390318,0.0103379,0.01412,0.00907716,0.0113464,0.564801
"35025","Lea County","New Mexico",75151,0.29285,0.0332664,0.0077311,0.00771779,0.00851619,0.649918
"35027","Lincoln County","New Mexico",20025,0.604444,0.00779026,0.00754057,0.0277653,0.0130337,0.339426
"35028","Los Alamos County","New Mexico",19675,0.69601,0.0139771,0.0753748,0.0096061,0.0201271,0.184905
"35029","Luna County","New Mexico",25878,0.268645,0.0131772,0.0136023,0.00877193,0.0115156,0.684288
"35031","McKinley County","New Mexico",68945,0.0797592,0.00546813,0.0145478,0.755573,0.0202625,0.124389
"35033","Mora County","New Mexico",4096,0.194336,0.00415039,0.00512695,0.00708008,0.00537109,0.783936
"35035","Otero County","New Mexico",69711,0.451564,0.0379424,0.0196095,0.0572506,0.023497,0.410136
"35037","Quay County","New Mexico",8403,0.48685,0.0164227,0.0117815,0.0123765,0.0158277,0.456742
"35039","Rio Arriba County","New Mexico",39955,0.146164,0.00723314,0.00770867,0.159554,0.00906019,0.670279
"35041","Roosevelt County","New Mexico",18713,0.47817,0.0224443,0.0143216,0.0109015,0.0191311,0.455031
"35045","San Juan County","New Mexico",120817,0.358253,0.00572767,0.00959302,0.402021,0.0225465,0.201859
"35047","San Miguel County","New Mexico",26428,0.197858,0.0162706,0.0113516,0.013357,0.0094975,0.751665
"35043","Sandoval County","New Mexico",157757,0.40731,0.0250068,0.0188011,0.117586,0.0207851,0.410511
"35049","Santa Fe County","New Mexico",157765,0.452369,0.0103635,0.0173993,0.0266155,0.0140842,0.479168
"35051","Sierra County","New Mexico",11389,0.634208,0.0110633,0.00772675,0.0175608,0.0180876,0.311353
"35053","Socorro County","New Mexico",15967,0.328928,0.0107722,0.0191019,0.118181,0.0200413,0.502975
"35055","Taos County","New Mexico",34482,0.409257,0.00565512,0.00951221,0.0568413,0.0133693,0.505365
"35057","Torrance County","New Mexico",15986,0.491618,0.0131365,0.00669336,0.0210184,0.019392,0.448142
"35059","Union County","New Mexico",3926,0.522669,0.02216,0.00713194,0.0183393,0.0137545,0.415945
"35061","Valencia County","New Mexico",80813,0.30458,0.0144407,0.00829075,0.0451536,0.0128568,0.614678
"36001","Albany County","New York",319964,0.679355,0.130368,0.0823999,0.00152205,0.0296408,0.0767149
"36003","Allegany County","New York",47299,0.930717,0.0150743,0.0138058,0.00257934,0.0149263,0.0228969
"36005","Bronx County","New York",1384724,0.088744,0.296227,0.0466866,0.00303382,0.0110636,0.554245
"36007","Broome County","New York",196397,0.792532,0.0613044,0.0578369,0.00201632,0.0277245,0.0585854
"36009","Cattaraugus County","New York",75475,0.89113,0.0150116,0.00915535,0.0350712,0.0236767,0.0259556
"36011","Cayuga County","New York",74567,0.885995,0.0384889,0.0074832,0.00383548,0.0243539,0.0398434
"36013","Chautauqua County","New York",124105,0.843866,0.0206277,0.0064945,0.00519721,0.0220378,0.101777
"36015","Chemung County","New York",81115,0.842619,0.0595821,0.0162978,0.00255193,0.0379091,0.0410405
"36017","Chenango County","New York",45776,0.936211,0.0099834,0.0063352,0.00312391,0.0157069,0.0286395
"36019","Clinton County","New York",77871,0.895468,0.0311284,0.0141645,0.00385253,0.0177858,0.0376006
"36021","Columbia County","New York",60299,0.84212,0.0429029,0.0242293,0.00177449,0.0204979,0.0684754
"36023","Cortland County","New York",45945,0.90691,0.0220916,0.0119926,0.00291653,0.0191969,0.0368919
"36025","Delaware County","New York",44191,0.896812,0.0197099,0.0129664,0.00253445,0.0155914,0.0523862
"36027","Dutchess County","New York",299963,0.664752,0.10783,0.0375746,0.00160686,0.0226528,0.165584
"36029","Erie County","New York",950602,0.723583,0.12804,0.0557089,0.00556805,0.0210509,0.0660497
"36031","Essex County","New York",36744,0.926736,0.0167102,0.00865447,0.00361964,0.0140159,0.0302634
"36033","Franklin County","New York",47086,0.835854,0.0388863,0.00654122,0.0724844,0.0132948,0.0329397
"36035","Fulton County","New York",52073,0.90329,0.0178595,0.0085649,0.00268853,0.0188965,0.0487009
"36037","Genesee County","New York",57604,0.885286,0.0272551,0.00685716,0.00980835,0.0203284,0.0504652
"36039","Greene County","New York",46903,0.842014,0.047353,0.0143701,0.0028996,0.0214912,0.0718717
"36041","Hamilton County","New York",5082,0.93782,0.0131838,0.00787092,0.00236128,0.0151515,0.0236128
"36043","Herkimer County","New York",59585,0.926341,0.0156583,0.00790467,0.00293698,0.0158429,0.0313166
"36045","Jefferson County","New York",113140,0.805736,0.0576012,0.0206558,0.00423369,0.0296712,0.0821018
"36047","Kings County","New York",2617631,0.372676,0.280687,0.131987,0.0018914,0.0221494,0.190609
"36049","Lewis County","New York",26570,0.952164,0.00737674,0.00575837,0.00214528,0.0117426,0.0208129
"36051","Livingston County","New York",61561,0.899254,0.0186482,0.0133689,0.00274524,0.0166014,0.0493819
"36053","Madison County","New York",67072,0.917447,0.0203214,0.0104216,0.00571028,0.0176229,0.0284769
"36055","Monroe County","New York",752202,0.682906,0.145933,0.0407364,0.00210848,0.0248244,0.103492
"36057","Montgomery County","New York",49648,0.781441,0.0281985,0.0109169,0.002699,0.0170601,0.159684
"36059","Nassau County","New York",1392438,0.534813,0.116956,0.139114,0.00157494,0.0158916,0.19165
"36061","New York County","New York",1660664,0.462611,0.130162,0.137095,0.00160478,0.0236845,0.244842
"36063","Niagara County","New York",209570,0.828935,0.0734552,0.0163382,0.00970559,0.0281099,0.0434556
"36065","Oneida County","New York",228347,0.786947,0.0636882,0.0477125,0.00221155,0.0221286,0.0773122
"36067","Onondaga County","New York",469812,0.740907,0.114774,0.0423063,0.00730505,0.0314871,0.063221
"36069","Ontario County","New York",113012,0.878455,0.0268467,0.0151931,0.00227409,0.0172814,0.0599494
"36071","Orange County","New York",411767,0.575597,0.115422,0.032822,0.0022367,0.0211163,0.252806
"36073","Orleans County","New York",39686,0.85481,0.0501436,0.00670262,0.00556871,0.0223756,0.0603991
"36075","Oswego County","New York",118305,0.922987,0.0119606,0.00813152,0.00412493,0.0169984,0.0357973
"36077","Otsego County","New York",60524,0.889052,0.0260393,0.019926,0.00216443,0.0153328,0.0474853
"36079","Putnam County","New York",98409,0.704692,0.0356878,0.0241441,0.0014328,0.0147954,0.219248
"36081","Queens County","New York",2316841,0.235039,0.176709,0.278086,0.00366231,0.0218099,0.284693
"36083","Rensselaer County","New York",160749,0.797019,0.0779041,0.0334434,0.00227684,0.0236767,0.06568
"36085","Richmond County","New York",498212,0.544543,0.0891729,0.151548,0.00147528,0.0169326,0.196328
"36087","Rockland County","New York",348144,0.603164,0.103009,0.0608627,0.00119778,0.0137558,0.21801
"36091","Saratoga County","New York",240360,0.882347,0.0212431,0.0338201,0.00156016,0.0187594,0.0422699
"36093","Schenectady County","New York",162261,0.681618,0.124035,0.0657151,0.00528161,0.0362687,0.0870819
"36095","Schoharie County","New York",30151,0.913867,0.0155882,0.00925342,0.00218898,0.0164174,0.0426852
"36097","Schuyler County","New York",17121,0.93692,0.010747,0.00730098,0.00350447,0.0175807,0.0239472
"36099","Seneca County","New York",32650,0.884717,0.033415,0.00946401,0.00456355,0.0185605,0.0492802
"36089","St. Lawrence County","New York",106198,0.915884,0.0199062,0.0130982,0.0101132,0.0150474,0.0259515
"36101","Steuben County","New York",92015,0.925262,0.0153997,0.0173015,0.00213009,0.0175406,0.0223659
"36103","Suffolk County","New York",1535909,0.615057,0.0799273,0.0493844,0.00198384,0.0151578,0.23849
"36105","Sullivan County","New York",80450,0.660497,0.0888502,0.0214792,0.003555,0.0222747,0.203344
"36107","Tioga County","New York",47574,0.934649,0.0118132,0.00992139,0.00229117,0.0148611,0.026464
"36109","Tompkins County","New York",105602,0.745592,0.0414007,0.110926,0.00285032,0.0325278,0.0667033
"36111","Ulster County","New York",182977,0.757265,0.0618438,0.0242708,0.00212049,0.0255114,0.128989
"36113","Warren County","New York",65288,0.923432,0.0145203,0.0109821,0.00203713,0.0164808,0.0325481
