"fips","part","pts"
"48373",1,"812 210 9 -3 -3 -2 4 -18 -6 -1 -4 0 -4 3 -1 3 -4 2 -2 4 8 8 3 4"
"31051",1,"749 637 5 -2 5 -7 -3 0 0 -9 -2 0 -6 0 0 3 1 15"
"24025",1,"1315 580 9 2 7 -7 -1 -3 -4 -7 -5 7 -4 2 -2 6"
"45037",1,"1195 343 1 1 4 1 2 -4 6 -1 -10 -12 0 1 -3 1 -3 6 1 3 -1 3 3 1"
"51001",1,"1354 523 13 4 -3 -7 -3 -2 -2 -8 0 -6 -5 -1 -2 3 -9 -2 -1 2 -1 2 -3 8 4 3 4 -1 4 1 4 4"
"55015",1,"980 699 4 1 1 -13 -3 0 0 1 -7 0 -1 11 6 0"
"21121",1,"1120 445 4 1 2 3 9 -3 0 -1 -5 -5 -2 -4 -3 1 -4 4 -1 4"
"26067",1,"1072 667 2 -12 -7 -1 -6 -1 -1 13 12 1"
"37129",1,"1312 377 1 2 5 1 5 -4 -2 -5 -2 -10 1 -3 -3 7 -2 9 -3 3"
"47131",1,"985 414 0 -3 -3 -1 0 -6 -6 -1 -9 -1 3 8 0 3 15 1"
"21035",1,"994 424 11 1 1 -3 1 -6 -12 -1 -1 9"
"51003",1,"1265 509 0 5 2 3 9 -2 5 -1 -2 -5 -4 -9 -4 -3 -7 10 1 2"
"51003",2,"1274 508 0 1 -1 1 0 -2 1 0"
"47147",1,"1035 417 -1 6 2 1 8 1 6 0 -3 -8 -2 -1 -1 -2 -3 1 -2 -1 -4 3"
"51043",1,"1278 556 6 -4 -3 -5 0 -2 -5 2 2 9"
"53023",1,"243 832 -1 -2 -5 0 -2 -9 -2 -4 -3 1 2 12 -1 0 -1 5 -3 1 2 5 3 2 3 -1 4 0 4 -7 0 -3"
"21109",1,"1123 467 1 -1 3 -6 -4 -4 -6 2 -2 7 2 2 6 0"
"27031",1,"898 838 4 2 3 -5 10 0 6 2 2 -1 4 -4 2 2 8 0 -4 -11 -6 -16 -18 0 -3 -3 -6 8 -2 26"
"45073",1,"1158 377 3 1 3 2 2 -12 2 -4 -4 -6 -2 1 -1 1 -8 5 -1 1 1 2 5 7 0 2"
"22033",1,"924 195 1 2 13 1 -2 -2 -2 -2 0 -7 3 -2 -4 -1 -4 -1 -3 2 1 5 -4 3 1 2"
"28021",1,"938 254 1 -7 0 -9 -9 2 -7 0 6 9 3 -1 5 3 1 3"
"24037",1,"1321 535 8 -5 3 1 5 -9 1 -6 -9 4 -4 3 -7 -1 1 4 -3 4 2 5 3 0"
"26081",1,"1047 668 -1 3 6 0 7 1 1 -6 1 -13 -6 -1 -6 0 -2 16"
"37147",1,"1312 427 1 1 7 7 1 0 6 -2 2 -12 -5 -4 -3 3 -2 3 -7 4"
"30009",1,"447 763 5 -6 -1 -1 -2 -7 15 -2 -4 -8 -10 1 -30 5 1 6 3 -1 4 7 6 3 4 -1 4 4 5 0"
"31167",1,"739 612 9 0 0 -13 -6 0 -3 1 0 12"
"13001",1,"1194 269 7 -1 6 -2 -3 -2 2 -11 -3 2 -10 5 -1 4 3 1 -1 4"
"19099",1,"848 605 3 0 12 0 1 -13 -3 0 -12 0 -1 13"
"28153",1,"1009 246 0 -7 2 -9 -13 -2 -3 0 -1 15 1 0 9 1 5 2"
"48101",1,"640 329 3 0 13 -1 0 -3 -2 0 0 -14 -15 0 1 18"
"51081",1,"1306 472 3 -1 2 -4 2 -1 3 -5 2 0 -14 -2 2 6 -1 7 1 0"
"51081",2,"1309 465 2 0 -1 1 -1 0 0 -1"
"12105",1,"1224 134 1 5 3 2 10 1 0 -3 3 1 2 -4 2 -2 4 1 -1 -4 4 -4 3 -1 3 -6 -14 -2 -15 -3 -3 19 -2 0"
"48503",1,"686 293 16 0 0 -14 0 -2 -5 0 -11 0 0 16"
"01123",1,"1091 299 1 0 2 -14 -3 -2 0 -3 -3 -1 -2 -4 -1 10 -4 0 -1 12 11 2"
"33015",1,"1438 738 8 -5 -3 -3 -6 -1 -4 -4 -2 -3 -6 1 -1 4 0 3 2 11 7 -4 4 -1 1 2"
"08105",1,"488 467 -1 -12 -18 2 -1 0 2 16 3 -1 0 -3 15 -2"
"19149",1,"761 642 19 0 0 -13 -18 0 0 3 -3 4 2 6"
"36123",1,"1281 688 3 -4 1 -4 1 -3 -6 0 -2 3 -6 -1 0 7 9 2"
"53033",1,"128 911 11 -3 21 -6 -2 -6 -1 0 -8 -5 -2 -4 3 -1 -1 -5 -2 -2 -9 6 -4 0 -3 3 -1 3 -5 1 -3 6 4 4 2 9"
"41017",1,"128 783 -3 -9 3 -1 -1 -6 6 -2 -1 -3 9 -3 -1 -3 3 -1 0 -3 9 -2 -1 -3 -37 10 -17 4 2 3 2 6 4 3 3 4 1 6 0 5 19 -5"
"19155",1,"778 586 -2 5 14 0 9 0 0 -13 -6 0 -14 0 -1 1 0 7"
"29229",1,"871 444 13 0 0 -15 -12 0 -1 15"
"30101",1,"383 898 23 -4 -5 -28 -3 1 -7 1 1 4 -3 2 -4 1 -5 4 3 19"
"36107",1,"1303 679 3 0 3 -6 -1 -2 2 -6 -1 0 -11 -3 -2 11 3 2 5 0 -1 4"
"48287",1,"734 183 5 2 7 3 6 -8 4 -1 -5 -5 -8 -4 -1 7 -8 6"
"13121",1,"1120 326 3 3 2 5 -1 4 2 5 2 0 0 -3 5 -2 -5 -4 -2 0 2 -11 -4 -1 1 -3 -4 -2 -8 -1 1 3 4 3 2 4"
"48073",1,"793 244 0 2 14 0 0 -11 2 0 -1 -5 3 -6 -4 -4 -5 5 -4 1 0 3 -2 2 -3 4 0 9"
"29007",1,"885 503 0 6 -6 0 0 4 17 0 8 0 1 -6 -6 0 0 -4 -14 0"
"45029",1,"1229 314 8 7 3 0 3 -3 7 0 1 -7 -1 -4 2 -3 0 -4 6 -1 -2 -4 -6 3 -2 2 -5 3 -4 1 -3 4 -7 6"
"55055",1,"961 660 13 0 1 -12 -6 -1 -7 0 -1 13"
"05055",1,"928 397 0 5 14 0 4 -2 -5 -8 0 -1 -14 0 1 6"
"48191",1,"628 346 12 -1 4 0 -1 -16 -3 0 -13 1 1 16"
"55013",1,"870 763 6 0 2 -19 -4 0 0 3 -9 0 0 -3 -9 0 1 3 3 6 2 1 7 4 1 5"
"35057",1,"466 363 8 -1 -3 4 1 3 15 -2 13 -1 -2 -16 -1 -9 0 -4 -19 2 -14 2 0 6 -1 4 2 12 1 0"
"53049",1,"76 889 20 -6 -4 -15 -9 3 -1 -4 -4 0 -2 2 -5 1 2 6 3 13"
"37141",1,"1307 391 13 2 4 -8 4 -2 -5 -7 -5 4 -5 -1 -1 -2 -4 0 -3 1 2 3 -3 3 3 7"
"48221",1,"726 262 0 -9 -5 0 -5 -3 -4 10 0 2 14 0"
"46117",1,"642 713 3 -1 5 2 3 -1 3 -2 -1 -5 3 -1 -1 -2 4 -2 1 -3 7 -2 5 -3 -1 -2 -12 1 0 -1 -17 1 -3 0 1 19 0 2"
"32031",1,"113 609 6 23 7 29 8 29 16 -4 1 0 -9 -37 -4 -16 -5 -19 3 0 -2 -13 -3 0 -12 -1 -2 -9 -1 -1 -5 -2 -3 1 1 6 1 4 3 10"
"21007",1,"980 440 4 -9 -5 -2 -3 1 -1 1 -2 3 4 6 3 0"
"48009",1,"686 293 1 16 16 0 -1 -13 0 -3 -16 0"
"48023",1,"671 310 16 -1 -1 -16 -16 1 1 12 0 4"
"48405",1,"826 229 9 -1 3 -2 1 -4 -2 -2 0 -10 -3 -2 -6 5 0 13 -2 3"
"32029",1,"131 601 -8 -9 -7 -2 1 1 2 9 12 1"
"13249",1,"1136 277 1 -3 2 -2 0 -3 -7 0 1 5 -1 4 1 -1 3 0"
"09001",1,"1382 663 -1 5 4 -5 3 0 3 -1 5 -4 0 -5 4 -2 -11 -6 -4 -3 -5 5 6 5 -3 5 -1 6"
"48313",1,"783 208 4 -1 -1 -4 2 -1 -8 -3 -9 -1 -3 5 9 5 6 0"
"06077",1,"71 566 1 -3 0 -6 -3 -12 -7 1 -11 -6 -2 3 3 10 2 10 5 5 3 -2 9 0"
"28159",1,"986 296 8 0 1 -13 -3 0 -12 -1 -1 7 4 0 -1 3 4 0 0 4"
"21103",1,"1082 500 3 1 2 -3 4 -3 1 -2 -4 -1 -8 0 -1 5 3 3"
"21167",1,"1089 476 3 2 4 1 0 -3 2 0 1 -2 -1 -4 -8 -2 0 6 -1 2"
"31183",1,"701 613 13 0 0 -7 0 -6 -13 0 0 13"
"21135",1,"1136 508 3 1 3 4 -1 -5 -2 -3 -1 -4 0 -3 -3 -1 -3 2 -4 1 -2 4 -1 4 3 2 8 -2"
"27051",1,"769 756 0 3 13 0 0 -12 -13 0 0 9"
"28053",1,"944 294 4 0 1 -6 -3 -2 2 -3 -3 -3 -6 -1 -2 7 1 3 -1 3 4 0 3 2"
"01025",1,"1021 240 -3 4 3 7 12 1 1 -4 1 -2 4 0 -2 -5 1 -8 -1 -2 -3 -1 -2 -4 -3 -4 -2 0 0 4 1 2 -1 5 -5 3 -1 4"
"20017",1,"766 481 0 -13 0 -3 -5 0 -9 0 1 16 13 0"
"21221",1,"1011 433 4 2 2 -1 0 -12 -11 0 -1 3 -2 4 8 4"
"01069",1,"1115 235 1 -5 2 -3 1 -3 -15 -2 -1 8 -7 -1 2 3 5 -1 2 3 10 1"
"46003",1,"702 681 13 0 0 -4 -1 -12 -10 0 -2 0 0 16"
"31061",1,"688 549 12 0 0 -13 -9 1 -4 0 1 12"
"24029",1,"1330 572 6 -1 3 1 1 -2 1 -2 -7 -2 -2 -5 -3 -5 -3 1 -1 4 1 4 4 7"
"20037",1,"802 450 14 0 0 -1 0 -11 0 -1 -13 0 -1 2 0 11"
"27023",1,"795 715 -6 0 0 -5 -6 6 -8 8 20 0 0 -9"
"46103",1,"619 706 -1 -19 -1 -11 -3 0 -1 0 -17 1 4 6 -36 3 1 10 16 -1 27 -2 2 7 2 4 4 -1 3 3"
"45049",1,"1229 314 7 -6 3 -4 -1 -2 -5 2 -7 -8 -4 1 -1 5 4 4 1 5 3 3"
"16043",1,"358 715 -5 2 1 3 3 0 1 3 4 1 1 4 2 3 5 -1 1 6 2 1 2 4 3 1 3 -5 2 -5 2 -1 -3 -18 -4 -1 -5 0 -5 -1 -7 2 -3 2"
"13029",1,"1213 279 10 5 2 -5 7 -6 3 -7 -4 1 -4 3 -1 3 -6 1 -5 3 -2 2"
"51053",1,"1309 485 1 -2 2 -6 -6 -5 -1 0 -4 2 -3 0 -2 6 3 2 3 3 7 0"
"12111",1,"1276 107 -3 12 14 2 6 -10 -5 0 0 -2 -12 -2"
"36055",1,"1249 714 15 3 5 -22 -3 0 -2 -4 -4 1 -5 -1 -3 5 -3 18"
"46083",1,"751 664 9 0 2 -4 -1 -5 2 -1 1 -5 -10 0 -3 0 0 15"
"55017",1,"888 729 3 0 0 3 16 1 0 -10 0 -6 -18 -1 -1 13"
"20207",1,"777 463 13 0 -1 -11 -12 0 0 11"
"21157",1,"993 434 4 2 4 -3 2 -4 2 -4 -11 -1 0 7 -1 3"
"13065",1,"1181 239 10 1 3 -6 3 -1 1 -5 2 0 2 -9 -2 0 -4 0 -1 4 -5 0 -3 4 -4 0 -2 12"
"13185",1,"1172 232 3 0 1 -3 4 1 2 -4 -3 -2 0 -6 -5 -1 -1 0 -1 0 -4 4 3 5 -4 5 5 1"
"26099",1,"1131 651 0 -1 -9 -1 -3 16 3 0 7 1 2 -15"
"13287",1,"1158 260 4 1 2 -3 -1 -7 -4 -1 -5 1 -1 7 6 1 -1 1"
"17079",1,"991 513 9 1 2 0 1 -12 -9 0 -3 2 0 9"
"48331",1,"742 204 8 4 2 -6 4 -4 0 -4 -10 -6 -7 -3 -3 10 -1 0 1 5 6 4"
"18147",1,"1032 481 6 1 1 -6 -1 -2 -4 -3 -3 -5 -5 2 0 4 6 6 0 3"
"21099",1,"1062 456 4 0 7 0 0 -4 0 -5 -1 0 -5 -1 -4 0 0 2 -4 4 3 0 0 4"
"21137",1,"1096 464 5 3 7 -4 -1 -6 -2 1 -4 -5 -1 4 -4 2 0 5"
"30005",1,"479 883 -2 -9 -2 -6 -3 -4 -3 -17 -4 1 -1 -2 -6 1 -1 -7 -1 2 -9 2 -3 -2 -3 0 2 15 2 9 1 2 0 4 2 16 31 -5"
"51710",1,"1342 481 0 1 5 4 -1 -8 -2 -1 -2 4"
"48389",1,"523 219 5 32 1 0 2 -4 3 -2 0 -3 3 -1 3 -3 3 -2 1 -7 8 -3 6 0 -20 -21 -15 14"
"51155",1,"1219 470 2 -4 -1 -1 0 -1 2 -4 -2 -2 -3 -2 -6 6 1 3 7 5"
"37179",1,"1232 396 2 -1 4 0 2 2 1 -14 -7 -1 -7 -1 0 4 -2 2 2 1 5 8"
"38053",1,"577 836 3 -1 4 3 4 2 3 -4 5 1 2 3 9 -1 6 -4 0 -2 -2 -6 0 -5 -11 1 -1 -13 -15 1 -9 1 0 3 2 21"
"12091",1,"1064 218 3 0 9 1 3 -28 -8 0 -5 -1 -2 28"
"06001",1,"31 554 -1 7 3 0 3 -4 2 -1 2 -4 12 1 -3 -10 2 -3 -11 3 -2 0 -4 2 -3 9"
"17013",1,"924 511 -2 3 -4 3 9 0 1 -10 1 -5 3 0 -2 -4 -4 2 -2 11"
"18085",1,"1057 603 1 -5 0 -9 -7 -1 -4 1 0 3 -1 10 11 1"
"28103",1,"994 296 5 1 11 1 -1 -11 0 -3 -14 -1 -1 13"
"05147",1,"913 370 3 -2 7 0 0 -8 0 -5 -3 0 -4 -1 -2 -3 0 5 -3 1 1 4 -1 7 2 2"
"34015",1,"1351 593 1 2 10 -9 -2 -4 -3 2 -4 2 -5 1 -2 3 5 3"
"33011",1,"1407 730 0 2 2 2 2 -3 5 2 2 -3 3 2 3 -2 0 -3 1 -4 6 -1 -1 -2 -16 -4 -1 0 -4 8 -1 -1 -1 7"
"30045",1,"412 835 10 -2 2 -2 0 -3 8 -5 -1 -10 -1 -1 0 -6 -5 3 -8 -1 -5 0 -4 6 2 9 -3 1 1 9 4 2"
"37121",1,"1178 423 5 -2 2 -5 2 -1 -4 -4 -3 6 -5 2 -2 0 5 4"
"30077",1,"343 825 2 13 -4 0 3 15 7 -1 2 -4 -2 -11 6 -2 -2 -12 7 -1 -1 -5 5 -2 -1 -9 -7 -2 -1 -2 -12 2 3 17 -2 -1 -3 5"
"41053",1,"69 824 0 1 16 -4 0 -5 -5 -3 0 -3 0 -1 -12 3 -2 2 3 10"
"41065",1,"121 817 6 -1 2 9 3 6 3 0 5 -4 4 -2 1 -4 -2 -4 -5 -6 3 -1 3 -4 0 -1 5 -2 0 -1 0 -7 1 -2 -18 5 -16 5 1 1 -1 5 5 2 -2 5 2 1"
"46105",1,"599 760 24 -2 -1 -17 -1 -16 -25 2 0 6 3 27"
"19173",1,"805 568 13 1 0 -13 -4 0 -8 0 -1 12"
"01129",1,"1009 239 12 1 1 -4 5 -3 1 -5 -1 -2 0 -4 -1 -1 -1 -1 -10 -1 -3 -1 -1 12 -2 9"
"39039",1,"1093 607 3 1 1 -10 -3 0 -3 2 -10 -1 0 1 -1 6 13 1"
"54025",1,"1209 491 1 5 -4 3 5 0 6 8 3 -1 0 -4 3 -2 9 2 -2 -4 -3 -3 -2 -8 -6 -1 -5 1 -5 4"
"17121",1,"982 500 1 -8 0 -5 -13 -1 0 1 0 9 0 3 12 1"
"51051",1,"1170 464 6 -8 0 -1 -5 -3 -4 1 -3 4 -1 2 7 5"
"51007",1,"1296 490 -1 -2 4 -3 3 0 -3 -3 -13 1 -1 3 2 4 4 1 5 -1"
"13243",1,"1118 258 8 1 2 0 0 -5 3 -6 -9 -1 -3 0 -2 6 1 5"
"35029",1,"421 285 9 -1 -4 -30 -28 3 1 3 0 8 2 16 10 -1 0 3 10 -1"
"48355",1,"717 95 7 -5 8 1 5 -2 2 3 5 -4 -1 -1 -5 -7 -22 -1 -3 3 0 9 4 4"
"56045",1,"538 700 27 -2 0 -2 -1 -10 -1 -13 -22 2 -5 0 2 25"
"17187",1,"919 578 9 1 1 -13 0 -3 -10 -1 0 16"
"01089",1,"1063 365 1 0 -1 -4 1 -9 1 -1 0 -2 -3 -3 -4 2 -4 1 -3 -1 -1 16 13 1"
"47189",1,"1051 410 4 4 4 1 5 -1 3 -8 2 -4 -4 -1 -5 1 -6 3 -3 5"
"48063",1,"812 277 3 -3 -13 0 0 4 1 1 6 1 3 -3"
"40067",1,"711 320 1 6 17 -1 0 -8 0 -6 -3 3 -7 -5 -3 2 1 3 -4 1 -2 5"
"54085",1,"1188 537 1 3 0 2 6 2 4 -1 3 -7 -6 -4 -4 0 -2 0 -2 5"
"19145",1,"793 568 12 0 1 -12 -8 0 -5 1 0 11"
"20087",1,"788 514 11 0 0 -14 -5 -1 -4 1 -3 1 0 5 1 8"
"22045",1,"904 172 0 1 4 -1 2 3 3 0 2 -3 7 1 5 -1 -1 -2 -7 0 -4 -1 -3 -4 -7 -6 7 -1 4 -5 1 -5 -8 -1 -7 5 2 6 0 6 -1 5 1 3"
"37133",1,"1318 402 5 1 4 -1 3 1 4 -4 3 -4 0 -3 -9 -9 -4 2 -4 8 -1 8 -1 1"
"27043",1,"822 677 13 0 3 0 0 -12 -8 -1 -8 0 0 13"
"47057",1,"1135 424 6 1 2 2 3 0 2 -4 -3 0 -3 -5 -4 -1 -1 -3 -3 3 1 7"
"48161",1,"760 233 14 8 2 -8 4 -1 2 -5 -14 -8 -8 14"
"42087",1,"1277 610 8 6 0 -1 3 -4 -5 -5 -5 -9 -5 0 2 4 -1 2 3 5 0 2"
"01041",1,"1071 254 1 4 3 0 0 -3 4 0 2 -6 0 -6 0 -7 -7 0 -3 2 1 5 -1 11"
"51520",1,"1178 441 0 -2 -3 0 3 2"
"48399",1,"648 228 -4 1 0 4 1 14 3 0 13 -1 -1 -18 -12 0"
"48443",1,"575 170 -7 7 1 8 7 0 0 11 7 0 0 2 12 -1 3 -1 0 -3 -3 -4 2 -3 -3 -2 -1 -19 -11 1 -2 3 -5 1"
"20153",1,"644 539 0 -1 -1 -16 -18 1 -1 1 1 15 3 0 16 0"
"20193",1,"625 523 18 -1 1 0 -1 -16 -3 1 -16 1 1 15"
"13161",1,"1188 267 3 2 1 0 2 0 1 -4 -3 -1 1 -4 -3 -2 -7 -1 -1 5 6 5"
"19035",1,"780 642 12 0 0 -13 -9 0 -3 0 0 13"
"05145",1,"900 373 6 1 0 -4 7 0 -2 -2 1 -7 -1 -4 -4 0 -6 -2 -7 1 -3 0 0 11 8 0 1 6"
"28083",1,"943 312 9 1 1 -4 0 -1 2 -8 -2 -2 0 -3 -4 1 -1 -2 -4 0 -1 18"
"29053",1,"859 497 3 5 3 -3 8 0 2 -2 -3 -9 -7 0 -6 0 0 9"
"26043",1,"976 773 13 1 0 -10 -1 -3 0 -7 -4 0 -5 2 -2 1 0 4 -1 12"
"17197",1,"986 607 6 1 0 -2 3 -1 1 -3 3 0 0 -3 7 1 1 -7 -13 -1 0 -3 -6 -1 -1 10 -1 9"
"48117",1,"581 348 -15 1 0 8 1 8 26 -1 -1 -16 -11 0"
"46011",1,"746 702 7 0 11 0 0 -13 -11 0 -7 1 0 12"
"29047",1,"815 515 11 0 0 -9 -2 1 -5 -4 -4 0 0 1 0 11"
"28027",1,"938 338 6 -3 -2 -6 1 -7 0 -3 -6 -1 -1 5 -8 0 3 0 0 5 2 3 5 3 0 4"
"18011",1,"1046 556 1 -10 -2 0 -10 -1 -1 9 12 2"
"19057",1,"903 578 11 0 0 -5 -3 -5 -1 -4 -8 4 1 0 0 10"
"19163",1,"930 603 0 -5 -3 -2 -9 -4 0 6 -4 0 0 6 6 -1 4 2 6 -2"
"20143",1,"722 507 0 3 15 0 0 -7 0 -6 -16 0 1 10"
"12023",1,"1193 219 3 0 4 0 3 -16 -3 -6 2 -1 -4 -5 -5 3 -2 15 3 0 1 3 -3 5 1 2"
"12059",1,"1104 222 -3 -6 0 -3 -4 -1 -3 -2 -6 0 -1 10 17 2"
"28047",1,"999 201 1 -10 3 -2 0 -5 -2 -3 -7 1 -3 1 -4 -1 -1 6 -1 11 3 1 11 1"
"47011",1,"1103 381 2 2 5 -3 1 -3 -2 -7 -1 0 -5 0 -2 4 2 7"
"27017",1,"850 784 19 1 0 -4 1 -9 -20 0 0 12"
"48315",1,"816 270 -1 3 2 0 19 1 0 -7 -4 0 -4 2 -3 -2 -3 0 -6 3"
"36095",1,"1342 703 5 -1 5 2 3 -2 0 -6 0 -6 0 -1 -4 -2 -5 2 -3 2 1 5 -2 7"
"40117",1,"768 394 -1 0 -9 0 -6 0 0 3 -3 0 0 3 -3 0 0 7 2 -2 4 3 2 0 1 -4 2 -1 4 -4 2 -1 5 -4"
"36007",1,"1313 681 2 -5 5 0 1 -1 6 1 1 -6 2 -1 -4 -1 -16 -3 -2 6 1 2 -3 6 7 2"
"48291",1,"804 174 -2 6 10 6 4 0 4 -14 5 0 0 -8 -17 0 -4 10"
"39009",1,"1159 540 0 3 3 1 0 3 3 0 0 -3 6 0 1 -5 4 -3 -1 -1 -14 -1 -2 6"
"39081",1,"1190 584 0 5 2 1 5 1 3 -4 -1 -3 1 -3 -1 -5 0 -1 -5 -1 -1 10 -3 0"
"54083",1,"1229 541 2 -2 8 -1 4 0 -2 -2 -2 -3 1 -2 -3 -5 -5 0 0 -6 -4 -4 -3 0 -3 -3 1 5 -4 6 4 2 0 8 5 2 1 5"
"54049",1,"1208 551 0 3 2 3 7 1 7 -5 -2 -2 -5 -1 -9 1"
"34011",1,"1357 584 3 -2 4 -2 1 -4 -1 -6 -6 -6 -5 7 -5 2 4 9 5 -3 0 5"
"06057",1,"110 599 -1 -4 -18 4 -2 0 -8 -4 -3 -4 -6 3 2 8 5 3 3 0 8 0 5 1 1 -3 14 -4"
"55031",1,"882 787 6 3 1 -26 -13 -1 -6 0 0 9 -1 9 2 0 3 4 2 -2 6 4"
"21199",1,"1101 453 4 5 2 -1 7 -6 -1 -7 -6 -4 -4 3 -4 0 -3 5 5 5"
"37065",1,"1309 445 5 -1 4 -3 3 -3 0 -3 -1 0 -7 -7 -3 5 -3 1 2 11"
"48241",1,"824 206 10 2 3 2 4 1 2 -8 -1 -26 -7 0 1 4 -1 3 2 4 0 4 -2 1 -4 12 -7 1"
"49001",1,"264 516 3 15 43 -8 -1 -2 2 -4 2 -3 -4 -7 -1 1 -44 8"
"13213",1,"1108 370 1 0 5 1 0 -5 0 -5 0 -5 -7 1 -1 3 2 6 0 4"
"18075",1,"1073 573 4 0 7 1 1 -8 0 -1 -11 -2 -1 3 0 7"
"26117",1,"1052 671 0 7 12 1 6 1 2 -13 -12 -1 -1 6 -7 -1"
"36083",1,"1376 716 2 -7 0 -9 -11 -5 0 6 0 6 0 6 9 3"
"12021",1,"1229 67 14 2 6 1 -1 3 3 1 0 3 9 2 2 -10 12 3 2 -10 1 -6 -32 -6 -5 9 -3 8 -5 -1 -3 1"
"35031",1,"394 414 41 -5 10 -2 -4 -25 -34 4 -1 -12 -17 2 5 38"
"13017",1,"1164 258 -2 3 10 1 6 -2 0 -4 -10 -1 0 3 -4 0"
"05077",1,"922 350 0 1 20 1 1 -3 -3 -7 -2 0 -14 0 -2 3 0 5"
"12003",1,"1214 213 1 -3 0 -3 0 -2 -2 0 -10 -2 -3 16 2 0 6 1 1 -5 2 -2 3 0"
"13173",1,"1175 232 1 5 3 1 2 1 2 -12 -1 -1 -2 4 -4 -1 -1 3"
"20159",1,"705 482 16 -1 0 -13 -16 1 0 3 0 10"
"01015",1,"1085 330 6 -1 -2 -2 0 -9 -4 -4 -7 1 -2 3 -2 0 2 3 -1 3 5 5 5 1"
"28059",1,"999 201 0 2 15 1 2 -21 -2 0 -11 1 0 5 -3 2 -1 10"
"21037",1,"1099 521 5 -2 3 -5 -4 -3 -1 6 -3 4"
"21057",1,"1077 434 4 5 7 0 0 -2 -1 -9 -4 0 -6 6"
"28107",1,"964 341 0 -13 -6 -2 -6 0 0 3 -2 2 -1 7 0 2 15 1"
"48195",1,"612 411 16 -1 -1 -16 -16 1 1 16"
"48071",1,"808 164 17 0 3 0 0 -14 0 3 -4 -1 -2 0 -12 -2 -3 2 1 4 2 1 0 5 -2 2"
"13239",1,"1113 260 5 -2 -1 -5 -5 -1 -1 3 2 5"
"48199",1,"837 188 -2 -4 1 -3 -1 -4 0 -3 -2 1 -3 -3 -5 0 -5 0 -4 14 6 1 15 1"
"09005",1,"1379 682 11 3 1 0 4 -2 -2 -7 2 -5 -3 -6 -4 -2 -3 0 -4 5 -2 14"
"39143",1,"1118 613 2 -1 10 1 3 0 1 -6 0 -1 -15 -2 -1 9"
"23021",1,"1432 868 22 6 1 -6 8 -25 -3 -2 1 -5 2 1 5 -10 -1 -4 -11 -6 -6 -4 -9 18 1 3 -4 3 3 6 -4 4 -5 21"
"17153",1,"980 443 0 -2 0 -1 -3 0 -4 -6 -3 2 0 8 6 0 4 -1"
"40107",1,"757 366 0 2 1 7 12 -1 0 -3 3 0 0 -6 3 0 0 -3 -13 0 0 6 -6 -2"
"26145",1,"1083 681 5 2 0 3 3 -1 6 0 4 -1 1 -9 -6 -1 0 -3 -11 -2 -2 12"
"35039",1,"436 417 3 21 5 3 2 3 27 -3 13 -1 1 -4 -1 -10 0 -6 -1 -4 -3 -2 6 -3 3 -5 5 -4 -1 -1 -4 1 -10 1 0 -2 -6 0 0 2 0 1 -18 2 1 8 -22 3"
"50005",1,"1394 789 3 -1 -1 -3 1 -8 4 -2 -4 -2 -2 -2 2 -4 -9 -1 2 9 -6 1 1 4 3 -1 2 8 3 -1 1 3"
"51023",1,"1233 487 5 6 4 0 0 -4 6 -4 -2 -3 -2 1 -3 -4 -1 -4 -7 4 2 4 -2 4"
"17119",1,"937 500 0 3 4 0 12 1 2 0 2 -9 0 -3 -3 -1 -13 0 0 4 1 1 0 2 -5 2"
"48085",1,"751 292 13 0 3 -2 0 -13 -7 0 -10 0 1 15"
"45001",1,"1184 361 3 -2 -2 -3 3 -4 0 -4 -2 -2 -6 0 -2 -3 -5 7 11 11"
"31053",1,"751 599 10 0 3 -2 0 -6 3 -5 -4 0 -3 2 -9 1 0 10"
"12115",1,"1204 103 20 2 0 -6 7 1 1 -7 -7 -1 1 -3 -10 -1 -5 7 -7 8"
"55077",1,"944 687 11 1 0 -4 -1 -4 0 -5 -9 0 -1 12"
"04015",1,"255 468 1 6 33 -6 10 -2 0 -2 -4 -5 -2 -8 -1 -6 -1 -2 -7 -2 -3 0 -10 -3 -2 -2 1 -6 -2 -3 -2 -10 -8 -44 -6 1 -2 -3 -13 4 -2 2 -5 7 -2 5 0 5 -4 6 1 5 3 6 0 6 -1 6 2 15 0 7 4 1 8 -1 2 -5 3 -1 4 6 5 23"
"04025",1,"312 370 -4 -3 -3 -8 7 -1 -1 -6 -7 1 -13 4 -4 -5 -13 7 -18 3 2 11 8 44 5 -2 5 -6 10 -4 4 -3 0 -3 3 -1 -1 -6 16 -3 -1 -6 7 -1 -2 -12"
"45051",1,"1280 368 1 2 15 -10 6 -4 -6 -3 -5 -8 -5 -1 -4 4 -6 10 4 10"
"42091",1,"1334 604 3 8 2 0 15 -8 -2 -3 -4 0 0 -4 -3 3 -7 3 -4 1"
"16061",1,"268 823 0 -6 -5 -1 -3 2 -3 -5 -5 -1 2 12 9 -1 1 4 4 -4"
"51720",1,"1161 449 1 1 1 0 -2 -1"
"34027",1,"1360 641 6 -1 2 -4 -2 -6 -2 -3 -3 2 -4 -2 -5 1 2 6 3 2 3 5"
"29211",1,"849 550 14 1 0 -2 0 -11 -14 -1 0 9 0 4"
"20135",1,"656 490 2 0 16 -1 0 -13 0 -3 -19 1 1 16"
