"rank","name","people","pct_white","pct_black","pct_aian","pct_asian","pct_twoplus","pct_hispanic","also_a_first_name"
1474,"ANAYA",23605,6.24868,0.317729,0.461767,0.440585,0.385512,92.1457,TRUE
1475,"ANGEL",23588,39.8211,2.85315,0.449381,1.78481,2.2893,52.8023,TRUE
1476,"LUND",23550,91.5499,0.348195,0.424628,1.07006,3.23567,3.37155,FALSE
1477,"HELLER",23521,91.4204,1.87917,0.216828,0.901322,2.58067,3.00157,FALSE
1478,"SCHMITZ",23516,93.4513,0.365708,0.26365,0.659126,2.46641,2.79384,FALSE
1479,"KURTZ",23509,92.2455,1.11447,0.27649,0.757157,2.884,2.72236,FALSE
1479,"MCELROY",23509,75.7072,15.0113,0.433876,0.693351,4.46637,3.68795,FALSE
1481,"MEREDITH",23456,80.6276,10.5645,0.409277,1.17667,4.04161,3.18042,TRUE
1482,"BURRELL",23451,44.1175,45.4949,0.447742,0.515969,5.64155,3.78235,TRUE
1483,"TOLBERT",23449,42.5434,48.6588,0.635422,0.345431,4.93411,2.88285,TRUE
1484,"BENAVIDES",23443,6.51794,0.273003,0.281534,0.614256,0.371113,91.9422,FALSE
1485,"CROW",23432,85.0845,2.79959,2.41123,0.606009,5.03158,4.06709,FALSE
1486,"FIELD",23423,88.0417,2.94155,0.576357,1.19968,3.57341,3.66734,TRUE
1487,"ELKINS",23416,87.0473,4.00581,0.785787,0.65767,4.20225,3.30116,FALSE
1488,"SCHULZ",23413,92.0301,0.45274,0.320335,0.828599,2.8403,3.52795,FALSE
1489,"PRADO",23397,8.10788,0.508612,0.170962,3.36368,0.440227,87.4086,FALSE
1490,"TATUM",23395,52.7891,36.4864,0.713828,0.542851,5.21052,4.25732,TRUE
1491,"MOHAMMED",23378,20.6091,34.5068,0.577466,35.7045,5.83027,2.77184,TRUE
1492,"DRAPER",23360,76.494,13.0908,1.71661,0.706336,4.30651,3.68579,TRUE
1493,"CLIFTON",23350,78.6039,12.2141,0.719486,0.543897,4.42827,3.49036,TRUE
1494,"FUNK",23348,92.4148,0.471132,0.256981,0.805208,3.15659,2.89532,FALSE
1495,"SANDERSON",23313,82.3017,6.76876,2.32488,0.694891,4.40527,3.50448,TRUE
1496,"NAVARRETE",23279,3.62129,0.262039,0.0945058,1.65815,0.326475,94.0375,FALSE
1497,"BOWDEN",23246,70.1153,21.066,0.460294,0.795836,4.13404,3.42855,TRUE
1497,"STOVER",23246,84.7286,7.25716,0.752818,0.636669,3.91035,2.71445,FALSE
1499,"METCALF",23245,83.4545,7.77802,0.83889,0.696924,4.26758,2.96408,FALSE
1500,"BLOOM",23202,90.1345,2.18085,0.301698,0.892164,2.87044,3.62038,FALSE
1501,"GUNTER",23190,78.9004,13.0444,0.543338,0.54765,3.96292,3.00129,TRUE
1502,"POE",23182,75.0582,11.9317,0.720387,4.83133,4.29212,3.16625,TRUE
1503,"ALEMAN",23179,6.73886,0.470253,0.129427,0.366711,0.336511,91.9582,FALSE
1504,"OLIVARES",23163,4.25679,0.328109,0.133834,1.18292,0.332427,93.7659,FALSE
1505,"MCCAULEY",23117,80.4949,10.2479,0.960332,0.774322,3.9711,3.5515,TRUE
1506,"MONTALVO",23112,7.77518,0.778816,0.199031,0.445656,0.354794,90.4465,FALSE
1507,"HOLBROOK",23103,88.6205,4.13366,0.536727,0.571354,3.40648,2.73125,TRUE
1508,"MCGHEE",23091,42.2589,47.0833,1.60236,0.450392,5.70785,2.89723,FALSE
1509,"TEAGUE",23089,76.1878,14.2102,0.883538,0.615011,4.84213,3.26129,TRUE
1510,"WALDEN",23046,74.8416,15.8596,0.86783,0.568428,4.71231,3.15022,TRUE
1511,"CROWDER",23042,64.4866,26.7772,0.503429,0.468709,4.64803,3.11605,FALSE
1512,"BUCKNER",23041,64.6283,25.7932,0.841977,0.538171,4.99978,3.19865,FALSE
1513,"CROCKETT",23014,59.1683,31.6112,0.451899,0.560528,4.84488,3.36317,TRUE
1513,"MCKINLEY",23014,71.4739,19.2014,0.895107,0.686539,4.00626,3.73686,TRUE
1515,"WHALEN",22998,90.3035,1.90451,0.547874,0.787025,3.29594,3.16114,TRUE
1516,"CABRAL",22994,42.6111,3.07037,0.200052,4.53162,2.77464,46.8122,FALSE
1517,"SHIN",22958,2.54813,0.470424,0.00871156,93.9803,2.3739,0.618521,TRUE
1518,"DESAI",22954,2.97987,0.496645,0.174262,93.2212,2.59214,0.535854,TRUE
1519,"BLANTON",22938,81.3148,10.8466,0.431598,0.453396,4.1634,2.79013,TRUE
1520,"MATOS",22885,15.7745,1.74787,0.0917632,0.463185,0.511252,81.4114,FALSE
1521,"TOMPKINS",22884,81.3276,10.1206,0.515644,0.764726,3.80615,3.4653,FALSE
1522,"DEVINE",22877,85.2865,6.5874,0.445863,0.795559,3.39205,3.49259,TRUE
1523,"KAUFFMAN",22869,93.7907,0.647164,0.262364,0.721501,2.2126,2.36565,FALSE
1524,"GUNN",22857,65.1179,25.3314,0.516253,0.918756,4.4494,3.66627,TRUE
1525,"DRISCOLL",22852,91.5062,1.45283,0.210047,0.770173,2.7875,3.27324,FALSE
1526,"CHAPPELL",22833,72.0843,19.3098,0.556212,0.58687,4.30079,3.16209,TRUE
1527,"NEWSOME",22832,55.0587,36.9131,0.306587,0.376664,4.52435,2.8206,FALSE
1528,"GEE",22826,52.1686,19.1974,0.670288,19.1886,5.18269,3.59239,TRUE
1529,"HOLLINGSWORTH",22814,76.7117,15.1968,0.398878,0.552292,3.80468,3.33567,FALSE
1530,"SHAPIRO",22812,93.1527,0.473435,0.0613712,1.02139,2.18306,3.10801,FALSE
1531,"CREWS",22811,72.5089,18.684,0.42085,0.609355,4.47591,3.30104,TRUE
1532,"NANCE",22809,69.0254,21.6844,0.491034,0.508571,4.83143,3.45916,TRUE
1533,"CLEMENT",22799,77.5604,11.9874,0.754419,1.88605,3.92561,3.88614,TRUE
1534,"STROUD",22794,74.5152,16.6798,0.675616,0.662455,4.41783,3.04905,FALSE
1535,"STEINER",22741,91.799,1.05097,0.233059,0.77833,2.80111,3.33758,FALSE
1536,"GOLDMAN",22740,89.1909,4.20405,0.224274,0.822339,2.37467,3.18382,FALSE
1537,"DOOLEY",22735,84.8603,6.98043,0.514625,0.585001,3.91027,3.14933,TRUE
1538,"KAY",22730,82.5649,4.87022,0.624725,4.71623,3.304,3.91993,TRUE
1538,"SOUZA",22730,76.7092,3.07083,0.351958,4.03432,6.35284,9.48086,FALSE
1540,"INMAN",22714,85.5287,6.48058,0.642775,0.545919,3.68935,3.11262,TRUE
1541,"COATES",22700,66.7137,24.2996,0.511013,0.603524,4.4185,3.45374,FALSE
1542,"KIMBALL",22663,89.666,2.25036,0.308873,0.873671,3.51233,3.38878,TRUE
1543,"AMADOR",22652,7.70793,0.401731,0.282536,1.5407,0.512096,89.555,TRUE
1544,"DREW",22649,73.0584,17.5372,0.591638,0.785907,4.36664,3.66021,TRUE
1544,"LARKIN",22649,79.7121,11.4486,0.366462,0.728509,3.80149,3.94278,TRUE
1546,"MCMANUS",22638,87.3929,5.0402,0.322467,0.843714,2.84477,3.55597,FALSE
1547,"DOAN",22632,24.3328,0.459526,0.154648,70.8068,2.90297,1.34323,TRUE
1548,"CONKLIN",22618,89.3846,1.33522,0.84446,0.77372,4.09408,3.56795,FALSE
1549,"PAYTON",22613,49.6927,40.4413,0.75178,0.504135,5.35975,3.25034,TRUE
1550,"PRITCHARD",22612,85.3175,6.30196,0.406864,0.866796,4.01999,3.08686,FALSE
1551,"AMOS",22595,59.7079,28.9533,1.94733,1.04005,4.72228,3.62912,TRUE
1552,"CROUCH",22587,86.6605,5.17112,0.531279,0.655244,3.99787,2.98402,FALSE
1553,"AHMAD",22586,21.2211,6.60586,0.194811,63.8449,5.78234,2.35101,TRUE
1554,"DUBOIS",22571,82.8142,6.39316,1.41332,0.894954,4.04944,4.43489,TRUE
1555,"HEARD",22548,37.3204,53.4859,0.376974,0.465673,5.19337,3.15771,FALSE
1556,"MASTERS",22542,86.8113,3.2872,0.660988,1.02475,3.99255,4.22323,FALSE
1557,"POST",22541,90.9232,1.27767,0.661018,0.834036,3.31396,2.99011,FALSE
1558,"SAMUELS",22517,35.1379,53.8082,1.06142,0.85713,4.59653,4.53879,FALSE
1559,"MAHER",22504,91.2416,0.51102,0.32883,1.42197,3.03502,3.46161,TRUE
1560,"LORD",22488,84.7207,5.42067,0.573639,1.31626,3.95767,4.01103,TRUE
1561,"RAINEY",22458,60.5397,30.8264,0.583311,0.498709,4.31472,3.23715,TRUE
1562,"IVEY",22405,68.7659,21.9683,0.807855,0.620397,4.45883,3.37871,TRUE
1563,"PHIPPS",22387,78.4116,12.1365,0.57176,0.638764,4.28374,3.95765,FALSE
1564,"JEWELL",22347,86.0608,5.86656,0.51461,0.639907,4.14373,2.77442,TRUE
1565,"HORNER",22320,88.526,2.94355,0.591398,0.78405,3.71864,3.43638,FALSE
1566,"CUELLAR",22319,7.15086,0.430127,0.295712,0.430127,0.403244,91.2899,FALSE
1567,"NEELY",22316,68.6324,22.7146,0.416741,0.631834,4.76788,2.83653,TRUE
1568,"FELICIANO",22312,8.3408,1.62693,0.121011,6.25672,0.927752,82.7268,TRUE
1569,"EGAN",22300,92.009,0.609865,0.363229,0.90583,2.52018,3.59193,TRUE
1570,"BOWLES",22282,77.3853,13.2932,0.62831,0.659725,4.52383,3.50956,FALSE
1570,"POLLOCK",22282,84.382,7.09541,0.430841,0.776411,3.02038,4.29495,FALSE
1572,"SWENSON",22252,93.1916,0.444904,0.238181,0.817904,2.79076,2.51663,FALSE
1573,"BULLARD",22249,68.6952,17.3716,5.75307,0.557328,4.35076,3.27206,FALSE
1574,"RUBIN",22248,86.1561,6.01402,0.134844,1.47878,2.1575,4.05879,TRUE
1575,"THURMAN",22239,67.9797,22.8428,0.764423,0.481137,4.51909,3.41292,TRUE
1576,"HAGEN",22194,91.0742,0.910156,0.504641,0.901144,3.18104,3.42885,TRUE
1577,"PIMENTEL",22193,18.8979,0.883161,0.135178,4.77628,1.23462,74.0729,FALSE
1578,"SWAN",22182,76.535,12.2171,2.11433,1.14958,4.65242,3.33153,TRUE
1579,"COKER",22174,77.8434,12.7672,1.17254,0.410391,4.20763,3.59881,FALSE
1580,"JEFFRIES",22137,61.8828,28.2197,0.862809,0.627908,5.15427,3.25247,FALSE
1581,"BROWNE",22128,62.7079,26.7444,0.393167,1.07556,4.69541,4.38359,FALSE
1582,"GOINS",22125,63.3356,24.3887,2.28701,0.39322,6.34576,3.24972,FALSE
1583,"POLANCO",22121,3.52154,0.886036,0.180824,0.443018,0.257674,94.7109,FALSE
1584,"BRITO",22096,10.8572,2.97791,0.167451,0.828204,0.80105,84.3682,FALSE
1585,"BARRAGAN",22090,3.9656,0.153916,0.149389,0.312359,0.248981,95.1698,FALSE
1586,"MARRERO",22069,7.82093,2.28375,0.104219,0.652499,0.389687,88.7489,FALSE
1587,"CONNELLY",22062,89.3981,2.99157,0.602847,0.847611,2.79666,3.36325,TRUE
1588,"BIGGS",22057,77.8574,12.7579,0.670989,0.725393,4.20275,3.78565,FALSE
1589,"FELDMAN",22047,92.5069,0.476255,0.0952511,0.830045,2.2316,3.85994,FALSE
1590,"STRATTON",22029,87.0852,4.53493,0.467565,0.767171,3.9675,3.17763,TRUE
1591,"LACY",22007,60.5444,29.5406,0.595265,0.749761,4.84846,3.72154,TRUE
1592,"WESLEY",21988,39.0895,48.0899,2.51501,1.15972,5.72585,3.42005,TRUE
1593,"FORREST",21977,70.1324,20.7217,0.682532,0.837239,4.3409,3.28525,TRUE
1594,"RODRIQUEZ",21973,7.85054,1.69299,0.837391,0.550676,0.518819,88.5496,TRUE
1595,"OTTO",21938,89.5615,2.01021,0.492296,1.63187,3.27742,3.02671,TRUE
1596,"GAO",21908,2.20011,0.479277,0.0228227,96.3894,0.55231,0.356034,TRUE
1597,"NEFF",21891,91.6769,1.19227,0.33347,0.749166,3.2068,2.84135,FALSE
1598,"ALDRIDGE",21882,76.9445,14.5965,0.653505,0.507266,4.39631,2.90193,TRUE
1599,"ERWIN",21816,84.4426,5.89017,0.770077,1.06802,4.11166,3.71746,TRUE
1600,"PINTO",21810,45.3095,3.40669,2.70977,5.87804,2.35672,40.3393,FALSE
1601,"BETANCOURT",21800,7.63761,0.857798,0.146789,0.243119,0.394495,90.7202,FALSE
1602,"HINKLE",21791,86.2191,5.74549,0.53233,0.715892,4.12556,2.66165,FALSE
1603,"GODWIN",21784,78.755,12.321,1.37716,0.895152,3.84686,2.80481,TRUE
1604,"SELF",21783,84.4374,5.77974,1.17064,0.541707,4.61369,3.45682,FALSE
1605,"DICKEY",21766,79.3853,12.4322,0.427272,0.840761,3.73518,3.17927,TRUE
1606,"BUTCHER",21742,81.2897,8.73885,1.02566,0.639316,4.28663,4.01987,FALSE
1607,"OLEARY",21735,90.7522,1.18242,0.36807,0.837359,3.08259,3.77732,FALSE
1608,"YEAGER",21729,90.8463,1.80864,0.616687,0.648902,3.14787,2.93157,FALSE
1609,"COLBERT",21720,42.8775,44.6731,1.7081,0.570902,6.59761,3.57274,TRUE
1610,"GALLO",21711,71.8806,0.990281,0.0921192,1.43706,1.7779,23.822,FALSE
1611,"ORNELAS",21680,6.0286,0.29059,0.276753,0.364391,0.396679,92.643,FALSE
1612,"CASILLAS",21643,5.18412,0.314189,0.388116,0.267985,0.355773,93.4898,FALSE
1613,"WHALEY",21613,78.3232,14.2831,0.384028,0.573729,4.067,2.36894,FALSE
1614,"COLVIN",21611,72.514,18.0926,0.513627,0.717227,4.45144,3.71107,TRUE
1614,"LAI",21611,3.44732,0.4072,0.0277636,91.6431,3.22984,1.24474,TRUE
1616,"WINN",21605,72.1639,17.6302,0.657255,1.69868,4.21662,3.63342,TRUE
1617,"OTERO",21599,8.75041,0.8843,0.662068,0.750035,0.472244,88.4809,FALSE
1617,"VALDES",21599,8.39854,0.629659,0.0740775,0.912079,0.351868,89.6338,FALSE
1619,"MILLIGAN",21548,77.9005,11.5881,0.914238,0.677557,4.35307,4.56655,FALSE
1620,"PURCELL",21538,83.94,6.53264,0.352865,1.62039,4.01616,3.53793,TRUE
1621,"DUNHAM",21528,81.9491,9.76403,0.775734,0.743218,4.02731,2.74062,FALSE
1622,"CONNELL",21526,89.2177,3.33086,0.274087,0.729351,3.00567,3.44235,TRUE
1623,"SPRAGUE",21468,90.6279,0.950252,0.694056,0.68474,3.76374,3.2793,FALSE
1624,"TELLEZ",21449,4.89533,0.317031,0.242436,0.456898,0.275071,93.8132,FALSE
1625,"OJEDA",21443,5.45166,0.550296,0.214522,1.09127,0.307793,92.3845,FALSE
1626,"GRIMM",21420,91.8487,0.830999,0.219421,0.793651,3.21195,3.09524,TRUE
1627,"SHERIDAN",21412,88.4597,3.39529,0.924715,0.854661,2.8909,3.47469,TRUE
1628,"PIPER",21405,83.3964,8.01682,0.864284,0.836253,3.8449,3.04135,TRUE
1629,"MEAD",21404,88.4835,2.42945,0.630723,0.901701,3.74696,3.8077,TRUE
1630,"MAI",21383,8.20278,0.444278,0.0935322,88.3178,1.89403,1.04756,TRUE
1631,"ESPOSITO",21379,90.3878,0.580008,0.0795173,0.622106,1.79616,6.53445,FALSE
1632,"SEWELL",21368,65.7104,24.1951,0.744103,1.02022,4.99813,3.33209,TRUE
1633,"NORWOOD",21360,50.1966,40.0749,0.669476,0.486891,5.19195,3.38015,TRUE
1634,"BUTTS",21337,63.1204,29.2918,0.318695,0.576463,3.91808,2.77452,FALSE
1635,"BOSWELL",21336,74.3298,15.4199,1.26078,0.63742,4.87439,3.47769,FALSE
1636,"SNELL",21329,73.0039,16.8409,1.56125,0.754841,4.00863,3.83047,FALSE
1637,"HUGGINS",21328,63.1658,26.4722,0.98931,0.604839,4.91373,3.85409,FALSE
1638,"TEMPLE",21324,76.9837,14.3219,0.431439,0.858188,4.24873,3.15607,TRUE
1639,"DAVISON",21313,76.9296,13.7522,0.722564,0.825787,4.08202,3.68789,TRUE
1640,"HADLEY",21312,74.5167,14.5693,1.69857,1.89095,4.16667,3.15785,TRUE
1641,"YBARRA",21303,10.806,0.408393,0.671267,0.558607,0.699432,86.8563,FALSE
1642,"THORPE",21301,65.7856,24.919,0.652552,0.544575,4.45988,3.63833,FALSE
1643,"STEWARD",21293,52.1016,37.1155,0.497816,0.676279,5.79064,3.81816,TRUE
1644,"DUKES",21291,41.4917,49.9695,0.366352,0.403927,4.5841,3.18444,FALSE
1645,"BLACKMON",21281,46.0129,45.2281,0.516893,0.399417,5.05145,2.79122,FALSE
1646,"ALONZO",21256,9.74784,1.90064,0.828002,6.05947,0.926797,80.5373,TRUE
1647,"MEADE",21247,83.8189,7.37045,0.569492,0.771874,3.74641,3.72288,TRUE
1648,"CARBAJAL",21237,4.43095,0.404954,0.211894,0.739276,0.324905,93.888,FALSE
1649,"LUDWIG",21232,92.1722,0.324981,0.197815,1.21044,2.86831,3.22626,TRUE
1650,"DODGE",21224,88.9088,0.815115,1.59725,0.786845,3.85884,4.03317,TRUE
1651,"SILVER",21205,77.3025,11.1247,1.86277,1.04221,3.99906,4.66871,TRUE
1652,"WOLFF",21203,90.9871,0.811206,0.419752,0.919681,3.00901,3.85323,FALSE
1653,"GALVEZ",21202,4.9901,0.650882,0.297142,6.07962,0.688614,87.2937,FALSE
1654,"LUJAN",21200,9.54717,0.278302,2.56132,1.78774,1.07547,84.75,TRUE
1655,"VALADEZ",21166,5.58443,0.259851,0.278749,0.259851,0.255126,93.362,FALSE
1656,"ENGEL",21158,92.1495,0.38756,0.354476,0.846016,2.93033,3.33207,TRUE
1657,"DAHL",21156,91.7896,0.586122,0.742106,0.846096,3.08659,2.94952,TRUE
1658,"REDMOND",21153,63.5465,27.9062,0.330922,0.63348,4.33036,3.25249,TRUE
1659,"ARRINGTON",21150,48.3972,42.9314,0.458629,0.382979,4.87943,2.95035,TRUE
1659,"CLIFFORD",21150,85.9811,3.48936,1.76359,1.03073,3.64539,4.08983,TRUE
1661,"BILLINGS",21138,79.9413,11.0086,0.80897,0.681238,4.23408,3.32576,FALSE
1662,"WINKLER",21114,90.6508,1.7666,0.459411,0.866724,3.01222,3.24429,FALSE
1663,"CARTWRIGHT",21099,73.7523,16.6406,0.748851,0.734632,4.82013,3.30347,FALSE
1663,"JARRETT",21099,64.6476,26.442,0.483435,0.592445,4.65899,3.17551,TRUE
1665,"BUNCH",21097,75.5084,14.9073,1.22292,0.630421,4.46509,3.26587,FALSE
1666,"AMES",21085,82.0868,7.46977,0.583353,1.22836,3.75148,4.88025,TRUE
1667,"KOENIG",21084,92.0935,0.535951,0.640296,0.74464,2.7841,3.20148,FALSE
1668,"VICKERS",21083,75.9332,15.7141,0.479059,0.588152,4.27359,3.01191,FALSE
1669,"STAHL",21078,92.3617,0.322611,0.308378,0.749597,2.98415,3.27356,FALSE
1670,"LILLY",21065,74.2606,16.8336,0.645621,0.66461,4.20603,3.38951,TRUE
1671,"OHARA",21059,85.213,2.87763,0.23268,3.41422,3.4712,4.7913,TRUE
1672,"DOSS",21057,67.3173,23.3889,0.427411,1.09227,4.68253,3.09161,TRUE
1673,"GODINEZ",21049,3.83391,0.280298,0.133023,0.679367,0.370564,94.7028,FALSE
1674,"ABREU",21032,12.6617,1.18866,0.0808292,0.941423,1.05553,84.0719,FALSE
1675,"GOODE",21021,59.2931,31.0309,0.932401,0.556586,4.73336,3.45369,FALSE
1676,"LINK",21010,88.5388,4.40743,0.356973,0.766302,3.22228,2.70823,TRUE
1677,"MCDONOUGH",21005,92.8922,0.49512,0.223756,0.73792,2.42799,3.22304,FALSE
1678,"REGAN",21004,90.6399,1.9044,0.357075,0.85698,2.75662,3.48505,TRUE
1679,"HEALY",20992,91.9398,0.604992,0.690739,0.919398,2.66292,3.18216,TRUE
1680,"HAND",20967,85.6441,5.92359,0.658177,0.786951,3.8346,3.15257,TRUE
1681,"ROSEN",20943,92.2026,0.620732,0.214869,1.20327,2.23464,3.52385,TRUE
1682,"BABCOCK",20932,90.9278,0.707051,0.439518,0.735716,3.41582,3.77413,FALSE
1683,"BRAGG",20924,77.5186,14.0843,0.449245,0.525712,4.26783,3.15427,FALSE
1684,"HAMMER",20909,90.2769,0.975656,1.21957,0.889569,3.18523,3.45306,FALSE
1685,"NA",20876,43.059,14.1167,0.541291,22.5139,2.1508,17.6183,FALSE
1686,"SHERWOOD",20857,87.3999,2.92947,1.0548,0.762334,3.77331,4.08016,TRUE
1687,"DINH",20854,1.39542,0.2014,0.019181,95.6795,1.92289,0.781625,TRUE
1688,"KRAFT",20829,91.2718,0.763359,0.686543,0.782563,3.08224,3.41351,FALSE
1689,"RAMEY",20768,82.1312,9.99133,0.568182,0.568182,4.12173,2.61941,TRUE
1690,"PAINTER",20744,91.0721,1.17142,0.742383,0.756845,3.67335,2.58388,FALSE
1691,"GEIGER",20742,87.2818,5.71305,0.289268,0.641211,3.19641,2.87822,FALSE
1692,"BOLDEN",20739,20.2999,69.96,0.274844,0.380925,5.76209,3.32224,TRUE
1693,"PEACOCK",20726,80.387,10.3348,0.916723,0.733378,4.06253,3.56557,FALSE
1694,"OLIVEIRA",20721,80.0396,5.61266,0.415038,2.61088,3.70638,7.61546,FALSE
1695,"DIAMOND",20714,81.9687,8.18287,0.41035,1.32278,3.89592,4.21937,TRUE
1696,"PALMA",20693,18.0834,0.898855,0.231962,6.10835,1.09216,73.5853,TRUE
1697,"KILGORE",20691,78.9184,12.184,0.691122,0.5123,4.59137,3.1028,FALSE
1697,"WINSTON",20691,29.3316,59.7265,0.362476,0.903775,6.21043,3.46527,TRUE
1699,"ESCALANTE",20688,5.74729,0.589714,1.17459,2.28635,0.541377,89.6607,FALSE
1700,"GUO",20672,2.51064,0.633707,0.00967492,95.9897,0.643382,0.212848,TRUE
1701,"GROVE",20662,87.8182,4.53489,0.454941,0.663053,3.51854,3.01036,TRUE
1702,"LEUNG",20651,2.28076,0.668249,0.0290543,92.4653,3.18144,1.37524,TRUE
1703,"BLOCK",20636,88.0064,4.23532,0.37798,0.906183,2.94146,3.53266,FALSE
1704,"MUHAMMAD",20614,3.94392,77.0738,0.281362,9.57117,5.54478,3.58494,TRUE
1705,"MINER",20585,84.7025,5.37284,1.18533,1.03959,3.96405,3.73573,TRUE
1706,"SADLER",20578,77.7384,13.3686,0.44222,0.65604,4.25697,3.53776,TRUE
1707,"JORGENSEN",20571,92.0471,0.48126,0.398619,0.879879,2.47436,3.71883,FALSE
1708,"LIMA",20554,44.5655,6.18371,0.335701,2.36937,1.99475,44.5509,TRUE
1709,"VOSS",20531,90.7019,2.33306,0.404267,0.754956,2.93215,2.8737,FALSE
1710,"GARY",20528,44.5197,46.0493,0.550468,0.506625,4.53527,3.83866,TRUE
1711,"THACKER",20511,86.5292,4.98757,0.443664,1.62352,3.95885,2.45722,FALSE
1712,"HOYT",20500,88.761,2.0878,0.721951,0.84878,3.72683,3.85366,TRUE
1713,"BATISTA",20478,16.2028,2.11935,0.0976658,0.673894,0.546928,80.3594,TRUE
1714,"BEGUM",20473,0.854784,0.551946,0.0928052,97.3331,0.80594,0.361452,TRUE
1715,"LATHAM",20465,76.1446,15.744,0.439775,0.752504,3.93355,2.98559,TRUE
1716,"ASH",20463,78.0971,12.8085,0.371402,0.820994,4.63275,3.26932,TRUE
1717,"MCGRAW",20444,79.7447,11.6807,0.396204,0.567404,3.81041,3.80063,FALSE
1718,"BOWER",20433,90.8922,1.05711,0.557921,0.807517,3.16645,3.51882,FALSE
1719,"BRANTLEY",20397,56.9446,34.1276,0.573614,0.490268,4.73109,3.13281,TRUE
1720,"COTE",20395,90.6987,0.367737,0.549154,0.843344,3.54008,4.00098,TRUE
1721,"METZGER",20392,92.2911,1.19655,0.318752,0.706159,2.81973,2.66771,FALSE
1722,"HA",20388,2.61919,0.593486,0.0343339,93.6727,2.04042,1.03983,TRUE
1723,"DELOSSANTOS",20382,4.57266,0.554411,0.225689,14.8268,1.31489,78.5055,FALSE
1724,"ARREOLA",20342,3.23469,0.18189,0.117982,1.97621,0.260545,94.2287,FALSE
1725,"MAJOR",20326,58.959,31.6245,0.531339,0.915084,4.4721,3.49798,TRUE
1726,"STANFORD",20320,68.6073,22.1703,0.462598,0.777559,4.40945,3.57283,TRUE
1727,"SPIVEY",20286,64.5913,27.2405,0.458444,0.463374,4.17036,3.07601,FALSE
1728,"HAGER",20274,91.1956,1.58331,0.394594,0.680675,3.58094,2.56486,TRUE
1729,"LOVELL",20267,84.5414,5.72852,1.2434,0.873341,4.50486,3.1085,TRUE
1730,"PATINO",20245,5.41862,0.345764,0.172882,0.849592,0.296369,92.9168,FALSE
1731,"SOTELO",20244,5.32997,0.222288,0.128433,2.28216,0.691563,91.3456,FALSE
1732,"BEAVER",20220,83.9862,4.85658,3.09594,0.593472,4.64392,2.82394,TRUE
1733,"WILLARD",20179,87.1153,4.44522,1.01095,0.594678,3.9893,2.84454,TRUE
1734,"STILES",20164,87.2198,3.89308,0.550486,0.624876,4.3047,3.40706,TRUE
1735,"MILTON",20138,44.4284,45.4017,0.57106,0.864038,4.782,3.95273,TRUE
1735,"ZARATE",20138,4.61813,0.332704,0.228424,2.33886,0.40719,92.0747,FALSE
1737,"FINN",20121,88.4548,3.66781,0.367775,0.844888,2.92232,3.74236,TRUE
1738,"CAHILL",20098,91.6758,1.16927,0.243805,0.786148,2.72166,3.40332,TRUE
1739,"CARLTON",20083,76.8859,13.7977,0.657272,0.697107,4.1677,3.79425,TRUE
1739,"IRVIN",20083,65.772,25.2552,0.59752,0.622417,4.58597,3.16686,TRUE
1741,"GAGNON",20069,91.295,0.403608,0.752404,0.757387,3.55773,3.23384,FALSE
1742,"PLATT",20052,83.1588,7.91941,0.443846,0.72312,4.10433,3.65051,FALSE
1743,"TIDWELL",20043,80.8811,10.7669,0.748391,0.473981,3.97146,3.15821,FALSE
1744,"HENLEY",20025,66.5218,24.5493,0.569288,0.529338,3.86017,3.97004,TRUE
1745,"GUIDRY",20021,73.343,18.4107,1.01394,0.489486,3.58124,3.16168,FALSE
1746,"MENA",20019,7.00335,1.049,0.19981,0.69434,0.349668,90.7038,TRUE
1747,"MARROQUIN",20017,4.60109,0.319728,0.264775,0.194834,0.229805,94.3898,FALSE
1748,"SEPULVEDA",20005,6.64834,0.304924,0.249938,0.659835,0.43989,91.6971,FALSE
1749,"DUGAN",20002,89.2211,2.60974,0.489951,0.964904,3.22968,3.48465,TRUE
1750,"WADDELL",20000,78.315,13.97,0.405,0.535,3.94,2.835,TRUE
1751,"YEE",19997,5.68085,0.745112,0.0550083,80.9621,8.55628,4.0006,TRUE
1752,"VENEGAS",19986,4.50816,0.190133,0.330231,0.805564,0.320224,93.8457,FALSE
1753,"HURT",19980,68.2733,22.7578,0.590591,0.555556,4.82983,2.99299,FALSE
1754,"RAINES",19971,76.9215,13.7349,0.711031,0.615893,4.91212,3.1045,TRUE
1755,"VALENTIN",19963,8.651,3.9974,0.130241,1.75825,0.691279,84.7718,TRUE
1756,"MAURER",19959,92.8754,0.496017,0.140288,0.841726,2.6354,3.01117,FALSE
1757,"SIEGEL",19939,93.0739,0.521591,0.110337,0.777371,2.28698,3.22985,FALSE
1758,"HAGAN",19932,83.6243,8.36845,0.441501,0.637166,3.83303,3.09552,TRUE
1759,"COULTER",19931,82.9361,8.93583,0.416437,0.657268,4.21454,2.8398,TRUE
1760,"HOLLIDAY",19927,66.2167,24.8106,0.948462,0.516887,4.34586,3.16154,TRUE
1760,"RAI",19927,2.00231,0.401465,0.105385,95.5287,1.18432,0.777839,TRUE
1762,"CORNELL",19884,86.0742,4.65701,0.573325,1.07121,3.88252,3.7417,TRUE
1763,"ARAUJO",19837,27.847,2.66673,0.252054,1.29556,1.61315,66.3256,FALSE
