"fips","n_wf","n_cb","n_wf_2020","n_cb_2020","has_wf","has_cb","has_wf_2020","has_cb_2020","cat","pop","land_sqmi","ba_pct","density","win2008","dem2008","gop2008","total2008","win2012","dem2012","gop2012","total2012","win2016","dem2016","gop2016","total2016","win2020","dem2020","gop2020","total2020","win2024","dem2024","gop2024","total2024"
"32011",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1877,4175.69,15.2115,0.449507,"R",144,564,728,"R",107,663,808,"R",74,723,854,"R",105,895,1017,"R",104,910,1036
"32013",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",17116,9640.79,20.8131,1.77537,"R",1909,3586,5599,"R",1737,3810,5744,"R",1386,4521,6433,"R",1689,5877,7771,"R",1711,6141,8030
"32015",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5785,5519.25,14.0374,1.04815,"R",577,1466,2081,"R",534,1580,2165,"R",403,1828,2413,"R",496,2198,2765,"R",482,2180,2725
"32017",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4345,10633.4,15.3436,0.408619,"R",518,1498,2072,"R",400,1691,2152,"R",285,1671,2132,"R",330,2067,2446,"R",314,2108,2472
"32019",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",63718,2003.05,16.1123,31.8104,"R",8405,12154,20931,"R",7380,13520,21465,"R",6146,16005,23762,"R",8473,20914,30238,"R",8954,23861,33541
"32021",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4475,3751.28,14.6491,1.19293,"R",1082,1131,2273,"R",863,1080,2035,"R",637,1179,1997,"R",829,1423,2335,"R",711,1528,2295
"32023",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",55990,18181.9,12.5384,3.07943,"R",7226,9537,17268,"R",6320,10566,17522,"R",5095,13320,19592,"R",7288,17528,25378,"R",7559,18946,26997
"32027",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",6536,6036.59,10.0539,1.08273,"R",673,1075,1801,"R",632,1167,1884,"R",430,1403,1982,"R",547,1731,2320,"R",496,1764,2308
"32029",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4112,263.8,31.3524,15.5876,"R",1102,1247,2392,"R",920,1321,2314,"R",752,1616,2558,"R",902,1908,2877,"R",913,2108,3075
"32031",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",507280,6315.87,32.478,80.3183,"D",99671,76880,179175,"D",94806,88151,186917,"D",97032,94529,209282,"D",128128,116760,252142,"D",130071,127443,263734
"32033",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",8534,8886.67,13.3046,0.960315,"R",1230,2440,3773,"R",983,2601,3704,"R",707,2723,3773,"R",859,3403,4369,"R",883,3364,4351
"32510",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",58148,144.534,24.3051,402.314,"D",11623,11419,23463,"R",10290,12394,23318,"R",9610,13125,25016,"R",12735,16113,29739,"R",13375,16873,31068
"33001",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",65257,401.85,31.9439,162.391,"D",16796,16402,33465,"R",15884,17568,33771,"R",13517,19315,34462,"R",16894,20899,38453,"R",17469,22765,40550
"33003",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",52580,931.864,37.5425,56.4245,"D",15221,13387,28910,"R",13977,14207,28464,"R",12987,14635,29063,"D",16649,16150,33272,"R",16827,17407,34498
"33005",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",78078,706.709,34.364,110.481,"D",26971,15205,42601,"D",25329,15135,41071,"D",22064,16876,41080,"D",25506,17892,44206,"D",24579,20142,45200
"33007",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",31094,1794.57,20.4112,17.3267,"D",9532,6558,16259,"D",9091,6342,15614,"R",6558,7951,15255,"R",7640,8617,16528,"R",7355,9731,17230
"33009",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",93045,1708.6,43.2916,54.4569,"D",31446,17687,49602,"D",29826,18207,48765,"D",28510,19010,50065,"D",33180,19905,53989,"D",32998,21911,55603
"33011",3,0,3,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",430462,876.537,40.2126,491.094,"D",104820,97178,203799,"D",101499,98103,202765,"R",99589,100013,210622,"D",122344,104625,231040,"D",118780,112068,233234
"33013",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",157869,932.891,36.8229,169.226,"D",45078,34010,79719,"D",44635,34451,80054,"D",40198,37674,81982,"D",48533,39711,89887,"D",48181,43365,92475
"33015",1,1,1,1,TRUE,TRUE,TRUE,TRUE,"both",322433,695.429,43.5792,463.646,"D",83723,81917,167093,"R",80096,87809,169794,"R",79994,90447,179005,"D",100064,95858,198943,"R",97616,102542,201949
"33017",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",134202,367.463,38.7231,365.212,"D",37990,25021,63549,"D",36026,26779,63762,"D",34894,29072,67918,"D",41721,30489,73729,"D",42374,33163,76323
"33019",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",44012,537.876,30.1489,81.8256,"D",13249,9169,22614,"D",12166,9269,21814,"R",10210,10796,22101,"D",12390,11508,24383,"R",12317,12484,25091
"34001",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",279114,555.578,30.0815,502.385,"D",67830,49902,119042,"D",59509,41918,102405,"D",54472,47882,105738,"D",73808,64438,140441,"R",61879,65817,129759
"34003",5,0,5,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",978641,232.794,51.6524,4203.89,"D",225367,186118,414733,"D",193470,155267,352023,"D",209251,163220,383965,"D",285967,204417,497460,"D",232660,217096,459077
"34005",1,2,1,2,TRUE,TRUE,TRUE,TRUE,"both",475515,799.285,41.0753,594.925,"D",131219,89626,223174,"D",115951,79110,197059,"D",108361,79539,194988,"D",154595,103345,262650,"D",132275,94116,229466
"34007",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",533988,221.364,34.2555,2412.26,"D",159259,73819,235704,"D",137795,63329,203201,"D",142375,71020,220437,"D",175065,86207,265599,"D",155522,87767,246954
"34009",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",93875,251.521,35.8504,373.229,"R",22893,27288,50835,"R",21275,25488,47243,"R",18626,28237,48375,"R",23941,33158,57933,"R",21648,32151,54568
"34011",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",155678,483.38,17.3488,322.061,"D",34919,22360,58065,"D",30172,18767,49472,"D",27045,24213,53018,"D",32742,28952,62575,"R",26577,28675,55885
"34013",3,0,3,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",881527,126.083,37.3968,6991.64,"D",240306,74063,316183,"D",217950,61595,281633,"D",231031,62059,299808,"D",266820,75475,345311,"D",224596,83908,313283
"34015",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",311783,322.009,35.1712,968.243,"D",77267,60315,139430,"D",72960,58915,133568,"R",66355,66949,138388,"D",86702,83340,173453,"R",78708,83326,164635
"34017",3,0,3,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",736185,46.193,46.6201,15937.2,"D",154140,55360,211312,"D",136239,38082,176104,"D",149980,45615,201425,"D",181452,65698,250458,"D",144765,79913,231181
"34019",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",131708,427.835,55.4746,307.848,"R",29776,39092,69849,"R",25148,36979,62821,"R",28797,38565,70582,"R",39457,43153,84673,"R",36995,42391,80925
"34021",1,1,1,1,TRUE,TRUE,TRUE,TRUE,"both",392138,224.482,44.1523,1746.86,"D",107926,50223,160039,"D",94300,43155,139064,"D",93721,42604,141332,"D",122532,51641,177223,"D",107558,52274,163270
"34023",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",890119,309.252,45.1141,2878.3,"D",193812,123695,321015,"D",179515,102472,285232,"D",164887,108981,282668,"D",226250,143467,375692,"D",191802,162459,365187
"34025",3,0,3,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",647520,468.204,49.8933,1382.99,"R",148737,160433,312616,"R",125471,140376,268943,"R",135825,165305,311474,"R",181291,191808,378390,"R",156382,197409,360143
"34027",3,1,3,1,TRUE,TRUE,TRUE,TRUE,"both",523053,461.026,57.1408,1134.54,"R",112275,132331,246916,"R",90313,114265,206580,"R",114437,125376,248848,"D",153881,141134,300917,"R",135672,143439,284666
"34029",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",666434,628.29,32.9415,1060.71,"R",110189,160677,274298,"R",96500,138594,237432,"R",81845,170103,259592,"R",119456,217740,342746,"R",105789,227232,337135
"34031",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",526597,186.132,30.0866,2829.16,"D",113257,72552,187395,"D",104057,59181,164629,"D",112608,71488,189099,"D",129097,92009,224330,"R",95156,100954,202767
"34033",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",65874,331.861,22.7734,198.499,"D",16044,14816,31363,"D",14456,14214,29116,"R",11766,16256,29220,"R",14479,18827,34042,"R",12275,18229,31001
"34035",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",357467,301.867,57.265,1184.19,"D",79321,70085,151078,"D",70168,63159,134932,"D",83839,64640,154249,"D",111173,71996,186891,"D",98790,74101,177412
"34037",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",147444,518.489,38.9696,284.372,"R",28840,44184,74154,"R",23406,37215,61704,"R",24132,46486,73860,"R",34481,51698,88352,"R",31019,52123,84629
"34039",2,0,2,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",594160,102.767,38.304,5781.62,"D",141417,78768,222097,"D",134220,66457,202353,"D",145412,67582,219385,"D",170245,80002,254041,"D",147327,89063,240632
"34041",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",112031,356.541,35.4751,314.216,"R",20628,27500,48939,"R",17869,24695,43312,"R",16991,29393,48442,"R",24901,34769,61057,"R",23318,35772,60150
"35001",3,2,3,2,TRUE,TRUE,TRUE,TRUE,"both",671747,1161.24,36.617,578.471,"D",171556,110521,285778,"D",147183,104242,264942,"D",141960,93874,269861,"D",193757,116135,317590,"D",184117,118762,310844
"35003",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3795,6924.19,14.906,0.548079,"R",664,1398,2112,"R",557,1474,2100,"R",426,1453,2024,"R",595,1698,2326,"R",571,1752,2357
"35005",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",63697,6067.18,17.5334,10.4986,"R",8197,13651,22112,"R",6621,13271,20498,"R",5530,12869,20159,"R",6381,15656,22443,"R",5941,15894,22200
"35006",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",26686,4539.98,14.7286,5.87799,"D",5827,3131,9097,"D",4907,2966,8154,"D",3721,3179,7975,"D",4745,3975,8903,"D",4450,4311,8977
"35007",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",12307,3757.98,22.073,3.2749,"D",3490,2805,6384,"D",2879,2763,5896,"R",2118,2569,5271,"R",2611,3271,6016,"R",2436,3252,5813
"35009",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",47156,1405.52,21.4535,33.5505,"R",4670,9599,14438,"R",3956,9150,13450,"R",2776,7560,11292,"R",4307,10444,15101,"R",4230,10714,15223
"35011",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1657,2323.11,9.21861,0.713269,"R",359,676,1044,"R",287,586,900,"R",192,617,903,"R",231,656,901,"R",206,649,874
"35013",0,2,0,2,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",229366,3808.18,30.4189,60.2298,"D",40282,28068,69280,"D",36778,26988,65712,"D",37543,25095,69324,"D",47957,32802,82641,"D",45937,37594,85407
"35015",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",61436,4176.35,18.2357,14.7105,"R",7351,12500,20093,"R",6110,12546,19195,"R",5008,13124,19523,"R",5424,17454,23222,"R",5032,18141,23472
"35017",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",27541,3961.21,26.3726,6.95268,"D",8142,5406,13755,"D",7009,5286,12744,"D",6226,5251,12633,"D",7590,6553,14435,"D",7301,6580,14224
"35019",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4385,3029.77,14.0082,1.4473,"D",1557,620,2196,"D",1388,518,1978,"D",962,591,1809,"D",1234,917,2189,"D",959,945,1938
"35021",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",635,2125.48,30.5732,0.298756,"R",260,358,626,"R",260,326,600,"R",156,311,527,"R",179,319,505,"R",128,297,431
"35023",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3966,3438.55,16.9188,1.15339,"D",993,936,1951,"D",994,895,1929,"R",780,906,1836,"R",823,1120,1974,"R",705,1140,1862
"35025",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",75151,4391.55,14.5996,17.1126,"R",5108,13347,18645,"R",4068,12480,16933,"R",3877,12306,17369,"R",4061,16531,20918,"R",3930,16997,21209
"35027",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",20025,4831.12,24.2761,4.14501,"R",3535,6001,9696,"R",2931,5940,9209,"R",2329,5889,8856,"R",3194,6942,10306,"R",3033,6942,10165
"35028",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",19675,109.123,69.6673,180.301,"D",5824,5064,11069,"D",5191,4796,10654,"D",5443,3329,10430,"D",7554,4278,12293,"D",7726,4047,12187
"35029",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",25878,2965.18,11.8651,8.7273,"D",4311,3870,8340,"R",3573,3654,7472,"R",3195,3478,7245,"R",3563,4408,8103,"R",3176,4698,8056
"35031",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",68945,5451.06,12.436,12.648,"D",16572,6382,23207,"D",15363,5420,21313,"D",13162,4893,20791,"D",18029,7801,26486,"D",15711,9364,25867
"35033",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4096,1926.25,20.5952,2.12641,"D",2168,569,2760,"D",1952,591,2604,"D",1533,662,2429,"D",1745,903,2686,"D",1439,1010,2487
"35035",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",69711,6612.56,20.9863,10.5422,"R",8610,12806,21766,"R",6715,12219,19643,"R",6033,11756,19636,"R",8485,14521,23571,"R",8582,15117,24242
"35037",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",8403,2873.96,16.0345,2.92385,"R",1547,2367,3996,"R",1382,2194,3696,"R",1016,2208,3550,"R",1170,2634,3873,"R",1055,2570,3704
"35039",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",39955,5860.87,18.2357,6.81724,"D",12703,4086,16940,"D",11389,3373,15239,"D",9534,3583,14767,"D",10990,5408,16628,"D",9373,6268,15989
"35041",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",18713,2446.05,20.401,7.65029,"R",2303,4311,6720,"R",1719,4032,5949,"R",1445,3865,5855,"R",1802,4634,6608,"R",1820,4687,6639
"35043",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",157757,3710.19,32.1416,42.5199,"D",32669,25193,58630,"D",26831,24124,53361,"D",27405,25748,60597,"D",40588,34174,76562,"D",41205,36605,79540
"35045",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",120817,5517.23,15.7432,21.8981,"R",18028,27869,46511,"R",15688,28779,45994,"R",12826,27879,45476,"R",18083,32874,52294,"R",17464,34264,52926
"35047",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",26428,4721.52,23.7845,5.59736,"D",10320,2478,12941,"D",8754,2281,11388,"D",7249,2302,10662,"D",7888,3421,11531,"D",6985,3887,11108
"35049",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",157765,1910.38,42.1701,82.583,"D",55567,15807,72223,"D",49668,15145,67624,"D",49956,14198,70082,"D",62530,18329,82227,"D",61405,20457,83719
"35051",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",11389,4181.21,19.7426,2.72385,"R",2352,3017,5485,"R",1963,2928,5101,"R",1600,2998,5129,"R",2265,3542,5945,"R",2332,3473,5953
"35053",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15967,6646.39,16.7617,2.40236,"D",4696,3032,7895,"D",3983,2698,7087,"D",3275,2592,6756,"D",3722,3255,7160,"R",3384,3651,7233
"35055",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",34482,2202.37,34.4658,15.6567,"D",13816,2866,16886,"D",11855,2710,15188,"D",10550,2706,15072,"D",13121,3715,17181,"D",12038,4139,16636
"35057",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15986,3345.21,14.5237,4.77877,"R",3087,3735,6941,"R",2414,3521,6376,"R",1770,3695,6250,"R",2344,4772,7281,"R",2144,4880,7179
"35059",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3926,3825.05,15.5245,1.02639,"R",492,1227,1742,"R",471,1231,1753,"R",318,1214,1688,"R",383,1388,1789,"R",378,1247,1665
"35061",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",80813,1066.72,21.0924,75.7586,"D",15366,13136,28899,"D",13473,12788,27647,"R",10810,13175,27350,"R",14263,17364,32277,"R",13609,19057,33277
"36001",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",319964,522.888,44.416,611.917,"D",93937,50586,147266,"D",80891,42029,125531,"D",74775,44227,125644,"D",99474,51081,154101,"D",92589,54560,147149
"36003",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",47299,1029.51,24.5036,45.9433,"R",7016,11013,18406,"R",5658,9609,15601,"R",4473,11712,17111,"R",6048,14135,20782,"R",5483,13826,19309
"36005",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1384724,42.176,21.2153,32832,"D",338261,41683,381322,"D",288378,26304,316047,"D",318403,34424,358857,"D",355374,67740,425715,"D",261670,98174,359844
"36007",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",196397,705.651,29.8325,278.32,"D",47204,40077,88837,"D",38315,34878,75244,"R",35212,38077,77657,"D",47010,43800,92794,"D",45142,44763,89905
"36009",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",75475,1308.18,20.2003,57.6945,"R",14307,17770,32617,"R",11695,15406,27608,"R",8717,18668,28961,"R",11879,22155,34845,"R",11424,22586,34010
"36011",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",74567,691.589,22.9765,107.82,"D",18128,15243,34022,"D",14162,11355,26073,"R",12202,16194,30124,"R",16149,19512,36421,"R",15772,20482,36254
"36013",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",124105,1060.41,24.2897,117.035,"D",29129,28579,58802,"R",21815,25795,48434,"R",17281,29418,49381,"R",23087,34853,59304,"R",22085,34528,56613
"36015",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",81115,407.333,24.5585,199.137,"R",18888,19364,38695,"R",15285,16207,31981,"R",12394,19025,33195,"R",16636,21922,39410,"R",15572,21861,37433
"36017",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",45776,893.443,18.2691,51.2355,"R",10100,10337,20847,"R",8340,8933,17655,"R",5943,11024,18113,"R",8290,13482,22282,"R",8177,14294,22471
"36019",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",77871,1037.75,27.1763,75.0382,"D",20216,12579,33337,"D",17123,10054,27622,"D",13446,13181,28378,"D",18364,16514,35437,"R",17478,18247,35725
"36021",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",60299,634.663,36.3921,95.0095,"D",17556,13337,31433,"D",14244,11194,26008,"D",13123,12756,27255,"D",20386,14464,35522,"D",20396,15168,35564
"36023",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",45945,498.774,27.8404,92.1159,"D",11861,9678,21920,"D",9445,7886,17698,"R",7976,9207,18424,"R",10369,10789,21678,"R",10290,11706,21996
"36025",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",44191,1442.6,24.9955,30.633,"R",9462,10524,20389,"R",7469,9085,16916,"R",5825,11012,17778,"R",9143,13387,23025,"R",9237,13789,23026
"36027",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",299963,795.602,38.9817,377.026,"D",71060,59628,132302,"D",59885,52320,114142,"R",56874,58163,120199,"D",81443,66872,151122,"D",79994,71778,151772
"36029",1,1,1,1,TRUE,TRUE,TRUE,TRUE,"both",950602,1042.76,36.3839,911.618,"D",256299,178815,441985,"D",220184,159678,386665,"D",192065,173817,383248,"D",267174,197527,473021,"D",248651,204774,453425
"36031",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",36744,1794.12,31.1787,20.4802,"D",10390,7913,18595,"D",8835,6495,15577,"R",6760,7275,15079,"D",9947,8976,19259,"D",9629,9533,19162
"36033",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",47086,1629.3,22.1477,28.8996,"D",10571,6676,17520,"D",9065,5248,14537,"R",6517,7636,15148,"R",9253,9668,19268,"R",8821,10569,19390
"36035",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",52073,495.46,19.3276,105.1,"R",9695,11709,21824,"R",7916,9811,18040,"R",5805,12759,19563,"R",7931,15378,23744,"R",7666,16237,23903
"36037",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",57604,492.976,23.1667,116.85,"R",10762,15705,26873,"R",8886,13701,23079,"R",6946,15986,24463,"R",9625,18876,29217,"R",9367,18997,28364
"36039",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",46903,647.161,27.5879,72.475,"R",9850,12059,22335,"R",7911,9935,18263,"R",6370,11546,18869,"R",10346,14271,25194,"R",10436,14702,25138
"36041",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5082,1717.38,23.3504,2.95916,"R",1225,2141,3411,"R",955,1652,2655,"R",752,1795,2688,"R",1178,2225,3460,"R",1211,2223,3434
"36043",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",59585,1410.59,22.363,42.2413,"R",12094,14619,27184,"R",10433,12389,23290,"R",7289,15664,24261,"R",9937,18870,29319,"R",9110,19557,28667
"36045",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",113140,1267.93,25.2182,89.2321,"R",18166,20220,38886,"R",15345,16279,32051,"R",12289,19947,34263,"R",17307,25629,43848,"R",16326,26417,42743
"36047",3,0,3,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",2617631,69.377,40.4022,37730.5,"D",603525,151872,759848,"D",503291,108630,618035,"D",595086,133653,746295,"D",703310,202772,913246,"D",601265,233964,835229
"36049",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",26570,1276.31,19.21,20.8178,"R",4986,5969,11138,"R",4263,5083,9481,"R",2828,6916,10312,"R",3824,8894,12944,"R",3600,9353,12953
"36051",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",61561,631.654,29.4629,97.46,"R",13655,16030,30149,"R",10889,13210,24606,"R",10478,19211,31363,"R",12477,18182,31401,"R",12148,18780,30928
"36053",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",67072,654.85,26.8777,102.423,"D",14692,14434,29802,"D",12698,12611,25865,"R",10548,14901,27392,"R",14807,18408,34038,"R",14629,19025,33654
"36055",1,1,1,1,TRUE,TRUE,TRUE,TRUE,"both",752202,656.944,40.4866,1145,"D",207371,144262,356424,"D",178491,124769,308925,"D",174063,128871,320164,"D",225746,145661,380983,"D",214757,145940,360697
"36057",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",49648,403.111,19.7762,123.162,"R",9080,10711,20175,"R",7881,8622,16784,"R",5961,10579,17438,"R",7977,12745,21134,"R",7356,13286,20642
"36059",3,0,3,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",1392438,284.544,48.2229,4893.58,"D",342185,288776,635618,"D",243649,212882,460824,"D",307326,275479,599649,"D",396504,326716,732756,"R",338424,368117,706541
"36061",15,0,15,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",1660664,22.658,62.7505,73292.6,"D",572126,89906,667594,"D",417861,72300,496293,"D",515481,58935,591368,"D",603040,85185,694904,"D",533782,113921,647703
"36063",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",209570,522.348,27.0288,401.208,"D",47303,46348,95272,"D",40862,40397,82720,"R",32888,49223,86000,"R",46029,56068,104080,"R",43438,58678,102116
"36065",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",228347,1212.44,27.3157,188.336,"R",43506,49256,94365,"R",37388,41639,80429,"R",30749,48490,83876,"R",41567,57180,100746,"R",39415,60687,100102
"36067",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",469812,778.393,36.942,603.567,"D",129317,84972,218239,"D",112664,72807,188787,"D",102915,78277,191962,"D",138894,90619,234735,"D",133155,93916,227071
"36069",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",113012,644.076,37.2388,175.464,"R",25103,25171,51020,"R",21285,21998,44144,"R",20233,24343,47664,"R",29025,29039,59674,"R",29520,30221,59741
"36071",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",411767,812.078,31.5612,507.054,"D",78326,72042,151982,"D",67709,60984,130494,"R",63037,72129,140753,"R",84684,84996,172099,"R",80253,94936,175189
"36073",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",39686,391.262,17.7991,101.431,"R",6614,9708,16584,"R",5411,8076,13756,"R",4327,11582,16722,"R",5587,12126,18154,"R",5366,12659,18025
"36075",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",118305,951.62,21.4325,124.32,"D",24777,23571,49349,"D",21733,18503,41133,"R",15614,25870,44122,"R",21143,32138,54491,"R",20483,33548,54031
"36077",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",60524,1001.74,33.6959,60.419,"D",13570,12026,26121,"D",10975,10527,21938,"R",9285,12284,23024,"R",12975,14382,28008,"R",13031,15256,28287
"36079",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",98409,230.252,42.8262,427.397,"R",21613,25145,47244,"R",17851,22436,40883,"R",17363,25241,44186,"R",24953,29283,54989,"R",23956,31553,55509
"36081",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",2316841,108.724,34.7688,21309.4,"D",480692,155221,640137,"D",399970,103193,507722,"D",473389,138550,627021,"D",569038,212665,787860,"D",437282,264628,701910
"36083",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",160749,652.459,35.3609,246.374,"D",39753,32840,73986,"D",34713,27240,63332,"R",30039,31933,65991,"D",40969,36500,79409,"D",39668,38601,78269
"36085",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",498212,57.523,35.3341,8661.09,"R",79311,86062,166578,"D",67524,66420,135283,"R",67561,95612,167209,"R",90997,123320,216153,"R",69345,128151,197496
"36087",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",348144,173.685,42.4635,2004.46,"D",69543,61752,132193,"D",60446,52936,114500,"D",63454,57148,123943,"D",75802,73186,150369,"R",65880,83543,149423
"36089",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",106198,2679.53,23.4797,39.6331,"D",23706,16956,41326,"D",19574,13914,34023,"R",14659,18450,35154,"R",19361,24608,44907,"R",18010,25919,43929
"36091",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",240360,809.97,43.406,296.752,"D",56645,52855,111387,"D",48876,46829,97502,"R",46546,51088,104089,"D",68471,61305,132655,"D",66321,63940,130261
